,EVR US Equity
2022-04-14,58.4474
2022-04-15,58.4474
2022-04-16,58.4474
2022-04-17,58.4474
2022-04-18,58.4474
2022-04-19,58.4474
2022-04-20,58.4474
2022-04-21,58.4474
2022-04-22,58.4474
2022-04-23,58.4474
2022-04-24,58.4474
2022-04-25,58.4474
2022-04-26,58.4474
2022-04-27,58.4474
2022-04-28,58.4474
2022-04-29,58.4474
2022-04-30,58.4474
2022-05-01,58.4474
2022-05-02,58.4474
2022-05-03,58.4474
2022-05-04,58.4474
2022-05-05,58.4474
2022-05-06,58.4474
2022-05-07,58.4474
2022-05-08,58.4474
2022-05-09,58.4474
2022-05-10,58.4474
2022-05-11,58.4474
2022-05-12,58.4474
2022-05-13,58.4474
2022-05-14,58.4474
2022-05-15,58.4474
2022-05-16,58.4474
2022-05-17,58.4474
2022-05-18,58.4474
2022-05-19,58.4474
2022-05-20,58.4474
2022-05-21,58.4474
2022-05-22,58.4474
2022-05-23,58.4474
2022-05-24,58.4474
2022-05-25,58.4474
2022-05-26,58.4474
2022-05-27,58.4474
2022-05-28,58.4474
2022-05-29,58.4474
2022-05-30,58.4474
2022-05-31,58.4474
2022-06-01,58.4474
2022-06-02,58.4474
2022-06-03,58.4474
2022-06-04,58.4474
2022-06-05,58.4474
2022-06-06,58.4474
2022-06-07,58.4474
2022-06-08,58.4474
2022-06-09,58.4474
2022-06-10,58.4474
2022-06-11,58.4474
2022-06-12,58.4474
2022-06-13,58.4474
2022-06-14,58.4474
2022-06-15,58.4474
2022-06-16,58.4474
2022-06-17,58.4474
2022-06-18,58.4474
2022-06-19,58.4474
2022-06-20,58.4474
2022-06-21,58.4474
2022-06-22,58.4474
2022-06-23,58.4474
2022-06-24,58.4474
2022-06-25,58.4474
2022-06-26,58.4474
2022-06-27,58.4474
2022-06-28,58.4474
2022-06-29,58.4474
2022-06-30,56.6891
2022-07-01,56.6891
2022-07-02,56.6891
2022-07-03,56.6891
2022-07-04,56.6891
2022-07-05,56.6891
2022-07-06,56.6891
2022-07-07,56.6891
2022-07-08,56.6891
2022-07-09,56.6891
2022-07-10,56.6891
2022-07-11,56.6891
2022-07-12,56.6891
2022-07-13,56.6891
2022-07-14,56.6891
2022-07-15,56.6891
2022-07-16,56.6891
2022-07-17,56.6891
2022-07-18,56.6891
2022-07-19,56.6891
2022-07-20,56.6891
2022-07-21,56.6891
2022-07-22,56.6891
2022-07-23,56.6891
2022-07-24,56.6891
2022-07-25,56.6891
2022-07-26,56.6891
2022-07-27,56.6891
2022-07-28,56.6891
2022-07-29,56.6891
2022-07-30,56.6891
2022-07-31,56.6891
2022-08-01,56.6891
2022-08-02,56.6891
2022-08-03,56.6891
2022-08-04,56.6891
2022-08-05,56.6891
2022-08-06,56.6891
2022-08-07,56.6891
2022-08-08,56.6891
2022-08-09,56.6891
2022-08-10,56.6891
2022-08-11,56.6891
2022-08-12,56.6891
2022-08-13,56.6891
2022-08-14,56.6891
2022-08-15,56.6891
2022-08-16,56.6891
2022-08-17,56.6891
2022-08-18,56.6891
2022-08-19,56.6891
2022-08-20,56.6891
2022-08-21,56.6891
2022-08-22,56.6891
2022-08-23,56.6891
2022-08-24,56.6891
2022-08-25,56.6891
2022-08-26,56.6891
2022-08-27,56.6891
2022-08-28,56.6891
2022-08-29,56.6891
2022-08-30,56.6891
2022-08-31,56.6891
2022-09-01,56.6891
2022-09-02,56.6891
2022-09-03,56.6891
2022-09-04,56.6891
2022-09-05,56.6891
2022-09-06,56.6891
2022-09-07,56.6891
2022-09-08,56.6891
2022-09-09,56.6891
2022-09-10,56.6891
2022-09-11,56.6891
2022-09-12,56.6891
2022-09-13,56.6891
2022-09-14,56.6891
2022-09-15,56.6891
2022-09-16,56.6891
2022-09-17,56.6891
2022-09-18,56.6891
2022-09-19,56.6891
2022-09-20,56.6891
2022-09-21,56.6891
2022-09-22,56.6891
2022-09-23,56.6891
2022-09-24,56.6891
2022-09-25,56.6891
2022-09-26,56.6891
2022-09-27,56.6891
2022-09-28,56.6891
2022-09-29,56.6891
2022-09-30,47.995
2022-10-01,47.995
2022-10-02,47.995
2022-10-03,47.995
2022-10-04,47.995
2022-10-05,47.995
2022-10-06,47.995
2022-10-07,47.995
2022-10-08,47.995
2022-10-09,47.995
2022-10-10,47.995
2022-10-11,47.995
2022-10-12,47.995
2022-10-13,47.995
2022-10-14,47.995
2022-10-15,47.995
2022-10-16,47.995
2022-10-17,47.995
2022-10-18,47.995
2022-10-19,47.995
2022-10-20,47.995
2022-10-21,47.995
2022-10-22,47.995
2022-10-23,47.995
2022-10-24,47.995
2022-10-25,47.995
2022-10-26,47.995
2022-10-27,47.995
2022-10-28,47.995
2022-10-29,47.995
2022-10-30,47.995
2022-10-31,47.995
2022-11-01,47.995
2022-11-02,47.995
2022-11-03,47.995
2022-11-04,47.995
2022-11-05,47.995
2022-11-06,47.995
2022-11-07,47.995
2022-11-08,47.995
2022-11-09,47.995
2022-11-10,47.995
2022-11-11,47.995
2022-11-12,47.995
2022-11-13,47.995
2022-11-14,47.995
2022-11-15,47.995
2022-11-16,47.995
2022-11-17,47.995
2022-11-18,47.995
2022-11-19,47.995
2022-11-20,47.995
2022-11-21,47.995
2022-11-22,47.995
2022-11-23,47.995
2022-11-24,47.995
2022-11-25,47.995
2022-11-26,47.995
2022-11-27,47.995
2022-11-28,47.995
2022-11-29,47.995
2022-11-30,47.995
2022-12-01,47.995
2022-12-02,47.995
2022-12-03,47.995
2022-12-04,47.995
2022-12-05,47.995
2022-12-06,47.995
2022-12-07,47.995
2022-12-08,47.995
2022-12-09,47.995
2022-12-10,47.995
2022-12-11,47.995
2022-12-12,47.995
2022-12-13,47.995
2022-12-14,47.995
2022-12-15,47.995
2022-12-16,47.995
2022-12-17,47.995
2022-12-18,47.995
2022-12-19,47.995
2022-12-20,47.995
2022-12-21,47.995
2022-12-22,47.995
2022-12-23,47.995
2022-12-24,47.995
2022-12-25,47.995
2022-12-26,47.995
2022-12-27,47.995
2022-12-28,47.995
2022-12-29,47.995
2022-12-30,47.995
2022-12-31,33.3559
2023-01-01,33.3559
2023-01-02,33.3559
2023-01-03,33.3559
2023-01-04,33.3559
2023-01-05,33.3559
2023-01-06,33.3559
2023-01-07,33.3559
2023-01-08,33.3559
2023-01-09,33.3559
2023-01-10,33.3559
2023-01-11,33.3559
2023-01-12,33.3559
2023-01-13,33.3559
2023-01-14,33.3559
2023-01-15,33.3559
2023-01-16,33.3559
2023-01-17,33.3559
2023-01-18,33.3559
2023-01-19,33.3559
2023-01-20,33.3559
2023-01-21,33.3559
2023-01-22,33.3559
2023-01-23,33.3559
2023-01-24,33.3559
2023-01-25,33.3559
2023-01-26,33.3559
2023-01-27,33.3559
2023-01-28,33.3559
2023-01-29,33.3559
2023-01-30,33.3559
2023-01-31,33.3559
2023-02-01,33.3559
2023-02-02,33.3559
2023-02-03,33.3559
2023-02-04,33.3559
2023-02-05,33.3559
2023-02-06,33.3559
2023-02-07,33.3559
2023-02-08,33.3559
2023-02-09,33.3559
2023-02-10,33.3559
2023-02-11,33.3559
2023-02-12,33.3559
2023-02-13,33.3559
2023-02-14,33.3559
2023-02-15,33.3559
2023-02-16,33.3559
2023-02-17,33.3559
2023-02-18,33.3559
2023-02-19,33.3559
2023-02-20,33.3559
2023-02-21,33.3559
2023-02-22,33.3559
2023-02-23,33.3559
2023-02-24,33.3559
2023-02-25,33.3559
2023-02-26,33.3559
2023-02-27,33.3559
2023-02-28,33.3559
2023-03-01,33.3559
2023-03-02,33.3559
2023-03-03,33.3559
2023-03-04,33.3559
2023-03-05,33.3559
2023-03-06,33.3559
2023-03-07,33.3559
2023-03-08,33.3559
2023-03-09,33.3559
2023-03-10,33.3559
2023-03-11,33.3559
2023-03-12,33.3559
2023-03-13,33.3559
2023-03-14,33.3559
2023-03-15,33.3559
2023-03-16,33.3559
