,SCHW US Equity
2021-09-05,11.4537
2021-09-06,11.4537
2021-09-07,11.4537
2021-09-08,11.4537
2021-09-09,11.4537
2021-09-10,11.4537
2021-09-11,11.4537
2021-09-12,11.4537
2021-09-13,11.4537
2021-09-14,11.4537
2021-09-15,11.4537
2021-09-16,11.4537
2021-09-17,11.4537
2021-09-18,11.4537
2021-09-19,11.4537
2021-09-20,11.4537
2021-09-21,11.4537
2021-09-22,11.4537
2021-09-23,11.4537
2021-09-24,11.4537
2021-09-25,11.4537
2021-09-26,11.4537
2021-09-27,11.4537
2021-09-28,11.4537
2021-09-29,11.4537
2021-09-30,13.5319
2021-10-01,13.5319
2021-10-02,13.5319
2021-10-03,13.5319
2021-10-04,13.5319
2021-10-05,13.5319
2021-10-06,13.5319
2021-10-07,13.5319
2021-10-08,13.5319
2021-10-09,13.5319
2021-10-10,13.5319
2021-10-11,13.5319
2021-10-12,13.5319
2021-10-13,13.5319
2021-10-14,13.5319
2021-10-15,13.5319
2021-10-16,13.5319
2021-10-17,13.5319
2021-10-18,13.5319
2021-10-19,13.5319
2021-10-20,13.5319
2021-10-21,13.5319
2021-10-22,13.5319
2021-10-23,13.5319
2021-10-24,13.5319
2021-10-25,13.5319
2021-10-26,13.5319
2021-10-27,13.5319
2021-10-28,13.5319
2021-10-29,13.5319
2021-10-30,13.5319
2021-10-31,13.5319
2021-11-01,13.5319
2021-11-02,13.5319
2021-11-03,13.5319
2021-11-04,13.5319
2021-11-05,13.5319
2021-11-06,13.5319
2021-11-07,13.5319
2021-11-08,13.5319
2021-11-09,13.5319
2021-11-10,13.5319
2021-11-11,13.5319
2021-11-12,13.5319
2021-11-13,13.5319
2021-11-14,13.5319
2021-11-15,13.5319
2021-11-16,13.5319
2021-11-17,13.5319
2021-11-18,13.5319
2021-11-19,13.5319
2021-11-20,13.5319
2021-11-21,13.5319
2021-11-22,13.5319
2021-11-23,13.5319
2021-11-24,13.5319
2021-11-25,13.5319
2021-11-26,13.5319
2021-11-27,13.5319
2021-11-28,13.5319
2021-11-29,13.5319
2021-11-30,13.5319
2021-12-01,13.5319
2021-12-02,13.5319
2021-12-03,13.5319
2021-12-04,13.5319
2021-12-05,13.5319
2021-12-06,13.5319
2021-12-07,13.5319
2021-12-08,13.5319
2021-12-09,13.5319
2021-12-10,13.5319
2021-12-11,13.5319
2021-12-12,13.5319
2021-12-13,13.5319
2021-12-14,13.5319
2021-12-15,13.5319
2021-12-16,13.5319
2021-12-17,13.5319
2021-12-18,13.5319
2021-12-19,13.5319
2021-12-20,13.5319
2021-12-21,13.5319
2021-12-22,13.5319
2021-12-23,13.5319
2021-12-24,13.5319
2021-12-25,13.5319
2021-12-26,13.5319
2021-12-27,13.5319
2021-12-28,13.5319
2021-12-29,13.5319
2021-12-30,13.5319
2021-12-31,11.3594
2022-01-01,11.3594
2022-01-02,11.3594
2022-01-03,11.3594
2022-01-04,11.3594
2022-01-05,11.3594
2022-01-06,11.3594
2022-01-07,11.3594
2022-01-08,11.3594
2022-01-09,11.3594
2022-01-10,11.3594
2022-01-11,11.3594
2022-01-12,11.3594
2022-01-13,11.3594
2022-01-14,11.3594
2022-01-15,11.3594
2022-01-16,11.3594
2022-01-17,11.3594
2022-01-18,11.3594
2022-01-19,11.3594
2022-01-20,11.3594
2022-01-21,11.3594
2022-01-22,11.3594
2022-01-23,11.3594
2022-01-24,11.3594
2022-01-25,11.3594
2022-01-26,11.3594
2022-01-27,11.3594
2022-01-28,11.3594
2022-01-29,11.3594
2022-01-30,11.3594
2022-01-31,11.3594
2022-02-01,11.3594
2022-02-02,11.3594
2022-02-03,11.3594
2022-02-04,11.3594
2022-02-05,11.3594
2022-02-06,11.3594
2022-02-07,11.3594
2022-02-08,11.3594
2022-02-09,11.3594
2022-02-10,11.3594
2022-02-11,11.3594
2022-02-12,11.3594
2022-02-13,11.3594
2022-02-14,11.3594
2022-02-15,11.3594
2022-02-16,11.3594
2022-02-17,11.3594
2022-02-18,11.3594
2022-02-19,11.3594
2022-02-20,11.3594
2022-02-21,11.3594
2022-02-22,11.3594
2022-02-23,11.3594
2022-02-24,11.3594
2022-02-25,11.3594
2022-02-26,11.3594
2022-02-27,11.3594
2022-02-28,11.3594
2022-03-01,11.3594
2022-03-02,11.3594
2022-03-03,11.3594
2022-03-04,11.3594
2022-03-05,11.3594
2022-03-06,11.3594
2022-03-07,11.3594
2022-03-08,11.3594
2022-03-09,11.3594
2022-03-10,11.3594
2022-03-11,11.3594
2022-03-12,11.3594
2022-03-13,11.3594
2022-03-14,11.3594
2022-03-15,11.3594
2022-03-16,11.3594
2022-03-17,11.3594
2022-03-18,11.3594
2022-03-19,11.3594
2022-03-20,11.3594
2022-03-21,11.3594
2022-03-22,11.3594
2022-03-23,11.3594
2022-03-24,11.3594
2022-03-25,11.3594
2022-03-26,11.3594
2022-03-27,11.3594
2022-03-28,11.3594
2022-03-29,11.3594
2022-03-30,11.3594
2022-03-31,12.7827
2022-04-01,12.7827
2022-04-02,12.7827
2022-04-03,12.7827
2022-04-04,12.7827
2022-04-05,12.7827
2022-04-06,12.7827
2022-04-07,12.7827
2022-04-08,12.7827
2022-04-09,12.7827
2022-04-10,12.7827
2022-04-11,12.7827
2022-04-12,12.7827
2022-04-13,12.7827
2022-04-14,12.7827
2022-04-15,12.7827
2022-04-16,12.7827
2022-04-17,12.7827
2022-04-18,12.7827
2022-04-19,12.7827
2022-04-20,12.7827
2022-04-21,12.7827
2022-04-22,12.7827
2022-04-23,12.7827
2022-04-24,12.7827
2022-04-25,12.7827
2022-04-26,12.7827
2022-04-27,12.7827
2022-04-28,12.7827
2022-04-29,12.7827
2022-04-30,12.7827
2022-05-01,12.7827
2022-05-02,12.7827
2022-05-03,12.7827
2022-05-04,12.7827
2022-05-05,12.7827
2022-05-06,12.7827
2022-05-07,12.7827
2022-05-08,12.7827
2022-05-09,12.7827
2022-05-10,12.7827
2022-05-11,12.7827
2022-05-12,12.7827
2022-05-13,12.7827
2022-05-14,12.7827
2022-05-15,12.7827
2022-05-16,12.7827
2022-05-17,12.7827
2022-05-18,12.7827
2022-05-19,12.7827
2022-05-20,12.7827
2022-05-21,12.7827
2022-05-22,12.7827
2022-05-23,12.7827
2022-05-24,12.7827
2022-05-25,12.7827
2022-05-26,12.7827
2022-05-27,12.7827
2022-05-28,12.7827
2022-05-29,12.7827
2022-05-30,12.7827
2022-05-31,12.7827
2022-06-01,12.7827
2022-06-02,12.7827
2022-06-03,12.7827
2022-06-04,12.7827
2022-06-05,12.7827
2022-06-06,12.7827
2022-06-07,12.7827
2022-06-08,12.7827
2022-06-09,12.7827
2022-06-10,12.7827
2022-06-11,12.7827
2022-06-12,12.7827
2022-06-13,12.7827
2022-06-14,12.7827
2022-06-15,12.7827
2022-06-16,12.7827
2022-06-17,12.7827
2022-06-18,12.7827
2022-06-19,12.7827
2022-06-20,12.7827
2022-06-21,12.7827
2022-06-22,12.7827
2022-06-23,12.7827
2022-06-24,12.7827
2022-06-25,12.7827
2022-06-26,12.7827
2022-06-27,12.7827
2022-06-28,12.7827
2022-06-29,12.7827
2022-06-30,14.2817
2022-07-01,14.2817
2022-07-02,14.2817
2022-07-03,14.2817
2022-07-04,14.2817
2022-07-05,14.2817
2022-07-06,14.2817
2022-07-07,14.2817
2022-07-08,14.2817
2022-07-09,14.2817
2022-07-10,14.2817
2022-07-11,14.2817
2022-07-12,14.2817
2022-07-13,14.2817
2022-07-14,14.2817
2022-07-15,14.2817
2022-07-16,14.2817
2022-07-17,14.2817
2022-07-18,14.2817
2022-07-19,14.2817
2022-07-20,14.2817
2022-07-21,14.2817
2022-07-22,14.2817
2022-07-23,14.2817
2022-07-24,14.2817
2022-07-25,14.2817
2022-07-26,14.2817
2022-07-27,14.2817
2022-07-28,14.2817
2022-07-29,14.2817
2022-07-30,14.2817
2022-07-31,14.2817
2022-08-01,14.2817
2022-08-02,14.2817
2022-08-03,14.2817
2022-08-04,14.2817
2022-08-05,14.2817
2022-08-06,14.2817
2022-08-07,14.2817
2022-08-08,14.2817
2022-08-09,14.2817
2022-08-10,14.2817
2022-08-11,14.2817
2022-08-12,14.2817
2022-08-13,14.2817
2022-08-14,14.2817
2022-08-15,14.2817
2022-08-16,14.2817
2022-08-17,14.2817
2022-08-18,14.2817
2022-08-19,14.2817
2022-08-20,14.2817
2022-08-21,14.2817
2022-08-22,14.2817
2022-08-23,14.2817
2022-08-24,14.2817
2022-08-25,14.2817
2022-08-26,14.2817
2022-08-27,14.2817
2022-08-28,14.2817
2022-08-29,14.2817
2022-08-30,14.2817
2022-08-31,14.2817
2022-09-01,14.2817
2022-09-02,14.2817
2022-09-03,14.2817
2022-09-04,14.2817
2022-09-05,14.2817
2022-09-06,14.2817
2022-09-07,14.2817
2022-09-08,14.2817
2022-09-09,14.2817
2022-09-10,14.2817
2022-09-11,14.2817
2022-09-12,14.2817
2022-09-13,14.2817
2022-09-14,14.2817
2022-09-15,14.2817
2022-09-16,14.2817
2022-09-17,14.2817
2022-09-18,14.2817
2022-09-19,14.2817
2022-09-20,14.2817
2022-09-21,14.2817
2022-09-22,14.2817
2022-09-23,14.2817
2022-09-24,14.2817
2022-09-25,14.2817
2022-09-26,14.2817
2022-09-27,14.2817
2022-09-28,14.2817
2022-09-29,14.2817
2022-09-30,16.9424
2022-10-01,16.9424
2022-10-02,16.9424
2022-10-03,16.9424
2022-10-04,16.9424
2022-10-05,16.9424
2022-10-06,16.9424
2022-10-07,16.9424
2022-10-08,16.9424
2022-10-09,16.9424
2022-10-10,16.9424
2022-10-11,16.9424
2022-10-12,16.9424
2022-10-13,16.9424
2022-10-14,16.9424
2022-10-15,16.9424
2022-10-16,16.9424
2022-10-17,16.9424
2022-10-18,16.9424
2022-10-19,16.9424
2022-10-20,16.9424
2022-10-21,16.9424
2022-10-22,16.9424
2022-10-23,16.9424
2022-10-24,16.9424
2022-10-25,16.9424
2022-10-26,16.9424
2022-10-27,16.9424
2022-10-28,16.9424
2022-10-29,16.9424
2022-10-30,16.9424
2022-10-31,16.9424
2022-11-01,16.9424
2022-11-02,16.9424
2022-11-03,16.9424
2022-11-04,16.9424
2022-11-05,16.9424
2022-11-06,16.9424
2022-11-07,16.9424
2022-11-08,16.9424
2022-11-09,16.9424
2022-11-10,16.9424
2022-11-11,16.9424
2022-11-12,16.9424
2022-11-13,16.9424
2022-11-14,16.9424
2022-11-15,16.9424
2022-11-16,16.9424
2022-11-17,16.9424
2022-11-18,16.9424
2022-11-19,16.9424
2022-11-20,16.9424
2022-11-21,16.9424
2022-11-22,16.9424
2022-11-23,16.9424
2022-11-24,16.9424
2022-11-25,16.9424
2022-11-26,16.9424
2022-11-27,16.9424
2022-11-28,16.9424
2022-11-29,16.9424
2022-11-30,16.9424
2022-12-01,16.9424
2022-12-02,16.9424
2022-12-03,16.9424
2022-12-04,16.9424
2022-12-05,16.9424
2022-12-06,16.9424
2022-12-07,16.9424
2022-12-08,16.9424
2022-12-09,16.9424
2022-12-10,16.9424
2022-12-11,16.9424
2022-12-12,16.9424
2022-12-13,16.9424
2022-12-14,16.9424
2022-12-15,16.9424
2022-12-16,16.9424
2022-12-17,16.9424
2022-12-18,16.9424
2022-12-19,16.9424
2022-12-20,16.9424
2022-12-21,16.9424
2022-12-22,16.9424
2022-12-23,16.9424
2022-12-24,16.9424
2022-12-25,16.9424
2022-12-26,16.9424
2022-12-27,16.9424
2022-12-28,16.9424
2022-12-29,16.9424
2022-12-30,16.9424
2022-12-31,18.1983
2023-01-01,18.1983
2023-01-02,18.1983
2023-01-03,18.1983
2023-01-04,18.1983
2023-01-05,18.1983
2023-01-06,18.1983
2023-01-07,18.1983
2023-01-08,18.1983
2023-01-09,18.1983
2023-01-10,18.1983
2023-01-11,18.1983
2023-01-12,18.1983
2023-01-13,18.1983
2023-01-14,18.1983
2023-01-15,18.1983
2023-01-16,18.1983
2023-01-17,18.1983
2023-01-18,18.1983
2023-01-19,18.1983
2023-01-20,18.1983
2023-01-21,18.1983
2023-01-22,18.1983
2023-01-23,18.1983
2023-01-24,18.1983
2023-01-25,18.1983
2023-01-26,18.1983
2023-01-27,18.1983
2023-01-28,18.1983
2023-01-29,18.1983
2023-01-30,18.1983
2023-01-31,18.1983
2023-02-01,18.1983
2023-02-02,18.1983
2023-02-03,18.1983
2023-02-04,18.1983
2023-02-05,18.1983
2023-02-06,18.1983
2023-02-07,18.1983
2023-02-08,18.1983
2023-02-09,18.1983
2023-02-10,18.1983
2023-02-11,18.1983
2023-02-12,18.1983
2023-02-13,18.1983
2023-02-14,18.1983
2023-02-15,18.1983
2023-02-16,18.1983
2023-02-17,18.1983
2023-02-18,18.1983
2023-02-19,18.1983
2023-02-20,18.1983
2023-02-21,18.1983
2023-02-22,18.1983
2023-02-23,18.1983
2023-02-24,18.1983
2023-02-25,18.1983
2023-02-26,18.1983
2023-02-27,18.1983
2023-02-28,18.1983
2023-03-01,18.1983
2023-03-02,18.1983
2023-03-03,18.1983
2023-03-04,18.1983
2023-03-05,18.1983
2023-03-06,18.1983
2023-03-07,18.1983
2023-03-08,18.1983
