,PII US Equity
2020-12-21,2.5077
2020-12-22,2.5077
2020-12-23,2.5077
2020-12-24,2.5077
2020-12-25,2.5077
2020-12-26,2.5077
2020-12-27,2.5077
2020-12-28,2.5077
2020-12-29,2.5077
2020-12-30,2.5077
2020-12-31,10.9551
2021-01-01,10.9551
2021-01-02,10.9551
2021-01-03,10.9551
2021-01-04,10.9551
2021-01-05,10.9551
2021-01-06,10.9551
2021-01-07,10.9551
2021-01-08,10.9551
2021-01-09,10.9551
2021-01-10,10.9551
2021-01-11,10.9551
2021-01-12,10.9551
2021-01-13,10.9551
2021-01-14,10.9551
2021-01-15,10.9551
2021-01-16,10.9551
2021-01-17,10.9551
2021-01-18,10.9551
2021-01-19,10.9551
2021-01-20,10.9551
2021-01-21,10.9551
2021-01-22,10.9551
2021-01-23,10.9551
2021-01-24,10.9551
2021-01-25,10.9551
2021-01-26,10.9551
2021-01-27,10.9551
2021-01-28,10.9551
2021-01-29,10.9551
2021-01-30,10.9551
2021-01-31,10.9551
2021-02-01,10.9551
2021-02-02,10.9551
2021-02-03,10.9551
2021-02-04,10.9551
2021-02-05,10.9551
2021-02-06,10.9551
2021-02-07,10.9551
2021-02-08,10.9551
2021-02-09,10.9551
2021-02-10,10.9551
2021-02-11,10.9551
2021-02-12,10.9551
2021-02-13,10.9551
2021-02-14,10.9551
2021-02-15,10.9551
2021-02-16,10.9551
2021-02-17,10.9551
2021-02-18,10.9551
2021-02-19,10.9551
2021-02-20,10.9551
2021-02-21,10.9551
2021-02-22,10.9551
2021-02-23,10.9551
2021-02-24,10.9551
2021-02-25,10.9551
2021-02-26,10.9551
2021-02-27,10.9551
2021-02-28,10.9551
2021-03-01,10.9551
2021-03-02,10.9551
2021-03-03,10.9551
2021-03-04,10.9551
2021-03-05,10.9551
2021-03-06,10.9551
2021-03-07,10.9551
2021-03-08,10.9551
2021-03-09,10.9551
2021-03-10,10.9551
2021-03-11,10.9551
2021-03-12,10.9551
2021-03-13,10.9551
2021-03-14,10.9551
2021-03-15,10.9551
2021-03-16,10.9551
2021-03-17,10.9551
2021-03-18,10.9551
2021-03-19,10.9551
2021-03-20,10.9551
2021-03-21,10.9551
2021-03-22,10.9551
2021-03-23,10.9551
2021-03-24,10.9551
2021-03-25,10.9551
2021-03-26,10.9551
2021-03-27,10.9551
2021-03-28,10.9551
2021-03-29,10.9551
2021-03-30,10.9551
2021-03-31,25.3452
2021-04-01,25.3452
2021-04-02,25.3452
2021-04-03,25.3452
2021-04-04,25.3452
2021-04-05,25.3452
2021-04-06,25.3452
2021-04-07,25.3452
2021-04-08,25.3452
2021-04-09,25.3452
2021-04-10,25.3452
2021-04-11,25.3452
2021-04-12,25.3452
2021-04-13,25.3452
2021-04-14,25.3452
2021-04-15,25.3452
2021-04-16,25.3452
2021-04-17,25.3452
2021-04-18,25.3452
2021-04-19,25.3452
2021-04-20,25.3452
2021-04-21,25.3452
2021-04-22,25.3452
2021-04-23,25.3452
2021-04-24,25.3452
2021-04-25,25.3452
2021-04-26,25.3452
2021-04-27,25.3452
2021-04-28,25.3452
2021-04-29,25.3452
2021-04-30,25.3452
2021-05-01,25.3452
2021-05-02,25.3452
2021-05-03,25.3452
2021-05-04,25.3452
2021-05-05,25.3452
2021-05-06,25.3452
2021-05-07,25.3452
2021-05-08,25.3452
2021-05-09,25.3452
2021-05-10,25.3452
2021-05-11,25.3452
2021-05-12,25.3452
2021-05-13,25.3452
2021-05-14,25.3452
2021-05-15,25.3452
2021-05-16,25.3452
2021-05-17,25.3452
2021-05-18,25.3452
2021-05-19,25.3452
2021-05-20,25.3452
2021-05-21,25.3452
2021-05-22,25.3452
2021-05-23,25.3452
2021-05-24,25.3452
2021-05-25,25.3452
2021-05-26,25.3452
2021-05-27,25.3452
2021-05-28,25.3452
2021-05-29,25.3452
2021-05-30,25.3452
2021-05-31,25.3452
2021-06-01,25.3452
2021-06-02,25.3452
2021-06-03,25.3452
2021-06-04,25.3452
2021-06-05,25.3452
2021-06-06,25.3452
2021-06-07,25.3452
2021-06-08,25.3452
2021-06-09,25.3452
2021-06-10,25.3452
2021-06-11,25.3452
2021-06-12,25.3452
2021-06-13,25.3452
2021-06-14,25.3452
2021-06-15,25.3452
2021-06-16,25.3452
2021-06-17,25.3452
2021-06-18,25.3452
2021-06-19,25.3452
2021-06-20,25.3452
2021-06-21,25.3452
2021-06-22,25.3452
2021-06-23,25.3452
2021-06-24,25.3452
2021-06-25,25.3452
2021-06-26,25.3452
2021-06-27,25.3452
2021-06-28,25.3452
2021-06-29,25.3452
2021-06-30,69.2846
2021-07-01,69.2846
2021-07-02,69.2846
2021-07-03,69.2846
2021-07-04,69.2846
2021-07-05,69.2846
2021-07-06,69.2846
2021-07-07,69.2846
2021-07-08,69.2846
2021-07-09,69.2846
2021-07-10,69.2846
2021-07-11,69.2846
2021-07-12,69.2846
2021-07-13,69.2846
2021-07-14,69.2846
2021-07-15,69.2846
2021-07-16,69.2846
2021-07-17,69.2846
2021-07-18,69.2846
2021-07-19,69.2846
2021-07-20,69.2846
2021-07-21,69.2846
2021-07-22,69.2846
2021-07-23,69.2846
2021-07-24,69.2846
2021-07-25,69.2846
2021-07-26,69.2846
2021-07-27,69.2846
2021-07-28,69.2846
2021-07-29,69.2846
2021-07-30,69.2846
2021-07-31,69.2846
2021-08-01,69.2846
2021-08-02,69.2846
2021-08-03,69.2846
2021-08-04,69.2846
2021-08-05,69.2846
2021-08-06,69.2846
2021-08-07,69.2846
2021-08-08,69.2846
2021-08-09,69.2846
2021-08-10,69.2846
2021-08-11,69.2846
2021-08-12,69.2846
2021-08-13,69.2846
2021-08-14,69.2846
2021-08-15,69.2846
2021-08-16,69.2846
2021-08-17,69.2846
2021-08-18,69.2846
2021-08-19,69.2846
2021-08-20,69.2846
2021-08-21,69.2846
2021-08-22,69.2846
2021-08-23,69.2846
2021-08-24,69.2846
2021-08-25,69.2846
2021-08-26,69.2846
2021-08-27,69.2846
2021-08-28,69.2846
2021-08-29,69.2846
2021-08-30,69.2846
2021-08-31,69.2846
2021-09-01,69.2846
2021-09-02,69.2846
2021-09-03,69.2846
2021-09-04,69.2846
2021-09-05,69.2846
2021-09-06,69.2846
2021-09-07,69.2846
2021-09-08,69.2846
2021-09-09,69.2846
2021-09-10,69.2846
2021-09-11,69.2846
2021-09-12,69.2846
2021-09-13,69.2846
2021-09-14,69.2846
2021-09-15,69.2846
2021-09-16,69.2846
2021-09-17,69.2846
2021-09-18,69.2846
2021-09-19,69.2846
2021-09-20,69.2846
2021-09-21,69.2846
2021-09-22,69.2846
2021-09-23,69.2846
2021-09-24,69.2846
2021-09-25,69.2846
2021-09-26,69.2846
2021-09-27,69.2846
2021-09-28,69.2846
2021-09-29,69.2846
2021-09-30,55.4092
2021-10-01,55.4092
2021-10-02,55.4092
2021-10-03,55.4092
2021-10-04,55.4092
2021-10-05,55.4092
2021-10-06,55.4092
2021-10-07,55.4092
2021-10-08,55.4092
2021-10-09,55.4092
2021-10-10,55.4092
2021-10-11,55.4092
2021-10-12,55.4092
2021-10-13,55.4092
2021-10-14,55.4092
2021-10-15,55.4092
2021-10-16,55.4092
2021-10-17,55.4092
2021-10-18,55.4092
2021-10-19,55.4092
2021-10-20,55.4092
2021-10-21,55.4092
2021-10-22,55.4092
2021-10-23,55.4092
2021-10-24,55.4092
2021-10-25,55.4092
2021-10-26,55.4092
2021-10-27,55.4092
2021-10-28,55.4092
2021-10-29,55.4092
2021-10-30,55.4092
2021-10-31,55.4092
2021-11-01,55.4092
2021-11-02,55.4092
2021-11-03,55.4092
2021-11-04,55.4092
2021-11-05,55.4092
2021-11-06,55.4092
2021-11-07,55.4092
2021-11-08,55.4092
2021-11-09,55.4092
2021-11-10,55.4092
2021-11-11,55.4092
2021-11-12,55.4092
2021-11-13,55.4092
2021-11-14,55.4092
2021-11-15,55.4092
2021-11-16,55.4092
2021-11-17,55.4092
2021-11-18,55.4092
2021-11-19,55.4092
2021-11-20,55.4092
2021-11-21,55.4092
2021-11-22,55.4092
2021-11-23,55.4092
2021-11-24,55.4092
2021-11-25,55.4092
2021-11-26,55.4092
2021-11-27,55.4092
2021-11-28,55.4092
2021-11-29,55.4092
2021-11-30,55.4092
2021-12-01,55.4092
2021-12-02,55.4092
2021-12-03,55.4092
2021-12-04,55.4092
2021-12-05,55.4092
2021-12-06,55.4092
2021-12-07,55.4092
2021-12-08,55.4092
2021-12-09,55.4092
2021-12-10,55.4092
2021-12-11,55.4092
2021-12-12,55.4092
2021-12-13,55.4092
2021-12-14,55.4092
2021-12-15,55.4092
2021-12-16,55.4092
2021-12-17,55.4092
2021-12-18,55.4092
2021-12-19,55.4092
2021-12-20,55.4092
2021-12-21,55.4092
2021-12-22,55.4092
2021-12-23,55.4092
2021-12-24,55.4092
2021-12-25,55.4092
2021-12-26,55.4092
2021-12-27,55.4092
2021-12-28,55.4092
2021-12-29,55.4092
2021-12-30,55.4092
2021-12-31,41.2908
2022-01-01,41.2908
2022-01-02,41.2908
2022-01-03,41.2908
2022-01-04,41.2908
2022-01-05,41.2908
2022-01-06,41.2908
2022-01-07,41.2908
2022-01-08,41.2908
2022-01-09,41.2908
2022-01-10,41.2908
2022-01-11,41.2908
2022-01-12,41.2908
2022-01-13,41.2908
2022-01-14,41.2908
2022-01-15,41.2908
2022-01-16,41.2908
2022-01-17,41.2908
2022-01-18,41.2908
2022-01-19,41.2908
2022-01-20,41.2908
2022-01-21,41.2908
2022-01-22,41.2908
2022-01-23,41.2908
2022-01-24,41.2908
2022-01-25,41.2908
2022-01-26,41.2908
2022-01-27,41.2908
2022-01-28,41.2908
2022-01-29,41.2908
2022-01-30,41.2908
2022-01-31,41.2908
2022-02-01,41.2908
2022-02-02,41.2908
2022-02-03,41.2908
2022-02-04,41.2908
2022-02-05,41.2908
2022-02-06,41.2908
2022-02-07,41.2908
2022-02-08,41.2908
2022-02-09,41.2908
2022-02-10,41.2908
2022-02-11,41.2908
2022-02-12,41.2908
2022-02-13,41.2908
2022-02-14,41.2908
2022-02-15,41.2908
2022-02-16,41.2908
2022-02-17,41.2908
2022-02-18,41.2908
2022-02-19,41.2908
2022-02-20,41.2908
2022-02-21,41.2908
2022-02-22,41.2908
2022-02-23,41.2908
2022-02-24,41.2908
2022-02-25,41.2908
2022-02-26,41.2908
2022-02-27,41.2908
2022-02-28,41.2908
2022-03-01,41.2908
2022-03-02,41.2908
2022-03-03,41.2908
2022-03-04,41.2908
2022-03-05,41.2908
2022-03-06,41.2908
2022-03-07,41.2908
2022-03-08,41.2908
2022-03-09,41.2908
2022-03-10,41.2908
2022-03-11,41.2908
2022-03-12,41.2908
2022-03-13,41.2908
2022-03-14,41.2908
2022-03-15,41.2908
2022-03-16,41.2908
2022-03-17,41.2908
2022-03-18,41.2908
2022-03-19,41.2908
2022-03-20,41.2908
2022-03-21,41.2908
2022-03-22,41.2908
2022-03-23,41.2908
2022-03-24,41.2908
2022-03-25,41.2908
2022-03-26,41.2908
2022-03-27,41.2908
2022-03-28,41.2908
2022-03-29,41.2908
2022-03-30,41.2908
2022-03-31,38.9344
2022-04-01,38.9344
2022-04-02,38.9344
2022-04-03,38.9344
2022-04-04,38.9344
2022-04-05,38.9344
2022-04-06,38.9344
2022-04-07,38.9344
2022-04-08,38.9344
2022-04-09,38.9344
2022-04-10,38.9344
2022-04-11,38.9344
2022-04-12,38.9344
2022-04-13,38.9344
2022-04-14,38.9344
2022-04-15,38.9344
2022-04-16,38.9344
2022-04-17,38.9344
2022-04-18,38.9344
2022-04-19,38.9344
2022-04-20,38.9344
2022-04-21,38.9344
2022-04-22,38.9344
2022-04-23,38.9344
2022-04-24,38.9344
2022-04-25,38.9344
2022-04-26,38.9344
2022-04-27,38.9344
2022-04-28,38.9344
2022-04-29,38.9344
2022-04-30,38.9344
2022-05-01,38.9344
2022-05-02,38.9344
2022-05-03,38.9344
2022-05-04,38.9344
2022-05-05,38.9344
2022-05-06,38.9344
2022-05-07,38.9344
2022-05-08,38.9344
2022-05-09,38.9344
2022-05-10,38.9344
2022-05-11,38.9344
2022-05-12,38.9344
2022-05-13,38.9344
2022-05-14,38.9344
2022-05-15,38.9344
2022-05-16,38.9344
2022-05-17,38.9344
2022-05-18,38.9344
2022-05-19,38.9344
2022-05-20,38.9344
2022-05-21,38.9344
2022-05-22,38.9344
2022-05-23,38.9344
2022-05-24,38.9344
2022-05-25,38.9344
2022-05-26,38.9344
2022-05-27,38.9344
2022-05-28,38.9344
2022-05-29,38.9344
2022-05-30,38.9344
2022-05-31,38.9344
2022-06-01,38.9344
2022-06-02,38.9344
2022-06-03,38.9344
2022-06-04,38.9344
2022-06-05,38.9344
2022-06-06,38.9344
2022-06-07,38.9344
2022-06-08,38.9344
2022-06-09,38.9344
2022-06-10,38.9344
2022-06-11,38.9344
2022-06-12,38.9344
2022-06-13,38.9344
2022-06-14,38.9344
2022-06-15,38.9344
2022-06-16,38.9344
2022-06-17,38.9344
2022-06-18,38.9344
2022-06-19,38.9344
2022-06-20,38.9344
2022-06-21,38.9344
2022-06-22,38.9344
2022-06-23,38.9344
2022-06-24,38.9344
2022-06-25,38.9344
2022-06-26,38.9344
2022-06-27,38.9344
2022-06-28,38.9344
2022-06-29,38.9344
2022-06-30,24.078
2022-07-01,24.078
2022-07-02,24.078
2022-07-03,24.078
2022-07-04,24.078
2022-07-05,24.078
2022-07-06,24.078
2022-07-07,24.078
2022-07-08,24.078
2022-07-09,24.078
2022-07-10,24.078
2022-07-11,24.078
2022-07-12,24.078
2022-07-13,24.078
2022-07-14,24.078
2022-07-15,24.078
2022-07-16,24.078
2022-07-17,24.078
2022-07-18,24.078
2022-07-19,24.078
2022-07-20,24.078
2022-07-21,24.078
2022-07-22,24.078
2022-07-23,24.078
2022-07-24,24.078
2022-07-25,24.078
2022-07-26,24.078
2022-07-27,24.078
2022-07-28,24.078
2022-07-29,24.078
2022-07-30,24.078
2022-07-31,24.078
2022-08-01,24.078
2022-08-02,24.078
2022-08-03,24.078
2022-08-04,24.078
2022-08-05,24.078
2022-08-06,24.078
2022-08-07,24.078
2022-08-08,24.078
2022-08-09,24.078
2022-08-10,24.078
2022-08-11,24.078
2022-08-12,24.078
2022-08-13,24.078
2022-08-14,24.078
2022-08-15,24.078
2022-08-16,24.078
2022-08-17,24.078
2022-08-18,24.078
2022-08-19,24.078
2022-08-20,24.078
2022-08-21,24.078
2022-08-22,24.078
2022-08-23,24.078
2022-08-24,24.078
2022-08-25,24.078
2022-08-26,24.078
2022-08-27,24.078
2022-08-28,24.078
2022-08-29,24.078
2022-08-30,24.078
2022-08-31,24.078
2022-09-01,24.078
2022-09-02,24.078
2022-09-03,24.078
2022-09-04,24.078
2022-09-05,24.078
2022-09-06,24.078
2022-09-07,24.078
2022-09-08,24.078
2022-09-09,24.078
2022-09-10,24.078
2022-09-11,24.078
2022-09-12,24.078
2022-09-13,24.078
2022-09-14,24.078
2022-09-15,24.078
2022-09-16,24.078
2022-09-17,24.078
2022-09-18,24.078
2022-09-19,24.078
2022-09-20,24.078
2022-09-21,24.078
2022-09-22,24.078
2022-09-23,24.078
2022-09-24,24.078
2022-09-25,24.078
2022-09-26,24.078
2022-09-27,24.078
2022-09-28,24.078
2022-09-29,24.078
2022-09-30,30.0506
2022-10-01,30.0506
2022-10-02,30.0506
2022-10-03,30.0506
2022-10-04,30.0506
2022-10-05,30.0506
2022-10-06,30.0506
2022-10-07,30.0506
2022-10-08,30.0506
2022-10-09,30.0506
2022-10-10,30.0506
2022-10-11,30.0506
2022-10-12,30.0506
2022-10-13,30.0506
2022-10-14,30.0506
2022-10-15,30.0506
2022-10-16,30.0506
2022-10-17,30.0506
2022-10-18,30.0506
2022-10-19,30.0506
2022-10-20,30.0506
2022-10-21,30.0506
2022-10-22,30.0506
2022-10-23,30.0506
2022-10-24,30.0506
2022-10-25,30.0506
2022-10-26,30.0506
2022-10-27,30.0506
2022-10-28,30.0506
2022-10-29,30.0506
2022-10-30,30.0506
2022-10-31,30.0506
2022-11-01,30.0506
2022-11-02,30.0506
2022-11-03,30.0506
2022-11-04,30.0506
2022-11-05,30.0506
2022-11-06,30.0506
2022-11-07,30.0506
2022-11-08,30.0506
2022-11-09,30.0506
2022-11-10,30.0506
2022-11-11,30.0506
2022-11-12,30.0506
2022-11-13,30.0506
2022-11-14,30.0506
2022-11-15,30.0506
2022-11-16,30.0506
2022-11-17,30.0506
2022-11-18,30.0506
2022-11-19,30.0506
2022-11-20,30.0506
2022-11-21,30.0506
2022-11-22,30.0506
2022-11-23,30.0506
2022-11-24,30.0506
2022-11-25,30.0506
2022-11-26,30.0506
2022-11-27,30.0506
2022-11-28,30.0506
2022-11-29,30.0506
2022-11-30,30.0506
2022-12-01,30.0506
2022-12-02,30.0506
2022-12-03,30.0506
2022-12-04,30.0506
2022-12-05,30.0506
2022-12-06,30.0506
2022-12-07,30.0506
2022-12-08,30.0506
2022-12-09,30.0506
2022-12-10,30.0506
2022-12-11,30.0506
2022-12-12,30.0506
2022-12-13,30.0506
2022-12-14,30.0506
2022-12-15,30.0506
2022-12-16,30.0506
2022-12-17,30.0506
2022-12-18,30.0506
2022-12-19,30.0506
2022-12-20,30.0506
2022-12-21,30.0506
2022-12-22,30.0506
2022-12-23,30.0506
2022-12-24,30.0506
2022-12-25,30.0506
2022-12-26,30.0506
2022-12-27,30.0506
2022-12-28,30.0506
2022-12-29,30.0506
2022-12-30,30.0506
2022-12-31,38.0981
2023-01-01,38.0981
2023-01-02,38.0981
2023-01-03,38.0981
2023-01-04,38.0981
2023-01-05,38.0981
2023-01-06,38.0981
2023-01-07,38.0981
2023-01-08,38.0981
2023-01-09,38.0981
2023-01-10,38.0981
2023-01-11,38.0981
2023-01-12,38.0981
2023-01-13,38.0981
2023-01-14,38.0981
2023-01-15,38.0981
2023-01-16,38.0981
2023-01-17,38.0981
2023-01-18,38.0981
2023-01-19,38.0981
2023-01-20,38.0981
2023-01-21,38.0981
2023-01-22,38.0981
2023-01-23,38.0981
2023-01-24,38.0981
2023-01-25,38.0981
2023-01-26,38.0981
2023-01-27,38.0981
2023-01-28,38.0981
2023-01-29,38.0981
2023-01-30,38.0981
2023-01-31,38.0981
2023-02-01,38.0981
2023-02-02,38.0981
2023-02-03,38.0981
2023-02-04,38.0981
2023-02-05,38.0981
2023-02-06,38.0981
2023-02-07,38.0981
2023-02-08,38.0981
2023-02-09,38.0981
2023-02-10,38.0981
2023-02-11,38.0981
2023-02-12,38.0981
2023-02-13,38.0981
2023-02-14,38.0981
2023-02-15,38.0981
2023-02-16,38.0981
2023-02-17,38.0981
2023-02-18,38.0981
2023-02-19,38.0981
2023-02-20,38.0981
2023-02-21,38.0981
2023-02-22,38.0981
2023-02-23,38.0981
2023-02-24,38.0981
2023-02-25,38.0981
2023-02-26,38.0981
2023-02-27,38.0981
2023-02-28,38.0981
2023-03-01,38.0981
2023-03-02,38.0981
2023-03-03,38.0981
2023-03-04,38.0981
2023-03-05,38.0981
2023-03-06,38.0981
2023-03-07,38.0981
2023-03-08,38.0981
2023-03-09,38.0981
