,BMY US Equity
2020-11-08,-0.1298
2020-11-09,-0.1298
2020-11-10,-0.1298
2020-11-11,-0.1298
2020-11-12,-0.1298
2020-11-13,-0.1298
2020-11-14,-0.1298
2020-11-15,-0.1298
2020-11-16,-0.1298
2020-11-17,-0.1298
2020-11-18,-0.1298
2020-11-19,-0.1298
2020-11-20,-0.1298
2020-11-21,-0.1298
2020-11-22,-0.1298
2020-11-23,-0.1298
2020-11-24,-0.1298
2020-11-25,-0.1298
2020-11-26,-0.1298
2020-11-27,-0.1298
2020-11-28,-0.1298
2020-11-29,-0.1298
2020-11-30,-0.1298
2020-12-01,-0.1298
2020-12-02,-0.1298
2020-12-03,-0.1298
2020-12-04,-0.1298
2020-12-05,-0.1298
2020-12-06,-0.1298
2020-12-07,-0.1298
2020-12-08,-0.1298
2020-12-09,-0.1298
2020-12-10,-0.1298
2020-12-11,-0.1298
2020-12-12,-0.1298
2020-12-13,-0.1298
2020-12-14,-0.1298
2020-12-15,-0.1298
2020-12-16,-0.1298
2020-12-17,-0.1298
2020-12-18,-0.1298
2020-12-19,-0.1298
2020-12-20,-0.1298
2020-12-21,-0.1298
2020-12-22,-0.1298
2020-12-23,-0.1298
2020-12-24,-0.1298
2020-12-25,-0.1298
2020-12-26,-0.1298
2020-12-27,-0.1298
2020-12-28,-0.1298
2020-12-29,-0.1298
2020-12-30,-0.1298
2020-12-31,-20.1633
2021-01-01,-20.1633
2021-01-02,-20.1633
2021-01-03,-20.1633
2021-01-04,-20.1633
2021-01-05,-20.1633
2021-01-06,-20.1633
2021-01-07,-20.1633
2021-01-08,-20.1633
2021-01-09,-20.1633
2021-01-10,-20.1633
2021-01-11,-20.1633
2021-01-12,-20.1633
2021-01-13,-20.1633
2021-01-14,-20.1633
2021-01-15,-20.1633
2021-01-16,-20.1633
2021-01-17,-20.1633
2021-01-18,-20.1633
2021-01-19,-20.1633
2021-01-20,-20.1633
2021-01-21,-20.1633
2021-01-22,-20.1633
2021-01-23,-20.1633
2021-01-24,-20.1633
2021-01-25,-20.1633
2021-01-26,-20.1633
2021-01-27,-20.1633
2021-01-28,-20.1633
2021-01-29,-20.1633
2021-01-30,-20.1633
2021-01-31,-20.1633
2021-02-01,-20.1633
2021-02-02,-20.1633
2021-02-03,-20.1633
2021-02-04,-20.1633
2021-02-05,-20.1633
2021-02-06,-20.1633
2021-02-07,-20.1633
2021-02-08,-20.1633
2021-02-09,-20.1633
2021-02-10,-20.1633
2021-02-11,-20.1633
2021-02-12,-20.1633
2021-02-13,-20.1633
2021-02-14,-20.1633
2021-02-15,-20.1633
2021-02-16,-20.1633
2021-02-17,-20.1633
2021-02-18,-20.1633
2021-02-19,-20.1633
2021-02-20,-20.1633
2021-02-21,-20.1633
2021-02-22,-20.1633
2021-02-23,-20.1633
2021-02-24,-20.1633
2021-02-25,-20.1633
2021-02-26,-20.1633
2021-02-27,-20.1633
2021-02-28,-20.1633
2021-03-01,-20.1633
2021-03-02,-20.1633
2021-03-03,-20.1633
2021-03-04,-20.1633
2021-03-05,-20.1633
2021-03-06,-20.1633
2021-03-07,-20.1633
2021-03-08,-20.1633
2021-03-09,-20.1633
2021-03-10,-20.1633
2021-03-11,-20.1633
2021-03-12,-20.1633
2021-03-13,-20.1633
2021-03-14,-20.1633
2021-03-15,-20.1633
2021-03-16,-20.1633
2021-03-17,-20.1633
2021-03-18,-20.1633
2021-03-19,-20.1633
2021-03-20,-20.1633
2021-03-21,-20.1633
2021-03-22,-20.1633
2021-03-23,-20.1633
2021-03-24,-20.1633
2021-03-25,-20.1633
2021-03-26,-20.1633
2021-03-27,-20.1633
2021-03-28,-20.1633
2021-03-29,-20.1633
2021-03-30,-20.1633
2021-03-31,-14.2123
2021-04-01,-14.2123
2021-04-02,-14.2123
2021-04-03,-14.2123
2021-04-04,-14.2123
2021-04-05,-14.2123
2021-04-06,-14.2123
2021-04-07,-14.2123
2021-04-08,-14.2123
2021-04-09,-14.2123
2021-04-10,-14.2123
2021-04-11,-14.2123
2021-04-12,-14.2123
2021-04-13,-14.2123
2021-04-14,-14.2123
2021-04-15,-14.2123
2021-04-16,-14.2123
2021-04-17,-14.2123
2021-04-18,-14.2123
2021-04-19,-14.2123
2021-04-20,-14.2123
2021-04-21,-14.2123
2021-04-22,-14.2123
2021-04-23,-14.2123
2021-04-24,-14.2123
2021-04-25,-14.2123
2021-04-26,-14.2123
2021-04-27,-14.2123
2021-04-28,-14.2123
2021-04-29,-14.2123
2021-04-30,-14.2123
2021-05-01,-14.2123
2021-05-02,-14.2123
2021-05-03,-14.2123
2021-05-04,-14.2123
2021-05-05,-14.2123
2021-05-06,-14.2123
2021-05-07,-14.2123
2021-05-08,-14.2123
2021-05-09,-14.2123
2021-05-10,-14.2123
2021-05-11,-14.2123
2021-05-12,-14.2123
2021-05-13,-14.2123
2021-05-14,-14.2123
2021-05-15,-14.2123
2021-05-16,-14.2123
2021-05-17,-14.2123
2021-05-18,-14.2123
2021-05-19,-14.2123
2021-05-20,-14.2123
2021-05-21,-14.2123
2021-05-22,-14.2123
2021-05-23,-14.2123
2021-05-24,-14.2123
2021-05-25,-14.2123
2021-05-26,-14.2123
2021-05-27,-14.2123
2021-05-28,-14.2123
2021-05-29,-14.2123
2021-05-30,-14.2123
2021-05-31,-14.2123
2021-06-01,-14.2123
2021-06-02,-14.2123
2021-06-03,-14.2123
2021-06-04,-14.2123
2021-06-05,-14.2123
2021-06-06,-14.2123
2021-06-07,-14.2123
2021-06-08,-14.2123
2021-06-09,-14.2123
2021-06-10,-14.2123
2021-06-11,-14.2123
2021-06-12,-14.2123
2021-06-13,-14.2123
2021-06-14,-14.2123
2021-06-15,-14.2123
2021-06-16,-14.2123
2021-06-17,-14.2123
2021-06-18,-14.2123
2021-06-19,-14.2123
2021-06-20,-14.2123
2021-06-21,-14.2123
2021-06-22,-14.2123
2021-06-23,-14.2123
2021-06-24,-14.2123
2021-06-25,-14.2123
2021-06-26,-14.2123
2021-06-27,-14.2123
2021-06-28,-14.2123
2021-06-29,-14.2123
2021-06-30,-11.8251
2021-07-01,-11.8251
2021-07-02,-11.8251
2021-07-03,-11.8251
2021-07-04,-11.8251
2021-07-05,-11.8251
2021-07-06,-11.8251
2021-07-07,-11.8251
2021-07-08,-11.8251
2021-07-09,-11.8251
2021-07-10,-11.8251
2021-07-11,-11.8251
2021-07-12,-11.8251
2021-07-13,-11.8251
2021-07-14,-11.8251
2021-07-15,-11.8251
2021-07-16,-11.8251
2021-07-17,-11.8251
2021-07-18,-11.8251
2021-07-19,-11.8251
2021-07-20,-11.8251
2021-07-21,-11.8251
2021-07-22,-11.8251
2021-07-23,-11.8251
2021-07-24,-11.8251
2021-07-25,-11.8251
2021-07-26,-11.8251
2021-07-27,-11.8251
2021-07-28,-11.8251
2021-07-29,-11.8251
2021-07-30,-11.8251
2021-07-31,-11.8251
2021-08-01,-11.8251
2021-08-02,-11.8251
2021-08-03,-11.8251
2021-08-04,-11.8251
2021-08-05,-11.8251
2021-08-06,-11.8251
2021-08-07,-11.8251
2021-08-08,-11.8251
2021-08-09,-11.8251
2021-08-10,-11.8251
2021-08-11,-11.8251
2021-08-12,-11.8251
2021-08-13,-11.8251
2021-08-14,-11.8251
2021-08-15,-11.8251
2021-08-16,-11.8251
2021-08-17,-11.8251
2021-08-18,-11.8251
2021-08-19,-11.8251
2021-08-20,-11.8251
2021-08-21,-11.8251
2021-08-22,-11.8251
2021-08-23,-11.8251
2021-08-24,-11.8251
2021-08-25,-11.8251
2021-08-26,-11.8251
2021-08-27,-11.8251
2021-08-28,-11.8251
2021-08-29,-11.8251
2021-08-30,-11.8251
2021-08-31,-11.8251
2021-09-01,-11.8251
2021-09-02,-11.8251
2021-09-03,-11.8251
2021-09-04,-11.8251
2021-09-05,-11.8251
2021-09-06,-11.8251
2021-09-07,-11.8251
2021-09-08,-11.8251
2021-09-09,-11.8251
2021-09-10,-11.8251
2021-09-11,-11.8251
2021-09-12,-11.8251
2021-09-13,-11.8251
2021-09-14,-11.8251
2021-09-15,-11.8251
2021-09-16,-11.8251
2021-09-17,-11.8251
2021-09-18,-11.8251
2021-09-19,-11.8251
2021-09-20,-11.8251
2021-09-21,-11.8251
2021-09-22,-11.8251
2021-09-23,-11.8251
2021-09-24,-11.8251
2021-09-25,-11.8251
2021-09-26,-11.8251
2021-09-27,-11.8251
2021-09-28,-11.8251
2021-09-29,-11.8251
2021-09-30,-12.3725
2021-10-01,-12.3725
2021-10-02,-12.3725
2021-10-03,-12.3725
2021-10-04,-12.3725
2021-10-05,-12.3725
2021-10-06,-12.3725
2021-10-07,-12.3725
2021-10-08,-12.3725
2021-10-09,-12.3725
2021-10-10,-12.3725
2021-10-11,-12.3725
2021-10-12,-12.3725
2021-10-13,-12.3725
2021-10-14,-12.3725
2021-10-15,-12.3725
2021-10-16,-12.3725
2021-10-17,-12.3725
2021-10-18,-12.3725
2021-10-19,-12.3725
2021-10-20,-12.3725
2021-10-21,-12.3725
2021-10-22,-12.3725
2021-10-23,-12.3725
2021-10-24,-12.3725
2021-10-25,-12.3725
2021-10-26,-12.3725
2021-10-27,-12.3725
2021-10-28,-12.3725
2021-10-29,-12.3725
2021-10-30,-12.3725
2021-10-31,-12.3725
2021-11-01,-12.3725
2021-11-02,-12.3725
2021-11-03,-12.3725
2021-11-04,-12.3725
2021-11-05,-12.3725
2021-11-06,-12.3725
2021-11-07,-12.3725
2021-11-08,-12.3725
2021-11-09,-12.3725
2021-11-10,-12.3725
2021-11-11,-12.3725
2021-11-12,-12.3725
2021-11-13,-12.3725
2021-11-14,-12.3725
2021-11-15,-12.3725
2021-11-16,-12.3725
2021-11-17,-12.3725
2021-11-18,-12.3725
2021-11-19,-12.3725
2021-11-20,-12.3725
2021-11-21,-12.3725
2021-11-22,-12.3725
2021-11-23,-12.3725
2021-11-24,-12.3725
2021-11-25,-12.3725
2021-11-26,-12.3725
2021-11-27,-12.3725
2021-11-28,-12.3725
2021-11-29,-12.3725
2021-11-30,-12.3725
2021-12-01,-12.3725
2021-12-02,-12.3725
2021-12-03,-12.3725
2021-12-04,-12.3725
2021-12-05,-12.3725
2021-12-06,-12.3725
2021-12-07,-12.3725
2021-12-08,-12.3725
2021-12-09,-12.3725
2021-12-10,-12.3725
2021-12-11,-12.3725
2021-12-12,-12.3725
2021-12-13,-12.3725
2021-12-14,-12.3725
2021-12-15,-12.3725
2021-12-16,-12.3725
2021-12-17,-12.3725
2021-12-18,-12.3725
2021-12-19,-12.3725
2021-12-20,-12.3725
2021-12-21,-12.3725
2021-12-22,-12.3725
2021-12-23,-12.3725
2021-12-24,-12.3725
2021-12-25,-12.3725
2021-12-26,-12.3725
2021-12-27,-12.3725
2021-12-28,-12.3725
2021-12-29,-12.3725
2021-12-30,-12.3725
2021-12-31,18.9622
2022-01-01,18.9622
2022-01-02,18.9622
2022-01-03,18.9622
2022-01-04,18.9622
2022-01-05,18.9622
2022-01-06,18.9622
2022-01-07,18.9622
2022-01-08,18.9622
2022-01-09,18.9622
2022-01-10,18.9622
2022-01-11,18.9622
2022-01-12,18.9622
2022-01-13,18.9622
2022-01-14,18.9622
2022-01-15,18.9622
2022-01-16,18.9622
2022-01-17,18.9622
2022-01-18,18.9622
2022-01-19,18.9622
2022-01-20,18.9622
2022-01-21,18.9622
2022-01-22,18.9622
2022-01-23,18.9622
2022-01-24,18.9622
2022-01-25,18.9622
2022-01-26,18.9622
2022-01-27,18.9622
2022-01-28,18.9622
2022-01-29,18.9622
2022-01-30,18.9622
2022-01-31,18.9622
2022-02-01,18.9622
2022-02-02,18.9622
2022-02-03,18.9622
2022-02-04,18.9622
2022-02-05,18.9622
2022-02-06,18.9622
2022-02-07,18.9622
2022-02-08,18.9622
2022-02-09,18.9622
2022-02-10,18.9622
2022-02-11,18.9622
2022-02-12,18.9622
2022-02-13,18.9622
2022-02-14,18.9622
2022-02-15,18.9622
2022-02-16,18.9622
2022-02-17,18.9622
2022-02-18,18.9622
2022-02-19,18.9622
2022-02-20,18.9622
2022-02-21,18.9622
2022-02-22,18.9622
2022-02-23,18.9622
2022-02-24,18.9622
2022-02-25,18.9622
2022-02-26,18.9622
2022-02-27,18.9622
2022-02-28,18.9622
2022-03-01,18.9622
2022-03-02,18.9622
2022-03-03,18.9622
2022-03-04,18.9622
2022-03-05,18.9622
2022-03-06,18.9622
2022-03-07,18.9622
2022-03-08,18.9622
2022-03-09,18.9622
2022-03-10,18.9622
2022-03-11,18.9622
2022-03-12,18.9622
2022-03-13,18.9622
2022-03-14,18.9622
2022-03-15,18.9622
2022-03-16,18.9622
2022-03-17,18.9622
2022-03-18,18.9622
2022-03-19,18.9622
2022-03-20,18.9622
2022-03-21,18.9622
2022-03-22,18.9622
2022-03-23,18.9622
2022-03-24,18.9622
2022-03-25,18.9622
2022-03-26,18.9622
2022-03-27,18.9622
2022-03-28,18.9622
2022-03-29,18.9622
2022-03-30,18.9622
2022-03-31,18.0704
2022-04-01,18.0704
2022-04-02,18.0704
2022-04-03,18.0704
2022-04-04,18.0704
2022-04-05,18.0704
2022-04-06,18.0704
2022-04-07,18.0704
2022-04-08,18.0704
2022-04-09,18.0704
2022-04-10,18.0704
2022-04-11,18.0704
2022-04-12,18.0704
2022-04-13,18.0704
2022-04-14,18.0704
2022-04-15,18.0704
2022-04-16,18.0704
2022-04-17,18.0704
2022-04-18,18.0704
2022-04-19,18.0704
2022-04-20,18.0704
2022-04-21,18.0704
2022-04-22,18.0704
2022-04-23,18.0704
2022-04-24,18.0704
2022-04-25,18.0704
2022-04-26,18.0704
2022-04-27,18.0704
2022-04-28,18.0704
2022-04-29,18.0704
2022-04-30,18.0704
2022-05-01,18.0704
2022-05-02,18.0704
2022-05-03,18.0704
2022-05-04,18.0704
2022-05-05,18.0704
2022-05-06,18.0704
2022-05-07,18.0704
2022-05-08,18.0704
2022-05-09,18.0704
2022-05-10,18.0704
2022-05-11,18.0704
2022-05-12,18.0704
2022-05-13,18.0704
2022-05-14,18.0704
2022-05-15,18.0704
2022-05-16,18.0704
2022-05-17,18.0704
2022-05-18,18.0704
2022-05-19,18.0704
2022-05-20,18.0704
2022-05-21,18.0704
2022-05-22,18.0704
2022-05-23,18.0704
2022-05-24,18.0704
2022-05-25,18.0704
2022-05-26,18.0704
2022-05-27,18.0704
2022-05-28,18.0704
2022-05-29,18.0704
2022-05-30,18.0704
2022-05-31,18.0704
2022-06-01,18.0704
2022-06-02,18.0704
2022-06-03,18.0704
2022-06-04,18.0704
2022-06-05,18.0704
2022-06-06,18.0704
2022-06-07,18.0704
2022-06-08,18.0704
2022-06-09,18.0704
2022-06-10,18.0704
2022-06-11,18.0704
2022-06-12,18.0704
2022-06-13,18.0704
2022-06-14,18.0704
2022-06-15,18.0704
2022-06-16,18.0704
2022-06-17,18.0704
2022-06-18,18.0704
2022-06-19,18.0704
2022-06-20,18.0704
2022-06-21,18.0704
2022-06-22,18.0704
2022-06-23,18.0704
2022-06-24,18.0704
2022-06-25,18.0704
2022-06-26,18.0704
2022-06-27,18.0704
2022-06-28,18.0704
2022-06-29,18.0704
2022-06-30,19.067
2022-07-01,19.067
2022-07-02,19.067
2022-07-03,19.067
2022-07-04,19.067
2022-07-05,19.067
2022-07-06,19.067
2022-07-07,19.067
2022-07-08,19.067
2022-07-09,19.067
2022-07-10,19.067
2022-07-11,19.067
2022-07-12,19.067
2022-07-13,19.067
2022-07-14,19.067
2022-07-15,19.067
2022-07-16,19.067
2022-07-17,19.067
2022-07-18,19.067
2022-07-19,19.067
2022-07-20,19.067
2022-07-21,19.067
2022-07-22,19.067
2022-07-23,19.067
2022-07-24,19.067
2022-07-25,19.067
2022-07-26,19.067
2022-07-27,19.067
2022-07-28,19.067
2022-07-29,19.067
2022-07-30,19.067
2022-07-31,19.067
2022-08-01,19.067
2022-08-02,19.067
2022-08-03,19.067
2022-08-04,19.067
2022-08-05,19.067
2022-08-06,19.067
2022-08-07,19.067
2022-08-08,19.067
2022-08-09,19.067
2022-08-10,19.067
2022-08-11,19.067
2022-08-12,19.067
2022-08-13,19.067
2022-08-14,19.067
2022-08-15,19.067
2022-08-16,19.067
2022-08-17,19.067
2022-08-18,19.067
2022-08-19,19.067
2022-08-20,19.067
2022-08-21,19.067
2022-08-22,19.067
2022-08-23,19.067
2022-08-24,19.067
2022-08-25,19.067
2022-08-26,19.067
2022-08-27,19.067
2022-08-28,19.067
2022-08-29,19.067
2022-08-30,19.067
2022-08-31,19.067
2022-09-01,19.067
2022-09-02,19.067
2022-09-03,19.067
2022-09-04,19.067
2022-09-05,19.067
2022-09-06,19.067
2022-09-07,19.067
2022-09-08,19.067
2022-09-09,19.067
2022-09-10,19.067
2022-09-11,19.067
2022-09-12,19.067
2022-09-13,19.067
2022-09-14,19.067
2022-09-15,19.067
2022-09-16,19.067
2022-09-17,19.067
2022-09-18,19.067
2022-09-19,19.067
2022-09-20,19.067
2022-09-21,19.067
2022-09-22,19.067
2022-09-23,19.067
2022-09-24,19.067
2022-09-25,19.067
2022-09-26,19.067
2022-09-27,19.067
2022-09-28,19.067
2022-09-29,19.067
2022-09-30,19.1088
2022-10-01,19.1088
2022-10-02,19.1088
2022-10-03,19.1088
2022-10-04,19.1088
2022-10-05,19.1088
2022-10-06,19.1088
2022-10-07,19.1088
2022-10-08,19.1088
2022-10-09,19.1088
2022-10-10,19.1088
2022-10-11,19.1088
2022-10-12,19.1088
2022-10-13,19.1088
2022-10-14,19.1088
2022-10-15,19.1088
2022-10-16,19.1088
2022-10-17,19.1088
2022-10-18,19.1088
2022-10-19,19.1088
2022-10-20,19.1088
2022-10-21,19.1088
2022-10-22,19.1088
2022-10-23,19.1088
2022-10-24,19.1088
2022-10-25,19.1088
2022-10-26,19.1088
2022-10-27,19.1088
2022-10-28,19.1088
2022-10-29,19.1088
2022-10-30,19.1088
2022-10-31,19.1088
2022-11-01,19.1088
2022-11-02,19.1088
2022-11-03,19.1088
2022-11-04,19.1088
2022-11-05,19.1088
2022-11-06,19.1088
2022-11-07,19.1088
2022-11-08,19.1088
2022-11-09,19.1088
2022-11-10,19.1088
2022-11-11,19.1088
2022-11-12,19.1088
2022-11-13,19.1088
2022-11-14,19.1088
2022-11-15,19.1088
2022-11-16,19.1088
2022-11-17,19.1088
2022-11-18,19.1088
2022-11-19,19.1088
2022-11-20,19.1088
2022-11-21,19.1088
2022-11-22,19.1088
2022-11-23,19.1088
2022-11-24,19.1088
2022-11-25,19.1088
2022-11-26,19.1088
2022-11-27,19.1088
2022-11-28,19.1088
2022-11-29,19.1088
2022-11-30,19.1088
2022-12-01,19.1088
2022-12-02,19.1088
2022-12-03,19.1088
2022-12-04,19.1088
2022-12-05,19.1088
2022-12-06,19.1088
2022-12-07,19.1088
2022-12-08,19.1088
2022-12-09,19.1088
2022-12-10,19.1088
2022-12-11,19.1088
2022-12-12,19.1088
2022-12-13,19.1088
2022-12-14,19.1088
2022-12-15,19.1088
2022-12-16,19.1088
2022-12-17,19.1088
2022-12-18,19.1088
2022-12-19,19.1088
2022-12-20,19.1088
2022-12-21,19.1088
2022-12-22,19.1088
2022-12-23,19.1088
2022-12-24,19.1088
2022-12-25,19.1088
2022-12-26,19.1088
2022-12-27,19.1088
2022-12-28,19.1088
2022-12-29,19.1088
2022-12-30,19.1088
2022-12-31,18.8846
2023-01-01,18.8846
2023-01-02,18.8846
2023-01-03,18.8846
2023-01-04,18.8846
2023-01-05,18.8846
2023-01-06,18.8846
2023-01-07,18.8846
2023-01-08,18.8846
2023-01-09,18.8846
2023-01-10,18.8846
2023-01-11,18.8846
2023-01-12,18.8846
2023-01-13,18.8846
2023-01-14,18.8846
2023-01-15,18.8846
2023-01-16,18.8846
2023-01-17,18.8846
2023-01-18,18.8846
2023-01-19,18.8846
2023-01-20,18.8846
2023-01-21,18.8846
2023-01-22,18.8846
2023-01-23,18.8846
2023-01-24,18.8846
2023-01-25,18.8846
2023-01-26,18.8846
2023-01-27,18.8846
2023-01-28,18.8846
2023-01-29,18.8846
2023-01-30,18.8846
