,AVNT US Equity
2023-03-25,34.2208
2023-03-26,34.2208
2023-03-27,34.2208
2023-03-28,34.2208
2023-03-29,34.2208
2023-03-30,34.2208
2023-03-31,30.6894
2023-04-01,30.6894
2023-04-02,30.6894
2023-04-03,30.6894
2023-04-04,30.6894
2023-04-05,30.6894
2023-04-06,30.6894
2023-04-07,30.6894
2023-04-08,30.6894
2023-04-09,30.6894
2023-04-10,30.6894
2023-04-11,30.6894
2023-04-12,30.6894
2023-04-13,30.6894
2023-04-14,30.6894
2023-04-15,30.6894
2023-04-16,30.6894
2023-04-17,30.6894
2023-04-18,30.6894
2023-04-19,30.6894
2023-04-20,30.6894
2023-04-21,30.6894
2023-04-22,30.6894
2023-04-23,30.6894
2023-04-24,30.6894
2023-04-25,30.6894
2023-04-26,30.6894
2023-04-27,30.6894
2023-04-28,30.6894
2023-04-29,30.6894
2023-04-30,30.6894
2023-05-01,30.6894
2023-05-02,30.6894
2023-05-03,30.6894
2023-05-04,30.6894
2023-05-05,30.6894
2023-05-06,30.6894
2023-05-07,30.6894
2023-05-08,30.6894
2023-05-09,30.6894
2023-05-10,30.6894
2023-05-11,30.6894
2023-05-12,30.6894
2023-05-13,30.6894
2023-05-14,30.6894
2023-05-15,30.6894
2023-05-16,30.6894
2023-05-17,30.6894
2023-05-18,30.6894
2023-05-19,30.6894
2023-05-20,30.6894
2023-05-21,30.6894
2023-05-22,30.6894
2023-05-23,30.6894
2023-05-24,30.6894
2023-05-25,30.6894
2023-05-26,30.6894
2023-05-27,30.6894
2023-05-28,30.6894
2023-05-29,30.6894
2023-05-30,30.6894
2023-05-31,30.6894
2023-06-01,30.6894
2023-06-02,30.6894
2023-06-03,30.6894
2023-06-04,30.6894
2023-06-05,30.6894
2023-06-06,30.6894
2023-06-07,30.6894
2023-06-08,30.6894
2023-06-09,30.6894
2023-06-10,30.6894
2023-06-11,30.6894
2023-06-12,30.6894
2023-06-13,30.6894
2023-06-14,30.6894
2023-06-15,30.6894
2023-06-16,30.6894
2023-06-17,30.6894
2023-06-18,30.6894
2023-06-19,30.6894
2023-06-20,30.6894
2023-06-21,30.6894
2023-06-22,30.6894
2023-06-23,30.6894
2023-06-24,30.6894
2023-06-25,30.6894
2023-06-26,30.6894
2023-06-27,30.6894
2023-06-28,30.6894
2023-06-29,30.6894
2023-06-30,27.8062
2023-07-01,27.8062
2023-07-02,27.8062
2023-07-03,27.8062
2023-07-04,27.8062
2023-07-05,27.8062
2023-07-06,27.8062
2023-07-07,27.8062
2023-07-08,27.8062
2023-07-09,27.8062
2023-07-10,27.8062
2023-07-11,27.8062
2023-07-12,27.8062
2023-07-13,27.8062
2023-07-14,27.8062
2023-07-15,27.8062
2023-07-16,27.8062
2023-07-17,27.8062
2023-07-18,27.8062
2023-07-19,27.8062
2023-07-20,27.8062
2023-07-21,27.8062
2023-07-22,27.8062
2023-07-23,27.8062
2023-07-24,27.8062
2023-07-25,27.8062
2023-07-26,27.8062
2023-07-27,27.8062
2023-07-28,27.8062
2023-07-29,27.8062
2023-07-30,27.8062
2023-07-31,27.8062
2023-08-01,27.8062
2023-08-02,27.8062
2023-08-03,27.8062
2023-08-04,27.8062
2023-08-05,27.8062
2023-08-06,27.8062
2023-08-07,27.8062
2023-08-08,27.8062
2023-08-09,27.8062
2023-08-10,27.8062
2023-08-11,27.8062
2023-08-12,27.8062
2023-08-13,27.8062
2023-08-14,27.8062
2023-08-15,27.8062
2023-08-16,27.8062
2023-08-17,27.8062
2023-08-18,27.8062
2023-08-19,27.8062
2023-08-20,27.8062
2023-08-21,27.8062
2023-08-22,27.8062
2023-08-23,27.8062
2023-08-24,27.8062
2023-08-25,27.8062
2023-08-26,27.8062
2023-08-27,27.8062
2023-08-28,27.8062
2023-08-29,27.8062
2023-08-30,27.8062
2023-08-31,27.8062
2023-09-01,27.8062
2023-09-02,27.8062
2023-09-03,27.8062
2023-09-04,27.8062
2023-09-05,27.8062
2023-09-06,27.8062
2023-09-07,27.8062
2023-09-08,27.8062
2023-09-09,27.8062
2023-09-10,27.8062
2023-09-11,27.8062
2023-09-12,27.8062
2023-09-13,27.8062
2023-09-14,27.8062
2023-09-15,27.8062
2023-09-16,27.8062
2023-09-17,27.8062
2023-09-18,27.8062
2023-09-19,27.8062
2023-09-20,27.8062
2023-09-21,27.8062
2023-09-22,27.8062
2023-09-23,27.8062
2023-09-24,27.8062
2023-09-25,27.8062
2023-09-26,27.8062
2023-09-27,27.8062
2023-09-28,27.8062
2023-09-29,27.8062
2023-09-30,29.6
2023-10-01,29.6
2023-10-02,29.6
2023-10-03,29.6
2023-10-04,29.6
2023-10-05,29.6
2023-10-06,29.6
2023-10-07,29.6
2023-10-08,29.6
2023-10-09,29.6
2023-10-10,29.6
2023-10-11,29.6
2023-10-12,29.6
2023-10-13,29.6
2023-10-14,29.6
2023-10-15,29.6
2023-10-16,29.6
2023-10-17,29.6
2023-10-18,29.6
2023-10-19,29.6
2023-10-20,29.6
2023-10-21,29.6
2023-10-22,29.6
2023-10-23,29.6
2023-10-24,29.6
2023-10-25,29.6
2023-10-26,29.6
2023-10-27,29.6
2023-10-28,29.6
2023-10-29,29.6
2023-10-30,29.6
2023-10-31,29.6
2023-11-01,29.6
2023-11-02,29.6
2023-11-03,29.6
2023-11-04,29.6
2023-11-05,29.6
2023-11-06,29.6
2023-11-07,29.6
2023-11-08,29.6
2023-11-09,29.6
2023-11-10,29.6
2023-11-11,29.6
2023-11-12,29.6
2023-11-13,29.6
2023-11-14,29.6
2023-11-15,29.6
2023-11-16,29.6
2023-11-17,29.6
2023-11-18,29.6
2023-11-19,29.6
2023-11-20,29.6
2023-11-21,29.6
2023-11-22,29.6
2023-11-23,29.6
2023-11-24,29.6
2023-11-25,29.6
2023-11-26,29.6
2023-11-27,29.6
2023-11-28,29.6
2023-11-29,29.6
2023-11-30,29.6
2023-12-01,29.6
2023-12-02,29.6
2023-12-03,29.6
2023-12-04,29.6
2023-12-05,29.6
2023-12-06,29.6
2023-12-07,29.6
2023-12-08,29.6
2023-12-09,29.6
2023-12-10,29.6
2023-12-11,29.6
2023-12-12,29.6
2023-12-13,29.6
2023-12-14,29.6
2023-12-15,29.6
2023-12-16,29.6
2023-12-17,29.6
2023-12-18,29.6
2023-12-19,29.6
2023-12-20,29.6
2023-12-21,29.6
2023-12-22,29.6
2023-12-23,29.6
2023-12-24,29.6
2023-12-25,29.6
2023-12-26,29.6
2023-12-27,29.6
2023-12-28,29.6
2023-12-29,29.6
2023-12-30,29.6
2023-12-31,3.2533
2024-01-01,3.2533
2024-01-02,3.2533
2024-01-03,3.2533
2024-01-04,3.2533
2024-01-05,3.2533
2024-01-06,3.2533
2024-01-07,3.2533
2024-01-08,3.2533
2024-01-09,3.2533
2024-01-10,3.2533
2024-01-11,3.2533
2024-01-12,3.2533
2024-01-13,3.2533
2024-01-14,3.2533
2024-01-15,3.2533
2024-01-16,3.2533
2024-01-17,3.2533
2024-01-18,3.2533
2024-01-19,3.2533
2024-01-20,3.2533
2024-01-21,3.2533
2024-01-22,3.2533
2024-01-23,3.2533
2024-01-24,3.2533
2024-01-25,3.2533
2024-01-26,3.2533
2024-01-27,3.2533
2024-01-28,3.2533
2024-01-29,3.2533
2024-01-30,3.2533
2024-01-31,3.2533
2024-02-01,3.2533
2024-02-02,3.2533
2024-02-03,3.2533
2024-02-04,3.2533
2024-02-05,3.2533
2024-02-06,3.2533
2024-02-07,3.2533
2024-02-08,3.2533
2024-02-09,3.2533
2024-02-10,3.2533
2024-02-11,3.2533
2024-02-12,3.2533
2024-02-13,3.2533
2024-02-14,3.2533
2024-02-15,3.2533
2024-02-16,3.2533
2024-02-17,3.2533
2024-02-18,3.2533
2024-02-19,3.2533
2024-02-20,3.2533
2024-02-21,3.2533
2024-02-22,3.2533
2024-02-23,3.2533
2024-02-24,3.2533
2024-02-25,3.2533
2024-02-26,3.2533
2024-02-27,3.2533
2024-02-28,3.2533
2024-02-29,3.2533
2024-03-01,3.2533
2024-03-02,3.2533
2024-03-03,3.2533
2024-03-04,3.2533
2024-03-05,3.2533
2024-03-06,3.2533
2024-03-07,3.2533
2024-03-08,3.2533
2024-03-09,3.2533
2024-03-10,3.2533
2024-03-11,3.2533
2024-03-12,3.2533
2024-03-13,3.2533
2024-03-14,3.2533
2024-03-15,3.2533
2024-03-16,3.2533
2024-03-17,3.2533
2024-03-18,3.2533
2024-03-19,3.2533
2024-03-20,3.2533
2024-03-21,3.2533
2024-03-22,3.2533
2024-03-23,3.2533
2024-03-24,3.2533
2024-03-25,3.2533
2024-03-26,3.2533
2024-03-27,3.2533
2024-03-28,3.2533
2024-03-29,3.2533
2024-03-30,3.2533
2024-03-31,3.2533
2024-04-01,3.2533
2024-04-02,3.2533
2024-04-03,3.2533
2024-04-04,3.2533
2024-04-05,3.2533
2024-04-06,3.2533
2024-04-07,3.2533
2024-04-08,3.2533
