,WBT US Equity
2020-12-01,-3.9681
2020-12-02,-3.9681
2020-12-03,-3.9681
2020-12-04,-3.9681
2020-12-05,-3.9681
2020-12-06,-3.9681
2020-12-07,-3.9681
2020-12-08,-3.9681
2020-12-09,-3.9681
2020-12-10,-3.9681
2020-12-11,-3.9681
2020-12-12,-3.9681
2020-12-13,-3.9681
2020-12-14,-3.9681
2020-12-15,-3.9681
2020-12-16,-3.9681
2020-12-17,-3.9681
2020-12-18,-3.9681
2020-12-19,-3.9681
2020-12-20,-3.9681
2020-12-21,-3.9681
2020-12-22,-3.9681
2020-12-23,-3.9681
2020-12-24,-3.9681
2020-12-25,-3.9681
2020-12-26,-3.9681
2020-12-27,-3.9681
2020-12-28,-3.9681
2020-12-29,-3.9681
2020-12-30,-3.9681
2020-12-31,-2.8137
2021-01-01,-2.8137
2021-01-02,-2.8137
2021-01-03,-2.8137
2021-01-04,-2.8137
2021-01-05,-2.8137
2021-01-06,-2.8137
2021-01-07,-2.8137
2021-01-08,-2.8137
2021-01-09,-2.8137
2021-01-10,-2.8137
2021-01-11,-2.8137
2021-01-12,-2.8137
2021-01-13,-2.8137
2021-01-14,-2.8137
2021-01-15,-2.8137
2021-01-16,-2.8137
2021-01-17,-2.8137
2021-01-18,-2.8137
2021-01-19,-2.8137
2021-01-20,-2.8137
2021-01-21,-2.8137
2021-01-22,-2.8137
2021-01-23,-2.8137
2021-01-24,-2.8137
2021-01-25,-2.8137
2021-01-26,-2.8137
2021-01-27,-2.8137
2021-01-28,-2.8137
2021-01-29,-2.8137
2021-01-30,-2.8137
2021-01-31,-2.8137
2021-02-01,-2.8137
2021-02-02,-2.8137
2021-02-03,-2.8137
2021-02-04,-2.8137
2021-02-05,-2.8137
2021-02-06,-2.8137
2021-02-07,-2.8137
2021-02-08,-2.8137
2021-02-09,-2.8137
2021-02-10,-2.8137
2021-02-11,-2.8137
2021-02-12,-2.8137
2021-02-13,-2.8137
2021-02-14,-2.8137
2021-02-15,-2.8137
2021-02-16,-2.8137
2021-02-17,-2.8137
2021-02-18,-2.8137
2021-02-19,-2.8137
2021-02-20,-2.8137
2021-02-21,-2.8137
2021-02-22,-2.8137
2021-02-23,-2.8137
2021-02-24,-2.8137
2021-02-25,-2.8137
2021-02-26,-2.8137
2021-02-27,-2.8137
2021-02-28,-2.8137
2021-03-01,-2.8137
2021-03-02,-2.8137
2021-03-03,-2.8137
2021-03-04,-2.8137
2021-03-05,-2.8137
2021-03-06,-2.8137
2021-03-07,-2.8137
2021-03-08,-2.8137
2021-03-09,-2.8137
2021-03-10,-2.8137
2021-03-11,-2.8137
2021-03-12,-2.8137
2021-03-13,-2.8137
2021-03-14,-2.8137
2021-03-15,-2.8137
2021-03-16,-2.8137
2021-03-17,-2.8137
2021-03-18,-2.8137
2021-03-19,-2.8137
2021-03-20,-2.8137
2021-03-21,-2.8137
2021-03-22,-2.8137
2021-03-23,-2.8137
2021-03-24,-2.8137
2021-03-25,-2.8137
2021-03-26,-2.8137
2021-03-27,-2.8137
2021-03-28,-2.8137
2021-03-29,-2.8137
2021-03-30,-2.8137
2021-03-31,6.3596
2021-04-01,6.3596
2021-04-02,6.3596
2021-04-03,6.3596
2021-04-04,6.3596
2021-04-05,6.3596
2021-04-06,6.3596
2021-04-07,6.3596
2021-04-08,6.3596
2021-04-09,6.3596
2021-04-10,6.3596
2021-04-11,6.3596
2021-04-12,6.3596
2021-04-13,6.3596
2021-04-14,6.3596
2021-04-15,6.3596
2021-04-16,6.3596
2021-04-17,6.3596
2021-04-18,6.3596
2021-04-19,6.3596
2021-04-20,6.3596
2021-04-21,6.3596
2021-04-22,6.3596
2021-04-23,6.3596
2021-04-24,6.3596
2021-04-25,6.3596
2021-04-26,6.3596
2021-04-27,6.3596
2021-04-28,6.3596
2021-04-29,6.3596
2021-04-30,6.3596
2021-05-01,6.3596
2021-05-02,6.3596
2021-05-03,6.3596
2021-05-04,6.3596
2021-05-05,6.3596
2021-05-06,6.3596
2021-05-07,6.3596
2021-05-08,6.3596
2021-05-09,6.3596
2021-05-10,6.3596
2021-05-11,6.3596
2021-05-12,6.3596
2021-05-13,6.3596
2021-05-14,6.3596
2021-05-15,6.3596
2021-05-16,6.3596
2021-05-17,6.3596
2021-05-18,6.3596
2021-05-19,6.3596
2021-05-20,6.3596
2021-05-21,6.3596
2021-05-22,6.3596
2021-05-23,6.3596
2021-05-24,6.3596
2021-05-25,6.3596
2021-05-26,6.3596
2021-05-27,6.3596
2021-05-28,6.3596
2021-05-29,6.3596
2021-05-30,6.3596
2021-05-31,6.3596
2021-06-01,6.3596
2021-06-02,6.3596
2021-06-03,6.3596
2021-06-04,6.3596
2021-06-05,6.3596
2021-06-06,6.3596
2021-06-07,6.3596
2021-06-08,6.3596
2021-06-09,6.3596
2021-06-10,6.3596
2021-06-11,6.3596
2021-06-12,6.3596
2021-06-13,6.3596
2021-06-14,6.3596
2021-06-15,6.3596
2021-06-16,6.3596
2021-06-17,6.3596
2021-06-18,6.3596
2021-06-19,6.3596
2021-06-20,6.3596
2021-06-21,6.3596
2021-06-22,6.3596
2021-06-23,6.3596
2021-06-24,6.3596
2021-06-25,6.3596
2021-06-26,6.3596
2021-06-27,6.3596
2021-06-28,6.3596
2021-06-29,6.3596
2021-06-30,21.2519
2021-07-01,21.2519
2021-07-02,21.2519
2021-07-03,21.2519
2021-07-04,21.2519
2021-07-05,21.2519
2021-07-06,21.2519
2021-07-07,21.2519
2021-07-08,21.2519
2021-07-09,21.2519
2021-07-10,21.2519
2021-07-11,21.2519
2021-07-12,21.2519
2021-07-13,21.2519
2021-07-14,21.2519
2021-07-15,21.2519
2021-07-16,21.2519
2021-07-17,21.2519
2021-07-18,21.2519
2021-07-19,21.2519
2021-07-20,21.2519
2021-07-21,21.2519
2021-07-22,21.2519
2021-07-23,21.2519
2021-07-24,21.2519
2021-07-25,21.2519
2021-07-26,21.2519
2021-07-27,21.2519
2021-07-28,21.2519
2021-07-29,21.2519
2021-07-30,21.2519
2021-07-31,21.2519
2021-08-01,21.2519
2021-08-02,21.2519
2021-08-03,21.2519
2021-08-04,21.2519
2021-08-05,21.2519
2021-08-06,21.2519
2021-08-07,21.2519
2021-08-08,21.2519
2021-08-09,21.2519
2021-08-10,21.2519
2021-08-11,21.2519
2021-08-12,21.2519
2021-08-13,21.2519
2021-08-14,21.2519
2021-08-15,21.2519
2021-08-16,21.2519
2021-08-17,21.2519
2021-08-18,21.2519
2021-08-19,21.2519
2021-08-20,21.2519
2021-08-21,21.2519
2021-08-22,21.2519
2021-08-23,21.2519
2021-08-24,21.2519
2021-08-25,21.2519
2021-08-26,21.2519
2021-08-27,21.2519
2021-08-28,21.2519
2021-08-29,21.2519
2021-08-30,21.2519
2021-08-31,21.2519
2021-09-01,21.2519
2021-09-02,21.2519
2021-09-03,21.2519
2021-09-04,21.2519
2021-09-05,21.2519
2021-09-06,21.2519
2021-09-07,21.2519
2021-09-08,21.2519
2021-09-09,21.2519
2021-09-10,21.2519
2021-09-11,21.2519
2021-09-12,21.2519
2021-09-13,21.2519
2021-09-14,21.2519
2021-09-15,21.2519
2021-09-16,21.2519
2021-09-17,21.2519
2021-09-18,21.2519
2021-09-19,21.2519
2021-09-20,21.2519
2021-09-21,21.2519
2021-09-22,21.2519
2021-09-23,21.2519
2021-09-24,21.2519
2021-09-25,21.2519
2021-09-26,21.2519
2021-09-27,21.2519
2021-09-28,21.2519
2021-09-29,21.2519
2021-09-30,26.8323
2021-10-01,26.8323
2021-10-02,26.8323
2021-10-03,26.8323
2021-10-04,26.8323
2021-10-05,26.8323
2021-10-06,26.8323
2021-10-07,26.8323
2021-10-08,26.8323
2021-10-09,26.8323
2021-10-10,26.8323
2021-10-11,26.8323
2021-10-12,26.8323
2021-10-13,26.8323
2021-10-14,26.8323
2021-10-15,26.8323
2021-10-16,26.8323
2021-10-17,26.8323
2021-10-18,26.8323
2021-10-19,26.8323
2021-10-20,26.8323
2021-10-21,26.8323
2021-10-22,26.8323
2021-10-23,26.8323
2021-10-24,26.8323
2021-10-25,26.8323
2021-10-26,26.8323
2021-10-27,26.8323
2021-10-28,26.8323
2021-10-29,26.8323
2021-10-30,26.8323
2021-10-31,26.8323
2021-11-01,26.8323
2021-11-02,26.8323
2021-11-03,26.8323
2021-11-04,26.8323
2021-11-05,26.8323
2021-11-06,26.8323
2021-11-07,26.8323
2021-11-08,26.8323
2021-11-09,26.8323
2021-11-10,26.8323
2021-11-11,26.8323
2021-11-12,26.8323
2021-11-13,26.8323
2021-11-14,26.8323
2021-11-15,26.8323
2021-11-16,26.8323
2021-11-17,26.8323
2021-11-18,26.8323
2021-11-19,26.8323
2021-11-20,26.8323
2021-11-21,26.8323
2021-11-22,26.8323
2021-11-23,26.8323
2021-11-24,26.8323
2021-11-25,26.8323
2021-11-26,26.8323
2021-11-27,26.8323
2021-11-28,26.8323
2021-11-29,26.8323
2021-11-30,26.8323
2021-12-01,26.8323
2021-12-02,26.8323
2021-12-03,26.8323
2021-12-04,26.8323
2021-12-05,26.8323
2021-12-06,26.8323
2021-12-07,26.8323
2021-12-08,26.8323
2021-12-09,26.8323
2021-12-10,26.8323
2021-12-11,26.8323
2021-12-12,26.8323
2021-12-13,26.8323
2021-12-14,26.8323
2021-12-15,26.8323
2021-12-16,26.8323
2021-12-17,26.8323
2021-12-18,26.8323
2021-12-19,26.8323
2021-12-20,26.8323
2021-12-21,26.8323
2021-12-22,26.8323
2021-12-23,26.8323
2021-12-24,26.8323
2021-12-25,26.8323
2021-12-26,26.8323
2021-12-27,26.8323
2021-12-28,26.8323
2021-12-29,26.8323
2021-12-30,26.8323
2021-12-31,22.268
2022-01-01,22.268
2022-01-02,22.268
2022-01-03,22.268
2022-01-04,22.268
2022-01-05,22.268
2022-01-06,22.268
2022-01-07,22.268
2022-01-08,22.268
2022-01-09,22.268
2022-01-10,22.268
2022-01-11,22.268
2022-01-12,22.268
2022-01-13,22.268
2022-01-14,22.268
2022-01-15,22.268
2022-01-16,22.268
2022-01-17,22.268
2022-01-18,22.268
2022-01-19,22.268
2022-01-20,22.268
2022-01-21,22.268
2022-01-22,22.268
2022-01-23,22.268
2022-01-24,22.268
2022-01-25,22.268
2022-01-26,22.268
2022-01-27,22.268
2022-01-28,22.268
2022-01-29,22.268
2022-01-30,22.268
2022-01-31,22.268
2022-02-01,22.268
2022-02-02,22.268
2022-02-03,22.268
2022-02-04,22.268
2022-02-05,22.268
2022-02-06,22.268
2022-02-07,22.268
2022-02-08,22.268
2022-02-09,22.268
2022-02-10,22.268
2022-02-11,22.268
2022-02-12,22.268
2022-02-13,22.268
2022-02-14,22.268
2022-02-15,22.268
2022-02-16,22.268
2022-02-17,22.268
2022-02-18,22.268
2022-02-19,22.268
2022-02-20,22.268
2022-02-21,22.268
2022-02-22,22.268
2022-02-23,22.268
2022-02-24,22.268
2022-02-25,22.268
2022-02-26,22.268
2022-02-27,22.268
2022-02-28,22.268
2022-03-01,22.268
2022-03-02,22.268
2022-03-03,22.268
2022-03-04,22.268
2022-03-05,22.268
2022-03-06,22.268
2022-03-07,22.268
2022-03-08,22.268
2022-03-09,22.268
2022-03-10,22.268
2022-03-11,22.268
2022-03-12,22.268
2022-03-13,22.268
2022-03-14,22.268
2022-03-15,22.268
2022-03-16,22.268
2022-03-17,22.268
2022-03-18,22.268
2022-03-19,22.268
2022-03-20,22.268
2022-03-21,22.268
2022-03-22,22.268
2022-03-23,22.268
2022-03-24,22.268
2022-03-25,22.268
2022-03-26,22.268
2022-03-27,22.268
2022-03-28,22.268
2022-03-29,22.268
2022-03-30,22.268
2022-03-31,20.1917
2022-04-01,20.1917
2022-04-02,20.1917
2022-04-03,20.1917
2022-04-04,20.1917
2022-04-05,20.1917
2022-04-06,20.1917
2022-04-07,20.1917
2022-04-08,20.1917
2022-04-09,20.1917
2022-04-10,20.1917
2022-04-11,20.1917
2022-04-12,20.1917
2022-04-13,20.1917
2022-04-14,20.1917
2022-04-15,20.1917
2022-04-16,20.1917
2022-04-17,20.1917
2022-04-18,20.1917
2022-04-19,20.1917
2022-04-20,20.1917
2022-04-21,20.1917
2022-04-22,20.1917
2022-04-23,20.1917
2022-04-24,20.1917
2022-04-25,20.1917
2022-04-26,20.1917
2022-04-27,20.1917
2022-04-28,20.1917
2022-04-29,20.1917
2022-04-30,20.1917
2022-05-01,20.1917
2022-05-02,20.1917
2022-05-03,20.1917
2022-05-04,20.1917
2022-05-05,20.1917
2022-05-06,20.1917
2022-05-07,20.1917
2022-05-08,20.1917
2022-05-09,20.1917
2022-05-10,20.1917
2022-05-11,20.1917
2022-05-12,20.1917
2022-05-13,20.1917
2022-05-14,20.1917
2022-05-15,20.1917
2022-05-16,20.1917
2022-05-17,20.1917
2022-05-18,20.1917
2022-05-19,20.1917
2022-05-20,20.1917
2022-05-21,20.1917
2022-05-22,20.1917
2022-05-23,20.1917
2022-05-24,20.1917
2022-05-25,20.1917
2022-05-26,20.1917
2022-05-27,20.1917
2022-05-28,20.1917
2022-05-29,20.1917
2022-05-30,20.1917
2022-05-31,20.1917
2022-06-01,20.1917
2022-06-02,20.1917
2022-06-03,20.1917
2022-06-04,20.1917
2022-06-05,20.1917
2022-06-06,20.1917
2022-06-07,20.1917
2022-06-08,20.1917
2022-06-09,20.1917
2022-06-10,20.1917
2022-06-11,20.1917
2022-06-12,20.1917
2022-06-13,20.1917
2022-06-14,20.1917
2022-06-15,20.1917
2022-06-16,20.1917
2022-06-17,20.1917
2022-06-18,20.1917
2022-06-19,20.1917
2022-06-20,20.1917
2022-06-21,20.1917
2022-06-22,20.1917
2022-06-23,20.1917
2022-06-24,20.1917
2022-06-25,20.1917
2022-06-26,20.1917
2022-06-27,20.1917
2022-06-28,20.1917
2022-06-29,20.1917
2022-06-30,20.1917
2022-07-01,20.1917
2022-07-02,20.1917
2022-07-03,20.1917
2022-07-04,20.1917
2022-07-05,20.1917
2022-07-06,20.1917
2022-07-07,20.1917
2022-07-08,20.1917
2022-07-09,20.1917
2022-07-10,20.1917
2022-07-11,20.1917
2022-07-12,20.1917
2022-07-13,20.1917
2022-07-14,20.1917
2022-07-15,20.1917
2022-07-16,20.1917
2022-07-17,20.1917
2022-07-18,20.1917
2022-07-19,20.1917
2022-07-20,20.1917
2022-07-21,20.1917
2022-07-22,20.1917
2022-07-23,20.1917
2022-07-24,20.1917
2022-07-25,20.1917
2022-07-26,20.1917
2022-07-27,20.1917
2022-07-28,20.1917
2022-07-29,20.1917
2022-07-30,20.1917
2022-07-31,20.1917
2022-08-01,20.1917
2022-08-02,20.1917
2022-08-03,20.1917
2022-08-04,20.1917
2022-08-05,20.1917
2022-08-06,20.1917
2022-08-07,20.1917
2022-08-08,20.1917
2022-08-09,20.1917
2022-08-10,20.1917
2022-08-11,20.1917
2022-08-12,20.1917
2022-08-13,20.1917
2022-08-14,20.1917
2022-08-15,20.1917
2022-08-16,20.1917
2022-08-17,20.1917
2022-08-18,20.1917
2022-08-19,20.1917
2022-08-20,20.1917
2022-08-21,20.1917
2022-08-22,20.1917
2022-08-23,20.1917
2022-08-24,20.1917
2022-08-25,20.1917
2022-08-26,20.1917
2022-08-27,20.1917
2022-08-28,20.1917
2022-08-29,20.1917
2022-08-30,20.1917
2022-08-31,20.1917
2022-09-01,20.1917
2022-09-02,20.1917
2022-09-03,20.1917
2022-09-04,20.1917
2022-09-05,20.1917
2022-09-06,20.1917
2022-09-07,20.1917
2022-09-08,20.1917
2022-09-09,20.1917
2022-09-10,20.1917
2022-09-11,20.1917
2022-09-12,20.1917
2022-09-13,20.1917
2022-09-14,20.1917
2022-09-15,20.1917
2022-09-16,20.1917
2022-09-17,20.1917
2022-09-18,20.1917
2022-09-19,20.1917
2022-09-20,20.1917
2022-09-21,20.1917
2022-09-22,20.1917
2022-09-23,20.1917
2022-09-24,20.1917
2022-09-25,20.1917
2022-09-26,20.1917
2022-09-27,20.1917
2022-09-28,20.1917
2022-09-29,20.1917
2022-09-30,20.1917
2022-10-01,20.1917
2022-10-02,20.1917
2022-10-03,20.1917
2022-10-04,20.1917
2022-10-05,20.1917
2022-10-06,20.1917
2022-10-07,20.1917
2022-10-08,20.1917
2022-10-09,20.1917
2022-10-10,20.1917
2022-10-11,20.1917
2022-10-12,20.1917
2022-10-13,20.1917
2022-10-14,20.1917
2022-10-15,20.1917
2022-10-16,20.1917
2022-10-17,20.1917
2022-10-18,20.1917
2022-10-19,20.1917
2022-10-20,20.1917
2022-10-21,20.1917
2022-10-22,20.1917
2022-10-23,20.1917
2022-10-24,20.1917
2022-10-25,20.1917
2022-10-26,20.1917
2022-10-27,20.1917
2022-10-28,20.1917
2022-10-29,20.1917
2022-10-30,20.1917
2022-10-31,20.1917
2022-11-01,20.1917
2022-11-02,20.1917
2022-11-03,20.1917
2022-11-04,20.1917
2022-11-05,20.1917
2022-11-06,20.1917
2022-11-07,20.1917
2022-11-08,20.1917
2022-11-09,20.1917
2022-11-10,20.1917
2022-11-11,20.1917
2022-11-12,20.1917
2022-11-13,20.1917
2022-11-14,20.1917
2022-11-15,20.1917
2022-11-16,20.1917
2022-11-17,20.1917
2022-11-18,20.1917
2022-11-19,20.1917
2022-11-20,20.1917
2022-11-21,20.1917
2022-11-22,20.1917
2022-11-23,20.1917
2022-11-24,20.1917
2022-11-25,20.1917
2022-11-26,20.1917
2022-11-27,20.1917
2022-11-28,20.1917
2022-11-29,20.1917
2022-11-30,20.1917
2022-12-01,20.1917
2022-12-02,20.1917
2022-12-03,20.1917
2022-12-04,20.1917
2022-12-05,20.1917
2022-12-06,20.1917
2022-12-07,20.1917
2022-12-08,20.1917
2022-12-09,20.1917
2022-12-10,20.1917
2022-12-11,20.1917
2022-12-12,20.1917
2022-12-13,20.1917
2022-12-14,20.1917
2022-12-15,20.1917
2022-12-16,20.1917
2022-12-17,20.1917
2022-12-18,20.1917
2022-12-19,20.1917
2022-12-20,20.1917
2022-12-21,20.1917
2022-12-22,20.1917
2022-12-23,20.1917
2022-12-24,20.1917
2022-12-25,20.1917
2022-12-26,20.1917
2022-12-27,20.1917
2022-12-28,20.1917
2022-12-29,20.1917
2022-12-30,20.1917
2022-12-31,20.1917
2023-01-01,20.1917
2023-01-02,20.1917
2023-01-03,20.1917
2023-01-04,20.1917
2023-01-05,20.1917
2023-01-06,20.1917
2023-01-07,20.1917
2023-01-08,20.1917
2023-01-09,20.1917
2023-01-10,20.1917
2023-01-11,20.1917
2023-01-12,20.1917
2023-01-13,20.1917
2023-01-14,20.1917
2023-01-15,20.1917
2023-01-16,20.1917
2023-01-17,20.1917
2023-01-18,20.1917
2023-01-19,20.1917
2023-01-20,20.1917
2023-01-21,20.1917
2023-01-22,20.1917
2023-01-23,20.1917
2023-01-24,20.1917
2023-01-25,20.1917
2023-01-26,20.1917
2023-01-27,20.1917
2023-01-28,20.1917
2023-01-29,20.1917
2023-01-30,20.1917
2023-01-31,20.1917
2023-02-01,20.1917
2023-02-02,20.1917
2023-02-03,20.1917
2023-02-04,20.1917
2023-02-05,20.1917
2023-02-06,20.1917
2023-02-07,20.1917
2023-02-08,20.1917
2023-02-09,20.1917
2023-02-10,20.1917
2023-02-11,20.1917
2023-02-12,20.1917
2023-02-13,20.1917
2023-02-14,20.1917
2023-02-15,20.1917
2023-02-16,20.1917
2023-02-17,20.1917
2023-02-18,20.1917
2023-02-19,20.1917
2023-02-20,20.1917
2023-02-21,20.1917
2023-02-22,20.1917
2023-02-23,20.1917
2023-02-24,20.1917
2023-02-25,20.1917
2023-02-26,20.1917
2023-02-27,20.1917
2023-02-28,20.1917
2023-03-01,20.1917
