,ARCH US Equity
2020-05-17,20.9875
2020-05-18,20.9875
2020-05-19,20.9875
2020-05-20,20.9875
2020-05-21,20.9875
2020-05-22,20.9875
2020-05-23,20.9875
2020-05-24,20.9875
2020-05-25,20.9875
2020-05-26,20.9875
2020-05-27,20.9875
2020-05-28,20.9875
2020-05-29,20.9875
2020-05-30,20.9875
2020-05-31,20.9875
2020-06-01,20.9875
2020-06-02,20.9875
2020-06-03,20.9875
2020-06-04,20.9875
2020-06-05,20.9875
2020-06-06,20.9875
2020-06-07,20.9875
2020-06-08,20.9875
2020-06-09,20.9875
2020-06-10,20.9875
2020-06-11,20.9875
2020-06-12,20.9875
2020-06-13,20.9875
2020-06-14,20.9875
2020-06-15,20.9875
2020-06-16,20.9875
2020-06-17,20.9875
2020-06-18,20.9875
2020-06-19,20.9875
2020-06-20,20.9875
2020-06-21,20.9875
2020-06-22,20.9875
2020-06-23,20.9875
2020-06-24,20.9875
2020-06-25,20.9875
2020-06-26,20.9875
2020-06-27,20.9875
2020-06-28,20.9875
2020-06-29,20.9875
2020-06-30,3.7881
2020-07-01,3.7881
2020-07-02,3.7881
2020-07-03,3.7881
2020-07-04,3.7881
2020-07-05,3.7881
2020-07-06,3.7881
2020-07-07,3.7881
2020-07-08,3.7881
2020-07-09,3.7881
2020-07-10,3.7881
2020-07-11,3.7881
2020-07-12,3.7881
2020-07-13,3.7881
2020-07-14,3.7881
2020-07-15,3.7881
2020-07-16,3.7881
2020-07-17,3.7881
2020-07-18,3.7881
2020-07-19,3.7881
2020-07-20,3.7881
2020-07-21,3.7881
2020-07-22,3.7881
2020-07-23,3.7881
2020-07-24,3.7881
2020-07-25,3.7881
2020-07-26,3.7881
2020-07-27,3.7881
2020-07-28,3.7881
2020-07-29,3.7881
2020-07-30,3.7881
2020-07-31,3.7881
2020-08-01,3.7881
2020-08-02,3.7881
2020-08-03,3.7881
2020-08-04,3.7881
2020-08-05,3.7881
2020-08-06,3.7881
2020-08-07,3.7881
2020-08-08,3.7881
2020-08-09,3.7881
2020-08-10,3.7881
2020-08-11,3.7881
2020-08-12,3.7881
2020-08-13,3.7881
2020-08-14,3.7881
2020-08-15,3.7881
2020-08-16,3.7881
2020-08-17,3.7881
2020-08-18,3.7881
2020-08-19,3.7881
2020-08-20,3.7881
2020-08-21,3.7881
2020-08-22,3.7881
2020-08-23,3.7881
2020-08-24,3.7881
2020-08-25,3.7881
2020-08-26,3.7881
2020-08-27,3.7881
2020-08-28,3.7881
2020-08-29,3.7881
2020-08-30,3.7881
2020-08-31,3.7881
2020-09-01,3.7881
2020-09-02,3.7881
2020-09-03,3.7881
2020-09-04,3.7881
2020-09-05,3.7881
2020-09-06,3.7881
2020-09-07,3.7881
2020-09-08,3.7881
2020-09-09,3.7881
2020-09-10,3.7881
2020-09-11,3.7881
2020-09-12,3.7881
2020-09-13,3.7881
2020-09-14,3.7881
2020-09-15,3.7881
2020-09-16,3.7881
2020-09-17,3.7881
2020-09-18,3.7881
2020-09-19,3.7881
2020-09-20,3.7881
2020-09-21,3.7881
2020-09-22,3.7881
2020-09-23,3.7881
2020-09-24,3.7881
2020-09-25,3.7881
2020-09-26,3.7881
2020-09-27,3.7881
2020-09-28,3.7881
2020-09-29,3.7881
2020-09-30,-51.2829
2020-10-01,-51.2829
2020-10-02,-51.2829
2020-10-03,-51.2829
2020-10-04,-51.2829
2020-10-05,-51.2829
2020-10-06,-51.2829
2020-10-07,-51.2829
2020-10-08,-51.2829
2020-10-09,-51.2829
2020-10-10,-51.2829
2020-10-11,-51.2829
2020-10-12,-51.2829
2020-10-13,-51.2829
2020-10-14,-51.2829
2020-10-15,-51.2829
2020-10-16,-51.2829
2020-10-17,-51.2829
2020-10-18,-51.2829
2020-10-19,-51.2829
2020-10-20,-51.2829
2020-10-21,-51.2829
2020-10-22,-51.2829
2020-10-23,-51.2829
2020-10-24,-51.2829
2020-10-25,-51.2829
2020-10-26,-51.2829
2020-10-27,-51.2829
2020-10-28,-51.2829
2020-10-29,-51.2829
2020-10-30,-51.2829
2020-10-31,-51.2829
2020-11-01,-51.2829
2020-11-02,-51.2829
2020-11-03,-51.2829
2020-11-04,-51.2829
2020-11-05,-51.2829
2020-11-06,-51.2829
2020-11-07,-51.2829
2020-11-08,-51.2829
2020-11-09,-51.2829
2020-11-10,-51.2829
2020-11-11,-51.2829
2020-11-12,-51.2829
2020-11-13,-51.2829
2020-11-14,-51.2829
2020-11-15,-51.2829
2020-11-16,-51.2829
2020-11-17,-51.2829
2020-11-18,-51.2829
2020-11-19,-51.2829
2020-11-20,-51.2829
2020-11-21,-51.2829
2020-11-22,-51.2829
2020-11-23,-51.2829
2020-11-24,-51.2829
2020-11-25,-51.2829
2020-11-26,-51.2829
2020-11-27,-51.2829
2020-11-28,-51.2829
2020-11-29,-51.2829
2020-11-30,-51.2829
2020-12-01,-51.2829
2020-12-02,-51.2829
2020-12-03,-51.2829
2020-12-04,-51.2829
2020-12-05,-51.2829
2020-12-06,-51.2829
2020-12-07,-51.2829
2020-12-08,-51.2829
2020-12-09,-51.2829
2020-12-10,-51.2829
2020-12-11,-51.2829
2020-12-12,-51.2829
2020-12-13,-51.2829
2020-12-14,-51.2829
2020-12-15,-51.2829
2020-12-16,-51.2829
2020-12-17,-51.2829
2020-12-18,-51.2829
2020-12-19,-51.2829
2020-12-20,-51.2829
2020-12-21,-51.2829
2020-12-22,-51.2829
2020-12-23,-51.2829
2020-12-24,-51.2829
2020-12-25,-51.2829
2020-12-26,-51.2829
2020-12-27,-51.2829
2020-12-28,-51.2829
2020-12-29,-51.2829
2020-12-30,-51.2829
2020-12-31,-74.5842
2021-01-01,-74.5842
2021-01-02,-74.5842
2021-01-03,-74.5842
2021-01-04,-74.5842
2021-01-05,-74.5842
2021-01-06,-74.5842
2021-01-07,-74.5842
2021-01-08,-74.5842
2021-01-09,-74.5842
2021-01-10,-74.5842
2021-01-11,-74.5842
2021-01-12,-74.5842
2021-01-13,-74.5842
2021-01-14,-74.5842
2021-01-15,-74.5842
2021-01-16,-74.5842
2021-01-17,-74.5842
2021-01-18,-74.5842
2021-01-19,-74.5842
2021-01-20,-74.5842
2021-01-21,-74.5842
2021-01-22,-74.5842
2021-01-23,-74.5842
2021-01-24,-74.5842
2021-01-25,-74.5842
2021-01-26,-74.5842
2021-01-27,-74.5842
2021-01-28,-74.5842
2021-01-29,-74.5842
2021-01-30,-74.5842
2021-01-31,-74.5842
2021-02-01,-74.5842
2021-02-02,-74.5842
2021-02-03,-74.5842
2021-02-04,-74.5842
2021-02-05,-74.5842
2021-02-06,-74.5842
2021-02-07,-74.5842
2021-02-08,-74.5842
2021-02-09,-74.5842
2021-02-10,-74.5842
2021-02-11,-74.5842
2021-02-12,-74.5842
2021-02-13,-74.5842
2021-02-14,-74.5842
2021-02-15,-74.5842
2021-02-16,-74.5842
2021-02-17,-74.5842
2021-02-18,-74.5842
2021-02-19,-74.5842
2021-02-20,-74.5842
2021-02-21,-74.5842
2021-02-22,-74.5842
2021-02-23,-74.5842
2021-02-24,-74.5842
2021-02-25,-74.5842
2021-02-26,-74.5842
2021-02-27,-74.5842
2021-02-28,-74.5842
2021-03-01,-74.5842
2021-03-02,-74.5842
2021-03-03,-74.5842
2021-03-04,-74.5842
2021-03-05,-74.5842
2021-03-06,-74.5842
2021-03-07,-74.5842
2021-03-08,-74.5842
2021-03-09,-74.5842
2021-03-10,-74.5842
2021-03-11,-74.5842
2021-03-12,-74.5842
2021-03-13,-74.5842
2021-03-14,-74.5842
2021-03-15,-74.5842
2021-03-16,-74.5842
2021-03-17,-74.5842
2021-03-18,-74.5842
2021-03-19,-74.5842
2021-03-20,-74.5842
2021-03-21,-74.5842
2021-03-22,-74.5842
2021-03-23,-74.5842
2021-03-24,-74.5842
2021-03-25,-74.5842
2021-03-26,-74.5842
2021-03-27,-74.5842
2021-03-28,-74.5842
2021-03-29,-74.5842
2021-03-30,-74.5842
2021-03-31,-74.35
2021-04-01,-74.35
2021-04-02,-74.35
2021-04-03,-74.35
2021-04-04,-74.35
2021-04-05,-74.35
2021-04-06,-74.35
2021-04-07,-74.35
2021-04-08,-74.35
2021-04-09,-74.35
2021-04-10,-74.35
2021-04-11,-74.35
2021-04-12,-74.35
2021-04-13,-74.35
2021-04-14,-74.35
2021-04-15,-74.35
2021-04-16,-74.35
2021-04-17,-74.35
2021-04-18,-74.35
2021-04-19,-74.35
2021-04-20,-74.35
2021-04-21,-74.35
2021-04-22,-74.35
2021-04-23,-74.35
2021-04-24,-74.35
2021-04-25,-74.35
2021-04-26,-74.35
2021-04-27,-74.35
2021-04-28,-74.35
2021-04-29,-74.35
2021-04-30,-74.35
2021-05-01,-74.35
2021-05-02,-74.35
2021-05-03,-74.35
2021-05-04,-74.35
2021-05-05,-74.35
2021-05-06,-74.35
2021-05-07,-74.35
2021-05-08,-74.35
2021-05-09,-74.35
2021-05-10,-74.35
2021-05-11,-74.35
2021-05-12,-74.35
2021-05-13,-74.35
2021-05-14,-74.35
2021-05-15,-74.35
2021-05-16,-74.35
2021-05-17,-74.35
2021-05-18,-74.35
2021-05-19,-74.35
2021-05-20,-74.35
2021-05-21,-74.35
2021-05-22,-74.35
2021-05-23,-74.35
2021-05-24,-74.35
2021-05-25,-74.35
2021-05-26,-74.35
2021-05-27,-74.35
2021-05-28,-74.35
2021-05-29,-74.35
2021-05-30,-74.35
2021-05-31,-74.35
2021-06-01,-74.35
2021-06-02,-74.35
2021-06-03,-74.35
2021-06-04,-74.35
2021-06-05,-74.35
2021-06-06,-74.35
2021-06-07,-74.35
2021-06-08,-74.35
2021-06-09,-74.35
2021-06-10,-74.35
2021-06-11,-74.35
2021-06-12,-74.35
2021-06-13,-74.35
2021-06-14,-74.35
2021-06-15,-74.35
2021-06-16,-74.35
2021-06-17,-74.35
2021-06-18,-74.35
2021-06-19,-74.35
2021-06-20,-74.35
2021-06-21,-74.35
2021-06-22,-74.35
2021-06-23,-74.35
2021-06-24,-74.35
2021-06-25,-74.35
2021-06-26,-74.35
2021-06-27,-74.35
2021-06-28,-74.35
2021-06-29,-74.35
2021-06-30,-57.2931
2021-07-01,-57.2931
2021-07-02,-57.2931
2021-07-03,-57.2931
2021-07-04,-57.2931
2021-07-05,-57.2931
2021-07-06,-57.2931
2021-07-07,-57.2931
2021-07-08,-57.2931
2021-07-09,-57.2931
2021-07-10,-57.2931
2021-07-11,-57.2931
2021-07-12,-57.2931
2021-07-13,-57.2931
2021-07-14,-57.2931
2021-07-15,-57.2931
2021-07-16,-57.2931
2021-07-17,-57.2931
2021-07-18,-57.2931
2021-07-19,-57.2931
2021-07-20,-57.2931
2021-07-21,-57.2931
2021-07-22,-57.2931
2021-07-23,-57.2931
2021-07-24,-57.2931
2021-07-25,-57.2931
2021-07-26,-57.2931
2021-07-27,-57.2931
2021-07-28,-57.2931
2021-07-29,-57.2931
2021-07-30,-57.2931
2021-07-31,-57.2931
2021-08-01,-57.2931
2021-08-02,-57.2931
2021-08-03,-57.2931
2021-08-04,-57.2931
2021-08-05,-57.2931
2021-08-06,-57.2931
2021-08-07,-57.2931
2021-08-08,-57.2931
2021-08-09,-57.2931
2021-08-10,-57.2931
2021-08-11,-57.2931
2021-08-12,-57.2931
2021-08-13,-57.2931
2021-08-14,-57.2931
2021-08-15,-57.2931
2021-08-16,-57.2931
2021-08-17,-57.2931
2021-08-18,-57.2931
2021-08-19,-57.2931
2021-08-20,-57.2931
2021-08-21,-57.2931
2021-08-22,-57.2931
2021-08-23,-57.2931
2021-08-24,-57.2931
2021-08-25,-57.2931
2021-08-26,-57.2931
2021-08-27,-57.2931
2021-08-28,-57.2931
2021-08-29,-57.2931
2021-08-30,-57.2931
2021-08-31,-57.2931
2021-09-01,-57.2931
2021-09-02,-57.2931
2021-09-03,-57.2931
2021-09-04,-57.2931
2021-09-05,-57.2931
2021-09-06,-57.2931
2021-09-07,-57.2931
2021-09-08,-57.2931
2021-09-09,-57.2931
2021-09-10,-57.2931
2021-09-11,-57.2931
2021-09-12,-57.2931
2021-09-13,-57.2931
2021-09-14,-57.2931
2021-09-15,-57.2931
2021-09-16,-57.2931
2021-09-17,-57.2931
2021-09-18,-57.2931
2021-09-19,-57.2931
2021-09-20,-57.2931
2021-09-21,-57.2931
2021-09-22,-57.2931
2021-09-23,-57.2931
2021-09-24,-57.2931
2021-09-25,-57.2931
2021-09-26,-57.2931
2021-09-27,-57.2931
2021-09-28,-57.2931
2021-09-29,-57.2931
2021-09-30,8.3154
2021-10-01,8.3154
2021-10-02,8.3154
2021-10-03,8.3154
2021-10-04,8.3154
2021-10-05,8.3154
2021-10-06,8.3154
2021-10-07,8.3154
2021-10-08,8.3154
2021-10-09,8.3154
2021-10-10,8.3154
2021-10-11,8.3154
2021-10-12,8.3154
2021-10-13,8.3154
2021-10-14,8.3154
2021-10-15,8.3154
2021-10-16,8.3154
2021-10-17,8.3154
2021-10-18,8.3154
2021-10-19,8.3154
2021-10-20,8.3154
2021-10-21,8.3154
2021-10-22,8.3154
2021-10-23,8.3154
2021-10-24,8.3154
2021-10-25,8.3154
2021-10-26,8.3154
2021-10-27,8.3154
2021-10-28,8.3154
2021-10-29,8.3154
2021-10-30,8.3154
2021-10-31,8.3154
2021-11-01,8.3154
2021-11-02,8.3154
2021-11-03,8.3154
2021-11-04,8.3154
2021-11-05,8.3154
2021-11-06,8.3154
2021-11-07,8.3154
2021-11-08,8.3154
2021-11-09,8.3154
2021-11-10,8.3154
2021-11-11,8.3154
2021-11-12,8.3154
2021-11-13,8.3154
2021-11-14,8.3154
2021-11-15,8.3154
2021-11-16,8.3154
2021-11-17,8.3154
2021-11-18,8.3154
2021-11-19,8.3154
2021-11-20,8.3154
2021-11-21,8.3154
2021-11-22,8.3154
2021-11-23,8.3154
2021-11-24,8.3154
2021-11-25,8.3154
2021-11-26,8.3154
2021-11-27,8.3154
2021-11-28,8.3154
2021-11-29,8.3154
2021-11-30,8.3154
2021-12-01,8.3154
2021-12-02,8.3154
2021-12-03,8.3154
2021-12-04,8.3154
2021-12-05,8.3154
2021-12-06,8.3154
2021-12-07,8.3154
2021-12-08,8.3154
2021-12-09,8.3154
2021-12-10,8.3154
2021-12-11,8.3154
2021-12-12,8.3154
2021-12-13,8.3154
2021-12-14,8.3154
2021-12-15,8.3154
2021-12-16,8.3154
2021-12-17,8.3154
2021-12-18,8.3154
2021-12-19,8.3154
2021-12-20,8.3154
2021-12-21,8.3154
2021-12-22,8.3154
2021-12-23,8.3154
2021-12-24,8.3154
2021-12-25,8.3154
2021-12-26,8.3154
2021-12-27,8.3154
2021-12-28,8.3154
2021-12-29,8.3154
2021-12-30,8.3154
2021-12-31,69.7878
2022-01-01,69.7878
2022-01-02,69.7878
2022-01-03,69.7878
2022-01-04,69.7878
2022-01-05,69.7878
2022-01-06,69.7878
2022-01-07,69.7878
2022-01-08,69.7878
2022-01-09,69.7878
2022-01-10,69.7878
2022-01-11,69.7878
2022-01-12,69.7878
2022-01-13,69.7878
2022-01-14,69.7878
2022-01-15,69.7878
2022-01-16,69.7878
2022-01-17,69.7878
2022-01-18,69.7878
2022-01-19,69.7878
2022-01-20,69.7878
2022-01-21,69.7878
2022-01-22,69.7878
2022-01-23,69.7878
2022-01-24,69.7878
2022-01-25,69.7878
2022-01-26,69.7878
2022-01-27,69.7878
2022-01-28,69.7878
2022-01-29,69.7878
2022-01-30,69.7878
2022-01-31,69.7878
2022-02-01,69.7878
2022-02-02,69.7878
2022-02-03,69.7878
2022-02-04,69.7878
2022-02-05,69.7878
2022-02-06,69.7878
2022-02-07,69.7878
2022-02-08,69.7878
2022-02-09,69.7878
2022-02-10,69.7878
2022-02-11,69.7878
2022-02-12,69.7878
2022-02-13,69.7878
2022-02-14,69.7878
2022-02-15,69.7878
2022-02-16,69.7878
2022-02-17,69.7878
2022-02-18,69.7878
2022-02-19,69.7878
2022-02-20,69.7878
2022-02-21,69.7878
2022-02-22,69.7878
2022-02-23,69.7878
2022-02-24,69.7878
2022-02-25,69.7878
2022-02-26,69.7878
2022-02-27,69.7878
2022-02-28,69.7878
2022-03-01,69.7878
2022-03-02,69.7878
2022-03-03,69.7878
2022-03-04,69.7878
2022-03-05,69.7878
2022-03-06,69.7878
2022-03-07,69.7878
2022-03-08,69.7878
2022-03-09,69.7878
2022-03-10,69.7878
2022-03-11,69.7878
2022-03-12,69.7878
2022-03-13,69.7878
2022-03-14,69.7878
2022-03-15,69.7878
2022-03-16,69.7878
2022-03-17,69.7878
2022-03-18,69.7878
2022-03-19,69.7878
2022-03-20,69.7878
2022-03-21,69.7878
2022-03-22,69.7878
2022-03-23,69.7878
2022-03-24,69.7878
2022-03-25,69.7878
2022-03-26,69.7878
2022-03-27,69.7878
2022-03-28,69.7878
2022-03-29,69.7878
2022-03-30,69.7878
2022-03-31,102.0966
2022-04-01,102.0966
2022-04-02,102.0966
2022-04-03,102.0966
2022-04-04,102.0966
2022-04-05,102.0966
2022-04-06,102.0966
2022-04-07,102.0966
2022-04-08,102.0966
2022-04-09,102.0966
2022-04-10,102.0966
2022-04-11,102.0966
2022-04-12,102.0966
2022-04-13,102.0966
2022-04-14,102.0966
2022-04-15,102.0966
2022-04-16,102.0966
2022-04-17,102.0966
2022-04-18,102.0966
2022-04-19,102.0966
2022-04-20,102.0966
2022-04-21,102.0966
2022-04-22,102.0966
2022-04-23,102.0966
2022-04-24,102.0966
2022-04-25,102.0966
2022-04-26,102.0966
2022-04-27,102.0966
2022-04-28,102.0966
2022-04-29,102.0966
2022-04-30,102.0966
2022-05-01,102.0966
2022-05-02,102.0966
2022-05-03,102.0966
2022-05-04,102.0966
2022-05-05,102.0966
2022-05-06,102.0966
2022-05-07,102.0966
2022-05-08,102.0966
2022-05-09,102.0966
2022-05-10,102.0966
2022-05-11,102.0966
2022-05-12,102.0966
2022-05-13,102.0966
2022-05-14,102.0966
2022-05-15,102.0966
2022-05-16,102.0966
2022-05-17,102.0966
2022-05-18,102.0966
2022-05-19,102.0966
2022-05-20,102.0966
2022-05-21,102.0966
2022-05-22,102.0966
2022-05-23,102.0966
2022-05-24,102.0966
2022-05-25,102.0966
2022-05-26,102.0966
2022-05-27,102.0966
2022-05-28,102.0966
2022-05-29,102.0966
2022-05-30,102.0966
2022-05-31,102.0966
2022-06-01,102.0966
2022-06-02,102.0966
2022-06-03,102.0966
2022-06-04,102.0966
2022-06-05,102.0966
2022-06-06,102.0966
2022-06-07,102.0966
2022-06-08,102.0966
2022-06-09,102.0966
2022-06-10,102.0966
2022-06-11,102.0966
2022-06-12,102.0966
2022-06-13,102.0966
2022-06-14,102.0966
2022-06-15,102.0966
2022-06-16,102.0966
2022-06-17,102.0966
2022-06-18,102.0966
2022-06-19,102.0966
2022-06-20,102.0966
2022-06-21,102.0966
2022-06-22,102.0966
2022-06-23,102.0966
2022-06-24,102.0966
2022-06-25,102.0966
2022-06-26,102.0966
2022-06-27,102.0966
2022-06-28,102.0966
2022-06-29,102.0966
2022-06-30,132.0541
2022-07-01,132.0541
2022-07-02,132.0541
2022-07-03,132.0541
2022-07-04,132.0541
2022-07-05,132.0541
2022-07-06,132.0541
2022-07-07,132.0541
2022-07-08,132.0541
2022-07-09,132.0541
2022-07-10,132.0541
2022-07-11,132.0541
2022-07-12,132.0541
2022-07-13,132.0541
2022-07-14,132.0541
2022-07-15,132.0541
2022-07-16,132.0541
2022-07-17,132.0541
2022-07-18,132.0541
2022-07-19,132.0541
2022-07-20,132.0541
2022-07-21,132.0541
2022-07-22,132.0541
2022-07-23,132.0541
2022-07-24,132.0541
2022-07-25,132.0541
2022-07-26,132.0541
2022-07-27,132.0541
2022-07-28,132.0541
2022-07-29,132.0541
2022-07-30,132.0541
2022-07-31,132.0541
2022-08-01,132.0541
2022-08-02,132.0541
2022-08-03,132.0541
2022-08-04,132.0541
2022-08-05,132.0541
2022-08-06,132.0541
2022-08-07,132.0541
2022-08-08,132.0541
2022-08-09,132.0541
2022-08-10,132.0541
2022-08-11,132.0541
2022-08-12,132.0541
2022-08-13,132.0541
2022-08-14,132.0541
2022-08-15,132.0541
2022-08-16,132.0541
2022-08-17,132.0541
2022-08-18,132.0541
2022-08-19,132.0541
2022-08-20,132.0541
2022-08-21,132.0541
2022-08-22,132.0541
2022-08-23,132.0541
2022-08-24,132.0541
2022-08-25,132.0541
2022-08-26,132.0541
2022-08-27,132.0541
2022-08-28,132.0541
2022-08-29,132.0541
2022-08-30,132.0541
2022-08-31,132.0541
2022-09-01,132.0541
2022-09-02,132.0541
2022-09-03,132.0541
2022-09-04,132.0541
2022-09-05,132.0541
2022-09-06,132.0541
2022-09-07,132.0541
2022-09-08,132.0541
2022-09-09,132.0541
2022-09-10,132.0541
2022-09-11,132.0541
2022-09-12,132.0541
2022-09-13,132.0541
2022-09-14,132.0541
2022-09-15,132.0541
2022-09-16,132.0541
2022-09-17,132.0541
2022-09-18,132.0541
2022-09-19,132.0541
2022-09-20,132.0541
2022-09-21,132.0541
2022-09-22,132.0541
2022-09-23,132.0541
2022-09-24,132.0541
2022-09-25,132.0541
2022-09-26,132.0541
2022-09-27,132.0541
2022-09-28,132.0541
2022-09-29,132.0541
2022-09-30,135.8212
2022-10-01,135.8212
2022-10-02,135.8212
2022-10-03,135.8212
2022-10-04,135.8212
2022-10-05,135.8212
2022-10-06,135.8212
2022-10-07,135.8212
2022-10-08,135.8212
2022-10-09,135.8212
2022-10-10,135.8212
2022-10-11,135.8212
2022-10-12,135.8212
2022-10-13,135.8212
2022-10-14,135.8212
2022-10-15,135.8212
2022-10-16,135.8212
2022-10-17,135.8212
2022-10-18,135.8212
2022-10-19,135.8212
2022-10-20,135.8212
2022-10-21,135.8212
2022-10-22,135.8212
2022-10-23,135.8212
2022-10-24,135.8212
2022-10-25,135.8212
2022-10-26,135.8212
2022-10-27,135.8212
2022-10-28,135.8212
2022-10-29,135.8212
2022-10-30,135.8212
2022-10-31,135.8212
2022-11-01,135.8212
2022-11-02,135.8212
2022-11-03,135.8212
2022-11-04,135.8212
2022-11-05,135.8212
2022-11-06,135.8212
2022-11-07,135.8212
2022-11-08,135.8212
2022-11-09,135.8212
2022-11-10,135.8212
2022-11-11,135.8212
2022-11-12,135.8212
2022-11-13,135.8212
2022-11-14,135.8212
2022-11-15,135.8212
2022-11-16,135.8212
2022-11-17,135.8212
2022-11-18,135.8212
2022-11-19,135.8212
2022-11-20,135.8212
2022-11-21,135.8212
2022-11-22,135.8212
2022-11-23,135.8212
2022-11-24,135.8212
2022-11-25,135.8212
2022-11-26,135.8212
2022-11-27,135.8212
2022-11-28,135.8212
2022-11-29,135.8212
2022-11-30,135.8212
2022-12-01,135.8212
2022-12-02,135.8212
2022-12-03,135.8212
2022-12-04,135.8212
2022-12-05,135.8212
2022-12-06,135.8212
2022-12-07,135.8212
2022-12-08,135.8212
2022-12-09,135.8212
2022-12-10,135.8212
2022-12-11,135.8212
2022-12-12,135.8212
2022-12-13,135.8212
2022-12-14,135.8212
2022-12-15,135.8212
2022-12-16,135.8212
2022-12-17,135.8212
2022-12-18,135.8212
2022-12-19,135.8212
2022-12-20,135.8212
2022-12-21,135.8212
2022-12-22,135.8212
2022-12-23,135.8212
2022-12-24,135.8212
2022-12-25,135.8212
2022-12-26,135.8212
2022-12-27,135.8212
2022-12-28,135.8212
2022-12-29,135.8212
2022-12-30,135.8212
2022-12-31,129.8802
2023-01-01,129.8802
2023-01-02,129.8802
2023-01-03,129.8802
2023-01-04,129.8802
2023-01-05,129.8802
2023-01-06,129.8802
2023-01-07,129.8802
2023-01-08,129.8802
2023-01-09,129.8802
2023-01-10,129.8802
2023-01-11,129.8802
2023-01-12,129.8802
2023-01-13,129.8802
2023-01-14,129.8802
2023-01-15,129.8802
2023-01-16,129.8802
2023-01-17,129.8802
2023-01-18,129.8802
2023-01-19,129.8802
2023-01-20,129.8802
2023-01-21,129.8802
2023-01-22,129.8802
2023-01-23,129.8802
2023-01-24,129.8802
2023-01-25,129.8802
2023-01-26,129.8802
2023-01-27,129.8802
2023-01-28,129.8802
2023-01-29,129.8802
2023-01-30,129.8802
2023-01-31,129.8802
2023-02-01,129.8802
2023-02-02,129.8802
2023-02-03,129.8802
2023-02-04,129.8802
2023-02-05,129.8802
2023-02-06,129.8802
2023-02-07,129.8802
2023-02-08,129.8802
2023-02-09,129.8802
2023-02-10,129.8802
2023-02-11,129.8802
2023-02-12,129.8802
2023-02-13,129.8802
2023-02-14,129.8802
