,DISH US Equity
2022-01-03,16.4511
2022-01-04,16.4511
2022-01-05,16.4511
2022-01-06,16.4511
2022-01-07,16.4511
2022-01-08,16.4511
2022-01-09,16.4511
2022-01-10,16.4511
2022-01-11,16.4511
2022-01-12,16.4511
2022-01-13,16.4511
2022-01-14,16.4511
2022-01-15,16.4511
2022-01-16,16.4511
2022-01-17,16.4511
2022-01-18,16.4511
2022-01-19,16.4511
2022-01-20,16.4511
2022-01-21,16.4511
2022-01-22,16.4511
2022-01-23,16.4511
2022-01-24,16.4511
2022-01-25,16.4511
2022-01-26,16.4511
2022-01-27,16.4511
2022-01-28,16.4511
2022-01-29,16.4511
2022-01-30,16.4511
2022-01-31,16.4511
2022-02-01,16.4511
2022-02-02,16.4511
2022-02-03,16.4511
2022-02-04,16.4511
2022-02-05,16.4511
2022-02-06,16.4511
2022-02-07,16.4511
2022-02-08,16.4511
2022-02-09,16.4511
2022-02-10,16.4511
2022-02-11,16.4511
2022-02-12,16.4511
2022-02-13,16.4511
2022-02-14,16.4511
2022-02-15,16.4511
2022-02-16,16.4511
2022-02-17,16.4511
2022-02-18,16.4511
2022-02-19,16.4511
2022-02-20,16.4511
2022-02-21,16.4511
2022-02-22,16.4511
2022-02-23,16.4511
2022-02-24,16.4511
2022-02-25,16.4511
2022-02-26,16.4511
2022-02-27,16.4511
2022-02-28,16.4511
2022-03-01,16.4511
2022-03-02,16.4511
2022-03-03,16.4511
2022-03-04,16.4511
2022-03-05,16.4511
2022-03-06,16.4511
2022-03-07,16.4511
2022-03-08,16.4511
2022-03-09,16.4511
2022-03-10,16.4511
2022-03-11,16.4511
2022-03-12,16.4511
2022-03-13,16.4511
2022-03-14,16.4511
2022-03-15,16.4511
2022-03-16,16.4511
2022-03-17,16.4511
2022-03-18,16.4511
2022-03-19,16.4511
2022-03-20,16.4511
2022-03-21,16.4511
2022-03-22,16.4511
2022-03-23,16.4511
2022-03-24,16.4511
2022-03-25,16.4511
2022-03-26,16.4511
2022-03-27,16.4511
2022-03-28,16.4511
2022-03-29,16.4511
2022-03-30,16.4511
2022-03-31,14.9324
2022-04-01,14.9324
2022-04-02,14.9324
2022-04-03,14.9324
2022-04-04,14.9324
2022-04-05,14.9324
2022-04-06,14.9324
2022-04-07,14.9324
2022-04-08,14.9324
2022-04-09,14.9324
2022-04-10,14.9324
2022-04-11,14.9324
2022-04-12,14.9324
2022-04-13,14.9324
2022-04-14,14.9324
2022-04-15,14.9324
2022-04-16,14.9324
2022-04-17,14.9324
2022-04-18,14.9324
2022-04-19,14.9324
2022-04-20,14.9324
2022-04-21,14.9324
2022-04-22,14.9324
2022-04-23,14.9324
2022-04-24,14.9324
2022-04-25,14.9324
2022-04-26,14.9324
2022-04-27,14.9324
2022-04-28,14.9324
2022-04-29,14.9324
2022-04-30,14.9324
2022-05-01,14.9324
2022-05-02,14.9324
2022-05-03,14.9324
2022-05-04,14.9324
2022-05-05,14.9324
2022-05-06,14.9324
2022-05-07,14.9324
2022-05-08,14.9324
2022-05-09,14.9324
2022-05-10,14.9324
2022-05-11,14.9324
2022-05-12,14.9324
2022-05-13,14.9324
2022-05-14,14.9324
2022-05-15,14.9324
2022-05-16,14.9324
2022-05-17,14.9324
2022-05-18,14.9324
2022-05-19,14.9324
2022-05-20,14.9324
2022-05-21,14.9324
2022-05-22,14.9324
2022-05-23,14.9324
2022-05-24,14.9324
2022-05-25,14.9324
2022-05-26,14.9324
2022-05-27,14.9324
2022-05-28,14.9324
2022-05-29,14.9324
2022-05-30,14.9324
2022-05-31,14.9324
2022-06-01,14.9324
2022-06-02,14.9324
2022-06-03,14.9324
2022-06-04,14.9324
2022-06-05,14.9324
2022-06-06,14.9324
2022-06-07,14.9324
2022-06-08,14.9324
2022-06-09,14.9324
2022-06-10,14.9324
2022-06-11,14.9324
2022-06-12,14.9324
2022-06-13,14.9324
2022-06-14,14.9324
2022-06-15,14.9324
2022-06-16,14.9324
2022-06-17,14.9324
2022-06-18,14.9324
2022-06-19,14.9324
2022-06-20,14.9324
2022-06-21,14.9324
2022-06-22,14.9324
2022-06-23,14.9324
2022-06-24,14.9324
2022-06-25,14.9324
2022-06-26,14.9324
2022-06-27,14.9324
2022-06-28,14.9324
2022-06-29,14.9324
2022-06-30,13.3644
2022-07-01,13.3644
2022-07-02,13.3644
2022-07-03,13.3644
2022-07-04,13.3644
2022-07-05,13.3644
2022-07-06,13.3644
2022-07-07,13.3644
2022-07-08,13.3644
2022-07-09,13.3644
2022-07-10,13.3644
2022-07-11,13.3644
2022-07-12,13.3644
2022-07-13,13.3644
2022-07-14,13.3644
2022-07-15,13.3644
2022-07-16,13.3644
2022-07-17,13.3644
2022-07-18,13.3644
2022-07-19,13.3644
2022-07-20,13.3644
2022-07-21,13.3644
2022-07-22,13.3644
2022-07-23,13.3644
2022-07-24,13.3644
2022-07-25,13.3644
2022-07-26,13.3644
2022-07-27,13.3644
2022-07-28,13.3644
2022-07-29,13.3644
2022-07-30,13.3644
2022-07-31,13.3644
2022-08-01,13.3644
2022-08-02,13.3644
2022-08-03,13.3644
2022-08-04,13.3644
2022-08-05,13.3644
2022-08-06,13.3644
2022-08-07,13.3644
2022-08-08,13.3644
2022-08-09,13.3644
2022-08-10,13.3644
2022-08-11,13.3644
2022-08-12,13.3644
2022-08-13,13.3644
2022-08-14,13.3644
2022-08-15,13.3644
2022-08-16,13.3644
2022-08-17,13.3644
2022-08-18,13.3644
2022-08-19,13.3644
2022-08-20,13.3644
2022-08-21,13.3644
2022-08-22,13.3644
2022-08-23,13.3644
2022-08-24,13.3644
2022-08-25,13.3644
2022-08-26,13.3644
2022-08-27,13.3644
2022-08-28,13.3644
2022-08-29,13.3644
2022-08-30,13.3644
2022-08-31,13.3644
2022-09-01,13.3644
2022-09-02,13.3644
2022-09-03,13.3644
2022-09-04,13.3644
2022-09-05,13.3644
2022-09-06,13.3644
2022-09-07,13.3644
2022-09-08,13.3644
2022-09-09,13.3644
2022-09-10,13.3644
2022-09-11,13.3644
2022-09-12,13.3644
2022-09-13,13.3644
2022-09-14,13.3644
2022-09-15,13.3644
2022-09-16,13.3644
2022-09-17,13.3644
2022-09-18,13.3644
2022-09-19,13.3644
2022-09-20,13.3644
2022-09-21,13.3644
2022-09-22,13.3644
2022-09-23,13.3644
2022-09-24,13.3644
2022-09-25,13.3644
2022-09-26,13.3644
2022-09-27,13.3644
2022-09-28,13.3644
2022-09-29,13.3644
2022-09-30,12.021
2022-10-01,12.021
2022-10-02,12.021
2022-10-03,12.021
2022-10-04,12.021
2022-10-05,12.021
2022-10-06,12.021
2022-10-07,12.021
2022-10-08,12.021
2022-10-09,12.021
2022-10-10,12.021
2022-10-11,12.021
2022-10-12,12.021
2022-10-13,12.021
2022-10-14,12.021
2022-10-15,12.021
2022-10-16,12.021
2022-10-17,12.021
2022-10-18,12.021
2022-10-19,12.021
2022-10-20,12.021
2022-10-21,12.021
2022-10-22,12.021
2022-10-23,12.021
2022-10-24,12.021
2022-10-25,12.021
2022-10-26,12.021
2022-10-27,12.021
2022-10-28,12.021
2022-10-29,12.021
2022-10-30,12.021
2022-10-31,12.021
2022-11-01,12.021
2022-11-02,12.021
2022-11-03,12.021
2022-11-04,12.021
2022-11-05,12.021
2022-11-06,12.021
2022-11-07,12.021
2022-11-08,12.021
2022-11-09,12.021
2022-11-10,12.021
2022-11-11,12.021
2022-11-12,12.021
2022-11-13,12.021
2022-11-14,12.021
2022-11-15,12.021
2022-11-16,12.021
2022-11-17,12.021
2022-11-18,12.021
2022-11-19,12.021
2022-11-20,12.021
2022-11-21,12.021
2022-11-22,12.021
2022-11-23,12.021
2022-11-24,12.021
2022-11-25,12.021
2022-11-26,12.021
2022-11-27,12.021
2022-11-28,12.021
2022-11-29,12.021
2022-11-30,12.021
2022-12-01,12.021
2022-12-02,12.021
2022-12-03,12.021
2022-12-04,12.021
2022-12-05,12.021
2022-12-06,12.021
2022-12-07,12.021
2022-12-08,12.021
2022-12-09,12.021
2022-12-10,12.021
2022-12-11,12.021
2022-12-12,12.021
2022-12-13,12.021
2022-12-14,12.021
2022-12-15,12.021
2022-12-16,12.021
2022-12-17,12.021
2022-12-18,12.021
2022-12-19,12.021
2022-12-20,12.021
2022-12-21,12.021
2022-12-22,12.021
2022-12-23,12.021
2022-12-24,12.021
2022-12-25,12.021
2022-12-26,12.021
2022-12-27,12.021
2022-12-28,12.021
2022-12-29,12.021
2022-12-30,12.021
2022-12-31,13.7633
2023-01-01,13.7633
2023-01-02,13.7633
2023-01-03,13.7633
2023-01-04,13.7633
2023-01-05,13.7633
2023-01-06,13.7633
2023-01-07,13.7633
2023-01-08,13.7633
2023-01-09,13.7633
2023-01-10,13.7633
2023-01-11,13.7633
2023-01-12,13.7633
2023-01-13,13.7633
2023-01-14,13.7633
2023-01-15,13.7633
2023-01-16,13.7633
2023-01-17,13.7633
2023-01-18,13.7633
2023-01-19,13.7633
2023-01-20,13.7633
2023-01-21,13.7633
2023-01-22,13.7633
2023-01-23,13.7633
2023-01-24,13.7633
2023-01-25,13.7633
2023-01-26,13.7633
2023-01-27,13.7633
2023-01-28,13.7633
2023-01-29,13.7633
2023-01-30,13.7633
2023-01-31,13.7633
2023-02-01,13.7633
2023-02-02,13.7633
2023-02-03,13.7633
2023-02-04,13.7633
2023-02-05,13.7633
2023-02-06,13.7633
2023-02-07,13.7633
2023-02-08,13.7633
2023-02-09,13.7633
2023-02-10,13.7633
2023-02-11,13.7633
2023-02-12,13.7633
2023-02-13,13.7633
2023-02-14,13.7633
2023-02-15,13.7633
2023-02-16,13.7633
2023-02-17,13.7633
2023-02-18,13.7633
2023-02-19,13.7633
2023-02-20,13.7633
2023-02-21,13.7633
2023-02-22,13.7633
2023-02-23,13.7633
2023-02-24,13.7633
2023-02-25,13.7633
2023-02-26,13.7633
2023-02-27,13.7633
2023-02-28,13.7633
2023-03-01,13.7633
2023-03-02,13.7633
2023-03-03,13.7633
2023-03-04,13.7633
2023-03-05,13.7633
2023-03-06,13.7633
2023-03-07,13.7633
2023-03-08,13.7633
2023-03-09,13.7633
2023-03-10,13.7633
2023-03-11,13.7633
2023-03-12,13.7633
2023-03-13,13.7633
2023-03-14,13.7633
2023-03-15,13.7633
2023-03-16,13.7633
2023-03-17,13.7633
2023-03-18,13.7633
2023-03-19,13.7633
2023-03-20,13.7633
2023-03-21,13.7633
2023-03-22,13.7633
2023-03-23,13.7633
2023-03-24,13.7633
2023-03-25,13.7633
2023-03-26,13.7633
2023-03-27,13.7633
2023-03-28,13.7633
2023-03-29,13.7633
2023-03-30,13.7633
2023-03-31,12.2559
2023-04-01,12.2559
