,URI US Equity
2020-07-24,30.1693
2020-07-25,30.1693
2020-07-26,30.1693
2020-07-27,30.1693
2020-07-28,30.1693
2020-07-29,30.1693
2020-07-30,30.1693
2020-07-31,30.1693
2020-08-01,30.1693
2020-08-02,30.1693
2020-08-03,30.1693
2020-08-04,30.1693
2020-08-05,30.1693
2020-08-06,30.1693
2020-08-07,30.1693
2020-08-08,30.1693
2020-08-09,30.1693
2020-08-10,30.1693
2020-08-11,30.1693
2020-08-12,30.1693
2020-08-13,30.1693
2020-08-14,30.1693
2020-08-15,30.1693
2020-08-16,30.1693
2020-08-17,30.1693
2020-08-18,30.1693
2020-08-19,30.1693
2020-08-20,30.1693
2020-08-21,30.1693
2020-08-22,30.1693
2020-08-23,30.1693
2020-08-24,30.1693
2020-08-25,30.1693
2020-08-26,30.1693
2020-08-27,30.1693
2020-08-28,30.1693
2020-08-29,30.1693
2020-08-30,30.1693
2020-08-31,30.1693
2020-09-01,30.1693
2020-09-02,30.1693
2020-09-03,30.1693
2020-09-04,30.1693
2020-09-05,30.1693
2020-09-06,30.1693
2020-09-07,30.1693
2020-09-08,30.1693
2020-09-09,30.1693
2020-09-10,30.1693
2020-09-11,30.1693
2020-09-12,30.1693
2020-09-13,30.1693
2020-09-14,30.1693
2020-09-15,30.1693
2020-09-16,30.1693
2020-09-17,30.1693
2020-09-18,30.1693
2020-09-19,30.1693
2020-09-20,30.1693
2020-09-21,30.1693
2020-09-22,30.1693
2020-09-23,30.1693
2020-09-24,30.1693
2020-09-25,30.1693
2020-09-26,30.1693
2020-09-27,30.1693
2020-09-28,30.1693
2020-09-29,30.1693
2020-09-30,23.8382
2020-10-01,23.8382
2020-10-02,23.8382
2020-10-03,23.8382
2020-10-04,23.8382
2020-10-05,23.8382
2020-10-06,23.8382
2020-10-07,23.8382
2020-10-08,23.8382
2020-10-09,23.8382
2020-10-10,23.8382
2020-10-11,23.8382
2020-10-12,23.8382
2020-10-13,23.8382
2020-10-14,23.8382
2020-10-15,23.8382
2020-10-16,23.8382
2020-10-17,23.8382
2020-10-18,23.8382
2020-10-19,23.8382
2020-10-20,23.8382
2020-10-21,23.8382
2020-10-22,23.8382
2020-10-23,23.8382
2020-10-24,23.8382
2020-10-25,23.8382
2020-10-26,23.8382
2020-10-27,23.8382
2020-10-28,23.8382
2020-10-29,23.8382
2020-10-30,23.8382
2020-10-31,23.8382
2020-11-01,23.8382
2020-11-02,23.8382
2020-11-03,23.8382
2020-11-04,23.8382
2020-11-05,23.8382
2020-11-06,23.8382
2020-11-07,23.8382
2020-11-08,23.8382
2020-11-09,23.8382
2020-11-10,23.8382
2020-11-11,23.8382
2020-11-12,23.8382
2020-11-13,23.8382
2020-11-14,23.8382
2020-11-15,23.8382
2020-11-16,23.8382
2020-11-17,23.8382
2020-11-18,23.8382
2020-11-19,23.8382
2020-11-20,23.8382
2020-11-21,23.8382
2020-11-22,23.8382
2020-11-23,23.8382
2020-11-24,23.8382
2020-11-25,23.8382
2020-11-26,23.8382
2020-11-27,23.8382
2020-11-28,23.8382
2020-11-29,23.8382
2020-11-30,23.8382
2020-12-01,23.8382
2020-12-02,23.8382
2020-12-03,23.8382
2020-12-04,23.8382
2020-12-05,23.8382
2020-12-06,23.8382
2020-12-07,23.8382
2020-12-08,23.8382
2020-12-09,23.8382
2020-12-10,23.8382
2020-12-11,23.8382
2020-12-12,23.8382
2020-12-13,23.8382
2020-12-14,23.8382
2020-12-15,23.8382
2020-12-16,23.8382
2020-12-17,23.8382
2020-12-18,23.8382
2020-12-19,23.8382
2020-12-20,23.8382
2020-12-21,23.8382
2020-12-22,23.8382
2020-12-23,23.8382
2020-12-24,23.8382
2020-12-25,23.8382
2020-12-26,23.8382
2020-12-27,23.8382
2020-12-28,23.8382
2020-12-29,23.8382
2020-12-30,23.8382
2020-12-31,21.2537
2021-01-01,21.2537
2021-01-02,21.2537
2021-01-03,21.2537
2021-01-04,21.2537
2021-01-05,21.2537
2021-01-06,21.2537
2021-01-07,21.2537
2021-01-08,21.2537
2021-01-09,21.2537
2021-01-10,21.2537
2021-01-11,21.2537
2021-01-12,21.2537
2021-01-13,21.2537
2021-01-14,21.2537
2021-01-15,21.2537
2021-01-16,21.2537
2021-01-17,21.2537
2021-01-18,21.2537
2021-01-19,21.2537
2021-01-20,21.2537
2021-01-21,21.2537
2021-01-22,21.2537
2021-01-23,21.2537
2021-01-24,21.2537
2021-01-25,21.2537
2021-01-26,21.2537
2021-01-27,21.2537
2021-01-28,21.2537
2021-01-29,21.2537
2021-01-30,21.2537
2021-01-31,21.2537
2021-02-01,21.2537
2021-02-02,21.2537
2021-02-03,21.2537
2021-02-04,21.2537
2021-02-05,21.2537
2021-02-06,21.2537
2021-02-07,21.2537
2021-02-08,21.2537
2021-02-09,21.2537
2021-02-10,21.2537
2021-02-11,21.2537
2021-02-12,21.2537
2021-02-13,21.2537
2021-02-14,21.2537
2021-02-15,21.2537
2021-02-16,21.2537
2021-02-17,21.2537
2021-02-18,21.2537
2021-02-19,21.2537
2021-02-20,21.2537
2021-02-21,21.2537
2021-02-22,21.2537
2021-02-23,21.2537
2021-02-24,21.2537
2021-02-25,21.2537
2021-02-26,21.2537
2021-02-27,21.2537
2021-02-28,21.2537
2021-03-01,21.2537
2021-03-02,21.2537
2021-03-03,21.2537
2021-03-04,21.2537
2021-03-05,21.2537
2021-03-06,21.2537
2021-03-07,21.2537
2021-03-08,21.2537
2021-03-09,21.2537
2021-03-10,21.2537
2021-03-11,21.2537
2021-03-12,21.2537
2021-03-13,21.2537
2021-03-14,21.2537
2021-03-15,21.2537
2021-03-16,21.2537
2021-03-17,21.2537
2021-03-18,21.2537
2021-03-19,21.2537
2021-03-20,21.2537
2021-03-21,21.2537
2021-03-22,21.2537
2021-03-23,21.2537
2021-03-24,21.2537
2021-03-25,21.2537
2021-03-26,21.2537
2021-03-27,21.2537
2021-03-28,21.2537
2021-03-29,21.2537
2021-03-30,21.2537
2021-03-31,21.957
2021-04-01,21.957
2021-04-02,21.957
2021-04-03,21.957
2021-04-04,21.957
2021-04-05,21.957
2021-04-06,21.957
2021-04-07,21.957
2021-04-08,21.957
2021-04-09,21.957
2021-04-10,21.957
2021-04-11,21.957
2021-04-12,21.957
2021-04-13,21.957
2021-04-14,21.957
2021-04-15,21.957
2021-04-16,21.957
2021-04-17,21.957
2021-04-18,21.957
2021-04-19,21.957
2021-04-20,21.957
2021-04-21,21.957
2021-04-22,21.957
2021-04-23,21.957
2021-04-24,21.957
2021-04-25,21.957
2021-04-26,21.957
2021-04-27,21.957
2021-04-28,21.957
2021-04-29,21.957
2021-04-30,21.957
2021-05-01,21.957
2021-05-02,21.957
2021-05-03,21.957
2021-05-04,21.957
2021-05-05,21.957
2021-05-06,21.957
2021-05-07,21.957
2021-05-08,21.957
2021-05-09,21.957
2021-05-10,21.957
2021-05-11,21.957
2021-05-12,21.957
2021-05-13,21.957
2021-05-14,21.957
2021-05-15,21.957
2021-05-16,21.957
2021-05-17,21.957
2021-05-18,21.957
2021-05-19,21.957
2021-05-20,21.957
2021-05-21,21.957
2021-05-22,21.957
2021-05-23,21.957
2021-05-24,21.957
2021-05-25,21.957
2021-05-26,21.957
2021-05-27,21.957
2021-05-28,21.957
2021-05-29,21.957
2021-05-30,21.957
2021-05-31,21.957
2021-06-01,21.957
2021-06-02,21.957
2021-06-03,21.957
2021-06-04,21.957
2021-06-05,21.957
2021-06-06,21.957
2021-06-07,21.957
2021-06-08,21.957
2021-06-09,21.957
2021-06-10,21.957
2021-06-11,21.957
2021-06-12,21.957
2021-06-13,21.957
2021-06-14,21.957
2021-06-15,21.957
2021-06-16,21.957
2021-06-17,21.957
2021-06-18,21.957
2021-06-19,21.957
2021-06-20,21.957
2021-06-21,21.957
2021-06-22,21.957
2021-06-23,21.957
2021-06-24,21.957
2021-06-25,21.957
2021-06-26,21.957
2021-06-27,21.957
2021-06-28,21.957
2021-06-29,21.957
2021-06-30,22.242
2021-07-01,22.242
2021-07-02,22.242
2021-07-03,22.242
2021-07-04,22.242
2021-07-05,22.242
2021-07-06,22.242
2021-07-07,22.242
2021-07-08,22.242
2021-07-09,22.242
2021-07-10,22.242
2021-07-11,22.242
2021-07-12,22.242
2021-07-13,22.242
2021-07-14,22.242
2021-07-15,22.242
2021-07-16,22.242
2021-07-17,22.242
2021-07-18,22.242
2021-07-19,22.242
2021-07-20,22.242
2021-07-21,22.242
2021-07-22,22.242
2021-07-23,22.242
2021-07-24,22.242
2021-07-25,22.242
2021-07-26,22.242
2021-07-27,22.242
2021-07-28,22.242
2021-07-29,22.242
2021-07-30,22.242
2021-07-31,22.242
2021-08-01,22.242
2021-08-02,22.242
2021-08-03,22.242
2021-08-04,22.242
2021-08-05,22.242
2021-08-06,22.242
2021-08-07,22.242
2021-08-08,22.242
2021-08-09,22.242
2021-08-10,22.242
2021-08-11,22.242
2021-08-12,22.242
2021-08-13,22.242
2021-08-14,22.242
2021-08-15,22.242
2021-08-16,22.242
2021-08-17,22.242
2021-08-18,22.242
2021-08-19,22.242
2021-08-20,22.242
2021-08-21,22.242
2021-08-22,22.242
2021-08-23,22.242
2021-08-24,22.242
2021-08-25,22.242
2021-08-26,22.242
2021-08-27,22.242
2021-08-28,22.242
2021-08-29,22.242
2021-08-30,22.242
2021-08-31,22.242
2021-09-01,22.242
2021-09-02,22.242
2021-09-03,22.242
2021-09-04,22.242
2021-09-05,22.242
2021-09-06,22.242
2021-09-07,22.242
2021-09-08,22.242
2021-09-09,22.242
2021-09-10,22.242
2021-09-11,22.242
2021-09-12,22.242
2021-09-13,22.242
2021-09-14,22.242
2021-09-15,22.242
2021-09-16,22.242
2021-09-17,22.242
2021-09-18,22.242
2021-09-19,22.242
2021-09-20,22.242
2021-09-21,22.242
2021-09-22,22.242
2021-09-23,22.242
2021-09-24,22.242
2021-09-25,22.242
2021-09-26,22.242
2021-09-27,22.242
2021-09-28,22.242
2021-09-29,22.242
2021-09-30,24.9274
2021-10-01,24.9274
2021-10-02,24.9274
2021-10-03,24.9274
2021-10-04,24.9274
2021-10-05,24.9274
2021-10-06,24.9274
2021-10-07,24.9274
2021-10-08,24.9274
2021-10-09,24.9274
2021-10-10,24.9274
2021-10-11,24.9274
2021-10-12,24.9274
2021-10-13,24.9274
2021-10-14,24.9274
2021-10-15,24.9274
2021-10-16,24.9274
2021-10-17,24.9274
2021-10-18,24.9274
2021-10-19,24.9274
2021-10-20,24.9274
2021-10-21,24.9274
2021-10-22,24.9274
2021-10-23,24.9274
2021-10-24,24.9274
2021-10-25,24.9274
2021-10-26,24.9274
2021-10-27,24.9274
2021-10-28,24.9274
2021-10-29,24.9274
2021-10-30,24.9274
2021-10-31,24.9274
2021-11-01,24.9274
2021-11-02,24.9274
2021-11-03,24.9274
2021-11-04,24.9274
2021-11-05,24.9274
2021-11-06,24.9274
2021-11-07,24.9274
2021-11-08,24.9274
2021-11-09,24.9274
2021-11-10,24.9274
2021-11-11,24.9274
2021-11-12,24.9274
2021-11-13,24.9274
2021-11-14,24.9274
2021-11-15,24.9274
2021-11-16,24.9274
2021-11-17,24.9274
2021-11-18,24.9274
2021-11-19,24.9274
2021-11-20,24.9274
2021-11-21,24.9274
2021-11-22,24.9274
2021-11-23,24.9274
2021-11-24,24.9274
2021-11-25,24.9274
2021-11-26,24.9274
2021-11-27,24.9274
2021-11-28,24.9274
2021-11-29,24.9274
2021-11-30,24.9274
2021-12-01,24.9274
2021-12-02,24.9274
2021-12-03,24.9274
2021-12-04,24.9274
2021-12-05,24.9274
2021-12-06,24.9274
2021-12-07,24.9274
2021-12-08,24.9274
2021-12-09,24.9274
2021-12-10,24.9274
2021-12-11,24.9274
2021-12-12,24.9274
2021-12-13,24.9274
2021-12-14,24.9274
2021-12-15,24.9274
2021-12-16,24.9274
2021-12-17,24.9274
2021-12-18,24.9274
2021-12-19,24.9274
2021-12-20,24.9274
2021-12-21,24.9274
2021-12-22,24.9274
2021-12-23,24.9274
2021-12-24,24.9274
2021-12-25,24.9274
2021-12-26,24.9274
2021-12-27,24.9274
2021-12-28,24.9274
2021-12-29,24.9274
2021-12-30,24.9274
2021-12-31,26.3098
2022-01-01,26.3098
2022-01-02,26.3098
2022-01-03,26.3098
2022-01-04,26.3098
2022-01-05,26.3098
2022-01-06,26.3098
2022-01-07,26.3098
2022-01-08,26.3098
2022-01-09,26.3098
2022-01-10,26.3098
2022-01-11,26.3098
2022-01-12,26.3098
2022-01-13,26.3098
2022-01-14,26.3098
2022-01-15,26.3098
2022-01-16,26.3098
2022-01-17,26.3098
2022-01-18,26.3098
2022-01-19,26.3098
2022-01-20,26.3098
2022-01-21,26.3098
2022-01-22,26.3098
2022-01-23,26.3098
2022-01-24,26.3098
2022-01-25,26.3098
2022-01-26,26.3098
2022-01-27,26.3098
2022-01-28,26.3098
2022-01-29,26.3098
2022-01-30,26.3098
2022-01-31,26.3098
2022-02-01,26.3098
2022-02-02,26.3098
2022-02-03,26.3098
2022-02-04,26.3098
2022-02-05,26.3098
2022-02-06,26.3098
2022-02-07,26.3098
2022-02-08,26.3098
2022-02-09,26.3098
2022-02-10,26.3098
2022-02-11,26.3098
2022-02-12,26.3098
2022-02-13,26.3098
2022-02-14,26.3098
2022-02-15,26.3098
2022-02-16,26.3098
2022-02-17,26.3098
2022-02-18,26.3098
2022-02-19,26.3098
2022-02-20,26.3098
2022-02-21,26.3098
2022-02-22,26.3098
2022-02-23,26.3098
2022-02-24,26.3098
2022-02-25,26.3098
2022-02-26,26.3098
2022-02-27,26.3098
2022-02-28,26.3098
2022-03-01,26.3098
2022-03-02,26.3098
2022-03-03,26.3098
2022-03-04,26.3098
2022-03-05,26.3098
2022-03-06,26.3098
2022-03-07,26.3098
2022-03-08,26.3098
2022-03-09,26.3098
2022-03-10,26.3098
2022-03-11,26.3098
2022-03-12,26.3098
2022-03-13,26.3098
2022-03-14,26.3098
2022-03-15,26.3098
2022-03-16,26.3098
2022-03-17,26.3098
2022-03-18,26.3098
2022-03-19,26.3098
2022-03-20,26.3098
2022-03-21,26.3098
2022-03-22,26.3098
2022-03-23,26.3098
2022-03-24,26.3098
2022-03-25,26.3098
2022-03-26,26.3098
2022-03-27,26.3098
2022-03-28,26.3098
2022-03-29,26.3098
2022-03-30,26.3098
2022-03-31,28.6268
2022-04-01,28.6268
2022-04-02,28.6268
2022-04-03,28.6268
2022-04-04,28.6268
2022-04-05,28.6268
2022-04-06,28.6268
2022-04-07,28.6268
2022-04-08,28.6268
2022-04-09,28.6268
2022-04-10,28.6268
2022-04-11,28.6268
2022-04-12,28.6268
2022-04-13,28.6268
2022-04-14,28.6268
2022-04-15,28.6268
2022-04-16,28.6268
2022-04-17,28.6268
2022-04-18,28.6268
2022-04-19,28.6268
2022-04-20,28.6268
2022-04-21,28.6268
2022-04-22,28.6268
2022-04-23,28.6268
2022-04-24,28.6268
2022-04-25,28.6268
2022-04-26,28.6268
2022-04-27,28.6268
2022-04-28,28.6268
2022-04-29,28.6268
2022-04-30,28.6268
2022-05-01,28.6268
2022-05-02,28.6268
2022-05-03,28.6268
2022-05-04,28.6268
2022-05-05,28.6268
2022-05-06,28.6268
2022-05-07,28.6268
2022-05-08,28.6268
2022-05-09,28.6268
2022-05-10,28.6268
2022-05-11,28.6268
2022-05-12,28.6268
2022-05-13,28.6268
2022-05-14,28.6268
2022-05-15,28.6268
2022-05-16,28.6268
2022-05-17,28.6268
2022-05-18,28.6268
2022-05-19,28.6268
2022-05-20,28.6268
2022-05-21,28.6268
2022-05-22,28.6268
2022-05-23,28.6268
2022-05-24,28.6268
2022-05-25,28.6268
2022-05-26,28.6268
2022-05-27,28.6268
2022-05-28,28.6268
2022-05-29,28.6268
2022-05-30,28.6268
2022-05-31,28.6268
2022-06-01,28.6268
2022-06-02,28.6268
2022-06-03,28.6268
2022-06-04,28.6268
2022-06-05,28.6268
2022-06-06,28.6268
2022-06-07,28.6268
2022-06-08,28.6268
2022-06-09,28.6268
2022-06-10,28.6268
2022-06-11,28.6268
2022-06-12,28.6268
2022-06-13,28.6268
2022-06-14,28.6268
2022-06-15,28.6268
2022-06-16,28.6268
2022-06-17,28.6268
2022-06-18,28.6268
2022-06-19,28.6268
2022-06-20,28.6268
2022-06-21,28.6268
2022-06-22,28.6268
2022-06-23,28.6268
2022-06-24,28.6268
2022-06-25,28.6268
2022-06-26,28.6268
2022-06-27,28.6268
2022-06-28,28.6268
2022-06-29,28.6268
2022-06-30,31.4183
2022-07-01,31.4183
2022-07-02,31.4183
2022-07-03,31.4183
2022-07-04,31.4183
2022-07-05,31.4183
2022-07-06,31.4183
2022-07-07,31.4183
2022-07-08,31.4183
2022-07-09,31.4183
2022-07-10,31.4183
2022-07-11,31.4183
2022-07-12,31.4183
2022-07-13,31.4183
2022-07-14,31.4183
2022-07-15,31.4183
2022-07-16,31.4183
2022-07-17,31.4183
2022-07-18,31.4183
2022-07-19,31.4183
2022-07-20,31.4183
2022-07-21,31.4183
2022-07-22,31.4183
2022-07-23,31.4183
2022-07-24,31.4183
2022-07-25,31.4183
2022-07-26,31.4183
2022-07-27,31.4183
2022-07-28,31.4183
2022-07-29,31.4183
2022-07-30,31.4183
2022-07-31,31.4183
2022-08-01,31.4183
2022-08-02,31.4183
2022-08-03,31.4183
2022-08-04,31.4183
2022-08-05,31.4183
2022-08-06,31.4183
2022-08-07,31.4183
2022-08-08,31.4183
2022-08-09,31.4183
2022-08-10,31.4183
2022-08-11,31.4183
2022-08-12,31.4183
2022-08-13,31.4183
2022-08-14,31.4183
2022-08-15,31.4183
2022-08-16,31.4183
2022-08-17,31.4183
2022-08-18,31.4183
2022-08-19,31.4183
2022-08-20,31.4183
2022-08-21,31.4183
2022-08-22,31.4183
2022-08-23,31.4183
2022-08-24,31.4183
2022-08-25,31.4183
2022-08-26,31.4183
2022-08-27,31.4183
2022-08-28,31.4183
2022-08-29,31.4183
2022-08-30,31.4183
2022-08-31,31.4183
2022-09-01,31.4183
2022-09-02,31.4183
2022-09-03,31.4183
2022-09-04,31.4183
2022-09-05,31.4183
2022-09-06,31.4183
2022-09-07,31.4183
2022-09-08,31.4183
2022-09-09,31.4183
2022-09-10,31.4183
2022-09-11,31.4183
2022-09-12,31.4183
2022-09-13,31.4183
2022-09-14,31.4183
2022-09-15,31.4183
2022-09-16,31.4183
2022-09-17,31.4183
2022-09-18,31.4183
2022-09-19,31.4183
2022-09-20,31.4183
2022-09-21,31.4183
2022-09-22,31.4183
2022-09-23,31.4183
2022-09-24,31.4183
2022-09-25,31.4183
2022-09-26,31.4183
2022-09-27,31.4183
2022-09-28,31.4183
2022-09-29,31.4183
2022-09-30,32.8996
2022-10-01,32.8996
2022-10-02,32.8996
2022-10-03,32.8996
2022-10-04,32.8996
2022-10-05,32.8996
2022-10-06,32.8996
2022-10-07,32.8996
2022-10-08,32.8996
2022-10-09,32.8996
2022-10-10,32.8996
2022-10-11,32.8996
2022-10-12,32.8996
2022-10-13,32.8996
2022-10-14,32.8996
2022-10-15,32.8996
2022-10-16,32.8996
2022-10-17,32.8996
2022-10-18,32.8996
2022-10-19,32.8996
2022-10-20,32.8996
2022-10-21,32.8996
2022-10-22,32.8996
2022-10-23,32.8996
2022-10-24,32.8996
2022-10-25,32.8996
2022-10-26,32.8996
2022-10-27,32.8996
2022-10-28,32.8996
2022-10-29,32.8996
2022-10-30,32.8996
2022-10-31,32.8996
2022-11-01,32.8996
2022-11-02,32.8996
2022-11-03,32.8996
2022-11-04,32.8996
2022-11-05,32.8996
2022-11-06,32.8996
2022-11-07,32.8996
2022-11-08,32.8996
2022-11-09,32.8996
2022-11-10,32.8996
2022-11-11,32.8996
2022-11-12,32.8996
2022-11-13,32.8996
2022-11-14,32.8996
2022-11-15,32.8996
2022-11-16,32.8996
2022-11-17,32.8996
2022-11-18,32.8996
2022-11-19,32.8996
2022-11-20,32.8996
2022-11-21,32.8996
2022-11-22,32.8996
2022-11-23,32.8996
2022-11-24,32.8996
2022-11-25,32.8996
2022-11-26,32.8996
2022-11-27,32.8996
2022-11-28,32.8996
2022-11-29,32.8996
2022-11-30,32.8996
2022-12-01,32.8996
2022-12-02,32.8996
2022-12-03,32.8996
2022-12-04,32.8996
2022-12-05,32.8996
2022-12-06,32.8996
2022-12-07,32.8996
2022-12-08,32.8996
2022-12-09,32.8996
2022-12-10,32.8996
2022-12-11,32.8996
2022-12-12,32.8996
2022-12-13,32.8996
2022-12-14,32.8996
2022-12-15,32.8996
2022-12-16,32.8996
2022-12-17,32.8996
2022-12-18,32.8996
2022-12-19,32.8996
2022-12-20,32.8996
2022-12-21,32.8996
2022-12-22,32.8996
2022-12-23,32.8996
2022-12-24,32.8996
2022-12-25,32.8996
2022-12-26,32.8996
2022-12-27,32.8996
2022-12-28,32.8996
2022-12-29,32.8996
2022-12-30,32.8996
2022-12-31,32.2531
2023-01-01,32.2531
2023-01-02,32.2531
2023-01-03,32.2531
2023-01-04,32.2531
2023-01-05,32.2531
2023-01-06,32.2531
2023-01-07,32.2531
2023-01-08,32.2531
2023-01-09,32.2531
2023-01-10,32.2531
2023-01-11,32.2531
2023-01-12,32.2531
2023-01-13,32.2531
2023-01-14,32.2531
2023-01-15,32.2531
2023-01-16,32.2531
2023-01-17,32.2531
2023-01-18,32.2531
2023-01-19,32.2531
2023-01-20,32.2531
2023-01-21,32.2531
2023-01-22,32.2531
2023-01-23,32.2531
2023-01-24,32.2531
2023-01-25,32.2531
2023-01-26,32.2531
2023-01-27,32.2531
2023-01-28,32.2531
2023-01-29,32.2531
2023-01-30,32.2531
2023-01-31,32.2531
2023-02-01,32.2531
2023-02-02,32.2531
2023-02-03,32.2531
2023-02-04,32.2531
2023-02-05,32.2531
2023-02-06,32.2531
2023-02-07,32.2531
2023-02-08,32.2531
2023-02-09,32.2531
2023-02-10,32.2531
2023-02-11,32.2531
2023-02-12,32.2531
2023-02-13,32.2531
2023-02-14,32.2531
2023-02-15,32.2531
2023-02-16,32.2531
2023-02-17,32.2531
2023-02-18,32.2531
2023-02-19,32.2531
2023-02-20,32.2531
2023-02-21,32.2531
2023-02-22,32.2531
2023-02-23,32.2531
2023-02-24,32.2531
2023-02-25,32.2531
2023-02-26,32.2531
2023-02-27,32.2531
2023-02-28,32.2531
2023-03-01,32.2531
2023-03-02,32.2531
2023-03-03,32.2531
2023-03-04,32.2531
2023-03-05,32.2531
2023-03-06,32.2531
2023-03-07,32.2531
2023-03-08,32.2531
2023-03-09,32.2531
2023-03-10,32.2531
2023-03-11,32.2531
2023-03-12,32.2531
2023-03-13,32.2531
2023-03-14,32.2531
2023-03-15,32.2531
2023-03-16,32.2531
2023-03-17,32.2531
2023-03-18,32.2531
2023-03-19,32.2531
2023-03-20,32.2531
2023-03-21,32.2531
2023-03-22,32.2531
2023-03-23,32.2531
2023-03-24,32.2531
