,SLGN US Equity
2021-02-24,27.1262
2021-02-25,27.1262
2021-02-26,27.1262
2021-02-27,27.1262
2021-02-28,27.1262
2021-03-01,27.1262
2021-03-02,27.1262
2021-03-03,27.1262
2021-03-04,27.1262
2021-03-05,27.1262
2021-03-06,27.1262
2021-03-07,27.1262
2021-03-08,27.1262
2021-03-09,27.1262
2021-03-10,27.1262
2021-03-11,27.1262
2021-03-12,27.1262
2021-03-13,27.1262
2021-03-14,27.1262
2021-03-15,27.1262
2021-03-16,27.1262
2021-03-17,27.1262
2021-03-18,27.1262
2021-03-19,27.1262
2021-03-20,27.1262
2021-03-21,27.1262
2021-03-22,27.1262
2021-03-23,27.1262
2021-03-24,27.1262
2021-03-25,27.1262
2021-03-26,27.1262
2021-03-27,27.1262
2021-03-28,27.1262
2021-03-29,27.1262
2021-03-30,27.1262
2021-03-31,28.2467
2021-04-01,28.2467
2021-04-02,28.2467
2021-04-03,28.2467
2021-04-04,28.2467
2021-04-05,28.2467
2021-04-06,28.2467
2021-04-07,28.2467
2021-04-08,28.2467
2021-04-09,28.2467
2021-04-10,28.2467
2021-04-11,28.2467
2021-04-12,28.2467
2021-04-13,28.2467
2021-04-14,28.2467
2021-04-15,28.2467
2021-04-16,28.2467
2021-04-17,28.2467
2021-04-18,28.2467
2021-04-19,28.2467
2021-04-20,28.2467
2021-04-21,28.2467
2021-04-22,28.2467
2021-04-23,28.2467
2021-04-24,28.2467
2021-04-25,28.2467
2021-04-26,28.2467
2021-04-27,28.2467
2021-04-28,28.2467
2021-04-29,28.2467
2021-04-30,28.2467
2021-05-01,28.2467
2021-05-02,28.2467
2021-05-03,28.2467
2021-05-04,28.2467
2021-05-05,28.2467
2021-05-06,28.2467
2021-05-07,28.2467
2021-05-08,28.2467
2021-05-09,28.2467
2021-05-10,28.2467
2021-05-11,28.2467
2021-05-12,28.2467
2021-05-13,28.2467
2021-05-14,28.2467
2021-05-15,28.2467
2021-05-16,28.2467
2021-05-17,28.2467
2021-05-18,28.2467
2021-05-19,28.2467
2021-05-20,28.2467
2021-05-21,28.2467
2021-05-22,28.2467
2021-05-23,28.2467
2021-05-24,28.2467
2021-05-25,28.2467
2021-05-26,28.2467
2021-05-27,28.2467
2021-05-28,28.2467
2021-05-29,28.2467
2021-05-30,28.2467
2021-05-31,28.2467
2021-06-01,28.2467
2021-06-02,28.2467
2021-06-03,28.2467
2021-06-04,28.2467
2021-06-05,28.2467
2021-06-06,28.2467
2021-06-07,28.2467
2021-06-08,28.2467
2021-06-09,28.2467
2021-06-10,28.2467
2021-06-11,28.2467
2021-06-12,28.2467
2021-06-13,28.2467
2021-06-14,28.2467
2021-06-15,28.2467
2021-06-16,28.2467
2021-06-17,28.2467
2021-06-18,28.2467
2021-06-19,28.2467
2021-06-20,28.2467
2021-06-21,28.2467
2021-06-22,28.2467
2021-06-23,28.2467
2021-06-24,28.2467
2021-06-25,28.2467
2021-06-26,28.2467
2021-06-27,28.2467
2021-06-28,28.2467
2021-06-29,28.2467
2021-06-30,27.4956
2021-07-01,27.4956
2021-07-02,27.4956
2021-07-03,27.4956
2021-07-04,27.4956
2021-07-05,27.4956
2021-07-06,27.4956
2021-07-07,27.4956
2021-07-08,27.4956
2021-07-09,27.4956
2021-07-10,27.4956
2021-07-11,27.4956
2021-07-12,27.4956
2021-07-13,27.4956
2021-07-14,27.4956
2021-07-15,27.4956
2021-07-16,27.4956
2021-07-17,27.4956
2021-07-18,27.4956
2021-07-19,27.4956
2021-07-20,27.4956
2021-07-21,27.4956
2021-07-22,27.4956
2021-07-23,27.4956
2021-07-24,27.4956
2021-07-25,27.4956
2021-07-26,27.4956
2021-07-27,27.4956
2021-07-28,27.4956
2021-07-29,27.4956
2021-07-30,27.4956
2021-07-31,27.4956
2021-08-01,27.4956
2021-08-02,27.4956
2021-08-03,27.4956
2021-08-04,27.4956
2021-08-05,27.4956
2021-08-06,27.4956
2021-08-07,27.4956
2021-08-08,27.4956
2021-08-09,27.4956
2021-08-10,27.4956
2021-08-11,27.4956
2021-08-12,27.4956
2021-08-13,27.4956
2021-08-14,27.4956
2021-08-15,27.4956
2021-08-16,27.4956
2021-08-17,27.4956
2021-08-18,27.4956
2021-08-19,27.4956
2021-08-20,27.4956
2021-08-21,27.4956
2021-08-22,27.4956
2021-08-23,27.4956
2021-08-24,27.4956
2021-08-25,27.4956
2021-08-26,27.4956
2021-08-27,27.4956
2021-08-28,27.4956
2021-08-29,27.4956
2021-08-30,27.4956
2021-08-31,27.4956
2021-09-01,27.4956
2021-09-02,27.4956
2021-09-03,27.4956
2021-09-04,27.4956
2021-09-05,27.4956
2021-09-06,27.4956
2021-09-07,27.4956
2021-09-08,27.4956
2021-09-09,27.4956
2021-09-10,27.4956
2021-09-11,27.4956
2021-09-12,27.4956
2021-09-13,27.4956
2021-09-14,27.4956
2021-09-15,27.4956
2021-09-16,27.4956
2021-09-17,27.4956
2021-09-18,27.4956
2021-09-19,27.4956
2021-09-20,27.4956
2021-09-21,27.4956
2021-09-22,27.4956
2021-09-23,27.4956
2021-09-24,27.4956
2021-09-25,27.4956
2021-09-26,27.4956
2021-09-27,27.4956
2021-09-28,27.4956
2021-09-29,27.4956
2021-09-30,24.9778
2021-10-01,24.9778
2021-10-02,24.9778
2021-10-03,24.9778
2021-10-04,24.9778
2021-10-05,24.9778
2021-10-06,24.9778
2021-10-07,24.9778
2021-10-08,24.9778
2021-10-09,24.9778
2021-10-10,24.9778
2021-10-11,24.9778
2021-10-12,24.9778
2021-10-13,24.9778
2021-10-14,24.9778
2021-10-15,24.9778
2021-10-16,24.9778
2021-10-17,24.9778
2021-10-18,24.9778
2021-10-19,24.9778
2021-10-20,24.9778
2021-10-21,24.9778
2021-10-22,24.9778
2021-10-23,24.9778
2021-10-24,24.9778
2021-10-25,24.9778
2021-10-26,24.9778
2021-10-27,24.9778
2021-10-28,24.9778
2021-10-29,24.9778
2021-10-30,24.9778
2021-10-31,24.9778
2021-11-01,24.9778
2021-11-02,24.9778
2021-11-03,24.9778
2021-11-04,24.9778
2021-11-05,24.9778
2021-11-06,24.9778
2021-11-07,24.9778
2021-11-08,24.9778
2021-11-09,24.9778
2021-11-10,24.9778
2021-11-11,24.9778
2021-11-12,24.9778
2021-11-13,24.9778
2021-11-14,24.9778
2021-11-15,24.9778
2021-11-16,24.9778
2021-11-17,24.9778
2021-11-18,24.9778
2021-11-19,24.9778
2021-11-20,24.9778
2021-11-21,24.9778
2021-11-22,24.9778
2021-11-23,24.9778
2021-11-24,24.9778
2021-11-25,24.9778
2021-11-26,24.9778
2021-11-27,24.9778
2021-11-28,24.9778
2021-11-29,24.9778
2021-11-30,24.9778
2021-12-01,24.9778
2021-12-02,24.9778
2021-12-03,24.9778
2021-12-04,24.9778
2021-12-05,24.9778
2021-12-06,24.9778
2021-12-07,24.9778
2021-12-08,24.9778
2021-12-09,24.9778
2021-12-10,24.9778
2021-12-11,24.9778
2021-12-12,24.9778
2021-12-13,24.9778
2021-12-14,24.9778
2021-12-15,24.9778
2021-12-16,24.9778
2021-12-17,24.9778
2021-12-18,24.9778
2021-12-19,24.9778
2021-12-20,24.9778
2021-12-21,24.9778
2021-12-22,24.9778
2021-12-23,24.9778
2021-12-24,24.9778
2021-12-25,24.9778
2021-12-26,24.9778
2021-12-27,24.9778
2021-12-28,24.9778
2021-12-29,24.9778
2021-12-30,24.9778
2021-12-31,25.5045
2022-01-01,25.5045
2022-01-02,25.5045
2022-01-03,25.5045
2022-01-04,25.5045
2022-01-05,25.5045
2022-01-06,25.5045
2022-01-07,25.5045
2022-01-08,25.5045
2022-01-09,25.5045
2022-01-10,25.5045
2022-01-11,25.5045
2022-01-12,25.5045
2022-01-13,25.5045
2022-01-14,25.5045
2022-01-15,25.5045
2022-01-16,25.5045
2022-01-17,25.5045
2022-01-18,25.5045
2022-01-19,25.5045
2022-01-20,25.5045
2022-01-21,25.5045
2022-01-22,25.5045
2022-01-23,25.5045
2022-01-24,25.5045
2022-01-25,25.5045
2022-01-26,25.5045
2022-01-27,25.5045
2022-01-28,25.5045
2022-01-29,25.5045
2022-01-30,25.5045
2022-01-31,25.5045
2022-02-01,25.5045
2022-02-02,25.5045
2022-02-03,25.5045
2022-02-04,25.5045
2022-02-05,25.5045
2022-02-06,25.5045
2022-02-07,25.5045
2022-02-08,25.5045
2022-02-09,25.5045
2022-02-10,25.5045
2022-02-11,25.5045
2022-02-12,25.5045
2022-02-13,25.5045
2022-02-14,25.5045
2022-02-15,25.5045
2022-02-16,25.5045
2022-02-17,25.5045
2022-02-18,25.5045
2022-02-19,25.5045
2022-02-20,25.5045
2022-02-21,25.5045
2022-02-22,25.5045
2022-02-23,25.5045
2022-02-24,25.5045
2022-02-25,25.5045
2022-02-26,25.5045
2022-02-27,25.5045
2022-02-28,25.5045
2022-03-01,25.5045
2022-03-02,25.5045
2022-03-03,25.5045
2022-03-04,25.5045
2022-03-05,25.5045
2022-03-06,25.5045
2022-03-07,25.5045
2022-03-08,25.5045
2022-03-09,25.5045
2022-03-10,25.5045
2022-03-11,25.5045
2022-03-12,25.5045
2022-03-13,25.5045
2022-03-14,25.5045
2022-03-15,25.5045
2022-03-16,25.5045
2022-03-17,25.5045
2022-03-18,25.5045
2022-03-19,25.5045
2022-03-20,25.5045
2022-03-21,25.5045
2022-03-22,25.5045
2022-03-23,25.5045
2022-03-24,25.5045
2022-03-25,25.5045
2022-03-26,25.5045
2022-03-27,25.5045
2022-03-28,25.5045
2022-03-29,25.5045
2022-03-30,25.5045
2022-03-31,25.4336
2022-04-01,25.4336
2022-04-02,25.4336
2022-04-03,25.4336
2022-04-04,25.4336
2022-04-05,25.4336
2022-04-06,25.4336
2022-04-07,25.4336
2022-04-08,25.4336
2022-04-09,25.4336
2022-04-10,25.4336
2022-04-11,25.4336
2022-04-12,25.4336
2022-04-13,25.4336
2022-04-14,25.4336
2022-04-15,25.4336
2022-04-16,25.4336
2022-04-17,25.4336
2022-04-18,25.4336
2022-04-19,25.4336
2022-04-20,25.4336
2022-04-21,25.4336
2022-04-22,25.4336
2022-04-23,25.4336
2022-04-24,25.4336
2022-04-25,25.4336
2022-04-26,25.4336
2022-04-27,25.4336
2022-04-28,25.4336
2022-04-29,25.4336
2022-04-30,25.4336
2022-05-01,25.4336
2022-05-02,25.4336
2022-05-03,25.4336
2022-05-04,25.4336
2022-05-05,25.4336
2022-05-06,25.4336
2022-05-07,25.4336
2022-05-08,25.4336
2022-05-09,25.4336
2022-05-10,25.4336
2022-05-11,25.4336
2022-05-12,25.4336
2022-05-13,25.4336
2022-05-14,25.4336
2022-05-15,25.4336
2022-05-16,25.4336
2022-05-17,25.4336
2022-05-18,25.4336
2022-05-19,25.4336
2022-05-20,25.4336
2022-05-21,25.4336
2022-05-22,25.4336
2022-05-23,25.4336
2022-05-24,25.4336
2022-05-25,25.4336
2022-05-26,25.4336
2022-05-27,25.4336
2022-05-28,25.4336
2022-05-29,25.4336
2022-05-30,25.4336
2022-05-31,25.4336
2022-06-01,25.4336
2022-06-02,25.4336
2022-06-03,25.4336
2022-06-04,25.4336
2022-06-05,25.4336
2022-06-06,25.4336
2022-06-07,25.4336
2022-06-08,25.4336
2022-06-09,25.4336
2022-06-10,25.4336
2022-06-11,25.4336
2022-06-12,25.4336
2022-06-13,25.4336
2022-06-14,25.4336
2022-06-15,25.4336
2022-06-16,25.4336
2022-06-17,25.4336
2022-06-18,25.4336
2022-06-19,25.4336
2022-06-20,25.4336
2022-06-21,25.4336
2022-06-22,25.4336
2022-06-23,25.4336
2022-06-24,25.4336
2022-06-25,25.4336
2022-06-26,25.4336
2022-06-27,25.4336
2022-06-28,25.4336
2022-06-29,25.4336
2022-06-30,24.4749
2022-07-01,24.4749
2022-07-02,24.4749
2022-07-03,24.4749
2022-07-04,24.4749
2022-07-05,24.4749
2022-07-06,24.4749
2022-07-07,24.4749
2022-07-08,24.4749
2022-07-09,24.4749
2022-07-10,24.4749
2022-07-11,24.4749
2022-07-12,24.4749
2022-07-13,24.4749
2022-07-14,24.4749
2022-07-15,24.4749
2022-07-16,24.4749
2022-07-17,24.4749
2022-07-18,24.4749
2022-07-19,24.4749
2022-07-20,24.4749
2022-07-21,24.4749
2022-07-22,24.4749
2022-07-23,24.4749
2022-07-24,24.4749
2022-07-25,24.4749
2022-07-26,24.4749
2022-07-27,24.4749
2022-07-28,24.4749
2022-07-29,24.4749
2022-07-30,24.4749
2022-07-31,24.4749
2022-08-01,24.4749
2022-08-02,24.4749
2022-08-03,24.4749
2022-08-04,24.4749
2022-08-05,24.4749
2022-08-06,24.4749
2022-08-07,24.4749
2022-08-08,24.4749
2022-08-09,24.4749
2022-08-10,24.4749
2022-08-11,24.4749
2022-08-12,24.4749
2022-08-13,24.4749
2022-08-14,24.4749
2022-08-15,24.4749
2022-08-16,24.4749
2022-08-17,24.4749
2022-08-18,24.4749
2022-08-19,24.4749
2022-08-20,24.4749
2022-08-21,24.4749
2022-08-22,24.4749
2022-08-23,24.4749
2022-08-24,24.4749
2022-08-25,24.4749
2022-08-26,24.4749
2022-08-27,24.4749
2022-08-28,24.4749
2022-08-29,24.4749
2022-08-30,24.4749
2022-08-31,24.4749
2022-09-01,24.4749
2022-09-02,24.4749
2022-09-03,24.4749
2022-09-04,24.4749
2022-09-05,24.4749
2022-09-06,24.4749
2022-09-07,24.4749
2022-09-08,24.4749
2022-09-09,24.4749
2022-09-10,24.4749
2022-09-11,24.4749
2022-09-12,24.4749
2022-09-13,24.4749
2022-09-14,24.4749
2022-09-15,24.4749
2022-09-16,24.4749
2022-09-17,24.4749
2022-09-18,24.4749
2022-09-19,24.4749
2022-09-20,24.4749
2022-09-21,24.4749
2022-09-22,24.4749
2022-09-23,24.4749
2022-09-24,24.4749
2022-09-25,24.4749
2022-09-26,24.4749
2022-09-27,24.4749
2022-09-28,24.4749
2022-09-29,24.4749
2022-09-30,25.4769
2022-10-01,25.4769
2022-10-02,25.4769
2022-10-03,25.4769
2022-10-04,25.4769
2022-10-05,25.4769
2022-10-06,25.4769
2022-10-07,25.4769
2022-10-08,25.4769
2022-10-09,25.4769
2022-10-10,25.4769
2022-10-11,25.4769
2022-10-12,25.4769
2022-10-13,25.4769
2022-10-14,25.4769
2022-10-15,25.4769
2022-10-16,25.4769
2022-10-17,25.4769
2022-10-18,25.4769
2022-10-19,25.4769
2022-10-20,25.4769
2022-10-21,25.4769
2022-10-22,25.4769
2022-10-23,25.4769
2022-10-24,25.4769
2022-10-25,25.4769
2022-10-26,25.4769
2022-10-27,25.4769
2022-10-28,25.4769
2022-10-29,25.4769
2022-10-30,25.4769
2022-10-31,25.4769
2022-11-01,25.4769
2022-11-02,25.4769
2022-11-03,25.4769
2022-11-04,25.4769
2022-11-05,25.4769
2022-11-06,25.4769
2022-11-07,25.4769
2022-11-08,25.4769
2022-11-09,25.4769
2022-11-10,25.4769
2022-11-11,25.4769
2022-11-12,25.4769
2022-11-13,25.4769
2022-11-14,25.4769
2022-11-15,25.4769
2022-11-16,25.4769
2022-11-17,25.4769
2022-11-18,25.4769
2022-11-19,25.4769
2022-11-20,25.4769
2022-11-21,25.4769
2022-11-22,25.4769
2022-11-23,25.4769
2022-11-24,25.4769
2022-11-25,25.4769
2022-11-26,25.4769
2022-11-27,25.4769
2022-11-28,25.4769
2022-11-29,25.4769
2022-11-30,25.4769
2022-12-01,25.4769
2022-12-02,25.4769
2022-12-03,25.4769
2022-12-04,25.4769
2022-12-05,25.4769
2022-12-06,25.4769
2022-12-07,25.4769
2022-12-08,25.4769
2022-12-09,25.4769
2022-12-10,25.4769
2022-12-11,25.4769
2022-12-12,25.4769
2022-12-13,25.4769
2022-12-14,25.4769
2022-12-15,25.4769
2022-12-16,25.4769
2022-12-17,25.4769
2022-12-18,25.4769
2022-12-19,25.4769
2022-12-20,25.4769
2022-12-21,25.4769
2022-12-22,25.4769
2022-12-23,25.4769
2022-12-24,25.4769
2022-12-25,25.4769
2022-12-26,25.4769
2022-12-27,25.4769
2022-12-28,25.4769
2022-12-29,25.4769
2022-12-30,25.4769
2022-12-31,20.7777
2023-01-01,20.7777
2023-01-02,20.7777
2023-01-03,20.7777
2023-01-04,20.7777
2023-01-05,20.7777
2023-01-06,20.7777
2023-01-07,20.7777
2023-01-08,20.7777
2023-01-09,20.7777
2023-01-10,20.7777
2023-01-11,20.7777
2023-01-12,20.7777
2023-01-13,20.7777
2023-01-14,20.7777
2023-01-15,20.7777
2023-01-16,20.7777
2023-01-17,20.7777
2023-01-18,20.7777
2023-01-19,20.7777
2023-01-20,20.7777
2023-01-21,20.7777
2023-01-22,20.7777
2023-01-23,20.7777
2023-01-24,20.7777
2023-01-25,20.7777
2023-01-26,20.7777
2023-01-27,20.7777
2023-01-28,20.7777
2023-01-29,20.7777
2023-01-30,20.7777
2023-01-31,20.7777
2023-02-01,20.7777
2023-02-02,20.7777
2023-02-03,20.7777
2023-02-04,20.7777
2023-02-05,20.7777
2023-02-06,20.7777
2023-02-07,20.7777
2023-02-08,20.7777
2023-02-09,20.7777
2023-02-10,20.7777
2023-02-11,20.7777
2023-02-12,20.7777
2023-02-13,20.7777
2023-02-14,20.7777
2023-02-15,20.7777
2023-02-16,20.7777
2023-02-17,20.7777
2023-02-18,20.7777
2023-02-19,20.7777
2023-02-20,20.7777
2023-02-21,20.7777
2023-02-22,20.7777
2023-02-23,20.7777
2023-02-24,20.7777
2023-02-25,20.7777
2023-02-26,20.7777
2023-02-27,20.7777
2023-02-28,20.7777
2023-03-01,20.7777
2023-03-02,20.7777
2023-03-03,20.7777
2023-03-04,20.7777
2023-03-05,20.7777
2023-03-06,20.7777
2023-03-07,20.7777
2023-03-08,20.7777
