,GD US Equity
2020-06-14,27.0897
2020-06-15,27.0897
2020-06-16,27.0897
2020-06-17,27.0897
2020-06-18,27.0897
2020-06-19,27.0897
2020-06-20,27.0897
2020-06-21,27.0897
2020-06-22,27.0897
2020-06-23,27.0897
2020-06-24,27.0897
2020-06-25,27.0897
2020-06-26,27.0897
2020-06-27,27.0897
2020-06-28,24.3882
2020-06-29,24.3882
2020-06-30,24.3882
2020-07-01,24.3882
2020-07-02,24.3882
2020-07-03,24.3882
2020-07-04,24.3882
2020-07-05,24.3882
2020-07-06,24.3882
2020-07-07,24.3882
2020-07-08,24.3882
2020-07-09,24.3882
2020-07-10,24.3882
2020-07-11,24.3882
2020-07-12,24.3882
2020-07-13,24.3882
2020-07-14,24.3882
2020-07-15,24.3882
2020-07-16,24.3882
2020-07-17,24.3882
2020-07-18,24.3882
2020-07-19,24.3882
2020-07-20,24.3882
2020-07-21,24.3882
2020-07-22,24.3882
2020-07-23,24.3882
2020-07-24,24.3882
2020-07-25,24.3882
2020-07-26,24.3882
2020-07-27,24.3882
2020-07-28,24.3882
2020-07-29,24.3882
2020-07-30,24.3882
2020-07-31,24.3882
2020-08-01,24.3882
2020-08-02,24.3882
2020-08-03,24.3882
2020-08-04,24.3882
2020-08-05,24.3882
2020-08-06,24.3882
2020-08-07,24.3882
2020-08-08,24.3882
2020-08-09,24.3882
2020-08-10,24.3882
2020-08-11,24.3882
2020-08-12,24.3882
2020-08-13,24.3882
2020-08-14,24.3882
2020-08-15,24.3882
2020-08-16,24.3882
2020-08-17,24.3882
2020-08-18,24.3882
2020-08-19,24.3882
2020-08-20,24.3882
2020-08-21,24.3882
2020-08-22,24.3882
2020-08-23,24.3882
2020-08-24,24.3882
2020-08-25,24.3882
2020-08-26,24.3882
2020-08-27,24.3882
2020-08-28,24.3882
2020-08-29,24.3882
2020-08-30,24.3882
2020-08-31,24.3882
2020-09-01,24.3882
2020-09-02,24.3882
2020-09-03,24.3882
2020-09-04,24.3882
2020-09-05,24.3882
2020-09-06,24.3882
2020-09-07,24.3882
2020-09-08,24.3882
2020-09-09,24.3882
2020-09-10,24.3882
2020-09-11,24.3882
2020-09-12,24.3882
2020-09-13,24.3882
2020-09-14,24.3882
2020-09-15,24.3882
2020-09-16,24.3882
2020-09-17,24.3882
2020-09-18,24.3882
2020-09-19,24.3882
2020-09-20,24.3882
2020-09-21,24.3882
2020-09-22,24.3882
2020-09-23,24.3882
2020-09-24,24.3882
2020-09-25,24.3882
2020-09-26,24.3882
2020-09-27,22.5654
2020-09-28,22.5654
2020-09-29,22.5654
2020-09-30,22.5654
2020-10-01,22.5654
2020-10-02,22.5654
2020-10-03,22.5654
2020-10-04,22.5654
2020-10-05,22.5654
2020-10-06,22.5654
2020-10-07,22.5654
2020-10-08,22.5654
2020-10-09,22.5654
2020-10-10,22.5654
2020-10-11,22.5654
2020-10-12,22.5654
2020-10-13,22.5654
2020-10-14,22.5654
2020-10-15,22.5654
2020-10-16,22.5654
2020-10-17,22.5654
2020-10-18,22.5654
2020-10-19,22.5654
2020-10-20,22.5654
2020-10-21,22.5654
2020-10-22,22.5654
2020-10-23,22.5654
2020-10-24,22.5654
2020-10-25,22.5654
2020-10-26,22.5654
2020-10-27,22.5654
2020-10-28,22.5654
2020-10-29,22.5654
2020-10-30,22.5654
2020-10-31,22.5654
2020-11-01,22.5654
2020-11-02,22.5654
2020-11-03,22.5654
2020-11-04,22.5654
2020-11-05,22.5654
2020-11-06,22.5654
2020-11-07,22.5654
2020-11-08,22.5654
2020-11-09,22.5654
2020-11-10,22.5654
2020-11-11,22.5654
2020-11-12,22.5654
2020-11-13,22.5654
2020-11-14,22.5654
2020-11-15,22.5654
2020-11-16,22.5654
2020-11-17,22.5654
2020-11-18,22.5654
2020-11-19,22.5654
2020-11-20,22.5654
2020-11-21,22.5654
2020-11-22,22.5654
2020-11-23,22.5654
2020-11-24,22.5654
2020-11-25,22.5654
2020-11-26,22.5654
2020-11-27,22.5654
2020-11-28,22.5654
2020-11-29,22.5654
2020-11-30,22.5654
2020-12-01,22.5654
2020-12-02,22.5654
2020-12-03,22.5654
2020-12-04,22.5654
2020-12-05,22.5654
2020-12-06,22.5654
2020-12-07,22.5654
2020-12-08,22.5654
2020-12-09,22.5654
2020-12-10,22.5654
2020-12-11,22.5654
2020-12-12,22.5654
2020-12-13,22.5654
2020-12-14,22.5654
2020-12-15,22.5654
2020-12-16,22.5654
2020-12-17,22.5654
2020-12-18,22.5654
2020-12-19,22.5654
2020-12-20,22.5654
2020-12-21,22.5654
2020-12-22,22.5654
2020-12-23,22.5654
2020-12-24,22.5654
2020-12-25,22.5654
2020-12-26,22.5654
2020-12-27,22.5654
2020-12-28,22.5654
2020-12-29,22.5654
2020-12-30,22.5654
2020-12-31,21.3705
2021-01-01,21.3705
2021-01-02,21.3705
2021-01-03,21.3705
2021-01-04,21.3705
2021-01-05,21.3705
2021-01-06,21.3705
2021-01-07,21.3705
2021-01-08,21.3705
2021-01-09,21.3705
2021-01-10,21.3705
2021-01-11,21.3705
2021-01-12,21.3705
2021-01-13,21.3705
2021-01-14,21.3705
2021-01-15,21.3705
2021-01-16,21.3705
2021-01-17,21.3705
2021-01-18,21.3705
2021-01-19,21.3705
2021-01-20,21.3705
2021-01-21,21.3705
2021-01-22,21.3705
2021-01-23,21.3705
2021-01-24,21.3705
2021-01-25,21.3705
2021-01-26,21.3705
2021-01-27,21.3705
2021-01-28,21.3705
2021-01-29,21.3705
2021-01-30,21.3705
2021-01-31,21.3705
2021-02-01,21.3705
2021-02-02,21.3705
2021-02-03,21.3705
2021-02-04,21.3705
2021-02-05,21.3705
2021-02-06,21.3705
2021-02-07,21.3705
2021-02-08,21.3705
2021-02-09,21.3705
2021-02-10,21.3705
2021-02-11,21.3705
2021-02-12,21.3705
2021-02-13,21.3705
2021-02-14,21.3705
2021-02-15,21.3705
2021-02-16,21.3705
2021-02-17,21.3705
2021-02-18,21.3705
2021-02-19,21.3705
2021-02-20,21.3705
2021-02-21,21.3705
2021-02-22,21.3705
2021-02-23,21.3705
2021-02-24,21.3705
2021-02-25,21.3705
2021-02-26,21.3705
2021-02-27,21.3705
2021-02-28,21.3705
2021-03-01,21.3705
2021-03-02,21.3705
2021-03-03,21.3705
2021-03-04,21.3705
2021-03-05,21.3705
2021-03-06,21.3705
2021-03-07,21.3705
2021-03-08,21.3705
2021-03-09,21.3705
2021-03-10,21.3705
2021-03-11,21.3705
2021-03-12,21.3705
2021-03-13,21.3705
2021-03-14,21.3705
2021-03-15,21.3705
2021-03-16,21.3705
2021-03-17,21.3705
2021-03-18,21.3705
2021-03-19,21.3705
2021-03-20,21.3705
2021-03-21,21.3705
2021-03-22,21.3705
2021-03-23,21.3705
2021-03-24,21.3705
2021-03-25,21.3705
2021-03-26,21.3705
2021-03-27,21.3705
2021-03-28,21.3705
2021-03-29,21.3705
2021-03-30,21.3705
2021-03-31,21.3705
2021-04-01,21.3705
2021-04-02,21.3705
2021-04-03,21.3705
2021-04-04,22.2074
2021-04-05,22.2074
2021-04-06,22.2074
2021-04-07,22.2074
2021-04-08,22.2074
2021-04-09,22.2074
2021-04-10,22.2074
2021-04-11,22.2074
2021-04-12,22.2074
2021-04-13,22.2074
2021-04-14,22.2074
2021-04-15,22.2074
2021-04-16,22.2074
2021-04-17,22.2074
2021-04-18,22.2074
2021-04-19,22.2074
2021-04-20,22.2074
2021-04-21,22.2074
2021-04-22,22.2074
2021-04-23,22.2074
2021-04-24,22.2074
2021-04-25,22.2074
2021-04-26,22.2074
2021-04-27,22.2074
2021-04-28,22.2074
2021-04-29,22.2074
2021-04-30,22.2074
2021-05-01,22.2074
2021-05-02,22.2074
2021-05-03,22.2074
2021-05-04,22.2074
2021-05-05,22.2074
2021-05-06,22.2074
2021-05-07,22.2074
2021-05-08,22.2074
2021-05-09,22.2074
2021-05-10,22.2074
2021-05-11,22.2074
2021-05-12,22.2074
2021-05-13,22.2074
2021-05-14,22.2074
2021-05-15,22.2074
2021-05-16,22.2074
2021-05-17,22.2074
2021-05-18,22.2074
2021-05-19,22.2074
2021-05-20,22.2074
2021-05-21,22.2074
2021-05-22,22.2074
2021-05-23,22.2074
2021-05-24,22.2074
2021-05-25,22.2074
2021-05-26,22.2074
2021-05-27,22.2074
2021-05-28,22.2074
2021-05-29,22.2074
2021-05-30,22.2074
2021-05-31,22.2074
2021-06-01,22.2074
2021-06-02,22.2074
2021-06-03,22.2074
2021-06-04,22.2074
2021-06-05,22.2074
2021-06-06,22.2074
2021-06-07,22.2074
2021-06-08,22.2074
2021-06-09,22.2074
2021-06-10,22.2074
2021-06-11,22.2074
2021-06-12,22.2074
2021-06-13,22.2074
2021-06-14,22.2074
2021-06-15,22.2074
2021-06-16,22.2074
2021-06-17,22.2074
2021-06-18,22.2074
2021-06-19,22.2074
2021-06-20,22.2074
2021-06-21,22.2074
2021-06-22,22.2074
2021-06-23,22.2074
2021-06-24,22.2074
2021-06-25,22.2074
2021-06-26,22.2074
2021-06-27,22.2074
2021-06-28,22.2074
2021-06-29,22.2074
2021-06-30,22.2074
2021-07-01,22.2074
2021-07-02,22.2074
2021-07-03,22.2074
2021-07-04,22.4641
2021-07-05,22.4641
2021-07-06,22.4641
2021-07-07,22.4641
2021-07-08,22.4641
2021-07-09,22.4641
2021-07-10,22.4641
2021-07-11,22.4641
2021-07-12,22.4641
2021-07-13,22.4641
2021-07-14,22.4641
2021-07-15,22.4641
2021-07-16,22.4641
2021-07-17,22.4641
2021-07-18,22.4641
2021-07-19,22.4641
2021-07-20,22.4641
2021-07-21,22.4641
2021-07-22,22.4641
2021-07-23,22.4641
2021-07-24,22.4641
2021-07-25,22.4641
2021-07-26,22.4641
2021-07-27,22.4641
2021-07-28,22.4641
2021-07-29,22.4641
2021-07-30,22.4641
2021-07-31,22.4641
2021-08-01,22.4641
2021-08-02,22.4641
2021-08-03,22.4641
2021-08-04,22.4641
2021-08-05,22.4641
2021-08-06,22.4641
2021-08-07,22.4641
2021-08-08,22.4641
2021-08-09,22.4641
2021-08-10,22.4641
2021-08-11,22.4641
2021-08-12,22.4641
2021-08-13,22.4641
2021-08-14,22.4641
2021-08-15,22.4641
2021-08-16,22.4641
2021-08-17,22.4641
2021-08-18,22.4641
2021-08-19,22.4641
2021-08-20,22.4641
2021-08-21,22.4641
2021-08-22,22.4641
2021-08-23,22.4641
2021-08-24,22.4641
2021-08-25,22.4641
2021-08-26,22.4641
2021-08-27,22.4641
2021-08-28,22.4641
2021-08-29,22.4641
2021-08-30,22.4641
2021-08-31,22.4641
2021-09-01,22.4641
2021-09-02,22.4641
2021-09-03,22.4641
2021-09-04,22.4641
2021-09-05,22.4641
2021-09-06,22.4641
2021-09-07,22.4641
2021-09-08,22.4641
2021-09-09,22.4641
2021-09-10,22.4641
2021-09-11,22.4641
2021-09-12,22.4641
2021-09-13,22.4641
2021-09-14,22.4641
2021-09-15,22.4641
2021-09-16,22.4641
2021-09-17,22.4641
2021-09-18,22.4641
2021-09-19,22.4641
2021-09-20,22.4641
2021-09-21,22.4641
2021-09-22,22.4641
2021-09-23,22.4641
2021-09-24,22.4641
2021-09-25,22.4641
2021-09-26,22.4641
2021-09-27,22.4641
2021-09-28,22.4641
2021-09-29,22.4641
2021-09-30,22.4641
2021-10-01,22.4641
2021-10-02,22.4641
2021-10-03,21.7301
2021-10-04,21.7301
2021-10-05,21.7301
2021-10-06,21.7301
2021-10-07,21.7301
2021-10-08,21.7301
2021-10-09,21.7301
2021-10-10,21.7301
2021-10-11,21.7301
2021-10-12,21.7301
2021-10-13,21.7301
2021-10-14,21.7301
2021-10-15,21.7301
2021-10-16,21.7301
2021-10-17,21.7301
2021-10-18,21.7301
2021-10-19,21.7301
2021-10-20,21.7301
2021-10-21,21.7301
2021-10-22,21.7301
2021-10-23,21.7301
2021-10-24,21.7301
2021-10-25,21.7301
2021-10-26,21.7301
2021-10-27,21.7301
2021-10-28,21.7301
2021-10-29,21.7301
2021-10-30,21.7301
2021-10-31,21.7301
2021-11-01,21.7301
2021-11-02,21.7301
2021-11-03,21.7301
2021-11-04,21.7301
2021-11-05,21.7301
2021-11-06,21.7301
2021-11-07,21.7301
2021-11-08,21.7301
2021-11-09,21.7301
2021-11-10,21.7301
2021-11-11,21.7301
2021-11-12,21.7301
2021-11-13,21.7301
2021-11-14,21.7301
2021-11-15,21.7301
2021-11-16,21.7301
2021-11-17,21.7301
2021-11-18,21.7301
2021-11-19,21.7301
2021-11-20,21.7301
2021-11-21,21.7301
2021-11-22,21.7301
2021-11-23,21.7301
2021-11-24,21.7301
2021-11-25,21.7301
2021-11-26,21.7301
2021-11-27,21.7301
2021-11-28,21.7301
2021-11-29,21.7301
2021-11-30,21.7301
2021-12-01,21.7301
2021-12-02,21.7301
2021-12-03,21.7301
2021-12-04,21.7301
2021-12-05,21.7301
2021-12-06,21.7301
2021-12-07,21.7301
2021-12-08,21.7301
2021-12-09,21.7301
2021-12-10,21.7301
2021-12-11,21.7301
2021-12-12,21.7301
2021-12-13,21.7301
2021-12-14,21.7301
2021-12-15,21.7301
2021-12-16,21.7301
2021-12-17,21.7301
2021-12-18,21.7301
2021-12-19,21.7301
2021-12-20,21.7301
2021-12-21,21.7301
2021-12-22,21.7301
2021-12-23,21.7301
2021-12-24,21.7301
2021-12-25,21.7301
2021-12-26,21.7301
2021-12-27,21.7301
2021-12-28,21.7301
2021-12-29,21.7301
2021-12-30,21.7301
2021-12-31,19.5604
2022-01-01,19.5604
2022-01-02,19.5604
2022-01-03,19.5604
2022-01-04,19.5604
2022-01-05,19.5604
2022-01-06,19.5604
2022-01-07,19.5604
2022-01-08,19.5604
2022-01-09,19.5604
2022-01-10,19.5604
2022-01-11,19.5604
2022-01-12,19.5604
2022-01-13,19.5604
2022-01-14,19.5604
2022-01-15,19.5604
2022-01-16,19.5604
2022-01-17,19.5604
2022-01-18,19.5604
2022-01-19,19.5604
2022-01-20,19.5604
2022-01-21,19.5604
2022-01-22,19.5604
2022-01-23,19.5604
2022-01-24,19.5604
2022-01-25,19.5604
2022-01-26,19.5604
2022-01-27,19.5604
2022-01-28,19.5604
2022-01-29,19.5604
2022-01-30,19.5604
2022-01-31,19.5604
2022-02-01,19.5604
2022-02-02,19.5604
2022-02-03,19.5604
2022-02-04,19.5604
2022-02-05,19.5604
2022-02-06,19.5604
2022-02-07,19.5604
2022-02-08,19.5604
2022-02-09,19.5604
2022-02-10,19.5604
2022-02-11,19.5604
2022-02-12,19.5604
2022-02-13,19.5604
2022-02-14,19.5604
2022-02-15,19.5604
2022-02-16,19.5604
2022-02-17,19.5604
2022-02-18,19.5604
2022-02-19,19.5604
2022-02-20,19.5604
2022-02-21,19.5604
2022-02-22,19.5604
2022-02-23,19.5604
2022-02-24,19.5604
2022-02-25,19.5604
2022-02-26,19.5604
2022-02-27,19.5604
2022-02-28,19.5604
2022-03-01,19.5604
2022-03-02,19.5604
2022-03-03,19.5604
2022-03-04,19.5604
2022-03-05,19.5604
2022-03-06,19.5604
2022-03-07,19.5604
2022-03-08,19.5604
2022-03-09,19.5604
2022-03-10,19.5604
2022-03-11,19.5604
2022-03-12,19.5604
2022-03-13,19.5604
2022-03-14,19.5604
2022-03-15,19.5604
2022-03-16,19.5604
2022-03-17,19.5604
2022-03-18,19.5604
2022-03-19,19.5604
2022-03-20,19.5604
2022-03-21,19.5604
2022-03-22,19.5604
2022-03-23,19.5604
2022-03-24,19.5604
2022-03-25,19.5604
2022-03-26,19.5604
2022-03-27,19.5604
2022-03-28,19.5604
2022-03-29,19.5604
2022-03-30,19.5604
2022-03-31,19.5604
2022-04-01,19.5604
2022-04-02,19.5604
2022-04-03,19.6618
2022-04-04,19.6618
2022-04-05,19.6618
2022-04-06,19.6618
2022-04-07,19.6618
2022-04-08,19.6618
2022-04-09,19.6618
2022-04-10,19.6618
2022-04-11,19.6618
2022-04-12,19.6618
2022-04-13,19.6618
2022-04-14,19.6618
2022-04-15,19.6618
2022-04-16,19.6618
2022-04-17,19.6618
2022-04-18,19.6618
2022-04-19,19.6618
2022-04-20,19.6618
2022-04-21,19.6618
2022-04-22,19.6618
2022-04-23,19.6618
2022-04-24,19.6618
2022-04-25,19.6618
2022-04-26,19.6618
2022-04-27,19.6618
2022-04-28,19.6618
2022-04-29,19.6618
2022-04-30,19.6618
2022-05-01,19.6618
2022-05-02,19.6618
2022-05-03,19.6618
2022-05-04,19.6618
2022-05-05,19.6618
2022-05-06,19.6618
2022-05-07,19.6618
2022-05-08,19.6618
2022-05-09,19.6618
2022-05-10,19.6618
2022-05-11,19.6618
2022-05-12,19.6618
2022-05-13,19.6618
2022-05-14,19.6618
2022-05-15,19.6618
2022-05-16,19.6618
2022-05-17,19.6618
2022-05-18,19.6618
2022-05-19,19.6618
2022-05-20,19.6618
2022-05-21,19.6618
2022-05-22,19.6618
2022-05-23,19.6618
2022-05-24,19.6618
2022-05-25,19.6618
2022-05-26,19.6618
2022-05-27,19.6618
2022-05-28,19.6618
2022-05-29,19.6618
2022-05-30,19.6618
2022-05-31,19.6618
2022-06-01,19.6618
2022-06-02,19.6618
2022-06-03,19.6618
2022-06-04,19.6618
2022-06-05,19.6618
2022-06-06,19.6618
2022-06-07,19.6618
2022-06-08,19.6618
2022-06-09,19.6618
2022-06-10,19.6618
2022-06-11,19.6618
2022-06-12,19.6618
2022-06-13,19.6618
2022-06-14,19.6618
2022-06-15,19.6618
2022-06-16,19.6618
2022-06-17,19.6618
2022-06-18,19.6618
2022-06-19,19.6618
2022-06-20,19.6618
2022-06-21,19.6618
2022-06-22,19.6618
2022-06-23,19.6618
2022-06-24,19.6618
2022-06-25,19.6618
2022-06-26,19.6618
2022-06-27,19.6618
2022-06-28,19.6618
2022-06-29,19.6618
2022-06-30,19.6618
2022-07-01,19.6618
2022-07-02,19.6618
2022-07-03,20.2312
2022-07-04,20.2312
2022-07-05,20.2312
2022-07-06,20.2312
2022-07-07,20.2312
2022-07-08,20.2312
2022-07-09,20.2312
2022-07-10,20.2312
2022-07-11,20.2312
2022-07-12,20.2312
2022-07-13,20.2312
2022-07-14,20.2312
2022-07-15,20.2312
2022-07-16,20.2312
2022-07-17,20.2312
2022-07-18,20.2312
2022-07-19,20.2312
2022-07-20,20.2312
2022-07-21,20.2312
2022-07-22,20.2312
2022-07-23,20.2312
2022-07-24,20.2312
2022-07-25,20.2312
2022-07-26,20.2312
2022-07-27,20.2312
2022-07-28,20.2312
2022-07-29,20.2312
2022-07-30,20.2312
2022-07-31,20.2312
2022-08-01,20.2312
2022-08-02,20.2312
2022-08-03,20.2312
2022-08-04,20.2312
2022-08-05,20.2312
2022-08-06,20.2312
2022-08-07,20.2312
2022-08-08,20.2312
2022-08-09,20.2312
2022-08-10,20.2312
2022-08-11,20.2312
2022-08-12,20.2312
2022-08-13,20.2312
2022-08-14,20.2312
2022-08-15,20.2312
2022-08-16,20.2312
2022-08-17,20.2312
2022-08-18,20.2312
2022-08-19,20.2312
2022-08-20,20.2312
2022-08-21,20.2312
2022-08-22,20.2312
2022-08-23,20.2312
2022-08-24,20.2312
2022-08-25,20.2312
2022-08-26,20.2312
2022-08-27,20.2312
2022-08-28,20.2312
2022-08-29,20.2312
2022-08-30,20.2312
2022-08-31,20.2312
2022-09-01,20.2312
2022-09-02,20.2312
2022-09-03,20.2312
2022-09-04,20.2312
2022-09-05,20.2312
2022-09-06,20.2312
2022-09-07,20.2312
2022-09-08,20.2312
2022-09-09,20.2312
2022-09-10,20.2312
2022-09-11,20.2312
2022-09-12,20.2312
2022-09-13,20.2312
2022-09-14,20.2312
2022-09-15,20.2312
2022-09-16,20.2312
2022-09-17,20.2312
2022-09-18,20.2312
2022-09-19,20.2312
2022-09-20,20.2312
2022-09-21,20.2312
2022-09-22,20.2312
2022-09-23,20.2312
2022-09-24,20.2312
2022-09-25,20.2312
2022-09-26,20.2312
2022-09-27,20.2312
2022-09-28,20.2312
2022-09-29,20.2312
2022-09-30,20.2312
2022-10-01,20.2312
2022-10-02,20.0767
2022-10-03,20.0767
2022-10-04,20.0767
2022-10-05,20.0767
2022-10-06,20.0767
2022-10-07,20.0767
2022-10-08,20.0767
2022-10-09,20.0767
2022-10-10,20.0767
2022-10-11,20.0767
2022-10-12,20.0767
2022-10-13,20.0767
2022-10-14,20.0767
2022-10-15,20.0767
2022-10-16,20.0767
2022-10-17,20.0767
2022-10-18,20.0767
2022-10-19,20.0767
2022-10-20,20.0767
2022-10-21,20.0767
2022-10-22,20.0767
2022-10-23,20.0767
2022-10-24,20.0767
2022-10-25,20.0767
2022-10-26,20.0767
2022-10-27,20.0767
2022-10-28,20.0767
2022-10-29,20.0767
2022-10-30,20.0767
2022-10-31,20.0767
2022-11-01,20.0767
2022-11-02,20.0767
2022-11-03,20.0767
2022-11-04,20.0767
2022-11-05,20.0767
2022-11-06,20.0767
2022-11-07,20.0767
2022-11-08,20.0767
2022-11-09,20.0767
2022-11-10,20.0767
2022-11-11,20.0767
2022-11-12,20.0767
2022-11-13,20.0767
2022-11-14,20.0767
2022-11-15,20.0767
2022-11-16,20.0767
2022-11-17,20.0767
2022-11-18,20.0767
2022-11-19,20.0767
2022-11-20,20.0767
2022-11-21,20.0767
2022-11-22,20.0767
2022-11-23,20.0767
2022-11-24,20.0767
2022-11-25,20.0767
2022-11-26,20.0767
2022-11-27,20.0767
2022-11-28,20.0767
2022-11-29,20.0767
2022-11-30,20.0767
2022-12-01,20.0767
2022-12-02,20.0767
2022-12-03,20.0767
2022-12-04,20.0767
2022-12-05,20.0767
2022-12-06,20.0767
2022-12-07,20.0767
2022-12-08,20.0767
2022-12-09,20.0767
2022-12-10,20.0767
2022-12-11,20.0767
2022-12-12,20.0767
2022-12-13,20.0767
2022-12-14,20.0767
2022-12-15,20.0767
2022-12-16,20.0767
2022-12-17,20.0767
2022-12-18,20.0767
2022-12-19,20.0767
2022-12-20,20.0767
2022-12-21,20.0767
2022-12-22,20.0767
2022-12-23,20.0767
2022-12-24,20.0767
2022-12-25,20.0767
2022-12-26,20.0767
2022-12-27,20.0767
2022-12-28,20.0767
2022-12-29,20.0767
2022-12-30,20.0767
2022-12-31,18.7246
2023-01-01,18.7246
2023-01-02,18.7246
2023-01-03,18.7246
2023-01-04,18.7246
2023-01-05,18.7246
2023-01-06,18.7246
2023-01-07,18.7246
2023-01-08,18.7246
2023-01-09,18.7246
2023-01-10,18.7246
2023-01-11,18.7246
2023-01-12,18.7246
2023-01-13,18.7246
2023-01-14,18.7246
2023-01-15,18.7246
2023-01-16,18.7246
2023-01-17,18.7246
2023-01-18,18.7246
2023-01-19,18.7246
2023-01-20,18.7246
2023-01-21,18.7246
2023-01-22,18.7246
2023-01-23,18.7246
2023-01-24,18.7246
2023-01-25,18.7246
2023-01-26,18.7246
2023-01-27,18.7246
2023-01-28,18.7246
2023-01-29,18.7246
2023-01-30,18.7246
2023-01-31,18.7246
2023-02-01,18.7246
2023-02-02,18.7246
2023-02-03,18.7246
2023-02-04,18.7246
2023-02-05,18.7246
2023-02-06,18.7246
2023-02-07,18.7246
2023-02-08,18.7246
2023-02-09,18.7246
2023-02-10,18.7246
2023-02-11,18.7246
2023-02-12,18.7246
2023-02-13,18.7246
2023-02-14,18.7246
2023-02-15,18.7246
2023-02-16,18.7246
2023-02-17,18.7246
2023-02-18,18.7246
2023-02-19,18.7246
2023-02-20,18.7246
2023-02-21,18.7246
2023-02-22,18.7246
2023-02-23,18.7246
2023-02-24,18.7246
2023-02-25,18.7246
2023-02-26,18.7246
2023-02-27,18.7246
2023-02-28,18.7246
2023-03-01,18.7246
2023-03-02,18.7246
2023-03-03,18.7246
2023-03-04,18.7246
2023-03-05,18.7246
2023-03-06,18.7246
2023-03-07,18.7246
2023-03-08,18.7246
2023-03-09,18.7246
