,SMG US Equity
2020-06-13,46.144
2020-06-14,46.144
2020-06-15,46.144
2020-06-16,46.144
2020-06-17,46.144
2020-06-18,46.144
2020-06-19,46.144
2020-06-20,46.144
2020-06-21,46.144
2020-06-22,46.144
2020-06-23,46.144
2020-06-24,46.144
2020-06-25,46.144
2020-06-26,46.144
2020-06-27,36.211
2020-06-28,36.211
2020-06-29,36.211
2020-06-30,36.211
2020-07-01,36.211
2020-07-02,36.211
2020-07-03,36.211
2020-07-04,36.211
2020-07-05,36.211
2020-07-06,36.211
2020-07-07,36.211
2020-07-08,36.211
2020-07-09,36.211
2020-07-10,36.211
2020-07-11,36.211
2020-07-12,36.211
2020-07-13,36.211
2020-07-14,36.211
2020-07-15,36.211
2020-07-16,36.211
2020-07-17,36.211
2020-07-18,36.211
2020-07-19,36.211
2020-07-20,36.211
2020-07-21,36.211
2020-07-22,36.211
2020-07-23,36.211
2020-07-24,36.211
2020-07-25,36.211
2020-07-26,36.211
2020-07-27,36.211
2020-07-28,36.211
2020-07-29,36.211
2020-07-30,36.211
2020-07-31,36.211
2020-08-01,36.211
2020-08-02,36.211
2020-08-03,36.211
2020-08-04,36.211
2020-08-05,36.211
2020-08-06,36.211
2020-08-07,36.211
2020-08-08,36.211
2020-08-09,36.211
2020-08-10,36.211
2020-08-11,36.211
2020-08-12,36.211
2020-08-13,36.211
2020-08-14,36.211
2020-08-15,36.211
2020-08-16,36.211
2020-08-17,36.211
2020-08-18,36.211
2020-08-19,36.211
2020-08-20,36.211
2020-08-21,36.211
2020-08-22,36.211
2020-08-23,36.211
2020-08-24,36.211
2020-08-25,36.211
2020-08-26,36.211
2020-08-27,36.211
2020-08-28,36.211
2020-08-29,36.211
2020-08-30,36.211
2020-08-31,36.211
2020-09-01,36.211
2020-09-02,36.211
2020-09-03,36.211
2020-09-04,36.211
2020-09-05,36.211
2020-09-06,36.211
2020-09-07,36.211
2020-09-08,36.211
2020-09-09,36.211
2020-09-10,36.211
2020-09-11,36.211
2020-09-12,36.211
2020-09-13,36.211
2020-09-14,36.211
2020-09-15,36.211
2020-09-16,36.211
2020-09-17,36.211
2020-09-18,36.211
2020-09-19,36.211
2020-09-20,36.211
2020-09-21,36.211
2020-09-22,36.211
2020-09-23,36.211
2020-09-24,36.211
2020-09-25,36.211
2020-09-26,36.211
2020-09-27,36.211
2020-09-28,36.211
2020-09-29,36.211
2020-09-30,54.7355
2020-10-01,54.7355
2020-10-02,54.7355
2020-10-03,54.7355
2020-10-04,54.7355
2020-10-05,54.7355
2020-10-06,54.7355
2020-10-07,54.7355
2020-10-08,54.7355
2020-10-09,54.7355
2020-10-10,54.7355
2020-10-11,54.7355
2020-10-12,54.7355
2020-10-13,54.7355
2020-10-14,54.7355
2020-10-15,54.7355
2020-10-16,54.7355
2020-10-17,54.7355
2020-10-18,54.7355
2020-10-19,54.7355
2020-10-20,54.7355
2020-10-21,54.7355
2020-10-22,54.7355
2020-10-23,54.7355
2020-10-24,54.7355
2020-10-25,54.7355
2020-10-26,54.7355
2020-10-27,54.7355
2020-10-28,54.7355
2020-10-29,54.7355
2020-10-30,54.7355
2020-10-31,54.7355
2020-11-01,54.7355
2020-11-02,54.7355
2020-11-03,54.7355
2020-11-04,54.7355
2020-11-05,54.7355
2020-11-06,54.7355
2020-11-07,54.7355
2020-11-08,54.7355
2020-11-09,54.7355
2020-11-10,54.7355
2020-11-11,54.7355
2020-11-12,54.7355
2020-11-13,54.7355
2020-11-14,54.7355
2020-11-15,54.7355
2020-11-16,54.7355
2020-11-17,54.7355
2020-11-18,54.7355
2020-11-19,54.7355
2020-11-20,54.7355
2020-11-21,54.7355
2020-11-22,54.7355
2020-11-23,54.7355
2020-11-24,54.7355
2020-11-25,54.7355
2020-11-26,54.7355
2020-11-27,54.7355
2020-11-28,54.7355
2020-11-29,54.7355
2020-11-30,54.7355
2020-12-01,54.7355
2020-12-02,54.7355
2020-12-03,54.7355
2020-12-04,54.7355
2020-12-05,54.7355
2020-12-06,54.7355
2020-12-07,54.7355
2020-12-08,54.7355
2020-12-09,54.7355
2020-12-10,54.7355
2020-12-11,54.7355
2020-12-12,54.7355
2020-12-13,54.7355
2020-12-14,54.7355
2020-12-15,54.7355
2020-12-16,54.7355
2020-12-17,54.7355
2020-12-18,54.7355
2020-12-19,54.7355
2020-12-20,54.7355
2020-12-21,54.7355
2020-12-22,54.7355
2020-12-23,54.7355
2020-12-24,54.7355
2020-12-25,54.7355
2020-12-26,54.7355
2020-12-27,54.7355
2020-12-28,54.7355
2020-12-29,54.7355
2020-12-30,54.7355
2020-12-31,54.7355
2021-01-01,54.7355
2021-01-02,74.5143
2021-01-03,74.5143
2021-01-04,74.5143
2021-01-05,74.5143
2021-01-06,74.5143
2021-01-07,74.5143
2021-01-08,74.5143
2021-01-09,74.5143
2021-01-10,74.5143
2021-01-11,74.5143
2021-01-12,74.5143
2021-01-13,74.5143
2021-01-14,74.5143
2021-01-15,74.5143
2021-01-16,74.5143
2021-01-17,74.5143
2021-01-18,74.5143
2021-01-19,74.5143
2021-01-20,74.5143
2021-01-21,74.5143
2021-01-22,74.5143
2021-01-23,74.5143
2021-01-24,74.5143
2021-01-25,74.5143
2021-01-26,74.5143
2021-01-27,74.5143
2021-01-28,74.5143
2021-01-29,74.5143
2021-01-30,74.5143
2021-01-31,74.5143
2021-02-01,74.5143
2021-02-02,74.5143
2021-02-03,74.5143
2021-02-04,74.5143
2021-02-05,74.5143
2021-02-06,74.5143
2021-02-07,74.5143
2021-02-08,74.5143
2021-02-09,74.5143
2021-02-10,74.5143
2021-02-11,74.5143
2021-02-12,74.5143
2021-02-13,74.5143
2021-02-14,74.5143
2021-02-15,74.5143
2021-02-16,74.5143
2021-02-17,74.5143
2021-02-18,74.5143
2021-02-19,74.5143
2021-02-20,74.5143
2021-02-21,74.5143
2021-02-22,74.5143
2021-02-23,74.5143
2021-02-24,74.5143
2021-02-25,74.5143
2021-02-26,74.5143
2021-02-27,74.5143
2021-02-28,74.5143
2021-03-01,74.5143
2021-03-02,74.5143
2021-03-03,74.5143
2021-03-04,74.5143
2021-03-05,74.5143
2021-03-06,74.5143
2021-03-07,74.5143
2021-03-08,74.5143
2021-03-09,74.5143
2021-03-10,74.5143
2021-03-11,74.5143
2021-03-12,74.5143
2021-03-13,74.5143
2021-03-14,74.5143
2021-03-15,74.5143
2021-03-16,74.5143
2021-03-17,74.5143
2021-03-18,74.5143
2021-03-19,74.5143
2021-03-20,74.5143
2021-03-21,74.5143
2021-03-22,74.5143
2021-03-23,74.5143
2021-03-24,74.5143
2021-03-25,74.5143
2021-03-26,74.5143
2021-03-27,74.5143
2021-03-28,74.5143
2021-03-29,74.5143
2021-03-30,74.5143
2021-03-31,74.5143
2021-04-01,74.5143
2021-04-02,74.5143
2021-04-03,62.5332
2021-04-04,62.5332
2021-04-05,62.5332
2021-04-06,62.5332
2021-04-07,62.5332
2021-04-08,62.5332
2021-04-09,62.5332
2021-04-10,62.5332
2021-04-11,62.5332
2021-04-12,62.5332
2021-04-13,62.5332
2021-04-14,62.5332
2021-04-15,62.5332
2021-04-16,62.5332
2021-04-17,62.5332
2021-04-18,62.5332
2021-04-19,62.5332
2021-04-20,62.5332
2021-04-21,62.5332
2021-04-22,62.5332
2021-04-23,62.5332
2021-04-24,62.5332
2021-04-25,62.5332
2021-04-26,62.5332
2021-04-27,62.5332
2021-04-28,62.5332
2021-04-29,62.5332
2021-04-30,62.5332
2021-05-01,62.5332
2021-05-02,62.5332
2021-05-03,62.5332
2021-05-04,62.5332
2021-05-05,62.5332
2021-05-06,62.5332
2021-05-07,62.5332
2021-05-08,62.5332
2021-05-09,62.5332
2021-05-10,62.5332
2021-05-11,62.5332
2021-05-12,62.5332
2021-05-13,62.5332
2021-05-14,62.5332
2021-05-15,62.5332
2021-05-16,62.5332
2021-05-17,62.5332
2021-05-18,62.5332
2021-05-19,62.5332
2021-05-20,62.5332
2021-05-21,62.5332
2021-05-22,62.5332
2021-05-23,62.5332
2021-05-24,62.5332
2021-05-25,62.5332
2021-05-26,62.5332
2021-05-27,62.5332
2021-05-28,62.5332
2021-05-29,62.5332
2021-05-30,62.5332
2021-05-31,62.5332
2021-06-01,62.5332
2021-06-02,62.5332
2021-06-03,62.5332
2021-06-04,62.5332
2021-06-05,62.5332
2021-06-06,62.5332
2021-06-07,62.5332
2021-06-08,62.5332
2021-06-09,62.5332
2021-06-10,62.5332
2021-06-11,62.5332
2021-06-12,62.5332
2021-06-13,62.5332
2021-06-14,62.5332
2021-06-15,62.5332
2021-06-16,62.5332
2021-06-17,62.5332
2021-06-18,62.5332
2021-06-19,62.5332
2021-06-20,62.5332
2021-06-21,62.5332
2021-06-22,62.5332
2021-06-23,62.5332
2021-06-24,62.5332
2021-06-25,62.5332
2021-06-26,62.5332
2021-06-27,62.5332
2021-06-28,62.5332
2021-06-29,62.5332
2021-06-30,62.5332
2021-07-01,62.5332
2021-07-02,62.5332
2021-07-03,53.2038
2021-07-04,53.2038
2021-07-05,53.2038
2021-07-06,53.2038
2021-07-07,53.2038
2021-07-08,53.2038
2021-07-09,53.2038
2021-07-10,53.2038
2021-07-11,53.2038
2021-07-12,53.2038
2021-07-13,53.2038
2021-07-14,53.2038
2021-07-15,53.2038
2021-07-16,53.2038
2021-07-17,53.2038
2021-07-18,53.2038
2021-07-19,53.2038
2021-07-20,53.2038
2021-07-21,53.2038
2021-07-22,53.2038
2021-07-23,53.2038
2021-07-24,53.2038
2021-07-25,53.2038
2021-07-26,53.2038
2021-07-27,53.2038
2021-07-28,53.2038
2021-07-29,53.2038
2021-07-30,53.2038
2021-07-31,53.2038
2021-08-01,53.2038
2021-08-02,53.2038
2021-08-03,53.2038
2021-08-04,53.2038
2021-08-05,53.2038
2021-08-06,53.2038
2021-08-07,53.2038
2021-08-08,53.2038
2021-08-09,53.2038
2021-08-10,53.2038
2021-08-11,53.2038
2021-08-12,53.2038
2021-08-13,53.2038
2021-08-14,53.2038
2021-08-15,53.2038
2021-08-16,53.2038
2021-08-17,53.2038
2021-08-18,53.2038
2021-08-19,53.2038
2021-08-20,53.2038
2021-08-21,53.2038
2021-08-22,53.2038
2021-08-23,53.2038
2021-08-24,53.2038
2021-08-25,53.2038
2021-08-26,53.2038
2021-08-27,53.2038
2021-08-28,53.2038
2021-08-29,53.2038
2021-08-30,53.2038
2021-08-31,53.2038
2021-09-01,53.2038
2021-09-02,53.2038
2021-09-03,53.2038
2021-09-04,53.2038
2021-09-05,53.2038
2021-09-06,53.2038
2021-09-07,53.2038
2021-09-08,53.2038
2021-09-09,53.2038
2021-09-10,53.2038
2021-09-11,53.2038
2021-09-12,53.2038
2021-09-13,53.2038
2021-09-14,53.2038
2021-09-15,53.2038
2021-09-16,53.2038
2021-09-17,53.2038
2021-09-18,53.2038
2021-09-19,53.2038
2021-09-20,53.2038
2021-09-21,53.2038
2021-09-22,53.2038
2021-09-23,53.2038
2021-09-24,53.2038
2021-09-25,53.2038
2021-09-26,53.2038
2021-09-27,53.2038
2021-09-28,53.2038
2021-09-29,53.2038
2021-09-30,59.924
2021-10-01,59.924
2021-10-02,59.924
2021-10-03,59.924
2021-10-04,59.924
2021-10-05,59.924
2021-10-06,59.924
2021-10-07,59.924
2021-10-08,59.924
2021-10-09,59.924
2021-10-10,59.924
2021-10-11,59.924
2021-10-12,59.924
2021-10-13,59.924
2021-10-14,59.924
2021-10-15,59.924
2021-10-16,59.924
2021-10-17,59.924
2021-10-18,59.924
2021-10-19,59.924
2021-10-20,59.924
2021-10-21,59.924
2021-10-22,59.924
2021-10-23,59.924
2021-10-24,59.924
2021-10-25,59.924
2021-10-26,59.924
2021-10-27,59.924
2021-10-28,59.924
2021-10-29,59.924
2021-10-30,59.924
2021-10-31,59.924
2021-11-01,59.924
2021-11-02,59.924
2021-11-03,59.924
2021-11-04,59.924
2021-11-05,59.924
2021-11-06,59.924
2021-11-07,59.924
2021-11-08,59.924
2021-11-09,59.924
2021-11-10,59.924
2021-11-11,59.924
2021-11-12,59.924
2021-11-13,59.924
2021-11-14,59.924
2021-11-15,59.924
2021-11-16,59.924
2021-11-17,59.924
2021-11-18,59.924
2021-11-19,59.924
2021-11-20,59.924
2021-11-21,59.924
2021-11-22,59.924
2021-11-23,59.924
2021-11-24,59.924
2021-11-25,59.924
2021-11-26,59.924
2021-11-27,59.924
2021-11-28,59.924
2021-11-29,59.924
2021-11-30,59.924
2021-12-01,59.924
2021-12-02,59.924
2021-12-03,59.924
2021-12-04,59.924
2021-12-05,59.924
2021-12-06,59.924
2021-12-07,59.924
2021-12-08,59.924
2021-12-09,59.924
2021-12-10,59.924
2021-12-11,59.924
2021-12-12,59.924
2021-12-13,59.924
2021-12-14,59.924
2021-12-15,59.924
2021-12-16,59.924
2021-12-17,59.924
2021-12-18,59.924
2021-12-19,59.924
2021-12-20,59.924
2021-12-21,59.924
2021-12-22,59.924
2021-12-23,59.924
2021-12-24,59.924
2021-12-25,59.924
2021-12-26,59.924
2021-12-27,59.924
2021-12-28,59.924
2021-12-29,59.924
2021-12-30,59.924
2021-12-31,59.924
2022-01-01,58.2502
2022-01-02,58.2502
2022-01-03,58.2502
2022-01-04,58.2502
2022-01-05,58.2502
2022-01-06,58.2502
2022-01-07,58.2502
2022-01-08,58.2502
2022-01-09,58.2502
2022-01-10,58.2502
2022-01-11,58.2502
2022-01-12,58.2502
2022-01-13,58.2502
2022-01-14,58.2502
2022-01-15,58.2502
2022-01-16,58.2502
2022-01-17,58.2502
2022-01-18,58.2502
2022-01-19,58.2502
2022-01-20,58.2502
2022-01-21,58.2502
2022-01-22,58.2502
2022-01-23,58.2502
2022-01-24,58.2502
2022-01-25,58.2502
2022-01-26,58.2502
2022-01-27,58.2502
2022-01-28,58.2502
2022-01-29,58.2502
2022-01-30,58.2502
2022-01-31,58.2502
2022-02-01,58.2502
2022-02-02,58.2502
2022-02-03,58.2502
2022-02-04,58.2502
2022-02-05,58.2502
2022-02-06,58.2502
2022-02-07,58.2502
2022-02-08,58.2502
2022-02-09,58.2502
2022-02-10,58.2502
2022-02-11,58.2502
2022-02-12,58.2502
2022-02-13,58.2502
2022-02-14,58.2502
2022-02-15,58.2502
2022-02-16,58.2502
2022-02-17,58.2502
2022-02-18,58.2502
2022-02-19,58.2502
2022-02-20,58.2502
2022-02-21,58.2502
2022-02-22,58.2502
2022-02-23,58.2502
2022-02-24,58.2502
2022-02-25,58.2502
2022-02-26,58.2502
2022-02-27,58.2502
2022-02-28,58.2502
2022-03-01,58.2502
2022-03-02,58.2502
2022-03-03,58.2502
2022-03-04,58.2502
2022-03-05,58.2502
2022-03-06,58.2502
2022-03-07,58.2502
2022-03-08,58.2502
2022-03-09,58.2502
2022-03-10,58.2502
2022-03-11,58.2502
2022-03-12,58.2502
2022-03-13,58.2502
2022-03-14,58.2502
2022-03-15,58.2502
2022-03-16,58.2502
2022-03-17,58.2502
2022-03-18,58.2502
2022-03-19,58.2502
2022-03-20,58.2502
2022-03-21,58.2502
2022-03-22,58.2502
2022-03-23,58.2502
2022-03-24,58.2502
2022-03-25,58.2502
2022-03-26,58.2502
2022-03-27,58.2502
2022-03-28,58.2502
2022-03-29,58.2502
2022-03-30,58.2502
2022-03-31,58.2502
2022-04-01,58.2502
2022-04-02,42.236
2022-04-03,42.236
2022-04-04,42.236
2022-04-05,42.236
2022-04-06,42.236
2022-04-07,42.236
2022-04-08,42.236
2022-04-09,42.236
2022-04-10,42.236
2022-04-11,42.236
2022-04-12,42.236
2022-04-13,42.236
2022-04-14,42.236
2022-04-15,42.236
2022-04-16,42.236
2022-04-17,42.236
2022-04-18,42.236
2022-04-19,42.236
2022-04-20,42.236
2022-04-21,42.236
2022-04-22,42.236
2022-04-23,42.236
2022-04-24,42.236
2022-04-25,42.236
2022-04-26,42.236
2022-04-27,42.236
2022-04-28,42.236
2022-04-29,42.236
2022-04-30,42.236
2022-05-01,42.236
2022-05-02,42.236
2022-05-03,42.236
2022-05-04,42.236
2022-05-05,42.236
2022-05-06,42.236
2022-05-07,42.236
2022-05-08,42.236
2022-05-09,42.236
2022-05-10,42.236
2022-05-11,42.236
2022-05-12,42.236
2022-05-13,42.236
2022-05-14,42.236
2022-05-15,42.236
2022-05-16,42.236
2022-05-17,42.236
2022-05-18,42.236
2022-05-19,42.236
2022-05-20,42.236
2022-05-21,42.236
2022-05-22,42.236
2022-05-23,42.236
2022-05-24,42.236
2022-05-25,42.236
2022-05-26,42.236
2022-05-27,42.236
2022-05-28,42.236
2022-05-29,42.236
2022-05-30,42.236
2022-05-31,42.236
2022-06-01,42.236
2022-06-02,42.236
2022-06-03,42.236
2022-06-04,42.236
2022-06-05,42.236
2022-06-06,42.236
2022-06-07,42.236
2022-06-08,42.236
2022-06-09,42.236
2022-06-10,42.236
2022-06-11,42.236
2022-06-12,42.236
2022-06-13,42.236
2022-06-14,42.236
2022-06-15,42.236
2022-06-16,42.236
2022-06-17,42.236
2022-06-18,42.236
2022-06-19,42.236
2022-06-20,42.236
2022-06-21,42.236
2022-06-22,42.236
2022-06-23,42.236
2022-06-24,42.236
2022-06-25,42.236
2022-06-26,42.236
2022-06-27,42.236
2022-06-28,42.236
2022-06-29,42.236
2022-06-30,42.236
2022-07-01,42.236
2022-07-02,-34.4304
2022-07-03,-34.4304
2022-07-04,-34.4304
2022-07-05,-34.4304
2022-07-06,-34.4304
2022-07-07,-34.4304
2022-07-08,-34.4304
2022-07-09,-34.4304
2022-07-10,-34.4304
2022-07-11,-34.4304
2022-07-12,-34.4304
2022-07-13,-34.4304
2022-07-14,-34.4304
2022-07-15,-34.4304
2022-07-16,-34.4304
2022-07-17,-34.4304
2022-07-18,-34.4304
2022-07-19,-34.4304
2022-07-20,-34.4304
2022-07-21,-34.4304
2022-07-22,-34.4304
2022-07-23,-34.4304
2022-07-24,-34.4304
2022-07-25,-34.4304
2022-07-26,-34.4304
2022-07-27,-34.4304
2022-07-28,-34.4304
2022-07-29,-34.4304
2022-07-30,-34.4304
2022-07-31,-34.4304
2022-08-01,-34.4304
2022-08-02,-34.4304
2022-08-03,-34.4304
2022-08-04,-34.4304
2022-08-05,-34.4304
2022-08-06,-34.4304
2022-08-07,-34.4304
2022-08-08,-34.4304
2022-08-09,-34.4304
2022-08-10,-34.4304
2022-08-11,-34.4304
2022-08-12,-34.4304
2022-08-13,-34.4304
2022-08-14,-34.4304
2022-08-15,-34.4304
2022-08-16,-34.4304
2022-08-17,-34.4304
2022-08-18,-34.4304
2022-08-19,-34.4304
2022-08-20,-34.4304
2022-08-21,-34.4304
2022-08-22,-34.4304
2022-08-23,-34.4304
2022-08-24,-34.4304
2022-08-25,-34.4304
2022-08-26,-34.4304
2022-08-27,-34.4304
2022-08-28,-34.4304
2022-08-29,-34.4304
2022-08-30,-34.4304
2022-08-31,-34.4304
2022-09-01,-34.4304
2022-09-02,-34.4304
2022-09-03,-34.4304
2022-09-04,-34.4304
2022-09-05,-34.4304
2022-09-06,-34.4304
2022-09-07,-34.4304
2022-09-08,-34.4304
2022-09-09,-34.4304
2022-09-10,-34.4304
2022-09-11,-34.4304
2022-09-12,-34.4304
2022-09-13,-34.4304
2022-09-14,-34.4304
2022-09-15,-34.4304
2022-09-16,-34.4304
2022-09-17,-34.4304
2022-09-18,-34.4304
2022-09-19,-34.4304
2022-09-20,-34.4304
2022-09-21,-34.4304
2022-09-22,-34.4304
2022-09-23,-34.4304
2022-09-24,-34.4304
2022-09-25,-34.4304
2022-09-26,-34.4304
2022-09-27,-34.4304
2022-09-28,-34.4304
2022-09-29,-34.4304
2022-09-30,-75.3661
2022-10-01,-75.3661
2022-10-02,-75.3661
2022-10-03,-75.3661
2022-10-04,-75.3661
2022-10-05,-75.3661
2022-10-06,-75.3661
2022-10-07,-75.3661
2022-10-08,-75.3661
2022-10-09,-75.3661
2022-10-10,-75.3661
2022-10-11,-75.3661
2022-10-12,-75.3661
2022-10-13,-75.3661
2022-10-14,-75.3661
2022-10-15,-75.3661
2022-10-16,-75.3661
2022-10-17,-75.3661
2022-10-18,-75.3661
2022-10-19,-75.3661
2022-10-20,-75.3661
2022-10-21,-75.3661
2022-10-22,-75.3661
2022-10-23,-75.3661
2022-10-24,-75.3661
2022-10-25,-75.3661
2022-10-26,-75.3661
2022-10-27,-75.3661
2022-10-28,-75.3661
2022-10-29,-75.3661
2022-10-30,-75.3661
2022-10-31,-75.3661
2022-11-01,-75.3661
2022-11-02,-75.3661
2022-11-03,-75.3661
2022-11-04,-75.3661
2022-11-05,-75.3661
2022-11-06,-75.3661
2022-11-07,-75.3661
2022-11-08,-75.3661
2022-11-09,-75.3661
2022-11-10,-75.3661
2022-11-11,-75.3661
2022-11-12,-75.3661
2022-11-13,-75.3661
2022-11-14,-75.3661
2022-11-15,-75.3661
2022-11-16,-75.3661
2022-11-17,-75.3661
2022-11-18,-75.3661
2022-11-19,-75.3661
2022-11-20,-75.3661
2022-11-21,-75.3661
2022-11-22,-75.3661
2022-11-23,-75.3661
2022-11-24,-75.3661
2022-11-25,-75.3661
2022-11-26,-75.3661
2022-11-27,-75.3661
2022-11-28,-75.3661
2022-11-29,-75.3661
2022-11-30,-75.3661
2022-12-01,-75.3661
2022-12-02,-75.3661
2022-12-03,-75.3661
2022-12-04,-75.3661
2022-12-05,-75.3661
2022-12-06,-75.3661
2022-12-07,-75.3661
2022-12-08,-75.3661
2022-12-09,-75.3661
2022-12-10,-75.3661
2022-12-11,-75.3661
2022-12-12,-75.3661
2022-12-13,-75.3661
2022-12-14,-75.3661
2022-12-15,-75.3661
2022-12-16,-75.3661
2022-12-17,-75.3661
2022-12-18,-75.3661
2022-12-19,-75.3661
2022-12-20,-75.3661
2022-12-21,-75.3661
2022-12-22,-75.3661
2022-12-23,-75.3661
2022-12-24,-75.3661
2022-12-25,-75.3661
2022-12-26,-75.3661
2022-12-27,-75.3661
2022-12-28,-75.3661
2022-12-29,-75.3661
2022-12-30,-75.3661
2022-12-31,-101.4925
2023-01-01,-101.4925
2023-01-02,-101.4925
2023-01-03,-101.4925
2023-01-04,-101.4925
2023-01-05,-101.4925
2023-01-06,-101.4925
2023-01-07,-101.4925
2023-01-08,-101.4925
2023-01-09,-101.4925
2023-01-10,-101.4925
2023-01-11,-101.4925
2023-01-12,-101.4925
2023-01-13,-101.4925
2023-01-14,-101.4925
2023-01-15,-101.4925
2023-01-16,-101.4925
2023-01-17,-101.4925
2023-01-18,-101.4925
2023-01-19,-101.4925
2023-01-20,-101.4925
2023-01-21,-101.4925
2023-01-22,-101.4925
2023-01-23,-101.4925
2023-01-24,-101.4925
2023-01-25,-101.4925
2023-01-26,-101.4925
2023-01-27,-101.4925
2023-01-28,-101.4925
2023-01-29,-101.4925
2023-01-30,-101.4925
2023-01-31,-101.4925
2023-02-01,-101.4925
2023-02-02,-101.4925
2023-02-03,-101.4925
2023-02-04,-101.4925
2023-02-05,-101.4925
2023-02-06,-101.4925
2023-02-07,-101.4925
2023-02-08,-101.4925
2023-02-09,-101.4925
2023-02-10,-101.4925
2023-02-11,-101.4925
2023-02-12,-101.4925
2023-02-13,-101.4925
2023-02-14,-101.4925
2023-02-15,-101.4925
2023-02-16,-101.4925
2023-02-17,-101.4925
2023-02-18,-101.4925
2023-02-19,-101.4925
2023-02-20,-101.4925
2023-02-21,-101.4925
2023-02-22,-101.4925
2023-02-23,-101.4925
2023-02-24,-101.4925
2023-02-25,-101.4925
2023-02-26,-101.4925
2023-02-27,-101.4925
2023-02-28,-101.4925
2023-03-01,-101.4925
2023-03-02,-101.4925
2023-03-03,-101.4925
2023-03-04,-101.4925
2023-03-05,-101.4925
2023-03-06,-101.4925
2023-03-07,-101.4925
2023-03-08,-101.4925
2023-03-09,-101.4925
2023-03-10,-101.4925
2023-03-11,-101.4925
2023-03-12,-101.4925
2023-03-13,-101.4925
2023-03-14,-101.4925
2023-03-15,-101.4925
2023-03-16,-101.4925
2023-03-17,-101.4925
2023-03-18,-101.4925
2023-03-19,-101.4925
2023-03-20,-101.4925
2023-03-21,-101.4925
2023-03-22,-101.4925
2023-03-23,-101.4925
2023-03-24,-101.4925
