,MGY US Equity
2021-01-06,-103.9827
2021-01-07,-103.9827
2021-01-08,-103.9827
2021-01-09,-103.9827
2021-01-10,-103.9827
2021-01-11,-103.9827
2021-01-12,-103.9827
2021-01-13,-103.9827
2021-01-14,-103.9827
2021-01-15,-103.9827
2021-01-16,-103.9827
2021-01-17,-103.9827
2021-01-18,-103.9827
2021-01-19,-103.9827
2021-01-20,-103.9827
2021-01-21,-103.9827
2021-01-22,-103.9827
2021-01-23,-103.9827
2021-01-24,-103.9827
2021-01-25,-103.9827
2021-01-26,-103.9827
2021-01-27,-103.9827
2021-01-28,-103.9827
2021-01-29,-103.9827
2021-01-30,-103.9827
2021-01-31,-103.9827
2021-02-01,-103.9827
2021-02-02,-103.9827
2021-02-03,-103.9827
2021-02-04,-103.9827
2021-02-05,-103.9827
2021-02-06,-103.9827
2021-02-07,-103.9827
2021-02-08,-103.9827
2021-02-09,-103.9827
2021-02-10,-103.9827
2021-02-11,-103.9827
2021-02-12,-103.9827
2021-02-13,-103.9827
2021-02-14,-103.9827
2021-02-15,-103.9827
2021-02-16,-103.9827
2021-02-17,-103.9827
2021-02-18,-103.9827
2021-02-19,-103.9827
2021-02-20,-103.9827
2021-02-21,-103.9827
2021-02-22,-103.9827
2021-02-23,-103.9827
2021-02-24,-103.9827
2021-02-25,-103.9827
2021-02-26,-103.9827
2021-02-27,-103.9827
2021-02-28,-103.9827
2021-03-01,-103.9827
2021-03-02,-103.9827
2021-03-03,-103.9827
2021-03-04,-103.9827
2021-03-05,-103.9827
2021-03-06,-103.9827
2021-03-07,-103.9827
2021-03-08,-103.9827
2021-03-09,-103.9827
2021-03-10,-103.9827
2021-03-11,-103.9827
2021-03-12,-103.9827
2021-03-13,-103.9827
2021-03-14,-103.9827
2021-03-15,-103.9827
2021-03-16,-103.9827
2021-03-17,-103.9827
2021-03-18,-103.9827
2021-03-19,-103.9827
2021-03-20,-103.9827
2021-03-21,-103.9827
2021-03-22,-103.9827
2021-03-23,-103.9827
2021-03-24,-103.9827
2021-03-25,-103.9827
2021-03-26,-103.9827
2021-03-27,-103.9827
2021-03-28,-103.9827
2021-03-29,-103.9827
2021-03-30,-103.9827
2021-03-31,14.2001
2021-04-01,14.2001
2021-04-02,14.2001
2021-04-03,14.2001
2021-04-04,14.2001
2021-04-05,14.2001
2021-04-06,14.2001
2021-04-07,14.2001
2021-04-08,14.2001
2021-04-09,14.2001
2021-04-10,14.2001
2021-04-11,14.2001
2021-04-12,14.2001
2021-04-13,14.2001
2021-04-14,14.2001
2021-04-15,14.2001
2021-04-16,14.2001
2021-04-17,14.2001
2021-04-18,14.2001
2021-04-19,14.2001
2021-04-20,14.2001
2021-04-21,14.2001
2021-04-22,14.2001
2021-04-23,14.2001
2021-04-24,14.2001
2021-04-25,14.2001
2021-04-26,14.2001
2021-04-27,14.2001
2021-04-28,14.2001
2021-04-29,14.2001
2021-04-30,14.2001
2021-05-01,14.2001
2021-05-02,14.2001
2021-05-03,14.2001
2021-05-04,14.2001
2021-05-05,14.2001
2021-05-06,14.2001
2021-05-07,14.2001
2021-05-08,14.2001
2021-05-09,14.2001
2021-05-10,14.2001
2021-05-11,14.2001
2021-05-12,14.2001
2021-05-13,14.2001
2021-05-14,14.2001
2021-05-15,14.2001
2021-05-16,14.2001
2021-05-17,14.2001
2021-05-18,14.2001
2021-05-19,14.2001
2021-05-20,14.2001
2021-05-21,14.2001
2021-05-22,14.2001
2021-05-23,14.2001
2021-05-24,14.2001
2021-05-25,14.2001
2021-05-26,14.2001
2021-05-27,14.2001
2021-05-28,14.2001
2021-05-29,14.2001
2021-05-30,14.2001
2021-05-31,14.2001
2021-06-01,14.2001
2021-06-02,14.2001
2021-06-03,14.2001
2021-06-04,14.2001
2021-06-05,14.2001
2021-06-06,14.2001
2021-06-07,14.2001
2021-06-08,14.2001
2021-06-09,14.2001
2021-06-10,14.2001
2021-06-11,14.2001
2021-06-12,14.2001
2021-06-13,14.2001
2021-06-14,14.2001
2021-06-15,14.2001
2021-06-16,14.2001
2021-06-17,14.2001
2021-06-18,14.2001
2021-06-19,14.2001
2021-06-20,14.2001
2021-06-21,14.2001
2021-06-22,14.2001
2021-06-23,14.2001
2021-06-24,14.2001
2021-06-25,14.2001
2021-06-26,14.2001
2021-06-27,14.2001
2021-06-28,14.2001
2021-06-29,14.2001
2021-06-30,32.0843
2021-07-01,32.0843
2021-07-02,32.0843
2021-07-03,32.0843
2021-07-04,32.0843
2021-07-05,32.0843
2021-07-06,32.0843
2021-07-07,32.0843
2021-07-08,32.0843
2021-07-09,32.0843
2021-07-10,32.0843
2021-07-11,32.0843
2021-07-12,32.0843
2021-07-13,32.0843
2021-07-14,32.0843
2021-07-15,32.0843
2021-07-16,32.0843
2021-07-17,32.0843
2021-07-18,32.0843
2021-07-19,32.0843
2021-07-20,32.0843
2021-07-21,32.0843
2021-07-22,32.0843
2021-07-23,32.0843
2021-07-24,32.0843
2021-07-25,32.0843
2021-07-26,32.0843
2021-07-27,32.0843
2021-07-28,32.0843
2021-07-29,32.0843
2021-07-30,32.0843
2021-07-31,32.0843
2021-08-01,32.0843
2021-08-02,32.0843
2021-08-03,32.0843
2021-08-04,32.0843
2021-08-05,32.0843
2021-08-06,32.0843
2021-08-07,32.0843
2021-08-08,32.0843
2021-08-09,32.0843
2021-08-10,32.0843
2021-08-11,32.0843
2021-08-12,32.0843
2021-08-13,32.0843
2021-08-14,32.0843
2021-08-15,32.0843
2021-08-16,32.0843
2021-08-17,32.0843
2021-08-18,32.0843
2021-08-19,32.0843
2021-08-20,32.0843
2021-08-21,32.0843
2021-08-22,32.0843
2021-08-23,32.0843
2021-08-24,32.0843
2021-08-25,32.0843
2021-08-26,32.0843
2021-08-27,32.0843
2021-08-28,32.0843
2021-08-29,32.0843
2021-08-30,32.0843
2021-08-31,32.0843
2021-09-01,32.0843
2021-09-02,32.0843
2021-09-03,32.0843
2021-09-04,32.0843
2021-09-05,32.0843
2021-09-06,32.0843
2021-09-07,32.0843
2021-09-08,32.0843
2021-09-09,32.0843
2021-09-10,32.0843
2021-09-11,32.0843
2021-09-12,32.0843
2021-09-13,32.0843
2021-09-14,32.0843
2021-09-15,32.0843
2021-09-16,32.0843
2021-09-17,32.0843
2021-09-18,32.0843
2021-09-19,32.0843
2021-09-20,32.0843
2021-09-21,32.0843
2021-09-22,32.0843
2021-09-23,32.0843
2021-09-24,32.0843
2021-09-25,32.0843
2021-09-26,32.0843
2021-09-27,32.0843
2021-09-28,32.0843
2021-09-29,32.0843
2021-09-30,48.0413
2021-10-01,48.0413
2021-10-02,48.0413
2021-10-03,48.0413
2021-10-04,48.0413
2021-10-05,48.0413
2021-10-06,48.0413
2021-10-07,48.0413
2021-10-08,48.0413
2021-10-09,48.0413
2021-10-10,48.0413
2021-10-11,48.0413
2021-10-12,48.0413
2021-10-13,48.0413
2021-10-14,48.0413
2021-10-15,48.0413
2021-10-16,48.0413
2021-10-17,48.0413
2021-10-18,48.0413
2021-10-19,48.0413
2021-10-20,48.0413
2021-10-21,48.0413
2021-10-22,48.0413
2021-10-23,48.0413
2021-10-24,48.0413
2021-10-25,48.0413
2021-10-26,48.0413
2021-10-27,48.0413
2021-10-28,48.0413
2021-10-29,48.0413
2021-10-30,48.0413
2021-10-31,48.0413
2021-11-01,48.0413
2021-11-02,48.0413
2021-11-03,48.0413
2021-11-04,48.0413
2021-11-05,48.0413
2021-11-06,48.0413
2021-11-07,48.0413
2021-11-08,48.0413
2021-11-09,48.0413
2021-11-10,48.0413
2021-11-11,48.0413
2021-11-12,48.0413
2021-11-13,48.0413
2021-11-14,48.0413
2021-11-15,48.0413
2021-11-16,48.0413
2021-11-17,48.0413
2021-11-18,48.0413
2021-11-19,48.0413
2021-11-20,48.0413
2021-11-21,48.0413
2021-11-22,48.0413
2021-11-23,48.0413
2021-11-24,48.0413
2021-11-25,48.0413
2021-11-26,48.0413
2021-11-27,48.0413
2021-11-28,48.0413
2021-11-29,48.0413
2021-11-30,48.0413
2021-12-01,48.0413
2021-12-02,48.0413
2021-12-03,48.0413
2021-12-04,48.0413
2021-12-05,48.0413
2021-12-06,48.0413
2021-12-07,48.0413
2021-12-08,48.0413
2021-12-09,48.0413
2021-12-10,48.0413
2021-12-11,48.0413
2021-12-12,48.0413
2021-12-13,48.0413
2021-12-14,48.0413
2021-12-15,48.0413
2021-12-16,48.0413
2021-12-17,48.0413
2021-12-18,48.0413
2021-12-19,48.0413
2021-12-20,48.0413
2021-12-21,48.0413
2021-12-22,48.0413
2021-12-23,48.0413
2021-12-24,48.0413
2021-12-25,48.0413
2021-12-26,48.0413
2021-12-27,48.0413
2021-12-28,48.0413
2021-12-29,48.0413
2021-12-30,48.0413
2021-12-31,61.1438
2022-01-01,61.1438
2022-01-02,61.1438
2022-01-03,61.1438
2022-01-04,61.1438
2022-01-05,61.1438
2022-01-06,61.1438
2022-01-07,61.1438
2022-01-08,61.1438
2022-01-09,61.1438
2022-01-10,61.1438
2022-01-11,61.1438
2022-01-12,61.1438
2022-01-13,61.1438
2022-01-14,61.1438
2022-01-15,61.1438
2022-01-16,61.1438
2022-01-17,61.1438
2022-01-18,61.1438
2022-01-19,61.1438
2022-01-20,61.1438
2022-01-21,61.1438
2022-01-22,61.1438
2022-01-23,61.1438
2022-01-24,61.1438
2022-01-25,61.1438
2022-01-26,61.1438
2022-01-27,61.1438
2022-01-28,61.1438
2022-01-29,61.1438
2022-01-30,61.1438
2022-01-31,61.1438
2022-02-01,61.1438
2022-02-02,61.1438
2022-02-03,61.1438
2022-02-04,61.1438
2022-02-05,61.1438
2022-02-06,61.1438
2022-02-07,61.1438
2022-02-08,61.1438
2022-02-09,61.1438
2022-02-10,61.1438
2022-02-11,61.1438
2022-02-12,61.1438
2022-02-13,61.1438
2022-02-14,61.1438
2022-02-15,61.1438
2022-02-16,61.1438
2022-02-17,61.1438
2022-02-18,61.1438
2022-02-19,61.1438
2022-02-20,61.1438
2022-02-21,61.1438
2022-02-22,61.1438
2022-02-23,61.1438
2022-02-24,61.1438
2022-02-25,61.1438
2022-02-26,61.1438
2022-02-27,61.1438
2022-02-28,61.1438
2022-03-01,61.1438
2022-03-02,61.1438
2022-03-03,61.1438
2022-03-04,61.1438
2022-03-05,61.1438
2022-03-06,61.1438
2022-03-07,61.1438
2022-03-08,61.1438
2022-03-09,61.1438
2022-03-10,61.1438
2022-03-11,61.1438
2022-03-12,61.1438
2022-03-13,61.1438
2022-03-14,61.1438
2022-03-15,61.1438
2022-03-16,61.1438
2022-03-17,61.1438
2022-03-18,61.1438
2022-03-19,61.1438
2022-03-20,61.1438
2022-03-21,61.1438
2022-03-22,61.1438
2022-03-23,61.1438
2022-03-24,61.1438
2022-03-25,61.1438
2022-03-26,61.1438
2022-03-27,61.1438
2022-03-28,61.1438
2022-03-29,61.1438
2022-03-30,61.1438
2022-03-31,69.0031
2022-04-01,69.0031
2022-04-02,69.0031
2022-04-03,69.0031
2022-04-04,69.0031
2022-04-05,69.0031
2022-04-06,69.0031
2022-04-07,69.0031
2022-04-08,69.0031
2022-04-09,69.0031
2022-04-10,69.0031
2022-04-11,69.0031
2022-04-12,69.0031
2022-04-13,69.0031
2022-04-14,69.0031
2022-04-15,69.0031
2022-04-16,69.0031
2022-04-17,69.0031
2022-04-18,69.0031
2022-04-19,69.0031
2022-04-20,69.0031
2022-04-21,69.0031
2022-04-22,69.0031
2022-04-23,69.0031
2022-04-24,69.0031
2022-04-25,69.0031
2022-04-26,69.0031
2022-04-27,69.0031
2022-04-28,69.0031
2022-04-29,69.0031
2022-04-30,69.0031
2022-05-01,69.0031
2022-05-02,69.0031
2022-05-03,69.0031
2022-05-04,69.0031
2022-05-05,69.0031
2022-05-06,69.0031
2022-05-07,69.0031
2022-05-08,69.0031
2022-05-09,69.0031
2022-05-10,69.0031
2022-05-11,69.0031
2022-05-12,69.0031
2022-05-13,69.0031
2022-05-14,69.0031
2022-05-15,69.0031
2022-05-16,69.0031
2022-05-17,69.0031
2022-05-18,69.0031
2022-05-19,69.0031
2022-05-20,69.0031
2022-05-21,69.0031
2022-05-22,69.0031
2022-05-23,69.0031
2022-05-24,69.0031
2022-05-25,69.0031
2022-05-26,69.0031
2022-05-27,69.0031
2022-05-28,69.0031
2022-05-29,69.0031
2022-05-30,69.0031
2022-05-31,69.0031
2022-06-01,69.0031
2022-06-02,69.0031
2022-06-03,69.0031
2022-06-04,69.0031
2022-06-05,69.0031
2022-06-06,69.0031
2022-06-07,69.0031
2022-06-08,69.0031
2022-06-09,69.0031
2022-06-10,69.0031
2022-06-11,69.0031
2022-06-12,69.0031
2022-06-13,69.0031
2022-06-14,69.0031
2022-06-15,69.0031
2022-06-16,69.0031
2022-06-17,69.0031
2022-06-18,69.0031
2022-06-19,69.0031
2022-06-20,69.0031
2022-06-21,69.0031
2022-06-22,69.0031
2022-06-23,69.0031
2022-06-24,69.0031
2022-06-25,69.0031
2022-06-26,69.0031
2022-06-27,69.0031
2022-06-28,69.0031
2022-06-29,69.0031
2022-06-30,79.7075
2022-07-01,79.7075
2022-07-02,79.7075
2022-07-03,79.7075
2022-07-04,79.7075
2022-07-05,79.7075
2022-07-06,79.7075
2022-07-07,79.7075
2022-07-08,79.7075
2022-07-09,79.7075
2022-07-10,79.7075
2022-07-11,79.7075
2022-07-12,79.7075
2022-07-13,79.7075
2022-07-14,79.7075
2022-07-15,79.7075
2022-07-16,79.7075
2022-07-17,79.7075
2022-07-18,79.7075
2022-07-19,79.7075
2022-07-20,79.7075
2022-07-21,79.7075
2022-07-22,79.7075
2022-07-23,79.7075
2022-07-24,79.7075
2022-07-25,79.7075
2022-07-26,79.7075
2022-07-27,79.7075
2022-07-28,79.7075
2022-07-29,79.7075
2022-07-30,79.7075
2022-07-31,79.7075
2022-08-01,79.7075
2022-08-02,79.7075
2022-08-03,79.7075
2022-08-04,79.7075
2022-08-05,79.7075
2022-08-06,79.7075
2022-08-07,79.7075
2022-08-08,79.7075
2022-08-09,79.7075
2022-08-10,79.7075
2022-08-11,79.7075
2022-08-12,79.7075
2022-08-13,79.7075
2022-08-14,79.7075
2022-08-15,79.7075
2022-08-16,79.7075
2022-08-17,79.7075
2022-08-18,79.7075
2022-08-19,79.7075
2022-08-20,79.7075
2022-08-21,79.7075
2022-08-22,79.7075
2022-08-23,79.7075
2022-08-24,79.7075
2022-08-25,79.7075
2022-08-26,79.7075
2022-08-27,79.7075
2022-08-28,79.7075
2022-08-29,79.7075
2022-08-30,79.7075
2022-08-31,79.7075
2022-09-01,79.7075
2022-09-02,79.7075
2022-09-03,79.7075
2022-09-04,79.7075
2022-09-05,79.7075
2022-09-06,79.7075
2022-09-07,79.7075
2022-09-08,79.7075
2022-09-09,79.7075
2022-09-10,79.7075
2022-09-11,79.7075
2022-09-12,79.7075
2022-09-13,79.7075
2022-09-14,79.7075
2022-09-15,79.7075
2022-09-16,79.7075
2022-09-17,79.7075
2022-09-18,79.7075
2022-09-19,79.7075
2022-09-20,79.7075
2022-09-21,79.7075
2022-09-22,79.7075
2022-09-23,79.7075
2022-09-24,79.7075
2022-09-25,79.7075
2022-09-26,79.7075
2022-09-27,79.7075
2022-09-28,79.7075
2022-09-29,79.7075
2022-09-30,82.6517
2022-10-01,82.6517
2022-10-02,82.6517
2022-10-03,82.6517
2022-10-04,82.6517
2022-10-05,82.6517
2022-10-06,82.6517
2022-10-07,82.6517
2022-10-08,82.6517
2022-10-09,82.6517
2022-10-10,82.6517
2022-10-11,82.6517
2022-10-12,82.6517
2022-10-13,82.6517
2022-10-14,82.6517
2022-10-15,82.6517
2022-10-16,82.6517
2022-10-17,82.6517
2022-10-18,82.6517
2022-10-19,82.6517
2022-10-20,82.6517
2022-10-21,82.6517
2022-10-22,82.6517
2022-10-23,82.6517
2022-10-24,82.6517
2022-10-25,82.6517
2022-10-26,82.6517
2022-10-27,82.6517
2022-10-28,82.6517
2022-10-29,82.6517
2022-10-30,82.6517
2022-10-31,82.6517
2022-11-01,82.6517
2022-11-02,82.6517
2022-11-03,82.6517
2022-11-04,82.6517
2022-11-05,82.6517
2022-11-06,82.6517
2022-11-07,82.6517
2022-11-08,82.6517
2022-11-09,82.6517
2022-11-10,82.6517
2022-11-11,82.6517
2022-11-12,82.6517
2022-11-13,82.6517
2022-11-14,82.6517
2022-11-15,82.6517
2022-11-16,82.6517
2022-11-17,82.6517
2022-11-18,82.6517
2022-11-19,82.6517
2022-11-20,82.6517
2022-11-21,82.6517
2022-11-22,82.6517
2022-11-23,82.6517
2022-11-24,82.6517
2022-11-25,82.6517
2022-11-26,82.6517
2022-11-27,82.6517
2022-11-28,82.6517
2022-11-29,82.6517
2022-11-30,82.6517
2022-12-01,82.6517
2022-12-02,82.6517
2022-12-03,82.6517
2022-12-04,82.6517
2022-12-05,82.6517
2022-12-06,82.6517
2022-12-07,82.6517
2022-12-08,82.6517
2022-12-09,82.6517
2022-12-10,82.6517
2022-12-11,82.6517
2022-12-12,82.6517
2022-12-13,82.6517
2022-12-14,82.6517
2022-12-15,82.6517
2022-12-16,82.6517
2022-12-17,82.6517
2022-12-18,82.6517
2022-12-19,82.6517
2022-12-20,82.6517
2022-12-21,82.6517
2022-12-22,82.6517
2022-12-23,82.6517
2022-12-24,82.6517
2022-12-25,82.6517
2022-12-26,82.6517
2022-12-27,82.6517
2022-12-28,82.6517
2022-12-29,82.6517
2022-12-30,82.6517
2022-12-31,74.7103
2023-01-01,74.7103
2023-01-02,74.7103
2023-01-03,74.7103
2023-01-04,74.7103
2023-01-05,74.7103
2023-01-06,74.7103
2023-01-07,74.7103
2023-01-08,74.7103
2023-01-09,74.7103
2023-01-10,74.7103
2023-01-11,74.7103
2023-01-12,74.7103
2023-01-13,74.7103
2023-01-14,74.7103
2023-01-15,74.7103
2023-01-16,74.7103
2023-01-17,74.7103
2023-01-18,74.7103
2023-01-19,74.7103
2023-01-20,74.7103
2023-01-21,74.7103
2023-01-22,74.7103
2023-01-23,74.7103
2023-01-24,74.7103
2023-01-25,74.7103
2023-01-26,74.7103
2023-01-27,74.7103
2023-01-28,74.7103
2023-01-29,74.7103
2023-01-30,74.7103
2023-01-31,74.7103
2023-02-01,74.7103
2023-02-02,74.7103
2023-02-03,74.7103
2023-02-04,74.7103
2023-02-05,74.7103
2023-02-06,74.7103
2023-02-07,74.7103
2023-02-08,74.7103
2023-02-09,74.7103
2023-02-10,74.7103
2023-02-11,74.7103
2023-02-12,74.7103
2023-02-13,74.7103
2023-02-14,74.7103
