,MA US Equity
2020-05-21,150.4638
2020-05-22,150.4638
2020-05-23,150.4638
2020-05-24,150.4638
2020-05-25,150.4638
2020-05-26,150.4638
2020-05-27,150.4638
2020-05-28,150.4638
2020-05-29,150.4638
2020-05-30,150.4638
2020-05-31,150.4638
2020-06-01,150.4638
2020-06-02,150.4638
2020-06-03,150.4638
2020-06-04,150.4638
2020-06-05,150.4638
2020-06-06,150.4638
2020-06-07,150.4638
2020-06-08,150.4638
2020-06-09,150.4638
2020-06-10,150.4638
2020-06-11,150.4638
2020-06-12,150.4638
2020-06-13,150.4638
2020-06-14,150.4638
2020-06-15,150.4638
2020-06-16,150.4638
2020-06-17,150.4638
2020-06-18,150.4638
2020-06-19,150.4638
2020-06-20,150.4638
2020-06-21,150.4638
2020-06-22,150.4638
2020-06-23,150.4638
2020-06-24,150.4638
2020-06-25,150.4638
2020-06-26,150.4638
2020-06-27,150.4638
2020-06-28,150.4638
2020-06-29,150.4638
2020-06-30,127.5658
2020-07-01,127.5658
2020-07-02,127.5658
2020-07-03,127.5658
2020-07-04,127.5658
2020-07-05,127.5658
2020-07-06,127.5658
2020-07-07,127.5658
2020-07-08,127.5658
2020-07-09,127.5658
2020-07-10,127.5658
2020-07-11,127.5658
2020-07-12,127.5658
2020-07-13,127.5658
2020-07-14,127.5658
2020-07-15,127.5658
2020-07-16,127.5658
2020-07-17,127.5658
2020-07-18,127.5658
2020-07-19,127.5658
2020-07-20,127.5658
2020-07-21,127.5658
2020-07-22,127.5658
2020-07-23,127.5658
2020-07-24,127.5658
2020-07-25,127.5658
2020-07-26,127.5658
2020-07-27,127.5658
2020-07-28,127.5658
2020-07-29,127.5658
2020-07-30,127.5658
2020-07-31,127.5658
2020-08-01,127.5658
2020-08-02,127.5658
2020-08-03,127.5658
2020-08-04,127.5658
2020-08-05,127.5658
2020-08-06,127.5658
2020-08-07,127.5658
2020-08-08,127.5658
2020-08-09,127.5658
2020-08-10,127.5658
2020-08-11,127.5658
2020-08-12,127.5658
2020-08-13,127.5658
2020-08-14,127.5658
2020-08-15,127.5658
2020-08-16,127.5658
2020-08-17,127.5658
2020-08-18,127.5658
2020-08-19,127.5658
2020-08-20,127.5658
2020-08-21,127.5658
2020-08-22,127.5658
2020-08-23,127.5658
2020-08-24,127.5658
2020-08-25,127.5658
2020-08-26,127.5658
2020-08-27,127.5658
2020-08-28,127.5658
2020-08-29,127.5658
2020-08-30,127.5658
2020-08-31,127.5658
2020-09-01,127.5658
2020-09-02,127.5658
2020-09-03,127.5658
2020-09-04,127.5658
2020-09-05,127.5658
2020-09-06,127.5658
2020-09-07,127.5658
2020-09-08,127.5658
2020-09-09,127.5658
2020-09-10,127.5658
2020-09-11,127.5658
2020-09-12,127.5658
2020-09-13,127.5658
2020-09-14,127.5658
2020-09-15,127.5658
2020-09-16,127.5658
2020-09-17,127.5658
2020-09-18,127.5658
2020-09-19,127.5658
2020-09-20,127.5658
2020-09-21,127.5658
2020-09-22,127.5658
2020-09-23,127.5658
2020-09-24,127.5658
2020-09-25,127.5658
2020-09-26,127.5658
2020-09-27,127.5658
2020-09-28,127.5658
2020-09-29,127.5658
2020-09-30,125.1931
2020-10-01,125.1931
2020-10-02,125.1931
2020-10-03,125.1931
2020-10-04,125.1931
2020-10-05,125.1931
2020-10-06,125.1931
2020-10-07,125.1931
2020-10-08,125.1931
2020-10-09,125.1931
2020-10-10,125.1931
2020-10-11,125.1931
2020-10-12,125.1931
2020-10-13,125.1931
2020-10-14,125.1931
2020-10-15,125.1931
2020-10-16,125.1931
2020-10-17,125.1931
2020-10-18,125.1931
2020-10-19,125.1931
2020-10-20,125.1931
2020-10-21,125.1931
2020-10-22,125.1931
2020-10-23,125.1931
2020-10-24,125.1931
2020-10-25,125.1931
2020-10-26,125.1931
2020-10-27,125.1931
2020-10-28,125.1931
2020-10-29,125.1931
2020-10-30,125.1931
2020-10-31,125.1931
2020-11-01,125.1931
2020-11-02,125.1931
2020-11-03,125.1931
2020-11-04,125.1931
2020-11-05,125.1931
2020-11-06,125.1931
2020-11-07,125.1931
2020-11-08,125.1931
2020-11-09,125.1931
2020-11-10,125.1931
2020-11-11,125.1931
2020-11-12,125.1931
2020-11-13,125.1931
2020-11-14,125.1931
2020-11-15,125.1931
2020-11-16,125.1931
2020-11-17,125.1931
2020-11-18,125.1931
2020-11-19,125.1931
2020-11-20,125.1931
2020-11-21,125.1931
2020-11-22,125.1931
2020-11-23,125.1931
2020-11-24,125.1931
2020-11-25,125.1931
2020-11-26,125.1931
2020-11-27,125.1931
2020-11-28,125.1931
2020-11-29,125.1931
2020-11-30,125.1931
2020-12-01,125.1931
2020-12-02,125.1931
2020-12-03,125.1931
2020-12-04,125.1931
2020-12-05,125.1931
2020-12-06,125.1931
2020-12-07,125.1931
2020-12-08,125.1931
2020-12-09,125.1931
2020-12-10,125.1931
2020-12-11,125.1931
2020-12-12,125.1931
2020-12-13,125.1931
2020-12-14,125.1931
2020-12-15,125.1931
2020-12-16,125.1931
2020-12-17,125.1931
2020-12-18,125.1931
2020-12-19,125.1931
2020-12-20,125.1931
2020-12-21,125.1931
2020-12-22,125.1931
2020-12-23,125.1931
2020-12-24,125.1931
2020-12-25,125.1931
2020-12-26,125.1931
2020-12-27,125.1931
2020-12-28,125.1931
2020-12-29,125.1931
2020-12-30,125.1931
2020-12-31,104.3797
2021-01-01,104.3797
2021-01-02,104.3797
2021-01-03,104.3797
2021-01-04,104.3797
2021-01-05,104.3797
2021-01-06,104.3797
2021-01-07,104.3797
2021-01-08,104.3797
2021-01-09,104.3797
2021-01-10,104.3797
2021-01-11,104.3797
2021-01-12,104.3797
2021-01-13,104.3797
2021-01-14,104.3797
2021-01-15,104.3797
2021-01-16,104.3797
2021-01-17,104.3797
2021-01-18,104.3797
2021-01-19,104.3797
2021-01-20,104.3797
2021-01-21,104.3797
2021-01-22,104.3797
2021-01-23,104.3797
2021-01-24,104.3797
2021-01-25,104.3797
2021-01-26,104.3797
2021-01-27,104.3797
2021-01-28,104.3797
2021-01-29,104.3797
2021-01-30,104.3797
2021-01-31,104.3797
2021-02-01,104.3797
2021-02-02,104.3797
2021-02-03,104.3797
2021-02-04,104.3797
2021-02-05,104.3797
2021-02-06,104.3797
2021-02-07,104.3797
2021-02-08,104.3797
2021-02-09,104.3797
2021-02-10,104.3797
2021-02-11,104.3797
2021-02-12,104.3797
2021-02-13,104.3797
2021-02-14,104.3797
2021-02-15,104.3797
2021-02-16,104.3797
2021-02-17,104.3797
2021-02-18,104.3797
2021-02-19,104.3797
2021-02-20,104.3797
2021-02-21,104.3797
2021-02-22,104.3797
2021-02-23,104.3797
2021-02-24,104.3797
2021-02-25,104.3797
2021-02-26,104.3797
2021-02-27,104.3797
2021-02-28,104.3797
2021-03-01,104.3797
2021-03-02,104.3797
2021-03-03,104.3797
2021-03-04,104.3797
2021-03-05,104.3797
2021-03-06,104.3797
2021-03-07,104.3797
2021-03-08,104.3797
2021-03-09,104.3797
2021-03-10,104.3797
2021-03-11,104.3797
2021-03-12,104.3797
2021-03-13,104.3797
2021-03-14,104.3797
2021-03-15,104.3797
2021-03-16,104.3797
2021-03-17,104.3797
2021-03-18,104.3797
2021-03-19,104.3797
2021-03-20,104.3797
2021-03-21,104.3797
2021-03-22,104.3797
2021-03-23,104.3797
2021-03-24,104.3797
2021-03-25,104.3797
2021-03-26,104.3797
2021-03-27,104.3797
2021-03-28,104.3797
2021-03-29,104.3797
2021-03-30,104.3797
2021-03-31,111.6588
2021-04-01,111.6588
2021-04-02,111.6588
2021-04-03,111.6588
2021-04-04,111.6588
2021-04-05,111.6588
2021-04-06,111.6588
2021-04-07,111.6588
2021-04-08,111.6588
2021-04-09,111.6588
2021-04-10,111.6588
2021-04-11,111.6588
2021-04-12,111.6588
2021-04-13,111.6588
2021-04-14,111.6588
2021-04-15,111.6588
2021-04-16,111.6588
2021-04-17,111.6588
2021-04-18,111.6588
2021-04-19,111.6588
2021-04-20,111.6588
2021-04-21,111.6588
2021-04-22,111.6588
2021-04-23,111.6588
2021-04-24,111.6588
2021-04-25,111.6588
2021-04-26,111.6588
2021-04-27,111.6588
2021-04-28,111.6588
2021-04-29,111.6588
2021-04-30,111.6588
2021-05-01,111.6588
2021-05-02,111.6588
2021-05-03,111.6588
2021-05-04,111.6588
2021-05-05,111.6588
2021-05-06,111.6588
2021-05-07,111.6588
2021-05-08,111.6588
2021-05-09,111.6588
2021-05-10,111.6588
2021-05-11,111.6588
2021-05-12,111.6588
2021-05-13,111.6588
2021-05-14,111.6588
2021-05-15,111.6588
2021-05-16,111.6588
2021-05-17,111.6588
2021-05-18,111.6588
2021-05-19,111.6588
2021-05-20,111.6588
2021-05-21,111.6588
2021-05-22,111.6588
2021-05-23,111.6588
2021-05-24,111.6588
2021-05-25,111.6588
2021-05-26,111.6588
2021-05-27,111.6588
2021-05-28,111.6588
2021-05-29,111.6588
2021-05-30,111.6588
2021-05-31,111.6588
2021-06-01,111.6588
2021-06-02,111.6588
2021-06-03,111.6588
2021-06-04,111.6588
2021-06-05,111.6588
2021-06-06,111.6588
2021-06-07,111.6588
2021-06-08,111.6588
2021-06-09,111.6588
2021-06-10,111.6588
2021-06-11,111.6588
2021-06-12,111.6588
2021-06-13,111.6588
2021-06-14,111.6588
2021-06-15,111.6588
2021-06-16,111.6588
2021-06-17,111.6588
2021-06-18,111.6588
2021-06-19,111.6588
2021-06-20,111.6588
2021-06-21,111.6588
2021-06-22,111.6588
2021-06-23,111.6588
2021-06-24,111.6588
2021-06-25,111.6588
2021-06-26,111.6588
2021-06-27,111.6588
2021-06-28,111.6588
2021-06-29,111.6588
2021-06-30,111.4002
2021-07-01,111.4002
2021-07-02,111.4002
2021-07-03,111.4002
2021-07-04,111.4002
2021-07-05,111.4002
2021-07-06,111.4002
2021-07-07,111.4002
2021-07-08,111.4002
2021-07-09,111.4002
2021-07-10,111.4002
2021-07-11,111.4002
2021-07-12,111.4002
2021-07-13,111.4002
2021-07-14,111.4002
2021-07-15,111.4002
2021-07-16,111.4002
2021-07-17,111.4002
2021-07-18,111.4002
2021-07-19,111.4002
2021-07-20,111.4002
2021-07-21,111.4002
2021-07-22,111.4002
2021-07-23,111.4002
2021-07-24,111.4002
2021-07-25,111.4002
2021-07-26,111.4002
2021-07-27,111.4002
2021-07-28,111.4002
2021-07-29,111.4002
2021-07-30,111.4002
2021-07-31,111.4002
2021-08-01,111.4002
2021-08-02,111.4002
2021-08-03,111.4002
2021-08-04,111.4002
2021-08-05,111.4002
2021-08-06,111.4002
2021-08-07,111.4002
2021-08-08,111.4002
2021-08-09,111.4002
2021-08-10,111.4002
2021-08-11,111.4002
2021-08-12,111.4002
2021-08-13,111.4002
2021-08-14,111.4002
2021-08-15,111.4002
2021-08-16,111.4002
2021-08-17,111.4002
2021-08-18,111.4002
2021-08-19,111.4002
2021-08-20,111.4002
2021-08-21,111.4002
2021-08-22,111.4002
2021-08-23,111.4002
2021-08-24,111.4002
2021-08-25,111.4002
2021-08-26,111.4002
2021-08-27,111.4002
2021-08-28,111.4002
2021-08-29,111.4002
2021-08-30,111.4002
2021-08-31,111.4002
2021-09-01,111.4002
2021-09-02,111.4002
2021-09-03,111.4002
2021-09-04,111.4002
2021-09-05,111.4002
2021-09-06,111.4002
2021-09-07,111.4002
2021-09-08,111.4002
2021-09-09,111.4002
2021-09-10,111.4002
2021-09-11,111.4002
2021-09-12,111.4002
2021-09-13,111.4002
2021-09-14,111.4002
2021-09-15,111.4002
2021-09-16,111.4002
2021-09-17,111.4002
2021-09-18,111.4002
2021-09-19,111.4002
2021-09-20,111.4002
2021-09-21,111.4002
2021-09-22,111.4002
2021-09-23,111.4002
2021-09-24,111.4002
2021-09-25,111.4002
2021-09-26,111.4002
2021-09-27,111.4002
2021-09-28,111.4002
2021-09-29,111.4002
2021-09-30,129.4984
2021-10-01,129.4984
2021-10-02,129.4984
2021-10-03,129.4984
2021-10-04,129.4984
2021-10-05,129.4984
2021-10-06,129.4984
2021-10-07,129.4984
2021-10-08,129.4984
2021-10-09,129.4984
2021-10-10,129.4984
2021-10-11,129.4984
2021-10-12,129.4984
2021-10-13,129.4984
2021-10-14,129.4984
2021-10-15,129.4984
2021-10-16,129.4984
2021-10-17,129.4984
2021-10-18,129.4984
2021-10-19,129.4984
2021-10-20,129.4984
2021-10-21,129.4984
2021-10-22,129.4984
2021-10-23,129.4984
2021-10-24,129.4984
2021-10-25,129.4984
2021-10-26,129.4984
2021-10-27,129.4984
2021-10-28,129.4984
2021-10-29,129.4984
2021-10-30,129.4984
2021-10-31,129.4984
2021-11-01,129.4984
2021-11-02,129.4984
2021-11-03,129.4984
2021-11-04,129.4984
2021-11-05,129.4984
2021-11-06,129.4984
2021-11-07,129.4984
2021-11-08,129.4984
2021-11-09,129.4984
2021-11-10,129.4984
2021-11-11,129.4984
2021-11-12,129.4984
2021-11-13,129.4984
2021-11-14,129.4984
2021-11-15,129.4984
2021-11-16,129.4984
2021-11-17,129.4984
2021-11-18,129.4984
2021-11-19,129.4984
2021-11-20,129.4984
2021-11-21,129.4984
2021-11-22,129.4984
2021-11-23,129.4984
2021-11-24,129.4984
2021-11-25,129.4984
2021-11-26,129.4984
2021-11-27,129.4984
2021-11-28,129.4984
2021-11-29,129.4984
2021-11-30,129.4984
2021-12-01,129.4984
2021-12-02,129.4984
2021-12-03,129.4984
2021-12-04,129.4984
2021-12-05,129.4984
2021-12-06,129.4984
2021-12-07,129.4984
2021-12-08,129.4984
2021-12-09,129.4984
2021-12-10,129.4984
2021-12-11,129.4984
2021-12-12,129.4984
2021-12-13,129.4984
2021-12-14,129.4984
2021-12-15,129.4984
2021-12-16,129.4984
2021-12-17,129.4984
2021-12-18,129.4984
2021-12-19,129.4984
2021-12-20,129.4984
2021-12-21,129.4984
2021-12-22,129.4984
2021-12-23,129.4984
2021-12-24,129.4984
2021-12-25,129.4984
2021-12-26,129.4984
2021-12-27,129.4984
2021-12-28,129.4984
2021-12-29,129.4984
2021-12-30,129.4984
2021-12-31,126.7898
2022-01-01,126.7898
2022-01-02,126.7898
2022-01-03,126.7898
2022-01-04,126.7898
2022-01-05,126.7898
2022-01-06,126.7898
2022-01-07,126.7898
2022-01-08,126.7898
2022-01-09,126.7898
2022-01-10,126.7898
2022-01-11,126.7898
2022-01-12,126.7898
2022-01-13,126.7898
2022-01-14,126.7898
2022-01-15,126.7898
2022-01-16,126.7898
2022-01-17,126.7898
2022-01-18,126.7898
2022-01-19,126.7898
2022-01-20,126.7898
2022-01-21,126.7898
2022-01-22,126.7898
2022-01-23,126.7898
2022-01-24,126.7898
2022-01-25,126.7898
2022-01-26,126.7898
2022-01-27,126.7898
2022-01-28,126.7898
2022-01-29,126.7898
2022-01-30,126.7898
2022-01-31,126.7898
2022-02-01,126.7898
2022-02-02,126.7898
2022-02-03,126.7898
2022-02-04,126.7898
2022-02-05,126.7898
2022-02-06,126.7898
2022-02-07,126.7898
2022-02-08,126.7898
2022-02-09,126.7898
2022-02-10,126.7898
2022-02-11,126.7898
2022-02-12,126.7898
2022-02-13,126.7898
2022-02-14,126.7898
2022-02-15,126.7898
2022-02-16,126.7898
2022-02-17,126.7898
2022-02-18,126.7898
2022-02-19,126.7898
2022-02-20,126.7898
2022-02-21,126.7898
2022-02-22,126.7898
2022-02-23,126.7898
2022-02-24,126.7898
2022-02-25,126.7898
2022-02-26,126.7898
2022-02-27,126.7898
2022-02-28,126.7898
2022-03-01,126.7898
2022-03-02,126.7898
2022-03-03,126.7898
2022-03-04,126.7898
2022-03-05,126.7898
2022-03-06,126.7898
2022-03-07,126.7898
2022-03-08,126.7898
2022-03-09,126.7898
2022-03-10,126.7898
2022-03-11,126.7898
2022-03-12,126.7898
2022-03-13,126.7898
2022-03-14,126.7898
2022-03-15,126.7898
2022-03-16,126.7898
2022-03-17,126.7898
2022-03-18,126.7898
2022-03-19,126.7898
2022-03-20,126.7898
2022-03-21,126.7898
2022-03-22,126.7898
2022-03-23,126.7898
2022-03-24,126.7898
2022-03-25,126.7898
2022-03-26,126.7898
2022-03-27,126.7898
2022-03-28,126.7898
2022-03-29,126.7898
2022-03-30,126.7898
2022-03-31,142.0552
2022-04-01,142.0552
2022-04-02,142.0552
2022-04-03,142.0552
2022-04-04,142.0552
2022-04-05,142.0552
2022-04-06,142.0552
2022-04-07,142.0552
2022-04-08,142.0552
2022-04-09,142.0552
2022-04-10,142.0552
2022-04-11,142.0552
2022-04-12,142.0552
2022-04-13,142.0552
2022-04-14,142.0552
2022-04-15,142.0552
2022-04-16,142.0552
2022-04-17,142.0552
2022-04-18,142.0552
2022-04-19,142.0552
2022-04-20,142.0552
2022-04-21,142.0552
2022-04-22,142.0552
2022-04-23,142.0552
2022-04-24,142.0552
2022-04-25,142.0552
2022-04-26,142.0552
2022-04-27,142.0552
2022-04-28,142.0552
2022-04-29,142.0552
2022-04-30,142.0552
2022-05-01,142.0552
2022-05-02,142.0552
2022-05-03,142.0552
2022-05-04,142.0552
2022-05-05,142.0552
2022-05-06,142.0552
2022-05-07,142.0552
2022-05-08,142.0552
2022-05-09,142.0552
2022-05-10,142.0552
2022-05-11,142.0552
2022-05-12,142.0552
2022-05-13,142.0552
2022-05-14,142.0552
2022-05-15,142.0552
2022-05-16,142.0552
2022-05-17,142.0552
2022-05-18,142.0552
2022-05-19,142.0552
2022-05-20,142.0552
2022-05-21,142.0552
2022-05-22,142.0552
2022-05-23,142.0552
2022-05-24,142.0552
2022-05-25,142.0552
2022-05-26,142.0552
2022-05-27,142.0552
2022-05-28,142.0552
2022-05-29,142.0552
2022-05-30,142.0552
2022-05-31,142.0552
2022-06-01,142.0552
2022-06-02,142.0552
2022-06-03,142.0552
2022-06-04,142.0552
2022-06-05,142.0552
2022-06-06,142.0552
2022-06-07,142.0552
2022-06-08,142.0552
2022-06-09,142.0552
2022-06-10,142.0552
2022-06-11,142.0552
2022-06-12,142.0552
2022-06-13,142.0552
2022-06-14,142.0552
2022-06-15,142.0552
2022-06-16,142.0552
2022-06-17,142.0552
2022-06-18,142.0552
2022-06-19,142.0552
2022-06-20,142.0552
2022-06-21,142.0552
2022-06-22,142.0552
2022-06-23,142.0552
2022-06-24,142.0552
2022-06-25,142.0552
2022-06-26,142.0552
2022-06-27,142.0552
2022-06-28,142.0552
2022-06-29,142.0552
2022-06-30,153.7937
2022-07-01,153.7937
2022-07-02,153.7937
2022-07-03,153.7937
2022-07-04,153.7937
2022-07-05,153.7937
2022-07-06,153.7937
2022-07-07,153.7937
2022-07-08,153.7937
2022-07-09,153.7937
2022-07-10,153.7937
2022-07-11,153.7937
2022-07-12,153.7937
2022-07-13,153.7937
2022-07-14,153.7937
2022-07-15,153.7937
2022-07-16,153.7937
2022-07-17,153.7937
2022-07-18,153.7937
2022-07-19,153.7937
2022-07-20,153.7937
2022-07-21,153.7937
2022-07-22,153.7937
2022-07-23,153.7937
2022-07-24,153.7937
2022-07-25,153.7937
2022-07-26,153.7937
2022-07-27,153.7937
2022-07-28,153.7937
2022-07-29,153.7937
2022-07-30,153.7937
2022-07-31,153.7937
2022-08-01,153.7937
2022-08-02,153.7937
2022-08-03,153.7937
2022-08-04,153.7937
2022-08-05,153.7937
2022-08-06,153.7937
2022-08-07,153.7937
2022-08-08,153.7937
2022-08-09,153.7937
2022-08-10,153.7937
2022-08-11,153.7937
2022-08-12,153.7937
2022-08-13,153.7937
2022-08-14,153.7937
2022-08-15,153.7937
2022-08-16,153.7937
2022-08-17,153.7937
2022-08-18,153.7937
2022-08-19,153.7937
2022-08-20,153.7937
2022-08-21,153.7937
2022-08-22,153.7937
2022-08-23,153.7937
2022-08-24,153.7937
2022-08-25,153.7937
2022-08-26,153.7937
2022-08-27,153.7937
2022-08-28,153.7937
2022-08-29,153.7937
2022-08-30,153.7937
2022-08-31,153.7937
2022-09-01,153.7937
2022-09-02,153.7937
2022-09-03,153.7937
2022-09-04,153.7937
2022-09-05,153.7937
2022-09-06,153.7937
2022-09-07,153.7937
2022-09-08,153.7937
2022-09-09,153.7937
2022-09-10,153.7937
2022-09-11,153.7937
2022-09-12,153.7937
2022-09-13,153.7937
2022-09-14,153.7937
2022-09-15,153.7937
2022-09-16,153.7937
2022-09-17,153.7937
2022-09-18,153.7937
2022-09-19,153.7937
2022-09-20,153.7937
2022-09-21,153.7937
2022-09-22,153.7937
2022-09-23,153.7937
2022-09-24,153.7937
2022-09-25,153.7937
2022-09-26,153.7937
2022-09-27,153.7937
2022-09-28,153.7937
2022-09-29,153.7937
2022-09-30,149.7857
2022-10-01,149.7857
2022-10-02,149.7857
2022-10-03,149.7857
2022-10-04,149.7857
2022-10-05,149.7857
2022-10-06,149.7857
2022-10-07,149.7857
2022-10-08,149.7857
2022-10-09,149.7857
2022-10-10,149.7857
2022-10-11,149.7857
2022-10-12,149.7857
2022-10-13,149.7857
2022-10-14,149.7857
2022-10-15,149.7857
2022-10-16,149.7857
2022-10-17,149.7857
2022-10-18,149.7857
2022-10-19,149.7857
2022-10-20,149.7857
2022-10-21,149.7857
2022-10-22,149.7857
2022-10-23,149.7857
2022-10-24,149.7857
2022-10-25,149.7857
2022-10-26,149.7857
2022-10-27,149.7857
2022-10-28,149.7857
2022-10-29,149.7857
2022-10-30,149.7857
2022-10-31,149.7857
2022-11-01,149.7857
2022-11-02,149.7857
2022-11-03,149.7857
2022-11-04,149.7857
2022-11-05,149.7857
2022-11-06,149.7857
2022-11-07,149.7857
2022-11-08,149.7857
2022-11-09,149.7857
2022-11-10,149.7857
2022-11-11,149.7857
2022-11-12,149.7857
2022-11-13,149.7857
2022-11-14,149.7857
2022-11-15,149.7857
2022-11-16,149.7857
2022-11-17,149.7857
2022-11-18,149.7857
2022-11-19,149.7857
2022-11-20,149.7857
2022-11-21,149.7857
2022-11-22,149.7857
2022-11-23,149.7857
2022-11-24,149.7857
2022-11-25,149.7857
2022-11-26,149.7857
2022-11-27,149.7857
2022-11-28,149.7857
2022-11-29,149.7857
2022-11-30,149.7857
2022-12-01,149.7857
2022-12-02,149.7857
2022-12-03,149.7857
2022-12-04,149.7857
2022-12-05,149.7857
2022-12-06,149.7857
2022-12-07,149.7857
2022-12-08,149.7857
2022-12-09,149.7857
2022-12-10,149.7857
2022-12-11,149.7857
2022-12-12,149.7857
2022-12-13,149.7857
2022-12-14,149.7857
2022-12-15,149.7857
2022-12-16,149.7857
2022-12-17,149.7857
2022-12-18,149.7857
2022-12-19,149.7857
2022-12-20,149.7857
2022-12-21,149.7857
2022-12-22,149.7857
2022-12-23,149.7857
2022-12-24,149.7857
2022-12-25,149.7857
2022-12-26,149.7857
2022-12-27,149.7857
2022-12-28,149.7857
2022-12-29,149.7857
2022-12-30,149.7857
2022-12-31,145.9221
2023-01-01,145.9221
2023-01-02,145.9221
2023-01-03,145.9221
2023-01-04,145.9221
2023-01-05,145.9221
2023-01-06,145.9221
2023-01-07,145.9221
2023-01-08,145.9221
2023-01-09,145.9221
2023-01-10,145.9221
2023-01-11,145.9221
2023-01-12,145.9221
2023-01-13,145.9221
2023-01-14,145.9221
2023-01-15,145.9221
2023-01-16,145.9221
2023-01-17,145.9221
2023-01-18,145.9221
2023-01-19,145.9221
2023-01-20,145.9221
2023-01-21,145.9221
2023-01-22,145.9221
2023-01-23,145.9221
2023-01-24,145.9221
2023-01-25,145.9221
2023-01-26,145.9221
2023-01-27,145.9221
2023-01-28,145.9221
2023-01-29,145.9221
2023-01-30,145.9221
2023-01-31,145.9221
2023-02-01,145.9221
2023-02-02,145.9221
2023-02-03,145.9221
2023-02-04,145.9221
2023-02-05,145.9221
2023-02-06,145.9221
2023-02-07,145.9221
2023-02-08,145.9221
2023-02-09,145.9221
2023-02-10,145.9221
2023-02-11,145.9221
2023-02-12,145.9221
2023-02-13,145.9221
2023-02-14,145.9221
2023-02-15,145.9221
2023-02-16,145.9221
2023-02-17,145.9221
2023-02-18,145.9221
2023-02-19,145.9221
2023-02-20,145.9221
2023-02-21,145.9221
2023-02-22,145.9221
2023-02-23,145.9221
2023-02-24,145.9221
2023-02-25,145.9221
2023-02-26,145.9221
2023-02-27,145.9221
2023-02-28,145.9221
2023-03-01,145.9221
2023-03-02,145.9221
2023-03-03,145.9221
2023-03-04,145.9221
2023-03-05,145.9221
2023-03-06,145.9221
2023-03-07,145.9221
2023-03-08,145.9221
2023-03-09,145.9221
