,COR US Equity
,RETURN_COM_EQY
2023-02-24,1404.5405
2023-02-25,1404.5405
2023-02-26,1404.5405
2023-02-27,1404.5405
2023-02-28,1404.5405
2023-03-01,1404.5405
2023-03-02,1404.5405
2023-03-03,1404.5405
2023-03-04,1404.5405
2023-03-05,1404.5405
2023-03-06,1404.5405
2023-03-07,1404.5405
2023-03-08,1404.5405
2023-03-09,1404.5405
2023-03-10,1404.5405
2023-03-11,1404.5405
2023-03-12,1404.5405
2023-03-13,1404.5405
2023-03-14,1404.5405
2023-03-15,1404.5405
2023-03-16,1404.5405
2023-03-17,1404.5405
2023-03-18,1404.5405
2023-03-19,1404.5405
2023-03-20,1404.5405
2023-03-21,1404.5405
2023-03-22,1404.5405
2023-03-23,1404.5405
2023-03-24,1404.5405
2023-03-25,1404.5405
2023-03-26,1404.5405
2023-03-27,1404.5405
2023-03-28,1404.5405
2023-03-29,1404.5405
2023-03-30,1404.5405
2023-03-31,388.6677
2023-04-01,388.6677
2023-04-02,388.6677
2023-04-03,388.6677
2023-04-04,388.6677
2023-04-05,388.6677
2023-04-06,388.6677
2023-04-07,388.6677
2023-04-08,388.6677
2023-04-09,388.6677
2023-04-10,388.6677
2023-04-11,388.6677
2023-04-12,388.6677
2023-04-13,388.6677
2023-04-14,388.6677
2023-04-15,388.6677
2023-04-16,388.6677
2023-04-17,388.6677
2023-04-18,388.6677
2023-04-19,388.6677
2023-04-20,388.6677
2023-04-21,388.6677
2023-04-22,388.6677
2023-04-23,388.6677
2023-04-24,388.6677
2023-04-25,388.6677
2023-04-26,388.6677
2023-04-27,388.6677
2023-04-28,388.6677
2023-04-29,388.6677
2023-04-30,388.6677
2023-05-01,388.6677
2023-05-02,388.6677
2023-05-03,388.6677
2023-05-04,388.6677
2023-05-05,388.6677
2023-05-06,388.6677
2023-05-07,388.6677
2023-05-08,388.6677
2023-05-09,388.6677
2023-05-10,388.6677
2023-05-11,388.6677
2023-05-12,388.6677
2023-05-13,388.6677
2023-05-14,388.6677
2023-05-15,388.6677
2023-05-16,388.6677
2023-05-17,388.6677
2023-05-18,388.6677
2023-05-19,388.6677
2023-05-20,388.6677
2023-05-21,388.6677
2023-05-22,388.6677
2023-05-23,388.6677
2023-05-24,388.6677
2023-05-25,388.6677
2023-05-26,388.6677
2023-05-27,388.6677
2023-05-28,388.6677
2023-05-29,388.6677
2023-05-30,388.6677
2023-05-31,388.6677
2023-06-01,388.6677
2023-06-02,388.6677
2023-06-03,388.6677
2023-06-04,388.6677
2023-06-05,388.6677
2023-06-06,388.6677
2023-06-07,388.6677
2023-06-08,388.6677
2023-06-09,388.6677
2023-06-10,388.6677
2023-06-11,388.6677
2023-06-12,388.6677
2023-06-13,388.6677
2023-06-14,388.6677
2023-06-15,388.6677
2023-06-16,388.6677
2023-06-17,388.6677
2023-06-18,388.6677
2023-06-19,388.6677
2023-06-20,388.6677
2023-06-21,388.6677
2023-06-22,388.6677
2023-06-23,388.6677
2023-06-24,388.6677
2023-06-25,388.6677
2023-06-26,388.6677
2023-06-27,388.6677
2023-06-28,388.6677
2023-06-29,388.6677
2023-06-30,371.1817
2023-07-01,371.1817
2023-07-02,371.1817
2023-07-03,371.1817
2023-07-04,371.1817
2023-07-05,371.1817
2023-07-06,371.1817
2023-07-07,371.1817
2023-07-08,371.1817
2023-07-09,371.1817
2023-07-10,371.1817
2023-07-11,371.1817
2023-07-12,371.1817
2023-07-13,371.1817
2023-07-14,371.1817
2023-07-15,371.1817
2023-07-16,371.1817
2023-07-17,371.1817
2023-07-18,371.1817
2023-07-19,371.1817
2023-07-20,371.1817
2023-07-21,371.1817
2023-07-22,371.1817
2023-07-23,371.1817
2023-07-24,371.1817
2023-07-25,371.1817
2023-07-26,371.1817
2023-07-27,371.1817
2023-07-28,371.1817
2023-07-29,371.1817
2023-07-30,371.1817
2023-07-31,371.1817
2023-08-01,371.1817
2023-08-02,371.1817
2023-08-03,371.1817
2023-08-04,371.1817
2023-08-05,371.1817
2023-08-06,371.1817
2023-08-07,371.1817
2023-08-08,371.1817
2023-08-09,371.1817
2023-08-10,371.1817
2023-08-11,371.1817
2023-08-12,371.1817
2023-08-13,371.1817
2023-08-14,371.1817
2023-08-15,371.1817
2023-08-16,371.1817
2023-08-17,371.1817
2023-08-18,371.1817
2023-08-19,371.1817
2023-08-20,371.1817
2023-08-21,371.1817
2023-08-22,371.1817
2023-08-23,371.1817
2023-08-24,371.1817
2023-08-25,371.1817
2023-08-26,371.1817
2023-08-27,371.1817
2023-08-28,371.1817
2023-08-29,371.1817
2023-08-30,371.1817
2023-08-31,371.1817
2023-09-01,371.1817
2023-09-02,371.1817
2023-09-03,371.1817
2023-09-04,371.1817
2023-09-05,371.1817
2023-09-06,371.1817
2023-09-07,371.1817
2023-09-08,371.1817
2023-09-09,371.1817
2023-09-10,371.1817
2023-09-11,371.1817
2023-09-12,371.1817
2023-09-13,371.1817
2023-09-14,371.1817
2023-09-15,371.1817
2023-09-16,371.1817
2023-09-17,371.1817
2023-09-18,371.1817
2023-09-19,371.1817
2023-09-20,371.1817
2023-09-21,371.1817
2023-09-22,371.1817
2023-09-23,371.1817
2023-09-24,371.1817
2023-09-25,371.1817
2023-09-26,371.1817
2023-09-27,371.1817
2023-09-28,371.1817
2023-09-29,371.1817
2023-09-30,371.1817
2023-10-01,371.1817
2023-10-02,371.1817
2023-10-03,371.1817
2023-10-04,371.1817
2023-10-05,371.1817
2023-10-06,371.1817
2023-10-07,371.1817
2023-10-08,371.1817
2023-10-09,371.1817
2023-10-10,371.1817
2023-10-11,371.1817
2023-10-12,371.1817
2023-10-13,371.1817
2023-10-14,371.1817
2023-10-15,371.1817
2023-10-16,371.1817
2023-10-17,371.1817
2023-10-18,371.1817
2023-10-19,371.1817
2023-10-20,371.1817
2023-10-21,371.1817
2023-10-22,371.1817
2023-10-23,371.1817
2023-10-24,371.1817
2023-10-25,371.1817
2023-10-26,371.1817
2023-10-27,371.1817
2023-10-28,371.1817
2023-10-29,371.1817
2023-10-30,371.1817
2023-10-31,371.1817
2023-11-01,371.1817
2023-11-02,371.1817
2023-11-03,371.1817
2023-11-04,371.1817
2023-11-05,371.1817
2023-11-06,371.1817
2023-11-07,371.1817
2023-11-08,371.1817
2023-11-09,371.1817
2023-11-10,371.1817
2023-11-11,371.1817
2023-11-12,371.1817
2023-11-13,371.1817
2023-11-14,371.1817
2023-11-15,371.1817
2023-11-16,371.1817
2023-11-17,371.1817
2023-11-18,371.1817
2023-11-19,371.1817
2023-11-20,371.1817
2023-11-21,371.1817
2023-11-22,371.1817
2023-11-23,371.1817
2023-11-24,371.1817
2023-11-25,371.1817
2023-11-26,371.1817
2023-11-27,371.1817
2023-11-28,371.1817
2023-11-29,371.1817
2023-11-30,371.1817
2023-12-01,371.1817
2023-12-02,371.1817
2023-12-03,371.1817
2023-12-04,371.1817
2023-12-05,371.1817
2023-12-06,371.1817
2023-12-07,371.1817
2023-12-08,371.1817
2023-12-09,371.1817
2023-12-10,371.1817
2023-12-11,371.1817
2023-12-12,371.1817
2023-12-13,371.1817
2023-12-14,371.1817
2023-12-15,371.1817
2023-12-16,371.1817
2023-12-17,371.1817
2023-12-18,371.1817
2023-12-19,371.1817
2023-12-20,371.1817
2023-12-21,371.1817
2023-12-22,371.1817
2023-12-23,371.1817
2023-12-24,371.1817
2023-12-25,371.1817
2023-12-26,371.1817
2023-12-27,371.1817
2023-12-28,371.1817
2023-12-29,371.1817
2023-12-30,371.1817
2023-12-31,371.1817
2024-01-01,371.1817
2024-01-02,371.1817
2024-01-03,371.1817
2024-01-04,371.1817
2024-01-05,371.1817
2024-01-06,371.1817
2024-01-07,371.1817
2024-01-08,371.1817
2024-01-09,371.1817
2024-01-10,371.1817
2024-01-11,371.1817
2024-01-12,371.1817
2024-01-13,371.1817
2024-01-14,371.1817
2024-01-15,371.1817
2024-01-16,371.1817
2024-01-17,371.1817
2024-01-18,371.1817
2024-01-19,371.1817
2024-01-20,371.1817
2024-01-21,371.1817
2024-01-22,371.1817
2024-01-23,371.1817
2024-01-24,371.1817
2024-01-25,371.1817
2024-01-26,371.1817
2024-01-27,371.1817
2024-01-28,371.1817
2024-01-29,371.1817
2024-01-30,371.1817
2024-01-31,371.1817
2024-02-01,371.1817
2024-02-02,371.1817
2024-02-03,371.1817
2024-02-04,371.1817
2024-02-05,371.1817
2024-02-06,371.1817
2024-02-07,371.1817
2024-02-08,371.1817
2024-02-09,371.1817
2024-02-10,371.1817
2024-02-11,371.1817
2024-02-12,371.1817
2024-02-13,371.1817
2024-02-14,371.1817
2024-02-15,371.1817
2024-02-16,371.1817
2024-02-17,371.1817
2024-02-18,371.1817
2024-02-19,371.1817
2024-02-20,371.1817
2024-02-21,371.1817
2024-02-22,371.1817
2024-02-23,371.1817
2024-02-24,371.1817
2024-02-25,371.1817
2024-02-26,371.1817
2024-02-27,371.1817
2024-02-28,371.1817
2024-02-29,371.1817
2024-03-01,371.1817
2024-03-02,371.1817
2024-03-03,371.1817
2024-03-04,371.1817
2024-03-05,371.1817
2024-03-06,371.1817
2024-03-07,371.1817
2024-03-08,371.1817
2024-03-09,371.1817
2024-03-10,371.1817
2024-03-11,371.1817
2024-03-12,371.1817
2024-03-13,371.1817
2024-03-14,371.1817
2024-03-15,371.1817
2024-03-16,371.1817
2024-03-17,371.1817
2024-03-18,371.1817
2024-03-19,371.1817
2024-03-20,371.1817
2024-03-21,371.1817
2024-03-22,371.1817
2024-03-23,371.1817
2024-03-24,371.1817
2024-03-25,371.1817
2024-03-26,371.1817
2024-03-27,371.1817
2024-03-28,371.1817
2024-03-29,371.1817
2024-03-30,371.1817
2024-03-31,371.1817
2024-04-01,371.1817
2024-04-02,371.1817
2024-04-03,371.1817
2024-04-04,371.1817
2024-04-05,371.1817
2024-04-06,371.1817
2024-04-07,371.1817
2024-04-08,371.1817
