,KFRC US Equity
2020-03-30,77.9883
2020-03-31,68.1463
2020-04-01,68.1463
2020-04-02,68.1463
2020-04-03,68.1463
2020-04-04,68.1463
2020-04-05,68.1463
2020-04-06,68.1463
2020-04-07,68.1463
2020-04-08,68.1463
2020-04-09,68.1463
2020-04-10,68.1463
2020-04-11,68.1463
2020-04-12,68.1463
2020-04-13,68.1463
2020-04-14,68.1463
2020-04-15,68.1463
2020-04-16,68.1463
2020-04-17,68.1463
2020-04-18,68.1463
2020-04-19,68.1463
2020-04-20,68.1463
2020-04-21,68.1463
2020-04-22,68.1463
2020-04-23,68.1463
2020-04-24,68.1463
2020-04-25,68.1463
2020-04-26,68.1463
2020-04-27,68.1463
2020-04-28,68.1463
2020-04-29,68.1463
2020-04-30,68.1463
2020-05-01,68.1463
2020-05-02,68.1463
2020-05-03,68.1463
2020-05-04,68.1463
2020-05-05,68.1463
2020-05-06,68.1463
2020-05-07,68.1463
2020-05-08,68.1463
2020-05-09,68.1463
2020-05-10,68.1463
2020-05-11,68.1463
2020-05-12,68.1463
2020-05-13,68.1463
2020-05-14,68.1463
2020-05-15,68.1463
2020-05-16,68.1463
2020-05-17,68.1463
2020-05-18,68.1463
2020-05-19,68.1463
2020-05-20,68.1463
2020-05-21,68.1463
2020-05-22,68.1463
2020-05-23,68.1463
2020-05-24,68.1463
2020-05-25,68.1463
2020-05-26,68.1463
2020-05-27,68.1463
2020-05-28,68.1463
2020-05-29,68.1463
2020-05-30,68.1463
2020-05-31,68.1463
2020-06-01,68.1463
2020-06-02,68.1463
2020-06-03,68.1463
2020-06-04,68.1463
2020-06-05,68.1463
2020-06-06,68.1463
2020-06-07,68.1463
2020-06-08,68.1463
2020-06-09,68.1463
2020-06-10,68.1463
2020-06-11,68.1463
2020-06-12,68.1463
2020-06-13,68.1463
2020-06-14,68.1463
2020-06-15,68.1463
2020-06-16,68.1463
2020-06-17,68.1463
2020-06-18,68.1463
2020-06-19,68.1463
2020-06-20,68.1463
2020-06-21,68.1463
2020-06-22,68.1463
2020-06-23,68.1463
2020-06-24,68.1463
2020-06-25,68.1463
2020-06-26,68.1463
2020-06-27,68.1463
2020-06-28,68.1463
2020-06-29,68.1463
2020-06-30,26.2101
2020-07-01,26.2101
2020-07-02,26.2101
2020-07-03,26.2101
2020-07-04,26.2101
2020-07-05,26.2101
2020-07-06,26.2101
2020-07-07,26.2101
2020-07-08,26.2101
2020-07-09,26.2101
2020-07-10,26.2101
2020-07-11,26.2101
2020-07-12,26.2101
2020-07-13,26.2101
2020-07-14,26.2101
2020-07-15,26.2101
2020-07-16,26.2101
2020-07-17,26.2101
2020-07-18,26.2101
2020-07-19,26.2101
2020-07-20,26.2101
2020-07-21,26.2101
2020-07-22,26.2101
2020-07-23,26.2101
2020-07-24,26.2101
2020-07-25,26.2101
2020-07-26,26.2101
2020-07-27,26.2101
2020-07-28,26.2101
2020-07-29,26.2101
2020-07-30,26.2101
2020-07-31,26.2101
2020-08-01,26.2101
2020-08-02,26.2101
2020-08-03,26.2101
2020-08-04,26.2101
2020-08-05,26.2101
2020-08-06,26.2101
2020-08-07,26.2101
2020-08-08,26.2101
2020-08-09,26.2101
2020-08-10,26.2101
2020-08-11,26.2101
2020-08-12,26.2101
2020-08-13,26.2101
2020-08-14,26.2101
2020-08-15,26.2101
2020-08-16,26.2101
2020-08-17,26.2101
2020-08-18,26.2101
2020-08-19,26.2101
2020-08-20,26.2101
2020-08-21,26.2101
2020-08-22,26.2101
2020-08-23,26.2101
2020-08-24,26.2101
2020-08-25,26.2101
2020-08-26,26.2101
2020-08-27,26.2101
2020-08-28,26.2101
2020-08-29,26.2101
2020-08-30,26.2101
2020-08-31,26.2101
2020-09-01,26.2101
2020-09-02,26.2101
2020-09-03,26.2101
2020-09-04,26.2101
2020-09-05,26.2101
2020-09-06,26.2101
2020-09-07,26.2101
2020-09-08,26.2101
2020-09-09,26.2101
2020-09-10,26.2101
2020-09-11,26.2101
2020-09-12,26.2101
2020-09-13,26.2101
2020-09-14,26.2101
2020-09-15,26.2101
2020-09-16,26.2101
2020-09-17,26.2101
2020-09-18,26.2101
2020-09-19,26.2101
2020-09-20,26.2101
2020-09-21,26.2101
2020-09-22,26.2101
2020-09-23,26.2101
2020-09-24,26.2101
2020-09-25,26.2101
2020-09-26,26.2101
2020-09-27,26.2101
2020-09-28,26.2101
2020-09-29,26.2101
2020-09-30,29.0184
2020-10-01,29.0184
2020-10-02,29.0184
2020-10-03,29.0184
2020-10-04,29.0184
2020-10-05,29.0184
2020-10-06,29.0184
2020-10-07,29.0184
2020-10-08,29.0184
2020-10-09,29.0184
2020-10-10,29.0184
2020-10-11,29.0184
2020-10-12,29.0184
2020-10-13,29.0184
2020-10-14,29.0184
2020-10-15,29.0184
2020-10-16,29.0184
2020-10-17,29.0184
2020-10-18,29.0184
2020-10-19,29.0184
2020-10-20,29.0184
2020-10-21,29.0184
2020-10-22,29.0184
2020-10-23,29.0184
2020-10-24,29.0184
2020-10-25,29.0184
2020-10-26,29.0184
2020-10-27,29.0184
2020-10-28,29.0184
2020-10-29,29.0184
2020-10-30,29.0184
2020-10-31,29.0184
2020-11-01,29.0184
2020-11-02,29.0184
2020-11-03,29.0184
2020-11-04,29.0184
2020-11-05,29.0184
2020-11-06,29.0184
2020-11-07,29.0184
2020-11-08,29.0184
2020-11-09,29.0184
2020-11-10,29.0184
2020-11-11,29.0184
2020-11-12,29.0184
2020-11-13,29.0184
2020-11-14,29.0184
2020-11-15,29.0184
2020-11-16,29.0184
2020-11-17,29.0184
2020-11-18,29.0184
2020-11-19,29.0184
2020-11-20,29.0184
2020-11-21,29.0184
2020-11-22,29.0184
2020-11-23,29.0184
2020-11-24,29.0184
2020-11-25,29.0184
2020-11-26,29.0184
2020-11-27,29.0184
2020-11-28,29.0184
2020-11-29,29.0184
2020-11-30,29.0184
2020-12-01,29.0184
2020-12-02,29.0184
2020-12-03,29.0184
2020-12-04,29.0184
2020-12-05,29.0184
2020-12-06,29.0184
2020-12-07,29.0184
2020-12-08,29.0184
2020-12-09,29.0184
2020-12-10,29.0184
2020-12-11,29.0184
2020-12-12,29.0184
2020-12-13,29.0184
2020-12-14,29.0184
2020-12-15,29.0184
2020-12-16,29.0184
2020-12-17,29.0184
2020-12-18,29.0184
2020-12-19,29.0184
2020-12-20,29.0184
2020-12-21,29.0184
2020-12-22,29.0184
2020-12-23,29.0184
2020-12-24,29.0184
2020-12-25,29.0184
2020-12-26,29.0184
2020-12-27,29.0184
2020-12-28,29.0184
2020-12-29,29.0184
2020-12-30,29.0184
2020-12-31,32.2807
2021-01-01,32.2807
2021-01-02,32.2807
2021-01-03,32.2807
2021-01-04,32.2807
2021-01-05,32.2807
2021-01-06,32.2807
2021-01-07,32.2807
2021-01-08,32.2807
2021-01-09,32.2807
2021-01-10,32.2807
2021-01-11,32.2807
2021-01-12,32.2807
2021-01-13,32.2807
2021-01-14,32.2807
2021-01-15,32.2807
2021-01-16,32.2807
2021-01-17,32.2807
2021-01-18,32.2807
2021-01-19,32.2807
2021-01-20,32.2807
2021-01-21,32.2807
2021-01-22,32.2807
2021-01-23,32.2807
2021-01-24,32.2807
2021-01-25,32.2807
2021-01-26,32.2807
2021-01-27,32.2807
2021-01-28,32.2807
2021-01-29,32.2807
2021-01-30,32.2807
2021-01-31,32.2807
2021-02-01,32.2807
2021-02-02,32.2807
2021-02-03,32.2807
2021-02-04,32.2807
2021-02-05,32.2807
2021-02-06,32.2807
2021-02-07,32.2807
2021-02-08,32.2807
2021-02-09,32.2807
2021-02-10,32.2807
2021-02-11,32.2807
2021-02-12,32.2807
2021-02-13,32.2807
2021-02-14,32.2807
2021-02-15,32.2807
2021-02-16,32.2807
2021-02-17,32.2807
2021-02-18,32.2807
2021-02-19,32.2807
2021-02-20,32.2807
2021-02-21,32.2807
2021-02-22,32.2807
2021-02-23,32.2807
2021-02-24,32.2807
2021-02-25,32.2807
2021-02-26,32.2807
2021-02-27,32.2807
2021-02-28,32.2807
2021-03-01,32.2807
2021-03-02,32.2807
2021-03-03,32.2807
2021-03-04,32.2807
2021-03-05,32.2807
2021-03-06,32.2807
2021-03-07,32.2807
2021-03-08,32.2807
2021-03-09,32.2807
2021-03-10,32.2807
2021-03-11,32.2807
2021-03-12,32.2807
2021-03-13,32.2807
2021-03-14,32.2807
2021-03-15,32.2807
2021-03-16,32.2807
2021-03-17,32.2807
2021-03-18,32.2807
2021-03-19,32.2807
2021-03-20,32.2807
2021-03-21,32.2807
2021-03-22,32.2807
2021-03-23,32.2807
2021-03-24,32.2807
2021-03-25,32.2807
2021-03-26,32.2807
2021-03-27,32.2807
2021-03-28,32.2807
2021-03-29,32.2807
2021-03-30,32.2807
2021-03-31,36.4751
2021-04-01,36.4751
2021-04-02,36.4751
2021-04-03,36.4751
2021-04-04,36.4751
2021-04-05,36.4751
2021-04-06,36.4751
2021-04-07,36.4751
2021-04-08,36.4751
2021-04-09,36.4751
2021-04-10,36.4751
2021-04-11,36.4751
2021-04-12,36.4751
2021-04-13,36.4751
2021-04-14,36.4751
2021-04-15,36.4751
2021-04-16,36.4751
2021-04-17,36.4751
2021-04-18,36.4751
2021-04-19,36.4751
2021-04-20,36.4751
2021-04-21,36.4751
2021-04-22,36.4751
2021-04-23,36.4751
2021-04-24,36.4751
2021-04-25,36.4751
2021-04-26,36.4751
2021-04-27,36.4751
2021-04-28,36.4751
2021-04-29,36.4751
2021-04-30,36.4751
2021-05-01,36.4751
2021-05-02,36.4751
2021-05-03,36.4751
2021-05-04,36.4751
2021-05-05,36.4751
2021-05-06,36.4751
2021-05-07,36.4751
2021-05-08,36.4751
2021-05-09,36.4751
2021-05-10,36.4751
2021-05-11,36.4751
2021-05-12,36.4751
2021-05-13,36.4751
2021-05-14,36.4751
2021-05-15,36.4751
2021-05-16,36.4751
2021-05-17,36.4751
2021-05-18,36.4751
2021-05-19,36.4751
2021-05-20,36.4751
2021-05-21,36.4751
2021-05-22,36.4751
2021-05-23,36.4751
2021-05-24,36.4751
2021-05-25,36.4751
2021-05-26,36.4751
2021-05-27,36.4751
2021-05-28,36.4751
2021-05-29,36.4751
2021-05-30,36.4751
2021-05-31,36.4751
2021-06-01,36.4751
2021-06-02,36.4751
2021-06-03,36.4751
2021-06-04,36.4751
2021-06-05,36.4751
2021-06-06,36.4751
2021-06-07,36.4751
2021-06-08,36.4751
2021-06-09,36.4751
2021-06-10,36.4751
2021-06-11,36.4751
2021-06-12,36.4751
2021-06-13,36.4751
2021-06-14,36.4751
2021-06-15,36.4751
2021-06-16,36.4751
2021-06-17,36.4751
2021-06-18,36.4751
2021-06-19,36.4751
2021-06-20,36.4751
2021-06-21,36.4751
2021-06-22,36.4751
2021-06-23,36.4751
2021-06-24,36.4751
2021-06-25,36.4751
2021-06-26,36.4751
2021-06-27,36.4751
2021-06-28,36.4751
2021-06-29,36.4751
2021-06-30,42.2116
2021-07-01,42.2116
2021-07-02,42.2116
2021-07-03,42.2116
2021-07-04,42.2116
2021-07-05,42.2116
2021-07-06,42.2116
2021-07-07,42.2116
2021-07-08,42.2116
2021-07-09,42.2116
2021-07-10,42.2116
2021-07-11,42.2116
2021-07-12,42.2116
2021-07-13,42.2116
2021-07-14,42.2116
2021-07-15,42.2116
2021-07-16,42.2116
2021-07-17,42.2116
2021-07-18,42.2116
2021-07-19,42.2116
2021-07-20,42.2116
2021-07-21,42.2116
2021-07-22,42.2116
2021-07-23,42.2116
2021-07-24,42.2116
2021-07-25,42.2116
2021-07-26,42.2116
2021-07-27,42.2116
2021-07-28,42.2116
2021-07-29,42.2116
2021-07-30,42.2116
2021-07-31,42.2116
2021-08-01,42.2116
2021-08-02,42.2116
2021-08-03,42.2116
2021-08-04,42.2116
2021-08-05,42.2116
2021-08-06,42.2116
2021-08-07,42.2116
2021-08-08,42.2116
2021-08-09,42.2116
2021-08-10,42.2116
2021-08-11,42.2116
2021-08-12,42.2116
2021-08-13,42.2116
2021-08-14,42.2116
2021-08-15,42.2116
2021-08-16,42.2116
2021-08-17,42.2116
2021-08-18,42.2116
2021-08-19,42.2116
2021-08-20,42.2116
2021-08-21,42.2116
2021-08-22,42.2116
2021-08-23,42.2116
2021-08-24,42.2116
2021-08-25,42.2116
2021-08-26,42.2116
2021-08-27,42.2116
2021-08-28,42.2116
2021-08-29,42.2116
2021-08-30,42.2116
2021-08-31,42.2116
2021-09-01,42.2116
2021-09-02,42.2116
2021-09-03,42.2116
2021-09-04,42.2116
2021-09-05,42.2116
2021-09-06,42.2116
2021-09-07,42.2116
2021-09-08,42.2116
2021-09-09,42.2116
2021-09-10,42.2116
2021-09-11,42.2116
2021-09-12,42.2116
2021-09-13,42.2116
2021-09-14,42.2116
2021-09-15,42.2116
2021-09-16,42.2116
2021-09-17,42.2116
2021-09-18,42.2116
2021-09-19,42.2116
2021-09-20,42.2116
2021-09-21,42.2116
2021-09-22,42.2116
2021-09-23,42.2116
2021-09-24,42.2116
2021-09-25,42.2116
2021-09-26,42.2116
2021-09-27,42.2116
2021-09-28,42.2116
2021-09-29,42.2116
2021-09-30,40.4814
2021-10-01,40.4814
2021-10-02,40.4814
2021-10-03,40.4814
2021-10-04,40.4814
2021-10-05,40.4814
2021-10-06,40.4814
2021-10-07,40.4814
2021-10-08,40.4814
2021-10-09,40.4814
2021-10-10,40.4814
2021-10-11,40.4814
2021-10-12,40.4814
2021-10-13,40.4814
2021-10-14,40.4814
2021-10-15,40.4814
2021-10-16,40.4814
2021-10-17,40.4814
2021-10-18,40.4814
2021-10-19,40.4814
2021-10-20,40.4814
2021-10-21,40.4814
2021-10-22,40.4814
2021-10-23,40.4814
2021-10-24,40.4814
2021-10-25,40.4814
2021-10-26,40.4814
2021-10-27,40.4814
2021-10-28,40.4814
2021-10-29,40.4814
2021-10-30,40.4814
2021-10-31,40.4814
2021-11-01,40.4814
2021-11-02,40.4814
2021-11-03,40.4814
2021-11-04,40.4814
2021-11-05,40.4814
2021-11-06,40.4814
2021-11-07,40.4814
2021-11-08,40.4814
2021-11-09,40.4814
2021-11-10,40.4814
2021-11-11,40.4814
2021-11-12,40.4814
2021-11-13,40.4814
2021-11-14,40.4814
2021-11-15,40.4814
2021-11-16,40.4814
2021-11-17,40.4814
2021-11-18,40.4814
2021-11-19,40.4814
2021-11-20,40.4814
2021-11-21,40.4814
2021-11-22,40.4814
2021-11-23,40.4814
2021-11-24,40.4814
2021-11-25,40.4814
2021-11-26,40.4814
2021-11-27,40.4814
2021-11-28,40.4814
2021-11-29,40.4814
2021-11-30,40.4814
2021-12-01,40.4814
2021-12-02,40.4814
2021-12-03,40.4814
2021-12-04,40.4814
2021-12-05,40.4814
2021-12-06,40.4814
2021-12-07,40.4814
2021-12-08,40.4814
2021-12-09,40.4814
2021-12-10,40.4814
2021-12-11,40.4814
2021-12-12,40.4814
2021-12-13,40.4814
2021-12-14,40.4814
2021-12-15,40.4814
2021-12-16,40.4814
2021-12-17,40.4814
2021-12-18,40.4814
2021-12-19,40.4814
2021-12-20,40.4814
2021-12-21,40.4814
2021-12-22,40.4814
2021-12-23,40.4814
2021-12-24,40.4814
2021-12-25,40.4814
2021-12-26,40.4814
2021-12-27,40.4814
2021-12-28,40.4814
2021-12-29,40.4814
2021-12-30,40.4814
2021-12-31,40.8192
2022-01-01,40.8192
2022-01-02,40.8192
2022-01-03,40.8192
2022-01-04,40.8192
2022-01-05,40.8192
2022-01-06,40.8192
2022-01-07,40.8192
2022-01-08,40.8192
2022-01-09,40.8192
2022-01-10,40.8192
2022-01-11,40.8192
2022-01-12,40.8192
2022-01-13,40.8192
2022-01-14,40.8192
2022-01-15,40.8192
2022-01-16,40.8192
2022-01-17,40.8192
2022-01-18,40.8192
2022-01-19,40.8192
2022-01-20,40.8192
2022-01-21,40.8192
2022-01-22,40.8192
2022-01-23,40.8192
2022-01-24,40.8192
2022-01-25,40.8192
2022-01-26,40.8192
2022-01-27,40.8192
2022-01-28,40.8192
2022-01-29,40.8192
2022-01-30,40.8192
2022-01-31,40.8192
2022-02-01,40.8192
2022-02-02,40.8192
2022-02-03,40.8192
2022-02-04,40.8192
2022-02-05,40.8192
2022-02-06,40.8192
2022-02-07,40.8192
2022-02-08,40.8192
2022-02-09,40.8192
2022-02-10,40.8192
2022-02-11,40.8192
2022-02-12,40.8192
2022-02-13,40.8192
2022-02-14,40.8192
2022-02-15,40.8192
2022-02-16,40.8192
2022-02-17,40.8192
2022-02-18,40.8192
2022-02-19,40.8192
2022-02-20,40.8192
2022-02-21,40.8192
2022-02-22,40.8192
2022-02-23,40.8192
2022-02-24,40.8192
2022-02-25,40.8192
2022-02-26,40.8192
2022-02-27,40.8192
2022-02-28,40.8192
2022-03-01,40.8192
2022-03-02,40.8192
2022-03-03,40.8192
2022-03-04,40.8192
2022-03-05,40.8192
2022-03-06,40.8192
2022-03-07,40.8192
2022-03-08,40.8192
2022-03-09,40.8192
2022-03-10,40.8192
2022-03-11,40.8192
2022-03-12,40.8192
2022-03-13,40.8192
2022-03-14,40.8192
2022-03-15,40.8192
2022-03-16,40.8192
2022-03-17,40.8192
2022-03-18,40.8192
2022-03-19,40.8192
2022-03-20,40.8192
2022-03-21,40.8192
2022-03-22,40.8192
2022-03-23,40.8192
2022-03-24,40.8192
2022-03-25,40.8192
2022-03-26,40.8192
2022-03-27,40.8192
2022-03-28,40.8192
2022-03-29,40.8192
2022-03-30,40.8192
2022-03-31,43.2678
2022-04-01,43.2678
2022-04-02,43.2678
2022-04-03,43.2678
2022-04-04,43.2678
2022-04-05,43.2678
2022-04-06,43.2678
2022-04-07,43.2678
2022-04-08,43.2678
2022-04-09,43.2678
2022-04-10,43.2678
2022-04-11,43.2678
2022-04-12,43.2678
2022-04-13,43.2678
2022-04-14,43.2678
2022-04-15,43.2678
2022-04-16,43.2678
2022-04-17,43.2678
2022-04-18,43.2678
2022-04-19,43.2678
2022-04-20,43.2678
2022-04-21,43.2678
2022-04-22,43.2678
2022-04-23,43.2678
2022-04-24,43.2678
2022-04-25,43.2678
2022-04-26,43.2678
2022-04-27,43.2678
2022-04-28,43.2678
2022-04-29,43.2678
2022-04-30,43.2678
2022-05-01,43.2678
2022-05-02,43.2678
2022-05-03,43.2678
2022-05-04,43.2678
2022-05-05,43.2678
2022-05-06,43.2678
2022-05-07,43.2678
2022-05-08,43.2678
2022-05-09,43.2678
2022-05-10,43.2678
2022-05-11,43.2678
2022-05-12,43.2678
2022-05-13,43.2678
2022-05-14,43.2678
2022-05-15,43.2678
2022-05-16,43.2678
2022-05-17,43.2678
2022-05-18,43.2678
2022-05-19,43.2678
2022-05-20,43.2678
2022-05-21,43.2678
2022-05-22,43.2678
2022-05-23,43.2678
2022-05-24,43.2678
2022-05-25,43.2678
2022-05-26,43.2678
2022-05-27,43.2678
2022-05-28,43.2678
2022-05-29,43.2678
2022-05-30,43.2678
2022-05-31,43.2678
2022-06-01,43.2678
2022-06-02,43.2678
2022-06-03,43.2678
2022-06-04,43.2678
2022-06-05,43.2678
2022-06-06,43.2678
2022-06-07,43.2678
2022-06-08,43.2678
2022-06-09,43.2678
2022-06-10,43.2678
2022-06-11,43.2678
2022-06-12,43.2678
2022-06-13,43.2678
2022-06-14,43.2678
2022-06-15,43.2678
2022-06-16,43.2678
2022-06-17,43.2678
2022-06-18,43.2678
2022-06-19,43.2678
2022-06-20,43.2678
2022-06-21,43.2678
2022-06-22,43.2678
2022-06-23,43.2678
2022-06-24,43.2678
2022-06-25,43.2678
2022-06-26,43.2678
2022-06-27,43.2678
2022-06-28,43.2678
2022-06-29,43.2678
2022-06-30,43.7613
2022-07-01,43.7613
2022-07-02,43.7613
2022-07-03,43.7613
2022-07-04,43.7613
2022-07-05,43.7613
2022-07-06,43.7613
2022-07-07,43.7613
2022-07-08,43.7613
2022-07-09,43.7613
2022-07-10,43.7613
2022-07-11,43.7613
2022-07-12,43.7613
2022-07-13,43.7613
2022-07-14,43.7613
2022-07-15,43.7613
2022-07-16,43.7613
2022-07-17,43.7613
2022-07-18,43.7613
2022-07-19,43.7613
2022-07-20,43.7613
2022-07-21,43.7613
2022-07-22,43.7613
2022-07-23,43.7613
2022-07-24,43.7613
2022-07-25,43.7613
2022-07-26,43.7613
2022-07-27,43.7613
2022-07-28,43.7613
2022-07-29,43.7613
2022-07-30,43.7613
2022-07-31,43.7613
2022-08-01,43.7613
2022-08-02,43.7613
2022-08-03,43.7613
2022-08-04,43.7613
2022-08-05,43.7613
2022-08-06,43.7613
2022-08-07,43.7613
2022-08-08,43.7613
2022-08-09,43.7613
2022-08-10,43.7613
2022-08-11,43.7613
2022-08-12,43.7613
2022-08-13,43.7613
2022-08-14,43.7613
2022-08-15,43.7613
2022-08-16,43.7613
2022-08-17,43.7613
2022-08-18,43.7613
2022-08-19,43.7613
2022-08-20,43.7613
2022-08-21,43.7613
2022-08-22,43.7613
2022-08-23,43.7613
2022-08-24,43.7613
2022-08-25,43.7613
2022-08-26,43.7613
2022-08-27,43.7613
2022-08-28,43.7613
2022-08-29,43.7613
2022-08-30,43.7613
2022-08-31,43.7613
2022-09-01,43.7613
2022-09-02,43.7613
2022-09-03,43.7613
2022-09-04,43.7613
2022-09-05,43.7613
2022-09-06,43.7613
2022-09-07,43.7613
2022-09-08,43.7613
2022-09-09,43.7613
2022-09-10,43.7613
2022-09-11,43.7613
2022-09-12,43.7613
2022-09-13,43.7613
2022-09-14,43.7613
2022-09-15,43.7613
2022-09-16,43.7613
2022-09-17,43.7613
2022-09-18,43.7613
2022-09-19,43.7613
2022-09-20,43.7613
2022-09-21,43.7613
2022-09-22,43.7613
2022-09-23,43.7613
2022-09-24,43.7613
2022-09-25,43.7613
2022-09-26,43.7613
2022-09-27,43.7613
2022-09-28,43.7613
2022-09-29,43.7613
2022-09-30,44.5771
2022-10-01,44.5771
2022-10-02,44.5771
2022-10-03,44.5771
2022-10-04,44.5771
2022-10-05,44.5771
2022-10-06,44.5771
2022-10-07,44.5771
2022-10-08,44.5771
2022-10-09,44.5771
2022-10-10,44.5771
2022-10-11,44.5771
2022-10-12,44.5771
2022-10-13,44.5771
2022-10-14,44.5771
2022-10-15,44.5771
2022-10-16,44.5771
2022-10-17,44.5771
2022-10-18,44.5771
2022-10-19,44.5771
2022-10-20,44.5771
2022-10-21,44.5771
2022-10-22,44.5771
2022-10-23,44.5771
2022-10-24,44.5771
2022-10-25,44.5771
2022-10-26,44.5771
2022-10-27,44.5771
2022-10-28,44.5771
2022-10-29,44.5771
2022-10-30,44.5771
2022-10-31,44.5771
2022-11-01,44.5771
2022-11-02,44.5771
2022-11-03,44.5771
2022-11-04,44.5771
2022-11-05,44.5771
2022-11-06,44.5771
2022-11-07,44.5771
2022-11-08,44.5771
2022-11-09,44.5771
2022-11-10,44.5771
2022-11-11,44.5771
2022-11-12,44.5771
2022-11-13,44.5771
2022-11-14,44.5771
2022-11-15,44.5771
2022-11-16,44.5771
2022-11-17,44.5771
2022-11-18,44.5771
2022-11-19,44.5771
2022-11-20,44.5771
2022-11-21,44.5771
2022-11-22,44.5771
2022-11-23,44.5771
2022-11-24,44.5771
2022-11-25,44.5771
2022-11-26,44.5771
2022-11-27,44.5771
2022-11-28,44.5771
2022-11-29,44.5771
2022-11-30,44.5771
2022-12-01,44.5771
2022-12-02,44.5771
2022-12-03,44.5771
2022-12-04,44.5771
2022-12-05,44.5771
2022-12-06,44.5771
2022-12-07,44.5771
2022-12-08,44.5771
2022-12-09,44.5771
2022-12-10,44.5771
2022-12-11,44.5771
2022-12-12,44.5771
2022-12-13,44.5771
2022-12-14,44.5771
2022-12-15,44.5771
2022-12-16,44.5771
2022-12-17,44.5771
2022-12-18,44.5771
2022-12-19,44.5771
2022-12-20,44.5771
2022-12-21,44.5771
2022-12-22,44.5771
2022-12-23,44.5771
2022-12-24,44.5771
2022-12-25,44.5771
2022-12-26,44.5771
2022-12-27,44.5771
2022-12-28,44.5771
2022-12-29,44.5771
2022-12-30,44.5771
2022-12-31,40.7071
2023-01-01,40.7071
2023-01-02,40.7071
2023-01-03,40.7071
2023-01-04,40.7071
2023-01-05,40.7071
2023-01-06,40.7071
2023-01-07,40.7071
2023-01-08,40.7071
2023-01-09,40.7071
2023-01-10,40.7071
2023-01-11,40.7071
2023-01-12,40.7071
2023-01-13,40.7071
2023-01-14,40.7071
2023-01-15,40.7071
2023-01-16,40.7071
2023-01-17,40.7071
2023-01-18,40.7071
2023-01-19,40.7071
2023-01-20,40.7071
2023-01-21,40.7071
2023-01-22,40.7071
2023-01-23,40.7071
2023-01-24,40.7071
2023-01-25,40.7071
2023-01-26,40.7071
2023-01-27,40.7071
2023-01-28,40.7071
2023-01-29,40.7071
2023-01-30,40.7071
2023-01-31,40.7071
2023-02-01,40.7071
2023-02-02,40.7071
2023-02-03,40.7071
2023-02-04,40.7071
2023-02-05,40.7071
2023-02-06,40.7071
2023-02-07,40.7071
2023-02-08,40.7071
2023-02-09,40.7071
2023-02-10,40.7071
2023-02-11,40.7071
2023-02-12,40.7071
2023-02-13,40.7071
2023-02-14,40.7071
2023-02-15,40.7071
2023-02-16,40.7071
2023-02-17,40.7071
2023-02-18,40.7071
2023-02-19,40.7071
2023-02-20,40.7071
2023-02-21,40.7071
2023-02-22,40.7071
2023-02-23,40.7071
2023-02-24,40.7071
2023-02-25,40.7071
2023-02-26,40.7071
2023-02-27,40.7071
2023-02-28,40.7071
2023-03-01,40.7071
2023-03-02,40.7071
2023-03-03,40.7071
2023-03-04,40.7071
2023-03-05,40.7071
2023-03-06,40.7071
2023-03-07,40.7071
2023-03-08,40.7071
