,JLL US Equity
2020-07-03,9.5635
2020-07-04,9.5635
2020-07-05,9.5635
2020-07-06,9.5635
2020-07-07,9.5635
2020-07-08,9.5635
2020-07-09,9.5635
2020-07-10,9.5635
2020-07-11,9.5635
2020-07-12,9.5635
2020-07-13,9.5635
2020-07-14,9.5635
2020-07-15,9.5635
2020-07-16,9.5635
2020-07-17,9.5635
2020-07-18,9.5635
2020-07-19,9.5635
2020-07-20,9.5635
2020-07-21,9.5635
2020-07-22,9.5635
2020-07-23,9.5635
2020-07-24,9.5635
2020-07-25,9.5635
2020-07-26,9.5635
2020-07-27,9.5635
2020-07-28,9.5635
2020-07-29,9.5635
2020-07-30,9.5635
2020-07-31,9.5635
2020-08-01,9.5635
2020-08-02,9.5635
2020-08-03,9.5635
2020-08-04,9.5635
2020-08-05,9.5635
2020-08-06,9.5635
2020-08-07,9.5635
2020-08-08,9.5635
2020-08-09,9.5635
2020-08-10,9.5635
2020-08-11,9.5635
2020-08-12,9.5635
2020-08-13,9.5635
2020-08-14,9.5635
2020-08-15,9.5635
2020-08-16,9.5635
2020-08-17,9.5635
2020-08-18,9.5635
2020-08-19,9.5635
2020-08-20,9.5635
2020-08-21,9.5635
2020-08-22,9.5635
2020-08-23,9.5635
2020-08-24,9.5635
2020-08-25,9.5635
2020-08-26,9.5635
2020-08-27,9.5635
2020-08-28,9.5635
2020-08-29,9.5635
2020-08-30,9.5635
2020-08-31,9.5635
2020-09-01,9.5635
2020-09-02,9.5635
2020-09-03,9.5635
2020-09-04,9.5635
2020-09-05,9.5635
2020-09-06,9.5635
2020-09-07,9.5635
2020-09-08,9.5635
2020-09-09,9.5635
2020-09-10,9.5635
2020-09-11,9.5635
2020-09-12,9.5635
2020-09-13,9.5635
2020-09-14,9.5635
2020-09-15,9.5635
2020-09-16,9.5635
2020-09-17,9.5635
2020-09-18,9.5635
2020-09-19,9.5635
2020-09-20,9.5635
2020-09-21,9.5635
2020-09-22,9.5635
2020-09-23,9.5635
2020-09-24,9.5635
2020-09-25,9.5635
2020-09-26,9.5635
2020-09-27,9.5635
2020-09-28,9.5635
2020-09-29,9.5635
2020-09-30,8.5322
2020-10-01,8.5322
2020-10-02,8.5322
2020-10-03,8.5322
2020-10-04,8.5322
2020-10-05,8.5322
2020-10-06,8.5322
2020-10-07,8.5322
2020-10-08,8.5322
2020-10-09,8.5322
2020-10-10,8.5322
2020-10-11,8.5322
2020-10-12,8.5322
2020-10-13,8.5322
2020-10-14,8.5322
2020-10-15,8.5322
2020-10-16,8.5322
2020-10-17,8.5322
2020-10-18,8.5322
2020-10-19,8.5322
2020-10-20,8.5322
2020-10-21,8.5322
2020-10-22,8.5322
2020-10-23,8.5322
2020-10-24,8.5322
2020-10-25,8.5322
2020-10-26,8.5322
2020-10-27,8.5322
2020-10-28,8.5322
2020-10-29,8.5322
2020-10-30,8.5322
2020-10-31,8.5322
2020-11-01,8.5322
2020-11-02,8.5322
2020-11-03,8.5322
2020-11-04,8.5322
2020-11-05,8.5322
2020-11-06,8.5322
2020-11-07,8.5322
2020-11-08,8.5322
2020-11-09,8.5322
2020-11-10,8.5322
2020-11-11,8.5322
2020-11-12,8.5322
2020-11-13,8.5322
2020-11-14,8.5322
2020-11-15,8.5322
2020-11-16,8.5322
2020-11-17,8.5322
2020-11-18,8.5322
2020-11-19,8.5322
2020-11-20,8.5322
2020-11-21,8.5322
2020-11-22,8.5322
2020-11-23,8.5322
2020-11-24,8.5322
2020-11-25,8.5322
2020-11-26,8.5322
2020-11-27,8.5322
2020-11-28,8.5322
2020-11-29,8.5322
2020-11-30,8.5322
2020-12-01,8.5322
2020-12-02,8.5322
2020-12-03,8.5322
2020-12-04,8.5322
2020-12-05,8.5322
2020-12-06,8.5322
2020-12-07,8.5322
2020-12-08,8.5322
2020-12-09,8.5322
2020-12-10,8.5322
2020-12-11,8.5322
2020-12-12,8.5322
2020-12-13,8.5322
2020-12-14,8.5322
2020-12-15,8.5322
2020-12-16,8.5322
2020-12-17,8.5322
2020-12-18,8.5322
2020-12-19,8.5322
2020-12-20,8.5322
2020-12-21,8.5322
2020-12-22,8.5322
2020-12-23,8.5322
2020-12-24,8.5322
2020-12-25,8.5322
2020-12-26,8.5322
2020-12-27,8.5322
2020-12-28,8.5322
2020-12-29,8.5322
2020-12-30,8.5322
2020-12-31,7.5666
2021-01-01,7.5666
2021-01-02,7.5666
2021-01-03,7.5666
2021-01-04,7.5666
2021-01-05,7.5666
2021-01-06,7.5666
2021-01-07,7.5666
2021-01-08,7.5666
2021-01-09,7.5666
2021-01-10,7.5666
2021-01-11,7.5666
2021-01-12,7.5666
2021-01-13,7.5666
2021-01-14,7.5666
2021-01-15,7.5666
2021-01-16,7.5666
2021-01-17,7.5666
2021-01-18,7.5666
2021-01-19,7.5666
2021-01-20,7.5666
2021-01-21,7.5666
2021-01-22,7.5666
2021-01-23,7.5666
2021-01-24,7.5666
2021-01-25,7.5666
2021-01-26,7.5666
2021-01-27,7.5666
2021-01-28,7.5666
2021-01-29,7.5666
2021-01-30,7.5666
2021-01-31,7.5666
2021-02-01,7.5666
2021-02-02,7.5666
2021-02-03,7.5666
2021-02-04,7.5666
2021-02-05,7.5666
2021-02-06,7.5666
2021-02-07,7.5666
2021-02-08,7.5666
2021-02-09,7.5666
2021-02-10,7.5666
2021-02-11,7.5666
2021-02-12,7.5666
2021-02-13,7.5666
2021-02-14,7.5666
2021-02-15,7.5666
2021-02-16,7.5666
2021-02-17,7.5666
2021-02-18,7.5666
2021-02-19,7.5666
2021-02-20,7.5666
2021-02-21,7.5666
2021-02-22,7.5666
2021-02-23,7.5666
2021-02-24,7.5666
2021-02-25,7.5666
2021-02-26,7.5666
2021-02-27,7.5666
2021-02-28,7.5666
2021-03-01,7.5666
2021-03-02,7.5666
2021-03-03,7.5666
2021-03-04,7.5666
2021-03-05,7.5666
2021-03-06,7.5666
2021-03-07,7.5666
2021-03-08,7.5666
2021-03-09,7.5666
2021-03-10,7.5666
2021-03-11,7.5666
2021-03-12,7.5666
2021-03-13,7.5666
2021-03-14,7.5666
2021-03-15,7.5666
2021-03-16,7.5666
2021-03-17,7.5666
2021-03-18,7.5666
2021-03-19,7.5666
2021-03-20,7.5666
2021-03-21,7.5666
2021-03-22,7.5666
2021-03-23,7.5666
2021-03-24,7.5666
2021-03-25,7.5666
2021-03-26,7.5666
2021-03-27,7.5666
2021-03-28,7.5666
2021-03-29,7.5666
2021-03-30,7.5666
2021-03-31,9.467
2021-04-01,9.467
2021-04-02,9.467
2021-04-03,9.467
2021-04-04,9.467
2021-04-05,9.467
2021-04-06,9.467
2021-04-07,9.467
2021-04-08,9.467
2021-04-09,9.467
2021-04-10,9.467
2021-04-11,9.467
2021-04-12,9.467
2021-04-13,9.467
2021-04-14,9.467
2021-04-15,9.467
2021-04-16,9.467
2021-04-17,9.467
2021-04-18,9.467
2021-04-19,9.467
2021-04-20,9.467
2021-04-21,9.467
2021-04-22,9.467
2021-04-23,9.467
2021-04-24,9.467
2021-04-25,9.467
2021-04-26,9.467
2021-04-27,9.467
2021-04-28,9.467
2021-04-29,9.467
2021-04-30,9.467
2021-05-01,9.467
2021-05-02,9.467
2021-05-03,9.467
2021-05-04,9.467
2021-05-05,9.467
2021-05-06,9.467
2021-05-07,9.467
2021-05-08,9.467
2021-05-09,9.467
2021-05-10,9.467
2021-05-11,9.467
2021-05-12,9.467
2021-05-13,9.467
2021-05-14,9.467
2021-05-15,9.467
2021-05-16,9.467
2021-05-17,9.467
2021-05-18,9.467
2021-05-19,9.467
2021-05-20,9.467
2021-05-21,9.467
2021-05-22,9.467
2021-05-23,9.467
2021-05-24,9.467
2021-05-25,9.467
2021-05-26,9.467
2021-05-27,9.467
2021-05-28,9.467
2021-05-29,9.467
2021-05-30,9.467
2021-05-31,9.467
2021-06-01,9.467
2021-06-02,9.467
2021-06-03,9.467
2021-06-04,9.467
2021-06-05,9.467
2021-06-06,9.467
2021-06-07,9.467
2021-06-08,9.467
2021-06-09,9.467
2021-06-10,9.467
2021-06-11,9.467
2021-06-12,9.467
2021-06-13,9.467
2021-06-14,9.467
2021-06-15,9.467
2021-06-16,9.467
2021-06-17,9.467
2021-06-18,9.467
2021-06-19,9.467
2021-06-20,9.467
2021-06-21,9.467
2021-06-22,9.467
2021-06-23,9.467
2021-06-24,9.467
2021-06-25,9.467
2021-06-26,9.467
2021-06-27,9.467
2021-06-28,9.467
2021-06-29,9.467
2021-06-30,12.6436
2021-07-01,12.6436
2021-07-02,12.6436
2021-07-03,12.6436
2021-07-04,12.6436
2021-07-05,12.6436
2021-07-06,12.6436
2021-07-07,12.6436
2021-07-08,12.6436
2021-07-09,12.6436
2021-07-10,12.6436
2021-07-11,12.6436
2021-07-12,12.6436
2021-07-13,12.6436
2021-07-14,12.6436
2021-07-15,12.6436
2021-07-16,12.6436
2021-07-17,12.6436
2021-07-18,12.6436
2021-07-19,12.6436
2021-07-20,12.6436
2021-07-21,12.6436
2021-07-22,12.6436
2021-07-23,12.6436
2021-07-24,12.6436
2021-07-25,12.6436
2021-07-26,12.6436
2021-07-27,12.6436
2021-07-28,12.6436
2021-07-29,12.6436
2021-07-30,12.6436
2021-07-31,12.6436
2021-08-01,12.6436
2021-08-02,12.6436
2021-08-03,12.6436
2021-08-04,12.6436
2021-08-05,12.6436
2021-08-06,12.6436
2021-08-07,12.6436
2021-08-08,12.6436
2021-08-09,12.6436
2021-08-10,12.6436
2021-08-11,12.6436
2021-08-12,12.6436
2021-08-13,12.6436
2021-08-14,12.6436
2021-08-15,12.6436
2021-08-16,12.6436
2021-08-17,12.6436
2021-08-18,12.6436
2021-08-19,12.6436
2021-08-20,12.6436
2021-08-21,12.6436
2021-08-22,12.6436
2021-08-23,12.6436
2021-08-24,12.6436
2021-08-25,12.6436
2021-08-26,12.6436
2021-08-27,12.6436
2021-08-28,12.6436
2021-08-29,12.6436
2021-08-30,12.6436
2021-08-31,12.6436
2021-09-01,12.6436
2021-09-02,12.6436
2021-09-03,12.6436
2021-09-04,12.6436
2021-09-05,12.6436
2021-09-06,12.6436
2021-09-07,12.6436
2021-09-08,12.6436
2021-09-09,12.6436
2021-09-10,12.6436
2021-09-11,12.6436
2021-09-12,12.6436
2021-09-13,12.6436
2021-09-14,12.6436
2021-09-15,12.6436
2021-09-16,12.6436
2021-09-17,12.6436
2021-09-18,12.6436
2021-09-19,12.6436
2021-09-20,12.6436
2021-09-21,12.6436
2021-09-22,12.6436
2021-09-23,12.6436
2021-09-24,12.6436
2021-09-25,12.6436
2021-09-26,12.6436
2021-09-27,12.6436
2021-09-28,12.6436
2021-09-29,12.6436
2021-09-30,14.2919
2021-10-01,14.2919
2021-10-02,14.2919
2021-10-03,14.2919
2021-10-04,14.2919
2021-10-05,14.2919
2021-10-06,14.2919
2021-10-07,14.2919
2021-10-08,14.2919
2021-10-09,14.2919
2021-10-10,14.2919
2021-10-11,14.2919
2021-10-12,14.2919
2021-10-13,14.2919
2021-10-14,14.2919
2021-10-15,14.2919
2021-10-16,14.2919
2021-10-17,14.2919
2021-10-18,14.2919
2021-10-19,14.2919
2021-10-20,14.2919
2021-10-21,14.2919
2021-10-22,14.2919
2021-10-23,14.2919
2021-10-24,14.2919
2021-10-25,14.2919
2021-10-26,14.2919
2021-10-27,14.2919
2021-10-28,14.2919
2021-10-29,14.2919
2021-10-30,14.2919
2021-10-31,14.2919
2021-11-01,14.2919
2021-11-02,14.2919
2021-11-03,14.2919
2021-11-04,14.2919
2021-11-05,14.2919
2021-11-06,14.2919
2021-11-07,14.2919
2021-11-08,14.2919
2021-11-09,14.2919
2021-11-10,14.2919
2021-11-11,14.2919
2021-11-12,14.2919
2021-11-13,14.2919
2021-11-14,14.2919
2021-11-15,14.2919
2021-11-16,14.2919
2021-11-17,14.2919
2021-11-18,14.2919
2021-11-19,14.2919
2021-11-20,14.2919
2021-11-21,14.2919
2021-11-22,14.2919
2021-11-23,14.2919
2021-11-24,14.2919
2021-11-25,14.2919
2021-11-26,14.2919
2021-11-27,14.2919
2021-11-28,14.2919
2021-11-29,14.2919
2021-11-30,14.2919
2021-12-01,14.2919
2021-12-02,14.2919
2021-12-03,14.2919
2021-12-04,14.2919
2021-12-05,14.2919
2021-12-06,14.2919
2021-12-07,14.2919
2021-12-08,14.2919
2021-12-09,14.2919
2021-12-10,14.2919
2021-12-11,14.2919
2021-12-12,14.2919
2021-12-13,14.2919
2021-12-14,14.2919
2021-12-15,14.2919
2021-12-16,14.2919
2021-12-17,14.2919
2021-12-18,14.2919
2021-12-19,14.2919
2021-12-20,14.2919
2021-12-21,14.2919
2021-12-22,14.2919
2021-12-23,14.2919
2021-12-24,14.2919
2021-12-25,14.2919
2021-12-26,14.2919
2021-12-27,14.2919
2021-12-28,14.2919
2021-12-29,14.2919
2021-12-30,14.2919
2021-12-31,16.4296
2022-01-01,16.4296
2022-01-02,16.4296
2022-01-03,16.4296
2022-01-04,16.4296
2022-01-05,16.4296
2022-01-06,16.4296
2022-01-07,16.4296
2022-01-08,16.4296
2022-01-09,16.4296
2022-01-10,16.4296
2022-01-11,16.4296
2022-01-12,16.4296
2022-01-13,16.4296
2022-01-14,16.4296
2022-01-15,16.4296
2022-01-16,16.4296
2022-01-17,16.4296
2022-01-18,16.4296
2022-01-19,16.4296
2022-01-20,16.4296
2022-01-21,16.4296
2022-01-22,16.4296
2022-01-23,16.4296
2022-01-24,16.4296
2022-01-25,16.4296
2022-01-26,16.4296
2022-01-27,16.4296
2022-01-28,16.4296
2022-01-29,16.4296
2022-01-30,16.4296
2022-01-31,16.4296
2022-02-01,16.4296
2022-02-02,16.4296
2022-02-03,16.4296
2022-02-04,16.4296
2022-02-05,16.4296
2022-02-06,16.4296
2022-02-07,16.4296
2022-02-08,16.4296
2022-02-09,16.4296
2022-02-10,16.4296
2022-02-11,16.4296
2022-02-12,16.4296
2022-02-13,16.4296
2022-02-14,16.4296
2022-02-15,16.4296
2022-02-16,16.4296
2022-02-17,16.4296
2022-02-18,16.4296
2022-02-19,16.4296
2022-02-20,16.4296
2022-02-21,16.4296
2022-02-22,16.4296
2022-02-23,16.4296
2022-02-24,16.4296
2022-02-25,16.4296
2022-02-26,16.4296
2022-02-27,16.4296
2022-02-28,16.4296
2022-03-01,16.4296
2022-03-02,16.4296
2022-03-03,16.4296
2022-03-04,16.4296
2022-03-05,16.4296
2022-03-06,16.4296
2022-03-07,16.4296
2022-03-08,16.4296
2022-03-09,16.4296
2022-03-10,16.4296
2022-03-11,16.4296
2022-03-12,16.4296
2022-03-13,16.4296
2022-03-14,16.4296
2022-03-15,16.4296
2022-03-16,16.4296
2022-03-17,16.4296
2022-03-18,16.4296
2022-03-19,16.4296
2022-03-20,16.4296
2022-03-21,16.4296
2022-03-22,16.4296
2022-03-23,16.4296
2022-03-24,16.4296
2022-03-25,16.4296
2022-03-26,16.4296
2022-03-27,16.4296
2022-03-28,16.4296
2022-03-29,16.4296
2022-03-30,16.4296
2022-03-31,17.0299
2022-04-01,17.0299
2022-04-02,17.0299
2022-04-03,17.0299
2022-04-04,17.0299
2022-04-05,17.0299
2022-04-06,17.0299
2022-04-07,17.0299
2022-04-08,17.0299
2022-04-09,17.0299
2022-04-10,17.0299
2022-04-11,17.0299
2022-04-12,17.0299
2022-04-13,17.0299
2022-04-14,17.0299
2022-04-15,17.0299
2022-04-16,17.0299
2022-04-17,17.0299
2022-04-18,17.0299
2022-04-19,17.0299
2022-04-20,17.0299
2022-04-21,17.0299
2022-04-22,17.0299
2022-04-23,17.0299
2022-04-24,17.0299
2022-04-25,17.0299
2022-04-26,17.0299
2022-04-27,17.0299
2022-04-28,17.0299
2022-04-29,17.0299
2022-04-30,17.0299
2022-05-01,17.0299
2022-05-02,17.0299
2022-05-03,17.0299
2022-05-04,17.0299
2022-05-05,17.0299
2022-05-06,17.0299
2022-05-07,17.0299
2022-05-08,17.0299
2022-05-09,17.0299
2022-05-10,17.0299
2022-05-11,17.0299
2022-05-12,17.0299
2022-05-13,17.0299
2022-05-14,17.0299
2022-05-15,17.0299
2022-05-16,17.0299
2022-05-17,17.0299
2022-05-18,17.0299
2022-05-19,17.0299
2022-05-20,17.0299
2022-05-21,17.0299
2022-05-22,17.0299
2022-05-23,17.0299
2022-05-24,17.0299
2022-05-25,17.0299
2022-05-26,17.0299
2022-05-27,17.0299
2022-05-28,17.0299
2022-05-29,17.0299
2022-05-30,17.0299
2022-05-31,17.0299
2022-06-01,17.0299
2022-06-02,17.0299
2022-06-03,17.0299
2022-06-04,17.0299
2022-06-05,17.0299
2022-06-06,17.0299
2022-06-07,17.0299
2022-06-08,17.0299
2022-06-09,17.0299
2022-06-10,17.0299
2022-06-11,17.0299
2022-06-12,17.0299
2022-06-13,17.0299
2022-06-14,17.0299
2022-06-15,17.0299
2022-06-16,17.0299
2022-06-17,17.0299
2022-06-18,17.0299
2022-06-19,17.0299
2022-06-20,17.0299
2022-06-21,17.0299
2022-06-22,17.0299
2022-06-23,17.0299
2022-06-24,17.0299
2022-06-25,17.0299
2022-06-26,17.0299
2022-06-27,17.0299
2022-06-28,17.0299
2022-06-29,17.0299
2022-06-30,17.0292
2022-07-01,17.0292
2022-07-02,17.0292
2022-07-03,17.0292
2022-07-04,17.0292
2022-07-05,17.0292
2022-07-06,17.0292
2022-07-07,17.0292
2022-07-08,17.0292
2022-07-09,17.0292
2022-07-10,17.0292
2022-07-11,17.0292
2022-07-12,17.0292
2022-07-13,17.0292
2022-07-14,17.0292
2022-07-15,17.0292
2022-07-16,17.0292
2022-07-17,17.0292
2022-07-18,17.0292
2022-07-19,17.0292
2022-07-20,17.0292
2022-07-21,17.0292
2022-07-22,17.0292
2022-07-23,17.0292
2022-07-24,17.0292
2022-07-25,17.0292
2022-07-26,17.0292
2022-07-27,17.0292
2022-07-28,17.0292
2022-07-29,17.0292
2022-07-30,17.0292
2022-07-31,17.0292
2022-08-01,17.0292
2022-08-02,17.0292
2022-08-03,17.0292
2022-08-04,17.0292
2022-08-05,17.0292
2022-08-06,17.0292
2022-08-07,17.0292
2022-08-08,17.0292
2022-08-09,17.0292
2022-08-10,17.0292
2022-08-11,17.0292
2022-08-12,17.0292
2022-08-13,17.0292
2022-08-14,17.0292
2022-08-15,17.0292
2022-08-16,17.0292
2022-08-17,17.0292
2022-08-18,17.0292
2022-08-19,17.0292
2022-08-20,17.0292
2022-08-21,17.0292
2022-08-22,17.0292
2022-08-23,17.0292
2022-08-24,17.0292
2022-08-25,17.0292
2022-08-26,17.0292
2022-08-27,17.0292
2022-08-28,17.0292
2022-08-29,17.0292
2022-08-30,17.0292
2022-08-31,17.0292
2022-09-01,17.0292
2022-09-02,17.0292
2022-09-03,17.0292
2022-09-04,17.0292
2022-09-05,17.0292
2022-09-06,17.0292
2022-09-07,17.0292
2022-09-08,17.0292
2022-09-09,17.0292
2022-09-10,17.0292
2022-09-11,17.0292
2022-09-12,17.0292
2022-09-13,17.0292
2022-09-14,17.0292
2022-09-15,17.0292
2022-09-16,17.0292
2022-09-17,17.0292
2022-09-18,17.0292
2022-09-19,17.0292
2022-09-20,17.0292
2022-09-21,17.0292
2022-09-22,17.0292
2022-09-23,17.0292
2022-09-24,17.0292
2022-09-25,17.0292
2022-09-26,17.0292
2022-09-27,17.0292
2022-09-28,17.0292
2022-09-29,17.0292
2022-09-30,15.4997
2022-10-01,15.4997
2022-10-02,15.4997
2022-10-03,15.4997
2022-10-04,15.4997
2022-10-05,15.4997
2022-10-06,15.4997
2022-10-07,15.4997
2022-10-08,15.4997
2022-10-09,15.4997
2022-10-10,15.4997
2022-10-11,15.4997
2022-10-12,15.4997
2022-10-13,15.4997
2022-10-14,15.4997
2022-10-15,15.4997
2022-10-16,15.4997
2022-10-17,15.4997
2022-10-18,15.4997
2022-10-19,15.4997
2022-10-20,15.4997
2022-10-21,15.4997
2022-10-22,15.4997
2022-10-23,15.4997
2022-10-24,15.4997
2022-10-25,15.4997
2022-10-26,15.4997
2022-10-27,15.4997
2022-10-28,15.4997
2022-10-29,15.4997
2022-10-30,15.4997
2022-10-31,15.4997
2022-11-01,15.4997
2022-11-02,15.4997
2022-11-03,15.4997
2022-11-04,15.4997
2022-11-05,15.4997
2022-11-06,15.4997
2022-11-07,15.4997
2022-11-08,15.4997
2022-11-09,15.4997
2022-11-10,15.4997
2022-11-11,15.4997
2022-11-12,15.4997
2022-11-13,15.4997
2022-11-14,15.4997
2022-11-15,15.4997
2022-11-16,15.4997
2022-11-17,15.4997
2022-11-18,15.4997
2022-11-19,15.4997
2022-11-20,15.4997
2022-11-21,15.4997
2022-11-22,15.4997
2022-11-23,15.4997
2022-11-24,15.4997
2022-11-25,15.4997
2022-11-26,15.4997
2022-11-27,15.4997
2022-11-28,15.4997
2022-11-29,15.4997
2022-11-30,15.4997
2022-12-01,15.4997
2022-12-02,15.4997
2022-12-03,15.4997
2022-12-04,15.4997
2022-12-05,15.4997
2022-12-06,15.4997
2022-12-07,15.4997
2022-12-08,15.4997
2022-12-09,15.4997
2022-12-10,15.4997
2022-12-11,15.4997
2022-12-12,15.4997
2022-12-13,15.4997
2022-12-14,15.4997
2022-12-15,15.4997
2022-12-16,15.4997
2022-12-17,15.4997
2022-12-18,15.4997
2022-12-19,15.4997
2022-12-20,15.4997
2022-12-21,15.4997
2022-12-22,15.4997
2022-12-23,15.4997
2022-12-24,15.4997
2022-12-25,15.4997
2022-12-26,15.4997
2022-12-27,15.4997
2022-12-28,15.4997
2022-12-29,15.4997
2022-12-30,15.4997
2022-12-31,10.7244
2023-01-01,10.7244
2023-01-02,10.7244
2023-01-03,10.7244
2023-01-04,10.7244
2023-01-05,10.7244
2023-01-06,10.7244
2023-01-07,10.7244
2023-01-08,10.7244
2023-01-09,10.7244
2023-01-10,10.7244
2023-01-11,10.7244
2023-01-12,10.7244
2023-01-13,10.7244
2023-01-14,10.7244
2023-01-15,10.7244
2023-01-16,10.7244
2023-01-17,10.7244
2023-01-18,10.7244
2023-01-19,10.7244
2023-01-20,10.7244
2023-01-21,10.7244
2023-01-22,10.7244
2023-01-23,10.7244
2023-01-24,10.7244
2023-01-25,10.7244
2023-01-26,10.7244
2023-01-27,10.7244
2023-01-28,10.7244
2023-01-29,10.7244
2023-01-30,10.7244
2023-01-31,10.7244
2023-02-01,10.7244
2023-02-02,10.7244
2023-02-03,10.7244
2023-02-04,10.7244
2023-02-05,10.7244
2023-02-06,10.7244
2023-02-07,10.7244
2023-02-08,10.7244
2023-02-09,10.7244
2023-02-10,10.7244
2023-02-11,10.7244
2023-02-12,10.7244
2023-02-13,10.7244
2023-02-14,10.7244
2023-02-15,10.7244
2023-02-16,10.7244
2023-02-17,10.7244
2023-02-18,10.7244
2023-02-19,10.7244
2023-02-20,10.7244
2023-02-21,10.7244
2023-02-22,10.7244
2023-02-23,10.7244
2023-02-24,10.7244
2023-02-25,10.7244
2023-02-26,10.7244
2023-02-27,10.7244
2023-02-28,10.7244
2023-03-01,10.7244
2023-03-02,10.7244
2023-03-03,10.7244
2023-03-04,10.7244
2023-03-05,10.7244
2023-03-06,10.7244
2023-03-07,10.7244
2023-03-08,10.7244
2023-03-09,10.7244
2023-03-10,10.7244
2023-03-11,10.7244
2023-03-12,10.7244
2023-03-13,10.7244
2023-03-14,10.7244
2023-03-15,10.7244
2023-03-16,10.7244
