,LNTH US Equity
2020-05-16,24.8548
2020-05-17,24.8548
2020-05-18,24.8548
2020-05-19,24.8548
2020-05-20,24.8548
2020-05-21,24.8548
2020-05-22,24.8548
2020-05-23,24.8548
2020-05-24,24.8548
2020-05-25,24.8548
2020-05-26,24.8548
2020-05-27,24.8548
2020-05-28,24.8548
2020-05-29,24.8548
2020-05-30,24.8548
2020-05-31,24.8548
2020-06-01,24.8548
2020-06-02,24.8548
2020-06-03,24.8548
2020-06-04,24.8548
2020-06-05,24.8548
2020-06-06,24.8548
2020-06-07,24.8548
2020-06-08,24.8548
2020-06-09,24.8548
2020-06-10,24.8548
2020-06-11,24.8548
2020-06-12,24.8548
2020-06-13,24.8548
2020-06-14,24.8548
2020-06-15,24.8548
2020-06-16,24.8548
2020-06-17,24.8548
2020-06-18,24.8548
2020-06-19,24.8548
2020-06-20,24.8548
2020-06-21,24.8548
2020-06-22,24.8548
2020-06-23,24.8548
2020-06-24,24.8548
2020-06-25,24.8548
2020-06-26,24.8548
2020-06-27,24.8548
2020-06-28,24.8548
2020-06-29,24.8548
2020-06-30,3.8271
2020-07-01,3.8271
2020-07-02,3.8271
2020-07-03,3.8271
2020-07-04,3.8271
2020-07-05,3.8271
2020-07-06,3.8271
2020-07-07,3.8271
2020-07-08,3.8271
2020-07-09,3.8271
2020-07-10,3.8271
2020-07-11,3.8271
2020-07-12,3.8271
2020-07-13,3.8271
2020-07-14,3.8271
2020-07-15,3.8271
2020-07-16,3.8271
2020-07-17,3.8271
2020-07-18,3.8271
2020-07-19,3.8271
2020-07-20,3.8271
2020-07-21,3.8271
2020-07-22,3.8271
2020-07-23,3.8271
2020-07-24,3.8271
2020-07-25,3.8271
2020-07-26,3.8271
2020-07-27,3.8271
2020-07-28,3.8271
2020-07-29,3.8271
2020-07-30,3.8271
2020-07-31,3.8271
2020-08-01,3.8271
2020-08-02,3.8271
2020-08-03,3.8271
2020-08-04,3.8271
2020-08-05,3.8271
2020-08-06,3.8271
2020-08-07,3.8271
2020-08-08,3.8271
2020-08-09,3.8271
2020-08-10,3.8271
2020-08-11,3.8271
2020-08-12,3.8271
2020-08-13,3.8271
2020-08-14,3.8271
2020-08-15,3.8271
2020-08-16,3.8271
2020-08-17,3.8271
2020-08-18,3.8271
2020-08-19,3.8271
2020-08-20,3.8271
2020-08-21,3.8271
2020-08-22,3.8271
2020-08-23,3.8271
2020-08-24,3.8271
2020-08-25,3.8271
2020-08-26,3.8271
2020-08-27,3.8271
2020-08-28,3.8271
2020-08-29,3.8271
2020-08-30,3.8271
2020-08-31,3.8271
2020-09-01,3.8271
2020-09-02,3.8271
2020-09-03,3.8271
2020-09-04,3.8271
2020-09-05,3.8271
2020-09-06,3.8271
2020-09-07,3.8271
2020-09-08,3.8271
2020-09-09,3.8271
2020-09-10,3.8271
2020-09-11,3.8271
2020-09-12,3.8271
2020-09-13,3.8271
2020-09-14,3.8271
2020-09-15,3.8271
2020-09-16,3.8271
2020-09-17,3.8271
2020-09-18,3.8271
2020-09-19,3.8271
2020-09-20,3.8271
2020-09-21,3.8271
2020-09-22,3.8271
2020-09-23,3.8271
2020-09-24,3.8271
2020-09-25,3.8271
2020-09-26,3.8271
2020-09-27,3.8271
2020-09-28,3.8271
2020-09-29,3.8271
2020-09-30,0.1266
2020-10-01,0.1266
2020-10-02,0.1266
2020-10-03,0.1266
2020-10-04,0.1266
2020-10-05,0.1266
2020-10-06,0.1266
2020-10-07,0.1266
2020-10-08,0.1266
2020-10-09,0.1266
2020-10-10,0.1266
2020-10-11,0.1266
2020-10-12,0.1266
2020-10-13,0.1266
2020-10-14,0.1266
2020-10-15,0.1266
2020-10-16,0.1266
2020-10-17,0.1266
2020-10-18,0.1266
2020-10-19,0.1266
2020-10-20,0.1266
2020-10-21,0.1266
2020-10-22,0.1266
2020-10-23,0.1266
2020-10-24,0.1266
2020-10-25,0.1266
2020-10-26,0.1266
2020-10-27,0.1266
2020-10-28,0.1266
2020-10-29,0.1266
2020-10-30,0.1266
2020-10-31,0.1266
2020-11-01,0.1266
2020-11-02,0.1266
2020-11-03,0.1266
2020-11-04,0.1266
2020-11-05,0.1266
2020-11-06,0.1266
2020-11-07,0.1266
2020-11-08,0.1266
2020-11-09,0.1266
2020-11-10,0.1266
2020-11-11,0.1266
2020-11-12,0.1266
2020-11-13,0.1266
2020-11-14,0.1266
2020-11-15,0.1266
2020-11-16,0.1266
2020-11-17,0.1266
2020-11-18,0.1266
2020-11-19,0.1266
2020-11-20,0.1266
2020-11-21,0.1266
2020-11-22,0.1266
2020-11-23,0.1266
2020-11-24,0.1266
2020-11-25,0.1266
2020-11-26,0.1266
2020-11-27,0.1266
2020-11-28,0.1266
2020-11-29,0.1266
2020-11-30,0.1266
2020-12-01,0.1266
2020-12-02,0.1266
2020-12-03,0.1266
2020-12-04,0.1266
2020-12-05,0.1266
2020-12-06,0.1266
2020-12-07,0.1266
2020-12-08,0.1266
2020-12-09,0.1266
2020-12-10,0.1266
2020-12-11,0.1266
2020-12-12,0.1266
2020-12-13,0.1266
2020-12-14,0.1266
2020-12-15,0.1266
2020-12-16,0.1266
2020-12-17,0.1266
2020-12-18,0.1266
2020-12-19,0.1266
2020-12-20,0.1266
2020-12-21,0.1266
2020-12-22,0.1266
2020-12-23,0.1266
2020-12-24,0.1266
2020-12-25,0.1266
2020-12-26,0.1266
2020-12-27,0.1266
2020-12-28,0.1266
2020-12-29,0.1266
2020-12-30,0.1266
2020-12-31,-4.2853
2021-01-01,-4.2853
2021-01-02,-4.2853
2021-01-03,-4.2853
2021-01-04,-4.2853
2021-01-05,-4.2853
2021-01-06,-4.2853
2021-01-07,-4.2853
2021-01-08,-4.2853
2021-01-09,-4.2853
2021-01-10,-4.2853
2021-01-11,-4.2853
2021-01-12,-4.2853
2021-01-13,-4.2853
2021-01-14,-4.2853
2021-01-15,-4.2853
2021-01-16,-4.2853
2021-01-17,-4.2853
2021-01-18,-4.2853
2021-01-19,-4.2853
2021-01-20,-4.2853
2021-01-21,-4.2853
2021-01-22,-4.2853
2021-01-23,-4.2853
2021-01-24,-4.2853
2021-01-25,-4.2853
2021-01-26,-4.2853
2021-01-27,-4.2853
2021-01-28,-4.2853
2021-01-29,-4.2853
2021-01-30,-4.2853
2021-01-31,-4.2853
2021-02-01,-4.2853
2021-02-02,-4.2853
2021-02-03,-4.2853
2021-02-04,-4.2853
2021-02-05,-4.2853
2021-02-06,-4.2853
2021-02-07,-4.2853
2021-02-08,-4.2853
2021-02-09,-4.2853
2021-02-10,-4.2853
2021-02-11,-4.2853
2021-02-12,-4.2853
2021-02-13,-4.2853
2021-02-14,-4.2853
2021-02-15,-4.2853
2021-02-16,-4.2853
2021-02-17,-4.2853
2021-02-18,-4.2853
2021-02-19,-4.2853
2021-02-20,-4.2853
2021-02-21,-4.2853
2021-02-22,-4.2853
2021-02-23,-4.2853
2021-02-24,-4.2853
2021-02-25,-4.2853
2021-02-26,-4.2853
2021-02-27,-4.2853
2021-02-28,-4.2853
2021-03-01,-4.2853
2021-03-02,-4.2853
2021-03-03,-4.2853
2021-03-04,-4.2853
2021-03-05,-4.2853
2021-03-06,-4.2853
2021-03-07,-4.2853
2021-03-08,-4.2853
2021-03-09,-4.2853
2021-03-10,-4.2853
2021-03-11,-4.2853
2021-03-12,-4.2853
2021-03-13,-4.2853
2021-03-14,-4.2853
2021-03-15,-4.2853
2021-03-16,-4.2853
2021-03-17,-4.2853
2021-03-18,-4.2853
2021-03-19,-4.2853
2021-03-20,-4.2853
2021-03-21,-4.2853
2021-03-22,-4.2853
2021-03-23,-4.2853
2021-03-24,-4.2853
2021-03-25,-4.2853
2021-03-26,-4.2853
2021-03-27,-4.2853
2021-03-28,-4.2853
2021-03-29,-4.2853
2021-03-30,-4.2853
2021-03-31,-2.4135
2021-04-01,-2.4135
2021-04-02,-2.4135
2021-04-03,-2.4135
2021-04-04,-2.4135
2021-04-05,-2.4135
2021-04-06,-2.4135
2021-04-07,-2.4135
2021-04-08,-2.4135
2021-04-09,-2.4135
2021-04-10,-2.4135
2021-04-11,-2.4135
2021-04-12,-2.4135
2021-04-13,-2.4135
2021-04-14,-2.4135
2021-04-15,-2.4135
2021-04-16,-2.4135
2021-04-17,-2.4135
2021-04-18,-2.4135
2021-04-19,-2.4135
2021-04-20,-2.4135
2021-04-21,-2.4135
2021-04-22,-2.4135
2021-04-23,-2.4135
2021-04-24,-2.4135
2021-04-25,-2.4135
2021-04-26,-2.4135
2021-04-27,-2.4135
2021-04-28,-2.4135
2021-04-29,-2.4135
2021-04-30,-2.4135
2021-05-01,-2.4135
2021-05-02,-2.4135
2021-05-03,-2.4135
2021-05-04,-2.4135
2021-05-05,-2.4135
2021-05-06,-2.4135
2021-05-07,-2.4135
2021-05-08,-2.4135
2021-05-09,-2.4135
2021-05-10,-2.4135
2021-05-11,-2.4135
2021-05-12,-2.4135
2021-05-13,-2.4135
2021-05-14,-2.4135
2021-05-15,-2.4135
2021-05-16,-2.4135
2021-05-17,-2.4135
2021-05-18,-2.4135
2021-05-19,-2.4135
2021-05-20,-2.4135
2021-05-21,-2.4135
2021-05-22,-2.4135
2021-05-23,-2.4135
2021-05-24,-2.4135
2021-05-25,-2.4135
2021-05-26,-2.4135
2021-05-27,-2.4135
2021-05-28,-2.4135
2021-05-29,-2.4135
2021-05-30,-2.4135
2021-05-31,-2.4135
2021-06-01,-2.4135
2021-06-02,-2.4135
2021-06-03,-2.4135
2021-06-04,-2.4135
2021-06-05,-2.4135
2021-06-06,-2.4135
2021-06-07,-2.4135
2021-06-08,-2.4135
2021-06-09,-2.4135
2021-06-10,-2.4135
2021-06-11,-2.4135
2021-06-12,-2.4135
2021-06-13,-2.4135
2021-06-14,-2.4135
2021-06-15,-2.4135
2021-06-16,-2.4135
2021-06-17,-2.4135
2021-06-18,-2.4135
2021-06-19,-2.4135
2021-06-20,-2.4135
2021-06-21,-2.4135
2021-06-22,-2.4135
2021-06-23,-2.4135
2021-06-24,-2.4135
2021-06-25,-2.4135
2021-06-26,-2.4135
2021-06-27,-2.4135
2021-06-28,-2.4135
2021-06-29,-2.4135
2021-06-30,-5.3622
2021-07-01,-5.3622
2021-07-02,-5.3622
2021-07-03,-5.3622
2021-07-04,-5.3622
2021-07-05,-5.3622
2021-07-06,-5.3622
2021-07-07,-5.3622
2021-07-08,-5.3622
2021-07-09,-5.3622
2021-07-10,-5.3622
2021-07-11,-5.3622
2021-07-12,-5.3622
2021-07-13,-5.3622
2021-07-14,-5.3622
2021-07-15,-5.3622
2021-07-16,-5.3622
2021-07-17,-5.3622
2021-07-18,-5.3622
2021-07-19,-5.3622
2021-07-20,-5.3622
2021-07-21,-5.3622
2021-07-22,-5.3622
2021-07-23,-5.3622
2021-07-24,-5.3622
2021-07-25,-5.3622
2021-07-26,-5.3622
2021-07-27,-5.3622
2021-07-28,-5.3622
2021-07-29,-5.3622
2021-07-30,-5.3622
2021-07-31,-5.3622
2021-08-01,-5.3622
2021-08-02,-5.3622
2021-08-03,-5.3622
2021-08-04,-5.3622
2021-08-05,-5.3622
2021-08-06,-5.3622
2021-08-07,-5.3622
2021-08-08,-5.3622
2021-08-09,-5.3622
2021-08-10,-5.3622
2021-08-11,-5.3622
2021-08-12,-5.3622
2021-08-13,-5.3622
2021-08-14,-5.3622
2021-08-15,-5.3622
2021-08-16,-5.3622
2021-08-17,-5.3622
2021-08-18,-5.3622
2021-08-19,-5.3622
2021-08-20,-5.3622
2021-08-21,-5.3622
2021-08-22,-5.3622
2021-08-23,-5.3622
2021-08-24,-5.3622
2021-08-25,-5.3622
2021-08-26,-5.3622
2021-08-27,-5.3622
2021-08-28,-5.3622
2021-08-29,-5.3622
2021-08-30,-5.3622
2021-08-31,-5.3622
2021-09-01,-5.3622
2021-09-02,-5.3622
2021-09-03,-5.3622
2021-09-04,-5.3622
2021-09-05,-5.3622
2021-09-06,-5.3622
2021-09-07,-5.3622
2021-09-08,-5.3622
2021-09-09,-5.3622
2021-09-10,-5.3622
2021-09-11,-5.3622
2021-09-12,-5.3622
2021-09-13,-5.3622
2021-09-14,-5.3622
2021-09-15,-5.3622
2021-09-16,-5.3622
2021-09-17,-5.3622
2021-09-18,-5.3622
2021-09-19,-5.3622
2021-09-20,-5.3622
2021-09-21,-5.3622
2021-09-22,-5.3622
2021-09-23,-5.3622
2021-09-24,-5.3622
2021-09-25,-5.3622
2021-09-26,-5.3622
2021-09-27,-5.3622
2021-09-28,-5.3622
2021-09-29,-5.3622
2021-09-30,-6.8072
2021-10-01,-6.8072
2021-10-02,-6.8072
2021-10-03,-6.8072
2021-10-04,-6.8072
2021-10-05,-6.8072
2021-10-06,-6.8072
2021-10-07,-6.8072
2021-10-08,-6.8072
2021-10-09,-6.8072
2021-10-10,-6.8072
2021-10-11,-6.8072
2021-10-12,-6.8072
2021-10-13,-6.8072
2021-10-14,-6.8072
2021-10-15,-6.8072
2021-10-16,-6.8072
2021-10-17,-6.8072
2021-10-18,-6.8072
2021-10-19,-6.8072
2021-10-20,-6.8072
2021-10-21,-6.8072
2021-10-22,-6.8072
2021-10-23,-6.8072
2021-10-24,-6.8072
2021-10-25,-6.8072
2021-10-26,-6.8072
2021-10-27,-6.8072
2021-10-28,-6.8072
2021-10-29,-6.8072
2021-10-30,-6.8072
2021-10-31,-6.8072
2021-11-01,-6.8072
2021-11-02,-6.8072
2021-11-03,-6.8072
2021-11-04,-6.8072
2021-11-05,-6.8072
2021-11-06,-6.8072
2021-11-07,-6.8072
2021-11-08,-6.8072
2021-11-09,-6.8072
2021-11-10,-6.8072
2021-11-11,-6.8072
2021-11-12,-6.8072
2021-11-13,-6.8072
2021-11-14,-6.8072
2021-11-15,-6.8072
2021-11-16,-6.8072
2021-11-17,-6.8072
2021-11-18,-6.8072
2021-11-19,-6.8072
2021-11-20,-6.8072
2021-11-21,-6.8072
2021-11-22,-6.8072
2021-11-23,-6.8072
2021-11-24,-6.8072
2021-11-25,-6.8072
2021-11-26,-6.8072
2021-11-27,-6.8072
2021-11-28,-6.8072
2021-11-29,-6.8072
2021-11-30,-6.8072
2021-12-01,-6.8072
2021-12-02,-6.8072
2021-12-03,-6.8072
2021-12-04,-6.8072
2021-12-05,-6.8072
2021-12-06,-6.8072
2021-12-07,-6.8072
2021-12-08,-6.8072
2021-12-09,-6.8072
2021-12-10,-6.8072
2021-12-11,-6.8072
2021-12-12,-6.8072
2021-12-13,-6.8072
2021-12-14,-6.8072
2021-12-15,-6.8072
2021-12-16,-6.8072
2021-12-17,-6.8072
2021-12-18,-6.8072
2021-12-19,-6.8072
2021-12-20,-6.8072
2021-12-21,-6.8072
2021-12-22,-6.8072
2021-12-23,-6.8072
2021-12-24,-6.8072
2021-12-25,-6.8072
2021-12-26,-6.8072
2021-12-27,-6.8072
2021-12-28,-6.8072
2021-12-29,-6.8072
2021-12-30,-6.8072
2021-12-31,-14.5669
2022-01-01,-14.5669
2022-01-02,-14.5669
2022-01-03,-14.5669
2022-01-04,-14.5669
2022-01-05,-14.5669
2022-01-06,-14.5669
2022-01-07,-14.5669
2022-01-08,-14.5669
2022-01-09,-14.5669
2022-01-10,-14.5669
2022-01-11,-14.5669
2022-01-12,-14.5669
2022-01-13,-14.5669
2022-01-14,-14.5669
2022-01-15,-14.5669
2022-01-16,-14.5669
2022-01-17,-14.5669
2022-01-18,-14.5669
2022-01-19,-14.5669
2022-01-20,-14.5669
2022-01-21,-14.5669
2022-01-22,-14.5669
2022-01-23,-14.5669
2022-01-24,-14.5669
2022-01-25,-14.5669
2022-01-26,-14.5669
2022-01-27,-14.5669
2022-01-28,-14.5669
2022-01-29,-14.5669
2022-01-30,-14.5669
2022-01-31,-14.5669
2022-02-01,-14.5669
2022-02-02,-14.5669
2022-02-03,-14.5669
2022-02-04,-14.5669
2022-02-05,-14.5669
2022-02-06,-14.5669
2022-02-07,-14.5669
2022-02-08,-14.5669
2022-02-09,-14.5669
2022-02-10,-14.5669
2022-02-11,-14.5669
2022-02-12,-14.5669
2022-02-13,-14.5669
2022-02-14,-14.5669
2022-02-15,-14.5669
2022-02-16,-14.5669
2022-02-17,-14.5669
2022-02-18,-14.5669
2022-02-19,-14.5669
2022-02-20,-14.5669
2022-02-21,-14.5669
2022-02-22,-14.5669
2022-02-23,-14.5669
2022-02-24,-14.5669
2022-02-25,-14.5669
2022-02-26,-14.5669
2022-02-27,-14.5669
2022-02-28,-14.5669
2022-03-01,-14.5669
2022-03-02,-14.5669
2022-03-03,-14.5669
2022-03-04,-14.5669
2022-03-05,-14.5669
2022-03-06,-14.5669
2022-03-07,-14.5669
2022-03-08,-14.5669
2022-03-09,-14.5669
2022-03-10,-14.5669
2022-03-11,-14.5669
2022-03-12,-14.5669
2022-03-13,-14.5669
2022-03-14,-14.5669
2022-03-15,-14.5669
2022-03-16,-14.5669
2022-03-17,-14.5669
2022-03-18,-14.5669
2022-03-19,-14.5669
2022-03-20,-14.5669
2022-03-21,-14.5669
2022-03-22,-14.5669
2022-03-23,-14.5669
2022-03-24,-14.5669
2022-03-25,-14.5669
2022-03-26,-14.5669
2022-03-27,-14.5669
2022-03-28,-14.5669
2022-03-29,-14.5669
2022-03-30,-14.5669
2022-03-31,-7.1506
2022-04-01,-7.1506
2022-04-02,-7.1506
2022-04-03,-7.1506
2022-04-04,-7.1506
2022-04-05,-7.1506
2022-04-06,-7.1506
2022-04-07,-7.1506
2022-04-08,-7.1506
2022-04-09,-7.1506
2022-04-10,-7.1506
2022-04-11,-7.1506
2022-04-12,-7.1506
2022-04-13,-7.1506
2022-04-14,-7.1506
2022-04-15,-7.1506
2022-04-16,-7.1506
2022-04-17,-7.1506
2022-04-18,-7.1506
2022-04-19,-7.1506
2022-04-20,-7.1506
2022-04-21,-7.1506
2022-04-22,-7.1506
2022-04-23,-7.1506
2022-04-24,-7.1506
2022-04-25,-7.1506
2022-04-26,-7.1506
2022-04-27,-7.1506
2022-04-28,-7.1506
2022-04-29,-7.1506
2022-04-30,-7.1506
2022-05-01,-7.1506
2022-05-02,-7.1506
2022-05-03,-7.1506
2022-05-04,-7.1506
2022-05-05,-7.1506
2022-05-06,-7.1506
2022-05-07,-7.1506
2022-05-08,-7.1506
2022-05-09,-7.1506
2022-05-10,-7.1506
2022-05-11,-7.1506
2022-05-12,-7.1506
2022-05-13,-7.1506
2022-05-14,-7.1506
2022-05-15,-7.1506
2022-05-16,-7.1506
2022-05-17,-7.1506
2022-05-18,-7.1506
2022-05-19,-7.1506
2022-05-20,-7.1506
2022-05-21,-7.1506
2022-05-22,-7.1506
2022-05-23,-7.1506
2022-05-24,-7.1506
2022-05-25,-7.1506
2022-05-26,-7.1506
2022-05-27,-7.1506
2022-05-28,-7.1506
2022-05-29,-7.1506
2022-05-30,-7.1506
2022-05-31,-7.1506
2022-06-01,-7.1506
2022-06-02,-7.1506
2022-06-03,-7.1506
2022-06-04,-7.1506
2022-06-05,-7.1506
2022-06-06,-7.1506
2022-06-07,-7.1506
2022-06-08,-7.1506
2022-06-09,-7.1506
2022-06-10,-7.1506
2022-06-11,-7.1506
2022-06-12,-7.1506
2022-06-13,-7.1506
2022-06-14,-7.1506
2022-06-15,-7.1506
2022-06-16,-7.1506
2022-06-17,-7.1506
2022-06-18,-7.1506
2022-06-19,-7.1506
2022-06-20,-7.1506
2022-06-21,-7.1506
2022-06-22,-7.1506
2022-06-23,-7.1506
2022-06-24,-7.1506
2022-06-25,-7.1506
2022-06-26,-7.1506
2022-06-27,-7.1506
2022-06-28,-7.1506
2022-06-29,-7.1506
2022-06-30,6.0234
2022-07-01,6.0234
2022-07-02,6.0234
2022-07-03,6.0234
2022-07-04,6.0234
2022-07-05,6.0234
2022-07-06,6.0234
2022-07-07,6.0234
2022-07-08,6.0234
2022-07-09,6.0234
2022-07-10,6.0234
2022-07-11,6.0234
2022-07-12,6.0234
2022-07-13,6.0234
2022-07-14,6.0234
2022-07-15,6.0234
2022-07-16,6.0234
2022-07-17,6.0234
2022-07-18,6.0234
2022-07-19,6.0234
2022-07-20,6.0234
2022-07-21,6.0234
2022-07-22,6.0234
2022-07-23,6.0234
2022-07-24,6.0234
2022-07-25,6.0234
2022-07-26,6.0234
2022-07-27,6.0234
2022-07-28,6.0234
2022-07-29,6.0234
2022-07-30,6.0234
2022-07-31,6.0234
2022-08-01,6.0234
2022-08-02,6.0234
2022-08-03,6.0234
2022-08-04,6.0234
2022-08-05,6.0234
2022-08-06,6.0234
2022-08-07,6.0234
2022-08-08,6.0234
2022-08-09,6.0234
2022-08-10,6.0234
2022-08-11,6.0234
2022-08-12,6.0234
2022-08-13,6.0234
2022-08-14,6.0234
2022-08-15,6.0234
2022-08-16,6.0234
2022-08-17,6.0234
2022-08-18,6.0234
2022-08-19,6.0234
2022-08-20,6.0234
2022-08-21,6.0234
2022-08-22,6.0234
2022-08-23,6.0234
2022-08-24,6.0234
2022-08-25,6.0234
2022-08-26,6.0234
2022-08-27,6.0234
2022-08-28,6.0234
2022-08-29,6.0234
2022-08-30,6.0234
2022-08-31,6.0234
2022-09-01,6.0234
2022-09-02,6.0234
2022-09-03,6.0234
2022-09-04,6.0234
2022-09-05,6.0234
2022-09-06,6.0234
2022-09-07,6.0234
2022-09-08,6.0234
2022-09-09,6.0234
2022-09-10,6.0234
2022-09-11,6.0234
2022-09-12,6.0234
2022-09-13,6.0234
2022-09-14,6.0234
2022-09-15,6.0234
2022-09-16,6.0234
2022-09-17,6.0234
2022-09-18,6.0234
2022-09-19,6.0234
2022-09-20,6.0234
2022-09-21,6.0234
2022-09-22,6.0234
2022-09-23,6.0234
2022-09-24,6.0234
2022-09-25,6.0234
2022-09-26,6.0234
2022-09-27,6.0234
2022-09-28,6.0234
2022-09-29,6.0234
2022-09-30,18.8214
2022-10-01,18.8214
2022-10-02,18.8214
2022-10-03,18.8214
2022-10-04,18.8214
2022-10-05,18.8214
2022-10-06,18.8214
2022-10-07,18.8214
2022-10-08,18.8214
2022-10-09,18.8214
2022-10-10,18.8214
2022-10-11,18.8214
2022-10-12,18.8214
2022-10-13,18.8214
2022-10-14,18.8214
2022-10-15,18.8214
2022-10-16,18.8214
2022-10-17,18.8214
2022-10-18,18.8214
2022-10-19,18.8214
2022-10-20,18.8214
2022-10-21,18.8214
2022-10-22,18.8214
2022-10-23,18.8214
2022-10-24,18.8214
2022-10-25,18.8214
2022-10-26,18.8214
2022-10-27,18.8214
2022-10-28,18.8214
2022-10-29,18.8214
2022-10-30,18.8214
2022-10-31,18.8214
2022-11-01,18.8214
2022-11-02,18.8214
2022-11-03,18.8214
2022-11-04,18.8214
2022-11-05,18.8214
2022-11-06,18.8214
2022-11-07,18.8214
2022-11-08,18.8214
2022-11-09,18.8214
2022-11-10,18.8214
2022-11-11,18.8214
2022-11-12,18.8214
2022-11-13,18.8214
2022-11-14,18.8214
2022-11-15,18.8214
2022-11-16,18.8214
2022-11-17,18.8214
2022-11-18,18.8214
2022-11-19,18.8214
2022-11-20,18.8214
2022-11-21,18.8214
2022-11-22,18.8214
2022-11-23,18.8214
2022-11-24,18.8214
2022-11-25,18.8214
2022-11-26,18.8214
2022-11-27,18.8214
2022-11-28,18.8214
2022-11-29,18.8214
2022-11-30,18.8214
2022-12-01,18.8214
2022-12-02,18.8214
2022-12-03,18.8214
2022-12-04,18.8214
2022-12-05,18.8214
2022-12-06,18.8214
2022-12-07,18.8214
2022-12-08,18.8214
2022-12-09,18.8214
2022-12-10,18.8214
2022-12-11,18.8214
2022-12-12,18.8214
2022-12-13,18.8214
2022-12-14,18.8214
2022-12-15,18.8214
2022-12-16,18.8214
2022-12-17,18.8214
2022-12-18,18.8214
2022-12-19,18.8214
2022-12-20,18.8214
2022-12-21,18.8214
2022-12-22,18.8214
2022-12-23,18.8214
2022-12-24,18.8214
2022-12-25,18.8214
2022-12-26,18.8214
2022-12-27,18.8214
2022-12-28,18.8214
2022-12-29,18.8214
2022-12-30,18.8214
2022-12-31,6.1578
2023-01-01,6.1578
2023-01-02,6.1578
2023-01-03,6.1578
2023-01-04,6.1578
2023-01-05,6.1578
2023-01-06,6.1578
2023-01-07,6.1578
2023-01-08,6.1578
2023-01-09,6.1578
2023-01-10,6.1578
2023-01-11,6.1578
2023-01-12,6.1578
2023-01-13,6.1578
2023-01-14,6.1578
2023-01-15,6.1578
2023-01-16,6.1578
2023-01-17,6.1578
2023-01-18,6.1578
2023-01-19,6.1578
2023-01-20,6.1578
2023-01-21,6.1578
2023-01-22,6.1578
