,PFE US Equity
2021-07-26,18.9877
2021-07-27,18.9877
2021-07-28,18.9877
2021-07-29,18.9877
2021-07-30,18.9877
2021-07-31,18.9877
2021-08-01,18.9877
2021-08-02,18.9877
2021-08-03,18.9877
2021-08-04,18.9877
2021-08-05,18.9877
2021-08-06,18.9877
2021-08-07,18.9877
2021-08-08,18.9877
2021-08-09,18.9877
2021-08-10,18.9877
2021-08-11,18.9877
2021-08-12,18.9877
2021-08-13,18.9877
2021-08-14,18.9877
2021-08-15,18.9877
2021-08-16,18.9877
2021-08-17,18.9877
2021-08-18,18.9877
2021-08-19,18.9877
2021-08-20,18.9877
2021-08-21,18.9877
2021-08-22,18.9877
2021-08-23,18.9877
2021-08-24,18.9877
2021-08-25,18.9877
2021-08-26,18.9877
2021-08-27,18.9877
2021-08-28,18.9877
2021-08-29,18.9877
2021-08-30,18.9877
2021-08-31,18.9877
2021-09-01,18.9877
2021-09-02,18.9877
2021-09-03,18.9877
2021-09-04,18.9877
2021-09-05,18.9877
2021-09-06,18.9877
2021-09-07,18.9877
2021-09-08,18.9877
2021-09-09,18.9877
2021-09-10,18.9877
2021-09-11,18.9877
2021-09-12,18.9877
2021-09-13,18.9877
2021-09-14,18.9877
2021-09-15,18.9877
2021-09-16,18.9877
2021-09-17,18.9877
2021-09-18,18.9877
2021-09-19,18.9877
2021-09-20,18.9877
2021-09-21,18.9877
2021-09-22,18.9877
2021-09-23,18.9877
2021-09-24,18.9877
2021-09-25,18.9877
2021-09-26,18.9877
2021-09-27,18.9877
2021-09-28,18.9877
2021-09-29,18.9877
2021-09-30,18.9877
2021-10-01,18.9877
2021-10-02,18.9877
2021-10-03,27.5741
2021-10-04,27.5741
2021-10-05,27.5741
2021-10-06,27.5741
2021-10-07,27.5741
2021-10-08,27.5741
2021-10-09,27.5741
2021-10-10,27.5741
2021-10-11,27.5741
2021-10-12,27.5741
2021-10-13,27.5741
2021-10-14,27.5741
2021-10-15,27.5741
2021-10-16,27.5741
2021-10-17,27.5741
2021-10-18,27.5741
2021-10-19,27.5741
2021-10-20,27.5741
2021-10-21,27.5741
2021-10-22,27.5741
2021-10-23,27.5741
2021-10-24,27.5741
2021-10-25,27.5741
2021-10-26,27.5741
2021-10-27,27.5741
2021-10-28,27.5741
2021-10-29,27.5741
2021-10-30,27.5741
2021-10-31,27.5741
2021-11-01,27.5741
2021-11-02,27.5741
2021-11-03,27.5741
2021-11-04,27.5741
2021-11-05,27.5741
2021-11-06,27.5741
2021-11-07,27.5741
2021-11-08,27.5741
2021-11-09,27.5741
2021-11-10,27.5741
2021-11-11,27.5741
2021-11-12,27.5741
2021-11-13,27.5741
2021-11-14,27.5741
2021-11-15,27.5741
2021-11-16,27.5741
2021-11-17,27.5741
2021-11-18,27.5741
2021-11-19,27.5741
2021-11-20,27.5741
2021-11-21,27.5741
2021-11-22,27.5741
2021-11-23,27.5741
2021-11-24,27.5741
2021-11-25,27.5741
2021-11-26,27.5741
2021-11-27,27.5741
2021-11-28,27.5741
2021-11-29,27.5741
2021-11-30,27.5741
2021-12-01,27.5741
2021-12-02,27.5741
2021-12-03,27.5741
2021-12-04,27.5741
2021-12-05,27.5741
2021-12-06,27.5741
2021-12-07,27.5741
2021-12-08,27.5741
2021-12-09,27.5741
2021-12-10,27.5741
2021-12-11,27.5741
2021-12-12,27.5741
2021-12-13,27.5741
2021-12-14,27.5741
2021-12-15,27.5741
2021-12-16,27.5741
2021-12-17,27.5741
2021-12-18,27.5741
2021-12-19,27.5741
2021-12-20,27.5741
2021-12-21,27.5741
2021-12-22,27.5741
2021-12-23,27.5741
2021-12-24,27.5741
2021-12-25,27.5741
2021-12-26,27.5741
2021-12-27,27.5741
2021-12-28,27.5741
2021-12-29,27.5741
2021-12-30,27.5741
2021-12-31,31.3006
2022-01-01,31.3006
2022-01-02,31.3006
2022-01-03,31.3006
2022-01-04,31.3006
2022-01-05,31.3006
2022-01-06,31.3006
2022-01-07,31.3006
2022-01-08,31.3006
2022-01-09,31.3006
2022-01-10,31.3006
2022-01-11,31.3006
2022-01-12,31.3006
2022-01-13,31.3006
2022-01-14,31.3006
2022-01-15,31.3006
2022-01-16,31.3006
2022-01-17,31.3006
2022-01-18,31.3006
2022-01-19,31.3006
2022-01-20,31.3006
2022-01-21,31.3006
2022-01-22,31.3006
2022-01-23,31.3006
2022-01-24,31.3006
2022-01-25,31.3006
2022-01-26,31.3006
2022-01-27,31.3006
2022-01-28,31.3006
2022-01-29,31.3006
2022-01-30,31.3006
2022-01-31,31.3006
2022-02-01,31.3006
2022-02-02,31.3006
2022-02-03,31.3006
2022-02-04,31.3006
2022-02-05,31.3006
2022-02-06,31.3006
2022-02-07,31.3006
2022-02-08,31.3006
2022-02-09,31.3006
2022-02-10,31.3006
2022-02-11,31.3006
2022-02-12,31.3006
2022-02-13,31.3006
2022-02-14,31.3006
2022-02-15,31.3006
2022-02-16,31.3006
2022-02-17,31.3006
2022-02-18,31.3006
2022-02-19,31.3006
2022-02-20,31.3006
2022-02-21,31.3006
2022-02-22,31.3006
2022-02-23,31.3006
2022-02-24,31.3006
2022-02-25,31.3006
2022-02-26,31.3006
2022-02-27,31.3006
2022-02-28,31.3006
2022-03-01,31.3006
2022-03-02,31.3006
2022-03-03,31.3006
2022-03-04,31.3006
2022-03-05,31.3006
2022-03-06,31.3006
2022-03-07,31.3006
2022-03-08,31.3006
2022-03-09,31.3006
2022-03-10,31.3006
2022-03-11,31.3006
2022-03-12,31.3006
2022-03-13,31.3006
2022-03-14,31.3006
2022-03-15,31.3006
2022-03-16,31.3006
2022-03-17,31.3006
2022-03-18,31.3006
2022-03-19,31.3006
2022-03-20,31.3006
2022-03-21,31.3006
2022-03-22,31.3006
2022-03-23,31.3006
2022-03-24,31.3006
2022-03-25,31.3006
2022-03-26,31.3006
2022-03-27,31.3006
2022-03-28,31.3006
2022-03-29,31.3006
2022-03-30,31.3006
2022-03-31,31.3006
2022-04-01,31.3006
2022-04-02,31.3006
2022-04-03,33.0577
2022-04-04,33.0577
2022-04-05,33.0577
2022-04-06,33.0577
2022-04-07,33.0577
2022-04-08,33.0577
2022-04-09,33.0577
2022-04-10,33.0577
2022-04-11,33.0577
2022-04-12,33.0577
2022-04-13,33.0577
2022-04-14,33.0577
2022-04-15,33.0577
2022-04-16,33.0577
2022-04-17,33.0577
2022-04-18,33.0577
2022-04-19,33.0577
2022-04-20,33.0577
2022-04-21,33.0577
2022-04-22,33.0577
2022-04-23,33.0577
2022-04-24,33.0577
2022-04-25,33.0577
2022-04-26,33.0577
2022-04-27,33.0577
2022-04-28,33.0577
2022-04-29,33.0577
2022-04-30,33.0577
2022-05-01,33.0577
2022-05-02,33.0577
2022-05-03,33.0577
2022-05-04,33.0577
2022-05-05,33.0577
2022-05-06,33.0577
2022-05-07,33.0577
2022-05-08,33.0577
2022-05-09,33.0577
2022-05-10,33.0577
2022-05-11,33.0577
2022-05-12,33.0577
2022-05-13,33.0577
2022-05-14,33.0577
2022-05-15,33.0577
2022-05-16,33.0577
2022-05-17,33.0577
2022-05-18,33.0577
2022-05-19,33.0577
2022-05-20,33.0577
2022-05-21,33.0577
2022-05-22,33.0577
2022-05-23,33.0577
2022-05-24,33.0577
2022-05-25,33.0577
2022-05-26,33.0577
2022-05-27,33.0577
2022-05-28,33.0577
2022-05-29,33.0577
2022-05-30,33.0577
2022-05-31,33.0577
2022-06-01,33.0577
2022-06-02,33.0577
2022-06-03,33.0577
2022-06-04,33.0577
2022-06-05,33.0577
2022-06-06,33.0577
2022-06-07,33.0577
2022-06-08,33.0577
2022-06-09,33.0577
2022-06-10,33.0577
2022-06-11,33.0577
2022-06-12,33.0577
2022-06-13,33.0577
2022-06-14,33.0577
2022-06-15,33.0577
2022-06-16,33.0577
2022-06-17,33.0577
2022-06-18,33.0577
2022-06-19,33.0577
2022-06-20,33.0577
2022-06-21,33.0577
2022-06-22,33.0577
2022-06-23,33.0577
2022-06-24,33.0577
2022-06-25,33.0577
2022-06-26,33.0577
2022-06-27,33.0577
2022-06-28,33.0577
2022-06-29,33.0577
2022-06-30,33.0577
2022-07-01,33.0577
2022-07-02,33.0577
2022-07-03,37.2769
2022-07-04,37.2769
2022-07-05,37.2769
2022-07-06,37.2769
2022-07-07,37.2769
2022-07-08,37.2769
2022-07-09,37.2769
2022-07-10,37.2769
2022-07-11,37.2769
2022-07-12,37.2769
2022-07-13,37.2769
2022-07-14,37.2769
2022-07-15,37.2769
2022-07-16,37.2769
2022-07-17,37.2769
2022-07-18,37.2769
2022-07-19,37.2769
2022-07-20,37.2769
2022-07-21,37.2769
2022-07-22,37.2769
2022-07-23,37.2769
2022-07-24,37.2769
2022-07-25,37.2769
2022-07-26,37.2769
2022-07-27,37.2769
2022-07-28,37.2769
2022-07-29,37.2769
2022-07-30,37.2769
2022-07-31,37.2769
2022-08-01,37.2769
2022-08-02,37.2769
2022-08-03,37.2769
2022-08-04,37.2769
2022-08-05,37.2769
2022-08-06,37.2769
2022-08-07,37.2769
2022-08-08,37.2769
2022-08-09,37.2769
2022-08-10,37.2769
2022-08-11,37.2769
2022-08-12,37.2769
2022-08-13,37.2769
2022-08-14,37.2769
2022-08-15,37.2769
2022-08-16,37.2769
2022-08-17,37.2769
2022-08-18,37.2769
2022-08-19,37.2769
2022-08-20,37.2769
2022-08-21,37.2769
2022-08-22,37.2769
2022-08-23,37.2769
2022-08-24,37.2769
2022-08-25,37.2769
2022-08-26,37.2769
2022-08-27,37.2769
2022-08-28,37.2769
2022-08-29,37.2769
2022-08-30,37.2769
2022-08-31,37.2769
2022-09-01,37.2769
2022-09-02,37.2769
2022-09-03,37.2769
2022-09-04,37.2769
2022-09-05,37.2769
2022-09-06,37.2769
2022-09-07,37.2769
2022-09-08,37.2769
2022-09-09,37.2769
2022-09-10,37.2769
2022-09-11,37.2769
2022-09-12,37.2769
2022-09-13,37.2769
2022-09-14,37.2769
2022-09-15,37.2769
2022-09-16,37.2769
2022-09-17,37.2769
2022-09-18,37.2769
2022-09-19,37.2769
2022-09-20,37.2769
2022-09-21,37.2769
2022-09-22,37.2769
2022-09-23,37.2769
2022-09-24,37.2769
2022-09-25,37.2769
2022-09-26,37.2769
2022-09-27,37.2769
2022-09-28,37.2769
2022-09-29,37.2769
2022-09-30,37.2769
2022-10-01,37.2769
2022-10-02,35.3734
2022-10-03,35.3734
2022-10-04,35.3734
2022-10-05,35.3734
2022-10-06,35.3734
2022-10-07,35.3734
2022-10-08,35.3734
2022-10-09,35.3734
2022-10-10,35.3734
2022-10-11,35.3734
2022-10-12,35.3734
2022-10-13,35.3734
2022-10-14,35.3734
2022-10-15,35.3734
2022-10-16,35.3734
2022-10-17,35.3734
2022-10-18,35.3734
2022-10-19,35.3734
2022-10-20,35.3734
2022-10-21,35.3734
2022-10-22,35.3734
2022-10-23,35.3734
2022-10-24,35.3734
2022-10-25,35.3734
2022-10-26,35.3734
2022-10-27,35.3734
2022-10-28,35.3734
2022-10-29,35.3734
2022-10-30,35.3734
2022-10-31,35.3734
2022-11-01,35.3734
2022-11-02,35.3734
2022-11-03,35.3734
2022-11-04,35.3734
2022-11-05,35.3734
2022-11-06,35.3734
2022-11-07,35.3734
2022-11-08,35.3734
2022-11-09,35.3734
2022-11-10,35.3734
2022-11-11,35.3734
2022-11-12,35.3734
2022-11-13,35.3734
2022-11-14,35.3734
2022-11-15,35.3734
2022-11-16,35.3734
2022-11-17,35.3734
2022-11-18,35.3734
2022-11-19,35.3734
2022-11-20,35.3734
2022-11-21,35.3734
2022-11-22,35.3734
2022-11-23,35.3734
2022-11-24,35.3734
2022-11-25,35.3734
2022-11-26,35.3734
2022-11-27,35.3734
2022-11-28,35.3734
2022-11-29,35.3734
2022-11-30,35.3734
2022-12-01,35.3734
2022-12-02,35.3734
2022-12-03,35.3734
2022-12-04,35.3734
2022-12-05,35.3734
2022-12-06,35.3734
2022-12-07,35.3734
2022-12-08,35.3734
2022-12-09,35.3734
2022-12-10,35.3734
2022-12-11,35.3734
2022-12-12,35.3734
2022-12-13,35.3734
2022-12-14,35.3734
2022-12-15,35.3734
2022-12-16,35.3734
2022-12-17,35.3734
2022-12-18,35.3734
2022-12-19,35.3734
2022-12-20,35.3734
2022-12-21,35.3734
2022-12-22,35.3734
2022-12-23,35.3734
2022-12-24,35.3734
2022-12-25,35.3734
2022-12-26,35.3734
2022-12-27,35.3734
2022-12-28,35.3734
2022-12-29,35.3734
2022-12-30,35.3734
2022-12-31,36.2985
2023-01-01,36.2985
2023-01-02,36.2985
2023-01-03,36.2985
2023-01-04,36.2985
2023-01-05,36.2985
2023-01-06,36.2985
2023-01-07,36.2985
2023-01-08,36.2985
2023-01-09,36.2985
2023-01-10,36.2985
2023-01-11,36.2985
2023-01-12,36.2985
2023-01-13,36.2985
2023-01-14,36.2985
2023-01-15,36.2985
2023-01-16,36.2985
2023-01-17,36.2985
2023-01-18,36.2985
2023-01-19,36.2985
2023-01-20,36.2985
2023-01-21,36.2985
2023-01-22,36.2985
2023-01-23,36.2985
2023-01-24,36.2985
2023-01-25,36.2985
2023-01-26,36.2985
2023-01-27,36.2985
2023-01-28,36.2985
2023-01-29,36.2985
2023-01-30,36.2985
2023-01-31,36.2985
2023-02-01,36.2985
2023-02-02,36.2985
2023-02-03,36.2985
2023-02-04,36.2985
2023-02-05,36.2985
2023-02-06,36.2985
2023-02-07,36.2985
2023-02-08,36.2985
2023-02-09,36.2985
2023-02-10,36.2985
2023-02-11,36.2985
2023-02-12,36.2985
2023-02-13,36.2985
2023-02-14,36.2985
2023-02-15,36.2985
2023-02-16,36.2985
2023-02-17,36.2985
2023-02-18,36.2985
2023-02-19,36.2985
2023-02-20,36.2985
2023-02-21,36.2985
2023-02-22,36.2985
2023-02-23,36.2985
2023-02-24,36.2985
2023-02-25,36.2985
2023-02-26,36.2985
2023-02-27,36.2985
2023-02-28,36.2985
2023-03-01,36.2985
2023-03-02,36.2985
2023-03-03,36.2985
2023-03-04,36.2985
2023-03-05,36.2985
2023-03-06,36.2985
2023-03-07,36.2985
2023-03-08,36.2985
2023-03-09,36.2985
2023-03-10,36.2985
2023-03-11,36.2985
2023-03-12,36.2985
2023-03-13,36.2985
2023-03-14,36.2985
2023-03-15,36.2985
2023-03-16,36.2985
