,ALGT US Equity
,RETURN_COM_EQY
2020-07-05,-3.0542
2020-07-06,-3.0542
2020-07-07,-3.0542
2020-07-08,-3.0542
2020-07-09,-3.0542
2020-07-10,-3.0542
2020-07-11,-3.0542
2020-07-12,-3.0542
2020-07-13,-3.0542
2020-07-14,-3.0542
2020-07-15,-3.0542
2020-07-16,-3.0542
2020-07-17,-3.0542
2020-07-18,-3.0542
2020-07-19,-3.0542
2020-07-20,-3.0542
2020-07-21,-3.0542
2020-07-22,-3.0542
2020-07-23,-3.0542
2020-07-24,-3.0542
2020-07-25,-3.0542
2020-07-26,-3.0542
2020-07-27,-3.0542
2020-07-28,-3.0542
2020-07-29,-3.0542
2020-07-30,-3.0542
2020-07-31,-3.0542
2020-08-01,-3.0542
2020-08-02,-3.0542
2020-08-03,-3.0542
2020-08-04,-3.0542
2020-08-05,-3.0542
2020-08-06,-3.0542
2020-08-07,-3.0542
2020-08-08,-3.0542
2020-08-09,-3.0542
2020-08-10,-3.0542
2020-08-11,-3.0542
2020-08-12,-3.0542
2020-08-13,-3.0542
2020-08-14,-3.0542
2020-08-15,-3.0542
2020-08-16,-3.0542
2020-08-17,-3.0542
2020-08-18,-3.0542
2020-08-19,-3.0542
2020-08-20,-3.0542
2020-08-21,-3.0542
2020-08-22,-3.0542
2020-08-23,-3.0542
2020-08-24,-3.0542
2020-08-25,-3.0542
2020-08-26,-3.0542
2020-08-27,-3.0542
2020-08-28,-3.0542
2020-08-29,-3.0542
2020-08-30,-3.0542
2020-08-31,-3.0542
2020-09-01,-3.0542
2020-09-02,-3.0542
2020-09-03,-3.0542
2020-09-04,-3.0542
2020-09-05,-3.0542
2020-09-06,-3.0542
2020-09-07,-3.0542
2020-09-08,-3.0542
2020-09-09,-3.0542
2020-09-10,-3.0542
2020-09-11,-3.0542
2020-09-12,-3.0542
2020-09-13,-3.0542
