,ULTA US Equity
2020-05-25,23.5536
2020-05-26,23.5536
2020-05-27,23.5536
2020-05-28,23.5536
2020-05-29,23.5536
2020-05-30,23.5536
2020-05-31,23.5536
2020-06-01,23.5536
2020-06-02,23.5536
2020-06-03,23.5536
2020-06-04,23.5536
2020-06-05,23.5536
2020-06-06,23.5536
2020-06-07,23.5536
2020-06-08,23.5536
2020-06-09,23.5536
2020-06-10,23.5536
2020-06-11,23.5536
2020-06-12,23.5536
2020-06-13,23.5536
2020-06-14,23.5536
2020-06-15,23.5536
2020-06-16,23.5536
2020-06-17,23.5536
2020-06-18,23.5536
2020-06-19,23.5536
2020-06-20,23.5536
2020-06-21,23.5536
2020-06-22,23.5536
2020-06-23,23.5536
2020-06-24,23.5536
2020-06-25,23.5536
2020-06-26,23.5536
2020-06-27,23.5536
2020-06-28,23.5536
2020-06-29,23.5536
2020-06-30,23.5536
2020-07-01,23.5536
2020-07-02,23.5536
2020-07-03,23.5536
2020-07-04,23.5536
2020-07-05,23.5536
2020-07-06,23.5536
2020-07-07,23.5536
2020-07-08,23.5536
2020-07-09,23.5536
2020-07-10,23.5536
2020-07-11,23.5536
2020-07-12,23.5536
2020-07-13,23.5536
2020-07-14,23.5536
2020-07-15,23.5536
2020-07-16,23.5536
2020-07-17,23.5536
2020-07-18,23.5536
2020-07-19,23.5536
2020-07-20,23.5536
2020-07-21,23.5536
2020-07-22,23.5536
2020-07-23,23.5536
2020-07-24,23.5536
2020-07-25,23.5536
2020-07-26,23.5536
2020-07-27,23.5536
2020-07-28,23.5536
2020-07-29,23.5536
2020-07-30,23.5536
2020-07-31,23.5536
2020-08-01,15.6227
2020-08-02,15.6227
2020-08-03,15.6227
2020-08-04,15.6227
2020-08-05,15.6227
2020-08-06,15.6227
2020-08-07,15.6227
2020-08-08,15.6227
2020-08-09,15.6227
2020-08-10,15.6227
2020-08-11,15.6227
2020-08-12,15.6227
2020-08-13,15.6227
2020-08-14,15.6227
2020-08-15,15.6227
2020-08-16,15.6227
2020-08-17,15.6227
2020-08-18,15.6227
2020-08-19,15.6227
2020-08-20,15.6227
2020-08-21,15.6227
2020-08-22,15.6227
2020-08-23,15.6227
2020-08-24,15.6227
2020-08-25,15.6227
2020-08-26,15.6227
2020-08-27,15.6227
2020-08-28,15.6227
2020-08-29,15.6227
2020-08-30,15.6227
2020-08-31,15.6227
2020-09-01,15.6227
2020-09-02,15.6227
2020-09-03,15.6227
2020-09-04,15.6227
2020-09-05,15.6227
2020-09-06,15.6227
2020-09-07,15.6227
2020-09-08,15.6227
2020-09-09,15.6227
2020-09-10,15.6227
2020-09-11,15.6227
2020-09-12,15.6227
2020-09-13,15.6227
2020-09-14,15.6227
2020-09-15,15.6227
2020-09-16,15.6227
2020-09-17,15.6227
2020-09-18,15.6227
2020-09-19,15.6227
2020-09-20,15.6227
2020-09-21,15.6227
2020-09-22,15.6227
2020-09-23,15.6227
2020-09-24,15.6227
2020-09-25,15.6227
2020-09-26,15.6227
2020-09-27,15.6227
2020-09-28,15.6227
2020-09-29,15.6227
2020-09-30,15.6227
2020-10-01,15.6227
2020-10-02,15.6227
2020-10-03,15.6227
2020-10-04,15.6227
2020-10-05,15.6227
2020-10-06,15.6227
2020-10-07,15.6227
2020-10-08,15.6227
2020-10-09,15.6227
2020-10-10,15.6227
2020-10-11,15.6227
2020-10-12,15.6227
2020-10-13,15.6227
2020-10-14,15.6227
2020-10-15,15.6227
2020-10-16,15.6227
2020-10-17,15.6227
2020-10-18,15.6227
2020-10-19,15.6227
2020-10-20,15.6227
2020-10-21,15.6227
2020-10-22,15.6227
2020-10-23,15.6227
2020-10-24,15.6227
2020-10-25,15.6227
2020-10-26,15.6227
2020-10-27,15.6227
2020-10-28,15.6227
2020-10-29,15.6227
2020-10-30,15.6227
2020-10-31,12.2682
2020-11-01,12.2682
2020-11-02,12.2682
2020-11-03,12.2682
2020-11-04,12.2682
2020-11-05,12.2682
2020-11-06,12.2682
2020-11-07,12.2682
2020-11-08,12.2682
2020-11-09,12.2682
2020-11-10,12.2682
2020-11-11,12.2682
2020-11-12,12.2682
2020-11-13,12.2682
2020-11-14,12.2682
2020-11-15,12.2682
2020-11-16,12.2682
2020-11-17,12.2682
2020-11-18,12.2682
2020-11-19,12.2682
2020-11-20,12.2682
2020-11-21,12.2682
2020-11-22,12.2682
2020-11-23,12.2682
2020-11-24,12.2682
2020-11-25,12.2682
2020-11-26,12.2682
2020-11-27,12.2682
2020-11-28,12.2682
2020-11-29,12.2682
2020-11-30,12.2682
2020-12-01,12.2682
2020-12-02,12.2682
2020-12-03,12.2682
2020-12-04,12.2682
2020-12-05,12.2682
2020-12-06,12.2682
2020-12-07,12.2682
2020-12-08,12.2682
2020-12-09,12.2682
2020-12-10,12.2682
2020-12-11,12.2682
2020-12-12,12.2682
2020-12-13,12.2682
2020-12-14,12.2682
2020-12-15,12.2682
2020-12-16,12.2682
2020-12-17,12.2682
2020-12-18,12.2682
2020-12-19,12.2682
2020-12-20,12.2682
2020-12-21,12.2682
2020-12-22,12.2682
2020-12-23,12.2682
2020-12-24,12.2682
2020-12-25,12.2682
2020-12-26,12.2682
2020-12-27,12.2682
2020-12-28,12.2682
2020-12-29,12.2682
2020-12-30,12.2682
2020-12-31,12.2682
2021-01-01,12.2682
2021-01-02,12.2682
2021-01-03,12.2682
2021-01-04,12.2682
2021-01-05,12.2682
2021-01-06,12.2682
2021-01-07,12.2682
2021-01-08,12.2682
2021-01-09,12.2682
2021-01-10,12.2682
2021-01-11,12.2682
2021-01-12,12.2682
2021-01-13,12.2682
2021-01-14,12.2682
2021-01-15,12.2682
2021-01-16,12.2682
2021-01-17,12.2682
2021-01-18,12.2682
2021-01-19,12.2682
2021-01-20,12.2682
2021-01-21,12.2682
2021-01-22,12.2682
2021-01-23,12.2682
2021-01-24,12.2682
2021-01-25,12.2682
2021-01-26,12.2682
2021-01-27,12.2682
2021-01-28,12.2682
2021-01-29,12.2682
2021-01-30,9.0134
2021-01-31,9.0134
2021-02-01,9.0134
2021-02-02,9.0134
2021-02-03,9.0134
2021-02-04,9.0134
2021-02-05,9.0134
2021-02-06,9.0134
2021-02-07,9.0134
2021-02-08,9.0134
2021-02-09,9.0134
2021-02-10,9.0134
2021-02-11,9.0134
2021-02-12,9.0134
2021-02-13,9.0134
2021-02-14,9.0134
2021-02-15,9.0134
2021-02-16,9.0134
2021-02-17,9.0134
2021-02-18,9.0134
2021-02-19,9.0134
2021-02-20,9.0134
2021-02-21,9.0134
2021-02-22,9.0134
2021-02-23,9.0134
2021-02-24,9.0134
2021-02-25,9.0134
2021-02-26,9.0134
2021-02-27,9.0134
2021-02-28,9.0134
2021-03-01,9.0134
2021-03-02,9.0134
2021-03-03,9.0134
2021-03-04,9.0134
2021-03-05,9.0134
2021-03-06,9.0134
2021-03-07,9.0134
2021-03-08,9.0134
2021-03-09,9.0134
2021-03-10,9.0134
2021-03-11,9.0134
2021-03-12,9.0134
2021-03-13,9.0134
2021-03-14,9.0134
2021-03-15,9.0134
2021-03-16,9.0134
2021-03-17,9.0134
2021-03-18,9.0134
2021-03-19,9.0134
2021-03-20,9.0134
2021-03-21,9.0134
2021-03-22,9.0134
2021-03-23,9.0134
2021-03-24,9.0134
2021-03-25,9.0134
2021-03-26,9.0134
2021-03-27,9.0134
2021-03-28,9.0134
2021-03-29,9.0134
2021-03-30,9.0134
2021-03-31,9.0134
2021-04-01,9.0134
2021-04-02,9.0134
2021-04-03,9.0134
2021-04-04,9.0134
2021-04-05,9.0134
2021-04-06,9.0134
2021-04-07,9.0134
2021-04-08,9.0134
2021-04-09,9.0134
2021-04-10,9.0134
2021-04-11,9.0134
2021-04-12,9.0134
2021-04-13,9.0134
2021-04-14,9.0134
2021-04-15,9.0134
2021-04-16,9.0134
2021-04-17,9.0134
2021-04-18,9.0134
2021-04-19,9.0134
2021-04-20,9.0134
2021-04-21,9.0134
2021-04-22,9.0134
2021-04-23,9.0134
2021-04-24,9.0134
2021-04-25,9.0134
2021-04-26,9.0134
2021-04-27,9.0134
2021-04-28,9.0134
2021-04-29,9.0134
2021-04-30,9.0134
2021-05-01,26.934
2021-05-02,26.934
2021-05-03,26.934
2021-05-04,26.934
2021-05-05,26.934
2021-05-06,26.934
2021-05-07,26.934
2021-05-08,26.934
2021-05-09,26.934
2021-05-10,26.934
2021-05-11,26.934
2021-05-12,26.934
2021-05-13,26.934
2021-05-14,26.934
2021-05-15,26.934
2021-05-16,26.934
2021-05-17,26.934
2021-05-18,26.934
2021-05-19,26.934
2021-05-20,26.934
2021-05-21,26.934
2021-05-22,26.934
2021-05-23,26.934
2021-05-24,26.934
2021-05-25,26.934
2021-05-26,26.934
2021-05-27,26.934
2021-05-28,26.934
2021-05-29,26.934
2021-05-30,26.934
2021-05-31,26.934
2021-06-01,26.934
2021-06-02,26.934
2021-06-03,26.934
2021-06-04,26.934
2021-06-05,26.934
2021-06-06,26.934
2021-06-07,26.934
2021-06-08,26.934
2021-06-09,26.934
2021-06-10,26.934
2021-06-11,26.934
2021-06-12,26.934
2021-06-13,26.934
2021-06-14,26.934
2021-06-15,26.934
2021-06-16,26.934
2021-06-17,26.934
2021-06-18,26.934
2021-06-19,26.934
2021-06-20,26.934
2021-06-21,26.934
2021-06-22,26.934
2021-06-23,26.934
2021-06-24,26.934
2021-06-25,26.934
2021-06-26,26.934
2021-06-27,26.934
2021-06-28,26.934
2021-06-29,26.934
2021-06-30,26.934
2021-07-01,26.934
2021-07-02,26.934
2021-07-03,26.934
2021-07-04,26.934
2021-07-05,26.934
2021-07-06,26.934
2021-07-07,26.934
2021-07-08,26.934
2021-07-09,26.934
2021-07-10,26.934
2021-07-11,26.934
2021-07-12,26.934
2021-07-13,26.934
2021-07-14,26.934
2021-07-15,26.934
2021-07-16,26.934
2021-07-17,26.934
2021-07-18,26.934
2021-07-19,26.934
2021-07-20,26.934
2021-07-21,26.934
2021-07-22,26.934
2021-07-23,26.934
2021-07-24,26.934
2021-07-25,26.934
2021-07-26,26.934
2021-07-27,26.934
2021-07-28,26.934
2021-07-29,26.934
2021-07-30,26.934
2021-07-31,39.855
2021-08-01,39.855
2021-08-02,39.855
2021-08-03,39.855
2021-08-04,39.855
2021-08-05,39.855
2021-08-06,39.855
2021-08-07,39.855
2021-08-08,39.855
2021-08-09,39.855
2021-08-10,39.855
2021-08-11,39.855
2021-08-12,39.855
2021-08-13,39.855
2021-08-14,39.855
2021-08-15,39.855
2021-08-16,39.855
2021-08-17,39.855
2021-08-18,39.855
2021-08-19,39.855
2021-08-20,39.855
2021-08-21,39.855
2021-08-22,39.855
2021-08-23,39.855
2021-08-24,39.855
2021-08-25,39.855
2021-08-26,39.855
2021-08-27,39.855
2021-08-28,39.855
2021-08-29,39.855
2021-08-30,39.855
2021-08-31,39.855
2021-09-01,39.855
2021-09-02,39.855
2021-09-03,39.855
2021-09-04,39.855
2021-09-05,39.855
2021-09-06,39.855
2021-09-07,39.855
2021-09-08,39.855
2021-09-09,39.855
2021-09-10,39.855
2021-09-11,39.855
2021-09-12,39.855
2021-09-13,39.855
2021-09-14,39.855
2021-09-15,39.855
2021-09-16,39.855
2021-09-17,39.855
2021-09-18,39.855
2021-09-19,39.855
2021-09-20,39.855
2021-09-21,39.855
2021-09-22,39.855
2021-09-23,39.855
2021-09-24,39.855
2021-09-25,39.855
2021-09-26,39.855
2021-09-27,39.855
2021-09-28,39.855
2021-09-29,39.855
2021-09-30,39.855
2021-10-01,39.855
2021-10-02,39.855
2021-10-03,39.855
2021-10-04,39.855
2021-10-05,39.855
2021-10-06,39.855
2021-10-07,39.855
2021-10-08,39.855
2021-10-09,39.855
2021-10-10,39.855
2021-10-11,39.855
2021-10-12,39.855
2021-10-13,39.855
2021-10-14,39.855
2021-10-15,39.855
2021-10-16,39.855
2021-10-17,39.855
2021-10-18,39.855
2021-10-19,39.855
2021-10-20,39.855
2021-10-21,39.855
2021-10-22,39.855
2021-10-23,39.855
2021-10-24,39.855
2021-10-25,39.855
2021-10-26,39.855
2021-10-27,39.855
2021-10-28,39.855
2021-10-29,39.855
2021-10-30,45.192
2021-10-31,45.192
2021-11-01,45.192
2021-11-02,45.192
2021-11-03,45.192
2021-11-04,45.192
2021-11-05,45.192
2021-11-06,45.192
2021-11-07,45.192
2021-11-08,45.192
2021-11-09,45.192
2021-11-10,45.192
2021-11-11,45.192
2021-11-12,45.192
2021-11-13,45.192
2021-11-14,45.192
2021-11-15,45.192
2021-11-16,45.192
2021-11-17,45.192
2021-11-18,45.192
2021-11-19,45.192
2021-11-20,45.192
2021-11-21,45.192
2021-11-22,45.192
2021-11-23,45.192
2021-11-24,45.192
2021-11-25,45.192
2021-11-26,45.192
2021-11-27,45.192
2021-11-28,45.192
2021-11-29,45.192
2021-11-30,45.192
2021-12-01,45.192
2021-12-02,45.192
2021-12-03,45.192
2021-12-04,45.192
2021-12-05,45.192
2021-12-06,45.192
2021-12-07,45.192
2021-12-08,45.192
2021-12-09,45.192
2021-12-10,45.192
2021-12-11,45.192
2021-12-12,45.192
2021-12-13,45.192
2021-12-14,45.192
2021-12-15,45.192
2021-12-16,45.192
2021-12-17,45.192
2021-12-18,45.192
2021-12-19,45.192
2021-12-20,45.192
2021-12-21,45.192
2021-12-22,45.192
2021-12-23,45.192
2021-12-24,45.192
2021-12-25,45.192
2021-12-26,45.192
2021-12-27,45.192
2021-12-28,45.192
2021-12-29,45.192
2021-12-30,45.192
2021-12-31,45.192
2022-01-01,45.192
2022-01-02,45.192
2022-01-03,45.192
2022-01-04,45.192
2022-01-05,45.192
2022-01-06,45.192
2022-01-07,45.192
2022-01-08,45.192
2022-01-09,45.192
2022-01-10,45.192
2022-01-11,45.192
2022-01-12,45.192
2022-01-13,45.192
2022-01-14,45.192
2022-01-15,45.192
2022-01-16,45.192
2022-01-17,45.192
2022-01-18,45.192
2022-01-19,45.192
2022-01-20,45.192
2022-01-21,45.192
2022-01-22,45.192
2022-01-23,45.192
2022-01-24,45.192
2022-01-25,45.192
2022-01-26,45.192
2022-01-27,45.192
2022-01-28,45.192
2022-01-29,55.777
2022-01-30,55.777
2022-01-31,55.777
2022-02-01,55.777
2022-02-02,55.777
2022-02-03,55.777
2022-02-04,55.777
2022-02-05,55.777
2022-02-06,55.777
2022-02-07,55.777
2022-02-08,55.777
2022-02-09,55.777
2022-02-10,55.777
2022-02-11,55.777
2022-02-12,55.777
2022-02-13,55.777
2022-02-14,55.777
2022-02-15,55.777
2022-02-16,55.777
2022-02-17,55.777
2022-02-18,55.777
2022-02-19,55.777
2022-02-20,55.777
2022-02-21,55.777
2022-02-22,55.777
2022-02-23,55.777
2022-02-24,55.777
2022-02-25,55.777
2022-02-26,55.777
2022-02-27,55.777
2022-02-28,55.777
2022-03-01,55.777
2022-03-02,55.777
2022-03-03,55.777
2022-03-04,55.777
2022-03-05,55.777
2022-03-06,55.777
2022-03-07,55.777
2022-03-08,55.777
2022-03-09,55.777
2022-03-10,55.777
2022-03-11,55.777
2022-03-12,55.777
2022-03-13,55.777
2022-03-14,55.777
2022-03-15,55.777
2022-03-16,55.777
2022-03-17,55.777
2022-03-18,55.777
2022-03-19,55.777
2022-03-20,55.777
2022-03-21,55.777
2022-03-22,55.777
2022-03-23,55.777
2022-03-24,55.777
2022-03-25,55.777
2022-03-26,55.777
2022-03-27,55.777
2022-03-28,55.777
2022-03-29,55.777
2022-03-30,55.777
2022-03-31,55.777
2022-04-01,55.777
2022-04-02,55.777
2022-04-03,55.777
2022-04-04,55.777
2022-04-05,55.777
2022-04-06,55.777
2022-04-07,55.777
2022-04-08,55.777
2022-04-09,55.777
2022-04-10,55.777
2022-04-11,55.777
2022-04-12,55.777
2022-04-13,55.777
2022-04-14,55.777
2022-04-15,55.777
2022-04-16,55.777
2022-04-17,55.777
2022-04-18,55.777
2022-04-19,55.777
2022-04-20,55.777
2022-04-21,55.777
2022-04-22,55.777
2022-04-23,55.777
2022-04-24,55.777
2022-04-25,55.777
2022-04-26,55.777
2022-04-27,55.777
2022-04-28,55.777
2022-04-29,55.777
2022-04-30,60.5482
2022-05-01,60.5482
2022-05-02,60.5482
2022-05-03,60.5482
2022-05-04,60.5482
2022-05-05,60.5482
2022-05-06,60.5482
2022-05-07,60.5482
2022-05-08,60.5482
2022-05-09,60.5482
2022-05-10,60.5482
2022-05-11,60.5482
2022-05-12,60.5482
2022-05-13,60.5482
2022-05-14,60.5482
2022-05-15,60.5482
2022-05-16,60.5482
2022-05-17,60.5482
2022-05-18,60.5482
2022-05-19,60.5482
2022-05-20,60.5482
2022-05-21,60.5482
2022-05-22,60.5482
2022-05-23,60.5482
2022-05-24,60.5482
2022-05-25,60.5482
2022-05-26,60.5482
2022-05-27,60.5482
2022-05-28,60.5482
2022-05-29,60.5482
2022-05-30,60.5482
2022-05-31,60.5482
2022-06-01,60.5482
2022-06-02,60.5482
2022-06-03,60.5482
2022-06-04,60.5482
2022-06-05,60.5482
2022-06-06,60.5482
2022-06-07,60.5482
2022-06-08,60.5482
2022-06-09,60.5482
2022-06-10,60.5482
2022-06-11,60.5482
2022-06-12,60.5482
2022-06-13,60.5482
2022-06-14,60.5482
2022-06-15,60.5482
2022-06-16,60.5482
2022-06-17,60.5482
2022-06-18,60.5482
2022-06-19,60.5482
2022-06-20,60.5482
2022-06-21,60.5482
2022-06-22,60.5482
2022-06-23,60.5482
2022-06-24,60.5482
2022-06-25,60.5482
2022-06-26,60.5482
2022-06-27,60.5482
2022-06-28,60.5482
2022-06-29,60.5482
2022-06-30,60.5482
2022-07-01,60.5482
2022-07-02,60.5482
2022-07-03,60.5482
2022-07-04,60.5482
2022-07-05,60.5482
2022-07-06,60.5482
2022-07-07,60.5482
2022-07-08,60.5482
2022-07-09,60.5482
2022-07-10,60.5482
2022-07-11,60.5482
2022-07-12,60.5482
2022-07-13,60.5482
2022-07-14,60.5482
2022-07-15,60.5482
2022-07-16,60.5482
2022-07-17,60.5482
2022-07-18,60.5482
2022-07-19,60.5482
2022-07-20,60.5482
2022-07-21,60.5482
2022-07-22,60.5482
2022-07-23,60.5482
2022-07-24,60.5482
2022-07-25,60.5482
2022-07-26,60.5482
2022-07-27,60.5482
2022-07-28,60.5482
2022-07-29,60.5482
2022-07-30,62.0315
2022-07-31,62.0315
2022-08-01,62.0315
2022-08-02,62.0315
2022-08-03,62.0315
2022-08-04,62.0315
2022-08-05,62.0315
2022-08-06,62.0315
2022-08-07,62.0315
2022-08-08,62.0315
2022-08-09,62.0315
2022-08-10,62.0315
2022-08-11,62.0315
2022-08-12,62.0315
2022-08-13,62.0315
2022-08-14,62.0315
2022-08-15,62.0315
2022-08-16,62.0315
2022-08-17,62.0315
2022-08-18,62.0315
2022-08-19,62.0315
2022-08-20,62.0315
2022-08-21,62.0315
2022-08-22,62.0315
2022-08-23,62.0315
2022-08-24,62.0315
2022-08-25,62.0315
2022-08-26,62.0315
2022-08-27,62.0315
2022-08-28,62.0315
2022-08-29,62.0315
2022-08-30,62.0315
2022-08-31,62.0315
2022-09-01,62.0315
2022-09-02,62.0315
2022-09-03,62.0315
2022-09-04,62.0315
2022-09-05,62.0315
2022-09-06,62.0315
2022-09-07,62.0315
2022-09-08,62.0315
2022-09-09,62.0315
2022-09-10,62.0315
2022-09-11,62.0315
2022-09-12,62.0315
2022-09-13,62.0315
2022-09-14,62.0315
2022-09-15,62.0315
2022-09-16,62.0315
2022-09-17,62.0315
2022-09-18,62.0315
2022-09-19,62.0315
2022-09-20,62.0315
2022-09-21,62.0315
2022-09-22,62.0315
2022-09-23,62.0315
2022-09-24,62.0315
2022-09-25,62.0315
2022-09-26,62.0315
2022-09-27,62.0315
2022-09-28,62.0315
2022-09-29,62.0315
2022-09-30,62.0315
2022-10-01,62.0315
2022-10-02,62.0315
2022-10-03,62.0315
2022-10-04,62.0315
2022-10-05,62.0315
2022-10-06,62.0315
2022-10-07,62.0315
2022-10-08,62.0315
2022-10-09,62.0315
2022-10-10,62.0315
2022-10-11,62.0315
2022-10-12,62.0315
2022-10-13,62.0315
2022-10-14,62.0315
2022-10-15,62.0315
2022-10-16,62.0315
2022-10-17,62.0315
2022-10-18,62.0315
2022-10-19,62.0315
2022-10-20,62.0315
2022-10-21,62.0315
2022-10-22,62.0315
2022-10-23,62.0315
2022-10-24,62.0315
2022-10-25,62.0315
2022-10-26,62.0315
2022-10-27,62.0315
2022-10-28,62.0315
2022-10-29,60.9366
2022-10-30,60.9366
2022-10-31,60.9366
2022-11-01,60.9366
2022-11-02,60.9366
2022-11-03,60.9366
2022-11-04,60.9366
2022-11-05,60.9366
2022-11-06,60.9366
2022-11-07,60.9366
2022-11-08,60.9366
2022-11-09,60.9366
2022-11-10,60.9366
2022-11-11,60.9366
2022-11-12,60.9366
2022-11-13,60.9366
2022-11-14,60.9366
2022-11-15,60.9366
2022-11-16,60.9366
2022-11-17,60.9366
2022-11-18,60.9366
2022-11-19,60.9366
2022-11-20,60.9366
2022-11-21,60.9366
2022-11-22,60.9366
2022-11-23,60.9366
2022-11-24,60.9366
2022-11-25,60.9366
2022-11-26,60.9366
2022-11-27,60.9366
2022-11-28,60.9366
2022-11-29,60.9366
2022-11-30,60.9366
2022-12-01,60.9366
2022-12-02,60.9366
2022-12-03,60.9366
2022-12-04,60.9366
2022-12-05,60.9366
2022-12-06,60.9366
2022-12-07,60.9366
2022-12-08,60.9366
2022-12-09,60.9366
2022-12-10,60.9366
2022-12-11,60.9366
2022-12-12,60.9366
2022-12-13,60.9366
2022-12-14,60.9366
2022-12-15,60.9366
2022-12-16,60.9366
2022-12-17,60.9366
2022-12-18,60.9366
2022-12-19,60.9366
2022-12-20,60.9366
2022-12-21,60.9366
2022-12-22,60.9366
2022-12-23,60.9366
2022-12-24,60.9366
2022-12-25,60.9366
2022-12-26,60.9366
2022-12-27,60.9366
2022-12-28,60.9366
2022-12-29,60.9366
2022-12-30,60.9366
2022-12-31,60.9366
2023-01-01,60.9366
2023-01-02,60.9366
2023-01-03,60.9366
2023-01-04,60.9366
2023-01-05,60.9366
2023-01-06,60.9366
2023-01-07,60.9366
2023-01-08,60.9366
2023-01-09,60.9366
2023-01-10,60.9366
2023-01-11,60.9366
2023-01-12,60.9366
2023-01-13,60.9366
2023-01-14,60.9366
2023-01-15,60.9366
2023-01-16,60.9366
2023-01-17,60.9366
2023-01-18,60.9366
2023-01-19,60.9366
2023-01-20,60.9366
2023-01-21,60.9366
2023-01-22,60.9366
2023-01-23,60.9366
2023-01-24,60.9366
2023-01-25,60.9366
2023-01-26,60.9366
2023-01-27,60.9366
2023-01-28,71.0926
2023-01-29,71.0926
2023-01-30,71.0926
2023-01-31,71.0926
2023-02-01,71.0926
2023-02-02,71.0926
2023-02-03,71.0926
2023-02-04,71.0926
2023-02-05,71.0926
2023-02-06,71.0926
2023-02-07,71.0926
2023-02-08,71.0926
2023-02-09,71.0926
2023-02-10,71.0926
2023-02-11,71.0926
2023-02-12,71.0926
2023-02-13,71.0926
2023-02-14,71.0926
2023-02-15,71.0926
2023-02-16,71.0926
2023-02-17,71.0926
2023-02-18,71.0926
2023-02-19,71.0926
2023-02-20,71.0926
2023-02-21,71.0926
2023-02-22,71.0926
2023-02-23,71.0926
2023-02-24,71.0926
2023-02-25,71.0926
2023-02-26,71.0926
2023-02-27,71.0926
2023-02-28,71.0926
2023-03-01,71.0926
2023-03-02,71.0926
2023-03-03,71.0926
2023-03-04,71.0926
2023-03-05,71.0926
2023-03-06,71.0926
2023-03-07,71.0926
2023-03-08,71.0926
2023-03-09,71.0926
2023-03-10,71.0926
2023-03-11,71.0926
2023-03-12,71.0926
2023-03-13,71.0926
2023-03-14,71.0926
2023-03-15,71.0926
2023-03-16,71.0926
2023-03-17,71.0926
2023-03-18,71.0926
2023-03-19,71.0926
2023-03-20,71.0926
2023-03-21,71.0926
2023-03-22,71.0926
2023-03-23,71.0926
2023-03-24,71.0926
2023-03-25,71.0926
2023-03-26,71.0926
2023-03-27,71.0926
2023-03-28,71.0926
2023-03-29,71.0926
2023-03-30,71.0926
2023-03-31,71.0926
2023-04-01,71.0926
2023-04-02,71.0926
2023-04-03,71.0926
2023-04-04,71.0926
2023-04-05,71.0926
2023-04-06,71.0926
2023-04-07,71.0926
2023-04-08,71.0926
