,DAN US Equity
2020-08-13,4.7619
2020-08-14,4.7619
2020-08-15,4.7619
2020-08-16,4.7619
2020-08-17,4.7619
2020-08-18,4.7619
2020-08-19,4.7619
2020-08-20,4.7619
2020-08-21,4.7619
2020-08-22,4.7619
2020-08-23,4.7619
2020-08-24,4.7619
2020-08-25,4.7619
2020-08-26,4.7619
2020-08-27,4.7619
2020-08-28,4.7619
2020-08-29,4.7619
2020-08-30,4.7619
2020-08-31,4.7619
2020-09-01,4.7619
2020-09-02,4.7619
2020-09-03,4.7619
2020-09-04,4.7619
2020-09-05,4.7619
2020-09-06,4.7619
2020-09-07,4.7619
2020-09-08,4.7619
2020-09-09,4.7619
2020-09-10,4.7619
2020-09-11,4.7619
2020-09-12,4.7619
2020-09-13,4.7619
2020-09-14,4.7619
2020-09-15,4.7619
2020-09-16,4.7619
2020-09-17,4.7619
2020-09-18,4.7619
2020-09-19,4.7619
2020-09-20,4.7619
2020-09-21,4.7619
2020-09-22,4.7619
2020-09-23,4.7619
2020-09-24,4.7619
2020-09-25,4.7619
2020-09-26,4.7619
2020-09-27,4.7619
2020-09-28,4.7619
2020-09-29,4.7619
2020-09-30,0.8014
2020-10-01,0.8014
2020-10-02,0.8014
2020-10-03,0.8014
2020-10-04,0.8014
2020-10-05,0.8014
2020-10-06,0.8014
2020-10-07,0.8014
2020-10-08,0.8014
2020-10-09,0.8014
2020-10-10,0.8014
2020-10-11,0.8014
2020-10-12,0.8014
2020-10-13,0.8014
2020-10-14,0.8014
2020-10-15,0.8014
2020-10-16,0.8014
2020-10-17,0.8014
2020-10-18,0.8014
2020-10-19,0.8014
2020-10-20,0.8014
2020-10-21,0.8014
2020-10-22,0.8014
2020-10-23,0.8014
2020-10-24,0.8014
2020-10-25,0.8014
2020-10-26,0.8014
2020-10-27,0.8014
2020-10-28,0.8014
2020-10-29,0.8014
2020-10-30,0.8014
2020-10-31,0.8014
2020-11-01,0.8014
2020-11-02,0.8014
2020-11-03,0.8014
2020-11-04,0.8014
2020-11-05,0.8014
2020-11-06,0.8014
2020-11-07,0.8014
2020-11-08,0.8014
2020-11-09,0.8014
2020-11-10,0.8014
2020-11-11,0.8014
2020-11-12,0.8014
2020-11-13,0.8014
2020-11-14,0.8014
2020-11-15,0.8014
2020-11-16,0.8014
2020-11-17,0.8014
2020-11-18,0.8014
2020-11-19,0.8014
2020-11-20,0.8014
2020-11-21,0.8014
2020-11-22,0.8014
2020-11-23,0.8014
2020-11-24,0.8014
2020-11-25,0.8014
2020-11-26,0.8014
2020-11-27,0.8014
2020-11-28,0.8014
2020-11-29,0.8014
2020-11-30,0.8014
2020-12-01,0.8014
2020-12-02,0.8014
2020-12-03,0.8014
2020-12-04,0.8014
2020-12-05,0.8014
2020-12-06,0.8014
2020-12-07,0.8014
2020-12-08,0.8014
2020-12-09,0.8014
2020-12-10,0.8014
2020-12-11,0.8014
2020-12-12,0.8014
2020-12-13,0.8014
2020-12-14,0.8014
2020-12-15,0.8014
2020-12-16,0.8014
2020-12-17,0.8014
2020-12-18,0.8014
2020-12-19,0.8014
2020-12-20,0.8014
2020-12-21,0.8014
2020-12-22,0.8014
2020-12-23,0.8014
2020-12-24,0.8014
2020-12-25,0.8014
2020-12-26,0.8014
2020-12-27,0.8014
2020-12-28,0.8014
2020-12-29,0.8014
2020-12-30,0.8014
2020-12-31,-1.7075
2021-01-01,-1.7075
2021-01-02,-1.7075
2021-01-03,-1.7075
2021-01-04,-1.7075
2021-01-05,-1.7075
2021-01-06,-1.7075
2021-01-07,-1.7075
2021-01-08,-1.7075
2021-01-09,-1.7075
2021-01-10,-1.7075
2021-01-11,-1.7075
2021-01-12,-1.7075
2021-01-13,-1.7075
2021-01-14,-1.7075
2021-01-15,-1.7075
2021-01-16,-1.7075
2021-01-17,-1.7075
2021-01-18,-1.7075
2021-01-19,-1.7075
2021-01-20,-1.7075
2021-01-21,-1.7075
2021-01-22,-1.7075
2021-01-23,-1.7075
2021-01-24,-1.7075
2021-01-25,-1.7075
2021-01-26,-1.7075
2021-01-27,-1.7075
2021-01-28,-1.7075
2021-01-29,-1.7075
2021-01-30,-1.7075
2021-01-31,-1.7075
2021-02-01,-1.7075
2021-02-02,-1.7075
2021-02-03,-1.7075
2021-02-04,-1.7075
2021-02-05,-1.7075
2021-02-06,-1.7075
2021-02-07,-1.7075
2021-02-08,-1.7075
2021-02-09,-1.7075
2021-02-10,-1.7075
2021-02-11,-1.7075
2021-02-12,-1.7075
2021-02-13,-1.7075
2021-02-14,-1.7075
2021-02-15,-1.7075
2021-02-16,-1.7075
2021-02-17,-1.7075
2021-02-18,-1.7075
2021-02-19,-1.7075
2021-02-20,-1.7075
2021-02-21,-1.7075
2021-02-22,-1.7075
2021-02-23,-1.7075
2021-02-24,-1.7075
2021-02-25,-1.7075
2021-02-26,-1.7075
2021-02-27,-1.7075
2021-02-28,-1.7075
2021-03-01,-1.7075
2021-03-02,-1.7075
2021-03-03,-1.7075
2021-03-04,-1.7075
2021-03-05,-1.7075
2021-03-06,-1.7075
2021-03-07,-1.7075
2021-03-08,-1.7075
2021-03-09,-1.7075
2021-03-10,-1.7075
2021-03-11,-1.7075
2021-03-12,-1.7075
2021-03-13,-1.7075
2021-03-14,-1.7075
2021-03-15,-1.7075
2021-03-16,-1.7075
2021-03-17,-1.7075
2021-03-18,-1.7075
2021-03-19,-1.7075
2021-03-20,-1.7075
2021-03-21,-1.7075
2021-03-22,-1.7075
2021-03-23,-1.7075
2021-03-24,-1.7075
2021-03-25,-1.7075
2021-03-26,-1.7075
2021-03-27,-1.7075
2021-03-28,-1.7075
2021-03-29,-1.7075
2021-03-30,-1.7075
2021-03-31,-1.0061
2021-04-01,-1.0061
2021-04-02,-1.0061
2021-04-03,-1.0061
2021-04-04,-1.0061
2021-04-05,-1.0061
2021-04-06,-1.0061
2021-04-07,-1.0061
2021-04-08,-1.0061
2021-04-09,-1.0061
2021-04-10,-1.0061
2021-04-11,-1.0061
2021-04-12,-1.0061
2021-04-13,-1.0061
2021-04-14,-1.0061
2021-04-15,-1.0061
2021-04-16,-1.0061
2021-04-17,-1.0061
2021-04-18,-1.0061
2021-04-19,-1.0061
2021-04-20,-1.0061
2021-04-21,-1.0061
2021-04-22,-1.0061
2021-04-23,-1.0061
2021-04-24,-1.0061
2021-04-25,-1.0061
2021-04-26,-1.0061
2021-04-27,-1.0061
2021-04-28,-1.0061
2021-04-29,-1.0061
2021-04-30,-1.0061
2021-05-01,-1.0061
2021-05-02,-1.0061
2021-05-03,-1.0061
2021-05-04,-1.0061
2021-05-05,-1.0061
2021-05-06,-1.0061
2021-05-07,-1.0061
2021-05-08,-1.0061
2021-05-09,-1.0061
2021-05-10,-1.0061
2021-05-11,-1.0061
2021-05-12,-1.0061
2021-05-13,-1.0061
2021-05-14,-1.0061
2021-05-15,-1.0061
2021-05-16,-1.0061
2021-05-17,-1.0061
2021-05-18,-1.0061
2021-05-19,-1.0061
2021-05-20,-1.0061
2021-05-21,-1.0061
2021-05-22,-1.0061
2021-05-23,-1.0061
2021-05-24,-1.0061
2021-05-25,-1.0061
2021-05-26,-1.0061
2021-05-27,-1.0061
2021-05-28,-1.0061
2021-05-29,-1.0061
2021-05-30,-1.0061
2021-05-31,-1.0061
2021-06-01,-1.0061
2021-06-02,-1.0061
2021-06-03,-1.0061
2021-06-04,-1.0061
2021-06-05,-1.0061
2021-06-06,-1.0061
2021-06-07,-1.0061
2021-06-08,-1.0061
2021-06-09,-1.0061
2021-06-10,-1.0061
2021-06-11,-1.0061
2021-06-12,-1.0061
2021-06-13,-1.0061
2021-06-14,-1.0061
2021-06-15,-1.0061
2021-06-16,-1.0061
2021-06-17,-1.0061
2021-06-18,-1.0061
2021-06-19,-1.0061
2021-06-20,-1.0061
2021-06-21,-1.0061
2021-06-22,-1.0061
2021-06-23,-1.0061
2021-06-24,-1.0061
2021-06-25,-1.0061
2021-06-26,-1.0061
2021-06-27,-1.0061
2021-06-28,-1.0061
2021-06-29,-1.0061
2021-06-30,11.8919
2021-07-01,11.8919
2021-07-02,11.8919
2021-07-03,11.8919
2021-07-04,11.8919
2021-07-05,11.8919
2021-07-06,11.8919
2021-07-07,11.8919
2021-07-08,11.8919
2021-07-09,11.8919
2021-07-10,11.8919
2021-07-11,11.8919
2021-07-12,11.8919
2021-07-13,11.8919
2021-07-14,11.8919
2021-07-15,11.8919
2021-07-16,11.8919
2021-07-17,11.8919
2021-07-18,11.8919
2021-07-19,11.8919
2021-07-20,11.8919
2021-07-21,11.8919
2021-07-22,11.8919
2021-07-23,11.8919
2021-07-24,11.8919
2021-07-25,11.8919
2021-07-26,11.8919
2021-07-27,11.8919
2021-07-28,11.8919
2021-07-29,11.8919
2021-07-30,11.8919
2021-07-31,11.8919
2021-08-01,11.8919
2021-08-02,11.8919
2021-08-03,11.8919
2021-08-04,11.8919
2021-08-05,11.8919
2021-08-06,11.8919
2021-08-07,11.8919
2021-08-08,11.8919
2021-08-09,11.8919
2021-08-10,11.8919
2021-08-11,11.8919
2021-08-12,11.8919
2021-08-13,11.8919
2021-08-14,11.8919
2021-08-15,11.8919
2021-08-16,11.8919
2021-08-17,11.8919
2021-08-18,11.8919
2021-08-19,11.8919
2021-08-20,11.8919
2021-08-21,11.8919
2021-08-22,11.8919
2021-08-23,11.8919
2021-08-24,11.8919
2021-08-25,11.8919
2021-08-26,11.8919
2021-08-27,11.8919
2021-08-28,11.8919
2021-08-29,11.8919
2021-08-30,11.8919
2021-08-31,11.8919
2021-09-01,11.8919
2021-09-02,11.8919
2021-09-03,11.8919
2021-09-04,11.8919
2021-09-05,11.8919
2021-09-06,11.8919
2021-09-07,11.8919
2021-09-08,11.8919
2021-09-09,11.8919
2021-09-10,11.8919
2021-09-11,11.8919
2021-09-12,11.8919
2021-09-13,11.8919
2021-09-14,11.8919
2021-09-15,11.8919
2021-09-16,11.8919
2021-09-17,11.8919
2021-09-18,11.8919
2021-09-19,11.8919
2021-09-20,11.8919
2021-09-21,11.8919
2021-09-22,11.8919
2021-09-23,11.8919
2021-09-24,11.8919
2021-09-25,11.8919
2021-09-26,11.8919
2021-09-27,11.8919
2021-09-28,11.8919
2021-09-29,11.8919
2021-09-30,11.9135
2021-10-01,11.9135
2021-10-02,11.9135
2021-10-03,11.9135
2021-10-04,11.9135
2021-10-05,11.9135
2021-10-06,11.9135
2021-10-07,11.9135
2021-10-08,11.9135
2021-10-09,11.9135
2021-10-10,11.9135
2021-10-11,11.9135
2021-10-12,11.9135
2021-10-13,11.9135
2021-10-14,11.9135
2021-10-15,11.9135
2021-10-16,11.9135
2021-10-17,11.9135
2021-10-18,11.9135
2021-10-19,11.9135
2021-10-20,11.9135
2021-10-21,11.9135
2021-10-22,11.9135
2021-10-23,11.9135
2021-10-24,11.9135
2021-10-25,11.9135
2021-10-26,11.9135
2021-10-27,11.9135
2021-10-28,11.9135
2021-10-29,11.9135
2021-10-30,11.9135
2021-10-31,11.9135
2021-11-01,11.9135
2021-11-02,11.9135
2021-11-03,11.9135
2021-11-04,11.9135
2021-11-05,11.9135
2021-11-06,11.9135
2021-11-07,11.9135
2021-11-08,11.9135
2021-11-09,11.9135
2021-11-10,11.9135
2021-11-11,11.9135
2021-11-12,11.9135
2021-11-13,11.9135
2021-11-14,11.9135
2021-11-15,11.9135
2021-11-16,11.9135
2021-11-17,11.9135
2021-11-18,11.9135
2021-11-19,11.9135
2021-11-20,11.9135
2021-11-21,11.9135
2021-11-22,11.9135
2021-11-23,11.9135
2021-11-24,11.9135
2021-11-25,11.9135
2021-11-26,11.9135
2021-11-27,11.9135
2021-11-28,11.9135
2021-11-29,11.9135
2021-11-30,11.9135
2021-12-01,11.9135
2021-12-02,11.9135
2021-12-03,11.9135
2021-12-04,11.9135
2021-12-05,11.9135
2021-12-06,11.9135
2021-12-07,11.9135
2021-12-08,11.9135
2021-12-09,11.9135
2021-12-10,11.9135
2021-12-11,11.9135
2021-12-12,11.9135
2021-12-13,11.9135
2021-12-14,11.9135
2021-12-15,11.9135
2021-12-16,11.9135
2021-12-17,11.9135
2021-12-18,11.9135
2021-12-19,11.9135
2021-12-20,11.9135
2021-12-21,11.9135
2021-12-22,11.9135
2021-12-23,11.9135
2021-12-24,11.9135
2021-12-25,11.9135
2021-12-26,11.9135
2021-12-27,11.9135
2021-12-28,11.9135
2021-12-29,11.9135
2021-12-30,11.9135
2021-12-31,10.7065
2022-01-01,10.7065
2022-01-02,10.7065
2022-01-03,10.7065
2022-01-04,10.7065
2022-01-05,10.7065
2022-01-06,10.7065
2022-01-07,10.7065
2022-01-08,10.7065
2022-01-09,10.7065
2022-01-10,10.7065
2022-01-11,10.7065
2022-01-12,10.7065
2022-01-13,10.7065
2022-01-14,10.7065
2022-01-15,10.7065
2022-01-16,10.7065
2022-01-17,10.7065
2022-01-18,10.7065
2022-01-19,10.7065
2022-01-20,10.7065
2022-01-21,10.7065
2022-01-22,10.7065
2022-01-23,10.7065
2022-01-24,10.7065
2022-01-25,10.7065
2022-01-26,10.7065
2022-01-27,10.7065
2022-01-28,10.7065
2022-01-29,10.7065
2022-01-30,10.7065
2022-01-31,10.7065
2022-02-01,10.7065
2022-02-02,10.7065
2022-02-03,10.7065
2022-02-04,10.7065
2022-02-05,10.7065
2022-02-06,10.7065
2022-02-07,10.7065
2022-02-08,10.7065
2022-02-09,10.7065
2022-02-10,10.7065
2022-02-11,10.7065
2022-02-12,10.7065
2022-02-13,10.7065
2022-02-14,10.7065
2022-02-15,10.7065
2022-02-16,10.7065
2022-02-17,10.7065
2022-02-18,10.7065
2022-02-19,10.7065
2022-02-20,10.7065
2022-02-21,10.7065
2022-02-22,10.7065
2022-02-23,10.7065
2022-02-24,10.7065
2022-02-25,10.7065
2022-02-26,10.7065
2022-02-27,10.7065
2022-02-28,10.7065
2022-03-01,10.7065
2022-03-02,10.7065
2022-03-03,10.7065
2022-03-04,10.7065
2022-03-05,10.7065
2022-03-06,10.7065
2022-03-07,10.7065
2022-03-08,10.7065
2022-03-09,10.7065
2022-03-10,10.7065
2022-03-11,10.7065
2022-03-12,10.7065
2022-03-13,10.7065
2022-03-14,10.7065
2022-03-15,10.7065
2022-03-16,10.7065
2022-03-17,10.7065
2022-03-18,10.7065
2022-03-19,10.7065
2022-03-20,10.7065
2022-03-21,10.7065
2022-03-22,10.7065
2022-03-23,10.7065
2022-03-24,10.7065
2022-03-25,10.7065
2022-03-26,10.7065
2022-03-27,10.7065
2022-03-28,10.7065
2022-03-29,10.7065
2022-03-30,10.7065
2022-03-31,7.6737
2022-04-01,7.6737
2022-04-02,7.6737
2022-04-03,7.6737
2022-04-04,7.6737
2022-04-05,7.6737
2022-04-06,7.6737
2022-04-07,7.6737
2022-04-08,7.6737
2022-04-09,7.6737
2022-04-10,7.6737
2022-04-11,7.6737
2022-04-12,7.6737
2022-04-13,7.6737
2022-04-14,7.6737
2022-04-15,7.6737
2022-04-16,7.6737
2022-04-17,7.6737
2022-04-18,7.6737
2022-04-19,7.6737
2022-04-20,7.6737
2022-04-21,7.6737
2022-04-22,7.6737
2022-04-23,7.6737
2022-04-24,7.6737
2022-04-25,7.6737
2022-04-26,7.6737
2022-04-27,7.6737
2022-04-28,7.6737
2022-04-29,7.6737
2022-04-30,7.6737
2022-05-01,7.6737
2022-05-02,7.6737
2022-05-03,7.6737
2022-05-04,7.6737
2022-05-05,7.6737
2022-05-06,7.6737
2022-05-07,7.6737
2022-05-08,7.6737
2022-05-09,7.6737
2022-05-10,7.6737
2022-05-11,7.6737
2022-05-12,7.6737
2022-05-13,7.6737
2022-05-14,7.6737
2022-05-15,7.6737
2022-05-16,7.6737
2022-05-17,7.6737
2022-05-18,7.6737
2022-05-19,7.6737
2022-05-20,7.6737
2022-05-21,7.6737
2022-05-22,7.6737
2022-05-23,7.6737
2022-05-24,7.6737
2022-05-25,7.6737
2022-05-26,7.6737
2022-05-27,7.6737
2022-05-28,7.6737
2022-05-29,7.6737
2022-05-30,7.6737
2022-05-31,7.6737
2022-06-01,7.6737
2022-06-02,7.6737
2022-06-03,7.6737
2022-06-04,7.6737
2022-06-05,7.6737
2022-06-06,7.6737
2022-06-07,7.6737
2022-06-08,7.6737
2022-06-09,7.6737
2022-06-10,7.6737
2022-06-11,7.6737
2022-06-12,7.6737
2022-06-13,7.6737
2022-06-14,7.6737
2022-06-15,7.6737
2022-06-16,7.6737
2022-06-17,7.6737
2022-06-18,7.6737
2022-06-19,7.6737
2022-06-20,7.6737
2022-06-21,7.6737
2022-06-22,7.6737
2022-06-23,7.6737
2022-06-24,7.6737
2022-06-25,7.6737
2022-06-26,7.6737
2022-06-27,7.6737
2022-06-28,7.6737
2022-06-29,7.6737
2022-06-30,5.2688
2022-07-01,5.2688
2022-07-02,5.2688
2022-07-03,5.2688
2022-07-04,5.2688
2022-07-05,5.2688
2022-07-06,5.2688
2022-07-07,5.2688
2022-07-08,5.2688
2022-07-09,5.2688
2022-07-10,5.2688
2022-07-11,5.2688
2022-07-12,5.2688
2022-07-13,5.2688
2022-07-14,5.2688
2022-07-15,5.2688
2022-07-16,5.2688
2022-07-17,5.2688
2022-07-18,5.2688
2022-07-19,5.2688
2022-07-20,5.2688
2022-07-21,5.2688
2022-07-22,5.2688
2022-07-23,5.2688
2022-07-24,5.2688
2022-07-25,5.2688
2022-07-26,5.2688
2022-07-27,5.2688
2022-07-28,5.2688
2022-07-29,5.2688
2022-07-30,5.2688
2022-07-31,5.2688
2022-08-01,5.2688
2022-08-02,5.2688
2022-08-03,5.2688
2022-08-04,5.2688
2022-08-05,5.2688
2022-08-06,5.2688
2022-08-07,5.2688
2022-08-08,5.2688
2022-08-09,5.2688
2022-08-10,5.2688
2022-08-11,5.2688
2022-08-12,5.2688
2022-08-13,5.2688
2022-08-14,5.2688
2022-08-15,5.2688
2022-08-16,5.2688
2022-08-17,5.2688
2022-08-18,5.2688
2022-08-19,5.2688
2022-08-20,5.2688
2022-08-21,5.2688
2022-08-22,5.2688
2022-08-23,5.2688
2022-08-24,5.2688
2022-08-25,5.2688
2022-08-26,5.2688
2022-08-27,5.2688
2022-08-28,5.2688
2022-08-29,5.2688
2022-08-30,5.2688
2022-08-31,5.2688
2022-09-01,5.2688
2022-09-02,5.2688
2022-09-03,5.2688
2022-09-04,5.2688
2022-09-05,5.2688
2022-09-06,5.2688
2022-09-07,5.2688
2022-09-08,5.2688
2022-09-09,5.2688
2022-09-10,5.2688
2022-09-11,5.2688
2022-09-12,5.2688
2022-09-13,5.2688
2022-09-14,5.2688
2022-09-15,5.2688
2022-09-16,5.2688
2022-09-17,5.2688
2022-09-18,5.2688
2022-09-19,5.2688
2022-09-20,5.2688
2022-09-21,5.2688
2022-09-22,5.2688
2022-09-23,5.2688
2022-09-24,5.2688
2022-09-25,5.2688
2022-09-26,5.2688
2022-09-27,5.2688
2022-09-28,5.2688
2022-09-29,5.2688
2022-09-30,-2.1852
2022-10-01,-2.1852
2022-10-02,-2.1852
2022-10-03,-2.1852
2022-10-04,-2.1852
2022-10-05,-2.1852
2022-10-06,-2.1852
2022-10-07,-2.1852
2022-10-08,-2.1852
2022-10-09,-2.1852
2022-10-10,-2.1852
2022-10-11,-2.1852
2022-10-12,-2.1852
2022-10-13,-2.1852
2022-10-14,-2.1852
2022-10-15,-2.1852
2022-10-16,-2.1852
2022-10-17,-2.1852
2022-10-18,-2.1852
2022-10-19,-2.1852
2022-10-20,-2.1852
2022-10-21,-2.1852
2022-10-22,-2.1852
2022-10-23,-2.1852
2022-10-24,-2.1852
2022-10-25,-2.1852
2022-10-26,-2.1852
2022-10-27,-2.1852
2022-10-28,-2.1852
2022-10-29,-2.1852
2022-10-30,-2.1852
2022-10-31,-2.1852
2022-11-01,-2.1852
2022-11-02,-2.1852
2022-11-03,-2.1852
2022-11-04,-2.1852
2022-11-05,-2.1852
2022-11-06,-2.1852
2022-11-07,-2.1852
2022-11-08,-2.1852
2022-11-09,-2.1852
2022-11-10,-2.1852
2022-11-11,-2.1852
2022-11-12,-2.1852
2022-11-13,-2.1852
2022-11-14,-2.1852
2022-11-15,-2.1852
2022-11-16,-2.1852
2022-11-17,-2.1852
2022-11-18,-2.1852
2022-11-19,-2.1852
2022-11-20,-2.1852
2022-11-21,-2.1852
2022-11-22,-2.1852
2022-11-23,-2.1852
2022-11-24,-2.1852
2022-11-25,-2.1852
2022-11-26,-2.1852
2022-11-27,-2.1852
2022-11-28,-2.1852
2022-11-29,-2.1852
2022-11-30,-2.1852
2022-12-01,-2.1852
2022-12-02,-2.1852
2022-12-03,-2.1852
2022-12-04,-2.1852
2022-12-05,-2.1852
2022-12-06,-2.1852
2022-12-07,-2.1852
2022-12-08,-2.1852
2022-12-09,-2.1852
2022-12-10,-2.1852
2022-12-11,-2.1852
2022-12-12,-2.1852
2022-12-13,-2.1852
2022-12-14,-2.1852
2022-12-15,-2.1852
2022-12-16,-2.1852
2022-12-17,-2.1852
2022-12-18,-2.1852
2022-12-19,-2.1852
2022-12-20,-2.1852
2022-12-21,-2.1852
2022-12-22,-2.1852
2022-12-23,-2.1852
2022-12-24,-2.1852
2022-12-25,-2.1852
2022-12-26,-2.1852
2022-12-27,-2.1852
2022-12-28,-2.1852
2022-12-29,-2.1852
2022-12-30,-2.1852
2022-12-31,-13.9361
2023-01-01,-13.9361
2023-01-02,-13.9361
2023-01-03,-13.9361
2023-01-04,-13.9361
2023-01-05,-13.9361
2023-01-06,-13.9361
2023-01-07,-13.9361
2023-01-08,-13.9361
2023-01-09,-13.9361
2023-01-10,-13.9361
2023-01-11,-13.9361
2023-01-12,-13.9361
2023-01-13,-13.9361
2023-01-14,-13.9361
2023-01-15,-13.9361
2023-01-16,-13.9361
2023-01-17,-13.9361
2023-01-18,-13.9361
2023-01-19,-13.9361
2023-01-20,-13.9361
2023-01-21,-13.9361
2023-01-22,-13.9361
2023-01-23,-13.9361
2023-01-24,-13.9361
2023-01-25,-13.9361
2023-01-26,-13.9361
2023-01-27,-13.9361
2023-01-28,-13.9361
2023-01-29,-13.9361
2023-01-30,-13.9361
2023-01-31,-13.9361
2023-02-01,-13.9361
2023-02-02,-13.9361
2023-02-03,-13.9361
2023-02-04,-13.9361
2023-02-05,-13.9361
2023-02-06,-13.9361
2023-02-07,-13.9361
2023-02-08,-13.9361
2023-02-09,-13.9361
2023-02-10,-13.9361
2023-02-11,-13.9361
2023-02-12,-13.9361
2023-02-13,-13.9361
2023-02-14,-13.9361
2023-02-15,-13.9361
2023-02-16,-13.9361
2023-02-17,-13.9361
