,IBP US Equity
2020-04-04,34.5157
2020-04-05,34.5157
2020-04-06,34.5157
2020-04-07,34.5157
2020-04-08,34.5157
2020-04-09,34.5157
2020-04-10,34.5157
2020-04-11,34.5157
2020-04-12,34.5157
2020-04-13,34.5157
2020-04-14,34.5157
2020-04-15,34.5157
2020-04-16,34.5157
2020-04-17,34.5157
2020-04-18,34.5157
2020-04-19,34.5157
2020-04-20,34.5157
2020-04-21,34.5157
2020-04-22,34.5157
2020-04-23,34.5157
2020-04-24,34.5157
2020-04-25,34.5157
2020-04-26,34.5157
2020-04-27,34.5157
2020-04-28,34.5157
2020-04-29,34.5157
2020-04-30,34.5157
2020-05-01,34.5157
2020-05-02,34.5157
2020-05-03,34.5157
2020-05-04,34.5157
2020-05-05,34.5157
2020-05-06,34.5157
2020-05-07,34.5157
2020-05-08,34.5157
2020-05-09,34.5157
2020-05-10,34.5157
2020-05-11,34.5157
2020-05-12,34.5157
2020-05-13,34.5157
2020-05-14,34.5157
2020-05-15,34.5157
2020-05-16,34.5157
2020-05-17,34.5157
2020-05-18,34.5157
2020-05-19,34.5157
2020-05-20,34.5157
2020-05-21,34.5157
2020-05-22,34.5157
2020-05-23,34.5157
2020-05-24,34.5157
2020-05-25,34.5157
2020-05-26,34.5157
2020-05-27,34.5157
2020-05-28,34.5157
2020-05-29,34.5157
2020-05-30,34.5157
2020-05-31,34.5157
2020-06-01,34.5157
2020-06-02,34.5157
2020-06-03,34.5157
2020-06-04,34.5157
2020-06-05,34.5157
2020-06-06,34.5157
2020-06-07,34.5157
2020-06-08,34.5157
2020-06-09,34.5157
2020-06-10,34.5157
2020-06-11,34.5157
2020-06-12,34.5157
2020-06-13,34.5157
2020-06-14,34.5157
2020-06-15,34.5157
2020-06-16,34.5157
2020-06-17,34.5157
2020-06-18,34.5157
2020-06-19,34.5157
2020-06-20,34.5157
2020-06-21,34.5157
2020-06-22,34.5157
2020-06-23,34.5157
2020-06-24,34.5157
2020-06-25,34.5157
2020-06-26,34.5157
2020-06-27,34.5157
2020-06-28,34.5157
2020-06-29,34.5157
2020-06-30,34.1444
2020-07-01,34.1444
2020-07-02,34.1444
2020-07-03,34.1444
2020-07-04,34.1444
2020-07-05,34.1444
2020-07-06,34.1444
2020-07-07,34.1444
2020-07-08,34.1444
2020-07-09,34.1444
2020-07-10,34.1444
2020-07-11,34.1444
2020-07-12,34.1444
2020-07-13,34.1444
2020-07-14,34.1444
2020-07-15,34.1444
2020-07-16,34.1444
2020-07-17,34.1444
2020-07-18,34.1444
2020-07-19,34.1444
2020-07-20,34.1444
2020-07-21,34.1444
2020-07-22,34.1444
2020-07-23,34.1444
2020-07-24,34.1444
2020-07-25,34.1444
2020-07-26,34.1444
2020-07-27,34.1444
2020-07-28,34.1444
2020-07-29,34.1444
2020-07-30,34.1444
2020-07-31,34.1444
2020-08-01,34.1444
2020-08-02,34.1444
2020-08-03,34.1444
2020-08-04,34.1444
2020-08-05,34.1444
2020-08-06,34.1444
2020-08-07,34.1444
2020-08-08,34.1444
2020-08-09,34.1444
2020-08-10,34.1444
2020-08-11,34.1444
2020-08-12,34.1444
2020-08-13,34.1444
2020-08-14,34.1444
2020-08-15,34.1444
2020-08-16,34.1444
2020-08-17,34.1444
2020-08-18,34.1444
2020-08-19,34.1444
2020-08-20,34.1444
2020-08-21,34.1444
2020-08-22,34.1444
2020-08-23,34.1444
2020-08-24,34.1444
2020-08-25,34.1444
2020-08-26,34.1444
2020-08-27,34.1444
2020-08-28,34.1444
2020-08-29,34.1444
2020-08-30,34.1444
2020-08-31,34.1444
2020-09-01,34.1444
2020-09-02,34.1444
2020-09-03,34.1444
2020-09-04,34.1444
2020-09-05,34.1444
2020-09-06,34.1444
2020-09-07,34.1444
2020-09-08,34.1444
2020-09-09,34.1444
2020-09-10,34.1444
2020-09-11,34.1444
2020-09-12,34.1444
2020-09-13,34.1444
2020-09-14,34.1444
2020-09-15,34.1444
2020-09-16,34.1444
2020-09-17,34.1444
2020-09-18,34.1444
2020-09-19,34.1444
2020-09-20,34.1444
2020-09-21,34.1444
2020-09-22,34.1444
2020-09-23,34.1444
2020-09-24,34.1444
2020-09-25,34.1444
2020-09-26,34.1444
2020-09-27,34.1444
2020-09-28,34.1444
2020-09-29,34.1444
2020-09-30,33.3255
2020-10-01,33.3255
2020-10-02,33.3255
2020-10-03,33.3255
2020-10-04,33.3255
2020-10-05,33.3255
2020-10-06,33.3255
2020-10-07,33.3255
2020-10-08,33.3255
2020-10-09,33.3255
2020-10-10,33.3255
2020-10-11,33.3255
2020-10-12,33.3255
2020-10-13,33.3255
2020-10-14,33.3255
2020-10-15,33.3255
2020-10-16,33.3255
2020-10-17,33.3255
2020-10-18,33.3255
2020-10-19,33.3255
2020-10-20,33.3255
2020-10-21,33.3255
2020-10-22,33.3255
2020-10-23,33.3255
2020-10-24,33.3255
2020-10-25,33.3255
2020-10-26,33.3255
2020-10-27,33.3255
2020-10-28,33.3255
2020-10-29,33.3255
2020-10-30,33.3255
2020-10-31,33.3255
2020-11-01,33.3255
2020-11-02,33.3255
2020-11-03,33.3255
2020-11-04,33.3255
2020-11-05,33.3255
2020-11-06,33.3255
2020-11-07,33.3255
2020-11-08,33.3255
2020-11-09,33.3255
2020-11-10,33.3255
2020-11-11,33.3255
2020-11-12,33.3255
2020-11-13,33.3255
2020-11-14,33.3255
2020-11-15,33.3255
2020-11-16,33.3255
2020-11-17,33.3255
2020-11-18,33.3255
2020-11-19,33.3255
2020-11-20,33.3255
2020-11-21,33.3255
2020-11-22,33.3255
2020-11-23,33.3255
2020-11-24,33.3255
2020-11-25,33.3255
2020-11-26,33.3255
2020-11-27,33.3255
2020-11-28,33.3255
2020-11-29,33.3255
2020-11-30,33.3255
2020-12-01,33.3255
2020-12-02,33.3255
2020-12-03,33.3255
2020-12-04,33.3255
2020-12-05,33.3255
2020-12-06,33.3255
2020-12-07,33.3255
2020-12-08,33.3255
2020-12-09,33.3255
2020-12-10,33.3255
2020-12-11,33.3255
2020-12-12,33.3255
2020-12-13,33.3255
2020-12-14,33.3255
2020-12-15,33.3255
2020-12-16,33.3255
2020-12-17,33.3255
2020-12-18,33.3255
2020-12-19,33.3255
2020-12-20,33.3255
2020-12-21,33.3255
2020-12-22,33.3255
2020-12-23,33.3255
2020-12-24,33.3255
2020-12-25,33.3255
2020-12-26,33.3255
2020-12-27,33.3255
2020-12-28,33.3255
2020-12-29,33.3255
2020-12-30,33.3255
2020-12-31,34.1661
2021-01-01,34.1661
2021-01-02,34.1661
2021-01-03,34.1661
2021-01-04,34.1661
2021-01-05,34.1661
2021-01-06,34.1661
2021-01-07,34.1661
2021-01-08,34.1661
2021-01-09,34.1661
2021-01-10,34.1661
2021-01-11,34.1661
2021-01-12,34.1661
2021-01-13,34.1661
2021-01-14,34.1661
2021-01-15,34.1661
2021-01-16,34.1661
2021-01-17,34.1661
2021-01-18,34.1661
2021-01-19,34.1661
2021-01-20,34.1661
2021-01-21,34.1661
2021-01-22,34.1661
2021-01-23,34.1661
2021-01-24,34.1661
2021-01-25,34.1661
2021-01-26,34.1661
2021-01-27,34.1661
2021-01-28,34.1661
2021-01-29,34.1661
2021-01-30,34.1661
2021-01-31,34.1661
2021-02-01,34.1661
2021-02-02,34.1661
2021-02-03,34.1661
2021-02-04,34.1661
2021-02-05,34.1661
2021-02-06,34.1661
2021-02-07,34.1661
2021-02-08,34.1661
2021-02-09,34.1661
2021-02-10,34.1661
2021-02-11,34.1661
2021-02-12,34.1661
2021-02-13,34.1661
2021-02-14,34.1661
2021-02-15,34.1661
2021-02-16,34.1661
2021-02-17,34.1661
2021-02-18,34.1661
2021-02-19,34.1661
2021-02-20,34.1661
2021-02-21,34.1661
2021-02-22,34.1661
2021-02-23,34.1661
2021-02-24,34.1661
2021-02-25,34.1661
2021-02-26,34.1661
2021-02-27,34.1661
2021-02-28,34.1661
2021-03-01,34.1661
2021-03-02,34.1661
2021-03-03,34.1661
2021-03-04,34.1661
2021-03-05,34.1661
2021-03-06,34.1661
2021-03-07,34.1661
2021-03-08,34.1661
2021-03-09,34.1661
2021-03-10,34.1661
2021-03-11,34.1661
2021-03-12,34.1661
2021-03-13,34.1661
2021-03-14,34.1661
2021-03-15,34.1661
2021-03-16,34.1661
2021-03-17,34.1661
2021-03-18,34.1661
2021-03-19,34.1661
2021-03-20,34.1661
2021-03-21,34.1661
2021-03-22,34.1661
2021-03-23,34.1661
2021-03-24,34.1661
2021-03-25,34.1661
2021-03-26,34.1661
2021-03-27,34.1661
2021-03-28,34.1661
2021-03-29,34.1661
2021-03-30,34.1661
2021-03-31,33.6129
2021-04-01,33.6129
2021-04-02,33.6129
2021-04-03,33.6129
2021-04-04,33.6129
2021-04-05,33.6129
2021-04-06,33.6129
2021-04-07,33.6129
2021-04-08,33.6129
2021-04-09,33.6129
2021-04-10,33.6129
2021-04-11,33.6129
2021-04-12,33.6129
2021-04-13,33.6129
2021-04-14,33.6129
2021-04-15,33.6129
2021-04-16,33.6129
2021-04-17,33.6129
2021-04-18,33.6129
2021-04-19,33.6129
2021-04-20,33.6129
2021-04-21,33.6129
2021-04-22,33.6129
2021-04-23,33.6129
2021-04-24,33.6129
2021-04-25,33.6129
2021-04-26,33.6129
2021-04-27,33.6129
2021-04-28,33.6129
2021-04-29,33.6129
2021-04-30,33.6129
2021-05-01,33.6129
2021-05-02,33.6129
2021-05-03,33.6129
2021-05-04,33.6129
2021-05-05,33.6129
2021-05-06,33.6129
2021-05-07,33.6129
2021-05-08,33.6129
2021-05-09,33.6129
2021-05-10,33.6129
2021-05-11,33.6129
2021-05-12,33.6129
2021-05-13,33.6129
2021-05-14,33.6129
2021-05-15,33.6129
2021-05-16,33.6129
2021-05-17,33.6129
2021-05-18,33.6129
2021-05-19,33.6129
2021-05-20,33.6129
2021-05-21,33.6129
2021-05-22,33.6129
2021-05-23,33.6129
2021-05-24,33.6129
2021-05-25,33.6129
2021-05-26,33.6129
2021-05-27,33.6129
2021-05-28,33.6129
2021-05-29,33.6129
2021-05-30,33.6129
2021-05-31,33.6129
2021-06-01,33.6129
2021-06-02,33.6129
2021-06-03,33.6129
2021-06-04,33.6129
2021-06-05,33.6129
2021-06-06,33.6129
2021-06-07,33.6129
2021-06-08,33.6129
2021-06-09,33.6129
2021-06-10,33.6129
2021-06-11,33.6129
2021-06-12,33.6129
2021-06-13,33.6129
2021-06-14,33.6129
2021-06-15,33.6129
2021-06-16,33.6129
2021-06-17,33.6129
2021-06-18,33.6129
2021-06-19,33.6129
2021-06-20,33.6129
2021-06-21,33.6129
2021-06-22,33.6129
2021-06-23,33.6129
2021-06-24,33.6129
2021-06-25,33.6129
2021-06-26,33.6129
2021-06-27,33.6129
2021-06-28,33.6129
2021-06-29,33.6129
2021-06-30,34.7622
2021-07-01,34.7622
2021-07-02,34.7622
2021-07-03,34.7622
2021-07-04,34.7622
2021-07-05,34.7622
2021-07-06,34.7622
2021-07-07,34.7622
2021-07-08,34.7622
2021-07-09,34.7622
2021-07-10,34.7622
2021-07-11,34.7622
2021-07-12,34.7622
2021-07-13,34.7622
2021-07-14,34.7622
2021-07-15,34.7622
2021-07-16,34.7622
2021-07-17,34.7622
2021-07-18,34.7622
2021-07-19,34.7622
2021-07-20,34.7622
2021-07-21,34.7622
2021-07-22,34.7622
2021-07-23,34.7622
2021-07-24,34.7622
2021-07-25,34.7622
2021-07-26,34.7622
2021-07-27,34.7622
2021-07-28,34.7622
2021-07-29,34.7622
2021-07-30,34.7622
2021-07-31,34.7622
2021-08-01,34.7622
2021-08-02,34.7622
2021-08-03,34.7622
2021-08-04,34.7622
2021-08-05,34.7622
2021-08-06,34.7622
2021-08-07,34.7622
2021-08-08,34.7622
2021-08-09,34.7622
2021-08-10,34.7622
2021-08-11,34.7622
2021-08-12,34.7622
2021-08-13,34.7622
2021-08-14,34.7622
2021-08-15,34.7622
2021-08-16,34.7622
2021-08-17,34.7622
2021-08-18,34.7622
2021-08-19,34.7622
2021-08-20,34.7622
2021-08-21,34.7622
2021-08-22,34.7622
2021-08-23,34.7622
2021-08-24,34.7622
2021-08-25,34.7622
2021-08-26,34.7622
2021-08-27,34.7622
2021-08-28,34.7622
2021-08-29,34.7622
2021-08-30,34.7622
2021-08-31,34.7622
2021-09-01,34.7622
2021-09-02,34.7622
2021-09-03,34.7622
2021-09-04,34.7622
2021-09-05,34.7622
2021-09-06,34.7622
2021-09-07,34.7622
2021-09-08,34.7622
2021-09-09,34.7622
2021-09-10,34.7622
2021-09-11,34.7622
2021-09-12,34.7622
2021-09-13,34.7622
2021-09-14,34.7622
2021-09-15,34.7622
2021-09-16,34.7622
2021-09-17,34.7622
2021-09-18,34.7622
2021-09-19,34.7622
2021-09-20,34.7622
2021-09-21,34.7622
2021-09-22,34.7622
2021-09-23,34.7622
2021-09-24,34.7622
2021-09-25,34.7622
2021-09-26,34.7622
2021-09-27,34.7622
2021-09-28,34.7622
2021-09-29,34.7622
2021-09-30,33.6435
2021-10-01,33.6435
2021-10-02,33.6435
2021-10-03,33.6435
2021-10-04,33.6435
2021-10-05,33.6435
2021-10-06,33.6435
2021-10-07,33.6435
2021-10-08,33.6435
2021-10-09,33.6435
2021-10-10,33.6435
2021-10-11,33.6435
2021-10-12,33.6435
2021-10-13,33.6435
2021-10-14,33.6435
2021-10-15,33.6435
2021-10-16,33.6435
2021-10-17,33.6435
2021-10-18,33.6435
2021-10-19,33.6435
2021-10-20,33.6435
2021-10-21,33.6435
2021-10-22,33.6435
2021-10-23,33.6435
2021-10-24,33.6435
2021-10-25,33.6435
2021-10-26,33.6435
2021-10-27,33.6435
2021-10-28,33.6435
2021-10-29,33.6435
2021-10-30,33.6435
2021-10-31,33.6435
2021-11-01,33.6435
2021-11-02,33.6435
2021-11-03,33.6435
2021-11-04,33.6435
2021-11-05,33.6435
2021-11-06,33.6435
2021-11-07,33.6435
2021-11-08,33.6435
2021-11-09,33.6435
2021-11-10,33.6435
2021-11-11,33.6435
2021-11-12,33.6435
2021-11-13,33.6435
2021-11-14,33.6435
2021-11-15,33.6435
2021-11-16,33.6435
2021-11-17,33.6435
2021-11-18,33.6435
2021-11-19,33.6435
2021-11-20,33.6435
2021-11-21,33.6435
2021-11-22,33.6435
2021-11-23,33.6435
2021-11-24,33.6435
2021-11-25,33.6435
2021-11-26,33.6435
2021-11-27,33.6435
2021-11-28,33.6435
2021-11-29,33.6435
2021-11-30,33.6435
2021-12-01,33.6435
2021-12-02,33.6435
2021-12-03,33.6435
2021-12-04,33.6435
2021-12-05,33.6435
2021-12-06,33.6435
2021-12-07,33.6435
2021-12-08,33.6435
2021-12-09,33.6435
2021-12-10,33.6435
2021-12-11,33.6435
2021-12-12,33.6435
2021-12-13,33.6435
2021-12-14,33.6435
2021-12-15,33.6435
2021-12-16,33.6435
2021-12-17,33.6435
2021-12-18,33.6435
2021-12-19,33.6435
2021-12-20,33.6435
2021-12-21,33.6435
2021-12-22,33.6435
2021-12-23,33.6435
2021-12-24,33.6435
2021-12-25,33.6435
2021-12-26,33.6435
2021-12-27,33.6435
2021-12-28,33.6435
2021-12-29,33.6435
2021-12-30,33.6435
2021-12-31,32.2716
2022-01-01,32.2716
2022-01-02,32.2716
2022-01-03,32.2716
2022-01-04,32.2716
2022-01-05,32.2716
2022-01-06,32.2716
2022-01-07,32.2716
2022-01-08,32.2716
2022-01-09,32.2716
2022-01-10,32.2716
2022-01-11,32.2716
2022-01-12,32.2716
2022-01-13,32.2716
2022-01-14,32.2716
2022-01-15,32.2716
2022-01-16,32.2716
2022-01-17,32.2716
2022-01-18,32.2716
2022-01-19,32.2716
2022-01-20,32.2716
2022-01-21,32.2716
2022-01-22,32.2716
2022-01-23,32.2716
2022-01-24,32.2716
2022-01-25,32.2716
2022-01-26,32.2716
2022-01-27,32.2716
2022-01-28,32.2716
2022-01-29,32.2716
2022-01-30,32.2716
2022-01-31,32.2716
2022-02-01,32.2716
2022-02-02,32.2716
2022-02-03,32.2716
2022-02-04,32.2716
2022-02-05,32.2716
2022-02-06,32.2716
2022-02-07,32.2716
2022-02-08,32.2716
2022-02-09,32.2716
2022-02-10,32.2716
2022-02-11,32.2716
2022-02-12,32.2716
2022-02-13,32.2716
2022-02-14,32.2716
2022-02-15,32.2716
2022-02-16,32.2716
2022-02-17,32.2716
2022-02-18,32.2716
2022-02-19,32.2716
2022-02-20,32.2716
2022-02-21,32.2716
2022-02-22,32.2716
2022-02-23,32.2716
2022-02-24,32.2716
2022-02-25,32.2716
2022-02-26,32.2716
2022-02-27,32.2716
2022-02-28,32.2716
2022-03-01,32.2716
2022-03-02,32.2716
2022-03-03,32.2716
2022-03-04,32.2716
2022-03-05,32.2716
2022-03-06,32.2716
2022-03-07,32.2716
2022-03-08,32.2716
2022-03-09,32.2716
2022-03-10,32.2716
2022-03-11,32.2716
2022-03-12,32.2716
2022-03-13,32.2716
2022-03-14,32.2716
2022-03-15,32.2716
2022-03-16,32.2716
2022-03-17,32.2716
2022-03-18,32.2716
2022-03-19,32.2716
2022-03-20,32.2716
2022-03-21,32.2716
2022-03-22,32.2716
2022-03-23,32.2716
2022-03-24,32.2716
2022-03-25,32.2716
2022-03-26,32.2716
2022-03-27,32.2716
2022-03-28,32.2716
2022-03-29,32.2716
2022-03-30,32.2716
2022-03-31,37.0278
2022-04-01,37.0278
2022-04-02,37.0278
2022-04-03,37.0278
2022-04-04,37.0278
2022-04-05,37.0278
2022-04-06,37.0278
2022-04-07,37.0278
2022-04-08,37.0278
2022-04-09,37.0278
2022-04-10,37.0278
2022-04-11,37.0278
2022-04-12,37.0278
2022-04-13,37.0278
2022-04-14,37.0278
2022-04-15,37.0278
2022-04-16,37.0278
2022-04-17,37.0278
2022-04-18,37.0278
2022-04-19,37.0278
2022-04-20,37.0278
2022-04-21,37.0278
2022-04-22,37.0278
2022-04-23,37.0278
2022-04-24,37.0278
2022-04-25,37.0278
2022-04-26,37.0278
2022-04-27,37.0278
2022-04-28,37.0278
2022-04-29,37.0278
2022-04-30,37.0278
2022-05-01,37.0278
2022-05-02,37.0278
2022-05-03,37.0278
2022-05-04,37.0278
2022-05-05,37.0278
2022-05-06,37.0278
2022-05-07,37.0278
2022-05-08,37.0278
2022-05-09,37.0278
2022-05-10,37.0278
2022-05-11,37.0278
2022-05-12,37.0278
2022-05-13,37.0278
2022-05-14,37.0278
2022-05-15,37.0278
2022-05-16,37.0278
2022-05-17,37.0278
2022-05-18,37.0278
2022-05-19,37.0278
2022-05-20,37.0278
2022-05-21,37.0278
2022-05-22,37.0278
2022-05-23,37.0278
2022-05-24,37.0278
2022-05-25,37.0278
2022-05-26,37.0278
2022-05-27,37.0278
2022-05-28,37.0278
2022-05-29,37.0278
2022-05-30,37.0278
2022-05-31,37.0278
2022-06-01,37.0278
2022-06-02,37.0278
2022-06-03,37.0278
2022-06-04,37.0278
2022-06-05,37.0278
2022-06-06,37.0278
2022-06-07,37.0278
2022-06-08,37.0278
2022-06-09,37.0278
2022-06-10,37.0278
2022-06-11,37.0278
2022-06-12,37.0278
2022-06-13,37.0278
2022-06-14,37.0278
2022-06-15,37.0278
2022-06-16,37.0278
2022-06-17,37.0278
2022-06-18,37.0278
2022-06-19,37.0278
2022-06-20,37.0278
2022-06-21,37.0278
2022-06-22,37.0278
2022-06-23,37.0278
2022-06-24,37.0278
2022-06-25,37.0278
2022-06-26,37.0278
2022-06-27,37.0278
2022-06-28,37.0278
2022-06-29,37.0278
2022-06-30,41.4039
2022-07-01,41.4039
2022-07-02,41.4039
2022-07-03,41.4039
2022-07-04,41.4039
2022-07-05,41.4039
2022-07-06,41.4039
2022-07-07,41.4039
2022-07-08,41.4039
2022-07-09,41.4039
2022-07-10,41.4039
2022-07-11,41.4039
2022-07-12,41.4039
2022-07-13,41.4039
2022-07-14,41.4039
2022-07-15,41.4039
2022-07-16,41.4039
2022-07-17,41.4039
2022-07-18,41.4039
2022-07-19,41.4039
2022-07-20,41.4039
2022-07-21,41.4039
2022-07-22,41.4039
2022-07-23,41.4039
2022-07-24,41.4039
2022-07-25,41.4039
2022-07-26,41.4039
2022-07-27,41.4039
2022-07-28,41.4039
2022-07-29,41.4039
2022-07-30,41.4039
2022-07-31,41.4039
2022-08-01,41.4039
2022-08-02,41.4039
2022-08-03,41.4039
2022-08-04,41.4039
2022-08-05,41.4039
2022-08-06,41.4039
2022-08-07,41.4039
2022-08-08,41.4039
2022-08-09,41.4039
2022-08-10,41.4039
2022-08-11,41.4039
2022-08-12,41.4039
2022-08-13,41.4039
2022-08-14,41.4039
2022-08-15,41.4039
2022-08-16,41.4039
2022-08-17,41.4039
2022-08-18,41.4039
2022-08-19,41.4039
2022-08-20,41.4039
2022-08-21,41.4039
2022-08-22,41.4039
2022-08-23,41.4039
2022-08-24,41.4039
2022-08-25,41.4039
2022-08-26,41.4039
2022-08-27,41.4039
2022-08-28,41.4039
2022-08-29,41.4039
2022-08-30,41.4039
2022-08-31,41.4039
2022-09-01,41.4039
2022-09-02,41.4039
2022-09-03,41.4039
2022-09-04,41.4039
2022-09-05,41.4039
2022-09-06,41.4039
2022-09-07,41.4039
2022-09-08,41.4039
2022-09-09,41.4039
2022-09-10,41.4039
2022-09-11,41.4039
2022-09-12,41.4039
2022-09-13,41.4039
2022-09-14,41.4039
2022-09-15,41.4039
2022-09-16,41.4039
2022-09-17,41.4039
2022-09-18,41.4039
2022-09-19,41.4039
2022-09-20,41.4039
2022-09-21,41.4039
2022-09-22,41.4039
2022-09-23,41.4039
2022-09-24,41.4039
2022-09-25,41.4039
2022-09-26,41.4039
2022-09-27,41.4039
2022-09-28,41.4039
2022-09-29,41.4039
2022-09-30,43.2986
2022-10-01,43.2986
2022-10-02,43.2986
2022-10-03,43.2986
2022-10-04,43.2986
2022-10-05,43.2986
2022-10-06,43.2986
2022-10-07,43.2986
2022-10-08,43.2986
2022-10-09,43.2986
2022-10-10,43.2986
2022-10-11,43.2986
2022-10-12,43.2986
2022-10-13,43.2986
2022-10-14,43.2986
2022-10-15,43.2986
2022-10-16,43.2986
2022-10-17,43.2986
2022-10-18,43.2986
2022-10-19,43.2986
2022-10-20,43.2986
2022-10-21,43.2986
2022-10-22,43.2986
2022-10-23,43.2986
2022-10-24,43.2986
2022-10-25,43.2986
2022-10-26,43.2986
2022-10-27,43.2986
2022-10-28,43.2986
2022-10-29,43.2986
2022-10-30,43.2986
2022-10-31,43.2986
2022-11-01,43.2986
2022-11-02,43.2986
2022-11-03,43.2986
2022-11-04,43.2986
2022-11-05,43.2986
2022-11-06,43.2986
2022-11-07,43.2986
2022-11-08,43.2986
2022-11-09,43.2986
2022-11-10,43.2986
2022-11-11,43.2986
2022-11-12,43.2986
2022-11-13,43.2986
2022-11-14,43.2986
2022-11-15,43.2986
2022-11-16,43.2986
2022-11-17,43.2986
2022-11-18,43.2986
2022-11-19,43.2986
2022-11-20,43.2986
2022-11-21,43.2986
2022-11-22,43.2986
2022-11-23,43.2986
2022-11-24,43.2986
2022-11-25,43.2986
2022-11-26,43.2986
2022-11-27,43.2986
2022-11-28,43.2986
2022-11-29,43.2986
2022-11-30,43.2986
2022-12-01,43.2986
2022-12-02,43.2986
2022-12-03,43.2986
2022-12-04,43.2986
2022-12-05,43.2986
2022-12-06,43.2986
2022-12-07,43.2986
2022-12-08,43.2986
2022-12-09,43.2986
2022-12-10,43.2986
2022-12-11,43.2986
2022-12-12,43.2986
2022-12-13,43.2986
2022-12-14,43.2986
2022-12-15,43.2986
2022-12-16,43.2986
2022-12-17,43.2986
2022-12-18,43.2986
2022-12-19,43.2986
2022-12-20,43.2986
2022-12-21,43.2986
2022-12-22,43.2986
2022-12-23,43.2986
2022-12-24,43.2986
2022-12-25,43.2986
2022-12-26,43.2986
2022-12-27,43.2986
2022-12-28,43.2986
2022-12-29,43.2986
2022-12-30,43.2986
2022-12-31,49.0868
2023-01-01,49.0868
2023-01-02,49.0868
2023-01-03,49.0868
2023-01-04,49.0868
2023-01-05,49.0868
2023-01-06,49.0868
2023-01-07,49.0868
2023-01-08,49.0868
2023-01-09,49.0868
2023-01-10,49.0868
2023-01-11,49.0868
2023-01-12,49.0868
2023-01-13,49.0868
2023-01-14,49.0868
2023-01-15,49.0868
2023-01-16,49.0868
2023-01-17,49.0868
2023-01-18,49.0868
2023-01-19,49.0868
2023-01-20,49.0868
2023-01-21,49.0868
2023-01-22,49.0868
2023-01-23,49.0868
2023-01-24,49.0868
2023-01-25,49.0868
2023-01-26,49.0868
2023-01-27,49.0868
2023-01-28,49.0868
2023-01-29,49.0868
2023-01-30,49.0868
2023-01-31,49.0868
2023-02-01,49.0868
2023-02-02,49.0868
2023-02-03,49.0868
2023-02-04,49.0868
2023-02-05,49.0868
2023-02-06,49.0868
2023-02-07,49.0868
2023-02-08,49.0868
2023-02-09,49.0868
2023-02-10,49.0868
2023-02-11,49.0868
2023-02-12,49.0868
2023-02-13,49.0868
2023-02-14,49.0868
2023-02-15,49.0868
2023-02-16,49.0868
2023-02-17,49.0868
2023-02-18,49.0868
2023-02-19,49.0868
2023-02-20,49.0868
2023-02-21,49.0868
2023-02-22,49.0868
2023-02-23,49.0868
2023-02-24,49.0868
2023-02-25,49.0868
2023-02-26,49.0868
2023-02-27,49.0868
2023-02-28,49.0868
2023-03-01,49.0868
2023-03-02,49.0868
2023-03-03,49.0868
2023-03-04,49.0868
2023-03-05,49.0868
2023-03-06,49.0868
2023-03-07,49.0868
2023-03-08,49.0868
2023-03-09,49.0868
