,SYNA US Equity
2023-02-22,19.8283
2023-02-23,19.8283
2023-02-24,19.8283
2023-02-25,19.8283
2023-02-26,19.8283
2023-02-27,19.8283
2023-02-28,19.8283
2023-03-01,19.8283
2023-03-02,19.8283
2023-03-03,19.8283
2023-03-04,19.8283
2023-03-05,19.8283
2023-03-06,19.8283
2023-03-07,19.8283
2023-03-08,19.8283
2023-03-09,19.8283
2023-03-10,19.8283
2023-03-11,19.8283
2023-03-12,19.8283
2023-03-13,19.8283
2023-03-14,19.8283
2023-03-15,19.8283
2023-03-16,19.8283
2023-03-17,19.8283
2023-03-18,19.8283
2023-03-19,19.8283
2023-03-20,19.8283
2023-03-21,19.8283
2023-03-22,19.8283
2023-03-23,19.8283
2023-03-24,19.8283
2023-03-25,19.8283
2023-03-26,19.8283
2023-03-27,19.8283
2023-03-28,19.8283
2023-03-29,19.8283
2023-03-30,19.8283
2023-03-31,14.5151
2023-04-01,14.5151
2023-04-02,14.5151
2023-04-03,14.5151
2023-04-04,14.5151
2023-04-05,14.5151
2023-04-06,14.5151
2023-04-07,14.5151
2023-04-08,14.5151
2023-04-09,14.5151
2023-04-10,14.5151
2023-04-11,14.5151
2023-04-12,14.5151
2023-04-13,14.5151
2023-04-14,14.5151
2023-04-15,14.5151
2023-04-16,14.5151
2023-04-17,14.5151
2023-04-18,14.5151
2023-04-19,14.5151
2023-04-20,14.5151
2023-04-21,14.5151
2023-04-22,14.5151
2023-04-23,14.5151
2023-04-24,14.5151
2023-04-25,14.5151
2023-04-26,14.5151
2023-04-27,14.5151
2023-04-28,14.5151
2023-04-29,14.5151
2023-04-30,14.5151
2023-05-01,14.5151
2023-05-02,14.5151
2023-05-03,14.5151
2023-05-04,14.5151
2023-05-05,14.5151
2023-05-06,14.5151
2023-05-07,14.5151
2023-05-08,14.5151
2023-05-09,14.5151
2023-05-10,14.5151
2023-05-11,14.5151
2023-05-12,14.5151
2023-05-13,14.5151
2023-05-14,14.5151
2023-05-15,14.5151
2023-05-16,14.5151
2023-05-17,14.5151
2023-05-18,14.5151
2023-05-19,14.5151
2023-05-20,14.5151
2023-05-21,14.5151
2023-05-22,14.5151
2023-05-23,14.5151
2023-05-24,14.5151
2023-05-25,14.5151
2023-05-26,14.5151
2023-05-27,14.5151
2023-05-28,14.5151
2023-05-29,14.5151
2023-05-30,14.5151
2023-05-31,14.5151
2023-06-01,14.5151
2023-06-02,14.5151
2023-06-03,14.5151
2023-06-04,14.5151
2023-06-05,14.5151
2023-06-06,14.5151
2023-06-07,14.5151
2023-06-08,14.5151
2023-06-09,14.5151
2023-06-10,14.5151
2023-06-11,14.5151
2023-06-12,14.5151
2023-06-13,14.5151
2023-06-14,14.5151
2023-06-15,14.5151
2023-06-16,14.5151
2023-06-17,14.5151
2023-06-18,14.5151
2023-06-19,14.5151
2023-06-20,14.5151
2023-06-21,14.5151
2023-06-22,14.5151
2023-06-23,14.5151
2023-06-24,14.5151
2023-06-25,14.5151
2023-06-26,14.5151
2023-06-27,14.5151
2023-06-28,14.5151
2023-06-29,14.5151
2023-06-30,5.865
2023-07-01,5.865
2023-07-02,5.865
2023-07-03,5.865
2023-07-04,5.865
2023-07-05,5.865
2023-07-06,5.865
2023-07-07,5.865
2023-07-08,5.865
2023-07-09,5.865
2023-07-10,5.865
2023-07-11,5.865
2023-07-12,5.865
2023-07-13,5.865
2023-07-14,5.865
2023-07-15,5.865
2023-07-16,5.865
2023-07-17,5.865
2023-07-18,5.865
2023-07-19,5.865
2023-07-20,5.865
2023-07-21,5.865
2023-07-22,5.865
2023-07-23,5.865
2023-07-24,5.865
2023-07-25,5.865
2023-07-26,5.865
2023-07-27,5.865
2023-07-28,5.865
2023-07-29,5.865
2023-07-30,5.865
2023-07-31,5.865
2023-08-01,5.865
2023-08-02,5.865
2023-08-03,5.865
2023-08-04,5.865
2023-08-05,5.865
2023-08-06,5.865
2023-08-07,5.865
2023-08-08,5.865
2023-08-09,5.865
2023-08-10,5.865
2023-08-11,5.865
2023-08-12,5.865
2023-08-13,5.865
2023-08-14,5.865
2023-08-15,5.865
2023-08-16,5.865
2023-08-17,5.865
2023-08-18,5.865
2023-08-19,5.865
2023-08-20,5.865
2023-08-21,5.865
2023-08-22,5.865
2023-08-23,5.865
2023-08-24,5.865
2023-08-25,5.865
2023-08-26,5.865
2023-08-27,5.865
2023-08-28,5.865
2023-08-29,5.865
2023-08-30,5.865
2023-08-31,5.865
2023-09-01,5.865
2023-09-02,5.865
2023-09-03,5.865
2023-09-04,5.865
2023-09-05,5.865
2023-09-06,5.865
2023-09-07,5.865
2023-09-08,5.865
2023-09-09,5.865
2023-09-10,5.865
2023-09-11,5.865
2023-09-12,5.865
2023-09-13,5.865
2023-09-14,5.865
2023-09-15,5.865
2023-09-16,5.865
2023-09-17,5.865
2023-09-18,5.865
2023-09-19,5.865
2023-09-20,5.865
2023-09-21,5.865
2023-09-22,5.865
2023-09-23,5.865
2023-09-24,5.865
2023-09-25,5.865
2023-09-26,5.865
2023-09-27,5.865
2023-09-28,5.865
2023-09-29,5.865
2023-09-30,-3.6847
2023-10-01,-3.6847
2023-10-02,-3.6847
2023-10-03,-3.6847
2023-10-04,-3.6847
2023-10-05,-3.6847
2023-10-06,-3.6847
2023-10-07,-3.6847
2023-10-08,-3.6847
2023-10-09,-3.6847
2023-10-10,-3.6847
2023-10-11,-3.6847
2023-10-12,-3.6847
2023-10-13,-3.6847
2023-10-14,-3.6847
2023-10-15,-3.6847
2023-10-16,-3.6847
2023-10-17,-3.6847
2023-10-18,-3.6847
2023-10-19,-3.6847
2023-10-20,-3.6847
2023-10-21,-3.6847
2023-10-22,-3.6847
2023-10-23,-3.6847
2023-10-24,-3.6847
2023-10-25,-3.6847
2023-10-26,-3.6847
2023-10-27,-3.6847
2023-10-28,-3.6847
2023-10-29,-3.6847
2023-10-30,-3.6847
2023-10-31,-3.6847
2023-11-01,-3.6847
2023-11-02,-3.6847
2023-11-03,-3.6847
2023-11-04,-3.6847
2023-11-05,-3.6847
2023-11-06,-3.6847
2023-11-07,-3.6847
2023-11-08,-3.6847
2023-11-09,-3.6847
2023-11-10,-3.6847
2023-11-11,-3.6847
2023-11-12,-3.6847
2023-11-13,-3.6847
2023-11-14,-3.6847
2023-11-15,-3.6847
2023-11-16,-3.6847
2023-11-17,-3.6847
2023-11-18,-3.6847
2023-11-19,-3.6847
2023-11-20,-3.6847
2023-11-21,-3.6847
2023-11-22,-3.6847
2023-11-23,-3.6847
2023-11-24,-3.6847
2023-11-25,-3.6847
2023-11-26,-3.6847
2023-11-27,-3.6847
2023-11-28,-3.6847
2023-11-29,-3.6847
2023-11-30,-3.6847
2023-12-01,-3.6847
2023-12-02,-3.6847
2023-12-03,-3.6847
2023-12-04,-3.6847
2023-12-05,-3.6847
2023-12-06,-3.6847
2023-12-07,-3.6847
2023-12-08,-3.6847
2023-12-09,-3.6847
2023-12-10,-3.6847
2023-12-11,-3.6847
2023-12-12,-3.6847
2023-12-13,-3.6847
2023-12-14,-3.6847
2023-12-15,-3.6847
2023-12-16,-3.6847
2023-12-17,-3.6847
2023-12-18,-3.6847
2023-12-19,-3.6847
2023-12-20,-3.6847
2023-12-21,-3.6847
2023-12-22,-3.6847
2023-12-23,-3.6847
2023-12-24,-3.6847
2023-12-25,-3.6847
2023-12-26,-3.6847
2023-12-27,-3.6847
2023-12-28,-3.6847
2023-12-29,-3.6847
2023-12-30,-6.157
2023-12-31,-6.157
2024-01-01,-6.157
2024-01-02,-6.157
2024-01-03,-6.157
2024-01-04,-6.157
2024-01-05,-6.157
2024-01-06,-6.157
2024-01-07,-6.157
2024-01-08,-6.157
2024-01-09,-6.157
2024-01-10,-6.157
2024-01-11,-6.157
2024-01-12,-6.157
2024-01-13,-6.157
2024-01-14,-6.157
2024-01-15,-6.157
2024-01-16,-6.157
2024-01-17,-6.157
2024-01-18,-6.157
2024-01-19,-6.157
2024-01-20,-6.157
2024-01-21,-6.157
2024-01-22,-6.157
2024-01-23,-6.157
2024-01-24,-6.157
2024-01-25,-6.157
2024-01-26,-6.157
2024-01-27,-6.157
2024-01-28,-6.157
2024-01-29,-6.157
2024-01-30,-6.157
2024-01-31,-6.157
2024-02-01,-6.157
2024-02-02,-6.157
2024-02-03,-6.157
2024-02-04,-6.157
2024-02-05,-6.157
2024-02-06,-6.157
2024-02-07,-6.157
2024-02-08,-6.157
2024-02-09,-6.157
2024-02-10,-6.157
2024-02-11,-6.157
2024-02-12,-6.157
2024-02-13,-6.157
2024-02-14,-6.157
2024-02-15,-6.157
2024-02-16,-6.157
2024-02-17,-6.157
2024-02-18,-6.157
2024-02-19,-6.157
2024-02-20,-6.157
2024-02-21,-6.157
2024-02-22,-6.157
2024-02-23,-6.157
2024-02-24,-6.157
2024-02-25,-6.157
2024-02-26,-6.157
2024-02-27,-6.157
2024-02-28,-6.157
2024-02-29,-6.157
2024-03-01,-6.157
2024-03-02,-6.157
2024-03-03,-6.157
2024-03-04,-6.157
2024-03-05,-6.157
2024-03-06,-6.157
2024-03-07,-6.157
2024-03-08,-6.157
2024-03-09,-6.157
2024-03-10,-6.157
2024-03-11,-6.157
2024-03-12,-6.157
2024-03-13,-6.157
2024-03-14,-6.157
2024-03-15,-6.157
2024-03-16,-6.157
2024-03-17,-6.157
2024-03-18,-6.157
2024-03-19,-6.157
2024-03-20,-6.157
2024-03-21,-6.157
2024-03-22,-6.157
2024-03-23,-6.157
2024-03-24,-6.157
2024-03-25,-6.157
2024-03-26,-6.157
2024-03-27,-6.157
2024-03-28,-6.157
2024-03-29,-6.157
2024-03-30,-6.157
2024-03-31,-6.157
2024-04-01,-6.157
2024-04-02,-6.157
2024-04-03,-6.157
2024-04-04,-6.157
2024-04-05,-6.157
2024-04-06,-6.157
2024-04-07,-6.157
2024-04-08,-6.157
