,CTXS US Equity
2020-05-03,98.1609
2020-05-04,98.1609
2020-05-05,98.1609
2020-05-06,98.1609
2020-05-07,98.1609
2020-05-08,98.1609
2020-05-09,98.1609
2020-05-10,98.1609
2020-05-11,98.1609
2020-05-12,98.1609
2020-05-13,98.1609
2020-05-14,98.1609
2020-05-15,98.1609
2020-05-16,98.1609
2020-05-17,98.1609
2020-05-18,98.1609
2020-05-19,98.1609
2020-05-20,98.1609
2020-05-21,98.1609
2020-05-22,98.1609
2020-05-23,98.1609
2020-05-24,98.1609
2020-05-25,98.1609
2020-05-26,98.1609
2020-05-27,98.1609
2020-05-28,98.1609
2020-05-29,98.1609
2020-05-30,98.1609
2020-05-31,98.1609
2020-06-01,98.1609
2020-06-02,98.1609
2020-06-03,98.1609
2020-06-04,98.1609
2020-06-05,98.1609
2020-06-06,98.1609
2020-06-07,98.1609
2020-06-08,98.1609
2020-06-09,98.1609
2020-06-10,98.1609
2020-06-11,98.1609
2020-06-12,98.1609
2020-06-13,98.1609
2020-06-14,98.1609
2020-06-15,98.1609
2020-06-16,98.1609
2020-06-17,98.1609
2020-06-18,98.1609
2020-06-19,98.1609
2020-06-20,98.1609
2020-06-21,98.1609
2020-06-22,98.1609
2020-06-23,98.1609
2020-06-24,98.1609
2020-06-25,98.1609
2020-06-26,98.1609
2020-06-27,98.1609
2020-06-28,98.1609
2020-06-29,98.1609
2020-06-30,98.1609
2020-07-01,98.1609
2020-07-02,98.1609
2020-07-03,98.1609
2020-07-04,98.1609
2020-07-05,98.1609
2020-07-06,98.1609
2020-07-07,98.1609
2020-07-08,98.1609
2020-07-09,98.1609
2020-07-10,98.1609
2020-07-11,98.1609
2020-07-12,98.1609
2020-07-13,98.1609
2020-07-14,98.1609
2020-07-15,98.1609
2020-07-16,98.1609
2020-07-17,98.1609
2020-07-18,98.1609
2020-07-19,98.1609
2020-07-20,98.1609
2020-07-21,98.1609
2020-07-22,98.1609
2020-07-23,98.1609
2020-07-24,98.1609
2020-07-25,98.1609
2020-07-26,98.1609
2020-07-27,98.1609
2020-07-28,98.1609
2020-07-29,98.1609
2020-07-30,98.1609
2020-07-31,98.1609
2020-08-01,98.1609
2020-08-02,98.1609
2020-08-03,98.1609
2020-08-04,98.1609
2020-08-05,98.1609
2020-08-06,98.1609
2020-08-07,98.1609
2020-08-08,98.1609
2020-08-09,98.1609
2020-08-10,98.1609
2020-08-11,98.1609
2020-08-12,98.1609
2020-08-13,98.1609
2020-08-14,98.1609
2020-08-15,98.1609
2020-08-16,98.1609
2020-08-17,98.1609
2020-08-18,98.1609
2020-08-19,98.1609
2020-08-20,98.1609
2020-08-21,98.1609
2020-08-22,98.1609
2020-08-23,98.1609
2020-08-24,98.1609
2020-08-25,98.1609
2020-08-26,98.1609
2020-08-27,98.1609
2020-08-28,98.1609
2020-08-29,98.1609
2020-08-30,98.1609
2020-08-31,98.1609
2020-09-01,98.1609
2020-09-02,98.1609
2020-09-03,98.1609
2020-09-04,98.1609
2020-09-05,98.1609
2020-09-06,98.1609
2020-09-07,98.1609
2020-09-08,98.1609
2020-09-09,98.1609
2020-09-10,98.1609
2020-09-11,98.1609
2020-09-12,98.1609
2020-09-13,98.1609
2020-09-14,98.1609
2020-09-15,98.1609
2020-09-16,98.1609
2020-09-17,98.1609
2020-09-18,98.1609
2020-09-19,98.1609
2020-09-20,98.1609
2020-09-21,98.1609
2020-09-22,98.1609
2020-09-23,98.1609
2020-09-24,98.1609
2020-09-25,98.1609
2020-09-26,98.1609
2020-09-27,98.1609
2020-09-28,98.1609
2020-09-29,98.1609
2020-09-30,153.3733
2020-10-01,153.3733
2020-10-02,153.3733
2020-10-03,153.3733
2020-10-04,153.3733
2020-10-05,153.3733
2020-10-06,153.3733
2020-10-07,153.3733
2020-10-08,153.3733
2020-10-09,153.3733
2020-10-10,153.3733
2020-10-11,153.3733
2020-10-12,153.3733
2020-10-13,153.3733
2020-10-14,153.3733
2020-10-15,153.3733
2020-10-16,153.3733
2020-10-17,153.3733
2020-10-18,153.3733
2020-10-19,153.3733
2020-10-20,153.3733
2020-10-21,153.3733
2020-10-22,153.3733
2020-10-23,153.3733
2020-10-24,153.3733
2020-10-25,153.3733
2020-10-26,153.3733
2020-10-27,153.3733
2020-10-28,153.3733
2020-10-29,153.3733
2020-10-30,153.3733
2020-10-31,153.3733
2020-11-01,153.3733
2020-11-02,153.3733
2020-11-03,153.3733
2020-11-04,153.3733
2020-11-05,153.3733
2020-11-06,153.3733
2020-11-07,153.3733
2020-11-08,153.3733
2020-11-09,153.3733
2020-11-10,153.3733
2020-11-11,153.3733
2020-11-12,153.3733
2020-11-13,153.3733
2020-11-14,153.3733
2020-11-15,153.3733
2020-11-16,153.3733
2020-11-17,153.3733
2020-11-18,153.3733
2020-11-19,153.3733
2020-11-20,153.3733
2020-11-21,153.3733
2020-11-22,153.3733
2020-11-23,153.3733
2020-11-24,153.3733
2020-11-25,153.3733
2020-11-26,153.3733
2020-11-27,153.3733
2020-11-28,153.3733
2020-11-29,153.3733
2020-11-30,153.3733
2020-12-01,153.3733
2020-12-02,153.3733
2020-12-03,153.3733
2020-12-04,153.3733
2020-12-05,153.3733
2020-12-06,153.3733
2020-12-07,153.3733
2020-12-08,153.3733
2020-12-09,153.3733
2020-12-10,153.3733
2020-12-11,153.3733
2020-12-12,153.3733
2020-12-13,153.3733
2020-12-14,153.3733
2020-12-15,153.3733
2020-12-16,153.3733
2020-12-17,153.3733
2020-12-18,153.3733
2020-12-19,153.3733
2020-12-20,153.3733
2020-12-21,153.3733
2020-12-22,153.3733
2020-12-23,153.3733
2020-12-24,153.3733
2020-12-25,153.3733
2020-12-26,153.3733
2020-12-27,153.3733
2020-12-28,153.3733
2020-12-29,153.3733
2020-12-30,153.3733
2020-12-31,106.2216
2021-01-01,106.2216
2021-01-02,106.2216
2021-01-03,106.2216
2021-01-04,106.2216
2021-01-05,106.2216
2021-01-06,106.2216
2021-01-07,106.2216
2021-01-08,106.2216
2021-01-09,106.2216
2021-01-10,106.2216
2021-01-11,106.2216
2021-01-12,106.2216
2021-01-13,106.2216
2021-01-14,106.2216
2021-01-15,106.2216
2021-01-16,106.2216
2021-01-17,106.2216
2021-01-18,106.2216
2021-01-19,106.2216
2021-01-20,106.2216
2021-01-21,106.2216
2021-01-22,106.2216
2021-01-23,106.2216
2021-01-24,106.2216
2021-01-25,106.2216
2021-01-26,106.2216
2021-01-27,106.2216
2021-01-28,106.2216
2021-01-29,106.2216
2021-01-30,106.2216
2021-01-31,106.2216
2021-02-01,106.2216
2021-02-02,106.2216
2021-02-03,106.2216
2021-02-04,106.2216
2021-02-05,106.2216
2021-02-06,106.2216
2021-02-07,106.2216
2021-02-08,106.2216
2021-02-09,106.2216
2021-02-10,106.2216
2021-02-11,106.2216
2021-02-12,106.2216
2021-02-13,106.2216
2021-02-14,106.2216
2021-02-15,106.2216
2021-02-16,106.2216
2021-02-17,106.2216
2021-02-18,106.2216
2021-02-19,106.2216
2021-02-20,106.2216
2021-02-21,106.2216
2021-02-22,106.2216
2021-02-23,106.2216
2021-02-24,106.2216
2021-02-25,106.2216
2021-02-26,106.2216
2021-02-27,106.2216
2021-02-28,106.2216
2021-03-01,106.2216
2021-03-02,106.2216
2021-03-03,106.2216
2021-03-04,106.2216
2021-03-05,106.2216
2021-03-06,106.2216
2021-03-07,106.2216
2021-03-08,106.2216
2021-03-09,106.2216
2021-03-10,106.2216
2021-03-11,106.2216
2021-03-12,106.2216
2021-03-13,106.2216
2021-03-14,106.2216
2021-03-15,106.2216
2021-03-16,106.2216
2021-03-17,106.2216
2021-03-18,106.2216
2021-03-19,106.2216
2021-03-20,106.2216
2021-03-21,106.2216
2021-03-22,106.2216
2021-03-23,106.2216
2021-03-24,106.2216
2021-03-25,106.2216
2021-03-26,106.2216
2021-03-27,106.2216
2021-03-28,106.2216
2021-03-29,106.2216
2021-03-30,106.2216
2021-03-31,106.2216
2021-04-01,106.2216
2021-04-02,106.2216
2021-04-03,106.2216
2021-04-04,106.2216
2021-04-05,106.2216
2021-04-06,106.2216
2021-04-07,106.2216
2021-04-08,106.2216
2021-04-09,106.2216
2021-04-10,106.2216
2021-04-11,106.2216
2021-04-12,106.2216
2021-04-13,106.2216
2021-04-14,106.2216
2021-04-15,106.2216
2021-04-16,106.2216
2021-04-17,106.2216
2021-04-18,106.2216
2021-04-19,106.2216
2021-04-20,106.2216
2021-04-21,106.2216
2021-04-22,106.2216
2021-04-23,106.2216
2021-04-24,106.2216
2021-04-25,106.2216
2021-04-26,106.2216
2021-04-27,106.2216
2021-04-28,106.2216
2021-04-29,106.2216
2021-04-30,106.2216
2021-05-01,106.2216
2021-05-02,106.2216
2021-05-03,106.2216
2021-05-04,106.2216
2021-05-05,106.2216
2021-05-06,106.2216
2021-05-07,106.2216
2021-05-08,106.2216
2021-05-09,106.2216
2021-05-10,106.2216
2021-05-11,106.2216
2021-05-12,106.2216
2021-05-13,106.2216
2021-05-14,106.2216
2021-05-15,106.2216
2021-05-16,106.2216
2021-05-17,106.2216
2021-05-18,106.2216
2021-05-19,106.2216
2021-05-20,106.2216
2021-05-21,106.2216
2021-05-22,106.2216
2021-05-23,106.2216
2021-05-24,106.2216
2021-05-25,106.2216
2021-05-26,106.2216
2021-05-27,106.2216
2021-05-28,106.2216
2021-05-29,106.2216
2021-05-30,106.2216
2021-05-31,106.2216
2021-06-01,106.2216
2021-06-02,106.2216
2021-06-03,106.2216
2021-06-04,106.2216
2021-06-05,106.2216
2021-06-06,106.2216
2021-06-07,106.2216
2021-06-08,106.2216
2021-06-09,106.2216
2021-06-10,106.2216
2021-06-11,106.2216
2021-06-12,106.2216
2021-06-13,106.2216
2021-06-14,106.2216
2021-06-15,106.2216
2021-06-16,106.2216
2021-06-17,106.2216
2021-06-18,106.2216
2021-06-19,106.2216
2021-06-20,106.2216
2021-06-21,106.2216
2021-06-22,106.2216
2021-06-23,106.2216
2021-06-24,106.2216
2021-06-25,106.2216
2021-06-26,106.2216
2021-06-27,106.2216
2021-06-28,106.2216
2021-06-29,106.2216
2021-06-30,106.2216
2021-07-01,106.2216
2021-07-02,106.2216
2021-07-03,106.2216
2021-07-04,106.2216
2021-07-05,106.2216
2021-07-06,106.2216
2021-07-07,106.2216
2021-07-08,106.2216
2021-07-09,106.2216
2021-07-10,106.2216
2021-07-11,106.2216
2021-07-12,106.2216
2021-07-13,106.2216
2021-07-14,106.2216
2021-07-15,106.2216
2021-07-16,106.2216
2021-07-17,106.2216
2021-07-18,106.2216
2021-07-19,106.2216
2021-07-20,106.2216
2021-07-21,106.2216
2021-07-22,106.2216
2021-07-23,106.2216
2021-07-24,106.2216
2021-07-25,106.2216
2021-07-26,106.2216
2021-07-27,106.2216
2021-07-28,106.2216
2021-07-29,106.2216
2021-07-30,106.2216
2021-07-31,106.2216
2021-08-01,106.2216
2021-08-02,106.2216
2021-08-03,106.2216
2021-08-04,106.2216
2021-08-05,106.2216
2021-08-06,106.2216
2021-08-07,106.2216
2021-08-08,106.2216
2021-08-09,106.2216
2021-08-10,106.2216
2021-08-11,106.2216
2021-08-12,106.2216
2021-08-13,106.2216
2021-08-14,106.2216
2021-08-15,106.2216
2021-08-16,106.2216
2021-08-17,106.2216
2021-08-18,106.2216
2021-08-19,106.2216
2021-08-20,106.2216
2021-08-21,106.2216
2021-08-22,106.2216
2021-08-23,106.2216
2021-08-24,106.2216
2021-08-25,106.2216
2021-08-26,106.2216
2021-08-27,106.2216
2021-08-28,106.2216
2021-08-29,106.2216
2021-08-30,106.2216
2021-08-31,106.2216
2021-09-01,106.2216
2021-09-02,106.2216
2021-09-03,106.2216
2021-09-04,106.2216
2021-09-05,106.2216
2021-09-06,106.2216
2021-09-07,106.2216
2021-09-08,106.2216
2021-09-09,106.2216
2021-09-10,106.2216
2021-09-11,106.2216
2021-09-12,106.2216
2021-09-13,106.2216
2021-09-14,106.2216
2021-09-15,106.2216
2021-09-16,106.2216
2021-09-17,106.2216
2021-09-18,106.2216
2021-09-19,106.2216
2021-09-20,106.2216
2021-09-21,106.2216
2021-09-22,106.2216
2021-09-23,106.2216
2021-09-24,106.2216
2021-09-25,106.2216
2021-09-26,106.2216
2021-09-27,106.2216
2021-09-28,106.2216
2021-09-29,106.2216
2021-09-30,135.1828
2021-10-01,135.1828
2021-10-02,135.1828
2021-10-03,135.1828
2021-10-04,135.1828
2021-10-05,135.1828
2021-10-06,135.1828
2021-10-07,135.1828
2021-10-08,135.1828
2021-10-09,135.1828
2021-10-10,135.1828
2021-10-11,135.1828
2021-10-12,135.1828
2021-10-13,135.1828
2021-10-14,135.1828
2021-10-15,135.1828
2021-10-16,135.1828
2021-10-17,135.1828
2021-10-18,135.1828
2021-10-19,135.1828
2021-10-20,135.1828
2021-10-21,135.1828
2021-10-22,135.1828
2021-10-23,135.1828
2021-10-24,135.1828
2021-10-25,135.1828
2021-10-26,135.1828
2021-10-27,135.1828
2021-10-28,135.1828
2021-10-29,135.1828
2021-10-30,135.1828
2021-10-31,135.1828
2021-11-01,135.1828
2021-11-02,135.1828
2021-11-03,135.1828
2021-11-04,135.1828
2021-11-05,135.1828
2021-11-06,135.1828
2021-11-07,135.1828
2021-11-08,135.1828
2021-11-09,135.1828
2021-11-10,135.1828
2021-11-11,135.1828
2021-11-12,135.1828
2021-11-13,135.1828
2021-11-14,135.1828
2021-11-15,135.1828
2021-11-16,135.1828
2021-11-17,135.1828
2021-11-18,135.1828
2021-11-19,135.1828
2021-11-20,135.1828
2021-11-21,135.1828
2021-11-22,135.1828
2021-11-23,135.1828
2021-11-24,135.1828
2021-11-25,135.1828
2021-11-26,135.1828
2021-11-27,135.1828
2021-11-28,135.1828
2021-11-29,135.1828
2021-11-30,135.1828
2021-12-01,135.1828
2021-12-02,135.1828
2021-12-03,135.1828
2021-12-04,135.1828
2021-12-05,135.1828
2021-12-06,135.1828
2021-12-07,135.1828
2021-12-08,135.1828
2021-12-09,135.1828
2021-12-10,135.1828
2021-12-11,135.1828
2021-12-12,135.1828
2021-12-13,135.1828
2021-12-14,135.1828
2021-12-15,135.1828
2021-12-16,135.1828
2021-12-17,135.1828
2021-12-18,135.1828
2021-12-19,135.1828
2021-12-20,135.1828
2021-12-21,135.1828
2021-12-22,135.1828
2021-12-23,135.1828
2021-12-24,135.1828
2021-12-25,135.1828
2021-12-26,135.1828
2021-12-27,135.1828
2021-12-28,135.1828
2021-12-29,135.1828
2021-12-30,135.1828
2021-12-31,93.2663
2022-01-01,93.2663
2022-01-02,93.2663
2022-01-03,93.2663
2022-01-04,93.2663
2022-01-05,93.2663
2022-01-06,93.2663
2022-01-07,93.2663
2022-01-08,93.2663
2022-01-09,93.2663
2022-01-10,93.2663
2022-01-11,93.2663
2022-01-12,93.2663
2022-01-13,93.2663
2022-01-14,93.2663
2022-01-15,93.2663
2022-01-16,93.2663
2022-01-17,93.2663
2022-01-18,93.2663
2022-01-19,93.2663
2022-01-20,93.2663
2022-01-21,93.2663
2022-01-22,93.2663
2022-01-23,93.2663
2022-01-24,93.2663
2022-01-25,93.2663
2022-01-26,93.2663
2022-01-27,93.2663
2022-01-28,93.2663
2022-01-29,93.2663
2022-01-30,93.2663
2022-01-31,93.2663
2022-02-01,93.2663
2022-02-02,93.2663
2022-02-03,93.2663
2022-02-04,93.2663
2022-02-05,93.2663
2022-02-06,93.2663
2022-02-07,93.2663
2022-02-08,93.2663
2022-02-09,93.2663
2022-02-10,93.2663
2022-02-11,93.2663
2022-02-12,93.2663
2022-02-13,93.2663
2022-02-14,93.2663
2022-02-15,93.2663
2022-02-16,93.2663
2022-02-17,93.2663
2022-02-18,93.2663
2022-02-19,93.2663
2022-02-20,93.2663
2022-02-21,93.2663
2022-02-22,93.2663
2022-02-23,93.2663
2022-02-24,93.2663
2022-02-25,93.2663
2022-02-26,93.2663
2022-02-27,93.2663
2022-02-28,93.2663
2022-03-01,93.2663
2022-03-02,93.2663
2022-03-03,93.2663
2022-03-04,93.2663
2022-03-05,93.2663
2022-03-06,93.2663
2022-03-07,93.2663
2022-03-08,93.2663
2022-03-09,93.2663
2022-03-10,93.2663
2022-03-11,93.2663
2022-03-12,93.2663
2022-03-13,93.2663
2022-03-14,93.2663
2022-03-15,93.2663
2022-03-16,93.2663
2022-03-17,93.2663
2022-03-18,93.2663
2022-03-19,93.2663
2022-03-20,93.2663
2022-03-21,93.2663
2022-03-22,93.2663
2022-03-23,93.2663
2022-03-24,93.2663
2022-03-25,93.2663
2022-03-26,93.2663
2022-03-27,93.2663
2022-03-28,93.2663
2022-03-29,93.2663
2022-03-30,93.2663
2022-03-31,60.7455
2022-04-01,60.7455
2022-04-02,60.7455
2022-04-03,60.7455
2022-04-04,60.7455
2022-04-05,60.7455
2022-04-06,60.7455
2022-04-07,60.7455
2022-04-08,60.7455
2022-04-09,60.7455
2022-04-10,60.7455
2022-04-11,60.7455
2022-04-12,60.7455
2022-04-13,60.7455
2022-04-14,60.7455
2022-04-15,60.7455
2022-04-16,60.7455
2022-04-17,60.7455
2022-04-18,60.7455
2022-04-19,60.7455
2022-04-20,60.7455
2022-04-21,60.7455
2022-04-22,60.7455
2022-04-23,60.7455
2022-04-24,60.7455
2022-04-25,60.7455
2022-04-26,60.7455
2022-04-27,60.7455
2022-04-28,60.7455
2022-04-29,60.7455
2022-04-30,60.7455
2022-05-01,60.7455
2022-05-02,60.7455
2022-05-03,60.7455
2022-05-04,60.7455
2022-05-05,60.7455
2022-05-06,60.7455
2022-05-07,60.7455
2022-05-08,60.7455
2022-05-09,60.7455
2022-05-10,60.7455
2022-05-11,60.7455
2022-05-12,60.7455
2022-05-13,60.7455
2022-05-14,60.7455
2022-05-15,60.7455
2022-05-16,60.7455
2022-05-17,60.7455
2022-05-18,60.7455
2022-05-19,60.7455
2022-05-20,60.7455
2022-05-21,60.7455
2022-05-22,60.7455
2022-05-23,60.7455
2022-05-24,60.7455
2022-05-25,60.7455
2022-05-26,60.7455
2022-05-27,60.7455
2022-05-28,60.7455
2022-05-29,60.7455
2022-05-30,60.7455
2022-05-31,60.7455
2022-06-01,60.7455
2022-06-02,60.7455
2022-06-03,60.7455
2022-06-04,60.7455
2022-06-05,60.7455
2022-06-06,60.7455
2022-06-07,60.7455
2022-06-08,60.7455
2022-06-09,60.7455
2022-06-10,60.7455
2022-06-11,60.7455
2022-06-12,60.7455
2022-06-13,60.7455
2022-06-14,60.7455
2022-06-15,60.7455
2022-06-16,60.7455
2022-06-17,60.7455
2022-06-18,60.7455
2022-06-19,60.7455
2022-06-20,60.7455
2022-06-21,60.7455
2022-06-22,60.7455
2022-06-23,60.7455
2022-06-24,60.7455
2022-06-25,60.7455
2022-06-26,60.7455
2022-06-27,60.7455
2022-06-28,60.7455
2022-06-29,60.7455
2022-06-30,59.1431
2022-07-01,59.1431
2022-07-02,59.1431
2022-07-03,59.1431
2022-07-04,59.1431
2022-07-05,59.1431
2022-07-06,59.1431
2022-07-07,59.1431
2022-07-08,59.1431
2022-07-09,59.1431
2022-07-10,59.1431
2022-07-11,59.1431
2022-07-12,59.1431
2022-07-13,59.1431
2022-07-14,59.1431
2022-07-15,59.1431
2022-07-16,59.1431
2022-07-17,59.1431
2022-07-18,59.1431
2022-07-19,59.1431
2022-07-20,59.1431
2022-07-21,59.1431
2022-07-22,59.1431
2022-07-23,59.1431
2022-07-24,59.1431
2022-07-25,59.1431
2022-07-26,59.1431
2022-07-27,59.1431
2022-07-28,59.1431
2022-07-29,59.1431
2022-07-30,59.1431
2022-07-31,59.1431
2022-08-01,59.1431
2022-08-02,59.1431
2022-08-03,59.1431
2022-08-04,59.1431
2022-08-05,59.1431
2022-08-06,59.1431
2022-08-07,59.1431
2022-08-08,59.1431
2022-08-09,59.1431
2022-08-10,59.1431
2022-08-11,59.1431
2022-08-12,59.1431
2022-08-13,59.1431
2022-08-14,59.1431
2022-08-15,59.1431
2022-08-16,59.1431
2022-08-17,59.1431
2022-08-18,59.1431
2022-08-19,59.1431
2022-08-20,59.1431
2022-08-21,59.1431
2022-08-22,59.1431
2022-08-23,59.1431
2022-08-24,59.1431
2022-08-25,59.1431
2022-08-26,59.1431
2022-08-27,59.1431
2022-08-28,59.1431
2022-08-29,59.1431
2022-08-30,59.1431
2022-08-31,59.1431
2022-09-01,59.1431
2022-09-02,59.1431
2022-09-03,59.1431
2022-09-04,59.1431
2022-09-05,59.1431
2022-09-06,59.1431
2022-09-07,59.1431
2022-09-08,59.1431
2022-09-09,59.1431
2022-09-10,59.1431
2022-09-11,59.1431
2022-09-12,59.1431
2022-09-13,59.1431
2022-09-14,59.1431
2022-09-15,59.1431
2022-09-16,59.1431
2022-09-17,59.1431
2022-09-18,59.1431
2022-09-19,59.1431
2022-09-20,59.1431
2022-09-21,59.1431
2022-09-22,59.1431
2022-09-23,59.1431
2022-09-24,59.1431
2022-09-25,59.1431
2022-09-26,59.1431
2022-09-27,59.1431
2022-09-28,59.1431
2022-09-29,59.1431
2022-09-30,59.1431
2022-10-01,59.1431
2022-10-02,59.1431
2022-10-03,59.1431
2022-10-04,59.1431
2022-10-05,59.1431
2022-10-06,59.1431
2022-10-07,59.1431
2022-10-08,59.1431
2022-10-09,59.1431
2022-10-10,59.1431
2022-10-11,59.1431
2022-10-12,59.1431
2022-10-13,59.1431
2022-10-14,59.1431
2022-10-15,59.1431
2022-10-16,59.1431
2022-10-17,59.1431
2022-10-18,59.1431
2022-10-19,59.1431
2022-10-20,59.1431
2022-10-21,59.1431
2022-10-22,59.1431
2022-10-23,59.1431
2022-10-24,59.1431
2022-10-25,59.1431
2022-10-26,59.1431
2022-10-27,59.1431
2022-10-28,59.1431
2022-10-29,59.1431
2022-10-30,59.1431
2022-10-31,59.1431
2022-11-01,59.1431
2022-11-02,59.1431
2022-11-03,59.1431
2022-11-04,59.1431
2022-11-05,59.1431
2022-11-06,59.1431
2022-11-07,59.1431
2022-11-08,59.1431
2022-11-09,59.1431
2022-11-10,59.1431
2022-11-11,59.1431
2022-11-12,59.1431
2022-11-13,59.1431
2022-11-14,59.1431
2022-11-15,59.1431
2022-11-16,59.1431
2022-11-17,59.1431
2022-11-18,59.1431
2022-11-19,59.1431
2022-11-20,59.1431
2022-11-21,59.1431
2022-11-22,59.1431
2022-11-23,59.1431
2022-11-24,59.1431
2022-11-25,59.1431
2022-11-26,59.1431
2022-11-27,59.1431
2022-11-28,59.1431
2022-11-29,59.1431
2022-11-30,59.1431
2022-12-01,59.1431
2022-12-02,59.1431
2022-12-03,59.1431
2022-12-04,59.1431
2022-12-05,59.1431
2022-12-06,59.1431
2022-12-07,59.1431
2022-12-08,59.1431
2022-12-09,59.1431
2022-12-10,59.1431
2022-12-11,59.1431
2022-12-12,59.1431
2022-12-13,59.1431
2022-12-14,59.1431
2022-12-15,59.1431
2022-12-16,59.1431
2022-12-17,59.1431
2022-12-18,59.1431
2022-12-19,59.1431
2022-12-20,59.1431
2022-12-21,59.1431
2022-12-22,59.1431
2022-12-23,59.1431
2022-12-24,59.1431
2022-12-25,59.1431
2022-12-26,59.1431
2022-12-27,59.1431
2022-12-28,59.1431
2022-12-29,59.1431
2022-12-30,59.1431
2022-12-31,59.1431
2023-01-01,59.1431
2023-01-02,59.1431
2023-01-03,59.1431
2023-01-04,59.1431
2023-01-05,59.1431
2023-01-06,59.1431
2023-01-07,59.1431
2023-01-08,59.1431
2023-01-09,59.1431
2023-01-10,59.1431
2023-01-11,59.1431
2023-01-12,59.1431
2023-01-13,59.1431
2023-01-14,59.1431
2023-01-15,59.1431
2023-01-16,59.1431
2023-01-17,59.1431
2023-01-18,59.1431
2023-01-19,59.1431
2023-01-20,59.1431
2023-01-21,59.1431
2023-01-22,59.1431
2023-01-23,59.1431
2023-01-24,59.1431
2023-01-25,59.1431
2023-01-26,59.1431
2023-01-27,59.1431
2023-01-28,59.1431
2023-01-29,59.1431
2023-01-30,59.1431
2023-01-31,59.1431
2023-02-01,59.1431
2023-02-02,59.1431
2023-02-03,59.1431
2023-02-04,59.1431
2023-02-05,59.1431
2023-02-06,59.1431
2023-02-07,59.1431
2023-02-08,59.1431
2023-02-09,59.1431
2023-02-10,59.1431
2023-02-11,59.1431
2023-02-12,59.1431
2023-02-13,59.1431
2023-02-14,59.1431
2023-02-15,59.1431
2023-02-16,59.1431
2023-02-17,59.1431
2023-02-18,59.1431
2023-02-19,59.1431
2023-02-20,59.1431
2023-02-21,59.1431
2023-02-22,59.1431
2023-02-23,59.1431
2023-02-24,59.1431
2023-02-25,59.1431
2023-02-26,59.1431
2023-02-27,59.1431
2023-02-28,59.1431
2023-03-01,59.1431
2023-03-02,59.1431
2023-03-03,59.1431
2023-03-04,59.1431
2023-03-05,59.1431
2023-03-06,59.1431
2023-03-07,59.1431
2023-03-08,59.1431
