,OMC US Equity
2020-04-21,54.7841
2020-04-22,54.7841
2020-04-23,54.7841
2020-04-24,54.7841
2020-04-25,54.7841
2020-04-26,54.7841
2020-04-27,54.7841
2020-04-28,54.7841
2020-04-29,54.7841
2020-04-30,54.7841
2020-05-01,54.7841
2020-05-02,54.7841
2020-05-03,54.7841
2020-05-04,54.7841
2020-05-05,54.7841
2020-05-06,54.7841
2020-05-07,54.7841
2020-05-08,54.7841
2020-05-09,54.7841
2020-05-10,54.7841
2020-05-11,54.7841
2020-05-12,54.7841
2020-05-13,54.7841
2020-05-14,54.7841
2020-05-15,54.7841
2020-05-16,54.7841
2020-05-17,54.7841
2020-05-18,54.7841
2020-05-19,54.7841
2020-05-20,54.7841
2020-05-21,54.7841
2020-05-22,54.7841
2020-05-23,54.7841
2020-05-24,54.7841
2020-05-25,54.7841
2020-05-26,54.7841
2020-05-27,54.7841
2020-05-28,54.7841
2020-05-29,54.7841
2020-05-30,54.7841
2020-05-31,54.7841
2020-06-01,54.7841
2020-06-02,54.7841
2020-06-03,54.7841
2020-06-04,54.7841
2020-06-05,54.7841
2020-06-06,54.7841
2020-06-07,54.7841
2020-06-08,54.7841
2020-06-09,54.7841
2020-06-10,54.7841
2020-06-11,54.7841
2020-06-12,54.7841
2020-06-13,54.7841
2020-06-14,54.7841
2020-06-15,54.7841
2020-06-16,54.7841
2020-06-17,54.7841
2020-06-18,54.7841
2020-06-19,54.7841
2020-06-20,54.7841
2020-06-21,54.7841
2020-06-22,54.7841
2020-06-23,54.7841
2020-06-24,54.7841
2020-06-25,54.7841
2020-06-26,54.7841
2020-06-27,54.7841
2020-06-28,54.7841
2020-06-29,54.7841
2020-06-30,38.8912
2020-07-01,38.8912
2020-07-02,38.8912
2020-07-03,38.8912
2020-07-04,38.8912
2020-07-05,38.8912
2020-07-06,38.8912
2020-07-07,38.8912
2020-07-08,38.8912
2020-07-09,38.8912
2020-07-10,38.8912
2020-07-11,38.8912
2020-07-12,38.8912
2020-07-13,38.8912
2020-07-14,38.8912
2020-07-15,38.8912
2020-07-16,38.8912
2020-07-17,38.8912
2020-07-18,38.8912
2020-07-19,38.8912
2020-07-20,38.8912
2020-07-21,38.8912
2020-07-22,38.8912
2020-07-23,38.8912
2020-07-24,38.8912
2020-07-25,38.8912
2020-07-26,38.8912
2020-07-27,38.8912
2020-07-28,38.8912
2020-07-29,38.8912
2020-07-30,38.8912
2020-07-31,38.8912
2020-08-01,38.8912
2020-08-02,38.8912
2020-08-03,38.8912
2020-08-04,38.8912
2020-08-05,38.8912
2020-08-06,38.8912
2020-08-07,38.8912
2020-08-08,38.8912
2020-08-09,38.8912
2020-08-10,38.8912
2020-08-11,38.8912
2020-08-12,38.8912
2020-08-13,38.8912
2020-08-14,38.8912
2020-08-15,38.8912
2020-08-16,38.8912
2020-08-17,38.8912
2020-08-18,38.8912
2020-08-19,38.8912
2020-08-20,38.8912
2020-08-21,38.8912
2020-08-22,38.8912
2020-08-23,38.8912
2020-08-24,38.8912
2020-08-25,38.8912
2020-08-26,38.8912
2020-08-27,38.8912
2020-08-28,38.8912
2020-08-29,38.8912
2020-08-30,38.8912
2020-08-31,38.8912
2020-09-01,38.8912
2020-09-02,38.8912
2020-09-03,38.8912
2020-09-04,38.8912
2020-09-05,38.8912
2020-09-06,38.8912
2020-09-07,38.8912
2020-09-08,38.8912
2020-09-09,38.8912
2020-09-10,38.8912
2020-09-11,38.8912
2020-09-12,38.8912
2020-09-13,38.8912
2020-09-14,38.8912
2020-09-15,38.8912
2020-09-16,38.8912
2020-09-17,38.8912
2020-09-18,38.8912
2020-09-19,38.8912
2020-09-20,38.8912
2020-09-21,38.8912
2020-09-22,38.8912
2020-09-23,38.8912
2020-09-24,38.8912
2020-09-25,38.8912
2020-09-26,38.8912
2020-09-27,38.8912
2020-09-28,38.8912
2020-09-29,38.8912
2020-09-30,37.6962
2020-10-01,37.6962
2020-10-02,37.6962
2020-10-03,37.6962
2020-10-04,37.6962
2020-10-05,37.6962
2020-10-06,37.6962
2020-10-07,37.6962
2020-10-08,37.6962
2020-10-09,37.6962
2020-10-10,37.6962
2020-10-11,37.6962
2020-10-12,37.6962
2020-10-13,37.6962
2020-10-14,37.6962
2020-10-15,37.6962
2020-10-16,37.6962
2020-10-17,37.6962
2020-10-18,37.6962
2020-10-19,37.6962
2020-10-20,37.6962
2020-10-21,37.6962
2020-10-22,37.6962
2020-10-23,37.6962
2020-10-24,37.6962
2020-10-25,37.6962
2020-10-26,37.6962
2020-10-27,37.6962
2020-10-28,37.6962
2020-10-29,37.6962
2020-10-30,37.6962
2020-10-31,37.6962
2020-11-01,37.6962
2020-11-02,37.6962
2020-11-03,37.6962
2020-11-04,37.6962
2020-11-05,37.6962
2020-11-06,37.6962
2020-11-07,37.6962
2020-11-08,37.6962
2020-11-09,37.6962
2020-11-10,37.6962
2020-11-11,37.6962
2020-11-12,37.6962
2020-11-13,37.6962
2020-11-14,37.6962
2020-11-15,37.6962
2020-11-16,37.6962
2020-11-17,37.6962
2020-11-18,37.6962
2020-11-19,37.6962
2020-11-20,37.6962
2020-11-21,37.6962
2020-11-22,37.6962
2020-11-23,37.6962
2020-11-24,37.6962
2020-11-25,37.6962
2020-11-26,37.6962
2020-11-27,37.6962
2020-11-28,37.6962
2020-11-29,37.6962
2020-11-30,37.6962
2020-12-01,37.6962
2020-12-02,37.6962
2020-12-03,37.6962
2020-12-04,37.6962
2020-12-05,37.6962
2020-12-06,37.6962
2020-12-07,37.6962
2020-12-08,37.6962
2020-12-09,37.6962
2020-12-10,37.6962
2020-12-11,37.6962
2020-12-12,37.6962
2020-12-13,37.6962
2020-12-14,37.6962
2020-12-15,37.6962
2020-12-16,37.6962
2020-12-17,37.6962
2020-12-18,37.6962
2020-12-19,37.6962
2020-12-20,37.6962
2020-12-21,37.6962
2020-12-22,37.6962
2020-12-23,37.6962
2020-12-24,37.6962
2020-12-25,37.6962
2020-12-26,37.6962
2020-12-27,37.6962
2020-12-28,37.6962
2020-12-29,37.6962
2020-12-30,37.6962
2020-12-31,31.8239
2021-01-01,31.8239
2021-01-02,31.8239
2021-01-03,31.8239
2021-01-04,31.8239
2021-01-05,31.8239
2021-01-06,31.8239
2021-01-07,31.8239
2021-01-08,31.8239
2021-01-09,31.8239
2021-01-10,31.8239
2021-01-11,31.8239
2021-01-12,31.8239
2021-01-13,31.8239
2021-01-14,31.8239
2021-01-15,31.8239
2021-01-16,31.8239
2021-01-17,31.8239
2021-01-18,31.8239
2021-01-19,31.8239
2021-01-20,31.8239
2021-01-21,31.8239
2021-01-22,31.8239
2021-01-23,31.8239
2021-01-24,31.8239
2021-01-25,31.8239
2021-01-26,31.8239
2021-01-27,31.8239
2021-01-28,31.8239
2021-01-29,31.8239
2021-01-30,31.8239
2021-01-31,31.8239
2021-02-01,31.8239
2021-02-02,31.8239
2021-02-03,31.8239
2021-02-04,31.8239
2021-02-05,31.8239
2021-02-06,31.8239
2021-02-07,31.8239
2021-02-08,31.8239
2021-02-09,31.8239
2021-02-10,31.8239
2021-02-11,31.8239
2021-02-12,31.8239
2021-02-13,31.8239
2021-02-14,31.8239
2021-02-15,31.8239
2021-02-16,31.8239
2021-02-17,31.8239
2021-02-18,31.8239
2021-02-19,31.8239
2021-02-20,31.8239
2021-02-21,31.8239
2021-02-22,31.8239
2021-02-23,31.8239
2021-02-24,31.8239
2021-02-25,31.8239
2021-02-26,31.8239
2021-02-27,31.8239
2021-02-28,31.8239
2021-03-01,31.8239
2021-03-02,31.8239
2021-03-03,31.8239
2021-03-04,31.8239
2021-03-05,31.8239
2021-03-06,31.8239
2021-03-07,31.8239
2021-03-08,31.8239
2021-03-09,31.8239
2021-03-10,31.8239
2021-03-11,31.8239
2021-03-12,31.8239
2021-03-13,31.8239
2021-03-14,31.8239
2021-03-15,31.8239
2021-03-16,31.8239
2021-03-17,31.8239
2021-03-18,31.8239
2021-03-19,31.8239
2021-03-20,31.8239
2021-03-21,31.8239
2021-03-22,31.8239
2021-03-23,31.8239
2021-03-24,31.8239
2021-03-25,31.8239
2021-03-26,31.8239
2021-03-27,31.8239
2021-03-28,31.8239
2021-03-29,31.8239
2021-03-30,31.8239
2021-03-31,33.2141
2021-04-01,33.2141
2021-04-02,33.2141
2021-04-03,33.2141
2021-04-04,33.2141
2021-04-05,33.2141
2021-04-06,33.2141
2021-04-07,33.2141
2021-04-08,33.2141
2021-04-09,33.2141
2021-04-10,33.2141
2021-04-11,33.2141
2021-04-12,33.2141
2021-04-13,33.2141
2021-04-14,33.2141
2021-04-15,33.2141
2021-04-16,33.2141
2021-04-17,33.2141
2021-04-18,33.2141
2021-04-19,33.2141
2021-04-20,33.2141
2021-04-21,33.2141
2021-04-22,33.2141
2021-04-23,33.2141
2021-04-24,33.2141
2021-04-25,33.2141
2021-04-26,33.2141
2021-04-27,33.2141
2021-04-28,33.2141
2021-04-29,33.2141
2021-04-30,33.2141
2021-05-01,33.2141
2021-05-02,33.2141
2021-05-03,33.2141
2021-05-04,33.2141
2021-05-05,33.2141
2021-05-06,33.2141
2021-05-07,33.2141
2021-05-08,33.2141
2021-05-09,33.2141
2021-05-10,33.2141
2021-05-11,33.2141
2021-05-12,33.2141
2021-05-13,33.2141
2021-05-14,33.2141
2021-05-15,33.2141
2021-05-16,33.2141
2021-05-17,33.2141
2021-05-18,33.2141
2021-05-19,33.2141
2021-05-20,33.2141
2021-05-21,33.2141
2021-05-22,33.2141
2021-05-23,33.2141
2021-05-24,33.2141
2021-05-25,33.2141
2021-05-26,33.2141
2021-05-27,33.2141
2021-05-28,33.2141
2021-05-29,33.2141
2021-05-30,33.2141
2021-05-31,33.2141
2021-06-01,33.2141
2021-06-02,33.2141
2021-06-03,33.2141
2021-06-04,33.2141
2021-06-05,33.2141
2021-06-06,33.2141
2021-06-07,33.2141
2021-06-08,33.2141
2021-06-09,33.2141
2021-06-10,33.2141
2021-06-11,33.2141
2021-06-12,33.2141
2021-06-13,33.2141
2021-06-14,33.2141
2021-06-15,33.2141
2021-06-16,33.2141
2021-06-17,33.2141
2021-06-18,33.2141
2021-06-19,33.2141
2021-06-20,33.2141
2021-06-21,33.2141
2021-06-22,33.2141
2021-06-23,33.2141
2021-06-24,33.2141
2021-06-25,33.2141
2021-06-26,33.2141
2021-06-27,33.2141
2021-06-28,33.2141
2021-06-29,33.2141
2021-06-30,46.7562
2021-07-01,46.7562
2021-07-02,46.7562
2021-07-03,46.7562
2021-07-04,46.7562
2021-07-05,46.7562
2021-07-06,46.7562
2021-07-07,46.7562
2021-07-08,46.7562
2021-07-09,46.7562
2021-07-10,46.7562
2021-07-11,46.7562
2021-07-12,46.7562
2021-07-13,46.7562
2021-07-14,46.7562
2021-07-15,46.7562
2021-07-16,46.7562
2021-07-17,46.7562
2021-07-18,46.7562
2021-07-19,46.7562
2021-07-20,46.7562
2021-07-21,46.7562
2021-07-22,46.7562
2021-07-23,46.7562
2021-07-24,46.7562
2021-07-25,46.7562
2021-07-26,46.7562
2021-07-27,46.7562
2021-07-28,46.7562
2021-07-29,46.7562
2021-07-30,46.7562
2021-07-31,46.7562
2021-08-01,46.7562
2021-08-02,46.7562
2021-08-03,46.7562
2021-08-04,46.7562
2021-08-05,46.7562
2021-08-06,46.7562
2021-08-07,46.7562
2021-08-08,46.7562
2021-08-09,46.7562
2021-08-10,46.7562
2021-08-11,46.7562
2021-08-12,46.7562
2021-08-13,46.7562
2021-08-14,46.7562
2021-08-15,46.7562
2021-08-16,46.7562
2021-08-17,46.7562
2021-08-18,46.7562
2021-08-19,46.7562
2021-08-20,46.7562
2021-08-21,46.7562
2021-08-22,46.7562
2021-08-23,46.7562
2021-08-24,46.7562
2021-08-25,46.7562
2021-08-26,46.7562
2021-08-27,46.7562
2021-08-28,46.7562
2021-08-29,46.7562
2021-08-30,46.7562
2021-08-31,46.7562
2021-09-01,46.7562
2021-09-02,46.7562
2021-09-03,46.7562
2021-09-04,46.7562
2021-09-05,46.7562
2021-09-06,46.7562
2021-09-07,46.7562
2021-09-08,46.7562
2021-09-09,46.7562
2021-09-10,46.7562
2021-09-11,46.7562
2021-09-12,46.7562
2021-09-13,46.7562
2021-09-14,46.7562
2021-09-15,46.7562
2021-09-16,46.7562
2021-09-17,46.7562
2021-09-18,46.7562
2021-09-19,46.7562
2021-09-20,46.7562
2021-09-21,46.7562
2021-09-22,46.7562
2021-09-23,46.7562
2021-09-24,46.7562
2021-09-25,46.7562
2021-09-26,46.7562
2021-09-27,46.7562
2021-09-28,46.7562
2021-09-29,46.7562
2021-09-30,46.9195
2021-10-01,46.9195
2021-10-02,46.9195
2021-10-03,46.9195
2021-10-04,46.9195
2021-10-05,46.9195
2021-10-06,46.9195
2021-10-07,46.9195
2021-10-08,46.9195
2021-10-09,46.9195
2021-10-10,46.9195
2021-10-11,46.9195
2021-10-12,46.9195
2021-10-13,46.9195
2021-10-14,46.9195
2021-10-15,46.9195
2021-10-16,46.9195
2021-10-17,46.9195
2021-10-18,46.9195
2021-10-19,46.9195
2021-10-20,46.9195
2021-10-21,46.9195
2021-10-22,46.9195
2021-10-23,46.9195
2021-10-24,46.9195
2021-10-25,46.9195
2021-10-26,46.9195
2021-10-27,46.9195
2021-10-28,46.9195
2021-10-29,46.9195
2021-10-30,46.9195
2021-10-31,46.9195
2021-11-01,46.9195
2021-11-02,46.9195
2021-11-03,46.9195
2021-11-04,46.9195
2021-11-05,46.9195
2021-11-06,46.9195
2021-11-07,46.9195
2021-11-08,46.9195
2021-11-09,46.9195
2021-11-10,46.9195
2021-11-11,46.9195
2021-11-12,46.9195
2021-11-13,46.9195
2021-11-14,46.9195
2021-11-15,46.9195
2021-11-16,46.9195
2021-11-17,46.9195
2021-11-18,46.9195
2021-11-19,46.9195
2021-11-20,46.9195
2021-11-21,46.9195
2021-11-22,46.9195
2021-11-23,46.9195
2021-11-24,46.9195
2021-11-25,46.9195
2021-11-26,46.9195
2021-11-27,46.9195
2021-11-28,46.9195
2021-11-29,46.9195
2021-11-30,46.9195
2021-12-01,46.9195
2021-12-02,46.9195
2021-12-03,46.9195
2021-12-04,46.9195
2021-12-05,46.9195
2021-12-06,46.9195
2021-12-07,46.9195
2021-12-08,46.9195
2021-12-09,46.9195
2021-12-10,46.9195
2021-12-11,46.9195
2021-12-12,46.9195
2021-12-13,46.9195
2021-12-14,46.9195
2021-12-15,46.9195
2021-12-16,46.9195
2021-12-17,46.9195
2021-12-18,46.9195
2021-12-19,46.9195
2021-12-20,46.9195
2021-12-21,46.9195
2021-12-22,46.9195
2021-12-23,46.9195
2021-12-24,46.9195
2021-12-25,46.9195
2021-12-26,46.9195
2021-12-27,46.9195
2021-12-28,46.9195
2021-12-29,46.9195
2021-12-30,46.9195
2021-12-31,44.264
2022-01-01,44.264
2022-01-02,44.264
2022-01-03,44.264
2022-01-04,44.264
2022-01-05,44.264
2022-01-06,44.264
2022-01-07,44.264
2022-01-08,44.264
2022-01-09,44.264
2022-01-10,44.264
2022-01-11,44.264
2022-01-12,44.264
2022-01-13,44.264
2022-01-14,44.264
2022-01-15,44.264
2022-01-16,44.264
2022-01-17,44.264
2022-01-18,44.264
2022-01-19,44.264
2022-01-20,44.264
2022-01-21,44.264
2022-01-22,44.264
2022-01-23,44.264
2022-01-24,44.264
2022-01-25,44.264
2022-01-26,44.264
2022-01-27,44.264
2022-01-28,44.264
2022-01-29,44.264
2022-01-30,44.264
2022-01-31,44.264
2022-02-01,44.264
2022-02-02,44.264
2022-02-03,44.264
2022-02-04,44.264
2022-02-05,44.264
2022-02-06,44.264
2022-02-07,44.264
2022-02-08,44.264
2022-02-09,44.264
2022-02-10,44.264
2022-02-11,44.264
2022-02-12,44.264
2022-02-13,44.264
2022-02-14,44.264
2022-02-15,44.264
2022-02-16,44.264
2022-02-17,44.264
2022-02-18,44.264
2022-02-19,44.264
2022-02-20,44.264
2022-02-21,44.264
2022-02-22,44.264
2022-02-23,44.264
2022-02-24,44.264
2022-02-25,44.264
2022-02-26,44.264
2022-02-27,44.264
2022-02-28,44.264
2022-03-01,44.264
2022-03-02,44.264
2022-03-03,44.264
2022-03-04,44.264
2022-03-05,44.264
2022-03-06,44.264
2022-03-07,44.264
2022-03-08,44.264
2022-03-09,44.264
2022-03-10,44.264
2022-03-11,44.264
2022-03-12,44.264
2022-03-13,44.264
2022-03-14,44.264
2022-03-15,44.264
2022-03-16,44.264
2022-03-17,44.264
2022-03-18,44.264
2022-03-19,44.264
2022-03-20,44.264
2022-03-21,44.264
2022-03-22,44.264
2022-03-23,44.264
2022-03-24,44.264
2022-03-25,44.264
2022-03-26,44.264
2022-03-27,44.264
2022-03-28,44.264
2022-03-29,44.264
2022-03-30,44.264
2022-03-31,37.867
2022-04-01,37.867
2022-04-02,37.867
2022-04-03,37.867
2022-04-04,37.867
2022-04-05,37.867
2022-04-06,37.867
2022-04-07,37.867
2022-04-08,37.867
2022-04-09,37.867
2022-04-10,37.867
2022-04-11,37.867
2022-04-12,37.867
2022-04-13,37.867
2022-04-14,37.867
2022-04-15,37.867
2022-04-16,37.867
2022-04-17,37.867
2022-04-18,37.867
2022-04-19,37.867
2022-04-20,37.867
2022-04-21,37.867
2022-04-22,37.867
2022-04-23,37.867
2022-04-24,37.867
2022-04-25,37.867
2022-04-26,37.867
2022-04-27,37.867
2022-04-28,37.867
2022-04-29,37.867
2022-04-30,37.867
2022-05-01,37.867
2022-05-02,37.867
2022-05-03,37.867
2022-05-04,37.867
2022-05-05,37.867
2022-05-06,37.867
2022-05-07,37.867
2022-05-08,37.867
2022-05-09,37.867
2022-05-10,37.867
2022-05-11,37.867
2022-05-12,37.867
2022-05-13,37.867
2022-05-14,37.867
2022-05-15,37.867
2022-05-16,37.867
2022-05-17,37.867
2022-05-18,37.867
2022-05-19,37.867
2022-05-20,37.867
2022-05-21,37.867
2022-05-22,37.867
2022-05-23,37.867
2022-05-24,37.867
2022-05-25,37.867
2022-05-26,37.867
2022-05-27,37.867
2022-05-28,37.867
2022-05-29,37.867
2022-05-30,37.867
2022-05-31,37.867
2022-06-01,37.867
2022-06-02,37.867
2022-06-03,37.867
2022-06-04,37.867
2022-06-05,37.867
2022-06-06,37.867
2022-06-07,37.867
2022-06-08,37.867
2022-06-09,37.867
2022-06-10,37.867
2022-06-11,37.867
2022-06-12,37.867
2022-06-13,37.867
2022-06-14,37.867
2022-06-15,37.867
2022-06-16,37.867
2022-06-17,37.867
2022-06-18,37.867
2022-06-19,37.867
2022-06-20,37.867
2022-06-21,37.867
2022-06-22,37.867
2022-06-23,37.867
2022-06-24,37.867
2022-06-25,37.867
2022-06-26,37.867
2022-06-27,37.867
2022-06-28,37.867
2022-06-29,37.867
2022-06-30,39.2285
2022-07-01,39.2285
2022-07-02,39.2285
2022-07-03,39.2285
2022-07-04,39.2285
2022-07-05,39.2285
2022-07-06,39.2285
2022-07-07,39.2285
2022-07-08,39.2285
2022-07-09,39.2285
2022-07-10,39.2285
2022-07-11,39.2285
2022-07-12,39.2285
2022-07-13,39.2285
2022-07-14,39.2285
2022-07-15,39.2285
2022-07-16,39.2285
2022-07-17,39.2285
2022-07-18,39.2285
2022-07-19,39.2285
2022-07-20,39.2285
2022-07-21,39.2285
2022-07-22,39.2285
2022-07-23,39.2285
2022-07-24,39.2285
2022-07-25,39.2285
2022-07-26,39.2285
2022-07-27,39.2285
2022-07-28,39.2285
2022-07-29,39.2285
2022-07-30,39.2285
2022-07-31,39.2285
2022-08-01,39.2285
2022-08-02,39.2285
2022-08-03,39.2285
2022-08-04,39.2285
2022-08-05,39.2285
2022-08-06,39.2285
2022-08-07,39.2285
2022-08-08,39.2285
2022-08-09,39.2285
2022-08-10,39.2285
2022-08-11,39.2285
2022-08-12,39.2285
2022-08-13,39.2285
2022-08-14,39.2285
2022-08-15,39.2285
2022-08-16,39.2285
2022-08-17,39.2285
2022-08-18,39.2285
2022-08-19,39.2285
2022-08-20,39.2285
2022-08-21,39.2285
2022-08-22,39.2285
2022-08-23,39.2285
2022-08-24,39.2285
2022-08-25,39.2285
2022-08-26,39.2285
2022-08-27,39.2285
2022-08-28,39.2285
2022-08-29,39.2285
2022-08-30,39.2285
2022-08-31,39.2285
2022-09-01,39.2285
2022-09-02,39.2285
2022-09-03,39.2285
2022-09-04,39.2285
2022-09-05,39.2285
2022-09-06,39.2285
2022-09-07,39.2285
2022-09-08,39.2285
2022-09-09,39.2285
2022-09-10,39.2285
2022-09-11,39.2285
2022-09-12,39.2285
2022-09-13,39.2285
2022-09-14,39.2285
2022-09-15,39.2285
2022-09-16,39.2285
2022-09-17,39.2285
2022-09-18,39.2285
2022-09-19,39.2285
2022-09-20,39.2285
2022-09-21,39.2285
2022-09-22,39.2285
2022-09-23,39.2285
2022-09-24,39.2285
2022-09-25,39.2285
2022-09-26,39.2285
2022-09-27,39.2285
2022-09-28,39.2285
2022-09-29,39.2285
2022-09-30,43.2016
2022-10-01,43.2016
2022-10-02,43.2016
2022-10-03,43.2016
2022-10-04,43.2016
2022-10-05,43.2016
2022-10-06,43.2016
2022-10-07,43.2016
2022-10-08,43.2016
2022-10-09,43.2016
2022-10-10,43.2016
2022-10-11,43.2016
2022-10-12,43.2016
2022-10-13,43.2016
2022-10-14,43.2016
2022-10-15,43.2016
2022-10-16,43.2016
2022-10-17,43.2016
2022-10-18,43.2016
2022-10-19,43.2016
2022-10-20,43.2016
2022-10-21,43.2016
2022-10-22,43.2016
2022-10-23,43.2016
2022-10-24,43.2016
2022-10-25,43.2016
2022-10-26,43.2016
2022-10-27,43.2016
2022-10-28,43.2016
2022-10-29,43.2016
2022-10-30,43.2016
2022-10-31,43.2016
2022-11-01,43.2016
2022-11-02,43.2016
2022-11-03,43.2016
2022-11-04,43.2016
2022-11-05,43.2016
2022-11-06,43.2016
2022-11-07,43.2016
2022-11-08,43.2016
2022-11-09,43.2016
2022-11-10,43.2016
2022-11-11,43.2016
2022-11-12,43.2016
2022-11-13,43.2016
2022-11-14,43.2016
2022-11-15,43.2016
2022-11-16,43.2016
2022-11-17,43.2016
2022-11-18,43.2016
2022-11-19,43.2016
2022-11-20,43.2016
2022-11-21,43.2016
2022-11-22,43.2016
2022-11-23,43.2016
2022-11-24,43.2016
2022-11-25,43.2016
2022-11-26,43.2016
2022-11-27,43.2016
2022-11-28,43.2016
2022-11-29,43.2016
2022-11-30,43.2016
2022-12-01,43.2016
2022-12-02,43.2016
2022-12-03,43.2016
2022-12-04,43.2016
2022-12-05,43.2016
2022-12-06,43.2016
2022-12-07,43.2016
2022-12-08,43.2016
2022-12-09,43.2016
2022-12-10,43.2016
2022-12-11,43.2016
2022-12-12,43.2016
2022-12-13,43.2016
2022-12-14,43.2016
2022-12-15,43.2016
2022-12-16,43.2016
2022-12-17,43.2016
2022-12-18,43.2016
2022-12-19,43.2016
2022-12-20,43.2016
2022-12-21,43.2016
2022-12-22,43.2016
2022-12-23,43.2016
2022-12-24,43.2016
2022-12-25,43.2016
2022-12-26,43.2016
2022-12-27,43.2016
2022-12-28,43.2016
2022-12-29,43.2016
2022-12-30,43.2016
2022-12-31,40.3293
2023-01-01,40.3293
2023-01-02,40.3293
2023-01-03,40.3293
2023-01-04,40.3293
2023-01-05,40.3293
2023-01-06,40.3293
2023-01-07,40.3293
2023-01-08,40.3293
2023-01-09,40.3293
2023-01-10,40.3293
2023-01-11,40.3293
2023-01-12,40.3293
2023-01-13,40.3293
2023-01-14,40.3293
2023-01-15,40.3293
2023-01-16,40.3293
2023-01-17,40.3293
2023-01-18,40.3293
2023-01-19,40.3293
2023-01-20,40.3293
2023-01-21,40.3293
2023-01-22,40.3293
2023-01-23,40.3293
2023-01-24,40.3293
2023-01-25,40.3293
2023-01-26,40.3293
2023-01-27,40.3293
2023-01-28,40.3293
2023-01-29,40.3293
2023-01-30,40.3293
2023-01-31,40.3293
2023-02-01,40.3293
2023-02-02,40.3293
2023-02-03,40.3293
2023-02-04,40.3293
2023-02-05,40.3293
2023-02-06,40.3293
2023-02-07,40.3293
2023-02-08,40.3293
2023-02-09,40.3293
2023-02-10,40.3293
2023-02-11,40.3293
2023-02-12,40.3293
2023-02-13,40.3293
2023-02-14,40.3293
2023-02-15,40.3293
2023-02-16,40.3293
2023-02-17,40.3293
2023-02-18,40.3293
2023-02-19,40.3293
2023-02-20,40.3293
2023-02-21,40.3293
2023-02-22,40.3293
2023-02-23,40.3293
2023-02-24,40.3293
2023-02-25,40.3293
2023-02-26,40.3293
2023-02-27,40.3293
2023-02-28,40.3293
2023-03-01,40.3293
2023-03-02,40.3293
2023-03-03,40.3293
2023-03-04,40.3293
2023-03-05,40.3293
2023-03-06,40.3293
2023-03-07,40.3293
2023-03-08,40.3293
2023-03-09,40.3293
2023-03-10,40.3293
2023-03-11,40.3293
2023-03-12,40.3293
2023-03-13,40.3293
2023-03-14,40.3293
2023-03-15,40.3293
2023-03-16,40.3293
2023-03-17,40.3293
2023-03-18,40.3293
2023-03-19,40.3293
2023-03-20,40.3293
2023-03-21,40.3293
2023-03-22,40.3293
2023-03-23,40.3293
2023-03-24,40.3293
