,MUR US Equity
2020-08-08,6.1017
2020-08-09,6.1017
2020-08-10,6.1017
2020-08-11,6.1017
2020-08-12,6.1017
2020-08-13,6.1017
2020-08-14,6.1017
2020-08-15,6.1017
2020-08-16,6.1017
2020-08-17,6.1017
2020-08-18,6.1017
2020-08-19,6.1017
2020-08-20,6.1017
2020-08-21,6.1017
2020-08-22,6.1017
2020-08-23,6.1017
2020-08-24,6.1017
2020-08-25,6.1017
2020-08-26,6.1017
2020-08-27,6.1017
2020-08-28,6.1017
2020-08-29,6.1017
2020-08-30,6.1017
2020-08-31,6.1017
2020-09-01,6.1017
2020-09-02,6.1017
2020-09-03,6.1017
2020-09-04,6.1017
2020-09-05,6.1017
2020-09-06,6.1017
2020-09-07,6.1017
2020-09-08,6.1017
2020-09-09,6.1017
2020-09-10,6.1017
2020-09-11,6.1017
2020-09-12,6.1017
2020-09-13,6.1017
2020-09-14,6.1017
2020-09-15,6.1017
2020-09-16,6.1017
2020-09-17,6.1017
2020-09-18,6.1017
2020-09-19,6.1017
2020-09-20,6.1017
2020-09-21,6.1017
2020-09-22,6.1017
2020-09-23,6.1017
2020-09-24,6.1017
2020-09-25,6.1017
2020-09-26,6.1017
2020-09-27,6.1017
2020-09-28,6.1017
2020-09-29,6.1017
2020-09-30,-20.9293
2020-10-01,-20.9293
2020-10-02,-20.9293
2020-10-03,-20.9293
2020-10-04,-20.9293
2020-10-05,-20.9293
2020-10-06,-20.9293
2020-10-07,-20.9293
2020-10-08,-20.9293
2020-10-09,-20.9293
2020-10-10,-20.9293
2020-10-11,-20.9293
2020-10-12,-20.9293
2020-10-13,-20.9293
2020-10-14,-20.9293
2020-10-15,-20.9293
2020-10-16,-20.9293
2020-10-17,-20.9293
2020-10-18,-20.9293
2020-10-19,-20.9293
2020-10-20,-20.9293
2020-10-21,-20.9293
2020-10-22,-20.9293
2020-10-23,-20.9293
2020-10-24,-20.9293
2020-10-25,-20.9293
2020-10-26,-20.9293
2020-10-27,-20.9293
2020-10-28,-20.9293
2020-10-29,-20.9293
2020-10-30,-20.9293
2020-10-31,-20.9293
2020-11-01,-20.9293
2020-11-02,-20.9293
2020-11-03,-20.9293
2020-11-04,-20.9293
2020-11-05,-20.9293
2020-11-06,-20.9293
2020-11-07,-20.9293
2020-11-08,-20.9293
2020-11-09,-20.9293
2020-11-10,-20.9293
2020-11-11,-20.9293
2020-11-12,-20.9293
2020-11-13,-20.9293
2020-11-14,-20.9293
2020-11-15,-20.9293
2020-11-16,-20.9293
2020-11-17,-20.9293
2020-11-18,-20.9293
2020-11-19,-20.9293
2020-11-20,-20.9293
2020-11-21,-20.9293
2020-11-22,-20.9293
2020-11-23,-20.9293
2020-11-24,-20.9293
2020-11-25,-20.9293
2020-11-26,-20.9293
2020-11-27,-20.9293
2020-11-28,-20.9293
2020-11-29,-20.9293
2020-11-30,-20.9293
2020-12-01,-20.9293
2020-12-02,-20.9293
2020-12-03,-20.9293
2020-12-04,-20.9293
2020-12-05,-20.9293
2020-12-06,-20.9293
2020-12-07,-20.9293
2020-12-08,-20.9293
2020-12-09,-20.9293
2020-12-10,-20.9293
2020-12-11,-20.9293
2020-12-12,-20.9293
2020-12-13,-20.9293
2020-12-14,-20.9293
2020-12-15,-20.9293
2020-12-16,-20.9293
2020-12-17,-20.9293
2020-12-18,-20.9293
2020-12-19,-20.9293
2020-12-20,-20.9293
2020-12-21,-20.9293
2020-12-22,-20.9293
2020-12-23,-20.9293
2020-12-24,-20.9293
2020-12-25,-20.9293
2020-12-26,-20.9293
2020-12-27,-20.9293
2020-12-28,-20.9293
2020-12-29,-20.9293
2020-12-30,-20.9293
2020-12-31,-23.7307
2021-01-01,-23.7307
2021-01-02,-23.7307
2021-01-03,-23.7307
2021-01-04,-23.7307
2021-01-05,-23.7307
2021-01-06,-23.7307
2021-01-07,-23.7307
2021-01-08,-23.7307
2021-01-09,-23.7307
2021-01-10,-23.7307
2021-01-11,-23.7307
2021-01-12,-23.7307
2021-01-13,-23.7307
2021-01-14,-23.7307
2021-01-15,-23.7307
2021-01-16,-23.7307
2021-01-17,-23.7307
2021-01-18,-23.7307
2021-01-19,-23.7307
2021-01-20,-23.7307
2021-01-21,-23.7307
2021-01-22,-23.7307
2021-01-23,-23.7307
2021-01-24,-23.7307
2021-01-25,-23.7307
2021-01-26,-23.7307
2021-01-27,-23.7307
2021-01-28,-23.7307
2021-01-29,-23.7307
2021-01-30,-23.7307
2021-01-31,-23.7307
2021-02-01,-23.7307
2021-02-02,-23.7307
2021-02-03,-23.7307
2021-02-04,-23.7307
2021-02-05,-23.7307
2021-02-06,-23.7307
2021-02-07,-23.7307
2021-02-08,-23.7307
2021-02-09,-23.7307
2021-02-10,-23.7307
2021-02-11,-23.7307
2021-02-12,-23.7307
2021-02-13,-23.7307
2021-02-14,-23.7307
2021-02-15,-23.7307
2021-02-16,-23.7307
2021-02-17,-23.7307
2021-02-18,-23.7307
2021-02-19,-23.7307
2021-02-20,-23.7307
2021-02-21,-23.7307
2021-02-22,-23.7307
2021-02-23,-23.7307
2021-02-24,-23.7307
2021-02-25,-23.7307
2021-02-26,-23.7307
2021-02-27,-23.7307
2021-02-28,-23.7307
2021-03-01,-23.7307
2021-03-02,-23.7307
2021-03-03,-23.7307
2021-03-04,-23.7307
2021-03-05,-23.7307
2021-03-06,-23.7307
2021-03-07,-23.7307
2021-03-08,-23.7307
2021-03-09,-23.7307
2021-03-10,-23.7307
2021-03-11,-23.7307
2021-03-12,-23.7307
2021-03-13,-23.7307
2021-03-14,-23.7307
2021-03-15,-23.7307
2021-03-16,-23.7307
2021-03-17,-23.7307
2021-03-18,-23.7307
2021-03-19,-23.7307
2021-03-20,-23.7307
2021-03-21,-23.7307
2021-03-22,-23.7307
2021-03-23,-23.7307
2021-03-24,-23.7307
2021-03-25,-23.7307
2021-03-26,-23.7307
2021-03-27,-23.7307
2021-03-28,-23.7307
2021-03-29,-23.7307
2021-03-30,-23.7307
2021-03-31,-23.1283
2021-04-01,-23.1283
2021-04-02,-23.1283
2021-04-03,-23.1283
2021-04-04,-23.1283
2021-04-05,-23.1283
2021-04-06,-23.1283
2021-04-07,-23.1283
2021-04-08,-23.1283
2021-04-09,-23.1283
2021-04-10,-23.1283
2021-04-11,-23.1283
2021-04-12,-23.1283
2021-04-13,-23.1283
2021-04-14,-23.1283
2021-04-15,-23.1283
2021-04-16,-23.1283
2021-04-17,-23.1283
2021-04-18,-23.1283
2021-04-19,-23.1283
2021-04-20,-23.1283
2021-04-21,-23.1283
2021-04-22,-23.1283
2021-04-23,-23.1283
2021-04-24,-23.1283
2021-04-25,-23.1283
2021-04-26,-23.1283
2021-04-27,-23.1283
2021-04-28,-23.1283
2021-04-29,-23.1283
2021-04-30,-23.1283
2021-05-01,-23.1283
2021-05-02,-23.1283
2021-05-03,-23.1283
2021-05-04,-23.1283
2021-05-05,-23.1283
2021-05-06,-23.1283
2021-05-07,-23.1283
2021-05-08,-23.1283
2021-05-09,-23.1283
2021-05-10,-23.1283
2021-05-11,-23.1283
2021-05-12,-23.1283
2021-05-13,-23.1283
2021-05-14,-23.1283
2021-05-15,-23.1283
2021-05-16,-23.1283
2021-05-17,-23.1283
2021-05-18,-23.1283
2021-05-19,-23.1283
2021-05-20,-23.1283
2021-05-21,-23.1283
2021-05-22,-23.1283
2021-05-23,-23.1283
2021-05-24,-23.1283
2021-05-25,-23.1283
2021-05-26,-23.1283
2021-05-27,-23.1283
2021-05-28,-23.1283
2021-05-29,-23.1283
2021-05-30,-23.1283
2021-05-31,-23.1283
2021-06-01,-23.1283
2021-06-02,-23.1283
2021-06-03,-23.1283
2021-06-04,-23.1283
2021-06-05,-23.1283
2021-06-06,-23.1283
2021-06-07,-23.1283
2021-06-08,-23.1283
2021-06-09,-23.1283
2021-06-10,-23.1283
2021-06-11,-23.1283
2021-06-12,-23.1283
2021-06-13,-23.1283
2021-06-14,-23.1283
2021-06-15,-23.1283
2021-06-16,-23.1283
2021-06-17,-23.1283
2021-06-18,-23.1283
2021-06-19,-23.1283
2021-06-20,-23.1283
2021-06-21,-23.1283
2021-06-22,-23.1283
2021-06-23,-23.1283
2021-06-24,-23.1283
2021-06-25,-23.1283
2021-06-26,-23.1283
2021-06-27,-23.1283
2021-06-28,-23.1283
2021-06-29,-23.1283
2021-06-30,-18.1322
2021-07-01,-18.1322
2021-07-02,-18.1322
2021-07-03,-18.1322
2021-07-04,-18.1322
2021-07-05,-18.1322
2021-07-06,-18.1322
2021-07-07,-18.1322
2021-07-08,-18.1322
2021-07-09,-18.1322
2021-07-10,-18.1322
2021-07-11,-18.1322
2021-07-12,-18.1322
2021-07-13,-18.1322
2021-07-14,-18.1322
2021-07-15,-18.1322
2021-07-16,-18.1322
2021-07-17,-18.1322
2021-07-18,-18.1322
2021-07-19,-18.1322
2021-07-20,-18.1322
2021-07-21,-18.1322
2021-07-22,-18.1322
2021-07-23,-18.1322
2021-07-24,-18.1322
2021-07-25,-18.1322
2021-07-26,-18.1322
2021-07-27,-18.1322
2021-07-28,-18.1322
2021-07-29,-18.1322
2021-07-30,-18.1322
2021-07-31,-18.1322
2021-08-01,-18.1322
2021-08-02,-18.1322
2021-08-03,-18.1322
2021-08-04,-18.1322
2021-08-05,-18.1322
2021-08-06,-18.1322
2021-08-07,-18.1322
2021-08-08,-18.1322
2021-08-09,-18.1322
2021-08-10,-18.1322
2021-08-11,-18.1322
2021-08-12,-18.1322
2021-08-13,-18.1322
2021-08-14,-18.1322
2021-08-15,-18.1322
2021-08-16,-18.1322
2021-08-17,-18.1322
2021-08-18,-18.1322
2021-08-19,-18.1322
2021-08-20,-18.1322
2021-08-21,-18.1322
2021-08-22,-18.1322
2021-08-23,-18.1322
2021-08-24,-18.1322
2021-08-25,-18.1322
2021-08-26,-18.1322
2021-08-27,-18.1322
2021-08-28,-18.1322
2021-08-29,-18.1322
2021-08-30,-18.1322
2021-08-31,-18.1322
2021-09-01,-18.1322
2021-09-02,-18.1322
2021-09-03,-18.1322
2021-09-04,-18.1322
2021-09-05,-18.1322
2021-09-06,-18.1322
2021-09-07,-18.1322
2021-09-08,-18.1322
2021-09-09,-18.1322
2021-09-10,-18.1322
2021-09-11,-18.1322
2021-09-12,-18.1322
2021-09-13,-18.1322
2021-09-14,-18.1322
2021-09-15,-18.1322
2021-09-16,-18.1322
2021-09-17,-18.1322
2021-09-18,-18.1322
2021-09-19,-18.1322
2021-09-20,-18.1322
2021-09-21,-18.1322
2021-09-22,-18.1322
2021-09-23,-18.1322
2021-09-24,-18.1322
2021-09-25,-18.1322
2021-09-26,-18.1322
2021-09-27,-18.1322
2021-09-28,-18.1322
2021-09-29,-18.1322
2021-09-30,-9.9844
2021-10-01,-9.9844
2021-10-02,-9.9844
2021-10-03,-9.9844
2021-10-04,-9.9844
2021-10-05,-9.9844
2021-10-06,-9.9844
2021-10-07,-9.9844
2021-10-08,-9.9844
2021-10-09,-9.9844
2021-10-10,-9.9844
2021-10-11,-9.9844
2021-10-12,-9.9844
2021-10-13,-9.9844
2021-10-14,-9.9844
2021-10-15,-9.9844
2021-10-16,-9.9844
2021-10-17,-9.9844
2021-10-18,-9.9844
2021-10-19,-9.9844
2021-10-20,-9.9844
2021-10-21,-9.9844
2021-10-22,-9.9844
2021-10-23,-9.9844
2021-10-24,-9.9844
2021-10-25,-9.9844
2021-10-26,-9.9844
2021-10-27,-9.9844
2021-10-28,-9.9844
2021-10-29,-9.9844
2021-10-30,-9.9844
2021-10-31,-9.9844
2021-11-01,-9.9844
2021-11-02,-9.9844
2021-11-03,-9.9844
2021-11-04,-9.9844
2021-11-05,-9.9844
2021-11-06,-9.9844
2021-11-07,-9.9844
2021-11-08,-9.9844
2021-11-09,-9.9844
2021-11-10,-9.9844
2021-11-11,-9.9844
2021-11-12,-9.9844
2021-11-13,-9.9844
2021-11-14,-9.9844
2021-11-15,-9.9844
2021-11-16,-9.9844
2021-11-17,-9.9844
2021-11-18,-9.9844
2021-11-19,-9.9844
2021-11-20,-9.9844
2021-11-21,-9.9844
2021-11-22,-9.9844
2021-11-23,-9.9844
2021-11-24,-9.9844
2021-11-25,-9.9844
2021-11-26,-9.9844
2021-11-27,-9.9844
2021-11-28,-9.9844
2021-11-29,-9.9844
2021-11-30,-9.9844
2021-12-01,-9.9844
2021-12-02,-9.9844
2021-12-03,-9.9844
2021-12-04,-9.9844
2021-12-05,-9.9844
2021-12-06,-9.9844
2021-12-07,-9.9844
2021-12-08,-9.9844
2021-12-09,-9.9844
2021-12-10,-9.9844
2021-12-11,-9.9844
2021-12-12,-9.9844
2021-12-13,-9.9844
2021-12-14,-9.9844
2021-12-15,-9.9844
2021-12-16,-9.9844
2021-12-17,-9.9844
2021-12-18,-9.9844
2021-12-19,-9.9844
2021-12-20,-9.9844
2021-12-21,-9.9844
2021-12-22,-9.9844
2021-12-23,-9.9844
2021-12-24,-9.9844
2021-12-25,-9.9844
2021-12-26,-9.9844
2021-12-27,-9.9844
2021-12-28,-9.9844
2021-12-29,-9.9844
2021-12-30,-9.9844
2021-12-31,-1.7598
2022-01-01,-1.7598
2022-01-02,-1.7598
2022-01-03,-1.7598
2022-01-04,-1.7598
2022-01-05,-1.7598
2022-01-06,-1.7598
2022-01-07,-1.7598
2022-01-08,-1.7598
2022-01-09,-1.7598
2022-01-10,-1.7598
2022-01-11,-1.7598
2022-01-12,-1.7598
2022-01-13,-1.7598
2022-01-14,-1.7598
2022-01-15,-1.7598
2022-01-16,-1.7598
2022-01-17,-1.7598
2022-01-18,-1.7598
2022-01-19,-1.7598
2022-01-20,-1.7598
2022-01-21,-1.7598
2022-01-22,-1.7598
2022-01-23,-1.7598
2022-01-24,-1.7598
2022-01-25,-1.7598
2022-01-26,-1.7598
2022-01-27,-1.7598
2022-01-28,-1.7598
2022-01-29,-1.7598
2022-01-30,-1.7598
2022-01-31,-1.7598
2022-02-01,-1.7598
2022-02-02,-1.7598
2022-02-03,-1.7598
2022-02-04,-1.7598
2022-02-05,-1.7598
2022-02-06,-1.7598
2022-02-07,-1.7598
2022-02-08,-1.7598
2022-02-09,-1.7598
2022-02-10,-1.7598
2022-02-11,-1.7598
2022-02-12,-1.7598
2022-02-13,-1.7598
2022-02-14,-1.7598
2022-02-15,-1.7598
2022-02-16,-1.7598
2022-02-17,-1.7598
2022-02-18,-1.7598
2022-02-19,-1.7598
2022-02-20,-1.7598
2022-02-21,-1.7598
2022-02-22,-1.7598
2022-02-23,-1.7598
2022-02-24,-1.7598
2022-02-25,-1.7598
2022-02-26,-1.7598
2022-02-27,-1.7598
2022-02-28,-1.7598
2022-03-01,-1.7598
2022-03-02,-1.7598
2022-03-03,-1.7598
2022-03-04,-1.7598
2022-03-05,-1.7598
2022-03-06,-1.7598
2022-03-07,-1.7598
2022-03-08,-1.7598
2022-03-09,-1.7598
2022-03-10,-1.7598
2022-03-11,-1.7598
2022-03-12,-1.7598
2022-03-13,-1.7598
2022-03-14,-1.7598
2022-03-15,-1.7598
2022-03-16,-1.7598
2022-03-17,-1.7598
2022-03-18,-1.7598
2022-03-19,-1.7598
2022-03-20,-1.7598
2022-03-21,-1.7598
2022-03-22,-1.7598
2022-03-23,-1.7598
2022-03-24,-1.7598
2022-03-25,-1.7598
2022-03-26,-1.7598
2022-03-27,-1.7598
2022-03-28,-1.7598
2022-03-29,-1.7598
2022-03-30,-1.7598
2022-03-31,2.521
2022-04-01,2.521
2022-04-02,2.521
2022-04-03,2.521
2022-04-04,2.521
2022-04-05,2.521
2022-04-06,2.521
2022-04-07,2.521
2022-04-08,2.521
2022-04-09,2.521
2022-04-10,2.521
2022-04-11,2.521
2022-04-12,2.521
2022-04-13,2.521
2022-04-14,2.521
2022-04-15,2.521
2022-04-16,2.521
2022-04-17,2.521
2022-04-18,2.521
2022-04-19,2.521
2022-04-20,2.521
2022-04-21,2.521
2022-04-22,2.521
2022-04-23,2.521
2022-04-24,2.521
2022-04-25,2.521
2022-04-26,2.521
2022-04-27,2.521
2022-04-28,2.521
2022-04-29,2.521
2022-04-30,2.521
2022-05-01,2.521
2022-05-02,2.521
2022-05-03,2.521
2022-05-04,2.521
2022-05-05,2.521
2022-05-06,2.521
2022-05-07,2.521
2022-05-08,2.521
2022-05-09,2.521
2022-05-10,2.521
2022-05-11,2.521
2022-05-12,2.521
2022-05-13,2.521
2022-05-14,2.521
2022-05-15,2.521
2022-05-16,2.521
2022-05-17,2.521
2022-05-18,2.521
2022-05-19,2.521
2022-05-20,2.521
2022-05-21,2.521
2022-05-22,2.521
2022-05-23,2.521
2022-05-24,2.521
2022-05-25,2.521
2022-05-26,2.521
2022-05-27,2.521
2022-05-28,2.521
2022-05-29,2.521
2022-05-30,2.521
2022-05-31,2.521
2022-06-01,2.521
2022-06-02,2.521
2022-06-03,2.521
2022-06-04,2.521
2022-06-05,2.521
2022-06-06,2.521
2022-06-07,2.521
2022-06-08,2.521
2022-06-09,2.521
2022-06-10,2.521
2022-06-11,2.521
2022-06-12,2.521
2022-06-13,2.521
2022-06-14,2.521
2022-06-15,2.521
2022-06-16,2.521
2022-06-17,2.521
2022-06-18,2.521
2022-06-19,2.521
2022-06-20,2.521
2022-06-21,2.521
2022-06-22,2.521
2022-06-23,2.521
2022-06-24,2.521
2022-06-25,2.521
2022-06-26,2.521
2022-06-27,2.521
2022-06-28,2.521
2022-06-29,2.521
2022-06-30,12.5486
2022-07-01,12.5486
2022-07-02,12.5486
2022-07-03,12.5486
2022-07-04,12.5486
2022-07-05,12.5486
2022-07-06,12.5486
2022-07-07,12.5486
2022-07-08,12.5486
2022-07-09,12.5486
2022-07-10,12.5486
2022-07-11,12.5486
2022-07-12,12.5486
2022-07-13,12.5486
2022-07-14,12.5486
2022-07-15,12.5486
2022-07-16,12.5486
2022-07-17,12.5486
2022-07-18,12.5486
2022-07-19,12.5486
2022-07-20,12.5486
2022-07-21,12.5486
2022-07-22,12.5486
2022-07-23,12.5486
2022-07-24,12.5486
2022-07-25,12.5486
2022-07-26,12.5486
2022-07-27,12.5486
2022-07-28,12.5486
2022-07-29,12.5486
2022-07-30,12.5486
2022-07-31,12.5486
2022-08-01,12.5486
2022-08-02,12.5486
2022-08-03,12.5486
2022-08-04,12.5486
2022-08-05,12.5486
2022-08-06,12.5486
2022-08-07,12.5486
2022-08-08,12.5486
2022-08-09,12.5486
2022-08-10,12.5486
2022-08-11,12.5486
2022-08-12,12.5486
2022-08-13,12.5486
2022-08-14,12.5486
2022-08-15,12.5486
2022-08-16,12.5486
2022-08-17,12.5486
2022-08-18,12.5486
2022-08-19,12.5486
2022-08-20,12.5486
2022-08-21,12.5486
2022-08-22,12.5486
2022-08-23,12.5486
2022-08-24,12.5486
2022-08-25,12.5486
2022-08-26,12.5486
2022-08-27,12.5486
2022-08-28,12.5486
2022-08-29,12.5486
2022-08-30,12.5486
2022-08-31,12.5486
2022-09-01,12.5486
2022-09-02,12.5486
2022-09-03,12.5486
2022-09-04,12.5486
2022-09-05,12.5486
2022-09-06,12.5486
2022-09-07,12.5486
2022-09-08,12.5486
2022-09-09,12.5486
2022-09-10,12.5486
2022-09-11,12.5486
2022-09-12,12.5486
2022-09-13,12.5486
2022-09-14,12.5486
2022-09-15,12.5486
2022-09-16,12.5486
2022-09-17,12.5486
2022-09-18,12.5486
2022-09-19,12.5486
2022-09-20,12.5486
2022-09-21,12.5486
2022-09-22,12.5486
2022-09-23,12.5486
2022-09-24,12.5486
2022-09-25,12.5486
2022-09-26,12.5486
2022-09-27,12.5486
2022-09-28,12.5486
2022-09-29,12.5486
2022-09-30,21.5754
2022-10-01,21.5754
2022-10-02,21.5754
2022-10-03,21.5754
2022-10-04,21.5754
2022-10-05,21.5754
2022-10-06,21.5754
2022-10-07,21.5754
2022-10-08,21.5754
2022-10-09,21.5754
2022-10-10,21.5754
2022-10-11,21.5754
2022-10-12,21.5754
2022-10-13,21.5754
2022-10-14,21.5754
2022-10-15,21.5754
2022-10-16,21.5754
2022-10-17,21.5754
2022-10-18,21.5754
2022-10-19,21.5754
2022-10-20,21.5754
2022-10-21,21.5754
2022-10-22,21.5754
2022-10-23,21.5754
2022-10-24,21.5754
2022-10-25,21.5754
2022-10-26,21.5754
2022-10-27,21.5754
2022-10-28,21.5754
2022-10-29,21.5754
2022-10-30,21.5754
2022-10-31,21.5754
2022-11-01,21.5754
2022-11-02,21.5754
2022-11-03,21.5754
2022-11-04,21.5754
2022-11-05,21.5754
2022-11-06,21.5754
2022-11-07,21.5754
2022-11-08,21.5754
2022-11-09,21.5754
2022-11-10,21.5754
2022-11-11,21.5754
2022-11-12,21.5754
2022-11-13,21.5754
2022-11-14,21.5754
2022-11-15,21.5754
2022-11-16,21.5754
2022-11-17,21.5754
2022-11-18,21.5754
2022-11-19,21.5754
2022-11-20,21.5754
2022-11-21,21.5754
2022-11-22,21.5754
2022-11-23,21.5754
2022-11-24,21.5754
2022-11-25,21.5754
2022-11-26,21.5754
2022-11-27,21.5754
2022-11-28,21.5754
2022-11-29,21.5754
2022-11-30,21.5754
2022-12-01,21.5754
2022-12-02,21.5754
2022-12-03,21.5754
2022-12-04,21.5754
2022-12-05,21.5754
2022-12-06,21.5754
2022-12-07,21.5754
2022-12-08,21.5754
2022-12-09,21.5754
2022-12-10,21.5754
2022-12-11,21.5754
2022-12-12,21.5754
2022-12-13,21.5754
2022-12-14,21.5754
2022-12-15,21.5754
2022-12-16,21.5754
2022-12-17,21.5754
2022-12-18,21.5754
2022-12-19,21.5754
2022-12-20,21.5754
2022-12-21,21.5754
2022-12-22,21.5754
2022-12-23,21.5754
2022-12-24,21.5754
2022-12-25,21.5754
2022-12-26,21.5754
2022-12-27,21.5754
2022-12-28,21.5754
2022-12-29,21.5754
2022-12-30,21.5754
2022-12-31,21.0891
2023-01-01,21.0891
2023-01-02,21.0891
2023-01-03,21.0891
2023-01-04,21.0891
2023-01-05,21.0891
2023-01-06,21.0891
2023-01-07,21.0891
2023-01-08,21.0891
2023-01-09,21.0891
2023-01-10,21.0891
2023-01-11,21.0891
2023-01-12,21.0891
2023-01-13,21.0891
2023-01-14,21.0891
2023-01-15,21.0891
2023-01-16,21.0891
2023-01-17,21.0891
2023-01-18,21.0891
2023-01-19,21.0891
2023-01-20,21.0891
2023-01-21,21.0891
2023-01-22,21.0891
2023-01-23,21.0891
2023-01-24,21.0891
2023-01-25,21.0891
2023-01-26,21.0891
2023-01-27,21.0891
2023-01-28,21.0891
2023-01-29,21.0891
2023-01-30,21.0891
