,LRCX US Equity
2021-07-04,69.7959
2021-07-05,69.7959
2021-07-06,69.7959
2021-07-07,69.7959
2021-07-08,69.7959
2021-07-09,69.7959
2021-07-10,69.7959
2021-07-11,69.7959
2021-07-12,69.7959
2021-07-13,69.7959
2021-07-14,69.7959
2021-07-15,69.7959
2021-07-16,69.7959
2021-07-17,69.7959
2021-07-18,69.7959
2021-07-19,69.7959
2021-07-20,69.7959
2021-07-21,69.7959
2021-07-22,69.7959
2021-07-23,69.7959
2021-07-24,69.7959
2021-07-25,69.7959
2021-07-26,69.7959
2021-07-27,69.7959
2021-07-28,69.7959
2021-07-29,69.7959
2021-07-30,69.7959
2021-07-31,69.7959
2021-08-01,69.7959
2021-08-02,69.7959
2021-08-03,69.7959
2021-08-04,69.7959
2021-08-05,69.7959
2021-08-06,69.7959
2021-08-07,69.7959
2021-08-08,69.7959
2021-08-09,69.7959
2021-08-10,69.7959
2021-08-11,69.7959
2021-08-12,69.7959
2021-08-13,69.7959
2021-08-14,69.7959
2021-08-15,69.7959
2021-08-16,69.7959
2021-08-17,69.7959
2021-08-18,69.7959
2021-08-19,69.7959
2021-08-20,69.7959
2021-08-21,69.7959
2021-08-22,69.7959
2021-08-23,69.7959
2021-08-24,69.7959
2021-08-25,69.7959
2021-08-26,69.7959
2021-08-27,69.7959
2021-08-28,69.7959
2021-08-29,69.7959
2021-08-30,69.7959
2021-08-31,69.7959
2021-09-01,69.7959
2021-09-02,69.7959
2021-09-03,69.7959
2021-09-04,69.7959
2021-09-05,69.7959
2021-09-06,69.7959
2021-09-07,69.7959
2021-09-08,69.7959
2021-09-09,69.7959
2021-09-10,69.7959
2021-09-11,69.7959
2021-09-12,69.7959
2021-09-13,69.7959
2021-09-14,69.7959
2021-09-15,69.7959
2021-09-16,69.7959
2021-09-17,69.7959
2021-09-18,69.7959
2021-09-19,69.7959
2021-09-20,69.7959
2021-09-21,69.7959
2021-09-22,69.7959
2021-09-23,69.7959
2021-09-24,69.7959
2021-09-25,69.7959
2021-09-26,75.8479
2021-09-27,75.8479
2021-09-28,75.8479
2021-09-29,75.8479
2021-09-30,75.8479
2021-10-01,75.8479
2021-10-02,75.8479
2021-10-03,75.8479
2021-10-04,75.8479
2021-10-05,75.8479
2021-10-06,75.8479
2021-10-07,75.8479
2021-10-08,75.8479
2021-10-09,75.8479
2021-10-10,75.8479
2021-10-11,75.8479
2021-10-12,75.8479
2021-10-13,75.8479
2021-10-14,75.8479
2021-10-15,75.8479
2021-10-16,75.8479
2021-10-17,75.8479
2021-10-18,75.8479
2021-10-19,75.8479
2021-10-20,75.8479
2021-10-21,75.8479
2021-10-22,75.8479
2021-10-23,75.8479
2021-10-24,75.8479
2021-10-25,75.8479
2021-10-26,75.8479
2021-10-27,75.8479
2021-10-28,75.8479
2021-10-29,75.8479
2021-10-30,75.8479
2021-10-31,75.8479
2021-11-01,75.8479
2021-11-02,75.8479
2021-11-03,75.8479
2021-11-04,75.8479
2021-11-05,75.8479
2021-11-06,75.8479
2021-11-07,75.8479
2021-11-08,75.8479
2021-11-09,75.8479
2021-11-10,75.8479
2021-11-11,75.8479
2021-11-12,75.8479
2021-11-13,75.8479
2021-11-14,75.8479
2021-11-15,75.8479
2021-11-16,75.8479
2021-11-17,75.8479
2021-11-18,75.8479
2021-11-19,75.8479
2021-11-20,75.8479
2021-11-21,75.8479
2021-11-22,75.8479
2021-11-23,75.8479
2021-11-24,75.8479
2021-11-25,75.8479
2021-11-26,75.8479
2021-11-27,75.8479
2021-11-28,75.8479
2021-11-29,75.8479
2021-11-30,75.8479
2021-12-01,75.8479
2021-12-02,75.8479
2021-12-03,75.8479
2021-12-04,75.8479
2021-12-05,75.8479
2021-12-06,75.8479
2021-12-07,75.8479
2021-12-08,75.8479
2021-12-09,75.8479
2021-12-10,75.8479
2021-12-11,75.8479
2021-12-12,75.8479
2021-12-13,75.8479
2021-12-14,75.8479
2021-12-15,75.8479
2021-12-16,75.8479
2021-12-17,75.8479
2021-12-18,75.8479
2021-12-19,75.8479
2021-12-20,75.8479
2021-12-21,75.8479
2021-12-22,75.8479
2021-12-23,75.8479
2021-12-24,75.8479
2021-12-25,75.8479
2021-12-26,76.6412
2021-12-27,76.6412
2021-12-28,76.6412
2021-12-29,76.6412
2021-12-30,76.6412
2021-12-31,76.6412
2022-01-01,76.6412
2022-01-02,76.6412
2022-01-03,76.6412
2022-01-04,76.6412
2022-01-05,76.6412
2022-01-06,76.6412
2022-01-07,76.6412
2022-01-08,76.6412
2022-01-09,76.6412
2022-01-10,76.6412
2022-01-11,76.6412
2022-01-12,76.6412
2022-01-13,76.6412
2022-01-14,76.6412
2022-01-15,76.6412
2022-01-16,76.6412
2022-01-17,76.6412
2022-01-18,76.6412
2022-01-19,76.6412
2022-01-20,76.6412
2022-01-21,76.6412
2022-01-22,76.6412
2022-01-23,76.6412
2022-01-24,76.6412
2022-01-25,76.6412
2022-01-26,76.6412
2022-01-27,76.6412
2022-01-28,76.6412
2022-01-29,76.6412
2022-01-30,76.6412
2022-01-31,76.6412
2022-02-01,76.6412
2022-02-02,76.6412
2022-02-03,76.6412
2022-02-04,76.6412
2022-02-05,76.6412
2022-02-06,76.6412
2022-02-07,76.6412
2022-02-08,76.6412
2022-02-09,76.6412
2022-02-10,76.6412
2022-02-11,76.6412
2022-02-12,76.6412
2022-02-13,76.6412
2022-02-14,76.6412
2022-02-15,76.6412
2022-02-16,76.6412
2022-02-17,76.6412
2022-02-18,76.6412
2022-02-19,76.6412
2022-02-20,76.6412
2022-02-21,76.6412
2022-02-22,76.6412
2022-02-23,76.6412
2022-02-24,76.6412
2022-02-25,76.6412
2022-02-26,76.6412
2022-02-27,76.6412
2022-02-28,76.6412
2022-03-01,76.6412
2022-03-02,76.6412
2022-03-03,76.6412
2022-03-04,76.6412
2022-03-05,76.6412
2022-03-06,76.6412
2022-03-07,76.6412
2022-03-08,76.6412
2022-03-09,76.6412
2022-03-10,76.6412
2022-03-11,76.6412
2022-03-12,76.6412
2022-03-13,76.6412
2022-03-14,76.6412
2022-03-15,76.6412
2022-03-16,76.6412
2022-03-17,76.6412
2022-03-18,76.6412
2022-03-19,76.6412
2022-03-20,76.6412
2022-03-21,76.6412
2022-03-22,76.6412
2022-03-23,76.6412
2022-03-24,76.6412
2022-03-25,76.6412
2022-03-26,76.6412
2022-03-27,79.6801
2022-03-28,79.6801
2022-03-29,79.6801
2022-03-30,79.6801
2022-03-31,79.6801
2022-04-01,79.6801
2022-04-02,79.6801
2022-04-03,79.6801
2022-04-04,79.6801
2022-04-05,79.6801
2022-04-06,79.6801
2022-04-07,79.6801
2022-04-08,79.6801
2022-04-09,79.6801
2022-04-10,79.6801
2022-04-11,79.6801
2022-04-12,79.6801
2022-04-13,79.6801
2022-04-14,79.6801
2022-04-15,79.6801
2022-04-16,79.6801
2022-04-17,79.6801
2022-04-18,79.6801
2022-04-19,79.6801
2022-04-20,79.6801
2022-04-21,79.6801
2022-04-22,79.6801
2022-04-23,79.6801
2022-04-24,79.6801
2022-04-25,79.6801
2022-04-26,79.6801
2022-04-27,79.6801
2022-04-28,79.6801
2022-04-29,79.6801
2022-04-30,79.6801
2022-05-01,79.6801
2022-05-02,79.6801
2022-05-03,79.6801
2022-05-04,79.6801
2022-05-05,79.6801
2022-05-06,79.6801
2022-05-07,79.6801
2022-05-08,79.6801
2022-05-09,79.6801
2022-05-10,79.6801
2022-05-11,79.6801
2022-05-12,79.6801
2022-05-13,79.6801
2022-05-14,79.6801
2022-05-15,79.6801
2022-05-16,79.6801
2022-05-17,79.6801
2022-05-18,79.6801
2022-05-19,79.6801
2022-05-20,79.6801
2022-05-21,79.6801
2022-05-22,79.6801
2022-05-23,79.6801
2022-05-24,79.6801
2022-05-25,79.6801
2022-05-26,79.6801
2022-05-27,79.6801
2022-05-28,79.6801
2022-05-29,79.6801
2022-05-30,79.6801
2022-05-31,79.6801
2022-06-01,79.6801
2022-06-02,79.6801
2022-06-03,79.6801
2022-06-04,79.6801
2022-06-05,79.6801
2022-06-06,79.6801
2022-06-07,79.6801
2022-06-08,79.6801
2022-06-09,79.6801
2022-06-10,79.6801
2022-06-11,79.6801
2022-06-12,79.6801
2022-06-13,79.6801
2022-06-14,79.6801
2022-06-15,79.6801
2022-06-16,79.6801
2022-06-17,79.6801
2022-06-18,79.6801
2022-06-19,79.6801
2022-06-20,79.6801
2022-06-21,79.6801
2022-06-22,79.6801
2022-06-23,79.6801
2022-06-24,79.6801
2022-06-25,79.6801
2022-06-26,74.8489
2022-06-27,74.8489
2022-06-28,74.8489
2022-06-29,74.8489
2022-06-30,74.8489
2022-07-01,74.8489
2022-07-02,74.8489
2022-07-03,74.8489
2022-07-04,74.8489
2022-07-05,74.8489
2022-07-06,74.8489
2022-07-07,74.8489
2022-07-08,74.8489
2022-07-09,74.8489
2022-07-10,74.8489
2022-07-11,74.8489
2022-07-12,74.8489
2022-07-13,74.8489
2022-07-14,74.8489
2022-07-15,74.8489
2022-07-16,74.8489
2022-07-17,74.8489
2022-07-18,74.8489
2022-07-19,74.8489
2022-07-20,74.8489
2022-07-21,74.8489
2022-07-22,74.8489
2022-07-23,74.8489
2022-07-24,74.8489
2022-07-25,74.8489
2022-07-26,74.8489
2022-07-27,74.8489
2022-07-28,74.8489
2022-07-29,74.8489
2022-07-30,74.8489
2022-07-31,74.8489
2022-08-01,74.8489
2022-08-02,74.8489
2022-08-03,74.8489
2022-08-04,74.8489
2022-08-05,74.8489
2022-08-06,74.8489
2022-08-07,74.8489
2022-08-08,74.8489
2022-08-09,74.8489
2022-08-10,74.8489
2022-08-11,74.8489
2022-08-12,74.8489
2022-08-13,74.8489
2022-08-14,74.8489
2022-08-15,74.8489
2022-08-16,74.8489
2022-08-17,74.8489
2022-08-18,74.8489
2022-08-19,74.8489
2022-08-20,74.8489
2022-08-21,74.8489
2022-08-22,74.8489
2022-08-23,74.8489
2022-08-24,74.8489
2022-08-25,74.8489
2022-08-26,74.8489
2022-08-27,74.8489
2022-08-28,74.8489
2022-08-29,74.8489
2022-08-30,74.8489
2022-08-31,74.8489
2022-09-01,74.8489
2022-09-02,74.8489
2022-09-03,74.8489
2022-09-04,74.8489
2022-09-05,74.8489
2022-09-06,74.8489
2022-09-07,74.8489
2022-09-08,74.8489
2022-09-09,74.8489
2022-09-10,74.8489
2022-09-11,74.8489
2022-09-12,74.8489
2022-09-13,74.8489
2022-09-14,74.8489
2022-09-15,74.8489
2022-09-16,74.8489
2022-09-17,74.8489
2022-09-18,74.8489
2022-09-19,74.8489
2022-09-20,74.8489
2022-09-21,74.8489
2022-09-22,74.8489
2022-09-23,74.8489
2022-09-24,74.8489
2022-09-25,73.3252
2022-09-26,73.3252
2022-09-27,73.3252
2022-09-28,73.3252
2022-09-29,73.3252
2022-09-30,73.3252
2022-10-01,73.3252
2022-10-02,73.3252
2022-10-03,73.3252
2022-10-04,73.3252
2022-10-05,73.3252
2022-10-06,73.3252
2022-10-07,73.3252
2022-10-08,73.3252
2022-10-09,73.3252
2022-10-10,73.3252
2022-10-11,73.3252
2022-10-12,73.3252
2022-10-13,73.3252
2022-10-14,73.3252
2022-10-15,73.3252
2022-10-16,73.3252
2022-10-17,73.3252
2022-10-18,73.3252
2022-10-19,73.3252
2022-10-20,73.3252
2022-10-21,73.3252
2022-10-22,73.3252
2022-10-23,73.3252
2022-10-24,73.3252
2022-10-25,73.3252
2022-10-26,73.3252
2022-10-27,73.3252
2022-10-28,73.3252
2022-10-29,73.3252
2022-10-30,73.3252
2022-10-31,73.3252
2022-11-01,73.3252
2022-11-02,73.3252
2022-11-03,73.3252
2022-11-04,73.3252
2022-11-05,73.3252
2022-11-06,73.3252
2022-11-07,73.3252
2022-11-08,73.3252
2022-11-09,73.3252
2022-11-10,73.3252
2022-11-11,73.3252
2022-11-12,73.3252
2022-11-13,73.3252
2022-11-14,73.3252
2022-11-15,73.3252
2022-11-16,73.3252
2022-11-17,73.3252
2022-11-18,73.3252
2022-11-19,73.3252
2022-11-20,73.3252
2022-11-21,73.3252
2022-11-22,73.3252
2022-11-23,73.3252
2022-11-24,73.3252
2022-11-25,73.3252
2022-11-26,73.3252
2022-11-27,73.3252
2022-11-28,73.3252
2022-11-29,73.3252
2022-11-30,73.3252
2022-12-01,73.3252
2022-12-02,73.3252
2022-12-03,73.3252
2022-12-04,73.3252
2022-12-05,73.3252
2022-12-06,73.3252
2022-12-07,73.3252
2022-12-08,73.3252
2022-12-09,73.3252
2022-12-10,73.3252
2022-12-11,73.3252
2022-12-12,73.3252
2022-12-13,73.3252
2022-12-14,73.3252
2022-12-15,73.3252
2022-12-16,73.3252
2022-12-17,73.3252
2022-12-18,73.3252
2022-12-19,73.3252
2022-12-20,73.3252
2022-12-21,73.3252
2022-12-22,73.3252
2022-12-23,73.3252
2022-12-24,73.3252
2022-12-25,69.3498
2022-12-26,69.3498
2022-12-27,69.3498
2022-12-28,69.3498
2022-12-29,69.3498
2022-12-30,69.3498
2022-12-31,69.3498
2023-01-01,69.3498
2023-01-02,69.3498
2023-01-03,69.3498
2023-01-04,69.3498
2023-01-05,69.3498
2023-01-06,69.3498
2023-01-07,69.3498
2023-01-08,69.3498
2023-01-09,69.3498
2023-01-10,69.3498
2023-01-11,69.3498
2023-01-12,69.3498
2023-01-13,69.3498
2023-01-14,69.3498
2023-01-15,69.3498
2023-01-16,69.3498
2023-01-17,69.3498
2023-01-18,69.3498
2023-01-19,69.3498
2023-01-20,69.3498
2023-01-21,69.3498
2023-01-22,69.3498
2023-01-23,69.3498
2023-01-24,69.3498
2023-01-25,69.3498
2023-01-26,69.3498
2023-01-27,69.3498
2023-01-28,69.3498
2023-01-29,69.3498
2023-01-30,69.3498
2023-01-31,69.3498
2023-02-01,69.3498
2023-02-02,69.3498
2023-02-03,69.3498
2023-02-04,69.3498
2023-02-05,69.3498
2023-02-06,69.3498
2023-02-07,69.3498
2023-02-08,69.3498
2023-02-09,69.3498
2023-02-10,69.3498
2023-02-11,69.3498
2023-02-12,69.3498
2023-02-13,69.3498
2023-02-14,69.3498
2023-02-15,69.3498
2023-02-16,69.3498
2023-02-17,69.3498
2023-02-18,69.3498
2023-02-19,69.3498
2023-02-20,69.3498
2023-02-21,69.3498
2023-02-22,69.3498
2023-02-23,69.3498
2023-02-24,69.3498
2023-02-25,69.3498
2023-02-26,69.3498
2023-02-27,69.3498
2023-02-28,69.3498
2023-03-01,69.3498
2023-03-02,69.3498
2023-03-03,69.3498
2023-03-04,69.3498
2023-03-05,69.3498
2023-03-06,69.3498
2023-03-07,69.3498
2023-03-08,69.3498
