,HUBB US Equity
2020-10-30,18.924
2020-10-31,18.924
2020-11-01,18.924
2020-11-02,18.924
2020-11-03,18.924
2020-11-04,18.924
2020-11-05,18.924
2020-11-06,18.924
2020-11-07,18.924
2020-11-08,18.924
2020-11-09,18.924
2020-11-10,18.924
2020-11-11,18.924
2020-11-12,18.924
2020-11-13,18.924
2020-11-14,18.924
2020-11-15,18.924
2020-11-16,18.924
2020-11-17,18.924
2020-11-18,18.924
2020-11-19,18.924
2020-11-20,18.924
2020-11-21,18.924
2020-11-22,18.924
2020-11-23,18.924
2020-11-24,18.924
2020-11-25,18.924
2020-11-26,18.924
2020-11-27,18.924
2020-11-28,18.924
2020-11-29,18.924
2020-11-30,18.924
2020-12-01,18.924
2020-12-02,18.924
2020-12-03,18.924
2020-12-04,18.924
2020-12-05,18.924
2020-12-06,18.924
2020-12-07,18.924
2020-12-08,18.924
2020-12-09,18.924
2020-12-10,18.924
2020-12-11,18.924
2020-12-12,18.924
2020-12-13,18.924
2020-12-14,18.924
2020-12-15,18.924
2020-12-16,18.924
2020-12-17,18.924
2020-12-18,18.924
2020-12-19,18.924
2020-12-20,18.924
2020-12-21,18.924
2020-12-22,18.924
2020-12-23,18.924
2020-12-24,18.924
2020-12-25,18.924
2020-12-26,18.924
2020-12-27,18.924
2020-12-28,18.924
2020-12-29,18.924
2020-12-30,18.924
2020-12-31,17.4205
2021-01-01,17.4205
2021-01-02,17.4205
2021-01-03,17.4205
2021-01-04,17.4205
2021-01-05,17.4205
2021-01-06,17.4205
2021-01-07,17.4205
2021-01-08,17.4205
2021-01-09,17.4205
2021-01-10,17.4205
2021-01-11,17.4205
2021-01-12,17.4205
2021-01-13,17.4205
2021-01-14,17.4205
2021-01-15,17.4205
2021-01-16,17.4205
2021-01-17,17.4205
2021-01-18,17.4205
2021-01-19,17.4205
2021-01-20,17.4205
2021-01-21,17.4205
2021-01-22,17.4205
2021-01-23,17.4205
2021-01-24,17.4205
2021-01-25,17.4205
2021-01-26,17.4205
2021-01-27,17.4205
2021-01-28,17.4205
2021-01-29,17.4205
2021-01-30,17.4205
2021-01-31,17.4205
2021-02-01,17.4205
2021-02-02,17.4205
2021-02-03,17.4205
2021-02-04,17.4205
2021-02-05,17.4205
2021-02-06,17.4205
2021-02-07,17.4205
2021-02-08,17.4205
2021-02-09,17.4205
2021-02-10,17.4205
2021-02-11,17.4205
2021-02-12,17.4205
2021-02-13,17.4205
2021-02-14,17.4205
2021-02-15,17.4205
2021-02-16,17.4205
2021-02-17,17.4205
2021-02-18,17.4205
2021-02-19,17.4205
2021-02-20,17.4205
2021-02-21,17.4205
2021-02-22,17.4205
2021-02-23,17.4205
2021-02-24,17.4205
2021-02-25,17.4205
2021-02-26,17.4205
2021-02-27,17.4205
2021-02-28,17.4205
2021-03-01,17.4205
2021-03-02,17.4205
2021-03-03,17.4205
2021-03-04,17.4205
2021-03-05,17.4205
2021-03-06,17.4205
2021-03-07,17.4205
2021-03-08,17.4205
2021-03-09,17.4205
2021-03-10,17.4205
2021-03-11,17.4205
2021-03-12,17.4205
2021-03-13,17.4205
2021-03-14,17.4205
2021-03-15,17.4205
2021-03-16,17.4205
2021-03-17,17.4205
2021-03-18,17.4205
2021-03-19,17.4205
2021-03-20,17.4205
2021-03-21,17.4205
2021-03-22,17.4205
2021-03-23,17.4205
2021-03-24,17.4205
2021-03-25,17.4205
2021-03-26,17.4205
2021-03-27,17.4205
2021-03-28,17.4205
2021-03-29,17.4205
2021-03-30,17.4205
2021-03-31,17.6456
2021-04-01,17.6456
2021-04-02,17.6456
2021-04-03,17.6456
2021-04-04,17.6456
2021-04-05,17.6456
2021-04-06,17.6456
2021-04-07,17.6456
2021-04-08,17.6456
2021-04-09,17.6456
2021-04-10,17.6456
2021-04-11,17.6456
2021-04-12,17.6456
2021-04-13,17.6456
2021-04-14,17.6456
2021-04-15,17.6456
2021-04-16,17.6456
2021-04-17,17.6456
2021-04-18,17.6456
2021-04-19,17.6456
2021-04-20,17.6456
2021-04-21,17.6456
2021-04-22,17.6456
2021-04-23,17.6456
2021-04-24,17.6456
2021-04-25,17.6456
2021-04-26,17.6456
2021-04-27,17.6456
2021-04-28,17.6456
2021-04-29,17.6456
2021-04-30,17.6456
2021-05-01,17.6456
2021-05-02,17.6456
2021-05-03,17.6456
2021-05-04,17.6456
2021-05-05,17.6456
2021-05-06,17.6456
2021-05-07,17.6456
2021-05-08,17.6456
2021-05-09,17.6456
2021-05-10,17.6456
2021-05-11,17.6456
2021-05-12,17.6456
2021-05-13,17.6456
2021-05-14,17.6456
2021-05-15,17.6456
2021-05-16,17.6456
2021-05-17,17.6456
2021-05-18,17.6456
2021-05-19,17.6456
2021-05-20,17.6456
2021-05-21,17.6456
2021-05-22,17.6456
2021-05-23,17.6456
2021-05-24,17.6456
2021-05-25,17.6456
2021-05-26,17.6456
2021-05-27,17.6456
2021-05-28,17.6456
2021-05-29,17.6456
2021-05-30,17.6456
2021-05-31,17.6456
2021-06-01,17.6456
2021-06-02,17.6456
2021-06-03,17.6456
2021-06-04,17.6456
2021-06-05,17.6456
2021-06-06,17.6456
2021-06-07,17.6456
2021-06-08,17.6456
2021-06-09,17.6456
2021-06-10,17.6456
2021-06-11,17.6456
2021-06-12,17.6456
2021-06-13,17.6456
2021-06-14,17.6456
2021-06-15,17.6456
2021-06-16,17.6456
2021-06-17,17.6456
2021-06-18,17.6456
2021-06-19,17.6456
2021-06-20,17.6456
2021-06-21,17.6456
2021-06-22,17.6456
2021-06-23,17.6456
2021-06-24,17.6456
2021-06-25,17.6456
2021-06-26,17.6456
2021-06-27,17.6456
2021-06-28,17.6456
2021-06-29,17.6456
2021-06-30,17.6376
2021-07-01,17.6376
2021-07-02,17.6376
2021-07-03,17.6376
2021-07-04,17.6376
2021-07-05,17.6376
2021-07-06,17.6376
2021-07-07,17.6376
2021-07-08,17.6376
2021-07-09,17.6376
2021-07-10,17.6376
2021-07-11,17.6376
2021-07-12,17.6376
2021-07-13,17.6376
2021-07-14,17.6376
2021-07-15,17.6376
2021-07-16,17.6376
2021-07-17,17.6376
2021-07-18,17.6376
2021-07-19,17.6376
2021-07-20,17.6376
2021-07-21,17.6376
2021-07-22,17.6376
2021-07-23,17.6376
2021-07-24,17.6376
2021-07-25,17.6376
2021-07-26,17.6376
2021-07-27,17.6376
2021-07-28,17.6376
2021-07-29,17.6376
2021-07-30,17.6376
2021-07-31,17.6376
2021-08-01,17.6376
2021-08-02,17.6376
2021-08-03,17.6376
2021-08-04,17.6376
2021-08-05,17.6376
2021-08-06,17.6376
2021-08-07,17.6376
2021-08-08,17.6376
2021-08-09,17.6376
2021-08-10,17.6376
2021-08-11,17.6376
2021-08-12,17.6376
2021-08-13,17.6376
2021-08-14,17.6376
2021-08-15,17.6376
2021-08-16,17.6376
2021-08-17,17.6376
2021-08-18,17.6376
2021-08-19,17.6376
2021-08-20,17.6376
2021-08-21,17.6376
2021-08-22,17.6376
2021-08-23,17.6376
2021-08-24,17.6376
2021-08-25,17.6376
2021-08-26,17.6376
2021-08-27,17.6376
2021-08-28,17.6376
2021-08-29,17.6376
2021-08-30,17.6376
2021-08-31,17.6376
2021-09-01,17.6376
2021-09-02,17.6376
2021-09-03,17.6376
2021-09-04,17.6376
2021-09-05,17.6376
2021-09-06,17.6376
2021-09-07,17.6376
2021-09-08,17.6376
2021-09-09,17.6376
2021-09-10,17.6376
2021-09-11,17.6376
2021-09-12,17.6376
2021-09-13,17.6376
2021-09-14,17.6376
2021-09-15,17.6376
2021-09-16,17.6376
2021-09-17,17.6376
2021-09-18,17.6376
2021-09-19,17.6376
2021-09-20,17.6376
2021-09-21,17.6376
2021-09-22,17.6376
2021-09-23,17.6376
2021-09-24,17.6376
2021-09-25,17.6376
2021-09-26,17.6376
2021-09-27,17.6376
2021-09-28,17.6376
2021-09-29,17.6376
2021-09-30,17.2831
2021-10-01,17.2831
2021-10-02,17.2831
2021-10-03,17.2831
2021-10-04,17.2831
2021-10-05,17.2831
2021-10-06,17.2831
2021-10-07,17.2831
2021-10-08,17.2831
2021-10-09,17.2831
2021-10-10,17.2831
2021-10-11,17.2831
2021-10-12,17.2831
2021-10-13,17.2831
2021-10-14,17.2831
2021-10-15,17.2831
2021-10-16,17.2831
2021-10-17,17.2831
2021-10-18,17.2831
2021-10-19,17.2831
2021-10-20,17.2831
2021-10-21,17.2831
2021-10-22,17.2831
2021-10-23,17.2831
2021-10-24,17.2831
2021-10-25,17.2831
2021-10-26,17.2831
2021-10-27,17.2831
2021-10-28,17.2831
2021-10-29,17.2831
2021-10-30,17.2831
2021-10-31,17.2831
2021-11-01,17.2831
2021-11-02,17.2831
2021-11-03,17.2831
2021-11-04,17.2831
2021-11-05,17.2831
2021-11-06,17.2831
2021-11-07,17.2831
2021-11-08,17.2831
2021-11-09,17.2831
2021-11-10,17.2831
2021-11-11,17.2831
2021-11-12,17.2831
2021-11-13,17.2831
2021-11-14,17.2831
2021-11-15,17.2831
2021-11-16,17.2831
2021-11-17,17.2831
2021-11-18,17.2831
2021-11-19,17.2831
2021-11-20,17.2831
2021-11-21,17.2831
2021-11-22,17.2831
2021-11-23,17.2831
2021-11-24,17.2831
2021-11-25,17.2831
2021-11-26,17.2831
2021-11-27,17.2831
2021-11-28,17.2831
2021-11-29,17.2831
2021-11-30,17.2831
2021-12-01,17.2831
2021-12-02,17.2831
2021-12-03,17.2831
2021-12-04,17.2831
2021-12-05,17.2831
2021-12-06,17.2831
2021-12-07,17.2831
2021-12-08,17.2831
2021-12-09,17.2831
2021-12-10,17.2831
2021-12-11,17.2831
2021-12-12,17.2831
2021-12-13,17.2831
2021-12-14,17.2831
2021-12-15,17.2831
2021-12-16,17.2831
2021-12-17,17.2831
2021-12-18,17.2831
2021-12-19,17.2831
2021-12-20,17.2831
2021-12-21,17.2831
2021-12-22,17.2831
2021-12-23,17.2831
2021-12-24,17.2831
2021-12-25,17.2831
2021-12-26,17.2831
2021-12-27,17.2831
2021-12-28,17.2831
2021-12-29,17.2831
2021-12-30,17.2831
2021-12-31,17.6892
2022-01-01,17.6892
2022-01-02,17.6892
2022-01-03,17.6892
2022-01-04,17.6892
2022-01-05,17.6892
2022-01-06,17.6892
2022-01-07,17.6892
2022-01-08,17.6892
2022-01-09,17.6892
2022-01-10,17.6892
2022-01-11,17.6892
2022-01-12,17.6892
2022-01-13,17.6892
2022-01-14,17.6892
2022-01-15,17.6892
2022-01-16,17.6892
2022-01-17,17.6892
2022-01-18,17.6892
2022-01-19,17.6892
2022-01-20,17.6892
2022-01-21,17.6892
2022-01-22,17.6892
2022-01-23,17.6892
2022-01-24,17.6892
2022-01-25,17.6892
2022-01-26,17.6892
2022-01-27,17.6892
2022-01-28,17.6892
2022-01-29,17.6892
2022-01-30,17.6892
2022-01-31,17.6892
2022-02-01,17.6892
2022-02-02,17.6892
2022-02-03,17.6892
2022-02-04,17.6892
2022-02-05,17.6892
2022-02-06,17.6892
2022-02-07,17.6892
2022-02-08,17.6892
2022-02-09,17.6892
2022-02-10,17.6892
2022-02-11,17.6892
2022-02-12,17.6892
2022-02-13,17.6892
2022-02-14,17.6892
2022-02-15,17.6892
2022-02-16,17.6892
2022-02-17,17.6892
2022-02-18,17.6892
2022-02-19,17.6892
2022-02-20,17.6892
2022-02-21,17.6892
2022-02-22,17.6892
2022-02-23,17.6892
2022-02-24,17.6892
2022-02-25,17.6892
2022-02-26,17.6892
2022-02-27,17.6892
2022-02-28,17.6892
2022-03-01,17.6892
2022-03-02,17.6892
2022-03-03,17.6892
2022-03-04,17.6892
2022-03-05,17.6892
2022-03-06,17.6892
2022-03-07,17.6892
2022-03-08,17.6892
2022-03-09,17.6892
2022-03-10,17.6892
2022-03-11,17.6892
2022-03-12,17.6892
2022-03-13,17.6892
2022-03-14,17.6892
2022-03-15,17.6892
2022-03-16,17.6892
2022-03-17,17.6892
2022-03-18,17.6892
2022-03-19,17.6892
2022-03-20,17.6892
2022-03-21,17.6892
2022-03-22,17.6892
2022-03-23,17.6892
2022-03-24,17.6892
2022-03-25,17.6892
2022-03-26,17.6892
2022-03-27,17.6892
2022-03-28,17.6892
2022-03-29,17.6892
2022-03-30,17.6892
2022-03-31,22.4721
2022-04-01,22.4721
2022-04-02,22.4721
2022-04-03,22.4721
2022-04-04,22.4721
2022-04-05,22.4721
2022-04-06,22.4721
2022-04-07,22.4721
2022-04-08,22.4721
2022-04-09,22.4721
2022-04-10,22.4721
2022-04-11,22.4721
2022-04-12,22.4721
2022-04-13,22.4721
2022-04-14,22.4721
2022-04-15,22.4721
2022-04-16,22.4721
2022-04-17,22.4721
2022-04-18,22.4721
2022-04-19,22.4721
2022-04-20,22.4721
2022-04-21,22.4721
2022-04-22,22.4721
2022-04-23,22.4721
2022-04-24,22.4721
2022-04-25,22.4721
2022-04-26,22.4721
2022-04-27,22.4721
2022-04-28,22.4721
2022-04-29,22.4721
2022-04-30,22.4721
2022-05-01,22.4721
2022-05-02,22.4721
2022-05-03,22.4721
2022-05-04,22.4721
2022-05-05,22.4721
2022-05-06,22.4721
2022-05-07,22.4721
2022-05-08,22.4721
2022-05-09,22.4721
2022-05-10,22.4721
2022-05-11,22.4721
2022-05-12,22.4721
2022-05-13,22.4721
2022-05-14,22.4721
2022-05-15,22.4721
2022-05-16,22.4721
2022-05-17,22.4721
2022-05-18,22.4721
2022-05-19,22.4721
2022-05-20,22.4721
2022-05-21,22.4721
2022-05-22,22.4721
2022-05-23,22.4721
2022-05-24,22.4721
2022-05-25,22.4721
2022-05-26,22.4721
2022-05-27,22.4721
2022-05-28,22.4721
2022-05-29,22.4721
2022-05-30,22.4721
2022-05-31,22.4721
2022-06-01,22.4721
2022-06-02,22.4721
2022-06-03,22.4721
2022-06-04,22.4721
2022-06-05,22.4721
2022-06-06,22.4721
2022-06-07,22.4721
2022-06-08,22.4721
2022-06-09,22.4721
2022-06-10,22.4721
2022-06-11,22.4721
2022-06-12,22.4721
2022-06-13,22.4721
2022-06-14,22.4721
2022-06-15,22.4721
2022-06-16,22.4721
2022-06-17,22.4721
2022-06-18,22.4721
2022-06-19,22.4721
2022-06-20,22.4721
2022-06-21,22.4721
2022-06-22,22.4721
2022-06-23,22.4721
2022-06-24,22.4721
2022-06-25,22.4721
2022-06-26,22.4721
2022-06-27,22.4721
2022-06-28,22.4721
2022-06-29,22.4721
2022-06-30,23.2191
2022-07-01,23.2191
2022-07-02,23.2191
2022-07-03,23.2191
2022-07-04,23.2191
2022-07-05,23.2191
2022-07-06,23.2191
2022-07-07,23.2191
2022-07-08,23.2191
2022-07-09,23.2191
2022-07-10,23.2191
2022-07-11,23.2191
2022-07-12,23.2191
2022-07-13,23.2191
2022-07-14,23.2191
2022-07-15,23.2191
2022-07-16,23.2191
2022-07-17,23.2191
2022-07-18,23.2191
2022-07-19,23.2191
2022-07-20,23.2191
2022-07-21,23.2191
2022-07-22,23.2191
2022-07-23,23.2191
2022-07-24,23.2191
2022-07-25,23.2191
2022-07-26,23.2191
2022-07-27,23.2191
2022-07-28,23.2191
2022-07-29,23.2191
2022-07-30,23.2191
2022-07-31,23.2191
2022-08-01,23.2191
2022-08-02,23.2191
2022-08-03,23.2191
2022-08-04,23.2191
2022-08-05,23.2191
2022-08-06,23.2191
2022-08-07,23.2191
2022-08-08,23.2191
2022-08-09,23.2191
2022-08-10,23.2191
2022-08-11,23.2191
2022-08-12,23.2191
2022-08-13,23.2191
2022-08-14,23.2191
2022-08-15,23.2191
2022-08-16,23.2191
2022-08-17,23.2191
2022-08-18,23.2191
2022-08-19,23.2191
2022-08-20,23.2191
2022-08-21,23.2191
2022-08-22,23.2191
2022-08-23,23.2191
2022-08-24,23.2191
2022-08-25,23.2191
2022-08-26,23.2191
2022-08-27,23.2191
2022-08-28,23.2191
2022-08-29,23.2191
2022-08-30,23.2191
2022-08-31,23.2191
2022-09-01,23.2191
2022-09-02,23.2191
2022-09-03,23.2191
2022-09-04,23.2191
2022-09-05,23.2191
2022-09-06,23.2191
2022-09-07,23.2191
2022-09-08,23.2191
2022-09-09,23.2191
2022-09-10,23.2191
2022-09-11,23.2191
2022-09-12,23.2191
2022-09-13,23.2191
2022-09-14,23.2191
2022-09-15,23.2191
2022-09-16,23.2191
2022-09-17,23.2191
2022-09-18,23.2191
2022-09-19,23.2191
2022-09-20,23.2191
2022-09-21,23.2191
2022-09-22,23.2191
2022-09-23,23.2191
2022-09-24,23.2191
2022-09-25,23.2191
2022-09-26,23.2191
2022-09-27,23.2191
2022-09-28,23.2191
2022-09-29,23.2191
2022-09-30,24.0401
2022-10-01,24.0401
2022-10-02,24.0401
2022-10-03,24.0401
2022-10-04,24.0401
2022-10-05,24.0401
2022-10-06,24.0401
2022-10-07,24.0401
2022-10-08,24.0401
2022-10-09,24.0401
2022-10-10,24.0401
2022-10-11,24.0401
2022-10-12,24.0401
2022-10-13,24.0401
2022-10-14,24.0401
2022-10-15,24.0401
2022-10-16,24.0401
2022-10-17,24.0401
2022-10-18,24.0401
2022-10-19,24.0401
2022-10-20,24.0401
2022-10-21,24.0401
2022-10-22,24.0401
2022-10-23,24.0401
2022-10-24,24.0401
2022-10-25,24.0401
2022-10-26,24.0401
2022-10-27,24.0401
2022-10-28,24.0401
2022-10-29,24.0401
2022-10-30,24.0401
2022-10-31,24.0401
2022-11-01,24.0401
2022-11-02,24.0401
2022-11-03,24.0401
2022-11-04,24.0401
2022-11-05,24.0401
2022-11-06,24.0401
2022-11-07,24.0401
2022-11-08,24.0401
2022-11-09,24.0401
2022-11-10,24.0401
2022-11-11,24.0401
2022-11-12,24.0401
2022-11-13,24.0401
2022-11-14,24.0401
2022-11-15,24.0401
2022-11-16,24.0401
2022-11-17,24.0401
2022-11-18,24.0401
2022-11-19,24.0401
2022-11-20,24.0401
2022-11-21,24.0401
2022-11-22,24.0401
2022-11-23,24.0401
2022-11-24,24.0401
2022-11-25,24.0401
2022-11-26,24.0401
2022-11-27,24.0401
2022-11-28,24.0401
2022-11-29,24.0401
2022-11-30,24.0401
2022-12-01,24.0401
2022-12-02,24.0401
2022-12-03,24.0401
2022-12-04,24.0401
2022-12-05,24.0401
2022-12-06,24.0401
2022-12-07,24.0401
2022-12-08,24.0401
2022-12-09,24.0401
2022-12-10,24.0401
2022-12-11,24.0401
2022-12-12,24.0401
2022-12-13,24.0401
2022-12-14,24.0401
2022-12-15,24.0401
2022-12-16,24.0401
2022-12-17,24.0401
2022-12-18,24.0401
2022-12-19,24.0401
2022-12-20,24.0401
2022-12-21,24.0401
2022-12-22,24.0401
2022-12-23,24.0401
2022-12-24,24.0401
2022-12-25,24.0401
2022-12-26,24.0401
2022-12-27,24.0401
2022-12-28,24.0401
2022-12-29,24.0401
2022-12-30,24.0401
2022-12-31,24.5191
2023-01-01,24.5191
2023-01-02,24.5191
2023-01-03,24.5191
2023-01-04,24.5191
2023-01-05,24.5191
2023-01-06,24.5191
2023-01-07,24.5191
2023-01-08,24.5191
2023-01-09,24.5191
2023-01-10,24.5191
2023-01-11,24.5191
2023-01-12,24.5191
2023-01-13,24.5191
2023-01-14,24.5191
2023-01-15,24.5191
2023-01-16,24.5191
2023-01-17,24.5191
2023-01-18,24.5191
2023-01-19,24.5191
2023-01-20,24.5191
2023-01-21,24.5191
2023-01-22,24.5191
2023-01-23,24.5191
2023-01-24,24.5191
2023-01-25,24.5191
2023-01-26,24.5191
2023-01-27,24.5191
2023-01-28,24.5191
2023-01-29,24.5191
2023-01-30,24.5191
2023-01-31,24.5191
2023-02-01,24.5191
2023-02-02,24.5191
2023-02-03,24.5191
2023-02-04,24.5191
2023-02-05,24.5191
2023-02-06,24.5191
2023-02-07,24.5191
2023-02-08,24.5191
2023-02-09,24.5191
2023-02-10,24.5191
2023-02-11,24.5191
2023-02-12,24.5191
2023-02-13,24.5191
2023-02-14,24.5191
2023-02-15,24.5191
2023-02-16,24.5191
2023-02-17,24.5191
2023-02-18,24.5191
2023-02-19,24.5191
2023-02-20,24.5191
2023-02-21,24.5191
2023-02-22,24.5191
2023-02-23,24.5191
2023-02-24,24.5191
2023-02-25,24.5191
2023-02-26,24.5191
2023-02-27,24.5191
2023-02-28,24.5191
2023-03-01,24.5191
2023-03-02,24.5191
2023-03-03,24.5191
2023-03-04,24.5191
2023-03-05,24.5191
2023-03-06,24.5191
2023-03-07,24.5191
2023-03-08,24.5191
2023-03-09,24.5191
2023-03-10,24.5191
2023-03-11,24.5191
2023-03-12,24.5191
2023-03-13,24.5191
2023-03-14,24.5191
2023-03-15,24.5191
2023-03-16,24.5191
