,ATKR US Equity
2020-08-19,54.7008
2020-08-20,54.7008
2020-08-21,54.7008
2020-08-22,54.7008
2020-08-23,54.7008
2020-08-24,54.7008
2020-08-25,54.7008
2020-08-26,54.7008
2020-08-27,54.7008
2020-08-28,54.7008
2020-08-29,54.7008
2020-08-30,54.7008
2020-08-31,54.7008
2020-09-01,54.7008
2020-09-02,54.7008
2020-09-03,54.7008
2020-09-04,54.7008
2020-09-05,54.7008
2020-09-06,54.7008
2020-09-07,54.7008
2020-09-08,54.7008
2020-09-09,54.7008
2020-09-10,54.7008
2020-09-11,54.7008
2020-09-12,54.7008
2020-09-13,54.7008
2020-09-14,54.7008
2020-09-15,54.7008
2020-09-16,54.7008
2020-09-17,54.7008
2020-09-18,54.7008
2020-09-19,54.7008
2020-09-20,54.7008
2020-09-21,54.7008
2020-09-22,54.7008
2020-09-23,54.7008
2020-09-24,54.7008
2020-09-25,54.7008
2020-09-26,54.7008
2020-09-27,54.7008
2020-09-28,54.7008
2020-09-29,54.7008
2020-09-30,49.8251
2020-10-01,49.8251
2020-10-02,49.8251
2020-10-03,49.8251
2020-10-04,49.8251
2020-10-05,49.8251
2020-10-06,49.8251
2020-10-07,49.8251
2020-10-08,49.8251
2020-10-09,49.8251
2020-10-10,49.8251
2020-10-11,49.8251
2020-10-12,49.8251
2020-10-13,49.8251
2020-10-14,49.8251
2020-10-15,49.8251
2020-10-16,49.8251
2020-10-17,49.8251
2020-10-18,49.8251
2020-10-19,49.8251
2020-10-20,49.8251
2020-10-21,49.8251
2020-10-22,49.8251
2020-10-23,49.8251
2020-10-24,49.8251
2020-10-25,49.8251
2020-10-26,49.8251
2020-10-27,49.8251
2020-10-28,49.8251
2020-10-29,49.8251
2020-10-30,49.8251
2020-10-31,49.8251
2020-11-01,49.8251
2020-11-02,49.8251
2020-11-03,49.8251
2020-11-04,49.8251
2020-11-05,49.8251
2020-11-06,49.8251
2020-11-07,49.8251
2020-11-08,49.8251
2020-11-09,49.8251
2020-11-10,49.8251
2020-11-11,49.8251
2020-11-12,49.8251
2020-11-13,49.8251
2020-11-14,49.8251
2020-11-15,49.8251
2020-11-16,49.8251
2020-11-17,49.8251
2020-11-18,49.8251
2020-11-19,49.8251
2020-11-20,49.8251
2020-11-21,49.8251
2020-11-22,49.8251
2020-11-23,49.8251
2020-11-24,49.8251
2020-11-25,49.8251
2020-11-26,49.8251
2020-11-27,49.8251
2020-11-28,49.8251
2020-11-29,49.8251
2020-11-30,49.8251
2020-12-01,49.8251
2020-12-02,49.8251
2020-12-03,49.8251
2020-12-04,49.8251
2020-12-05,49.8251
2020-12-06,49.8251
2020-12-07,49.8251
2020-12-08,49.8251
2020-12-09,49.8251
2020-12-10,49.8251
2020-12-11,49.8251
2020-12-12,49.8251
2020-12-13,49.8251
2020-12-14,49.8251
2020-12-15,49.8251
2020-12-16,49.8251
2020-12-17,49.8251
2020-12-18,49.8251
2020-12-19,49.8251
2020-12-20,49.8251
2020-12-21,49.8251
2020-12-22,49.8251
2020-12-23,49.8251
2020-12-24,49.8251
2020-12-25,57.1062
2020-12-26,57.1062
2020-12-27,57.1062
2020-12-28,57.1062
2020-12-29,57.1062
2020-12-30,57.1062
2020-12-31,57.1062
2021-01-01,57.1062
2021-01-02,57.1062
2021-01-03,57.1062
2021-01-04,57.1062
2021-01-05,57.1062
2021-01-06,57.1062
2021-01-07,57.1062
2021-01-08,57.1062
2021-01-09,57.1062
2021-01-10,57.1062
2021-01-11,57.1062
2021-01-12,57.1062
2021-01-13,57.1062
2021-01-14,57.1062
2021-01-15,57.1062
2021-01-16,57.1062
2021-01-17,57.1062
2021-01-18,57.1062
2021-01-19,57.1062
2021-01-20,57.1062
2021-01-21,57.1062
2021-01-22,57.1062
2021-01-23,57.1062
2021-01-24,57.1062
2021-01-25,57.1062
2021-01-26,57.1062
2021-01-27,57.1062
2021-01-28,57.1062
2021-01-29,57.1062
2021-01-30,57.1062
2021-01-31,57.1062
2021-02-01,57.1062
2021-02-02,57.1062
2021-02-03,57.1062
2021-02-04,57.1062
2021-02-05,57.1062
2021-02-06,57.1062
2021-02-07,57.1062
2021-02-08,57.1062
2021-02-09,57.1062
2021-02-10,57.1062
2021-02-11,57.1062
2021-02-12,57.1062
2021-02-13,57.1062
2021-02-14,57.1062
2021-02-15,57.1062
2021-02-16,57.1062
2021-02-17,57.1062
2021-02-18,57.1062
2021-02-19,57.1062
2021-02-20,57.1062
2021-02-21,57.1062
2021-02-22,57.1062
2021-02-23,57.1062
2021-02-24,57.1062
2021-02-25,57.1062
2021-02-26,57.1062
2021-02-27,57.1062
2021-02-28,57.1062
2021-03-01,57.1062
2021-03-02,57.1062
2021-03-03,57.1062
2021-03-04,57.1062
2021-03-05,57.1062
2021-03-06,57.1062
2021-03-07,57.1062
2021-03-08,57.1062
2021-03-09,57.1062
2021-03-10,57.1062
2021-03-11,57.1062
2021-03-12,57.1062
2021-03-13,57.1062
2021-03-14,57.1062
2021-03-15,57.1062
2021-03-16,57.1062
2021-03-17,57.1062
2021-03-18,57.1062
2021-03-19,57.1062
2021-03-20,57.1062
2021-03-21,57.1062
2021-03-22,57.1062
2021-03-23,57.1062
2021-03-24,57.1062
2021-03-25,57.1062
2021-03-26,66.6172
2021-03-27,66.6172
2021-03-28,66.6172
2021-03-29,66.6172
2021-03-30,66.6172
2021-03-31,66.6172
2021-04-01,66.6172
2021-04-02,66.6172
2021-04-03,66.6172
2021-04-04,66.6172
2021-04-05,66.6172
2021-04-06,66.6172
2021-04-07,66.6172
2021-04-08,66.6172
2021-04-09,66.6172
2021-04-10,66.6172
2021-04-11,66.6172
2021-04-12,66.6172
2021-04-13,66.6172
2021-04-14,66.6172
2021-04-15,66.6172
2021-04-16,66.6172
2021-04-17,66.6172
2021-04-18,66.6172
2021-04-19,66.6172
2021-04-20,66.6172
2021-04-21,66.6172
2021-04-22,66.6172
2021-04-23,66.6172
2021-04-24,66.6172
2021-04-25,66.6172
2021-04-26,66.6172
2021-04-27,66.6172
2021-04-28,66.6172
2021-04-29,66.6172
2021-04-30,66.6172
2021-05-01,66.6172
2021-05-02,66.6172
2021-05-03,66.6172
2021-05-04,66.6172
2021-05-05,66.6172
2021-05-06,66.6172
2021-05-07,66.6172
2021-05-08,66.6172
2021-05-09,66.6172
2021-05-10,66.6172
2021-05-11,66.6172
2021-05-12,66.6172
2021-05-13,66.6172
2021-05-14,66.6172
2021-05-15,66.6172
2021-05-16,66.6172
2021-05-17,66.6172
2021-05-18,66.6172
2021-05-19,66.6172
2021-05-20,66.6172
2021-05-21,66.6172
2021-05-22,66.6172
2021-05-23,66.6172
2021-05-24,66.6172
2021-05-25,66.6172
2021-05-26,66.6172
2021-05-27,66.6172
2021-05-28,66.6172
2021-05-29,66.6172
2021-05-30,66.6172
2021-05-31,66.6172
2021-06-01,66.6172
2021-06-02,66.6172
2021-06-03,66.6172
2021-06-04,66.6172
2021-06-05,66.6172
2021-06-06,66.6172
2021-06-07,66.6172
2021-06-08,66.6172
2021-06-09,66.6172
2021-06-10,66.6172
2021-06-11,66.6172
2021-06-12,66.6172
2021-06-13,66.6172
2021-06-14,66.6172
2021-06-15,66.6172
2021-06-16,66.6172
2021-06-17,66.6172
2021-06-18,66.6172
2021-06-19,66.6172
2021-06-20,66.6172
2021-06-21,66.6172
2021-06-22,66.6172
2021-06-23,66.6172
2021-06-24,66.6172
2021-06-25,87.7992
2021-06-26,87.7992
2021-06-27,87.7992
2021-06-28,87.7992
2021-06-29,87.7992
2021-06-30,87.7992
2021-07-01,87.7992
2021-07-02,87.7992
2021-07-03,87.7992
2021-07-04,87.7992
2021-07-05,87.7992
2021-07-06,87.7992
2021-07-07,87.7992
2021-07-08,87.7992
2021-07-09,87.7992
2021-07-10,87.7992
2021-07-11,87.7992
2021-07-12,87.7992
2021-07-13,87.7992
2021-07-14,87.7992
2021-07-15,87.7992
2021-07-16,87.7992
2021-07-17,87.7992
2021-07-18,87.7992
2021-07-19,87.7992
2021-07-20,87.7992
2021-07-21,87.7992
2021-07-22,87.7992
2021-07-23,87.7992
2021-07-24,87.7992
2021-07-25,87.7992
2021-07-26,87.7992
2021-07-27,87.7992
2021-07-28,87.7992
2021-07-29,87.7992
2021-07-30,87.7992
2021-07-31,87.7992
2021-08-01,87.7992
2021-08-02,87.7992
2021-08-03,87.7992
2021-08-04,87.7992
2021-08-05,87.7992
2021-08-06,87.7992
2021-08-07,87.7992
2021-08-08,87.7992
2021-08-09,87.7992
2021-08-10,87.7992
2021-08-11,87.7992
2021-08-12,87.7992
2021-08-13,87.7992
2021-08-14,87.7992
2021-08-15,87.7992
2021-08-16,87.7992
2021-08-17,87.7992
2021-08-18,87.7992
2021-08-19,87.7992
2021-08-20,87.7992
2021-08-21,87.7992
2021-08-22,87.7992
2021-08-23,87.7992
2021-08-24,87.7992
2021-08-25,87.7992
2021-08-26,87.7992
2021-08-27,87.7992
2021-08-28,87.7992
2021-08-29,87.7992
2021-08-30,87.7992
2021-08-31,87.7992
2021-09-01,87.7992
2021-09-02,87.7992
2021-09-03,87.7992
2021-09-04,87.7992
2021-09-05,87.7992
2021-09-06,87.7992
2021-09-07,87.7992
2021-09-08,87.7992
2021-09-09,87.7992
2021-09-10,87.7992
2021-09-11,87.7992
2021-09-12,87.7992
2021-09-13,87.7992
2021-09-14,87.7992
2021-09-15,87.7992
2021-09-16,87.7992
2021-09-17,87.7992
2021-09-18,87.7992
2021-09-19,87.7992
2021-09-20,87.7992
2021-09-21,87.7992
2021-09-22,87.7992
2021-09-23,87.7992
2021-09-24,87.7992
2021-09-25,87.7992
2021-09-26,87.7992
2021-09-27,87.7992
2021-09-28,87.7992
2021-09-29,87.7992
2021-09-30,94.5757
2021-10-01,94.5757
2021-10-02,94.5757
2021-10-03,94.5757
2021-10-04,94.5757
2021-10-05,94.5757
2021-10-06,94.5757
2021-10-07,94.5757
2021-10-08,94.5757
2021-10-09,94.5757
2021-10-10,94.5757
2021-10-11,94.5757
2021-10-12,94.5757
2021-10-13,94.5757
2021-10-14,94.5757
2021-10-15,94.5757
2021-10-16,94.5757
2021-10-17,94.5757
2021-10-18,94.5757
2021-10-19,94.5757
2021-10-20,94.5757
2021-10-21,94.5757
2021-10-22,94.5757
2021-10-23,94.5757
2021-10-24,94.5757
2021-10-25,94.5757
2021-10-26,94.5757
2021-10-27,94.5757
2021-10-28,94.5757
2021-10-29,94.5757
2021-10-30,94.5757
2021-10-31,94.5757
2021-11-01,94.5757
2021-11-02,94.5757
2021-11-03,94.5757
2021-11-04,94.5757
2021-11-05,94.5757
2021-11-06,94.5757
2021-11-07,94.5757
2021-11-08,94.5757
2021-11-09,94.5757
2021-11-10,94.5757
2021-11-11,94.5757
2021-11-12,94.5757
2021-11-13,94.5757
2021-11-14,94.5757
2021-11-15,94.5757
2021-11-16,94.5757
2021-11-17,94.5757
2021-11-18,94.5757
2021-11-19,94.5757
2021-11-20,94.5757
2021-11-21,94.5757
2021-11-22,94.5757
2021-11-23,94.5757
2021-11-24,94.5757
2021-11-25,94.5757
2021-11-26,94.5757
2021-11-27,94.5757
2021-11-28,94.5757
2021-11-29,94.5757
2021-11-30,94.5757
2021-12-01,94.5757
2021-12-02,94.5757
2021-12-03,94.5757
2021-12-04,94.5757
2021-12-05,94.5757
2021-12-06,94.5757
2021-12-07,94.5757
2021-12-08,94.5757
2021-12-09,94.5757
2021-12-10,94.5757
2021-12-11,94.5757
2021-12-12,94.5757
2021-12-13,94.5757
2021-12-14,94.5757
2021-12-15,94.5757
2021-12-16,94.5757
2021-12-17,94.5757
2021-12-18,94.5757
2021-12-19,94.5757
2021-12-20,94.5757
2021-12-21,94.5757
2021-12-22,94.5757
2021-12-23,94.5757
2021-12-24,102.0302
2021-12-25,102.0302
2021-12-26,102.0302
2021-12-27,102.0302
2021-12-28,102.0302
2021-12-29,102.0302
2021-12-30,102.0302
2021-12-31,102.0302
2022-01-01,102.0302
2022-01-02,102.0302
2022-01-03,102.0302
2022-01-04,102.0302
2022-01-05,102.0302
2022-01-06,102.0302
2022-01-07,102.0302
2022-01-08,102.0302
2022-01-09,102.0302
2022-01-10,102.0302
2022-01-11,102.0302
2022-01-12,102.0302
2022-01-13,102.0302
2022-01-14,102.0302
2022-01-15,102.0302
2022-01-16,102.0302
2022-01-17,102.0302
2022-01-18,102.0302
2022-01-19,102.0302
2022-01-20,102.0302
2022-01-21,102.0302
2022-01-22,102.0302
2022-01-23,102.0302
2022-01-24,102.0302
2022-01-25,102.0302
2022-01-26,102.0302
2022-01-27,102.0302
2022-01-28,102.0302
2022-01-29,102.0302
2022-01-30,102.0302
2022-01-31,102.0302
2022-02-01,102.0302
2022-02-02,102.0302
2022-02-03,102.0302
2022-02-04,102.0302
2022-02-05,102.0302
2022-02-06,102.0302
2022-02-07,102.0302
2022-02-08,102.0302
2022-02-09,102.0302
2022-02-10,102.0302
2022-02-11,102.0302
2022-02-12,102.0302
2022-02-13,102.0302
2022-02-14,102.0302
2022-02-15,102.0302
2022-02-16,102.0302
2022-02-17,102.0302
2022-02-18,102.0302
2022-02-19,102.0302
2022-02-20,102.0302
2022-02-21,102.0302
2022-02-22,102.0302
2022-02-23,102.0302
2022-02-24,102.0302
2022-02-25,102.0302
2022-02-26,102.0302
2022-02-27,102.0302
2022-02-28,102.0302
2022-03-01,102.0302
2022-03-02,102.0302
2022-03-03,102.0302
2022-03-04,102.0302
2022-03-05,102.0302
2022-03-06,102.0302
2022-03-07,102.0302
2022-03-08,102.0302
2022-03-09,102.0302
2022-03-10,102.0302
2022-03-11,102.0302
2022-03-12,102.0302
2022-03-13,102.0302
2022-03-14,102.0302
2022-03-15,102.0302
2022-03-16,102.0302
2022-03-17,102.0302
2022-03-18,102.0302
2022-03-19,102.0302
2022-03-20,102.0302
2022-03-21,102.0302
2022-03-22,102.0302
2022-03-23,102.0302
2022-03-24,102.0302
2022-03-25,101.9854
2022-03-26,101.9854
2022-03-27,101.9854
2022-03-28,101.9854
2022-03-29,101.9854
2022-03-30,101.9854
2022-03-31,101.9854
2022-04-01,101.9854
2022-04-02,101.9854
2022-04-03,101.9854
2022-04-04,101.9854
2022-04-05,101.9854
2022-04-06,101.9854
2022-04-07,101.9854
2022-04-08,101.9854
2022-04-09,101.9854
2022-04-10,101.9854
2022-04-11,101.9854
2022-04-12,101.9854
2022-04-13,101.9854
2022-04-14,101.9854
2022-04-15,101.9854
2022-04-16,101.9854
2022-04-17,101.9854
2022-04-18,101.9854
2022-04-19,101.9854
2022-04-20,101.9854
2022-04-21,101.9854
2022-04-22,101.9854
2022-04-23,101.9854
2022-04-24,101.9854
2022-04-25,101.9854
2022-04-26,101.9854
2022-04-27,101.9854
2022-04-28,101.9854
2022-04-29,101.9854
2022-04-30,101.9854
2022-05-01,101.9854
2022-05-02,101.9854
2022-05-03,101.9854
2022-05-04,101.9854
2022-05-05,101.9854
2022-05-06,101.9854
2022-05-07,101.9854
2022-05-08,101.9854
2022-05-09,101.9854
2022-05-10,101.9854
2022-05-11,101.9854
2022-05-12,101.9854
2022-05-13,101.9854
2022-05-14,101.9854
2022-05-15,101.9854
2022-05-16,101.9854
2022-05-17,101.9854
2022-05-18,101.9854
2022-05-19,101.9854
2022-05-20,101.9854
2022-05-21,101.9854
2022-05-22,101.9854
2022-05-23,101.9854
2022-05-24,101.9854
2022-05-25,101.9854
2022-05-26,101.9854
2022-05-27,101.9854
2022-05-28,101.9854
2022-05-29,101.9854
2022-05-30,101.9854
2022-05-31,101.9854
2022-06-01,101.9854
2022-06-02,101.9854
2022-06-03,101.9854
2022-06-04,101.9854
2022-06-05,101.9854
2022-06-06,101.9854
2022-06-07,101.9854
2022-06-08,101.9854
2022-06-09,101.9854
2022-06-10,101.9854
2022-06-11,101.9854
2022-06-12,101.9854
2022-06-13,101.9854
2022-06-14,101.9854
2022-06-15,101.9854
2022-06-16,101.9854
2022-06-17,101.9854
2022-06-18,101.9854
2022-06-19,101.9854
2022-06-20,101.9854
2022-06-21,101.9854
2022-06-22,101.9854
2022-06-23,101.9854
2022-06-24,98.132
2022-06-25,98.132
2022-06-26,98.132
2022-06-27,98.132
2022-06-28,98.132
2022-06-29,98.132
2022-06-30,98.132
2022-07-01,98.132
2022-07-02,98.132
2022-07-03,98.132
2022-07-04,98.132
2022-07-05,98.132
2022-07-06,98.132
2022-07-07,98.132
2022-07-08,98.132
2022-07-09,98.132
2022-07-10,98.132
2022-07-11,98.132
2022-07-12,98.132
2022-07-13,98.132
2022-07-14,98.132
2022-07-15,98.132
2022-07-16,98.132
2022-07-17,98.132
2022-07-18,98.132
2022-07-19,98.132
2022-07-20,98.132
2022-07-21,98.132
2022-07-22,98.132
2022-07-23,98.132
2022-07-24,98.132
2022-07-25,98.132
2022-07-26,98.132
2022-07-27,98.132
2022-07-28,98.132
2022-07-29,98.132
2022-07-30,98.132
2022-07-31,98.132
2022-08-01,98.132
2022-08-02,98.132
2022-08-03,98.132
2022-08-04,98.132
2022-08-05,98.132
2022-08-06,98.132
2022-08-07,98.132
2022-08-08,98.132
2022-08-09,98.132
2022-08-10,98.132
2022-08-11,98.132
2022-08-12,98.132
2022-08-13,98.132
2022-08-14,98.132
2022-08-15,98.132
2022-08-16,98.132
2022-08-17,98.132
2022-08-18,98.132
2022-08-19,98.132
2022-08-20,98.132
2022-08-21,98.132
2022-08-22,98.132
2022-08-23,98.132
2022-08-24,98.132
2022-08-25,98.132
2022-08-26,98.132
2022-08-27,98.132
2022-08-28,98.132
2022-08-29,98.132
2022-08-30,98.132
2022-08-31,98.132
2022-09-01,98.132
2022-09-02,98.132
2022-09-03,98.132
2022-09-04,98.132
2022-09-05,98.132
2022-09-06,98.132
2022-09-07,98.132
2022-09-08,98.132
2022-09-09,98.132
2022-09-10,98.132
2022-09-11,98.132
2022-09-12,98.132
2022-09-13,98.132
2022-09-14,98.132
2022-09-15,98.132
2022-09-16,98.132
2022-09-17,98.132
2022-09-18,98.132
2022-09-19,98.132
2022-09-20,98.132
2022-09-21,98.132
2022-09-22,98.132
2022-09-23,98.132
2022-09-24,98.132
2022-09-25,98.132
2022-09-26,98.132
2022-09-27,98.132
2022-09-28,98.132
2022-09-29,98.132
2022-09-30,86.0518
2022-10-01,86.0518
2022-10-02,86.0518
2022-10-03,86.0518
2022-10-04,86.0518
2022-10-05,86.0518
2022-10-06,86.0518
2022-10-07,86.0518
2022-10-08,86.0518
2022-10-09,86.0518
2022-10-10,86.0518
2022-10-11,86.0518
2022-10-12,86.0518
2022-10-13,86.0518
2022-10-14,86.0518
2022-10-15,86.0518
2022-10-16,86.0518
2022-10-17,86.0518
2022-10-18,86.0518
2022-10-19,86.0518
2022-10-20,86.0518
2022-10-21,86.0518
2022-10-22,86.0518
2022-10-23,86.0518
2022-10-24,86.0518
2022-10-25,86.0518
2022-10-26,86.0518
2022-10-27,86.0518
2022-10-28,86.0518
2022-10-29,86.0518
2022-10-30,86.0518
2022-10-31,86.0518
2022-11-01,86.0518
2022-11-02,86.0518
2022-11-03,86.0518
2022-11-04,86.0518
2022-11-05,86.0518
2022-11-06,86.0518
2022-11-07,86.0518
2022-11-08,86.0518
2022-11-09,86.0518
2022-11-10,86.0518
2022-11-11,86.0518
2022-11-12,86.0518
2022-11-13,86.0518
2022-11-14,86.0518
2022-11-15,86.0518
2022-11-16,86.0518
2022-11-17,86.0518
2022-11-18,86.0518
2022-11-19,86.0518
2022-11-20,86.0518
2022-11-21,86.0518
2022-11-22,86.0518
2022-11-23,86.0518
2022-11-24,86.0518
2022-11-25,86.0518
2022-11-26,86.0518
2022-11-27,86.0518
2022-11-28,86.0518
2022-11-29,86.0518
2022-11-30,86.0518
2022-12-01,86.0518
2022-12-02,86.0518
2022-12-03,86.0518
2022-12-04,86.0518
2022-12-05,86.0518
2022-12-06,86.0518
2022-12-07,86.0518
2022-12-08,86.0518
2022-12-09,86.0518
2022-12-10,86.0518
2022-12-11,86.0518
2022-12-12,86.0518
2022-12-13,86.0518
2022-12-14,86.0518
2022-12-15,86.0518
2022-12-16,86.0518
2022-12-17,86.0518
2022-12-18,86.0518
2022-12-19,86.0518
2022-12-20,86.0518
2022-12-21,86.0518
2022-12-22,86.0518
2022-12-23,86.0518
2022-12-24,86.0518
2022-12-25,86.0518
2022-12-26,86.0518
2022-12-27,86.0518
2022-12-28,86.0518
2022-12-29,86.0518
2022-12-30,79.2976
2022-12-31,79.2976
2023-01-01,79.2976
2023-01-02,79.2976
2023-01-03,79.2976
2023-01-04,79.2976
2023-01-05,79.2976
2023-01-06,79.2976
2023-01-07,79.2976
2023-01-08,79.2976
2023-01-09,79.2976
2023-01-10,79.2976
2023-01-11,79.2976
2023-01-12,79.2976
2023-01-13,79.2976
2023-01-14,79.2976
2023-01-15,79.2976
2023-01-16,79.2976
2023-01-17,79.2976
2023-01-18,79.2976
2023-01-19,79.2976
2023-01-20,79.2976
2023-01-21,79.2976
2023-01-22,79.2976
2023-01-23,79.2976
2023-01-24,79.2976
2023-01-25,79.2976
2023-01-26,79.2976
2023-01-27,79.2976
2023-01-28,79.2976
2023-01-29,79.2976
2023-01-30,79.2976
2023-01-31,79.2976
2023-02-01,79.2976
2023-02-02,79.2976
2023-02-03,79.2976
2023-02-04,79.2976
2023-02-05,79.2976
2023-02-06,79.2976
2023-02-07,79.2976
2023-02-08,79.2976
2023-02-09,79.2976
2023-02-10,79.2976
2023-02-11,79.2976
2023-02-12,79.2976
2023-02-13,79.2976
2023-02-14,79.2976
2023-02-15,79.2976
2023-02-16,79.2976
2023-02-17,79.2976
2023-02-18,79.2976
2023-02-19,79.2976
2023-02-20,79.2976
2023-02-21,79.2976
2023-02-22,79.2976
2023-02-23,79.2976
2023-02-24,79.2976
2023-02-25,79.2976
2023-02-26,79.2976
2023-02-27,79.2976
2023-02-28,79.2976
2023-03-01,79.2976
2023-03-02,79.2976
2023-03-03,79.2976
2023-03-04,79.2976
2023-03-05,79.2976
2023-03-06,79.2976
2023-03-07,79.2976
2023-03-08,79.2976
2023-03-09,79.2976
2023-03-10,79.2976
2023-03-11,79.2976
2023-03-12,79.2976
2023-03-13,79.2976
2023-03-14,79.2976
2023-03-15,79.2976
2023-03-16,79.2976
2023-03-17,79.2976
