,CAT US Equity
2020-08-09,28.9944
2020-08-10,28.9944
2020-08-11,28.9944
2020-08-12,28.9944
2020-08-13,28.9944
2020-08-14,28.9944
2020-08-15,28.9944
2020-08-16,28.9944
2020-08-17,28.9944
2020-08-18,28.9944
2020-08-19,28.9944
2020-08-20,28.9944
2020-08-21,28.9944
2020-08-22,28.9944
2020-08-23,28.9944
2020-08-24,28.9944
2020-08-25,28.9944
2020-08-26,28.9944
2020-08-27,28.9944
2020-08-28,28.9944
2020-08-29,28.9944
2020-08-30,28.9944
2020-08-31,28.9944
2020-09-01,28.9944
2020-09-02,28.9944
2020-09-03,28.9944
2020-09-04,28.9944
2020-09-05,28.9944
2020-09-06,28.9944
2020-09-07,28.9944
2020-09-08,28.9944
2020-09-09,28.9944
2020-09-10,28.9944
2020-09-11,28.9944
2020-09-12,28.9944
2020-09-13,28.9944
2020-09-14,28.9944
2020-09-15,28.9944
2020-09-16,28.9944
2020-09-17,28.9944
2020-09-18,28.9944
2020-09-19,28.9944
2020-09-20,28.9944
2020-09-21,28.9944
2020-09-22,28.9944
2020-09-23,28.9944
2020-09-24,28.9944
2020-09-25,28.9944
2020-09-26,28.9944
2020-09-27,28.9944
2020-09-28,28.9944
2020-09-29,28.9944
2020-09-30,22.1799
2020-10-01,22.1799
2020-10-02,22.1799
2020-10-03,22.1799
2020-10-04,22.1799
2020-10-05,22.1799
2020-10-06,22.1799
2020-10-07,22.1799
2020-10-08,22.1799
2020-10-09,22.1799
2020-10-10,22.1799
2020-10-11,22.1799
2020-10-12,22.1799
2020-10-13,22.1799
2020-10-14,22.1799
2020-10-15,22.1799
2020-10-16,22.1799
2020-10-17,22.1799
2020-10-18,22.1799
2020-10-19,22.1799
2020-10-20,22.1799
2020-10-21,22.1799
2020-10-22,22.1799
2020-10-23,22.1799
2020-10-24,22.1799
2020-10-25,22.1799
2020-10-26,22.1799
2020-10-27,22.1799
2020-10-28,22.1799
2020-10-29,22.1799
2020-10-30,22.1799
2020-10-31,22.1799
2020-11-01,22.1799
2020-11-02,22.1799
2020-11-03,22.1799
2020-11-04,22.1799
2020-11-05,22.1799
2020-11-06,22.1799
2020-11-07,22.1799
2020-11-08,22.1799
2020-11-09,22.1799
2020-11-10,22.1799
2020-11-11,22.1799
2020-11-12,22.1799
2020-11-13,22.1799
2020-11-14,22.1799
2020-11-15,22.1799
2020-11-16,22.1799
2020-11-17,22.1799
2020-11-18,22.1799
2020-11-19,22.1799
2020-11-20,22.1799
2020-11-21,22.1799
2020-11-22,22.1799
2020-11-23,22.1799
2020-11-24,22.1799
2020-11-25,22.1799
2020-11-26,22.1799
2020-11-27,22.1799
2020-11-28,22.1799
2020-11-29,22.1799
2020-11-30,22.1799
2020-12-01,22.1799
2020-12-02,22.1799
2020-12-03,22.1799
2020-12-04,22.1799
2020-12-05,22.1799
2020-12-06,22.1799
2020-12-07,22.1799
2020-12-08,22.1799
2020-12-09,22.1799
2020-12-10,22.1799
2020-12-11,22.1799
2020-12-12,22.1799
2020-12-13,22.1799
2020-12-14,22.1799
2020-12-15,22.1799
2020-12-16,22.1799
2020-12-17,22.1799
2020-12-18,22.1799
2020-12-19,22.1799
2020-12-20,22.1799
2020-12-21,22.1799
2020-12-22,22.1799
2020-12-23,22.1799
2020-12-24,22.1799
2020-12-25,22.1799
2020-12-26,22.1799
2020-12-27,22.1799
2020-12-28,22.1799
2020-12-29,22.1799
2020-12-30,22.1799
2020-12-31,20.0408
2021-01-01,20.0408
2021-01-02,20.0408
2021-01-03,20.0408
2021-01-04,20.0408
2021-01-05,20.0408
2021-01-06,20.0408
2021-01-07,20.0408
2021-01-08,20.0408
2021-01-09,20.0408
2021-01-10,20.0408
2021-01-11,20.0408
2021-01-12,20.0408
2021-01-13,20.0408
2021-01-14,20.0408
2021-01-15,20.0408
2021-01-16,20.0408
2021-01-17,20.0408
2021-01-18,20.0408
2021-01-19,20.0408
2021-01-20,20.0408
2021-01-21,20.0408
2021-01-22,20.0408
2021-01-23,20.0408
2021-01-24,20.0408
2021-01-25,20.0408
2021-01-26,20.0408
2021-01-27,20.0408
2021-01-28,20.0408
2021-01-29,20.0408
2021-01-30,20.0408
2021-01-31,20.0408
2021-02-01,20.0408
2021-02-02,20.0408
2021-02-03,20.0408
2021-02-04,20.0408
2021-02-05,20.0408
2021-02-06,20.0408
2021-02-07,20.0408
2021-02-08,20.0408
2021-02-09,20.0408
2021-02-10,20.0408
2021-02-11,20.0408
2021-02-12,20.0408
2021-02-13,20.0408
2021-02-14,20.0408
2021-02-15,20.0408
2021-02-16,20.0408
2021-02-17,20.0408
2021-02-18,20.0408
2021-02-19,20.0408
2021-02-20,20.0408
2021-02-21,20.0408
2021-02-22,20.0408
2021-02-23,20.0408
2021-02-24,20.0408
2021-02-25,20.0408
2021-02-26,20.0408
2021-02-27,20.0408
2021-02-28,20.0408
2021-03-01,20.0408
2021-03-02,20.0408
2021-03-03,20.0408
2021-03-04,20.0408
2021-03-05,20.0408
2021-03-06,20.0408
2021-03-07,20.0408
2021-03-08,20.0408
2021-03-09,20.0408
2021-03-10,20.0408
2021-03-11,20.0408
2021-03-12,20.0408
2021-03-13,20.0408
2021-03-14,20.0408
2021-03-15,20.0408
2021-03-16,20.0408
2021-03-17,20.0408
2021-03-18,20.0408
2021-03-19,20.0408
2021-03-20,20.0408
2021-03-21,20.0408
2021-03-22,20.0408
2021-03-23,20.0408
2021-03-24,20.0408
2021-03-25,20.0408
2021-03-26,20.0408
2021-03-27,20.0408
2021-03-28,20.0408
2021-03-29,20.0408
2021-03-30,20.0408
2021-03-31,22.3334
2021-04-01,22.3334
2021-04-02,22.3334
2021-04-03,22.3334
2021-04-04,22.3334
2021-04-05,22.3334
2021-04-06,22.3334
2021-04-07,22.3334
2021-04-08,22.3334
2021-04-09,22.3334
2021-04-10,22.3334
2021-04-11,22.3334
2021-04-12,22.3334
2021-04-13,22.3334
2021-04-14,22.3334
2021-04-15,22.3334
2021-04-16,22.3334
2021-04-17,22.3334
2021-04-18,22.3334
2021-04-19,22.3334
2021-04-20,22.3334
2021-04-21,22.3334
2021-04-22,22.3334
2021-04-23,22.3334
2021-04-24,22.3334
2021-04-25,22.3334
2021-04-26,22.3334
2021-04-27,22.3334
2021-04-28,22.3334
2021-04-29,22.3334
2021-04-30,22.3334
2021-05-01,22.3334
2021-05-02,22.3334
2021-05-03,22.3334
2021-05-04,22.3334
2021-05-05,22.3334
2021-05-06,22.3334
2021-05-07,22.3334
2021-05-08,22.3334
2021-05-09,22.3334
2021-05-10,22.3334
2021-05-11,22.3334
2021-05-12,22.3334
2021-05-13,22.3334
2021-05-14,22.3334
2021-05-15,22.3334
2021-05-16,22.3334
2021-05-17,22.3334
2021-05-18,22.3334
2021-05-19,22.3334
2021-05-20,22.3334
2021-05-21,22.3334
2021-05-22,22.3334
2021-05-23,22.3334
2021-05-24,22.3334
2021-05-25,22.3334
2021-05-26,22.3334
2021-05-27,22.3334
2021-05-28,22.3334
2021-05-29,22.3334
2021-05-30,22.3334
2021-05-31,22.3334
2021-06-01,22.3334
2021-06-02,22.3334
2021-06-03,22.3334
2021-06-04,22.3334
2021-06-05,22.3334
2021-06-06,22.3334
2021-06-07,22.3334
2021-06-08,22.3334
2021-06-09,22.3334
2021-06-10,22.3334
2021-06-11,22.3334
2021-06-12,22.3334
2021-06-13,22.3334
2021-06-14,22.3334
2021-06-15,22.3334
2021-06-16,22.3334
2021-06-17,22.3334
2021-06-18,22.3334
2021-06-19,22.3334
2021-06-20,22.3334
2021-06-21,22.3334
2021-06-22,22.3334
2021-06-23,22.3334
2021-06-24,22.3334
2021-06-25,22.3334
2021-06-26,22.3334
2021-06-27,22.3334
2021-06-28,22.3334
2021-06-29,22.3334
2021-06-30,28.7303
2021-07-01,28.7303
2021-07-02,28.7303
2021-07-03,28.7303
2021-07-04,28.7303
2021-07-05,28.7303
2021-07-06,28.7303
2021-07-07,28.7303
2021-07-08,28.7303
2021-07-09,28.7303
2021-07-10,28.7303
2021-07-11,28.7303
2021-07-12,28.7303
2021-07-13,28.7303
2021-07-14,28.7303
2021-07-15,28.7303
2021-07-16,28.7303
2021-07-17,28.7303
2021-07-18,28.7303
2021-07-19,28.7303
2021-07-20,28.7303
2021-07-21,28.7303
2021-07-22,28.7303
2021-07-23,28.7303
2021-07-24,28.7303
2021-07-25,28.7303
2021-07-26,28.7303
2021-07-27,28.7303
2021-07-28,28.7303
2021-07-29,28.7303
2021-07-30,28.7303
2021-07-31,28.7303
2021-08-01,28.7303
2021-08-02,28.7303
2021-08-03,28.7303
2021-08-04,28.7303
2021-08-05,28.7303
2021-08-06,28.7303
2021-08-07,28.7303
2021-08-08,28.7303
2021-08-09,28.7303
2021-08-10,28.7303
2021-08-11,28.7303
2021-08-12,28.7303
2021-08-13,28.7303
2021-08-14,28.7303
2021-08-15,28.7303
2021-08-16,28.7303
2021-08-17,28.7303
2021-08-18,28.7303
2021-08-19,28.7303
2021-08-20,28.7303
2021-08-21,28.7303
2021-08-22,28.7303
2021-08-23,28.7303
2021-08-24,28.7303
2021-08-25,28.7303
2021-08-26,28.7303
2021-08-27,28.7303
2021-08-28,28.7303
2021-08-29,28.7303
2021-08-30,28.7303
2021-08-31,28.7303
2021-09-01,28.7303
2021-09-02,28.7303
2021-09-03,28.7303
2021-09-04,28.7303
2021-09-05,28.7303
2021-09-06,28.7303
2021-09-07,28.7303
2021-09-08,28.7303
2021-09-09,28.7303
2021-09-10,28.7303
2021-09-11,28.7303
2021-09-12,28.7303
2021-09-13,28.7303
2021-09-14,28.7303
2021-09-15,28.7303
2021-09-16,28.7303
2021-09-17,28.7303
2021-09-18,28.7303
2021-09-19,28.7303
2021-09-20,28.7303
2021-09-21,28.7303
2021-09-22,28.7303
2021-09-23,28.7303
2021-09-24,28.7303
2021-09-25,28.7303
2021-09-26,28.7303
2021-09-27,28.7303
2021-09-28,28.7303
2021-09-29,28.7303
2021-09-30,32.5742
2021-10-01,32.5742
2021-10-02,32.5742
2021-10-03,32.5742
2021-10-04,32.5742
2021-10-05,32.5742
2021-10-06,32.5742
2021-10-07,32.5742
2021-10-08,32.5742
2021-10-09,32.5742
2021-10-10,32.5742
2021-10-11,32.5742
2021-10-12,32.5742
2021-10-13,32.5742
2021-10-14,32.5742
2021-10-15,32.5742
2021-10-16,32.5742
2021-10-17,32.5742
2021-10-18,32.5742
2021-10-19,32.5742
2021-10-20,32.5742
2021-10-21,32.5742
2021-10-22,32.5742
2021-10-23,32.5742
2021-10-24,32.5742
2021-10-25,32.5742
2021-10-26,32.5742
2021-10-27,32.5742
2021-10-28,32.5742
2021-10-29,32.5742
2021-10-30,32.5742
2021-10-31,32.5742
2021-11-01,32.5742
2021-11-02,32.5742
2021-11-03,32.5742
2021-11-04,32.5742
2021-11-05,32.5742
2021-11-06,32.5742
2021-11-07,32.5742
2021-11-08,32.5742
2021-11-09,32.5742
2021-11-10,32.5742
2021-11-11,32.5742
2021-11-12,32.5742
2021-11-13,32.5742
2021-11-14,32.5742
2021-11-15,32.5742
2021-11-16,32.5742
2021-11-17,32.5742
2021-11-18,32.5742
2021-11-19,32.5742
2021-11-20,32.5742
2021-11-21,32.5742
2021-11-22,32.5742
2021-11-23,32.5742
2021-11-24,32.5742
2021-11-25,32.5742
2021-11-26,32.5742
2021-11-27,32.5742
2021-11-28,32.5742
2021-11-29,32.5742
2021-11-30,32.5742
2021-12-01,32.5742
2021-12-02,32.5742
2021-12-03,32.5742
2021-12-04,32.5742
2021-12-05,32.5742
2021-12-06,32.5742
2021-12-07,32.5742
2021-12-08,32.5742
2021-12-09,32.5742
2021-12-10,32.5742
2021-12-11,32.5742
2021-12-12,32.5742
2021-12-13,32.5742
2021-12-14,32.5742
2021-12-15,32.5742
2021-12-16,32.5742
2021-12-17,32.5742
2021-12-18,32.5742
2021-12-19,32.5742
2021-12-20,32.5742
2021-12-21,32.5742
2021-12-22,32.5742
2021-12-23,32.5742
2021-12-24,32.5742
2021-12-25,32.5742
2021-12-26,32.5742
2021-12-27,32.5742
2021-12-28,32.5742
2021-12-29,32.5742
2021-12-30,32.5742
2021-12-31,40.7921
2022-01-01,40.7921
2022-01-02,40.7921
2022-01-03,40.7921
2022-01-04,40.7921
2022-01-05,40.7921
2022-01-06,40.7921
2022-01-07,40.7921
2022-01-08,40.7921
2022-01-09,40.7921
2022-01-10,40.7921
2022-01-11,40.7921
2022-01-12,40.7921
2022-01-13,40.7921
2022-01-14,40.7921
2022-01-15,40.7921
2022-01-16,40.7921
2022-01-17,40.7921
2022-01-18,40.7921
2022-01-19,40.7921
2022-01-20,40.7921
2022-01-21,40.7921
2022-01-22,40.7921
2022-01-23,40.7921
2022-01-24,40.7921
2022-01-25,40.7921
2022-01-26,40.7921
2022-01-27,40.7921
2022-01-28,40.7921
2022-01-29,40.7921
2022-01-30,40.7921
2022-01-31,40.7921
2022-02-01,40.7921
2022-02-02,40.7921
2022-02-03,40.7921
2022-02-04,40.7921
2022-02-05,40.7921
2022-02-06,40.7921
2022-02-07,40.7921
2022-02-08,40.7921
2022-02-09,40.7921
2022-02-10,40.7921
2022-02-11,40.7921
2022-02-12,40.7921
2022-02-13,40.7921
2022-02-14,40.7921
2022-02-15,40.7921
2022-02-16,40.7921
2022-02-17,40.7921
2022-02-18,40.7921
2022-02-19,40.7921
2022-02-20,40.7921
2022-02-21,40.7921
2022-02-22,40.7921
2022-02-23,40.7921
2022-02-24,40.7921
2022-02-25,40.7921
2022-02-26,40.7921
2022-02-27,40.7921
2022-02-28,40.7921
2022-03-01,40.7921
2022-03-02,40.7921
2022-03-03,40.7921
2022-03-04,40.7921
2022-03-05,40.7921
2022-03-06,40.7921
2022-03-07,40.7921
2022-03-08,40.7921
2022-03-09,40.7921
2022-03-10,40.7921
2022-03-11,40.7921
2022-03-12,40.7921
2022-03-13,40.7921
2022-03-14,40.7921
2022-03-15,40.7921
2022-03-16,40.7921
2022-03-17,40.7921
2022-03-18,40.7921
2022-03-19,40.7921
2022-03-20,40.7921
2022-03-21,40.7921
2022-03-22,40.7921
2022-03-23,40.7921
2022-03-24,40.7921
2022-03-25,40.7921
2022-03-26,40.7921
2022-03-27,40.7921
2022-03-28,40.7921
2022-03-29,40.7921
2022-03-30,40.7921
2022-03-31,38.623
2022-04-01,38.623
2022-04-02,38.623
2022-04-03,38.623
2022-04-04,38.623
2022-04-05,38.623
2022-04-06,38.623
2022-04-07,38.623
2022-04-08,38.623
2022-04-09,38.623
2022-04-10,38.623
2022-04-11,38.623
2022-04-12,38.623
2022-04-13,38.623
2022-04-14,38.623
2022-04-15,38.623
2022-04-16,38.623
2022-04-17,38.623
2022-04-18,38.623
2022-04-19,38.623
2022-04-20,38.623
2022-04-21,38.623
2022-04-22,38.623
2022-04-23,38.623
2022-04-24,38.623
2022-04-25,38.623
2022-04-26,38.623
2022-04-27,38.623
2022-04-28,38.623
2022-04-29,38.623
2022-04-30,38.623
2022-05-01,38.623
2022-05-02,38.623
2022-05-03,38.623
2022-05-04,38.623
2022-05-05,38.623
2022-05-06,38.623
2022-05-07,38.623
2022-05-08,38.623
2022-05-09,38.623
2022-05-10,38.623
2022-05-11,38.623
2022-05-12,38.623
2022-05-13,38.623
2022-05-14,38.623
2022-05-15,38.623
2022-05-16,38.623
2022-05-17,38.623
2022-05-18,38.623
2022-05-19,38.623
2022-05-20,38.623
2022-05-21,38.623
2022-05-22,38.623
2022-05-23,38.623
2022-05-24,38.623
2022-05-25,38.623
2022-05-26,38.623
2022-05-27,38.623
2022-05-28,38.623
2022-05-29,38.623
2022-05-30,38.623
2022-05-31,38.623
2022-06-01,38.623
2022-06-02,38.623
2022-06-03,38.623
2022-06-04,38.623
2022-06-05,38.623
2022-06-06,38.623
2022-06-07,38.623
2022-06-08,38.623
2022-06-09,38.623
2022-06-10,38.623
2022-06-11,38.623
2022-06-12,38.623
2022-06-13,38.623
2022-06-14,38.623
2022-06-15,38.623
2022-06-16,38.623
2022-06-17,38.623
2022-06-18,38.623
2022-06-19,38.623
2022-06-20,38.623
2022-06-21,38.623
2022-06-22,38.623
2022-06-23,38.623
2022-06-24,38.623
2022-06-25,38.623
2022-06-26,38.623
2022-06-27,38.623
2022-06-28,38.623
2022-06-29,38.623
2022-06-30,41.4988
2022-07-01,41.4988
2022-07-02,41.4988
2022-07-03,41.4988
2022-07-04,41.4988
2022-07-05,41.4988
2022-07-06,41.4988
2022-07-07,41.4988
2022-07-08,41.4988
2022-07-09,41.4988
2022-07-10,41.4988
2022-07-11,41.4988
2022-07-12,41.4988
2022-07-13,41.4988
2022-07-14,41.4988
2022-07-15,41.4988
2022-07-16,41.4988
2022-07-17,41.4988
2022-07-18,41.4988
2022-07-19,41.4988
2022-07-20,41.4988
2022-07-21,41.4988
2022-07-22,41.4988
2022-07-23,41.4988
2022-07-24,41.4988
2022-07-25,41.4988
2022-07-26,41.4988
2022-07-27,41.4988
2022-07-28,41.4988
2022-07-29,41.4988
2022-07-30,41.4988
2022-07-31,41.4988
2022-08-01,41.4988
2022-08-02,41.4988
2022-08-03,41.4988
2022-08-04,41.4988
2022-08-05,41.4988
2022-08-06,41.4988
2022-08-07,41.4988
2022-08-08,41.4988
2022-08-09,41.4988
2022-08-10,41.4988
2022-08-11,41.4988
2022-08-12,41.4988
2022-08-13,41.4988
2022-08-14,41.4988
2022-08-15,41.4988
2022-08-16,41.4988
2022-08-17,41.4988
2022-08-18,41.4988
2022-08-19,41.4988
2022-08-20,41.4988
2022-08-21,41.4988
2022-08-22,41.4988
2022-08-23,41.4988
2022-08-24,41.4988
2022-08-25,41.4988
2022-08-26,41.4988
2022-08-27,41.4988
2022-08-28,41.4988
2022-08-29,41.4988
2022-08-30,41.4988
2022-08-31,41.4988
2022-09-01,41.4988
2022-09-02,41.4988
2022-09-03,41.4988
2022-09-04,41.4988
2022-09-05,41.4988
2022-09-06,41.4988
2022-09-07,41.4988
2022-09-08,41.4988
2022-09-09,41.4988
2022-09-10,41.4988
2022-09-11,41.4988
2022-09-12,41.4988
2022-09-13,41.4988
2022-09-14,41.4988
2022-09-15,41.4988
2022-09-16,41.4988
2022-09-17,41.4988
2022-09-18,41.4988
2022-09-19,41.4988
2022-09-20,41.4988
2022-09-21,41.4988
2022-09-22,41.4988
2022-09-23,41.4988
2022-09-24,41.4988
2022-09-25,41.4988
2022-09-26,41.4988
2022-09-27,41.4988
2022-09-28,41.4988
2022-09-29,41.4988
2022-09-30,45.7031
2022-10-01,45.7031
2022-10-02,45.7031
2022-10-03,45.7031
2022-10-04,45.7031
2022-10-05,45.7031
2022-10-06,45.7031
2022-10-07,45.7031
2022-10-08,45.7031
2022-10-09,45.7031
2022-10-10,45.7031
2022-10-11,45.7031
2022-10-12,45.7031
2022-10-13,45.7031
2022-10-14,45.7031
2022-10-15,45.7031
2022-10-16,45.7031
2022-10-17,45.7031
2022-10-18,45.7031
2022-10-19,45.7031
2022-10-20,45.7031
2022-10-21,45.7031
2022-10-22,45.7031
2022-10-23,45.7031
2022-10-24,45.7031
2022-10-25,45.7031
2022-10-26,45.7031
2022-10-27,45.7031
2022-10-28,45.7031
2022-10-29,45.7031
2022-10-30,45.7031
2022-10-31,45.7031
2022-11-01,45.7031
2022-11-02,45.7031
2022-11-03,45.7031
2022-11-04,45.7031
2022-11-05,45.7031
2022-11-06,45.7031
2022-11-07,45.7031
2022-11-08,45.7031
2022-11-09,45.7031
2022-11-10,45.7031
2022-11-11,45.7031
2022-11-12,45.7031
2022-11-13,45.7031
2022-11-14,45.7031
2022-11-15,45.7031
2022-11-16,45.7031
2022-11-17,45.7031
2022-11-18,45.7031
2022-11-19,45.7031
2022-11-20,45.7031
2022-11-21,45.7031
2022-11-22,45.7031
2022-11-23,45.7031
2022-11-24,45.7031
2022-11-25,45.7031
2022-11-26,45.7031
2022-11-27,45.7031
2022-11-28,45.7031
2022-11-29,45.7031
2022-11-30,45.7031
2022-12-01,45.7031
2022-12-02,45.7031
2022-12-03,45.7031
2022-12-04,45.7031
2022-12-05,45.7031
2022-12-06,45.7031
2022-12-07,45.7031
2022-12-08,45.7031
2022-12-09,45.7031
2022-12-10,45.7031
2022-12-11,45.7031
2022-12-12,45.7031
2022-12-13,45.7031
2022-12-14,45.7031
2022-12-15,45.7031
2022-12-16,45.7031
2022-12-17,45.7031
2022-12-18,45.7031
2022-12-19,45.7031
2022-12-20,45.7031
2022-12-21,45.7031
2022-12-22,45.7031
2022-12-23,45.7031
2022-12-24,45.7031
2022-12-25,45.7031
2022-12-26,45.7031
2022-12-27,45.7031
2022-12-28,45.7031
2022-12-29,45.7031
2022-12-30,45.7031
2022-12-31,41.449
2023-01-01,41.449
2023-01-02,41.449
2023-01-03,41.449
2023-01-04,41.449
2023-01-05,41.449
2023-01-06,41.449
2023-01-07,41.449
2023-01-08,41.449
2023-01-09,41.449
2023-01-10,41.449
2023-01-11,41.449
2023-01-12,41.449
2023-01-13,41.449
2023-01-14,41.449
2023-01-15,41.449
2023-01-16,41.449
2023-01-17,41.449
2023-01-18,41.449
2023-01-19,41.449
2023-01-20,41.449
2023-01-21,41.449
2023-01-22,41.449
2023-01-23,41.449
2023-01-24,41.449
2023-01-25,41.449
2023-01-26,41.449
2023-01-27,41.449
2023-01-28,41.449
2023-01-29,41.449
2023-01-30,41.449
2023-01-31,41.449
2023-02-01,41.449
2023-02-02,41.449
2023-02-03,41.449
2023-02-04,41.449
2023-02-05,41.449
2023-02-06,41.449
2023-02-07,41.449
2023-02-08,41.449
2023-02-09,41.449
2023-02-10,41.449
2023-02-11,41.449
2023-02-12,41.449
2023-02-13,41.449
2023-02-14,41.449
2023-02-15,41.449
2023-02-16,41.449
2023-02-17,41.449
2023-02-18,41.449
2023-02-19,41.449
2023-02-20,41.449
2023-02-21,41.449
2023-02-22,41.449
2023-02-23,41.449
2023-02-24,41.449
2023-02-25,41.449
2023-02-26,41.449
2023-02-27,41.449
2023-02-28,41.449
2023-03-01,41.449
2023-03-02,41.449
2023-03-03,41.449
2023-03-04,41.449
2023-03-05,41.449
2023-03-06,41.449
2023-03-07,41.449
2023-03-08,41.449
2023-03-09,41.449
2023-03-10,41.449
2023-03-11,41.449
2023-03-12,41.449
2023-03-13,41.449
2023-03-14,41.449
2023-03-15,41.449
2023-03-16,41.449
2023-03-17,41.449
2023-03-18,41.449
2023-03-19,41.449
2023-03-20,41.449
2023-03-21,41.449
2023-03-22,41.449
2023-03-23,41.449
