,SPB US Equity
2020-08-01,-2.6695
2020-08-02,-2.6695
2020-08-03,-2.6695
2020-08-04,-2.6695
2020-08-05,-2.6695
2020-08-06,-2.6695
2020-08-07,-2.6695
2020-08-08,-2.6695
2020-08-09,-2.6695
2020-08-10,-2.6695
2020-08-11,-2.6695
2020-08-12,-2.6695
2020-08-13,-2.6695
2020-08-14,-2.6695
2020-08-15,-2.6695
2020-08-16,-2.6695
2020-08-17,-2.6695
2020-08-18,-2.6695
2020-08-19,-2.6695
2020-08-20,-2.6695
2020-08-21,-2.6695
2020-08-22,-2.6695
2020-08-23,-2.6695
2020-08-24,-2.6695
2020-08-25,-2.6695
2020-08-26,-2.6695
2020-08-27,-2.6695
2020-08-28,-2.6695
2020-08-29,-2.6695
2020-08-30,-2.6695
2020-08-31,-2.6695
2020-09-01,-2.6695
2020-09-02,-2.6695
2020-09-03,-2.6695
2020-09-04,-2.6695
2020-09-05,-2.6695
2020-09-06,-2.6695
2020-09-07,-2.6695
2020-09-08,-2.6695
2020-09-09,-2.6695
2020-09-10,-2.6695
2020-09-11,-2.6695
2020-09-12,-2.6695
2020-09-13,-2.6695
2020-09-14,-2.6695
2020-09-15,-2.6695
2020-09-16,-2.6695
2020-09-17,-2.6695
2020-09-18,-2.6695
2020-09-19,-2.6695
2020-09-20,-2.6695
2020-09-21,-2.6695
2020-09-22,-2.6695
2020-09-23,-2.6695
2020-09-24,-2.6695
2020-09-25,-2.6695
2020-09-26,-2.6695
2020-09-27,-2.6695
2020-09-28,-2.6695
2020-09-29,-2.6695
2020-09-30,6.246
2020-10-01,6.246
2020-10-02,6.246
2020-10-03,6.246
2020-10-04,6.246
2020-10-05,6.246
2020-10-06,6.246
2020-10-07,6.246
2020-10-08,6.246
2020-10-09,6.246
2020-10-10,6.246
2020-10-11,6.246
2020-10-12,6.246
2020-10-13,6.246
2020-10-14,6.246
2020-10-15,6.246
2020-10-16,6.246
2020-10-17,6.246
2020-10-18,6.246
2020-10-19,6.246
2020-10-20,6.246
2020-10-21,6.246
2020-10-22,6.246
2020-10-23,6.246
2020-10-24,6.246
2020-10-25,6.246
2020-10-26,6.246
2020-10-27,6.246
2020-10-28,6.246
2020-10-29,6.246
2020-10-30,6.246
2020-10-31,6.246
2020-11-01,6.246
2020-11-02,6.246
2020-11-03,6.246
2020-11-04,6.246
2020-11-05,6.246
2020-11-06,6.246
2020-11-07,6.246
2020-11-08,6.246
2020-11-09,6.246
2020-11-10,6.246
2020-11-11,6.246
2020-11-12,6.246
2020-11-13,6.246
2020-11-14,6.246
2020-11-15,6.246
2020-11-16,6.246
2020-11-17,6.246
2020-11-18,6.246
2020-11-19,6.246
2020-11-20,6.246
2020-11-21,6.246
2020-11-22,6.246
2020-11-23,6.246
2020-11-24,6.246
2020-11-25,6.246
2020-11-26,6.246
2020-11-27,6.246
2020-11-28,6.246
2020-11-29,6.246
2020-11-30,6.246
2020-12-01,6.246
2020-12-02,6.246
2020-12-03,6.246
2020-12-04,6.246
2020-12-05,6.246
2020-12-06,6.246
2020-12-07,6.246
2020-12-08,6.246
2020-12-09,6.246
2020-12-10,6.246
2020-12-11,6.246
2020-12-12,6.246
2020-12-13,6.246
2020-12-14,6.246
2020-12-15,6.246
2020-12-16,6.246
2020-12-17,6.246
2020-12-18,6.246
2020-12-19,6.246
2020-12-20,6.246
2020-12-21,6.246
2020-12-22,6.246
2020-12-23,6.246
2020-12-24,6.246
2020-12-25,6.246
2020-12-26,6.246
2020-12-27,6.246
2020-12-28,6.246
2020-12-29,6.246
2020-12-30,6.246
2020-12-31,6.246
2021-01-01,6.246
2021-01-02,6.246
2021-01-03,14.1793
2021-01-04,14.1793
2021-01-05,14.1793
2021-01-06,14.1793
2021-01-07,14.1793
2021-01-08,14.1793
2021-01-09,14.1793
2021-01-10,14.1793
2021-01-11,14.1793
2021-01-12,14.1793
2021-01-13,14.1793
2021-01-14,14.1793
2021-01-15,14.1793
2021-01-16,14.1793
2021-01-17,14.1793
2021-01-18,14.1793
2021-01-19,14.1793
2021-01-20,14.1793
2021-01-21,14.1793
2021-01-22,14.1793
2021-01-23,14.1793
2021-01-24,14.1793
2021-01-25,14.1793
2021-01-26,14.1793
2021-01-27,14.1793
2021-01-28,14.1793
2021-01-29,14.1793
2021-01-30,14.1793
2021-01-31,14.1793
2021-02-01,14.1793
2021-02-02,14.1793
2021-02-03,14.1793
2021-02-04,14.1793
2021-02-05,14.1793
2021-02-06,14.1793
2021-02-07,14.1793
2021-02-08,14.1793
2021-02-09,14.1793
2021-02-10,14.1793
2021-02-11,14.1793
2021-02-12,14.1793
2021-02-13,14.1793
2021-02-14,14.1793
2021-02-15,14.1793
2021-02-16,14.1793
2021-02-17,14.1793
2021-02-18,14.1793
2021-02-19,14.1793
2021-02-20,14.1793
2021-02-21,14.1793
2021-02-22,14.1793
2021-02-23,14.1793
2021-02-24,14.1793
2021-02-25,14.1793
2021-02-26,14.1793
2021-02-27,14.1793
2021-02-28,14.1793
2021-03-01,14.1793
2021-03-02,14.1793
2021-03-03,14.1793
2021-03-04,14.1793
2021-03-05,14.1793
2021-03-06,14.1793
2021-03-07,14.1793
2021-03-08,14.1793
2021-03-09,14.1793
2021-03-10,14.1793
2021-03-11,14.1793
2021-03-12,14.1793
2021-03-13,14.1793
2021-03-14,14.1793
2021-03-15,14.1793
2021-03-16,14.1793
2021-03-17,14.1793
2021-03-18,14.1793
2021-03-19,14.1793
2021-03-20,14.1793
2021-03-21,14.1793
2021-03-22,14.1793
2021-03-23,14.1793
2021-03-24,14.1793
2021-03-25,14.1793
2021-03-26,14.1793
2021-03-27,14.1793
2021-03-28,14.1793
2021-03-29,14.1793
2021-03-30,14.1793
2021-03-31,14.1793
2021-04-01,14.1793
2021-04-02,14.1793
2021-04-03,14.1793
2021-04-04,22.149
2021-04-05,22.149
2021-04-06,22.149
2021-04-07,22.149
2021-04-08,22.149
2021-04-09,22.149
2021-04-10,22.149
2021-04-11,22.149
2021-04-12,22.149
2021-04-13,22.149
2021-04-14,22.149
2021-04-15,22.149
2021-04-16,22.149
2021-04-17,22.149
2021-04-18,22.149
2021-04-19,22.149
2021-04-20,22.149
2021-04-21,22.149
2021-04-22,22.149
2021-04-23,22.149
2021-04-24,22.149
2021-04-25,22.149
2021-04-26,22.149
2021-04-27,22.149
2021-04-28,22.149
2021-04-29,22.149
2021-04-30,22.149
2021-05-01,22.149
2021-05-02,22.149
2021-05-03,22.149
2021-05-04,22.149
2021-05-05,22.149
2021-05-06,22.149
2021-05-07,22.149
2021-05-08,22.149
2021-05-09,22.149
2021-05-10,22.149
2021-05-11,22.149
2021-05-12,22.149
2021-05-13,22.149
2021-05-14,22.149
2021-05-15,22.149
2021-05-16,22.149
2021-05-17,22.149
2021-05-18,22.149
2021-05-19,22.149
2021-05-20,22.149
2021-05-21,22.149
2021-05-22,22.149
2021-05-23,22.149
2021-05-24,22.149
2021-05-25,22.149
2021-05-26,22.149
2021-05-27,22.149
2021-05-28,22.149
2021-05-29,22.149
2021-05-30,22.149
2021-05-31,22.149
2021-06-01,22.149
2021-06-02,22.149
2021-06-03,22.149
2021-06-04,22.149
2021-06-05,22.149
2021-06-06,22.149
2021-06-07,22.149
2021-06-08,22.149
2021-06-09,22.149
2021-06-10,22.149
2021-06-11,22.149
2021-06-12,22.149
2021-06-13,22.149
2021-06-14,22.149
2021-06-15,22.149
2021-06-16,22.149
2021-06-17,22.149
2021-06-18,22.149
2021-06-19,22.149
2021-06-20,22.149
2021-06-21,22.149
2021-06-22,22.149
2021-06-23,22.149
2021-06-24,22.149
2021-06-25,22.149
2021-06-26,22.149
2021-06-27,22.149
2021-06-28,22.149
2021-06-29,22.149
2021-06-30,22.149
2021-07-01,22.149
2021-07-02,22.149
2021-07-03,22.149
2021-07-04,12.8431
2021-07-05,12.8431
2021-07-06,12.8431
2021-07-07,12.8431
2021-07-08,12.8431
2021-07-09,12.8431
2021-07-10,12.8431
2021-07-11,12.8431
2021-07-12,12.8431
2021-07-13,12.8431
2021-07-14,12.8431
2021-07-15,12.8431
2021-07-16,12.8431
2021-07-17,12.8431
2021-07-18,12.8431
2021-07-19,12.8431
2021-07-20,12.8431
2021-07-21,12.8431
2021-07-22,12.8431
2021-07-23,12.8431
2021-07-24,12.8431
2021-07-25,12.8431
2021-07-26,12.8431
2021-07-27,12.8431
2021-07-28,12.8431
2021-07-29,12.8431
2021-07-30,12.8431
2021-07-31,12.8431
2021-08-01,12.8431
2021-08-02,12.8431
2021-08-03,12.8431
2021-08-04,12.8431
2021-08-05,12.8431
2021-08-06,12.8431
2021-08-07,12.8431
2021-08-08,12.8431
2021-08-09,12.8431
2021-08-10,12.8431
2021-08-11,12.8431
2021-08-12,12.8431
2021-08-13,12.8431
2021-08-14,12.8431
2021-08-15,12.8431
2021-08-16,12.8431
2021-08-17,12.8431
2021-08-18,12.8431
2021-08-19,12.8431
2021-08-20,12.8431
2021-08-21,12.8431
2021-08-22,12.8431
2021-08-23,12.8431
2021-08-24,12.8431
2021-08-25,12.8431
2021-08-26,12.8431
2021-08-27,12.8431
2021-08-28,12.8431
2021-08-29,12.8431
2021-08-30,12.8431
2021-08-31,12.8431
2021-09-01,12.8431
2021-09-02,12.8431
2021-09-03,12.8431
2021-09-04,12.8431
2021-09-05,12.8431
2021-09-06,12.8431
2021-09-07,12.8431
2021-09-08,12.8431
2021-09-09,12.8431
2021-09-10,12.8431
2021-09-11,12.8431
2021-09-12,12.8431
2021-09-13,12.8431
2021-09-14,12.8431
2021-09-15,12.8431
2021-09-16,12.8431
2021-09-17,12.8431
2021-09-18,12.8431
2021-09-19,12.8431
2021-09-20,12.8431
2021-09-21,12.8431
2021-09-22,12.8431
2021-09-23,12.8431
2021-09-24,12.8431
2021-09-25,12.8431
2021-09-26,12.8431
2021-09-27,12.8431
2021-09-28,12.8431
2021-09-29,12.8431
2021-09-30,13.1694
2021-10-01,13.1694
2021-10-02,13.1694
2021-10-03,13.1694
2021-10-04,13.1694
2021-10-05,13.1694
2021-10-06,13.1694
2021-10-07,13.1694
2021-10-08,13.1694
2021-10-09,13.1694
2021-10-10,13.1694
2021-10-11,13.1694
2021-10-12,13.1694
2021-10-13,13.1694
2021-10-14,13.1694
2021-10-15,13.1694
2021-10-16,13.1694
2021-10-17,13.1694
2021-10-18,13.1694
2021-10-19,13.1694
2021-10-20,13.1694
2021-10-21,13.1694
2021-10-22,13.1694
2021-10-23,13.1694
2021-10-24,13.1694
2021-10-25,13.1694
2021-10-26,13.1694
2021-10-27,13.1694
2021-10-28,13.1694
2021-10-29,13.1694
2021-10-30,13.1694
2021-10-31,13.1694
2021-11-01,13.1694
2021-11-02,13.1694
2021-11-03,13.1694
2021-11-04,13.1694
2021-11-05,13.1694
2021-11-06,13.1694
2021-11-07,13.1694
2021-11-08,13.1694
2021-11-09,13.1694
2021-11-10,13.1694
2021-11-11,13.1694
2021-11-12,13.1694
2021-11-13,13.1694
2021-11-14,13.1694
2021-11-15,13.1694
2021-11-16,13.1694
2021-11-17,13.1694
2021-11-18,13.1694
2021-11-19,13.1694
2021-11-20,13.1694
2021-11-21,13.1694
2021-11-22,13.1694
2021-11-23,13.1694
2021-11-24,13.1694
2021-11-25,13.1694
2021-11-26,13.1694
2021-11-27,13.1694
2021-11-28,13.1694
2021-11-29,13.1694
2021-11-30,13.1694
2021-12-01,13.1694
2021-12-02,13.1694
2021-12-03,13.1694
2021-12-04,13.1694
2021-12-05,13.1694
2021-12-06,13.1694
2021-12-07,13.1694
2021-12-08,13.1694
2021-12-09,13.1694
2021-12-10,13.1694
2021-12-11,13.1694
2021-12-12,13.1694
2021-12-13,13.1694
2021-12-14,13.1694
2021-12-15,13.1694
2021-12-16,13.1694
2021-12-17,13.1694
2021-12-18,13.1694
2021-12-19,13.1694
2021-12-20,13.1694
2021-12-21,13.1694
2021-12-22,13.1694
2021-12-23,13.1694
2021-12-24,13.1694
2021-12-25,13.1694
2021-12-26,13.1694
2021-12-27,13.1694
2021-12-28,13.1694
2021-12-29,13.1694
2021-12-30,13.1694
2021-12-31,13.1694
2022-01-01,13.1694
2022-01-02,9.0562
2022-01-03,9.0562
2022-01-04,9.0562
2022-01-05,9.0562
2022-01-06,9.0562
2022-01-07,9.0562
2022-01-08,9.0562
2022-01-09,9.0562
2022-01-10,9.0562
2022-01-11,9.0562
2022-01-12,9.0562
2022-01-13,9.0562
2022-01-14,9.0562
2022-01-15,9.0562
2022-01-16,9.0562
2022-01-17,9.0562
2022-01-18,9.0562
2022-01-19,9.0562
2022-01-20,9.0562
2022-01-21,9.0562
2022-01-22,9.0562
2022-01-23,9.0562
2022-01-24,9.0562
2022-01-25,9.0562
2022-01-26,9.0562
2022-01-27,9.0562
2022-01-28,9.0562
2022-01-29,9.0562
2022-01-30,9.0562
2022-01-31,9.0562
2022-02-01,9.0562
2022-02-02,9.0562
2022-02-03,9.0562
2022-02-04,9.0562
2022-02-05,9.0562
2022-02-06,9.0562
2022-02-07,9.0562
2022-02-08,9.0562
2022-02-09,9.0562
2022-02-10,9.0562
2022-02-11,9.0562
2022-02-12,9.0562
2022-02-13,9.0562
2022-02-14,9.0562
2022-02-15,9.0562
2022-02-16,9.0562
2022-02-17,9.0562
2022-02-18,9.0562
2022-02-19,9.0562
2022-02-20,9.0562
2022-02-21,9.0562
2022-02-22,9.0562
2022-02-23,9.0562
2022-02-24,9.0562
2022-02-25,9.0562
2022-02-26,9.0562
2022-02-27,9.0562
2022-02-28,9.0562
2022-03-01,9.0562
2022-03-02,9.0562
2022-03-03,9.0562
2022-03-04,9.0562
2022-03-05,9.0562
2022-03-06,9.0562
2022-03-07,9.0562
2022-03-08,9.0562
2022-03-09,9.0562
2022-03-10,9.0562
2022-03-11,9.0562
2022-03-12,9.0562
2022-03-13,9.0562
2022-03-14,9.0562
2022-03-15,9.0562
2022-03-16,9.0562
2022-03-17,9.0562
2022-03-18,9.0562
2022-03-19,9.0562
2022-03-20,9.0562
2022-03-21,9.0562
2022-03-22,9.0562
2022-03-23,9.0562
2022-03-24,9.0562
2022-03-25,9.0562
2022-03-26,9.0562
2022-03-27,9.0562
2022-03-28,9.0562
2022-03-29,9.0562
2022-03-30,9.0562
2022-03-31,9.0562
2022-04-01,9.0562
2022-04-02,9.0562
2022-04-03,7.4736
2022-04-04,7.4736
2022-04-05,7.4736
2022-04-06,7.4736
2022-04-07,7.4736
2022-04-08,7.4736
2022-04-09,7.4736
2022-04-10,7.4736
2022-04-11,7.4736
2022-04-12,7.4736
2022-04-13,7.4736
2022-04-14,7.4736
2022-04-15,7.4736
2022-04-16,7.4736
2022-04-17,7.4736
2022-04-18,7.4736
2022-04-19,7.4736
2022-04-20,7.4736
2022-04-21,7.4736
2022-04-22,7.4736
2022-04-23,7.4736
2022-04-24,7.4736
2022-04-25,7.4736
2022-04-26,7.4736
2022-04-27,7.4736
2022-04-28,7.4736
2022-04-29,7.4736
2022-04-30,7.4736
2022-05-01,7.4736
2022-05-02,7.4736
2022-05-03,7.4736
2022-05-04,7.4736
2022-05-05,7.4736
2022-05-06,7.4736
2022-05-07,7.4736
2022-05-08,7.4736
2022-05-09,7.4736
2022-05-10,7.4736
2022-05-11,7.4736
2022-05-12,7.4736
2022-05-13,7.4736
2022-05-14,7.4736
2022-05-15,7.4736
2022-05-16,7.4736
2022-05-17,7.4736
2022-05-18,7.4736
2022-05-19,7.4736
2022-05-20,7.4736
2022-05-21,7.4736
2022-05-22,7.4736
2022-05-23,7.4736
2022-05-24,7.4736
2022-05-25,7.4736
2022-05-26,7.4736
2022-05-27,7.4736
2022-05-28,7.4736
2022-05-29,7.4736
2022-05-30,7.4736
2022-05-31,7.4736
2022-06-01,7.4736
2022-06-02,7.4736
2022-06-03,7.4736
2022-06-04,7.4736
2022-06-05,7.4736
2022-06-06,7.4736
2022-06-07,7.4736
2022-06-08,7.4736
2022-06-09,7.4736
2022-06-10,7.4736
2022-06-11,7.4736
2022-06-12,7.4736
2022-06-13,7.4736
2022-06-14,7.4736
2022-06-15,7.4736
2022-06-16,7.4736
2022-06-17,7.4736
2022-06-18,7.4736
2022-06-19,7.4736
2022-06-20,7.4736
2022-06-21,7.4736
2022-06-22,7.4736
2022-06-23,7.4736
2022-06-24,7.4736
2022-06-25,7.4736
2022-06-26,7.4736
2022-06-27,7.4736
2022-06-28,7.4736
2022-06-29,7.4736
2022-06-30,7.4736
2022-07-01,7.4736
2022-07-02,7.4736
2022-07-03,7.6238
2022-07-04,7.6238
2022-07-05,7.6238
2022-07-06,7.6238
2022-07-07,7.6238
2022-07-08,7.6238
2022-07-09,7.6238
2022-07-10,7.6238
2022-07-11,7.6238
2022-07-12,7.6238
2022-07-13,7.6238
2022-07-14,7.6238
2022-07-15,7.6238
2022-07-16,7.6238
2022-07-17,7.6238
2022-07-18,7.6238
2022-07-19,7.6238
2022-07-20,7.6238
2022-07-21,7.6238
2022-07-22,7.6238
2022-07-23,7.6238
2022-07-24,7.6238
2022-07-25,7.6238
2022-07-26,7.6238
2022-07-27,7.6238
2022-07-28,7.6238
2022-07-29,7.6238
2022-07-30,7.6238
2022-07-31,7.6238
2022-08-01,7.6238
2022-08-02,7.6238
2022-08-03,7.6238
2022-08-04,7.6238
2022-08-05,7.6238
2022-08-06,7.6238
2022-08-07,7.6238
2022-08-08,7.6238
2022-08-09,7.6238
2022-08-10,7.6238
2022-08-11,7.6238
2022-08-12,7.6238
2022-08-13,7.6238
2022-08-14,7.6238
2022-08-15,7.6238
2022-08-16,7.6238
2022-08-17,7.6238
2022-08-18,7.6238
2022-08-19,7.6238
2022-08-20,7.6238
2022-08-21,7.6238
2022-08-22,7.6238
2022-08-23,7.6238
2022-08-24,7.6238
2022-08-25,7.6238
2022-08-26,7.6238
2022-08-27,7.6238
2022-08-28,7.6238
2022-08-29,7.6238
2022-08-30,7.6238
2022-08-31,7.6238
2022-09-01,7.6238
2022-09-02,7.6238
2022-09-03,7.6238
2022-09-04,7.6238
2022-09-05,7.6238
2022-09-06,7.6238
2022-09-07,7.6238
2022-09-08,7.6238
2022-09-09,7.6238
2022-09-10,7.6238
2022-09-11,7.6238
2022-09-12,7.6238
2022-09-13,7.6238
2022-09-14,7.6238
2022-09-15,7.6238
2022-09-16,7.6238
2022-09-17,7.6238
2022-09-18,7.6238
2022-09-19,7.6238
2022-09-20,7.6238
2022-09-21,7.6238
2022-09-22,7.6238
2022-09-23,7.6238
2022-09-24,7.6238
2022-09-25,7.6238
2022-09-26,7.6238
2022-09-27,7.6238
2022-09-28,7.6238
2022-09-29,7.6238
2022-09-30,5.2356
2022-10-01,5.2356
2022-10-02,5.2356
2022-10-03,5.2356
2022-10-04,5.2356
2022-10-05,5.2356
2022-10-06,5.2356
2022-10-07,5.2356
2022-10-08,5.2356
2022-10-09,5.2356
2022-10-10,5.2356
2022-10-11,5.2356
2022-10-12,5.2356
2022-10-13,5.2356
2022-10-14,5.2356
2022-10-15,5.2356
2022-10-16,5.2356
2022-10-17,5.2356
2022-10-18,5.2356
2022-10-19,5.2356
2022-10-20,5.2356
2022-10-21,5.2356
2022-10-22,5.2356
2022-10-23,5.2356
2022-10-24,5.2356
2022-10-25,5.2356
2022-10-26,5.2356
2022-10-27,5.2356
2022-10-28,5.2356
2022-10-29,5.2356
2022-10-30,5.2356
2022-10-31,5.2356
2022-11-01,5.2356
2022-11-02,5.2356
2022-11-03,5.2356
2022-11-04,5.2356
2022-11-05,5.2356
2022-11-06,5.2356
2022-11-07,5.2356
2022-11-08,5.2356
2022-11-09,5.2356
2022-11-10,5.2356
2022-11-11,5.2356
2022-11-12,5.2356
2022-11-13,5.2356
2022-11-14,5.2356
2022-11-15,5.2356
2022-11-16,5.2356
2022-11-17,5.2356
2022-11-18,5.2356
2022-11-19,5.2356
2022-11-20,5.2356
2022-11-21,5.2356
2022-11-22,5.2356
2022-11-23,5.2356
2022-11-24,5.2356
2022-11-25,5.2356
2022-11-26,5.2356
2022-11-27,5.2356
2022-11-28,5.2356
2022-11-29,5.2356
2022-11-30,5.2356
2022-12-01,5.2356
2022-12-02,5.2356
2022-12-03,5.2356
2022-12-04,5.2356
2022-12-05,5.2356
2022-12-06,5.2356
2022-12-07,5.2356
2022-12-08,5.2356
2022-12-09,5.2356
2022-12-10,5.2356
2022-12-11,5.2356
2022-12-12,5.2356
2022-12-13,5.2356
2022-12-14,5.2356
2022-12-15,5.2356
2022-12-16,5.2356
2022-12-17,5.2356
2022-12-18,5.2356
2022-12-19,5.2356
2022-12-20,5.2356
2022-12-21,5.2356
2022-12-22,5.2356
2022-12-23,5.2356
2022-12-24,5.2356
2022-12-25,5.2356
2022-12-26,5.2356
2022-12-27,5.2356
2022-12-28,5.2356
2022-12-29,5.2356
2022-12-30,5.2356
2022-12-31,5.2356
2023-01-01,3.3034
2023-01-02,3.3034
2023-01-03,3.3034
2023-01-04,3.3034
2023-01-05,3.3034
2023-01-06,3.3034
2023-01-07,3.3034
2023-01-08,3.3034
2023-01-09,3.3034
2023-01-10,3.3034
2023-01-11,3.3034
2023-01-12,3.3034
2023-01-13,3.3034
2023-01-14,3.3034
2023-01-15,3.3034
2023-01-16,3.3034
2023-01-17,3.3034
2023-01-18,3.3034
2023-01-19,3.3034
2023-01-20,3.3034
2023-01-21,3.3034
2023-01-22,3.3034
2023-01-23,3.3034
2023-01-24,3.3034
2023-01-25,3.3034
2023-01-26,3.3034
2023-01-27,3.3034
2023-01-28,3.3034
2023-01-29,3.3034
2023-01-30,3.3034
2023-01-31,3.3034
2023-02-01,3.3034
2023-02-02,3.3034
2023-02-03,3.3034
2023-02-04,3.3034
2023-02-05,3.3034
2023-02-06,3.3034
2023-02-07,3.3034
2023-02-08,3.3034
2023-02-09,3.3034
2023-02-10,3.3034
2023-02-11,3.3034
2023-02-12,3.3034
2023-02-13,3.3034
2023-02-14,3.3034
2023-02-15,3.3034
2023-02-16,3.3034
2023-02-17,3.3034
2023-02-18,3.3034
2023-02-19,3.3034
2023-02-20,3.3034
2023-02-21,3.3034
2023-02-22,3.3034
2023-02-23,3.3034
2023-02-24,3.3034
2023-02-25,3.3034
2023-02-26,3.3034
2023-02-27,3.3034
2023-02-28,3.3034
2023-03-01,3.3034
2023-03-02,3.3034
2023-03-03,3.3034
2023-03-04,3.3034
2023-03-05,3.3034
2023-03-06,3.3034
2023-03-07,3.3034
2023-03-08,3.3034
2023-03-09,3.3034
