,TJX US Equity
2020-04-26,59.5116
2020-04-27,59.5116
2020-04-28,59.5116
2020-04-29,59.5116
2020-04-30,59.5116
2020-05-01,59.5116
2020-05-02,34.1304
2020-05-03,34.1304
2020-05-04,34.1304
2020-05-05,34.1304
2020-05-06,34.1304
2020-05-07,34.1304
2020-05-08,34.1304
2020-05-09,34.1304
2020-05-10,34.1304
2020-05-11,34.1304
2020-05-12,34.1304
2020-05-13,34.1304
2020-05-14,34.1304
2020-05-15,34.1304
2020-05-16,34.1304
2020-05-17,34.1304
2020-05-18,34.1304
2020-05-19,34.1304
2020-05-20,34.1304
2020-05-21,34.1304
2020-05-22,34.1304
2020-05-23,34.1304
2020-05-24,34.1304
2020-05-25,34.1304
2020-05-26,34.1304
2020-05-27,34.1304
2020-05-28,34.1304
2020-05-29,34.1304
2020-05-30,34.1304
2020-05-31,34.1304
2020-06-01,34.1304
2020-06-02,34.1304
2020-06-03,34.1304
2020-06-04,34.1304
2020-06-05,34.1304
2020-06-06,34.1304
2020-06-07,34.1304
2020-06-08,34.1304
2020-06-09,34.1304
2020-06-10,34.1304
2020-06-11,34.1304
2020-06-12,34.1304
2020-06-13,34.1304
2020-06-14,34.1304
2020-06-15,34.1304
2020-06-16,34.1304
2020-06-17,34.1304
2020-06-18,34.1304
2020-06-19,34.1304
2020-06-20,34.1304
2020-06-21,34.1304
2020-06-22,34.1304
2020-06-23,34.1304
2020-06-24,34.1304
2020-06-25,34.1304
2020-06-26,34.1304
2020-06-27,34.1304
2020-06-28,34.1304
2020-06-29,34.1304
2020-06-30,34.1304
2020-07-01,34.1304
2020-07-02,34.1304
2020-07-03,34.1304
2020-07-04,34.1304
2020-07-05,34.1304
2020-07-06,34.1304
2020-07-07,34.1304
2020-07-08,34.1304
2020-07-09,34.1304
2020-07-10,34.1304
2020-07-11,34.1304
2020-07-12,34.1304
2020-07-13,34.1304
2020-07-14,34.1304
2020-07-15,34.1304
2020-07-16,34.1304
2020-07-17,34.1304
2020-07-18,34.1304
2020-07-19,34.1304
2020-07-20,34.1304
2020-07-21,34.1304
2020-07-22,34.1304
2020-07-23,34.1304
2020-07-24,34.1304
2020-07-25,34.1304
2020-07-26,34.1304
2020-07-27,34.1304
2020-07-28,34.1304
2020-07-29,34.1304
2020-07-30,34.1304
2020-07-31,34.1304
2020-08-01,14.2795
2020-08-02,14.2795
2020-08-03,14.2795
2020-08-04,14.2795
2020-08-05,14.2795
2020-08-06,14.2795
2020-08-07,14.2795
2020-08-08,14.2795
2020-08-09,14.2795
2020-08-10,14.2795
2020-08-11,14.2795
2020-08-12,14.2795
2020-08-13,14.2795
2020-08-14,14.2795
2020-08-15,14.2795
2020-08-16,14.2795
2020-08-17,14.2795
2020-08-18,14.2795
2020-08-19,14.2795
2020-08-20,14.2795
2020-08-21,14.2795
2020-08-22,14.2795
2020-08-23,14.2795
2020-08-24,14.2795
2020-08-25,14.2795
2020-08-26,14.2795
2020-08-27,14.2795
2020-08-28,14.2795
2020-08-29,14.2795
2020-08-30,14.2795
2020-08-31,14.2795
2020-09-01,14.2795
2020-09-02,14.2795
2020-09-03,14.2795
2020-09-04,14.2795
2020-09-05,14.2795
2020-09-06,14.2795
2020-09-07,14.2795
2020-09-08,14.2795
2020-09-09,14.2795
2020-09-10,14.2795
2020-09-11,14.2795
2020-09-12,14.2795
2020-09-13,14.2795
2020-09-14,14.2795
2020-09-15,14.2795
2020-09-16,14.2795
2020-09-17,14.2795
2020-09-18,14.2795
2020-09-19,14.2795
2020-09-20,14.2795
2020-09-21,14.2795
2020-09-22,14.2795
2020-09-23,14.2795
2020-09-24,14.2795
2020-09-25,14.2795
2020-09-26,14.2795
2020-09-27,14.2795
2020-09-28,14.2795
2020-09-29,14.2795
2020-09-30,14.2795
2020-10-01,14.2795
2020-10-02,14.2795
2020-10-03,14.2795
2020-10-04,14.2795
2020-10-05,14.2795
2020-10-06,14.2795
2020-10-07,14.2795
2020-10-08,14.2795
2020-10-09,14.2795
2020-10-10,14.2795
2020-10-11,14.2795
2020-10-12,14.2795
2020-10-13,14.2795
2020-10-14,14.2795
2020-10-15,14.2795
2020-10-16,14.2795
2020-10-17,14.2795
2020-10-18,14.2795
2020-10-19,14.2795
2020-10-20,14.2795
2020-10-21,14.2795
2020-10-22,14.2795
2020-10-23,14.2795
2020-10-24,14.2795
2020-10-25,14.2795
2020-10-26,14.2795
2020-10-27,14.2795
2020-10-28,14.2795
2020-10-29,14.2795
2020-10-30,14.2795
2020-10-31,13.4975
2020-11-01,13.4975
2020-11-02,13.4975
2020-11-03,13.4975
2020-11-04,13.4975
2020-11-05,13.4975
2020-11-06,13.4975
2020-11-07,13.4975
2020-11-08,13.4975
2020-11-09,13.4975
2020-11-10,13.4975
2020-11-11,13.4975
2020-11-12,13.4975
2020-11-13,13.4975
2020-11-14,13.4975
2020-11-15,13.4975
2020-11-16,13.4975
2020-11-17,13.4975
2020-11-18,13.4975
2020-11-19,13.4975
2020-11-20,13.4975
2020-11-21,13.4975
2020-11-22,13.4975
2020-11-23,13.4975
2020-11-24,13.4975
2020-11-25,13.4975
2020-11-26,13.4975
2020-11-27,13.4975
2020-11-28,13.4975
2020-11-29,13.4975
2020-11-30,13.4975
2020-12-01,13.4975
2020-12-02,13.4975
2020-12-03,13.4975
2020-12-04,13.4975
2020-12-05,13.4975
2020-12-06,13.4975
2020-12-07,13.4975
2020-12-08,13.4975
2020-12-09,13.4975
2020-12-10,13.4975
2020-12-11,13.4975
2020-12-12,13.4975
2020-12-13,13.4975
2020-12-14,13.4975
2020-12-15,13.4975
2020-12-16,13.4975
2020-12-17,13.4975
2020-12-18,13.4975
2020-12-19,13.4975
2020-12-20,13.4975
2020-12-21,13.4975
2020-12-22,13.4975
2020-12-23,13.4975
2020-12-24,13.4975
2020-12-25,13.4975
2020-12-26,13.4975
2020-12-27,13.4975
2020-12-28,13.4975
2020-12-29,13.4975
2020-12-30,13.4975
2020-12-31,13.4975
2021-01-01,13.4975
2021-01-02,13.4975
2021-01-03,13.4975
2021-01-04,13.4975
2021-01-05,13.4975
2021-01-06,13.4975
2021-01-07,13.4975
2021-01-08,13.4975
2021-01-09,13.4975
2021-01-10,13.4975
2021-01-11,13.4975
2021-01-12,13.4975
2021-01-13,13.4975
2021-01-14,13.4975
2021-01-15,13.4975
2021-01-16,13.4975
2021-01-17,13.4975
2021-01-18,13.4975
2021-01-19,13.4975
2021-01-20,13.4975
2021-01-21,13.4975
2021-01-22,13.4975
2021-01-23,13.4975
2021-01-24,13.4975
2021-01-25,13.4975
2021-01-26,13.4975
2021-01-27,13.4975
2021-01-28,13.4975
2021-01-29,13.4975
2021-01-30,1.5359
2021-01-31,1.5359
2021-02-01,1.5359
2021-02-02,1.5359
2021-02-03,1.5359
2021-02-04,1.5359
2021-02-05,1.5359
2021-02-06,1.5359
2021-02-07,1.5359
2021-02-08,1.5359
2021-02-09,1.5359
2021-02-10,1.5359
2021-02-11,1.5359
2021-02-12,1.5359
2021-02-13,1.5359
2021-02-14,1.5359
2021-02-15,1.5359
2021-02-16,1.5359
2021-02-17,1.5359
2021-02-18,1.5359
2021-02-19,1.5359
2021-02-20,1.5359
2021-02-21,1.5359
2021-02-22,1.5359
2021-02-23,1.5359
2021-02-24,1.5359
2021-02-25,1.5359
2021-02-26,1.5359
2021-02-27,1.5359
2021-02-28,1.5359
2021-03-01,1.5359
2021-03-02,1.5359
2021-03-03,1.5359
2021-03-04,1.5359
2021-03-05,1.5359
2021-03-06,1.5359
2021-03-07,1.5359
2021-03-08,1.5359
2021-03-09,1.5359
2021-03-10,1.5359
2021-03-11,1.5359
2021-03-12,1.5359
2021-03-13,1.5359
2021-03-14,1.5359
2021-03-15,1.5359
2021-03-16,1.5359
2021-03-17,1.5359
2021-03-18,1.5359
2021-03-19,1.5359
2021-03-20,1.5359
2021-03-21,1.5359
2021-03-22,1.5359
2021-03-23,1.5359
2021-03-24,1.5359
2021-03-25,1.5359
2021-03-26,1.5359
2021-03-27,1.5359
2021-03-28,1.5359
2021-03-29,1.5359
2021-03-30,1.5359
2021-03-31,1.5359
2021-04-01,1.5359
2021-04-02,1.5359
2021-04-03,1.5359
2021-04-04,1.5359
2021-04-05,1.5359
2021-04-06,1.5359
2021-04-07,1.5359
2021-04-08,1.5359
2021-04-09,1.5359
2021-04-10,1.5359
2021-04-11,1.5359
2021-04-12,1.5359
2021-04-13,1.5359
2021-04-14,1.5359
2021-04-15,1.5359
2021-04-16,1.5359
2021-04-17,1.5359
2021-04-18,1.5359
2021-04-19,1.5359
2021-04-20,1.5359
2021-04-21,1.5359
2021-04-22,1.5359
2021-04-23,1.5359
2021-04-24,1.5359
2021-04-25,1.5359
2021-04-26,1.5359
2021-04-27,1.5359
2021-04-28,1.5359
2021-04-29,1.5359
2021-04-30,1.5359
2021-05-01,27.7961
2021-05-02,27.7961
2021-05-03,27.7961
2021-05-04,27.7961
2021-05-05,27.7961
2021-05-06,27.7961
2021-05-07,27.7961
2021-05-08,27.7961
2021-05-09,27.7961
2021-05-10,27.7961
2021-05-11,27.7961
2021-05-12,27.7961
2021-05-13,27.7961
2021-05-14,27.7961
2021-05-15,27.7961
2021-05-16,27.7961
2021-05-17,27.7961
2021-05-18,27.7961
2021-05-19,27.7961
2021-05-20,27.7961
2021-05-21,27.7961
2021-05-22,27.7961
2021-05-23,27.7961
2021-05-24,27.7961
2021-05-25,27.7961
2021-05-26,27.7961
2021-05-27,27.7961
2021-05-28,27.7961
2021-05-29,27.7961
2021-05-30,27.7961
2021-05-31,27.7961
2021-06-01,27.7961
2021-06-02,27.7961
2021-06-03,27.7961
2021-06-04,27.7961
2021-06-05,27.7961
2021-06-06,27.7961
2021-06-07,27.7961
2021-06-08,27.7961
2021-06-09,27.7961
2021-06-10,27.7961
2021-06-11,27.7961
2021-06-12,27.7961
2021-06-13,27.7961
2021-06-14,27.7961
2021-06-15,27.7961
2021-06-16,27.7961
2021-06-17,27.7961
2021-06-18,27.7961
2021-06-19,27.7961
2021-06-20,27.7961
2021-06-21,27.7961
2021-06-22,27.7961
2021-06-23,27.7961
2021-06-24,27.7961
2021-06-25,27.7961
2021-06-26,27.7961
2021-06-27,27.7961
2021-06-28,27.7961
2021-06-29,27.7961
2021-06-30,27.7961
2021-07-01,27.7961
2021-07-02,27.7961
2021-07-03,27.7961
2021-07-04,27.7961
2021-07-05,27.7961
2021-07-06,27.7961
2021-07-07,27.7961
2021-07-08,27.7961
2021-07-09,27.7961
2021-07-10,27.7961
2021-07-11,27.7961
2021-07-12,27.7961
2021-07-13,27.7961
2021-07-14,27.7961
2021-07-15,27.7961
2021-07-16,27.7961
2021-07-17,27.7961
2021-07-18,27.7961
2021-07-19,27.7961
2021-07-20,27.7961
2021-07-21,27.7961
2021-07-22,27.7961
2021-07-23,27.7961
2021-07-24,27.7961
2021-07-25,27.7961
2021-07-26,27.7961
2021-07-27,27.7961
2021-07-28,27.7961
2021-07-29,27.7961
2021-07-30,27.7961
2021-07-31,45.3926
2021-08-01,45.3926
2021-08-02,45.3926
2021-08-03,45.3926
2021-08-04,45.3926
2021-08-05,45.3926
2021-08-06,45.3926
2021-08-07,45.3926
2021-08-08,45.3926
2021-08-09,45.3926
2021-08-10,45.3926
2021-08-11,45.3926
2021-08-12,45.3926
2021-08-13,45.3926
2021-08-14,45.3926
2021-08-15,45.3926
2021-08-16,45.3926
2021-08-17,45.3926
2021-08-18,45.3926
2021-08-19,45.3926
2021-08-20,45.3926
2021-08-21,45.3926
2021-08-22,45.3926
2021-08-23,45.3926
2021-08-24,45.3926
2021-08-25,45.3926
2021-08-26,45.3926
2021-08-27,45.3926
2021-08-28,45.3926
2021-08-29,45.3926
2021-08-30,45.3926
2021-08-31,45.3926
2021-09-01,45.3926
2021-09-02,45.3926
2021-09-03,45.3926
2021-09-04,45.3926
2021-09-05,45.3926
2021-09-06,45.3926
2021-09-07,45.3926
2021-09-08,45.3926
2021-09-09,45.3926
2021-09-10,45.3926
2021-09-11,45.3926
2021-09-12,45.3926
2021-09-13,45.3926
2021-09-14,45.3926
2021-09-15,45.3926
2021-09-16,45.3926
2021-09-17,45.3926
2021-09-18,45.3926
2021-09-19,45.3926
2021-09-20,45.3926
2021-09-21,45.3926
2021-09-22,45.3926
2021-09-23,45.3926
2021-09-24,45.3926
2021-09-25,45.3926
2021-09-26,45.3926
2021-09-27,45.3926
2021-09-28,45.3926
2021-09-29,45.3926
2021-09-30,45.3926
2021-10-01,45.3926
2021-10-02,45.3926
2021-10-03,45.3926
2021-10-04,45.3926
2021-10-05,45.3926
2021-10-06,45.3926
2021-10-07,45.3926
2021-10-08,45.3926
2021-10-09,45.3926
2021-10-10,45.3926
2021-10-11,45.3926
2021-10-12,45.3926
2021-10-13,45.3926
2021-10-14,45.3926
2021-10-15,45.3926
2021-10-16,45.3926
2021-10-17,45.3926
2021-10-18,45.3926
2021-10-19,45.3926
2021-10-20,45.3926
2021-10-21,45.3926
2021-10-22,45.3926
2021-10-23,45.3926
2021-10-24,45.3926
2021-10-25,45.3926
2021-10-26,45.3926
2021-10-27,45.3926
2021-10-28,45.3926
2021-10-29,45.3926
2021-10-30,44.4262
2021-10-31,44.4262
2021-11-01,44.4262
2021-11-02,44.4262
2021-11-03,44.4262
2021-11-04,44.4262
2021-11-05,44.4262
2021-11-06,44.4262
2021-11-07,44.4262
2021-11-08,44.4262
2021-11-09,44.4262
2021-11-10,44.4262
2021-11-11,44.4262
2021-11-12,44.4262
2021-11-13,44.4262
2021-11-14,44.4262
2021-11-15,44.4262
2021-11-16,44.4262
2021-11-17,44.4262
2021-11-18,44.4262
2021-11-19,44.4262
2021-11-20,44.4262
2021-11-21,44.4262
2021-11-22,44.4262
2021-11-23,44.4262
2021-11-24,44.4262
2021-11-25,44.4262
2021-11-26,44.4262
2021-11-27,44.4262
2021-11-28,44.4262
2021-11-29,44.4262
2021-11-30,44.4262
2021-12-01,44.4262
2021-12-02,44.4262
2021-12-03,44.4262
2021-12-04,44.4262
2021-12-05,44.4262
2021-12-06,44.4262
2021-12-07,44.4262
2021-12-08,44.4262
2021-12-09,44.4262
2021-12-10,44.4262
2021-12-11,44.4262
2021-12-12,44.4262
2021-12-13,44.4262
2021-12-14,44.4262
2021-12-15,44.4262
2021-12-16,44.4262
2021-12-17,44.4262
2021-12-18,44.4262
2021-12-19,44.4262
2021-12-20,44.4262
2021-12-21,44.4262
2021-12-22,44.4262
2021-12-23,44.4262
2021-12-24,44.4262
2021-12-25,44.4262
2021-12-26,44.4262
2021-12-27,44.4262
2021-12-28,44.4262
2021-12-29,44.4262
2021-12-30,44.4262
2021-12-31,44.4262
2022-01-01,44.4262
2022-01-02,44.4262
2022-01-03,44.4262
2022-01-04,44.4262
2022-01-05,44.4262
2022-01-06,44.4262
2022-01-07,44.4262
2022-01-08,44.4262
2022-01-09,44.4262
2022-01-10,44.4262
2022-01-11,44.4262
2022-01-12,44.4262
2022-01-13,44.4262
2022-01-14,44.4262
2022-01-15,44.4262
2022-01-16,44.4262
2022-01-17,44.4262
2022-01-18,44.4262
2022-01-19,44.4262
2022-01-20,44.4262
2022-01-21,44.4262
2022-01-22,44.4262
2022-01-23,44.4262
2022-01-24,44.4262
2022-01-25,44.4262
2022-01-26,44.4262
2022-01-27,44.4262
2022-01-28,44.4262
2022-01-29,55.4697
2022-01-30,55.4697
2022-01-31,55.4697
2022-02-01,55.4697
2022-02-02,55.4697
2022-02-03,55.4697
2022-02-04,55.4697
2022-02-05,55.4697
2022-02-06,55.4697
2022-02-07,55.4697
2022-02-08,55.4697
2022-02-09,55.4697
2022-02-10,55.4697
2022-02-11,55.4697
2022-02-12,55.4697
2022-02-13,55.4697
2022-02-14,55.4697
2022-02-15,55.4697
2022-02-16,55.4697
2022-02-17,55.4697
2022-02-18,55.4697
2022-02-19,55.4697
2022-02-20,55.4697
2022-02-21,55.4697
2022-02-22,55.4697
2022-02-23,55.4697
2022-02-24,55.4697
2022-02-25,55.4697
2022-02-26,55.4697
2022-02-27,55.4697
2022-02-28,55.4697
2022-03-01,55.4697
2022-03-02,55.4697
2022-03-03,55.4697
2022-03-04,55.4697
2022-03-05,55.4697
2022-03-06,55.4697
2022-03-07,55.4697
2022-03-08,55.4697
2022-03-09,55.4697
2022-03-10,55.4697
2022-03-11,55.4697
2022-03-12,55.4697
2022-03-13,55.4697
2022-03-14,55.4697
2022-03-15,55.4697
2022-03-16,55.4697
2022-03-17,55.4697
2022-03-18,55.4697
2022-03-19,55.4697
2022-03-20,55.4697
2022-03-21,55.4697
2022-03-22,55.4697
2022-03-23,55.4697
2022-03-24,55.4697
2022-03-25,55.4697
2022-03-26,55.4697
2022-03-27,55.4697
2022-03-28,55.4697
2022-03-29,55.4697
2022-03-30,55.4697
2022-03-31,55.4697
2022-04-01,55.4697
2022-04-02,55.4697
2022-04-03,55.4697
2022-04-04,55.4697
2022-04-05,55.4697
2022-04-06,55.4697
2022-04-07,55.4697
2022-04-08,55.4697
2022-04-09,55.4697
2022-04-10,55.4697
2022-04-11,55.4697
2022-04-12,55.4697
2022-04-13,55.4697
2022-04-14,55.4697
2022-04-15,55.4697
2022-04-16,55.4697
2022-04-17,55.4697
2022-04-18,55.4697
2022-04-19,55.4697
2022-04-20,55.4697
2022-04-21,55.4697
2022-04-22,55.4697
2022-04-23,55.4697
2022-04-24,55.4697
2022-04-25,55.4697
2022-04-26,55.4697
2022-04-27,55.4697
2022-04-28,55.4697
2022-04-29,55.4697
2022-04-30,56.8599
2022-05-01,56.8599
2022-05-02,56.8599
2022-05-03,56.8599
2022-05-04,56.8599
2022-05-05,56.8599
2022-05-06,56.8599
2022-05-07,56.8599
2022-05-08,56.8599
2022-05-09,56.8599
2022-05-10,56.8599
2022-05-11,56.8599
2022-05-12,56.8599
2022-05-13,56.8599
2022-05-14,56.8599
2022-05-15,56.8599
2022-05-16,56.8599
2022-05-17,56.8599
2022-05-18,56.8599
2022-05-19,56.8599
2022-05-20,56.8599
2022-05-21,56.8599
2022-05-22,56.8599
2022-05-23,56.8599
2022-05-24,56.8599
2022-05-25,56.8599
2022-05-26,56.8599
2022-05-27,56.8599
2022-05-28,56.8599
2022-05-29,56.8599
2022-05-30,56.8599
2022-05-31,56.8599
2022-06-01,56.8599
2022-06-02,56.8599
2022-06-03,56.8599
2022-06-04,56.8599
2022-06-05,56.8599
2022-06-06,56.8599
2022-06-07,56.8599
2022-06-08,56.8599
2022-06-09,56.8599
2022-06-10,56.8599
2022-06-11,56.8599
2022-06-12,56.8599
2022-06-13,56.8599
2022-06-14,56.8599
2022-06-15,56.8599
2022-06-16,56.8599
2022-06-17,56.8599
2022-06-18,56.8599
2022-06-19,56.8599
2022-06-20,56.8599
2022-06-21,56.8599
2022-06-22,56.8599
2022-06-23,56.8599
2022-06-24,56.8599
2022-06-25,56.8599
2022-06-26,56.8599
2022-06-27,56.8599
2022-06-28,56.8599
2022-06-29,56.8599
2022-06-30,56.8599
2022-07-01,56.8599
2022-07-02,56.8599
2022-07-03,56.8599
2022-07-04,56.8599
2022-07-05,56.8599
2022-07-06,56.8599
2022-07-07,56.8599
2022-07-08,56.8599
2022-07-09,56.8599
2022-07-10,56.8599
2022-07-11,56.8599
2022-07-12,56.8599
2022-07-13,56.8599
2022-07-14,56.8599
2022-07-15,56.8599
2022-07-16,56.8599
2022-07-17,56.8599
2022-07-18,56.8599
2022-07-19,56.8599
2022-07-20,56.8599
2022-07-21,56.8599
2022-07-22,56.8599
2022-07-23,56.8599
2022-07-24,56.8599
2022-07-25,56.8599
2022-07-26,56.8599
2022-07-27,56.8599
2022-07-28,56.8599
2022-07-29,56.8599
2022-07-30,56.9313
2022-07-31,56.9313
2022-08-01,56.9313
2022-08-02,56.9313
2022-08-03,56.9313
2022-08-04,56.9313
2022-08-05,56.9313
2022-08-06,56.9313
2022-08-07,56.9313
2022-08-08,56.9313
2022-08-09,56.9313
2022-08-10,56.9313
2022-08-11,56.9313
2022-08-12,56.9313
2022-08-13,56.9313
2022-08-14,56.9313
2022-08-15,56.9313
2022-08-16,56.9313
2022-08-17,56.9313
2022-08-18,56.9313
2022-08-19,56.9313
2022-08-20,56.9313
2022-08-21,56.9313
2022-08-22,56.9313
2022-08-23,56.9313
2022-08-24,56.9313
2022-08-25,56.9313
2022-08-26,56.9313
2022-08-27,56.9313
2022-08-28,56.9313
2022-08-29,56.9313
2022-08-30,56.9313
2022-08-31,56.9313
2022-09-01,56.9313
2022-09-02,56.9313
2022-09-03,56.9313
2022-09-04,56.9313
2022-09-05,56.9313
2022-09-06,56.9313
2022-09-07,56.9313
2022-09-08,56.9313
2022-09-09,56.9313
2022-09-10,56.9313
2022-09-11,56.9313
2022-09-12,56.9313
2022-09-13,56.9313
2022-09-14,56.9313
2022-09-15,56.9313
2022-09-16,56.9313
2022-09-17,56.9313
2022-09-18,56.9313
2022-09-19,56.9313
2022-09-20,56.9313
2022-09-21,56.9313
2022-09-22,56.9313
2022-09-23,56.9313
2022-09-24,56.9313
2022-09-25,56.9313
2022-09-26,56.9313
2022-09-27,56.9313
2022-09-28,56.9313
2022-09-29,56.9313
2022-09-30,56.9313
2022-10-01,56.9313
2022-10-02,56.9313
2022-10-03,56.9313
2022-10-04,56.9313
2022-10-05,56.9313
2022-10-06,56.9313
2022-10-07,56.9313
2022-10-08,56.9313
2022-10-09,56.9313
2022-10-10,56.9313
2022-10-11,56.9313
2022-10-12,56.9313
2022-10-13,56.9313
2022-10-14,56.9313
2022-10-15,56.9313
2022-10-16,56.9313
2022-10-17,56.9313
2022-10-18,56.9313
2022-10-19,56.9313
2022-10-20,56.9313
2022-10-21,56.9313
2022-10-22,56.9313
2022-10-23,56.9313
2022-10-24,56.9313
2022-10-25,56.9313
2022-10-26,56.9313
2022-10-27,56.9313
2022-10-28,56.9313
2022-10-29,56.1482
2022-10-30,56.1482
2022-10-31,56.1482
2022-11-01,56.1482
2022-11-02,56.1482
2022-11-03,56.1482
2022-11-04,56.1482
2022-11-05,56.1482
2022-11-06,56.1482
2022-11-07,56.1482
2022-11-08,56.1482
2022-11-09,56.1482
2022-11-10,56.1482
2022-11-11,56.1482
2022-11-12,56.1482
2022-11-13,56.1482
2022-11-14,56.1482
2022-11-15,56.1482
2022-11-16,56.1482
2022-11-17,56.1482
2022-11-18,56.1482
2022-11-19,56.1482
2022-11-20,56.1482
2022-11-21,56.1482
2022-11-22,56.1482
2022-11-23,56.1482
2022-11-24,56.1482
2022-11-25,56.1482
2022-11-26,56.1482
2022-11-27,56.1482
2022-11-28,56.1482
2022-11-29,56.1482
2022-11-30,56.1482
2022-12-01,56.1482
2022-12-02,56.1482
2022-12-03,56.1482
2022-12-04,56.1482
2022-12-05,56.1482
2022-12-06,56.1482
2022-12-07,56.1482
2022-12-08,56.1482
2022-12-09,56.1482
2022-12-10,56.1482
2022-12-11,56.1482
2022-12-12,56.1482
2022-12-13,56.1482
2022-12-14,56.1482
2022-12-15,56.1482
2022-12-16,56.1482
2022-12-17,56.1482
2022-12-18,56.1482
2022-12-19,56.1482
2022-12-20,56.1482
2022-12-21,56.1482
2022-12-22,56.1482
2022-12-23,56.1482
2022-12-24,56.1482
2022-12-25,56.1482
2022-12-26,56.1482
2022-12-27,56.1482
2022-12-28,56.1482
2022-12-29,56.1482
2022-12-30,56.1482
2022-12-31,56.1482
2023-01-01,56.1482
2023-01-02,56.1482
2023-01-03,56.1482
2023-01-04,56.1482
2023-01-05,56.1482
2023-01-06,56.1482
2023-01-07,56.1482
2023-01-08,56.1482
2023-01-09,56.1482
2023-01-10,56.1482
2023-01-11,56.1482
2023-01-12,56.1482
2023-01-13,56.1482
2023-01-14,56.1482
2023-01-15,56.1482
2023-01-16,56.1482
2023-01-17,56.1482
2023-01-18,56.1482
2023-01-19,56.1482
2023-01-20,56.1482
2023-01-21,56.1482
2023-01-22,56.1482
2023-01-23,56.1482
2023-01-24,56.1482
2023-01-25,56.1482
2023-01-26,56.1482
2023-01-27,56.1482
2023-01-28,56.5637
2023-01-29,56.5637
2023-01-30,56.5637
2023-01-31,56.5637
2023-02-01,56.5637
2023-02-02,56.5637
2023-02-03,56.5637
2023-02-04,56.5637
2023-02-05,56.5637
2023-02-06,56.5637
2023-02-07,56.5637
2023-02-08,56.5637
2023-02-09,56.5637
2023-02-10,56.5637
2023-02-11,56.5637
2023-02-12,56.5637
2023-02-13,56.5637
2023-02-14,56.5637
2023-02-15,56.5637
2023-02-16,56.5637
2023-02-17,56.5637
2023-02-18,56.5637
2023-02-19,56.5637
2023-02-20,56.5637
2023-02-21,56.5637
2023-02-22,56.5637
2023-02-23,56.5637
2023-02-24,56.5637
2023-02-25,56.5637
2023-02-26,56.5637
2023-02-27,56.5637
2023-02-28,56.5637
2023-03-01,56.5637
2023-03-02,56.5637
2023-03-03,56.5637
2023-03-04,56.5637
2023-03-05,56.5637
2023-03-06,56.5637
2023-03-07,56.5637
2023-03-08,56.5637
2023-03-09,56.5637
