,LPLA US Equity
2020-08-11,48.3623
2020-08-12,48.3623
2020-08-13,48.3623
2020-08-14,48.3623
2020-08-15,48.3623
2020-08-16,48.3623
2020-08-17,48.3623
2020-08-18,48.3623
2020-08-19,48.3623
2020-08-20,48.3623
2020-08-21,48.3623
2020-08-22,48.3623
2020-08-23,48.3623
2020-08-24,48.3623
2020-08-25,48.3623
2020-08-26,48.3623
2020-08-27,48.3623
2020-08-28,48.3623
2020-08-29,48.3623
2020-08-30,48.3623
2020-08-31,48.3623
2020-09-01,48.3623
2020-09-02,48.3623
2020-09-03,48.3623
2020-09-04,48.3623
2020-09-05,48.3623
2020-09-06,48.3623
2020-09-07,48.3623
2020-09-08,48.3623
2020-09-09,48.3623
2020-09-10,48.3623
2020-09-11,48.3623
2020-09-12,48.3623
2020-09-13,48.3623
2020-09-14,48.3623
2020-09-15,48.3623
2020-09-16,48.3623
2020-09-17,48.3623
2020-09-18,48.3623
2020-09-19,48.3623
2020-09-20,48.3623
2020-09-21,48.3623
2020-09-22,48.3623
2020-09-23,48.3623
2020-09-24,48.3623
2020-09-25,48.3623
2020-09-26,48.3623
2020-09-27,48.3623
2020-09-28,48.3623
2020-09-29,48.3623
2020-09-30,43.7971
2020-10-01,43.7971
2020-10-02,43.7971
2020-10-03,43.7971
2020-10-04,43.7971
2020-10-05,43.7971
2020-10-06,43.7971
2020-10-07,43.7971
2020-10-08,43.7971
2020-10-09,43.7971
2020-10-10,43.7971
2020-10-11,43.7971
2020-10-12,43.7971
2020-10-13,43.7971
2020-10-14,43.7971
2020-10-15,43.7971
2020-10-16,43.7971
2020-10-17,43.7971
2020-10-18,43.7971
2020-10-19,43.7971
2020-10-20,43.7971
2020-10-21,43.7971
2020-10-22,43.7971
2020-10-23,43.7971
2020-10-24,43.7971
2020-10-25,43.7971
2020-10-26,43.7971
2020-10-27,43.7971
2020-10-28,43.7971
2020-10-29,43.7971
2020-10-30,43.7971
2020-10-31,43.7971
2020-11-01,43.7971
2020-11-02,43.7971
2020-11-03,43.7971
2020-11-04,43.7971
2020-11-05,43.7971
2020-11-06,43.7971
2020-11-07,43.7971
2020-11-08,43.7971
2020-11-09,43.7971
2020-11-10,43.7971
2020-11-11,43.7971
2020-11-12,43.7971
2020-11-13,43.7971
2020-11-14,43.7971
2020-11-15,43.7971
2020-11-16,43.7971
2020-11-17,43.7971
2020-11-18,43.7971
2020-11-19,43.7971
2020-11-20,43.7971
2020-11-21,43.7971
2020-11-22,43.7971
2020-11-23,43.7971
2020-11-24,43.7971
2020-11-25,43.7971
2020-11-26,43.7971
2020-11-27,43.7971
2020-11-28,43.7971
2020-11-29,43.7971
2020-11-30,43.7971
2020-12-01,43.7971
2020-12-02,43.7971
2020-12-03,43.7971
2020-12-04,43.7971
2020-12-05,43.7971
2020-12-06,43.7971
2020-12-07,43.7971
2020-12-08,43.7971
2020-12-09,43.7971
2020-12-10,43.7971
2020-12-11,43.7971
2020-12-12,43.7971
2020-12-13,43.7971
2020-12-14,43.7971
2020-12-15,43.7971
2020-12-16,43.7971
2020-12-17,43.7971
2020-12-18,43.7971
2020-12-19,43.7971
2020-12-20,43.7971
2020-12-21,43.7971
2020-12-22,43.7971
2020-12-23,43.7971
2020-12-24,43.7971
2020-12-25,43.7971
2020-12-26,43.7971
2020-12-27,43.7971
2020-12-28,43.7971
2020-12-29,43.7971
2020-12-30,43.7971
2020-12-31,40.4186
2021-01-01,40.4186
2021-01-02,40.4186
2021-01-03,40.4186
2021-01-04,40.4186
2021-01-05,40.4186
2021-01-06,40.4186
2021-01-07,40.4186
2021-01-08,40.4186
2021-01-09,40.4186
2021-01-10,40.4186
2021-01-11,40.4186
2021-01-12,40.4186
2021-01-13,40.4186
2021-01-14,40.4186
2021-01-15,40.4186
2021-01-16,40.4186
2021-01-17,40.4186
2021-01-18,40.4186
2021-01-19,40.4186
2021-01-20,40.4186
2021-01-21,40.4186
2021-01-22,40.4186
2021-01-23,40.4186
2021-01-24,40.4186
2021-01-25,40.4186
2021-01-26,40.4186
2021-01-27,40.4186
2021-01-28,40.4186
2021-01-29,40.4186
2021-01-30,40.4186
2021-01-31,40.4186
2021-02-01,40.4186
2021-02-02,40.4186
2021-02-03,40.4186
2021-02-04,40.4186
2021-02-05,40.4186
2021-02-06,40.4186
2021-02-07,40.4186
2021-02-08,40.4186
2021-02-09,40.4186
2021-02-10,40.4186
2021-02-11,40.4186
2021-02-12,40.4186
2021-02-13,40.4186
2021-02-14,40.4186
2021-02-15,40.4186
2021-02-16,40.4186
2021-02-17,40.4186
2021-02-18,40.4186
2021-02-19,40.4186
2021-02-20,40.4186
2021-02-21,40.4186
2021-02-22,40.4186
2021-02-23,40.4186
2021-02-24,40.4186
2021-02-25,40.4186
2021-02-26,40.4186
2021-02-27,40.4186
2021-02-28,40.4186
2021-03-01,40.4186
2021-03-02,40.4186
2021-03-03,40.4186
2021-03-04,40.4186
2021-03-05,40.4186
2021-03-06,40.4186
2021-03-07,40.4186
2021-03-08,40.4186
2021-03-09,40.4186
2021-03-10,40.4186
2021-03-11,40.4186
2021-03-12,40.4186
2021-03-13,40.4186
2021-03-14,40.4186
2021-03-15,40.4186
2021-03-16,40.4186
2021-03-17,40.4186
2021-03-18,40.4186
2021-03-19,40.4186
2021-03-20,40.4186
2021-03-21,40.4186
2021-03-22,40.4186
2021-03-23,40.4186
2021-03-24,40.4186
2021-03-25,40.4186
2021-03-26,40.4186
2021-03-27,40.4186
2021-03-28,40.4186
2021-03-29,40.4186
2021-03-30,40.4186
2021-03-31,36.5231
2021-04-01,36.5231
2021-04-02,36.5231
2021-04-03,36.5231
2021-04-04,36.5231
2021-04-05,36.5231
2021-04-06,36.5231
2021-04-07,36.5231
2021-04-08,36.5231
2021-04-09,36.5231
2021-04-10,36.5231
2021-04-11,36.5231
2021-04-12,36.5231
2021-04-13,36.5231
2021-04-14,36.5231
2021-04-15,36.5231
2021-04-16,36.5231
2021-04-17,36.5231
2021-04-18,36.5231
2021-04-19,36.5231
2021-04-20,36.5231
2021-04-21,36.5231
2021-04-22,36.5231
2021-04-23,36.5231
2021-04-24,36.5231
2021-04-25,36.5231
2021-04-26,36.5231
2021-04-27,36.5231
2021-04-28,36.5231
2021-04-29,36.5231
2021-04-30,36.5231
2021-05-01,36.5231
2021-05-02,36.5231
2021-05-03,36.5231
2021-05-04,36.5231
2021-05-05,36.5231
2021-05-06,36.5231
2021-05-07,36.5231
2021-05-08,36.5231
2021-05-09,36.5231
2021-05-10,36.5231
2021-05-11,36.5231
2021-05-12,36.5231
2021-05-13,36.5231
2021-05-14,36.5231
2021-05-15,36.5231
2021-05-16,36.5231
2021-05-17,36.5231
2021-05-18,36.5231
2021-05-19,36.5231
2021-05-20,36.5231
2021-05-21,36.5231
2021-05-22,36.5231
2021-05-23,36.5231
2021-05-24,36.5231
2021-05-25,36.5231
2021-05-26,36.5231
2021-05-27,36.5231
2021-05-28,36.5231
2021-05-29,36.5231
2021-05-30,36.5231
2021-05-31,36.5231
2021-06-01,36.5231
2021-06-02,36.5231
2021-06-03,36.5231
2021-06-04,36.5231
2021-06-05,36.5231
2021-06-06,36.5231
2021-06-07,36.5231
2021-06-08,36.5231
2021-06-09,36.5231
2021-06-10,36.5231
2021-06-11,36.5231
2021-06-12,36.5231
2021-06-13,36.5231
2021-06-14,36.5231
2021-06-15,36.5231
2021-06-16,36.5231
2021-06-17,36.5231
2021-06-18,36.5231
2021-06-19,36.5231
2021-06-20,36.5231
2021-06-21,36.5231
2021-06-22,36.5231
2021-06-23,36.5231
2021-06-24,36.5231
2021-06-25,36.5231
2021-06-26,36.5231
2021-06-27,36.5231
2021-06-28,36.5231
2021-06-29,36.5231
2021-06-30,34.8599
2021-07-01,34.8599
2021-07-02,34.8599
2021-07-03,34.8599
2021-07-04,34.8599
2021-07-05,34.8599
2021-07-06,34.8599
2021-07-07,34.8599
2021-07-08,34.8599
2021-07-09,34.8599
2021-07-10,34.8599
2021-07-11,34.8599
2021-07-12,34.8599
2021-07-13,34.8599
2021-07-14,34.8599
2021-07-15,34.8599
2021-07-16,34.8599
2021-07-17,34.8599
2021-07-18,34.8599
2021-07-19,34.8599
2021-07-20,34.8599
2021-07-21,34.8599
2021-07-22,34.8599
2021-07-23,34.8599
2021-07-24,34.8599
2021-07-25,34.8599
2021-07-26,34.8599
2021-07-27,34.8599
2021-07-28,34.8599
2021-07-29,34.8599
2021-07-30,34.8599
2021-07-31,34.8599
2021-08-01,34.8599
2021-08-02,34.8599
2021-08-03,34.8599
2021-08-04,34.8599
2021-08-05,34.8599
2021-08-06,34.8599
2021-08-07,34.8599
2021-08-08,34.8599
2021-08-09,34.8599
2021-08-10,34.8599
2021-08-11,34.8599
2021-08-12,34.8599
2021-08-13,34.8599
2021-08-14,34.8599
2021-08-15,34.8599
2021-08-16,34.8599
2021-08-17,34.8599
2021-08-18,34.8599
2021-08-19,34.8599
2021-08-20,34.8599
2021-08-21,34.8599
2021-08-22,34.8599
2021-08-23,34.8599
2021-08-24,34.8599
2021-08-25,34.8599
2021-08-26,34.8599
2021-08-27,34.8599
2021-08-28,34.8599
2021-08-29,34.8599
2021-08-30,34.8599
2021-08-31,34.8599
2021-09-01,34.8599
2021-09-02,34.8599
2021-09-03,34.8599
2021-09-04,34.8599
2021-09-05,34.8599
2021-09-06,34.8599
2021-09-07,34.8599
2021-09-08,34.8599
2021-09-09,34.8599
2021-09-10,34.8599
2021-09-11,34.8599
2021-09-12,34.8599
2021-09-13,34.8599
2021-09-14,34.8599
2021-09-15,34.8599
2021-09-16,34.8599
2021-09-17,34.8599
2021-09-18,34.8599
2021-09-19,34.8599
2021-09-20,34.8599
2021-09-21,34.8599
2021-09-22,34.8599
2021-09-23,34.8599
2021-09-24,34.8599
2021-09-25,34.8599
2021-09-26,34.8599
2021-09-27,34.8599
2021-09-28,34.8599
2021-09-29,34.8599
2021-09-30,32.8158
2021-10-01,32.8158
2021-10-02,32.8158
2021-10-03,32.8158
2021-10-04,32.8158
2021-10-05,32.8158
2021-10-06,32.8158
2021-10-07,32.8158
2021-10-08,32.8158
2021-10-09,32.8158
2021-10-10,32.8158
2021-10-11,32.8158
2021-10-12,32.8158
2021-10-13,32.8158
2021-10-14,32.8158
2021-10-15,32.8158
2021-10-16,32.8158
2021-10-17,32.8158
2021-10-18,32.8158
2021-10-19,32.8158
2021-10-20,32.8158
2021-10-21,32.8158
2021-10-22,32.8158
2021-10-23,32.8158
2021-10-24,32.8158
2021-10-25,32.8158
2021-10-26,32.8158
2021-10-27,32.8158
2021-10-28,32.8158
2021-10-29,32.8158
2021-10-30,32.8158
2021-10-31,32.8158
2021-11-01,32.8158
2021-11-02,32.8158
2021-11-03,32.8158
2021-11-04,32.8158
2021-11-05,32.8158
2021-11-06,32.8158
2021-11-07,32.8158
2021-11-08,32.8158
2021-11-09,32.8158
2021-11-10,32.8158
2021-11-11,32.8158
2021-11-12,32.8158
2021-11-13,32.8158
2021-11-14,32.8158
2021-11-15,32.8158
2021-11-16,32.8158
2021-11-17,32.8158
2021-11-18,32.8158
2021-11-19,32.8158
2021-11-20,32.8158
2021-11-21,32.8158
2021-11-22,32.8158
2021-11-23,32.8158
2021-11-24,32.8158
2021-11-25,32.8158
2021-11-26,32.8158
2021-11-27,32.8158
2021-11-28,32.8158
2021-11-29,32.8158
2021-11-30,32.8158
2021-12-01,32.8158
2021-12-02,32.8158
2021-12-03,32.8158
2021-12-04,32.8158
2021-12-05,32.8158
2021-12-06,32.8158
2021-12-07,32.8158
2021-12-08,32.8158
2021-12-09,32.8158
2021-12-10,32.8158
2021-12-11,32.8158
2021-12-12,32.8158
2021-12-13,32.8158
2021-12-14,32.8158
2021-12-15,32.8158
2021-12-16,32.8158
2021-12-17,32.8158
2021-12-18,32.8158
2021-12-19,32.8158
2021-12-20,32.8158
2021-12-21,32.8158
2021-12-22,32.8158
2021-12-23,32.8158
2021-12-24,32.8158
2021-12-25,32.8158
2021-12-26,32.8158
2021-12-27,32.8158
2021-12-28,32.8158
2021-12-29,32.8158
2021-12-30,32.8158
2021-12-31,30.8078
2022-01-01,30.8078
2022-01-02,30.8078
2022-01-03,30.8078
2022-01-04,30.8078
2022-01-05,30.8078
2022-01-06,30.8078
2022-01-07,30.8078
2022-01-08,30.8078
2022-01-09,30.8078
2022-01-10,30.8078
2022-01-11,30.8078
2022-01-12,30.8078
2022-01-13,30.8078
2022-01-14,30.8078
2022-01-15,30.8078
2022-01-16,30.8078
2022-01-17,30.8078
2022-01-18,30.8078
2022-01-19,30.8078
2022-01-20,30.8078
2022-01-21,30.8078
2022-01-22,30.8078
2022-01-23,30.8078
2022-01-24,30.8078
2022-01-25,30.8078
2022-01-26,30.8078
2022-01-27,30.8078
2022-01-28,30.8078
2022-01-29,30.8078
2022-01-30,30.8078
2022-01-31,30.8078
2022-02-01,30.8078
2022-02-02,30.8078
2022-02-03,30.8078
2022-02-04,30.8078
2022-02-05,30.8078
2022-02-06,30.8078
2022-02-07,30.8078
2022-02-08,30.8078
2022-02-09,30.8078
2022-02-10,30.8078
2022-02-11,30.8078
2022-02-12,30.8078
2022-02-13,30.8078
2022-02-14,30.8078
2022-02-15,30.8078
2022-02-16,30.8078
2022-02-17,30.8078
2022-02-18,30.8078
2022-02-19,30.8078
2022-02-20,30.8078
2022-02-21,30.8078
2022-02-22,30.8078
2022-02-23,30.8078
2022-02-24,30.8078
2022-02-25,30.8078
2022-02-26,30.8078
2022-02-27,30.8078
2022-02-28,30.8078
2022-03-01,30.8078
2022-03-02,30.8078
2022-03-03,30.8078
2022-03-04,30.8078
2022-03-05,30.8078
2022-03-06,30.8078
2022-03-07,30.8078
2022-03-08,30.8078
2022-03-09,30.8078
2022-03-10,30.8078
2022-03-11,30.8078
2022-03-12,30.8078
2022-03-13,30.8078
2022-03-14,30.8078
2022-03-15,30.8078
2022-03-16,30.8078
2022-03-17,30.8078
2022-03-18,30.8078
2022-03-19,30.8078
2022-03-20,30.8078
2022-03-21,30.8078
2022-03-22,30.8078
2022-03-23,30.8078
2022-03-24,30.8078
2022-03-25,30.8078
2022-03-26,30.8078
2022-03-27,30.8078
2022-03-28,30.8078
2022-03-29,30.8078
2022-03-30,30.8078
2022-03-31,29.28
2022-04-01,29.28
2022-04-02,29.28
2022-04-03,29.28
2022-04-04,29.28
2022-04-05,29.28
2022-04-06,29.28
2022-04-07,29.28
2022-04-08,29.28
2022-04-09,29.28
2022-04-10,29.28
2022-04-11,29.28
2022-04-12,29.28
2022-04-13,29.28
2022-04-14,29.28
2022-04-15,29.28
2022-04-16,29.28
2022-04-17,29.28
2022-04-18,29.28
2022-04-19,29.28
2022-04-20,29.28
2022-04-21,29.28
2022-04-22,29.28
2022-04-23,29.28
2022-04-24,29.28
2022-04-25,29.28
2022-04-26,29.28
2022-04-27,29.28
2022-04-28,29.28
2022-04-29,29.28
2022-04-30,29.28
2022-05-01,29.28
2022-05-02,29.28
2022-05-03,29.28
2022-05-04,29.28
2022-05-05,29.28
2022-05-06,29.28
2022-05-07,29.28
2022-05-08,29.28
2022-05-09,29.28
2022-05-10,29.28
2022-05-11,29.28
2022-05-12,29.28
2022-05-13,29.28
2022-05-14,29.28
2022-05-15,29.28
2022-05-16,29.28
2022-05-17,29.28
2022-05-18,29.28
2022-05-19,29.28
2022-05-20,29.28
2022-05-21,29.28
2022-05-22,29.28
2022-05-23,29.28
2022-05-24,29.28
2022-05-25,29.28
2022-05-26,29.28
2022-05-27,29.28
2022-05-28,29.28
2022-05-29,29.28
2022-05-30,29.28
2022-05-31,29.28
2022-06-01,29.28
2022-06-02,29.28
2022-06-03,29.28
2022-06-04,29.28
2022-06-05,29.28
2022-06-06,29.28
2022-06-07,29.28
2022-06-08,29.28
2022-06-09,29.28
2022-06-10,29.28
2022-06-11,29.28
2022-06-12,29.28
2022-06-13,29.28
2022-06-14,29.28
2022-06-15,29.28
2022-06-16,29.28
2022-06-17,29.28
2022-06-18,29.28
2022-06-19,29.28
2022-06-20,29.28
2022-06-21,29.28
2022-06-22,29.28
2022-06-23,29.28
2022-06-24,29.28
2022-06-25,29.28
2022-06-26,29.28
2022-06-27,29.28
2022-06-28,29.28
2022-06-29,29.28
2022-06-30,29.7404
2022-07-01,29.7404
2022-07-02,29.7404
2022-07-03,29.7404
2022-07-04,29.7404
2022-07-05,29.7404
2022-07-06,29.7404
2022-07-07,29.7404
2022-07-08,29.7404
2022-07-09,29.7404
2022-07-10,29.7404
2022-07-11,29.7404
2022-07-12,29.7404
2022-07-13,29.7404
2022-07-14,29.7404
2022-07-15,29.7404
2022-07-16,29.7404
2022-07-17,29.7404
2022-07-18,29.7404
2022-07-19,29.7404
2022-07-20,29.7404
2022-07-21,29.7404
2022-07-22,29.7404
2022-07-23,29.7404
2022-07-24,29.7404
2022-07-25,29.7404
2022-07-26,29.7404
2022-07-27,29.7404
2022-07-28,29.7404
2022-07-29,29.7404
2022-07-30,29.7404
2022-07-31,29.7404
2022-08-01,29.7404
2022-08-02,29.7404
2022-08-03,29.7404
2022-08-04,29.7404
2022-08-05,29.7404
2022-08-06,29.7404
2022-08-07,29.7404
2022-08-08,29.7404
2022-08-09,29.7404
2022-08-10,29.7404
2022-08-11,29.7404
2022-08-12,29.7404
2022-08-13,29.7404
2022-08-14,29.7404
2022-08-15,29.7404
2022-08-16,29.7404
2022-08-17,29.7404
2022-08-18,29.7404
2022-08-19,29.7404
2022-08-20,29.7404
2022-08-21,29.7404
2022-08-22,29.7404
2022-08-23,29.7404
2022-08-24,29.7404
2022-08-25,29.7404
2022-08-26,29.7404
2022-08-27,29.7404
2022-08-28,29.7404
2022-08-29,29.7404
2022-08-30,29.7404
2022-08-31,29.7404
2022-09-01,29.7404
2022-09-02,29.7404
2022-09-03,29.7404
2022-09-04,29.7404
2022-09-05,29.7404
2022-09-06,29.7404
2022-09-07,29.7404
2022-09-08,29.7404
2022-09-09,29.7404
2022-09-10,29.7404
2022-09-11,29.7404
2022-09-12,29.7404
2022-09-13,29.7404
2022-09-14,29.7404
2022-09-15,29.7404
2022-09-16,29.7404
2022-09-17,29.7404
2022-09-18,29.7404
2022-09-19,29.7404
2022-09-20,29.7404
2022-09-21,29.7404
2022-09-22,29.7404
2022-09-23,29.7404
2022-09-24,29.7404
2022-09-25,29.7404
2022-09-26,29.7404
2022-09-27,29.7404
2022-09-28,29.7404
2022-09-29,29.7404
2022-09-30,35.1061
2022-10-01,35.1061
2022-10-02,35.1061
2022-10-03,35.1061
2022-10-04,35.1061
2022-10-05,35.1061
2022-10-06,35.1061
2022-10-07,35.1061
2022-10-08,35.1061
2022-10-09,35.1061
2022-10-10,35.1061
2022-10-11,35.1061
2022-10-12,35.1061
2022-10-13,35.1061
2022-10-14,35.1061
2022-10-15,35.1061
2022-10-16,35.1061
2022-10-17,35.1061
2022-10-18,35.1061
2022-10-19,35.1061
2022-10-20,35.1061
2022-10-21,35.1061
2022-10-22,35.1061
2022-10-23,35.1061
2022-10-24,35.1061
2022-10-25,35.1061
2022-10-26,35.1061
2022-10-27,35.1061
2022-10-28,35.1061
2022-10-29,35.1061
2022-10-30,35.1061
2022-10-31,35.1061
2022-11-01,35.1061
2022-11-02,35.1061
2022-11-03,35.1061
2022-11-04,35.1061
2022-11-05,35.1061
2022-11-06,35.1061
2022-11-07,35.1061
2022-11-08,35.1061
2022-11-09,35.1061
2022-11-10,35.1061
2022-11-11,35.1061
2022-11-12,35.1061
2022-11-13,35.1061
2022-11-14,35.1061
2022-11-15,35.1061
2022-11-16,35.1061
2022-11-17,35.1061
2022-11-18,35.1061
2022-11-19,35.1061
2022-11-20,35.1061
2022-11-21,35.1061
2022-11-22,35.1061
2022-11-23,35.1061
2022-11-24,35.1061
2022-11-25,35.1061
2022-11-26,35.1061
2022-11-27,35.1061
2022-11-28,35.1061
2022-11-29,35.1061
2022-11-30,35.1061
2022-12-01,35.1061
2022-12-02,35.1061
2022-12-03,35.1061
2022-12-04,35.1061
2022-12-05,35.1061
2022-12-06,35.1061
2022-12-07,35.1061
2022-12-08,35.1061
2022-12-09,35.1061
2022-12-10,35.1061
2022-12-11,35.1061
2022-12-12,35.1061
2022-12-13,35.1061
2022-12-14,35.1061
2022-12-15,35.1061
2022-12-16,35.1061
2022-12-17,35.1061
2022-12-18,35.1061
2022-12-19,35.1061
2022-12-20,35.1061
2022-12-21,35.1061
2022-12-22,35.1061
2022-12-23,35.1061
2022-12-24,35.1061
2022-12-25,35.1061
2022-12-26,35.1061
2022-12-27,35.1061
2022-12-28,35.1061
2022-12-29,35.1061
2022-12-30,35.1061
2022-12-31,44.069
2023-01-01,44.069
2023-01-02,44.069
2023-01-03,44.069
2023-01-04,44.069
2023-01-05,44.069
2023-01-06,44.069
2023-01-07,44.069
2023-01-08,44.069
2023-01-09,44.069
2023-01-10,44.069
2023-01-11,44.069
2023-01-12,44.069
2023-01-13,44.069
2023-01-14,44.069
2023-01-15,44.069
2023-01-16,44.069
2023-01-17,44.069
2023-01-18,44.069
2023-01-19,44.069
2023-01-20,44.069
2023-01-21,44.069
2023-01-22,44.069
2023-01-23,44.069
2023-01-24,44.069
2023-01-25,44.069
2023-01-26,44.069
2023-01-27,44.069
2023-01-28,44.069
2023-01-29,44.069
2023-01-30,44.069
2023-01-31,44.069
2023-02-01,44.069
2023-02-02,44.069
2023-02-03,44.069
2023-02-04,44.069
2023-02-05,44.069
2023-02-06,44.069
2023-02-07,44.069
2023-02-08,44.069
2023-02-09,44.069
2023-02-10,44.069
2023-02-11,44.069
2023-02-12,44.069
2023-02-13,44.069
2023-02-14,44.069
2023-02-15,44.069
2023-02-16,44.069
2023-02-17,44.069
2023-02-18,44.069
2023-02-19,44.069
2023-02-20,44.069
2023-02-21,44.069
2023-02-22,44.069
2023-02-23,44.069
2023-02-24,44.069
2023-02-25,44.069
2023-02-26,44.069
2023-02-27,44.069
2023-02-28,44.069
2023-03-01,44.069
2023-03-02,44.069
2023-03-03,44.069
2023-03-04,44.069
2023-03-05,44.069
2023-03-06,44.069
2023-03-07,44.069
2023-03-08,44.069
2023-03-09,44.069
2023-03-10,44.069
2023-03-11,44.069
2023-03-12,44.069
2023-03-13,44.069
2023-03-14,44.069
2023-03-15,44.069
2023-03-16,44.069
2023-03-17,44.069
2023-03-18,44.069
2023-03-19,44.069
2023-03-20,44.069
2023-03-21,44.069
2023-03-22,44.069
2023-03-23,44.069
