,LYB US Equity
2020-05-12,31.0617
2020-05-13,31.0617
2020-05-14,31.0617
2020-05-15,31.0617
2020-05-16,31.0617
2020-05-17,31.0617
2020-05-18,31.0617
2020-05-19,31.0617
2020-05-20,31.0617
2020-05-21,31.0617
2020-05-22,31.0617
2020-05-23,31.0617
2020-05-24,31.0617
2020-05-25,31.0617
2020-05-26,31.0617
2020-05-27,31.0617
2020-05-28,31.0617
2020-05-29,31.0617
2020-05-30,31.0617
2020-05-31,31.0617
2020-06-01,31.0617
2020-06-02,31.0617
2020-06-03,31.0617
2020-06-04,31.0617
2020-06-05,31.0617
2020-06-06,31.0617
2020-06-07,31.0617
2020-06-08,31.0617
2020-06-09,31.0617
2020-06-10,31.0617
2020-06-11,31.0617
2020-06-12,31.0617
2020-06-13,31.0617
2020-06-14,31.0617
2020-06-15,31.0617
2020-06-16,31.0617
2020-06-17,31.0617
2020-06-18,31.0617
2020-06-19,31.0617
2020-06-20,31.0617
2020-06-21,31.0617
2020-06-22,31.0617
2020-06-23,31.0617
2020-06-24,31.0617
2020-06-25,31.0617
2020-06-26,31.0617
2020-06-27,31.0617
2020-06-28,31.0617
2020-06-29,31.0617
2020-06-30,22.4127
2020-07-01,22.4127
2020-07-02,22.4127
2020-07-03,22.4127
2020-07-04,22.4127
2020-07-05,22.4127
2020-07-06,22.4127
2020-07-07,22.4127
2020-07-08,22.4127
2020-07-09,22.4127
2020-07-10,22.4127
2020-07-11,22.4127
2020-07-12,22.4127
2020-07-13,22.4127
2020-07-14,22.4127
2020-07-15,22.4127
2020-07-16,22.4127
2020-07-17,22.4127
2020-07-18,22.4127
2020-07-19,22.4127
2020-07-20,22.4127
2020-07-21,22.4127
2020-07-22,22.4127
2020-07-23,22.4127
2020-07-24,22.4127
2020-07-25,22.4127
2020-07-26,22.4127
2020-07-27,22.4127
2020-07-28,22.4127
2020-07-29,22.4127
2020-07-30,22.4127
2020-07-31,22.4127
2020-08-01,22.4127
2020-08-02,22.4127
2020-08-03,22.4127
2020-08-04,22.4127
2020-08-05,22.4127
2020-08-06,22.4127
2020-08-07,22.4127
2020-08-08,22.4127
2020-08-09,22.4127
2020-08-10,22.4127
2020-08-11,22.4127
2020-08-12,22.4127
2020-08-13,22.4127
2020-08-14,22.4127
2020-08-15,22.4127
2020-08-16,22.4127
2020-08-17,22.4127
2020-08-18,22.4127
2020-08-19,22.4127
2020-08-20,22.4127
2020-08-21,22.4127
2020-08-22,22.4127
2020-08-23,22.4127
2020-08-24,22.4127
2020-08-25,22.4127
2020-08-26,22.4127
2020-08-27,22.4127
2020-08-28,22.4127
2020-08-29,22.4127
2020-08-30,22.4127
2020-08-31,22.4127
2020-09-01,22.4127
2020-09-02,22.4127
2020-09-03,22.4127
2020-09-04,22.4127
2020-09-05,22.4127
2020-09-06,22.4127
2020-09-07,22.4127
2020-09-08,22.4127
2020-09-09,22.4127
2020-09-10,22.4127
2020-09-11,22.4127
2020-09-12,22.4127
2020-09-13,22.4127
2020-09-14,22.4127
2020-09-15,22.4127
2020-09-16,22.4127
2020-09-17,22.4127
2020-09-18,22.4127
2020-09-19,22.4127
2020-09-20,22.4127
2020-09-21,22.4127
2020-09-22,22.4127
2020-09-23,22.4127
2020-09-24,22.4127
2020-09-25,22.4127
2020-09-26,22.4127
2020-09-27,22.4127
2020-09-28,22.4127
2020-09-29,22.4127
2020-09-30,15.493
2020-10-01,15.493
2020-10-02,15.493
2020-10-03,15.493
2020-10-04,15.493
2020-10-05,15.493
2020-10-06,15.493
2020-10-07,15.493
2020-10-08,15.493
2020-10-09,15.493
2020-10-10,15.493
2020-10-11,15.493
2020-10-12,15.493
2020-10-13,15.493
2020-10-14,15.493
2020-10-15,15.493
2020-10-16,15.493
2020-10-17,15.493
2020-10-18,15.493
2020-10-19,15.493
2020-10-20,15.493
2020-10-21,15.493
2020-10-22,15.493
2020-10-23,15.493
2020-10-24,15.493
2020-10-25,15.493
2020-10-26,15.493
2020-10-27,15.493
2020-10-28,15.493
2020-10-29,15.493
2020-10-30,15.493
2020-10-31,15.493
2020-11-01,15.493
2020-11-02,15.493
2020-11-03,15.493
2020-11-04,15.493
2020-11-05,15.493
2020-11-06,15.493
2020-11-07,15.493
2020-11-08,15.493
2020-11-09,15.493
2020-11-10,15.493
2020-11-11,15.493
2020-11-12,15.493
2020-11-13,15.493
2020-11-14,15.493
2020-11-15,15.493
2020-11-16,15.493
2020-11-17,15.493
2020-11-18,15.493
2020-11-19,15.493
2020-11-20,15.493
2020-11-21,15.493
2020-11-22,15.493
2020-11-23,15.493
2020-11-24,15.493
2020-11-25,15.493
2020-11-26,15.493
2020-11-27,15.493
2020-11-28,15.493
2020-11-29,15.493
2020-11-30,15.493
2020-12-01,15.493
2020-12-02,15.493
2020-12-03,15.493
2020-12-04,15.493
2020-12-05,15.493
2020-12-06,15.493
2020-12-07,15.493
2020-12-08,15.493
2020-12-09,15.493
2020-12-10,15.493
2020-12-11,15.493
2020-12-12,15.493
2020-12-13,15.493
2020-12-14,15.493
2020-12-15,15.493
2020-12-16,15.493
2020-12-17,15.493
2020-12-18,15.493
2020-12-19,15.493
2020-12-20,15.493
2020-12-21,15.493
2020-12-22,15.493
2020-12-23,15.493
2020-12-24,15.493
2020-12-25,15.493
2020-12-26,15.493
2020-12-27,15.493
2020-12-28,15.493
2020-12-29,15.493
2020-12-30,15.493
2020-12-31,17.7334
2021-01-01,17.7334
2021-01-02,17.7334
2021-01-03,17.7334
2021-01-04,17.7334
2021-01-05,17.7334
2021-01-06,17.7334
2021-01-07,17.7334
2021-01-08,17.7334
2021-01-09,17.7334
2021-01-10,17.7334
2021-01-11,17.7334
2021-01-12,17.7334
2021-01-13,17.7334
2021-01-14,17.7334
2021-01-15,17.7334
2021-01-16,17.7334
2021-01-17,17.7334
2021-01-18,17.7334
2021-01-19,17.7334
2021-01-20,17.7334
2021-01-21,17.7334
2021-01-22,17.7334
2021-01-23,17.7334
2021-01-24,17.7334
2021-01-25,17.7334
2021-01-26,17.7334
2021-01-27,17.7334
2021-01-28,17.7334
2021-01-29,17.7334
2021-01-30,17.7334
2021-01-31,17.7334
2021-02-01,17.7334
2021-02-02,17.7334
2021-02-03,17.7334
2021-02-04,17.7334
2021-02-05,17.7334
2021-02-06,17.7334
2021-02-07,17.7334
2021-02-08,17.7334
2021-02-09,17.7334
2021-02-10,17.7334
2021-02-11,17.7334
2021-02-12,17.7334
2021-02-13,17.7334
2021-02-14,17.7334
2021-02-15,17.7334
2021-02-16,17.7334
2021-02-17,17.7334
2021-02-18,17.7334
2021-02-19,17.7334
2021-02-20,17.7334
2021-02-21,17.7334
2021-02-22,17.7334
2021-02-23,17.7334
2021-02-24,17.7334
2021-02-25,17.7334
2021-02-26,17.7334
2021-02-27,17.7334
2021-02-28,17.7334
2021-03-01,17.7334
2021-03-02,17.7334
2021-03-03,17.7334
2021-03-04,17.7334
2021-03-05,17.7334
2021-03-06,17.7334
2021-03-07,17.7334
2021-03-08,17.7334
2021-03-09,17.7334
2021-03-10,17.7334
2021-03-11,17.7334
2021-03-12,17.7334
2021-03-13,17.7334
2021-03-14,17.7334
2021-03-15,17.7334
2021-03-16,17.7334
2021-03-17,17.7334
2021-03-18,17.7334
2021-03-19,17.7334
2021-03-20,17.7334
2021-03-21,17.7334
2021-03-22,17.7334
2021-03-23,17.7334
2021-03-24,17.7334
2021-03-25,17.7334
2021-03-26,17.7334
2021-03-27,17.7334
2021-03-28,17.7334
2021-03-29,17.7334
2021-03-30,17.7334
2021-03-31,29.0995
2021-04-01,29.0995
2021-04-02,29.0995
2021-04-03,29.0995
2021-04-04,29.0995
2021-04-05,29.0995
2021-04-06,29.0995
2021-04-07,29.0995
2021-04-08,29.0995
2021-04-09,29.0995
2021-04-10,29.0995
2021-04-11,29.0995
2021-04-12,29.0995
2021-04-13,29.0995
2021-04-14,29.0995
2021-04-15,29.0995
2021-04-16,29.0995
2021-04-17,29.0995
2021-04-18,29.0995
2021-04-19,29.0995
2021-04-20,29.0995
2021-04-21,29.0995
2021-04-22,29.0995
2021-04-23,29.0995
2021-04-24,29.0995
2021-04-25,29.0995
2021-04-26,29.0995
2021-04-27,29.0995
2021-04-28,29.0995
2021-04-29,29.0995
2021-04-30,29.0995
2021-05-01,29.0995
2021-05-02,29.0995
2021-05-03,29.0995
2021-05-04,29.0995
2021-05-05,29.0995
2021-05-06,29.0995
2021-05-07,29.0995
2021-05-08,29.0995
2021-05-09,29.0995
2021-05-10,29.0995
2021-05-11,29.0995
2021-05-12,29.0995
2021-05-13,29.0995
2021-05-14,29.0995
2021-05-15,29.0995
2021-05-16,29.0995
2021-05-17,29.0995
2021-05-18,29.0995
2021-05-19,29.0995
2021-05-20,29.0995
2021-05-21,29.0995
2021-05-22,29.0995
2021-05-23,29.0995
2021-05-24,29.0995
2021-05-25,29.0995
2021-05-26,29.0995
2021-05-27,29.0995
2021-05-28,29.0995
2021-05-29,29.0995
2021-05-30,29.0995
2021-05-31,29.0995
2021-06-01,29.0995
2021-06-02,29.0995
2021-06-03,29.0995
2021-06-04,29.0995
2021-06-05,29.0995
2021-06-06,29.0995
2021-06-07,29.0995
2021-06-08,29.0995
2021-06-09,29.0995
2021-06-10,29.0995
2021-06-11,29.0995
2021-06-12,29.0995
2021-06-13,29.0995
2021-06-14,29.0995
2021-06-15,29.0995
2021-06-16,29.0995
2021-06-17,29.0995
2021-06-18,29.0995
2021-06-19,29.0995
2021-06-20,29.0995
2021-06-21,29.0995
2021-06-22,29.0995
2021-06-23,29.0995
2021-06-24,29.0995
2021-06-25,29.0995
2021-06-26,29.0995
2021-06-27,29.0995
2021-06-28,29.0995
2021-06-29,29.0995
2021-06-30,45.7555
2021-07-01,45.7555
2021-07-02,45.7555
2021-07-03,45.7555
2021-07-04,45.7555
2021-07-05,45.7555
2021-07-06,45.7555
2021-07-07,45.7555
2021-07-08,45.7555
2021-07-09,45.7555
2021-07-10,45.7555
2021-07-11,45.7555
2021-07-12,45.7555
2021-07-13,45.7555
2021-07-14,45.7555
2021-07-15,45.7555
2021-07-16,45.7555
2021-07-17,45.7555
2021-07-18,45.7555
2021-07-19,45.7555
2021-07-20,45.7555
2021-07-21,45.7555
2021-07-22,45.7555
2021-07-23,45.7555
2021-07-24,45.7555
2021-07-25,45.7555
2021-07-26,45.7555
2021-07-27,45.7555
2021-07-28,45.7555
2021-07-29,45.7555
2021-07-30,45.7555
2021-07-31,45.7555
2021-08-01,45.7555
2021-08-02,45.7555
2021-08-03,45.7555
2021-08-04,45.7555
2021-08-05,45.7555
2021-08-06,45.7555
2021-08-07,45.7555
2021-08-08,45.7555
2021-08-09,45.7555
2021-08-10,45.7555
2021-08-11,45.7555
2021-08-12,45.7555
2021-08-13,45.7555
2021-08-14,45.7555
2021-08-15,45.7555
2021-08-16,45.7555
2021-08-17,45.7555
2021-08-18,45.7555
2021-08-19,45.7555
2021-08-20,45.7555
2021-08-21,45.7555
2021-08-22,45.7555
2021-08-23,45.7555
2021-08-24,45.7555
2021-08-25,45.7555
2021-08-26,45.7555
2021-08-27,45.7555
2021-08-28,45.7555
2021-08-29,45.7555
2021-08-30,45.7555
2021-08-31,45.7555
2021-09-01,45.7555
2021-09-02,45.7555
2021-09-03,45.7555
2021-09-04,45.7555
2021-09-05,45.7555
2021-09-06,45.7555
2021-09-07,45.7555
2021-09-08,45.7555
2021-09-09,45.7555
2021-09-10,45.7555
2021-09-11,45.7555
2021-09-12,45.7555
2021-09-13,45.7555
2021-09-14,45.7555
2021-09-15,45.7555
2021-09-16,45.7555
2021-09-17,45.7555
2021-09-18,45.7555
2021-09-19,45.7555
2021-09-20,45.7555
2021-09-21,45.7555
2021-09-22,45.7555
2021-09-23,45.7555
2021-09-24,45.7555
2021-09-25,45.7555
2021-09-26,45.7555
2021-09-27,45.7555
2021-09-28,45.7555
2021-09-29,45.7555
2021-09-30,60.0754
2021-10-01,60.0754
2021-10-02,60.0754
2021-10-03,60.0754
2021-10-04,60.0754
2021-10-05,60.0754
2021-10-06,60.0754
2021-10-07,60.0754
2021-10-08,60.0754
2021-10-09,60.0754
2021-10-10,60.0754
2021-10-11,60.0754
2021-10-12,60.0754
2021-10-13,60.0754
2021-10-14,60.0754
2021-10-15,60.0754
2021-10-16,60.0754
2021-10-17,60.0754
2021-10-18,60.0754
2021-10-19,60.0754
2021-10-20,60.0754
2021-10-21,60.0754
2021-10-22,60.0754
2021-10-23,60.0754
2021-10-24,60.0754
2021-10-25,60.0754
2021-10-26,60.0754
2021-10-27,60.0754
2021-10-28,60.0754
2021-10-29,60.0754
2021-10-30,60.0754
2021-10-31,60.0754
2021-11-01,60.0754
2021-11-02,60.0754
2021-11-03,60.0754
2021-11-04,60.0754
2021-11-05,60.0754
2021-11-06,60.0754
2021-11-07,60.0754
2021-11-08,60.0754
2021-11-09,60.0754
2021-11-10,60.0754
2021-11-11,60.0754
2021-11-12,60.0754
2021-11-13,60.0754
2021-11-14,60.0754
2021-11-15,60.0754
2021-11-16,60.0754
2021-11-17,60.0754
2021-11-18,60.0754
2021-11-19,60.0754
2021-11-20,60.0754
2021-11-21,60.0754
2021-11-22,60.0754
2021-11-23,60.0754
2021-11-24,60.0754
2021-11-25,60.0754
2021-11-26,60.0754
2021-11-27,60.0754
2021-11-28,60.0754
2021-11-29,60.0754
2021-11-30,60.0754
2021-12-01,60.0754
2021-12-02,60.0754
2021-12-03,60.0754
2021-12-04,60.0754
2021-12-05,60.0754
2021-12-06,60.0754
2021-12-07,60.0754
2021-12-08,60.0754
2021-12-09,60.0754
2021-12-10,60.0754
2021-12-11,60.0754
2021-12-12,60.0754
2021-12-13,60.0754
2021-12-14,60.0754
2021-12-15,60.0754
2021-12-16,60.0754
2021-12-17,60.0754
2021-12-18,60.0754
2021-12-19,60.0754
2021-12-20,60.0754
2021-12-21,60.0754
2021-12-22,60.0754
2021-12-23,60.0754
2021-12-24,60.0754
2021-12-25,60.0754
2021-12-26,60.0754
2021-12-27,60.0754
2021-12-28,60.0754
2021-12-29,60.0754
2021-12-30,60.0754
2021-12-31,56.5838
2022-01-01,56.5838
2022-01-02,56.5838
2022-01-03,56.5838
2022-01-04,56.5838
2022-01-05,56.5838
2022-01-06,56.5838
2022-01-07,56.5838
2022-01-08,56.5838
2022-01-09,56.5838
2022-01-10,56.5838
2022-01-11,56.5838
2022-01-12,56.5838
2022-01-13,56.5838
2022-01-14,56.5838
2022-01-15,56.5838
2022-01-16,56.5838
2022-01-17,56.5838
2022-01-18,56.5838
2022-01-19,56.5838
2022-01-20,56.5838
2022-01-21,56.5838
2022-01-22,56.5838
2022-01-23,56.5838
2022-01-24,56.5838
2022-01-25,56.5838
2022-01-26,56.5838
2022-01-27,56.5838
2022-01-28,56.5838
2022-01-29,56.5838
2022-01-30,56.5838
2022-01-31,56.5838
2022-02-01,56.5838
2022-02-02,56.5838
2022-02-03,56.5838
2022-02-04,56.5838
2022-02-05,56.5838
2022-02-06,56.5838
2022-02-07,56.5838
2022-02-08,56.5838
2022-02-09,56.5838
2022-02-10,56.5838
2022-02-11,56.5838
2022-02-12,56.5838
2022-02-13,56.5838
2022-02-14,56.5838
2022-02-15,56.5838
2022-02-16,56.5838
2022-02-17,56.5838
2022-02-18,56.5838
2022-02-19,56.5838
2022-02-20,56.5838
2022-02-21,56.5838
2022-02-22,56.5838
2022-02-23,56.5838
2022-02-24,56.5838
2022-02-25,56.5838
2022-02-26,56.5838
2022-02-27,56.5838
2022-02-28,56.5838
2022-03-01,56.5838
2022-03-02,56.5838
2022-03-03,56.5838
2022-03-04,56.5838
2022-03-05,56.5838
2022-03-06,56.5838
2022-03-07,56.5838
2022-03-08,56.5838
2022-03-09,56.5838
2022-03-10,56.5838
2022-03-11,56.5838
2022-03-12,56.5838
2022-03-13,56.5838
2022-03-14,56.5838
2022-03-15,56.5838
2022-03-16,56.5838
2022-03-17,56.5838
2022-03-18,56.5838
2022-03-19,56.5838
2022-03-20,56.5838
2022-03-21,56.5838
2022-03-22,56.5838
2022-03-23,56.5838
2022-03-24,56.5838
2022-03-25,56.5838
2022-03-26,56.5838
2022-03-27,56.5838
2022-03-28,56.5838
2022-03-29,56.5838
2022-03-30,56.5838
2022-03-31,54.5167
2022-04-01,54.5167
2022-04-02,54.5167
2022-04-03,54.5167
2022-04-04,54.5167
2022-04-05,54.5167
2022-04-06,54.5167
2022-04-07,54.5167
2022-04-08,54.5167
2022-04-09,54.5167
2022-04-10,54.5167
2022-04-11,54.5167
2022-04-12,54.5167
2022-04-13,54.5167
2022-04-14,54.5167
2022-04-15,54.5167
2022-04-16,54.5167
2022-04-17,54.5167
2022-04-18,54.5167
2022-04-19,54.5167
2022-04-20,54.5167
2022-04-21,54.5167
2022-04-22,54.5167
2022-04-23,54.5167
2022-04-24,54.5167
2022-04-25,54.5167
2022-04-26,54.5167
2022-04-27,54.5167
2022-04-28,54.5167
2022-04-29,54.5167
2022-04-30,54.5167
2022-05-01,54.5167
2022-05-02,54.5167
2022-05-03,54.5167
2022-05-04,54.5167
2022-05-05,54.5167
2022-05-06,54.5167
2022-05-07,54.5167
2022-05-08,54.5167
2022-05-09,54.5167
2022-05-10,54.5167
2022-05-11,54.5167
2022-05-12,54.5167
2022-05-13,54.5167
2022-05-14,54.5167
2022-05-15,54.5167
2022-05-16,54.5167
2022-05-17,54.5167
2022-05-18,54.5167
2022-05-19,54.5167
2022-05-20,54.5167
2022-05-21,54.5167
2022-05-22,54.5167
2022-05-23,54.5167
2022-05-24,54.5167
2022-05-25,54.5167
2022-05-26,54.5167
2022-05-27,54.5167
2022-05-28,54.5167
2022-05-29,54.5167
2022-05-30,54.5167
2022-05-31,54.5167
2022-06-01,54.5167
2022-06-02,54.5167
2022-06-03,54.5167
2022-06-04,54.5167
2022-06-05,54.5167
2022-06-06,54.5167
2022-06-07,54.5167
2022-06-08,54.5167
2022-06-09,54.5167
2022-06-10,54.5167
2022-06-11,54.5167
2022-06-12,54.5167
2022-06-13,54.5167
2022-06-14,54.5167
2022-06-15,54.5167
2022-06-16,54.5167
2022-06-17,54.5167
2022-06-18,54.5167
2022-06-19,54.5167
2022-06-20,54.5167
2022-06-21,54.5167
2022-06-22,54.5167
2022-06-23,54.5167
2022-06-24,54.5167
2022-06-25,54.5167
2022-06-26,54.5167
2022-06-27,54.5167
2022-06-28,54.5167
2022-06-29,54.5167
2022-06-30,47.8597
2022-07-01,47.8597
2022-07-02,47.8597
2022-07-03,47.8597
2022-07-04,47.8597
2022-07-05,47.8597
2022-07-06,47.8597
2022-07-07,47.8597
2022-07-08,47.8597
2022-07-09,47.8597
2022-07-10,47.8597
2022-07-11,47.8597
2022-07-12,47.8597
2022-07-13,47.8597
2022-07-14,47.8597
2022-07-15,47.8597
2022-07-16,47.8597
2022-07-17,47.8597
2022-07-18,47.8597
2022-07-19,47.8597
2022-07-20,47.8597
2022-07-21,47.8597
2022-07-22,47.8597
2022-07-23,47.8597
2022-07-24,47.8597
2022-07-25,47.8597
2022-07-26,47.8597
2022-07-27,47.8597
2022-07-28,47.8597
2022-07-29,47.8597
2022-07-30,47.8597
2022-07-31,47.8597
2022-08-01,47.8597
2022-08-02,47.8597
2022-08-03,47.8597
2022-08-04,47.8597
2022-08-05,47.8597
2022-08-06,47.8597
2022-08-07,47.8597
2022-08-08,47.8597
2022-08-09,47.8597
2022-08-10,47.8597
2022-08-11,47.8597
2022-08-12,47.8597
2022-08-13,47.8597
2022-08-14,47.8597
2022-08-15,47.8597
2022-08-16,47.8597
2022-08-17,47.8597
2022-08-18,47.8597
2022-08-19,47.8597
2022-08-20,47.8597
2022-08-21,47.8597
2022-08-22,47.8597
2022-08-23,47.8597
2022-08-24,47.8597
2022-08-25,47.8597
2022-08-26,47.8597
2022-08-27,47.8597
2022-08-28,47.8597
2022-08-29,47.8597
2022-08-30,47.8597
2022-08-31,47.8597
2022-09-01,47.8597
2022-09-02,47.8597
2022-09-03,47.8597
2022-09-04,47.8597
2022-09-05,47.8597
2022-09-06,47.8597
2022-09-07,47.8597
2022-09-08,47.8597
2022-09-09,47.8597
2022-09-10,47.8597
2022-09-11,47.8597
2022-09-12,47.8597
2022-09-13,47.8597
2022-09-14,47.8597
2022-09-15,47.8597
2022-09-16,47.8597
2022-09-17,47.8597
2022-09-18,47.8597
2022-09-19,47.8597
2022-09-20,47.8597
2022-09-21,47.8597
2022-09-22,47.8597
2022-09-23,47.8597
2022-09-24,47.8597
2022-09-25,47.8597
2022-09-26,47.8597
2022-09-27,47.8597
2022-09-28,47.8597
2022-09-29,47.8597
2022-09-30,35.4716
2022-10-01,35.4716
2022-10-02,35.4716
2022-10-03,35.4716
2022-10-04,35.4716
2022-10-05,35.4716
2022-10-06,35.4716
2022-10-07,35.4716
2022-10-08,35.4716
2022-10-09,35.4716
2022-10-10,35.4716
2022-10-11,35.4716
2022-10-12,35.4716
2022-10-13,35.4716
2022-10-14,35.4716
2022-10-15,35.4716
2022-10-16,35.4716
2022-10-17,35.4716
2022-10-18,35.4716
2022-10-19,35.4716
2022-10-20,35.4716
2022-10-21,35.4716
2022-10-22,35.4716
2022-10-23,35.4716
2022-10-24,35.4716
2022-10-25,35.4716
2022-10-26,35.4716
2022-10-27,35.4716
2022-10-28,35.4716
2022-10-29,35.4716
2022-10-30,35.4716
2022-10-31,35.4716
2022-11-01,35.4716
2022-11-02,35.4716
2022-11-03,35.4716
2022-11-04,35.4716
2022-11-05,35.4716
2022-11-06,35.4716
2022-11-07,35.4716
2022-11-08,35.4716
2022-11-09,35.4716
2022-11-10,35.4716
2022-11-11,35.4716
2022-11-12,35.4716
2022-11-13,35.4716
2022-11-14,35.4716
2022-11-15,35.4716
2022-11-16,35.4716
2022-11-17,35.4716
2022-11-18,35.4716
2022-11-19,35.4716
2022-11-20,35.4716
2022-11-21,35.4716
2022-11-22,35.4716
2022-11-23,35.4716
2022-11-24,35.4716
2022-11-25,35.4716
2022-11-26,35.4716
2022-11-27,35.4716
2022-11-28,35.4716
2022-11-29,35.4716
2022-11-30,35.4716
2022-12-01,35.4716
2022-12-02,35.4716
2022-12-03,35.4716
2022-12-04,35.4716
2022-12-05,35.4716
2022-12-06,35.4716
2022-12-07,35.4716
2022-12-08,35.4716
2022-12-09,35.4716
2022-12-10,35.4716
2022-12-11,35.4716
2022-12-12,35.4716
2022-12-13,35.4716
2022-12-14,35.4716
2022-12-15,35.4716
2022-12-16,35.4716
2022-12-17,35.4716
2022-12-18,35.4716
2022-12-19,35.4716
2022-12-20,35.4716
2022-12-21,35.4716
2022-12-22,35.4716
2022-12-23,35.4716
2022-12-24,35.4716
2022-12-25,35.4716
2022-12-26,35.4716
2022-12-27,35.4716
2022-12-28,35.4716
2022-12-29,35.4716
2022-12-30,35.4716
2022-12-31,31.7248
2023-01-01,31.7248
2023-01-02,31.7248
2023-01-03,31.7248
2023-01-04,31.7248
2023-01-05,31.7248
2023-01-06,31.7248
2023-01-07,31.7248
2023-01-08,31.7248
2023-01-09,31.7248
2023-01-10,31.7248
2023-01-11,31.7248
2023-01-12,31.7248
2023-01-13,31.7248
2023-01-14,31.7248
2023-01-15,31.7248
2023-01-16,31.7248
2023-01-17,31.7248
2023-01-18,31.7248
2023-01-19,31.7248
2023-01-20,31.7248
2023-01-21,31.7248
2023-01-22,31.7248
2023-01-23,31.7248
2023-01-24,31.7248
2023-01-25,31.7248
2023-01-26,31.7248
2023-01-27,31.7248
2023-01-28,31.7248
2023-01-29,31.7248
2023-01-30,31.7248
2023-01-31,31.7248
2023-02-01,31.7248
2023-02-02,31.7248
2023-02-03,31.7248
2023-02-04,31.7248
2023-02-05,31.7248
2023-02-06,31.7248
2023-02-07,31.7248
2023-02-08,31.7248
2023-02-09,31.7248
2023-02-10,31.7248
2023-02-11,31.7248
2023-02-12,31.7248
2023-02-13,31.7248
2023-02-14,31.7248
2023-02-15,31.7248
2023-02-16,31.7248
2023-02-17,31.7248
2023-02-18,31.7248
2023-02-19,31.7248
2023-02-20,31.7248
2023-02-21,31.7248
2023-02-22,31.7248
2023-02-23,31.7248
2023-02-24,31.7248
2023-02-25,31.7248
2023-02-26,31.7248
2023-02-27,31.7248
2023-02-28,31.7248
2023-03-01,31.7248
2023-03-02,31.7248
2023-03-03,31.7248
2023-03-04,31.7248
2023-03-05,31.7248
2023-03-06,31.7248
2023-03-07,31.7248
2023-03-08,31.7248
2023-03-09,31.7248
2023-03-10,31.7248
2023-03-11,31.7248
2023-03-12,31.7248
2023-03-13,31.7248
2023-03-14,31.7248
2023-03-15,31.7248
2023-03-16,31.7248
