,HSY US Equity
2021-02-10,64.3606
2021-02-11,64.3606
2021-02-12,64.3606
2021-02-13,64.3606
2021-02-14,64.3606
2021-02-15,64.3606
2021-02-16,64.3606
2021-02-17,64.3606
2021-02-18,64.3606
2021-02-19,64.3606
2021-02-20,64.3606
2021-02-21,64.3606
2021-02-22,64.3606
2021-02-23,64.3606
2021-02-24,64.3606
2021-02-25,64.3606
2021-02-26,64.3606
2021-02-27,64.3606
2021-02-28,64.3606
2021-03-01,64.3606
2021-03-02,64.3606
2021-03-03,64.3606
2021-03-04,64.3606
2021-03-05,64.3606
2021-03-06,64.3606
2021-03-07,64.3606
2021-03-08,64.3606
2021-03-09,64.3606
2021-03-10,64.3606
2021-03-11,64.3606
2021-03-12,64.3606
2021-03-13,64.3606
2021-03-14,64.3606
2021-03-15,64.3606
2021-03-16,64.3606
2021-03-17,64.3606
2021-03-18,64.3606
2021-03-19,64.3606
2021-03-20,64.3606
2021-03-21,64.3606
2021-03-22,64.3606
2021-03-23,64.3606
2021-03-24,64.3606
2021-03-25,64.3606
2021-03-26,64.3606
2021-03-27,64.3606
2021-03-28,64.3606
2021-03-29,64.3606
2021-03-30,64.3606
2021-03-31,64.3606
2021-04-01,64.3606
2021-04-02,64.3606
2021-04-03,64.3606
2021-04-04,71.4688
2021-04-05,71.4688
2021-04-06,71.4688
2021-04-07,71.4688
2021-04-08,71.4688
2021-04-09,71.4688
2021-04-10,71.4688
2021-04-11,71.4688
2021-04-12,71.4688
2021-04-13,71.4688
2021-04-14,71.4688
2021-04-15,71.4688
2021-04-16,71.4688
2021-04-17,71.4688
2021-04-18,71.4688
2021-04-19,71.4688
2021-04-20,71.4688
2021-04-21,71.4688
2021-04-22,71.4688
2021-04-23,71.4688
2021-04-24,71.4688
2021-04-25,71.4688
2021-04-26,71.4688
2021-04-27,71.4688
2021-04-28,71.4688
2021-04-29,71.4688
2021-04-30,71.4688
2021-05-01,71.4688
2021-05-02,71.4688
2021-05-03,71.4688
2021-05-04,71.4688
2021-05-05,71.4688
2021-05-06,71.4688
2021-05-07,71.4688
2021-05-08,71.4688
2021-05-09,71.4688
2021-05-10,71.4688
2021-05-11,71.4688
2021-05-12,71.4688
2021-05-13,71.4688
2021-05-14,71.4688
2021-05-15,71.4688
2021-05-16,71.4688
2021-05-17,71.4688
2021-05-18,71.4688
2021-05-19,71.4688
2021-05-20,71.4688
2021-05-21,71.4688
2021-05-22,71.4688
2021-05-23,71.4688
2021-05-24,71.4688
2021-05-25,71.4688
2021-05-26,71.4688
2021-05-27,71.4688
2021-05-28,71.4688
2021-05-29,71.4688
2021-05-30,71.4688
2021-05-31,71.4688
2021-06-01,71.4688
2021-06-02,71.4688
2021-06-03,71.4688
2021-06-04,71.4688
2021-06-05,71.4688
2021-06-06,71.4688
2021-06-07,71.4688
2021-06-08,71.4688
2021-06-09,71.4688
2021-06-10,71.4688
2021-06-11,71.4688
2021-06-12,71.4688
2021-06-13,71.4688
2021-06-14,71.4688
2021-06-15,71.4688
2021-06-16,71.4688
2021-06-17,71.4688
2021-06-18,71.4688
2021-06-19,71.4688
2021-06-20,71.4688
2021-06-21,71.4688
2021-06-22,71.4688
2021-06-23,71.4688
2021-06-24,71.4688
2021-06-25,71.4688
2021-06-26,71.4688
2021-06-27,71.4688
2021-06-28,71.4688
2021-06-29,71.4688
2021-06-30,71.4688
2021-07-01,71.4688
2021-07-02,71.4688
2021-07-03,71.4688
2021-07-04,71.4517
2021-07-05,71.4517
2021-07-06,71.4517
2021-07-07,71.4517
2021-07-08,71.4517
2021-07-09,71.4517
2021-07-10,71.4517
2021-07-11,71.4517
2021-07-12,71.4517
2021-07-13,71.4517
2021-07-14,71.4517
2021-07-15,71.4517
2021-07-16,71.4517
2021-07-17,71.4517
2021-07-18,71.4517
2021-07-19,71.4517
2021-07-20,71.4517
2021-07-21,71.4517
2021-07-22,71.4517
2021-07-23,71.4517
2021-07-24,71.4517
2021-07-25,71.4517
2021-07-26,71.4517
2021-07-27,71.4517
2021-07-28,71.4517
2021-07-29,71.4517
2021-07-30,71.4517
2021-07-31,71.4517
2021-08-01,71.4517
2021-08-02,71.4517
2021-08-03,71.4517
2021-08-04,71.4517
2021-08-05,71.4517
2021-08-06,71.4517
2021-08-07,71.4517
2021-08-08,71.4517
2021-08-09,71.4517
2021-08-10,71.4517
2021-08-11,71.4517
2021-08-12,71.4517
2021-08-13,71.4517
2021-08-14,71.4517
2021-08-15,71.4517
2021-08-16,71.4517
2021-08-17,71.4517
2021-08-18,71.4517
2021-08-19,71.4517
2021-08-20,71.4517
2021-08-21,71.4517
2021-08-22,71.4517
2021-08-23,71.4517
2021-08-24,71.4517
2021-08-25,71.4517
2021-08-26,71.4517
2021-08-27,71.4517
2021-08-28,71.4517
2021-08-29,71.4517
2021-08-30,71.4517
2021-08-31,71.4517
2021-09-01,71.4517
2021-09-02,71.4517
2021-09-03,71.4517
2021-09-04,71.4517
2021-09-05,71.4517
2021-09-06,71.4517
2021-09-07,71.4517
2021-09-08,71.4517
2021-09-09,71.4517
2021-09-10,71.4517
2021-09-11,71.4517
2021-09-12,71.4517
2021-09-13,71.4517
2021-09-14,71.4517
2021-09-15,71.4517
2021-09-16,71.4517
2021-09-17,71.4517
2021-09-18,71.4517
2021-09-19,71.4517
2021-09-20,71.4517
2021-09-21,71.4517
2021-09-22,71.4517
2021-09-23,71.4517
2021-09-24,71.4517
2021-09-25,71.4517
2021-09-26,71.4517
2021-09-27,71.4517
2021-09-28,71.4517
2021-09-29,71.4517
2021-09-30,71.4517
2021-10-01,71.4517
2021-10-02,71.4517
2021-10-03,62.3986
2021-10-04,62.3986
2021-10-05,62.3986
2021-10-06,62.3986
2021-10-07,62.3986
2021-10-08,62.3986
2021-10-09,62.3986
2021-10-10,62.3986
2021-10-11,62.3986
2021-10-12,62.3986
2021-10-13,62.3986
2021-10-14,62.3986
2021-10-15,62.3986
2021-10-16,62.3986
2021-10-17,62.3986
2021-10-18,62.3986
2021-10-19,62.3986
2021-10-20,62.3986
2021-10-21,62.3986
2021-10-22,62.3986
2021-10-23,62.3986
2021-10-24,62.3986
2021-10-25,62.3986
2021-10-26,62.3986
2021-10-27,62.3986
2021-10-28,62.3986
2021-10-29,62.3986
2021-10-30,62.3986
2021-10-31,62.3986
2021-11-01,62.3986
2021-11-02,62.3986
2021-11-03,62.3986
2021-11-04,62.3986
2021-11-05,62.3986
2021-11-06,62.3986
2021-11-07,62.3986
2021-11-08,62.3986
2021-11-09,62.3986
2021-11-10,62.3986
2021-11-11,62.3986
2021-11-12,62.3986
2021-11-13,62.3986
2021-11-14,62.3986
2021-11-15,62.3986
2021-11-16,62.3986
2021-11-17,62.3986
2021-11-18,62.3986
2021-11-19,62.3986
2021-11-20,62.3986
2021-11-21,62.3986
2021-11-22,62.3986
2021-11-23,62.3986
2021-11-24,62.3986
2021-11-25,62.3986
2021-11-26,62.3986
2021-11-27,62.3986
2021-11-28,62.3986
2021-11-29,62.3986
2021-11-30,62.3986
2021-12-01,62.3986
2021-12-02,62.3986
2021-12-03,62.3986
2021-12-04,62.3986
2021-12-05,62.3986
2021-12-06,62.3986
2021-12-07,62.3986
2021-12-08,62.3986
2021-12-09,62.3986
2021-12-10,62.3986
2021-12-11,62.3986
2021-12-12,62.3986
2021-12-13,62.3986
2021-12-14,62.3986
2021-12-15,62.3986
2021-12-16,62.3986
2021-12-17,62.3986
2021-12-18,62.3986
2021-12-19,62.3986
2021-12-20,62.3986
2021-12-21,62.3986
2021-12-22,62.3986
2021-12-23,62.3986
2021-12-24,62.3986
2021-12-25,62.3986
2021-12-26,62.3986
2021-12-27,62.3986
2021-12-28,62.3986
2021-12-29,62.3986
2021-12-30,62.3986
2021-12-31,59.2002
2022-01-01,59.2002
2022-01-02,59.2002
2022-01-03,59.2002
2022-01-04,59.2002
2022-01-05,59.2002
2022-01-06,59.2002
2022-01-07,59.2002
2022-01-08,59.2002
2022-01-09,59.2002
2022-01-10,59.2002
2022-01-11,59.2002
2022-01-12,59.2002
2022-01-13,59.2002
2022-01-14,59.2002
2022-01-15,59.2002
2022-01-16,59.2002
2022-01-17,59.2002
2022-01-18,59.2002
2022-01-19,59.2002
2022-01-20,59.2002
2022-01-21,59.2002
2022-01-22,59.2002
2022-01-23,59.2002
2022-01-24,59.2002
2022-01-25,59.2002
2022-01-26,59.2002
2022-01-27,59.2002
2022-01-28,59.2002
2022-01-29,59.2002
2022-01-30,59.2002
2022-01-31,59.2002
2022-02-01,59.2002
2022-02-02,59.2002
2022-02-03,59.2002
2022-02-04,59.2002
2022-02-05,59.2002
2022-02-06,59.2002
2022-02-07,59.2002
2022-02-08,59.2002
2022-02-09,59.2002
2022-02-10,59.2002
2022-02-11,59.2002
2022-02-12,59.2002
2022-02-13,59.2002
2022-02-14,59.2002
2022-02-15,59.2002
2022-02-16,59.2002
2022-02-17,59.2002
2022-02-18,59.2002
2022-02-19,59.2002
2022-02-20,59.2002
2022-02-21,59.2002
2022-02-22,59.2002
2022-02-23,59.2002
2022-02-24,59.2002
2022-02-25,59.2002
2022-02-26,59.2002
2022-02-27,59.2002
2022-02-28,59.2002
2022-03-01,59.2002
2022-03-02,59.2002
2022-03-03,59.2002
2022-03-04,59.2002
2022-03-05,59.2002
2022-03-06,59.2002
2022-03-07,59.2002
2022-03-08,59.2002
2022-03-09,59.2002
2022-03-10,59.2002
2022-03-11,59.2002
2022-03-12,59.2002
2022-03-13,59.2002
2022-03-14,59.2002
2022-03-15,59.2002
2022-03-16,59.2002
2022-03-17,59.2002
2022-03-18,59.2002
2022-03-19,59.2002
2022-03-20,59.2002
2022-03-21,59.2002
2022-03-22,59.2002
2022-03-23,59.2002
2022-03-24,59.2002
2022-03-25,59.2002
2022-03-26,59.2002
2022-03-27,59.2002
2022-03-28,59.2002
2022-03-29,59.2002
2022-03-30,59.2002
2022-03-31,59.2002
2022-04-01,59.2002
2022-04-02,59.2002
2022-04-03,62.4646
2022-04-04,62.4646
2022-04-05,62.4646
2022-04-06,62.4646
2022-04-07,62.4646
2022-04-08,62.4646
2022-04-09,62.4646
2022-04-10,62.4646
2022-04-11,62.4646
2022-04-12,62.4646
2022-04-13,62.4646
2022-04-14,62.4646
2022-04-15,62.4646
2022-04-16,62.4646
2022-04-17,62.4646
2022-04-18,62.4646
2022-04-19,62.4646
2022-04-20,62.4646
2022-04-21,62.4646
2022-04-22,62.4646
2022-04-23,62.4646
2022-04-24,62.4646
2022-04-25,62.4646
2022-04-26,62.4646
2022-04-27,62.4646
2022-04-28,62.4646
2022-04-29,62.4646
2022-04-30,62.4646
2022-05-01,62.4646
2022-05-02,62.4646
2022-05-03,62.4646
2022-05-04,62.4646
2022-05-05,62.4646
2022-05-06,62.4646
2022-05-07,62.4646
2022-05-08,62.4646
2022-05-09,62.4646
2022-05-10,62.4646
2022-05-11,62.4646
2022-05-12,62.4646
2022-05-13,62.4646
2022-05-14,62.4646
2022-05-15,62.4646
2022-05-16,62.4646
2022-05-17,62.4646
2022-05-18,62.4646
2022-05-19,62.4646
2022-05-20,62.4646
2022-05-21,62.4646
2022-05-22,62.4646
2022-05-23,62.4646
2022-05-24,62.4646
2022-05-25,62.4646
2022-05-26,62.4646
2022-05-27,62.4646
2022-05-28,62.4646
2022-05-29,62.4646
2022-05-30,62.4646
2022-05-31,62.4646
2022-06-01,62.4646
2022-06-02,62.4646
2022-06-03,62.4646
2022-06-04,62.4646
2022-06-05,62.4646
2022-06-06,62.4646
2022-06-07,62.4646
2022-06-08,62.4646
2022-06-09,62.4646
2022-06-10,62.4646
2022-06-11,62.4646
2022-06-12,62.4646
2022-06-13,62.4646
2022-06-14,62.4646
2022-06-15,62.4646
2022-06-16,62.4646
2022-06-17,62.4646
2022-06-18,62.4646
2022-06-19,62.4646
2022-06-20,62.4646
2022-06-21,62.4646
2022-06-22,62.4646
2022-06-23,62.4646
2022-06-24,62.4646
2022-06-25,62.4646
2022-06-26,62.4646
2022-06-27,62.4646
2022-06-28,62.4646
2022-06-29,62.4646
2022-06-30,62.4646
2022-07-01,62.4646
2022-07-02,62.4646
2022-07-03,63.1989
2022-07-04,63.1989
2022-07-05,63.1989
2022-07-06,63.1989
2022-07-07,63.1989
2022-07-08,63.1989
2022-07-09,63.1989
2022-07-10,63.1989
2022-07-11,63.1989
2022-07-12,63.1989
2022-07-13,63.1989
2022-07-14,63.1989
2022-07-15,63.1989
2022-07-16,63.1989
2022-07-17,63.1989
2022-07-18,63.1989
2022-07-19,63.1989
2022-07-20,63.1989
2022-07-21,63.1989
2022-07-22,63.1989
2022-07-23,63.1989
2022-07-24,63.1989
2022-07-25,63.1989
2022-07-26,63.1989
2022-07-27,63.1989
2022-07-28,63.1989
2022-07-29,63.1989
2022-07-30,63.1989
2022-07-31,63.1989
2022-08-01,63.1989
2022-08-02,63.1989
2022-08-03,63.1989
2022-08-04,63.1989
2022-08-05,63.1989
2022-08-06,63.1989
2022-08-07,63.1989
2022-08-08,63.1989
2022-08-09,63.1989
2022-08-10,63.1989
2022-08-11,63.1989
2022-08-12,63.1989
2022-08-13,63.1989
2022-08-14,63.1989
2022-08-15,63.1989
2022-08-16,63.1989
2022-08-17,63.1989
2022-08-18,63.1989
2022-08-19,63.1989
2022-08-20,63.1989
2022-08-21,63.1989
2022-08-22,63.1989
2022-08-23,63.1989
2022-08-24,63.1989
2022-08-25,63.1989
2022-08-26,63.1989
2022-08-27,63.1989
2022-08-28,63.1989
2022-08-29,63.1989
2022-08-30,63.1989
2022-08-31,63.1989
2022-09-01,63.1989
2022-09-02,63.1989
2022-09-03,63.1989
2022-09-04,63.1989
2022-09-05,63.1989
2022-09-06,63.1989
2022-09-07,63.1989
2022-09-08,63.1989
2022-09-09,63.1989
2022-09-10,63.1989
2022-09-11,63.1989
2022-09-12,63.1989
2022-09-13,63.1989
2022-09-14,63.1989
2022-09-15,63.1989
2022-09-16,63.1989
2022-09-17,63.1989
2022-09-18,63.1989
2022-09-19,63.1989
2022-09-20,63.1989
2022-09-21,63.1989
2022-09-22,63.1989
2022-09-23,63.1989
2022-09-24,63.1989
2022-09-25,63.1989
2022-09-26,63.1989
2022-09-27,63.1989
2022-09-28,63.1989
2022-09-29,63.1989
2022-09-30,63.1989
2022-10-01,63.1989
2022-10-02,56.4595
2022-10-03,56.4595
2022-10-04,56.4595
2022-10-05,56.4595
2022-10-06,56.4595
2022-10-07,56.4595
2022-10-08,56.4595
2022-10-09,56.4595
2022-10-10,56.4595
2022-10-11,56.4595
2022-10-12,56.4595
2022-10-13,56.4595
2022-10-14,56.4595
2022-10-15,56.4595
2022-10-16,56.4595
2022-10-17,56.4595
2022-10-18,56.4595
2022-10-19,56.4595
2022-10-20,56.4595
2022-10-21,56.4595
2022-10-22,56.4595
2022-10-23,56.4595
2022-10-24,56.4595
2022-10-25,56.4595
2022-10-26,56.4595
2022-10-27,56.4595
2022-10-28,56.4595
2022-10-29,56.4595
2022-10-30,56.4595
2022-10-31,56.4595
2022-11-01,56.4595
2022-11-02,56.4595
2022-11-03,56.4595
2022-11-04,56.4595
2022-11-05,56.4595
2022-11-06,56.4595
2022-11-07,56.4595
2022-11-08,56.4595
2022-11-09,56.4595
2022-11-10,56.4595
2022-11-11,56.4595
2022-11-12,56.4595
2022-11-13,56.4595
2022-11-14,56.4595
2022-11-15,56.4595
2022-11-16,56.4595
2022-11-17,56.4595
2022-11-18,56.4595
2022-11-19,56.4595
2022-11-20,56.4595
2022-11-21,56.4595
2022-11-22,56.4595
2022-11-23,56.4595
2022-11-24,56.4595
2022-11-25,56.4595
2022-11-26,56.4595
2022-11-27,56.4595
2022-11-28,56.4595
2022-11-29,56.4595
2022-11-30,56.4595
2022-12-01,56.4595
2022-12-02,56.4595
2022-12-03,56.4595
2022-12-04,56.4595
2022-12-05,56.4595
2022-12-06,56.4595
2022-12-07,56.4595
2022-12-08,56.4595
2022-12-09,56.4595
2022-12-10,56.4595
2022-12-11,56.4595
2022-12-12,56.4595
2022-12-13,56.4595
2022-12-14,56.4595
2022-12-15,56.4595
2022-12-16,56.4595
2022-12-17,56.4595
2022-12-18,56.4595
2022-12-19,56.4595
2022-12-20,56.4595
2022-12-21,56.4595
2022-12-22,56.4595
2022-12-23,56.4595
2022-12-24,56.4595
2022-12-25,56.4595
2022-12-26,56.4595
2022-12-27,56.4595
2022-12-28,56.4595
2022-12-29,56.4595
2022-12-30,56.4595
2022-12-31,54.3133
2023-01-01,54.3133
2023-01-02,54.3133
2023-01-03,54.3133
2023-01-04,54.3133
2023-01-05,54.3133
2023-01-06,54.3133
2023-01-07,54.3133
2023-01-08,54.3133
2023-01-09,54.3133
2023-01-10,54.3133
2023-01-11,54.3133
2023-01-12,54.3133
2023-01-13,54.3133
2023-01-14,54.3133
2023-01-15,54.3133
2023-01-16,54.3133
2023-01-17,54.3133
2023-01-18,54.3133
2023-01-19,54.3133
2023-01-20,54.3133
2023-01-21,54.3133
2023-01-22,54.3133
2023-01-23,54.3133
2023-01-24,54.3133
2023-01-25,54.3133
2023-01-26,54.3133
2023-01-27,54.3133
2023-01-28,54.3133
2023-01-29,54.3133
2023-01-30,54.3133
2023-01-31,54.3133
2023-02-01,54.3133
2023-02-02,54.3133
2023-02-03,54.3133
2023-02-04,54.3133
2023-02-05,54.3133
2023-02-06,54.3133
2023-02-07,54.3133
2023-02-08,54.3133
2023-02-09,54.3133
2023-02-10,54.3133
2023-02-11,54.3133
2023-02-12,54.3133
2023-02-13,54.3133
2023-02-14,54.3133
2023-02-15,54.3133
2023-02-16,54.3133
2023-02-17,54.3133
2023-02-18,54.3133
2023-02-19,54.3133
2023-02-20,54.3133
2023-02-21,54.3133
2023-02-22,54.3133
2023-02-23,54.3133
2023-02-24,54.3133
2023-02-25,54.3133
2023-02-26,54.3133
2023-02-27,54.3133
2023-02-28,54.3133
2023-03-01,54.3133
2023-03-02,54.3133
2023-03-03,54.3133
2023-03-04,54.3133
2023-03-05,54.3133
2023-03-06,54.3133
2023-03-07,54.3133
2023-03-08,54.3133
2023-03-09,54.3133
