,UNP US Equity
,RETURN_COM_EQY
2023-03-09,53.1682
2023-03-10,53.1682
2023-03-11,53.1682
2023-03-12,53.1682
2023-03-13,53.1682
2023-03-14,53.1682
2023-03-15,53.1682
2023-03-16,53.1682
2023-03-17,53.1682
2023-03-18,53.1682
2023-03-19,53.1682
2023-03-20,53.1682
2023-03-21,53.1682
2023-03-22,53.1682
2023-03-23,53.1682
2023-03-24,53.1682
2023-03-25,53.1682
2023-03-26,53.1682
2023-03-27,53.1682
2023-03-28,53.1682
2023-03-29,53.1682
2023-03-30,53.1682
2023-03-31,57.4761
2023-04-01,57.4761
2023-04-02,57.4761
2023-04-03,57.4761
2023-04-04,57.4761
2023-04-05,57.4761
2023-04-06,57.4761
2023-04-07,57.4761
2023-04-08,57.4761
2023-04-09,57.4761
2023-04-10,57.4761
2023-04-11,57.4761
2023-04-12,57.4761
2023-04-13,57.4761
2023-04-14,57.4761
2023-04-15,57.4761
2023-04-16,57.4761
2023-04-17,57.4761
2023-04-18,57.4761
2023-04-19,57.4761
2023-04-20,57.4761
2023-04-21,57.4761
2023-04-22,57.4761
2023-04-23,57.4761
2023-04-24,57.4761
2023-04-25,57.4761
2023-04-26,57.4761
2023-04-27,57.4761
2023-04-28,57.4761
2023-04-29,57.4761
2023-04-30,57.4761
2023-05-01,57.4761
2023-05-02,57.4761
2023-05-03,57.4761
2023-05-04,57.4761
2023-05-05,57.4761
2023-05-06,57.4761
2023-05-07,57.4761
2023-05-08,57.4761
2023-05-09,57.4761
2023-05-10,57.4761
2023-05-11,57.4761
2023-05-12,57.4761
2023-05-13,57.4761
2023-05-14,57.4761
2023-05-15,57.4761
2023-05-16,57.4761
2023-05-17,57.4761
2023-05-18,57.4761
2023-05-19,57.4761
2023-05-20,57.4761
2023-05-21,57.4761
2023-05-22,57.4761
2023-05-23,57.4761
2023-05-24,57.4761
2023-05-25,57.4761
2023-05-26,57.4761
2023-05-27,57.4761
2023-05-28,57.4761
2023-05-29,57.4761
2023-05-30,57.4761
2023-05-31,57.4761
2023-06-01,57.4761
2023-06-02,57.4761
2023-06-03,57.4761
2023-06-04,57.4761
2023-06-05,57.4761
2023-06-06,57.4761
2023-06-07,57.4761
2023-06-08,57.4761
2023-06-09,57.4761
2023-06-10,57.4761
2023-06-11,57.4761
2023-06-12,57.4761
2023-06-13,57.4761
2023-06-14,57.4761
2023-06-15,57.4761
2023-06-16,57.4761
2023-06-17,57.4761
2023-06-18,57.4761
2023-06-19,57.4761
2023-06-20,57.4761
2023-06-21,57.4761
2023-06-22,57.4761
2023-06-23,57.4761
2023-06-24,57.4761
2023-06-25,57.4761
2023-06-26,57.4761
2023-06-27,57.4761
2023-06-28,57.4761
2023-06-29,57.4761
2023-06-30,51.9765
2023-07-01,51.9765
2023-07-02,51.9765
2023-07-03,51.9765
2023-07-04,51.9765
2023-07-05,51.9765
2023-07-06,51.9765
2023-07-07,51.9765
2023-07-08,51.9765
2023-07-09,51.9765
2023-07-10,51.9765
2023-07-11,51.9765
2023-07-12,51.9765
2023-07-13,51.9765
2023-07-14,51.9765
2023-07-15,51.9765
2023-07-16,51.9765
2023-07-17,51.9765
2023-07-18,51.9765
2023-07-19,51.9765
2023-07-20,51.9765
2023-07-21,51.9765
2023-07-22,51.9765
2023-07-23,51.9765
2023-07-24,51.9765
2023-07-25,51.9765
2023-07-26,51.9765
2023-07-27,51.9765
2023-07-28,51.9765
2023-07-29,51.9765
2023-07-30,51.9765
2023-07-31,51.9765
2023-08-01,51.9765
2023-08-02,51.9765
2023-08-03,51.9765
2023-08-04,51.9765
2023-08-05,51.9765
2023-08-06,51.9765
2023-08-07,51.9765
2023-08-08,51.9765
2023-08-09,51.9765
2023-08-10,51.9765
2023-08-11,51.9765
2023-08-12,51.9765
2023-08-13,51.9765
2023-08-14,51.9765
2023-08-15,51.9765
2023-08-16,51.9765
2023-08-17,51.9765
2023-08-18,51.9765
2023-08-19,51.9765
2023-08-20,51.9765
2023-08-21,51.9765
2023-08-22,51.9765
2023-08-23,51.9765
2023-08-24,51.9765
2023-08-25,51.9765
2023-08-26,51.9765
2023-08-27,51.9765
2023-08-28,51.9765
2023-08-29,51.9765
2023-08-30,51.9765
2023-08-31,51.9765
2023-09-01,51.9765
2023-09-02,51.9765
2023-09-03,51.9765
2023-09-04,51.9765
2023-09-05,51.9765
2023-09-06,51.9765
2023-09-07,51.9765
2023-09-08,51.9765
2023-09-09,51.9765
2023-09-10,51.9765
2023-09-11,51.9765
2023-09-12,51.9765
2023-09-13,51.9765
2023-09-14,51.9765
2023-09-15,51.9765
2023-09-16,51.9765
2023-09-17,51.9765
2023-09-18,51.9765
2023-09-19,51.9765
2023-09-20,51.9765
2023-09-21,51.9765
2023-09-22,51.9765
2023-09-23,51.9765
2023-09-24,51.9765
2023-09-25,51.9765
2023-09-26,51.9765
2023-09-27,51.9765
2023-09-28,51.9765
2023-09-29,51.9765
2023-09-30,49.4427
2023-10-01,49.4427
2023-10-02,49.4427
2023-10-03,49.4427
2023-10-04,49.4427
2023-10-05,49.4427
2023-10-06,49.4427
2023-10-07,49.4427
2023-10-08,49.4427
2023-10-09,49.4427
2023-10-10,49.4427
2023-10-11,49.4427
2023-10-12,49.4427
2023-10-13,49.4427
2023-10-14,49.4427
2023-10-15,49.4427
2023-10-16,49.4427
2023-10-17,49.4427
2023-10-18,49.4427
2023-10-19,49.4427
2023-10-20,49.4427
2023-10-21,49.4427
2023-10-22,49.4427
2023-10-23,49.4427
2023-10-24,49.4427
2023-10-25,49.4427
2023-10-26,49.4427
2023-10-27,49.4427
2023-10-28,49.4427
2023-10-29,49.4427
2023-10-30,49.4427
2023-10-31,49.4427
2023-11-01,49.4427
2023-11-02,49.4427
2023-11-03,49.4427
2023-11-04,49.4427
2023-11-05,49.4427
2023-11-06,49.4427
2023-11-07,49.4427
2023-11-08,49.4427
2023-11-09,49.4427
2023-11-10,49.4427
2023-11-11,49.4427
2023-11-12,49.4427
2023-11-13,49.4427
2023-11-14,49.4427
2023-11-15,49.4427
2023-11-16,49.4427
2023-11-17,49.4427
2023-11-18,49.4427
2023-11-19,49.4427
2023-11-20,49.4427
2023-11-21,49.4427
2023-11-22,49.4427
2023-11-23,49.4427
2023-11-24,49.4427
2023-11-25,49.4427
2023-11-26,49.4427
2023-11-27,49.4427
2023-11-28,49.4427
2023-11-29,49.4427
2023-11-30,49.4427
2023-12-01,49.4427
2023-12-02,49.4427
2023-12-03,49.4427
2023-12-04,49.4427
2023-12-05,49.4427
2023-12-06,49.4427
2023-12-07,49.4427
2023-12-08,49.4427
2023-12-09,49.4427
2023-12-10,49.4427
2023-12-11,49.4427
2023-12-12,49.4427
2023-12-13,49.4427
2023-12-14,49.4427
2023-12-15,49.4427
2023-12-16,49.4427
2023-12-17,49.4427
2023-12-18,49.4427
2023-12-19,49.4427
2023-12-20,49.4427
2023-12-21,49.4427
2023-12-22,49.4427
2023-12-23,49.4427
2023-12-24,49.4427
2023-12-25,49.4427
2023-12-26,49.4427
2023-12-27,49.4427
2023-12-28,49.4427
2023-12-29,49.4427
2023-12-30,49.4427
2023-12-31,47.3378
2024-01-01,47.3378
2024-01-02,47.3378
2024-01-03,47.3378
2024-01-04,47.3378
2024-01-05,47.3378
2024-01-06,47.3378
2024-01-07,47.3378
2024-01-08,47.3378
2024-01-09,47.3378
2024-01-10,47.3378
2024-01-11,47.3378
2024-01-12,47.3378
2024-01-13,47.3378
2024-01-14,47.3378
2024-01-15,47.3378
2024-01-16,47.3378
2024-01-17,47.3378
2024-01-18,47.3378
2024-01-19,47.3378
2024-01-20,47.3378
2024-01-21,47.3378
2024-01-22,47.3378
2024-01-23,47.3378
2024-01-24,47.3378
2024-01-25,47.3378
2024-01-26,47.3378
2024-01-27,47.3378
2024-01-28,47.3378
2024-01-29,47.3378
2024-01-30,47.3378
2024-01-31,47.3378
2024-02-01,47.3378
2024-02-02,47.3378
2024-02-03,47.3378
2024-02-04,47.3378
2024-02-05,47.3378
2024-02-06,47.3378
2024-02-07,47.3378
2024-02-08,47.3378
2024-02-09,47.3378
2024-02-10,47.3378
2024-02-11,47.3378
2024-02-12,47.3378
2024-02-13,47.3378
2024-02-14,47.3378
2024-02-15,47.3378
2024-02-16,47.3378
2024-02-17,47.3378
2024-02-18,47.3378
2024-02-19,47.3378
2024-02-20,47.3378
2024-02-21,47.3378
2024-02-22,47.3378
2024-02-23,47.3378
2024-02-24,47.3378
2024-02-25,47.3378
2024-02-26,47.3378
2024-02-27,47.3378
2024-02-28,47.3378
2024-02-29,47.3378
2024-03-01,47.3378
2024-03-02,47.3378
2024-03-03,47.3378
2024-03-04,47.3378
2024-03-05,47.3378
2024-03-06,47.3378
2024-03-07,47.3378
2024-03-08,47.3378
2024-03-09,47.3378
2024-03-10,47.3378
2024-03-11,47.3378
2024-03-12,47.3378
2024-03-13,47.3378
2024-03-14,47.3378
2024-03-15,47.3378
2024-03-16,47.3378
2024-03-17,47.3378
2024-03-18,47.3378
2024-03-19,47.3378
2024-03-20,47.3378
2024-03-21,47.3378
2024-03-22,47.3378
2024-03-23,47.3378
2024-03-24,47.3378
2024-03-25,47.3378
2024-03-26,47.3378
2024-03-27,47.3378
2024-03-28,47.3378
2024-03-29,47.3378
2024-03-30,47.3378
2024-03-31,47.3378
2024-04-01,47.3378
2024-04-02,47.3378
2024-04-03,47.3378
2024-04-04,47.3378
2024-04-05,47.3378
2024-04-06,47.3378
2024-04-07,47.3378
2024-04-08,47.3378
