,CC US Equity
2020-11-28,-14.914
2020-11-29,-14.914
2020-11-30,-14.914
2020-12-01,-14.914
2020-12-02,-14.914
2020-12-03,-14.914
2020-12-04,-14.914
2020-12-05,-14.914
2020-12-06,-14.914
2020-12-07,-14.914
2020-12-08,-14.914
2020-12-09,-14.914
2020-12-10,-14.914
2020-12-11,-14.914
2020-12-12,-14.914
2020-12-13,-14.914
2020-12-14,-14.914
2020-12-15,-14.914
2020-12-16,-14.914
2020-12-17,-14.914
2020-12-18,-14.914
2020-12-19,-14.914
2020-12-20,-14.914
2020-12-21,-14.914
2020-12-22,-14.914
2020-12-23,-14.914
2020-12-24,-14.914
2020-12-25,-14.914
2020-12-26,-14.914
2020-12-27,-14.914
2020-12-28,-14.914
2020-12-29,-14.914
2020-12-30,-14.914
2020-12-31,29.1611
2021-01-01,29.1611
2021-01-02,29.1611
2021-01-03,29.1611
2021-01-04,29.1611
2021-01-05,29.1611
2021-01-06,29.1611
2021-01-07,29.1611
2021-01-08,29.1611
2021-01-09,29.1611
2021-01-10,29.1611
2021-01-11,29.1611
2021-01-12,29.1611
2021-01-13,29.1611
2021-01-14,29.1611
2021-01-15,29.1611
2021-01-16,29.1611
2021-01-17,29.1611
2021-01-18,29.1611
2021-01-19,29.1611
2021-01-20,29.1611
2021-01-21,29.1611
2021-01-22,29.1611
2021-01-23,29.1611
2021-01-24,29.1611
2021-01-25,29.1611
2021-01-26,29.1611
2021-01-27,29.1611
2021-01-28,29.1611
2021-01-29,29.1611
2021-01-30,29.1611
2021-01-31,29.1611
2021-02-01,29.1611
2021-02-02,29.1611
2021-02-03,29.1611
2021-02-04,29.1611
2021-02-05,29.1611
2021-02-06,29.1611
2021-02-07,29.1611
2021-02-08,29.1611
2021-02-09,29.1611
2021-02-10,29.1611
2021-02-11,29.1611
2021-02-12,29.1611
2021-02-13,29.1611
2021-02-14,29.1611
2021-02-15,29.1611
2021-02-16,29.1611
2021-02-17,29.1611
2021-02-18,29.1611
2021-02-19,29.1611
2021-02-20,29.1611
2021-02-21,29.1611
2021-02-22,29.1611
2021-02-23,29.1611
2021-02-24,29.1611
2021-02-25,29.1611
2021-02-26,29.1611
2021-02-27,29.1611
2021-02-28,29.1611
2021-03-01,29.1611
2021-03-02,29.1611
2021-03-03,29.1611
2021-03-04,29.1611
2021-03-05,29.1611
2021-03-06,29.1611
2021-03-07,29.1611
2021-03-08,29.1611
2021-03-09,29.1611
2021-03-10,29.1611
2021-03-11,29.1611
2021-03-12,29.1611
2021-03-13,29.1611
2021-03-14,29.1611
2021-03-15,29.1611
2021-03-16,29.1611
2021-03-17,29.1611
2021-03-18,29.1611
2021-03-19,29.1611
2021-03-20,29.1611
2021-03-21,29.1611
2021-03-22,29.1611
2021-03-23,29.1611
2021-03-24,29.1611
2021-03-25,29.1611
2021-03-26,29.1611
2021-03-27,29.1611
2021-03-28,29.1611
2021-03-29,29.1611
2021-03-30,29.1611
2021-03-31,28.5714
2021-04-01,28.5714
2021-04-02,28.5714
2021-04-03,28.5714
2021-04-04,28.5714
2021-04-05,28.5714
2021-04-06,28.5714
2021-04-07,28.5714
2021-04-08,28.5714
2021-04-09,28.5714
2021-04-10,28.5714
2021-04-11,28.5714
2021-04-12,28.5714
2021-04-13,28.5714
2021-04-14,28.5714
2021-04-15,28.5714
2021-04-16,28.5714
2021-04-17,28.5714
2021-04-18,28.5714
2021-04-19,28.5714
2021-04-20,28.5714
2021-04-21,28.5714
2021-04-22,28.5714
2021-04-23,28.5714
2021-04-24,28.5714
2021-04-25,28.5714
2021-04-26,28.5714
2021-04-27,28.5714
2021-04-28,28.5714
2021-04-29,28.5714
2021-04-30,28.5714
2021-05-01,28.5714
2021-05-02,28.5714
2021-05-03,28.5714
2021-05-04,28.5714
2021-05-05,28.5714
2021-05-06,28.5714
2021-05-07,28.5714
2021-05-08,28.5714
2021-05-09,28.5714
2021-05-10,28.5714
2021-05-11,28.5714
2021-05-12,28.5714
2021-05-13,28.5714
2021-05-14,28.5714
2021-05-15,28.5714
2021-05-16,28.5714
2021-05-17,28.5714
2021-05-18,28.5714
2021-05-19,28.5714
2021-05-20,28.5714
2021-05-21,28.5714
2021-05-22,28.5714
2021-05-23,28.5714
2021-05-24,28.5714
2021-05-25,28.5714
2021-05-26,28.5714
2021-05-27,28.5714
2021-05-28,28.5714
2021-05-29,28.5714
2021-05-30,28.5714
2021-05-31,28.5714
2021-06-01,28.5714
2021-06-02,28.5714
2021-06-03,28.5714
2021-06-04,28.5714
2021-06-05,28.5714
2021-06-06,28.5714
2021-06-07,28.5714
2021-06-08,28.5714
2021-06-09,28.5714
2021-06-10,28.5714
2021-06-11,28.5714
2021-06-12,28.5714
2021-06-13,28.5714
2021-06-14,28.5714
2021-06-15,28.5714
2021-06-16,28.5714
2021-06-17,28.5714
2021-06-18,28.5714
2021-06-19,28.5714
2021-06-20,28.5714
2021-06-21,28.5714
2021-06-22,28.5714
2021-06-23,28.5714
2021-06-24,28.5714
2021-06-25,28.5714
2021-06-26,28.5714
2021-06-27,28.5714
2021-06-28,28.5714
2021-06-29,28.5714
2021-06-30,33.0547
2021-07-01,33.0547
2021-07-02,33.0547
2021-07-03,33.0547
2021-07-04,33.0547
2021-07-05,33.0547
2021-07-06,33.0547
2021-07-07,33.0547
2021-07-08,33.0547
2021-07-09,33.0547
2021-07-10,33.0547
2021-07-11,33.0547
2021-07-12,33.0547
2021-07-13,33.0547
2021-07-14,33.0547
2021-07-15,33.0547
2021-07-16,33.0547
2021-07-17,33.0547
2021-07-18,33.0547
2021-07-19,33.0547
2021-07-20,33.0547
2021-07-21,33.0547
2021-07-22,33.0547
2021-07-23,33.0547
2021-07-24,33.0547
2021-07-25,33.0547
2021-07-26,33.0547
2021-07-27,33.0547
2021-07-28,33.0547
2021-07-29,33.0547
2021-07-30,33.0547
2021-07-31,33.0547
2021-08-01,33.0547
2021-08-02,33.0547
2021-08-03,33.0547
2021-08-04,33.0547
2021-08-05,33.0547
2021-08-06,33.0547
2021-08-07,33.0547
2021-08-08,33.0547
2021-08-09,33.0547
2021-08-10,33.0547
2021-08-11,33.0547
2021-08-12,33.0547
2021-08-13,33.0547
2021-08-14,33.0547
2021-08-15,33.0547
2021-08-16,33.0547
2021-08-17,33.0547
2021-08-18,33.0547
2021-08-19,33.0547
2021-08-20,33.0547
2021-08-21,33.0547
2021-08-22,33.0547
2021-08-23,33.0547
2021-08-24,33.0547
2021-08-25,33.0547
2021-08-26,33.0547
2021-08-27,33.0547
2021-08-28,33.0547
2021-08-29,33.0547
2021-08-30,33.0547
2021-08-31,33.0547
2021-09-01,33.0547
2021-09-02,33.0547
2021-09-03,33.0547
2021-09-04,33.0547
2021-09-05,33.0547
2021-09-06,33.0547
2021-09-07,33.0547
2021-09-08,33.0547
2021-09-09,33.0547
2021-09-10,33.0547
2021-09-11,33.0547
2021-09-12,33.0547
2021-09-13,33.0547
2021-09-14,33.0547
2021-09-15,33.0547
2021-09-16,33.0547
2021-09-17,33.0547
2021-09-18,33.0547
2021-09-19,33.0547
2021-09-20,33.0547
2021-09-21,33.0547
2021-09-22,33.0547
2021-09-23,33.0547
2021-09-24,33.0547
2021-09-25,33.0547
2021-09-26,33.0547
2021-09-27,33.0547
2021-09-28,33.0547
2021-09-29,33.0547
2021-09-30,45.6647
2021-10-01,45.6647
2021-10-02,45.6647
2021-10-03,45.6647
2021-10-04,45.6647
2021-10-05,45.6647
2021-10-06,45.6647
2021-10-07,45.6647
2021-10-08,45.6647
2021-10-09,45.6647
2021-10-10,45.6647
2021-10-11,45.6647
2021-10-12,45.6647
2021-10-13,45.6647
2021-10-14,45.6647
2021-10-15,45.6647
2021-10-16,45.6647
2021-10-17,45.6647
2021-10-18,45.6647
2021-10-19,45.6647
2021-10-20,45.6647
2021-10-21,45.6647
2021-10-22,45.6647
2021-10-23,45.6647
2021-10-24,45.6647
2021-10-25,45.6647
2021-10-26,45.6647
2021-10-27,45.6647
2021-10-28,45.6647
2021-10-29,45.6647
2021-10-30,45.6647
2021-10-31,45.6647
2021-11-01,45.6647
2021-11-02,45.6647
2021-11-03,45.6647
2021-11-04,45.6647
2021-11-05,45.6647
2021-11-06,45.6647
2021-11-07,45.6647
2021-11-08,45.6647
2021-11-09,45.6647
2021-11-10,45.6647
2021-11-11,45.6647
2021-11-12,45.6647
2021-11-13,45.6647
2021-11-14,45.6647
2021-11-15,45.6647
2021-11-16,45.6647
2021-11-17,45.6647
2021-11-18,45.6647
2021-11-19,45.6647
2021-11-20,45.6647
2021-11-21,45.6647
2021-11-22,45.6647
2021-11-23,45.6647
2021-11-24,45.6647
2021-11-25,45.6647
2021-11-26,45.6647
2021-11-27,45.6647
2021-11-28,45.6647
2021-11-29,45.6647
2021-11-30,45.6647
2021-12-01,45.6647
2021-12-02,45.6647
2021-12-03,45.6647
2021-12-04,45.6647
2021-12-05,45.6647
2021-12-06,45.6647
2021-12-07,45.6647
2021-12-08,45.6647
2021-12-09,45.6647
2021-12-10,45.6647
2021-12-11,45.6647
2021-12-12,45.6647
2021-12-13,45.6647
2021-12-14,45.6647
2021-12-15,45.6647
2021-12-16,45.6647
2021-12-17,45.6647
2021-12-18,45.6647
2021-12-19,45.6647
2021-12-20,45.6647
2021-12-21,45.6647
2021-12-22,45.6647
2021-12-23,45.6647
2021-12-24,45.6647
2021-12-25,45.6647
2021-12-26,45.6647
2021-12-27,45.6647
2021-12-28,45.6647
2021-12-29,45.6647
2021-12-30,45.6647
2021-12-31,64.3083
2022-01-01,64.3083
2022-01-02,64.3083
2022-01-03,64.3083
2022-01-04,64.3083
2022-01-05,64.3083
2022-01-06,64.3083
2022-01-07,64.3083
2022-01-08,64.3083
2022-01-09,64.3083
2022-01-10,64.3083
2022-01-11,64.3083
2022-01-12,64.3083
2022-01-13,64.3083
2022-01-14,64.3083
2022-01-15,64.3083
2022-01-16,64.3083
2022-01-17,64.3083
2022-01-18,64.3083
2022-01-19,64.3083
2022-01-20,64.3083
2022-01-21,64.3083
2022-01-22,64.3083
2022-01-23,64.3083
2022-01-24,64.3083
2022-01-25,64.3083
2022-01-26,64.3083
2022-01-27,64.3083
2022-01-28,64.3083
2022-01-29,64.3083
2022-01-30,64.3083
2022-01-31,64.3083
2022-02-01,64.3083
2022-02-02,64.3083
2022-02-03,64.3083
2022-02-04,64.3083
2022-02-05,64.3083
2022-02-06,64.3083
2022-02-07,64.3083
2022-02-08,64.3083
2022-02-09,64.3083
2022-02-10,64.3083
2022-02-11,64.3083
2022-02-12,64.3083
2022-02-13,64.3083
2022-02-14,64.3083
2022-02-15,64.3083
2022-02-16,64.3083
2022-02-17,64.3083
2022-02-18,64.3083
2022-02-19,64.3083
2022-02-20,64.3083
2022-02-21,64.3083
2022-02-22,64.3083
2022-02-23,64.3083
2022-02-24,64.3083
2022-02-25,64.3083
2022-02-26,64.3083
2022-02-27,64.3083
2022-02-28,64.3083
2022-03-01,64.3083
2022-03-02,64.3083
2022-03-03,64.3083
2022-03-04,64.3083
2022-03-05,64.3083
2022-03-06,64.3083
2022-03-07,64.3083
2022-03-08,64.3083
2022-03-09,64.3083
2022-03-10,64.3083
2022-03-11,64.3083
2022-03-12,64.3083
2022-03-13,64.3083
2022-03-14,64.3083
2022-03-15,64.3083
2022-03-16,64.3083
2022-03-17,64.3083
2022-03-18,64.3083
2022-03-19,64.3083
2022-03-20,64.3083
2022-03-21,64.3083
2022-03-22,64.3083
2022-03-23,64.3083
2022-03-24,64.3083
2022-03-25,64.3083
2022-03-26,64.3083
2022-03-27,64.3083
2022-03-28,64.3083
2022-03-29,64.3083
2022-03-30,64.3083
2022-03-31,74.1071
2022-04-01,74.1071
2022-04-02,74.1071
2022-04-03,74.1071
2022-04-04,74.1071
2022-04-05,74.1071
2022-04-06,74.1071
2022-04-07,74.1071
2022-04-08,74.1071
2022-04-09,74.1071
2022-04-10,74.1071
2022-04-11,74.1071
2022-04-12,74.1071
2022-04-13,74.1071
2022-04-14,74.1071
2022-04-15,74.1071
2022-04-16,74.1071
2022-04-17,74.1071
2022-04-18,74.1071
2022-04-19,74.1071
2022-04-20,74.1071
2022-04-21,74.1071
2022-04-22,74.1071
2022-04-23,74.1071
2022-04-24,74.1071
2022-04-25,74.1071
2022-04-26,74.1071
2022-04-27,74.1071
2022-04-28,74.1071
2022-04-29,74.1071
2022-04-30,74.1071
2022-05-01,74.1071
2022-05-02,74.1071
2022-05-03,74.1071
2022-05-04,74.1071
2022-05-05,74.1071
2022-05-06,74.1071
2022-05-07,74.1071
2022-05-08,74.1071
2022-05-09,74.1071
2022-05-10,74.1071
2022-05-11,74.1071
2022-05-12,74.1071
2022-05-13,74.1071
2022-05-14,74.1071
2022-05-15,74.1071
2022-05-16,74.1071
2022-05-17,74.1071
2022-05-18,74.1071
2022-05-19,74.1071
2022-05-20,74.1071
2022-05-21,74.1071
2022-05-22,74.1071
2022-05-23,74.1071
2022-05-24,74.1071
2022-05-25,74.1071
2022-05-26,74.1071
2022-05-27,74.1071
2022-05-28,74.1071
2022-05-29,74.1071
2022-05-30,74.1071
2022-05-31,74.1071
2022-06-01,74.1071
2022-06-02,74.1071
2022-06-03,74.1071
2022-06-04,74.1071
2022-06-05,74.1071
2022-06-06,74.1071
2022-06-07,74.1071
2022-06-08,74.1071
2022-06-09,74.1071
2022-06-10,74.1071
2022-06-11,74.1071
2022-06-12,74.1071
2022-06-13,74.1071
2022-06-14,74.1071
2022-06-15,74.1071
2022-06-16,74.1071
2022-06-17,74.1071
2022-06-18,74.1071
2022-06-19,74.1071
2022-06-20,74.1071
2022-06-21,74.1071
2022-06-22,74.1071
2022-06-23,74.1071
2022-06-24,74.1071
2022-06-25,74.1071
2022-06-26,74.1071
2022-06-27,74.1071
2022-06-28,74.1071
2022-06-29,74.1071
2022-06-30,83.5227
2022-07-01,83.5227
2022-07-02,83.5227
2022-07-03,83.5227
2022-07-04,83.5227
2022-07-05,83.5227
2022-07-06,83.5227
2022-07-07,83.5227
2022-07-08,83.5227
2022-07-09,83.5227
2022-07-10,83.5227
2022-07-11,83.5227
2022-07-12,83.5227
2022-07-13,83.5227
2022-07-14,83.5227
2022-07-15,83.5227
2022-07-16,83.5227
2022-07-17,83.5227
2022-07-18,83.5227
2022-07-19,83.5227
2022-07-20,83.5227
2022-07-21,83.5227
2022-07-22,83.5227
2022-07-23,83.5227
2022-07-24,83.5227
2022-07-25,83.5227
2022-07-26,83.5227
2022-07-27,83.5227
2022-07-28,83.5227
2022-07-29,83.5227
2022-07-30,83.5227
2022-07-31,83.5227
2022-08-01,83.5227
2022-08-02,83.5227
2022-08-03,83.5227
2022-08-04,83.5227
2022-08-05,83.5227
2022-08-06,83.5227
2022-08-07,83.5227
2022-08-08,83.5227
2022-08-09,83.5227
2022-08-10,83.5227
2022-08-11,83.5227
2022-08-12,83.5227
2022-08-13,83.5227
2022-08-14,83.5227
2022-08-15,83.5227
2022-08-16,83.5227
2022-08-17,83.5227
2022-08-18,83.5227
2022-08-19,83.5227
2022-08-20,83.5227
2022-08-21,83.5227
2022-08-22,83.5227
2022-08-23,83.5227
2022-08-24,83.5227
2022-08-25,83.5227
2022-08-26,83.5227
2022-08-27,83.5227
2022-08-28,83.5227
2022-08-29,83.5227
2022-08-30,83.5227
2022-08-31,83.5227
2022-09-01,83.5227
2022-09-02,83.5227
2022-09-03,83.5227
2022-09-04,83.5227
2022-09-05,83.5227
2022-09-06,83.5227
2022-09-07,83.5227
2022-09-08,83.5227
2022-09-09,83.5227
2022-09-10,83.5227
2022-09-11,83.5227
2022-09-12,83.5227
2022-09-13,83.5227
2022-09-14,83.5227
2022-09-15,83.5227
2022-09-16,83.5227
2022-09-17,83.5227
2022-09-18,83.5227
2022-09-19,83.5227
2022-09-20,83.5227
2022-09-21,83.5227
2022-09-22,83.5227
2022-09-23,83.5227
2022-09-24,83.5227
2022-09-25,83.5227
2022-09-26,83.5227
2022-09-27,83.5227
2022-09-28,83.5227
2022-09-29,83.5227
2022-09-30,79.5793
2022-10-01,79.5793
2022-10-02,79.5793
2022-10-03,79.5793
2022-10-04,79.5793
2022-10-05,79.5793
2022-10-06,79.5793
2022-10-07,79.5793
2022-10-08,79.5793
2022-10-09,79.5793
2022-10-10,79.5793
2022-10-11,79.5793
2022-10-12,79.5793
2022-10-13,79.5793
2022-10-14,79.5793
2022-10-15,79.5793
2022-10-16,79.5793
2022-10-17,79.5793
2022-10-18,79.5793
2022-10-19,79.5793
2022-10-20,79.5793
2022-10-21,79.5793
2022-10-22,79.5793
2022-10-23,79.5793
2022-10-24,79.5793
2022-10-25,79.5793
2022-10-26,79.5793
2022-10-27,79.5793
2022-10-28,79.5793
2022-10-29,79.5793
2022-10-30,79.5793
2022-10-31,79.5793
2022-11-01,79.5793
2022-11-02,79.5793
2022-11-03,79.5793
2022-11-04,79.5793
2022-11-05,79.5793
2022-11-06,79.5793
2022-11-07,79.5793
2022-11-08,79.5793
2022-11-09,79.5793
2022-11-10,79.5793
2022-11-11,79.5793
2022-11-12,79.5793
2022-11-13,79.5793
2022-11-14,79.5793
2022-11-15,79.5793
2022-11-16,79.5793
2022-11-17,79.5793
2022-11-18,79.5793
2022-11-19,79.5793
2022-11-20,79.5793
2022-11-21,79.5793
2022-11-22,79.5793
2022-11-23,79.5793
2022-11-24,79.5793
2022-11-25,79.5793
2022-11-26,79.5793
2022-11-27,79.5793
2022-11-28,79.5793
2022-11-29,79.5793
2022-11-30,79.5793
2022-12-01,79.5793
2022-12-02,79.5793
2022-12-03,79.5793
2022-12-04,79.5793
2022-12-05,79.5793
2022-12-06,79.5793
2022-12-07,79.5793
2022-12-08,79.5793
2022-12-09,79.5793
2022-12-10,79.5793
2022-12-11,79.5793
2022-12-12,79.5793
2022-12-13,79.5793
2022-12-14,79.5793
2022-12-15,79.5793
2022-12-16,79.5793
2022-12-17,79.5793
2022-12-18,79.5793
2022-12-19,79.5793
2022-12-20,79.5793
2022-12-21,79.5793
2022-12-22,79.5793
2022-12-23,79.5793
2022-12-24,79.5793
2022-12-25,79.5793
2022-12-26,79.5793
2022-12-27,79.5793
2022-12-28,79.5793
2022-12-29,79.5793
2022-12-30,79.5793
2022-12-31,52.8336
2023-01-01,52.8336
2023-01-02,52.8336
2023-01-03,52.8336
2023-01-04,52.8336
2023-01-05,52.8336
2023-01-06,52.8336
2023-01-07,52.8336
2023-01-08,52.8336
2023-01-09,52.8336
2023-01-10,52.8336
2023-01-11,52.8336
2023-01-12,52.8336
2023-01-13,52.8336
2023-01-14,52.8336
2023-01-15,52.8336
2023-01-16,52.8336
2023-01-17,52.8336
2023-01-18,52.8336
2023-01-19,52.8336
2023-01-20,52.8336
2023-01-21,52.8336
2023-01-22,52.8336
2023-01-23,52.8336
2023-01-24,52.8336
2023-01-25,52.8336
2023-01-26,52.8336
2023-01-27,52.8336
2023-01-28,52.8336
2023-01-29,52.8336
2023-01-30,52.8336
2023-01-31,52.8336
2023-02-01,52.8336
2023-02-02,52.8336
2023-02-03,52.8336
2023-02-04,52.8336
2023-02-05,52.8336
2023-02-06,52.8336
2023-02-07,52.8336
2023-02-08,52.8336
2023-02-09,52.8336
2023-02-10,52.8336
2023-02-11,52.8336
2023-02-12,52.8336
2023-02-13,52.8336
2023-02-14,52.8336
