,SPR US Equity
2021-01-21,-66.496
2021-01-22,-66.496
2021-01-23,-66.496
2021-01-24,-66.496
2021-01-25,-66.496
2021-01-26,-66.496
2021-01-27,-66.496
2021-01-28,-66.496
2021-01-29,-66.496
2021-01-30,-66.496
2021-01-31,-66.496
2021-02-01,-66.496
2021-02-02,-66.496
2021-02-03,-66.496
2021-02-04,-66.496
2021-02-05,-66.496
2021-02-06,-66.496
2021-02-07,-66.496
2021-02-08,-66.496
2021-02-09,-66.496
2021-02-10,-66.496
2021-02-11,-66.496
2021-02-12,-66.496
2021-02-13,-66.496
2021-02-14,-66.496
2021-02-15,-66.496
2021-02-16,-66.496
2021-02-17,-66.496
2021-02-18,-66.496
2021-02-19,-66.496
2021-02-20,-66.496
2021-02-21,-66.496
2021-02-22,-66.496
2021-02-23,-66.496
2021-02-24,-66.496
2021-02-25,-66.496
2021-02-26,-66.496
2021-02-27,-66.496
2021-02-28,-66.496
2021-03-01,-66.496
2021-03-02,-66.496
2021-03-03,-66.496
2021-03-04,-66.496
2021-03-05,-66.496
2021-03-06,-66.496
2021-03-07,-66.496
2021-03-08,-66.496
2021-03-09,-66.496
2021-03-10,-66.496
2021-03-11,-66.496
2021-03-12,-66.496
2021-03-13,-66.496
2021-03-14,-66.496
2021-03-15,-66.496
2021-03-16,-66.496
2021-03-17,-66.496
2021-03-18,-66.496
2021-03-19,-66.496
2021-03-20,-66.496
2021-03-21,-66.496
2021-03-22,-66.496
2021-03-23,-66.496
2021-03-24,-66.496
2021-03-25,-66.496
2021-03-26,-66.496
2021-03-27,-66.496
2021-03-28,-66.496
2021-03-29,-66.496
2021-03-30,-66.496
2021-03-31,-66.496
2021-04-01,-81.819
2021-04-02,-81.819
2021-04-03,-81.819
2021-04-04,-81.819
2021-04-05,-81.819
2021-04-06,-81.819
2021-04-07,-81.819
2021-04-08,-81.819
2021-04-09,-81.819
2021-04-10,-81.819
2021-04-11,-81.819
2021-04-12,-81.819
2021-04-13,-81.819
2021-04-14,-81.819
2021-04-15,-81.819
2021-04-16,-81.819
2021-04-17,-81.819
2021-04-18,-81.819
2021-04-19,-81.819
2021-04-20,-81.819
2021-04-21,-81.819
2021-04-22,-81.819
2021-04-23,-81.819
2021-04-24,-81.819
2021-04-25,-81.819
2021-04-26,-81.819
2021-04-27,-81.819
2021-04-28,-81.819
2021-04-29,-81.819
2021-04-30,-81.819
2021-05-01,-81.819
2021-05-02,-81.819
2021-05-03,-81.819
2021-05-04,-81.819
2021-05-05,-81.819
2021-05-06,-81.819
2021-05-07,-81.819
2021-05-08,-81.819
2021-05-09,-81.819
2021-05-10,-81.819
2021-05-11,-81.819
2021-05-12,-81.819
2021-05-13,-81.819
2021-05-14,-81.819
2021-05-15,-81.819
2021-05-16,-81.819
2021-05-17,-81.819
2021-05-18,-81.819
2021-05-19,-81.819
2021-05-20,-81.819
2021-05-21,-81.819
2021-05-22,-81.819
2021-05-23,-81.819
2021-05-24,-81.819
2021-05-25,-81.819
2021-05-26,-81.819
2021-05-27,-81.819
2021-05-28,-81.819
2021-05-29,-81.819
2021-05-30,-81.819
2021-05-31,-81.819
2021-06-01,-81.819
2021-06-02,-81.819
2021-06-03,-81.819
2021-06-04,-81.819
2021-06-05,-81.819
2021-06-06,-81.819
2021-06-07,-81.819
2021-06-08,-81.819
2021-06-09,-81.819
2021-06-10,-81.819
2021-06-11,-81.819
2021-06-12,-81.819
2021-06-13,-81.819
2021-06-14,-81.819
2021-06-15,-81.819
2021-06-16,-81.819
2021-06-17,-81.819
2021-06-18,-81.819
2021-06-19,-81.819
2021-06-20,-81.819
2021-06-21,-81.819
2021-06-22,-81.819
2021-06-23,-81.819
2021-06-24,-81.819
2021-06-25,-81.819
2021-06-26,-81.819
2021-06-27,-81.819
2021-06-28,-81.819
2021-06-29,-81.819
2021-06-30,-81.819
2021-07-01,-82.9287
2021-07-02,-82.9287
2021-07-03,-82.9287
2021-07-04,-82.9287
2021-07-05,-82.9287
2021-07-06,-82.9287
2021-07-07,-82.9287
2021-07-08,-82.9287
2021-07-09,-82.9287
2021-07-10,-82.9287
2021-07-11,-82.9287
2021-07-12,-82.9287
2021-07-13,-82.9287
2021-07-14,-82.9287
2021-07-15,-82.9287
2021-07-16,-82.9287
2021-07-17,-82.9287
2021-07-18,-82.9287
2021-07-19,-82.9287
2021-07-20,-82.9287
2021-07-21,-82.9287
2021-07-22,-82.9287
2021-07-23,-82.9287
2021-07-24,-82.9287
2021-07-25,-82.9287
2021-07-26,-82.9287
2021-07-27,-82.9287
2021-07-28,-82.9287
2021-07-29,-82.9287
2021-07-30,-82.9287
2021-07-31,-82.9287
2021-08-01,-82.9287
2021-08-02,-82.9287
2021-08-03,-82.9287
2021-08-04,-82.9287
2021-08-05,-82.9287
2021-08-06,-82.9287
2021-08-07,-82.9287
2021-08-08,-82.9287
2021-08-09,-82.9287
2021-08-10,-82.9287
2021-08-11,-82.9287
2021-08-12,-82.9287
2021-08-13,-82.9287
2021-08-14,-82.9287
2021-08-15,-82.9287
2021-08-16,-82.9287
2021-08-17,-82.9287
2021-08-18,-82.9287
2021-08-19,-82.9287
2021-08-20,-82.9287
2021-08-21,-82.9287
2021-08-22,-82.9287
2021-08-23,-82.9287
2021-08-24,-82.9287
2021-08-25,-82.9287
2021-08-26,-82.9287
2021-08-27,-82.9287
2021-08-28,-82.9287
2021-08-29,-82.9287
2021-08-30,-82.9287
2021-08-31,-82.9287
2021-09-01,-82.9287
2021-09-02,-82.9287
2021-09-03,-82.9287
2021-09-04,-82.9287
2021-09-05,-82.9287
2021-09-06,-82.9287
2021-09-07,-82.9287
2021-09-08,-82.9287
2021-09-09,-82.9287
2021-09-10,-82.9287
2021-09-11,-82.9287
2021-09-12,-82.9287
2021-09-13,-82.9287
2021-09-14,-82.9287
2021-09-15,-82.9287
2021-09-16,-82.9287
2021-09-17,-82.9287
2021-09-18,-82.9287
2021-09-19,-82.9287
2021-09-20,-82.9287
2021-09-21,-82.9287
2021-09-22,-82.9287
2021-09-23,-82.9287
2021-09-24,-82.9287
2021-09-25,-82.9287
2021-09-26,-82.9287
2021-09-27,-82.9287
2021-09-28,-82.9287
2021-09-29,-82.9287
2021-09-30,-89.7857
2021-10-01,-89.7857
2021-10-02,-89.7857
2021-10-03,-89.7857
2021-10-04,-89.7857
2021-10-05,-89.7857
2021-10-06,-89.7857
2021-10-07,-89.7857
2021-10-08,-89.7857
2021-10-09,-89.7857
2021-10-10,-89.7857
2021-10-11,-89.7857
2021-10-12,-89.7857
2021-10-13,-89.7857
2021-10-14,-89.7857
2021-10-15,-89.7857
2021-10-16,-89.7857
2021-10-17,-89.7857
2021-10-18,-89.7857
2021-10-19,-89.7857
2021-10-20,-89.7857
2021-10-21,-89.7857
2021-10-22,-89.7857
2021-10-23,-89.7857
2021-10-24,-89.7857
2021-10-25,-89.7857
2021-10-26,-89.7857
2021-10-27,-89.7857
2021-10-28,-89.7857
2021-10-29,-89.7857
2021-10-30,-89.7857
2021-10-31,-89.7857
2021-11-01,-89.7857
2021-11-02,-89.7857
2021-11-03,-89.7857
2021-11-04,-89.7857
2021-11-05,-89.7857
2021-11-06,-89.7857
2021-11-07,-89.7857
2021-11-08,-89.7857
2021-11-09,-89.7857
2021-11-10,-89.7857
2021-11-11,-89.7857
2021-11-12,-89.7857
2021-11-13,-89.7857
2021-11-14,-89.7857
2021-11-15,-89.7857
2021-11-16,-89.7857
2021-11-17,-89.7857
2021-11-18,-89.7857
2021-11-19,-89.7857
2021-11-20,-89.7857
2021-11-21,-89.7857
2021-11-22,-89.7857
2021-11-23,-89.7857
2021-11-24,-89.7857
2021-11-25,-89.7857
2021-11-26,-89.7857
2021-11-27,-89.7857
2021-11-28,-89.7857
2021-11-29,-89.7857
2021-11-30,-89.7857
2021-12-01,-89.7857
2021-12-02,-89.7857
2021-12-03,-89.7857
2021-12-04,-89.7857
2021-12-05,-89.7857
2021-12-06,-89.7857
2021-12-07,-89.7857
2021-12-08,-89.7857
2021-12-09,-89.7857
2021-12-10,-89.7857
2021-12-11,-89.7857
2021-12-12,-89.7857
2021-12-13,-89.7857
2021-12-14,-89.7857
2021-12-15,-89.7857
2021-12-16,-89.7857
2021-12-17,-89.7857
2021-12-18,-89.7857
2021-12-19,-89.7857
2021-12-20,-89.7857
2021-12-21,-89.7857
2021-12-22,-89.7857
2021-12-23,-89.7857
2021-12-24,-89.7857
2021-12-25,-89.7857
2021-12-26,-89.7857
2021-12-27,-89.7857
2021-12-28,-89.7857
2021-12-29,-89.7857
2021-12-30,-89.7857
2021-12-31,-82.8939
2022-01-01,-82.8939
2022-01-02,-82.8939
2022-01-03,-82.8939
2022-01-04,-82.8939
2022-01-05,-82.8939
2022-01-06,-82.8939
2022-01-07,-82.8939
2022-01-08,-82.8939
2022-01-09,-82.8939
2022-01-10,-82.8939
2022-01-11,-82.8939
2022-01-12,-82.8939
2022-01-13,-82.8939
2022-01-14,-82.8939
2022-01-15,-82.8939
2022-01-16,-82.8939
2022-01-17,-82.8939
2022-01-18,-82.8939
2022-01-19,-82.8939
2022-01-20,-82.8939
2022-01-21,-82.8939
2022-01-22,-82.8939
2022-01-23,-82.8939
2022-01-24,-82.8939
2022-01-25,-82.8939
2022-01-26,-82.8939
2022-01-27,-82.8939
2022-01-28,-82.8939
2022-01-29,-82.8939
2022-01-30,-82.8939
2022-01-31,-82.8939
2022-02-01,-82.8939
2022-02-02,-82.8939
2022-02-03,-82.8939
2022-02-04,-82.8939
2022-02-05,-82.8939
2022-02-06,-82.8939
2022-02-07,-82.8939
2022-02-08,-82.8939
2022-02-09,-82.8939
2022-02-10,-82.8939
2022-02-11,-82.8939
2022-02-12,-82.8939
2022-02-13,-82.8939
2022-02-14,-82.8939
2022-02-15,-82.8939
2022-02-16,-82.8939
2022-02-17,-82.8939
2022-02-18,-82.8939
2022-02-19,-82.8939
2022-02-20,-82.8939
2022-02-21,-82.8939
2022-02-22,-82.8939
2022-02-23,-82.8939
2022-02-24,-82.8939
2022-02-25,-82.8939
2022-02-26,-82.8939
2022-02-27,-82.8939
2022-02-28,-82.8939
2022-03-01,-82.8939
2022-03-02,-82.8939
2022-03-03,-82.8939
2022-03-04,-82.8939
2022-03-05,-82.8939
2022-03-06,-82.8939
2022-03-07,-82.8939
2022-03-08,-82.8939
2022-03-09,-82.8939
2022-03-10,-82.8939
2022-03-11,-82.8939
2022-03-12,-82.8939
2022-03-13,-82.8939
2022-03-14,-82.8939
2022-03-15,-82.8939
2022-03-16,-82.8939
2022-03-17,-82.8939
2022-03-18,-82.8939
2022-03-19,-82.8939
2022-03-20,-82.8939
2022-03-21,-82.8939
2022-03-22,-82.8939
2022-03-23,-82.8939
2022-03-24,-82.8939
2022-03-25,-82.8939
2022-03-26,-82.8939
2022-03-27,-82.8939
2022-03-28,-82.8939
2022-03-29,-82.8939
2022-03-30,-82.8939
2022-03-31,-78.5701
2022-04-01,-78.5701
2022-04-02,-78.5701
2022-04-03,-78.5701
2022-04-04,-78.5701
2022-04-05,-78.5701
2022-04-06,-78.5701
2022-04-07,-78.5701
2022-04-08,-78.5701
2022-04-09,-78.5701
2022-04-10,-78.5701
2022-04-11,-78.5701
2022-04-12,-78.5701
2022-04-13,-78.5701
2022-04-14,-78.5701
2022-04-15,-78.5701
2022-04-16,-78.5701
2022-04-17,-78.5701
2022-04-18,-78.5701
2022-04-19,-78.5701
2022-04-20,-78.5701
2022-04-21,-78.5701
2022-04-22,-78.5701
2022-04-23,-78.5701
2022-04-24,-78.5701
2022-04-25,-78.5701
2022-04-26,-78.5701
2022-04-27,-78.5701
2022-04-28,-78.5701
2022-04-29,-78.5701
2022-04-30,-78.5701
2022-05-01,-78.5701
2022-05-02,-78.5701
2022-05-03,-78.5701
2022-05-04,-78.5701
2022-05-05,-78.5701
2022-05-06,-78.5701
2022-05-07,-78.5701
2022-05-08,-78.5701
2022-05-09,-78.5701
2022-05-10,-78.5701
2022-05-11,-78.5701
2022-05-12,-78.5701
2022-05-13,-78.5701
2022-05-14,-78.5701
2022-05-15,-78.5701
2022-05-16,-78.5701
2022-05-17,-78.5701
2022-05-18,-78.5701
2022-05-19,-78.5701
2022-05-20,-78.5701
2022-05-21,-78.5701
2022-05-22,-78.5701
2022-05-23,-78.5701
2022-05-24,-78.5701
2022-05-25,-78.5701
2022-05-26,-78.5701
2022-05-27,-78.5701
2022-05-28,-78.5701
2022-05-29,-78.5701
2022-05-30,-78.5701
2022-05-31,-78.5701
2022-06-01,-78.5701
2022-06-02,-78.5701
2022-06-03,-78.5701
2022-06-04,-78.5701
2022-06-05,-78.5701
2022-06-06,-78.5701
2022-06-07,-78.5701
2022-06-08,-78.5701
2022-06-09,-78.5701
2022-06-10,-78.5701
2022-06-11,-78.5701
2022-06-12,-78.5701
2022-06-13,-78.5701
2022-06-14,-78.5701
2022-06-15,-78.5701
2022-06-16,-78.5701
2022-06-17,-78.5701
2022-06-18,-78.5701
2022-06-19,-78.5701
2022-06-20,-78.5701
2022-06-21,-78.5701
2022-06-22,-78.5701
2022-06-23,-78.5701
2022-06-24,-78.5701
2022-06-25,-78.5701
2022-06-26,-78.5701
2022-06-27,-78.5701
2022-06-28,-78.5701
2022-06-29,-78.5701
2022-06-30,-104.1518
2022-07-01,-104.1518
2022-07-02,-104.1518
2022-07-03,-104.1518
2022-07-04,-104.1518
2022-07-05,-104.1518
2022-07-06,-104.1518
2022-07-07,-104.1518
2022-07-08,-104.1518
2022-07-09,-104.1518
2022-07-10,-104.1518
2022-07-11,-104.1518
2022-07-12,-104.1518
2022-07-13,-104.1518
2022-07-14,-104.1518
2022-07-15,-104.1518
2022-07-16,-104.1518
2022-07-17,-104.1518
2022-07-18,-104.1518
2022-07-19,-104.1518
2022-07-20,-104.1518
2022-07-21,-104.1518
2022-07-22,-104.1518
2022-07-23,-104.1518
2022-07-24,-104.1518
2022-07-25,-104.1518
2022-07-26,-104.1518
2022-07-27,-104.1518
2022-07-28,-104.1518
2022-07-29,-104.1518
2022-07-30,-104.1518
2022-07-31,-104.1518
2022-08-01,-104.1518
2022-08-02,-104.1518
2022-08-03,-104.1518
2022-08-04,-104.1518
2022-08-05,-104.1518
2022-08-06,-104.1518
2022-08-07,-104.1518
2022-08-08,-104.1518
2022-08-09,-104.1518
2022-08-10,-104.1518
2022-08-11,-104.1518
2022-08-12,-104.1518
2022-08-13,-104.1518
2022-08-14,-104.1518
2022-08-15,-104.1518
2022-08-16,-104.1518
2022-08-17,-104.1518
2022-08-18,-104.1518
2022-08-19,-104.1518
2022-08-20,-104.1518
2022-08-21,-104.1518
2022-08-22,-104.1518
2022-08-23,-104.1518
2022-08-24,-104.1518
2022-08-25,-104.1518
2022-08-26,-104.1518
2022-08-27,-104.1518
2022-08-28,-104.1518
2022-08-29,-104.1518
2022-08-30,-104.1518
2022-08-31,-104.1518
2022-09-01,-104.1518
2022-09-02,-104.1518
2022-09-03,-104.1518
2022-09-04,-104.1518
2022-09-05,-104.1518
2022-09-06,-104.1518
2022-09-07,-104.1518
2022-09-08,-104.1518
2022-09-09,-104.1518
2022-09-10,-104.1518
2022-09-11,-104.1518
2022-09-12,-104.1518
2022-09-13,-104.1518
2022-09-14,-104.1518
2022-09-15,-104.1518
2022-09-16,-104.1518
2022-09-17,-104.1518
2022-09-18,-104.1518
2022-09-19,-104.1518
2022-09-20,-104.1518
2022-09-21,-104.1518
2022-09-22,-104.1518
2022-09-23,-104.1518
2022-09-24,-104.1518
2022-09-25,-104.1518
2022-09-26,-104.1518
2022-09-27,-104.1518
2022-09-28,-104.1518
2022-09-29,-104.1518
2022-09-30,-104.1518
2022-10-01,-104.1518
2022-10-02,-104.1518
2022-10-03,-104.1518
2022-10-04,-104.1518
2022-10-05,-104.1518
2022-10-06,-104.1518
2022-10-07,-104.1518
2022-10-08,-104.1518
2022-10-09,-104.1518
2022-10-10,-104.1518
2022-10-11,-104.1518
2022-10-12,-104.1518
2022-10-13,-104.1518
2022-10-14,-104.1518
2022-10-15,-104.1518
2022-10-16,-104.1518
2022-10-17,-104.1518
2022-10-18,-104.1518
2022-10-19,-104.1518
2022-10-20,-104.1518
2022-10-21,-104.1518
2022-10-22,-104.1518
2022-10-23,-104.1518
2022-10-24,-104.1518
2022-10-25,-104.1518
2022-10-26,-104.1518
2022-10-27,-104.1518
2022-10-28,-104.1518
2022-10-29,-104.1518
2022-10-30,-104.1518
2022-10-31,-104.1518
2022-11-01,-104.1518
2022-11-02,-104.1518
2022-11-03,-104.1518
2022-11-04,-104.1518
2022-11-05,-104.1518
2022-11-06,-104.1518
2022-11-07,-104.1518
2022-11-08,-104.1518
2022-11-09,-104.1518
2022-11-10,-104.1518
2022-11-11,-104.1518
2022-11-12,-104.1518
2022-11-13,-104.1518
2022-11-14,-104.1518
2022-11-15,-104.1518
2022-11-16,-104.1518
2022-11-17,-104.1518
2022-11-18,-104.1518
2022-11-19,-104.1518
2022-11-20,-104.1518
2022-11-21,-104.1518
2022-11-22,-104.1518
2022-11-23,-104.1518
2022-11-24,-104.1518
2022-11-25,-104.1518
2022-11-26,-104.1518
2022-11-27,-104.1518
2022-11-28,-104.1518
2022-11-29,-104.1518
2022-11-30,-104.1518
2022-12-01,-104.1518
2022-12-02,-104.1518
2022-12-03,-104.1518
2022-12-04,-104.1518
2022-12-05,-104.1518
2022-12-06,-104.1518
2022-12-07,-104.1518
2022-12-08,-104.1518
2022-12-09,-104.1518
2022-12-10,-104.1518
2022-12-11,-104.1518
2022-12-12,-104.1518
2022-12-13,-104.1518
2022-12-14,-104.1518
2022-12-15,-104.1518
2022-12-16,-104.1518
2022-12-17,-104.1518
2022-12-18,-104.1518
2022-12-19,-104.1518
2022-12-20,-104.1518
2022-12-21,-104.1518
2022-12-22,-104.1518
2022-12-23,-104.1518
2022-12-24,-104.1518
2022-12-25,-104.1518
2022-12-26,-104.1518
2022-12-27,-104.1518
2022-12-28,-104.1518
2022-12-29,-104.1518
2022-12-30,-104.1518
2022-12-31,-104.1518
2023-01-01,-104.1518
2023-01-02,-104.1518
2023-01-03,-104.1518
2023-01-04,-104.1518
2023-01-05,-104.1518
2023-01-06,-104.1518
2023-01-07,-104.1518
2023-01-08,-104.1518
2023-01-09,-104.1518
2023-01-10,-104.1518
2023-01-11,-104.1518
2023-01-12,-104.1518
2023-01-13,-104.1518
