,IP US Equity
2020-05-03,9.2288
2020-05-04,9.2288
2020-05-05,9.2288
2020-05-06,9.2288
2020-05-07,9.2288
2020-05-08,9.2288
2020-05-09,9.2288
2020-05-10,9.2288
2020-05-11,9.2288
2020-05-12,9.2288
2020-05-13,9.2288
2020-05-14,9.2288
2020-05-15,9.2288
2020-05-16,9.2288
2020-05-17,9.2288
2020-05-18,9.2288
2020-05-19,9.2288
2020-05-20,9.2288
2020-05-21,9.2288
2020-05-22,9.2288
2020-05-23,9.2288
2020-05-24,9.2288
2020-05-25,9.2288
2020-05-26,9.2288
2020-05-27,9.2288
2020-05-28,9.2288
2020-05-29,9.2288
2020-05-30,9.2288
2020-05-31,9.2288
2020-06-01,9.2288
2020-06-02,9.2288
2020-06-03,9.2288
2020-06-04,9.2288
2020-06-05,9.2288
2020-06-06,9.2288
2020-06-07,9.2288
2020-06-08,9.2288
2020-06-09,9.2288
2020-06-10,9.2288
2020-06-11,9.2288
2020-06-12,9.2288
2020-06-13,9.2288
2020-06-14,9.2288
2020-06-15,9.2288
2020-06-16,9.2288
2020-06-17,9.2288
2020-06-18,9.2288
2020-06-19,9.2288
2020-06-20,9.2288
2020-06-21,9.2288
2020-06-22,9.2288
2020-06-23,9.2288
2020-06-24,9.2288
2020-06-25,9.2288
2020-06-26,9.2288
2020-06-27,9.2288
2020-06-28,9.2288
2020-06-29,9.2288
2020-06-30,8.7214
2020-07-01,8.7214
2020-07-02,8.7214
2020-07-03,8.7214
2020-07-04,8.7214
2020-07-05,8.7214
2020-07-06,8.7214
2020-07-07,8.7214
2020-07-08,8.7214
2020-07-09,8.7214
2020-07-10,8.7214
2020-07-11,8.7214
2020-07-12,8.7214
2020-07-13,8.7214
2020-07-14,8.7214
2020-07-15,8.7214
2020-07-16,8.7214
2020-07-17,8.7214
2020-07-18,8.7214
2020-07-19,8.7214
2020-07-20,8.7214
2020-07-21,8.7214
2020-07-22,8.7214
2020-07-23,8.7214
2020-07-24,8.7214
2020-07-25,8.7214
2020-07-26,8.7214
2020-07-27,8.7214
2020-07-28,8.7214
2020-07-29,8.7214
2020-07-30,8.7214
2020-07-31,8.7214
2020-08-01,8.7214
2020-08-02,8.7214
2020-08-03,8.7214
2020-08-04,8.7214
2020-08-05,8.7214
2020-08-06,8.7214
2020-08-07,8.7214
2020-08-08,8.7214
2020-08-09,8.7214
2020-08-10,8.7214
2020-08-11,8.7214
2020-08-12,8.7214
2020-08-13,8.7214
2020-08-14,8.7214
2020-08-15,8.7214
2020-08-16,8.7214
2020-08-17,8.7214
2020-08-18,8.7214
2020-08-19,8.7214
2020-08-20,8.7214
2020-08-21,8.7214
2020-08-22,8.7214
2020-08-23,8.7214
2020-08-24,8.7214
2020-08-25,8.7214
2020-08-26,8.7214
2020-08-27,8.7214
2020-08-28,8.7214
2020-08-29,8.7214
2020-08-30,8.7214
2020-08-31,8.7214
2020-09-01,8.7214
2020-09-02,8.7214
2020-09-03,8.7214
2020-09-04,8.7214
2020-09-05,8.7214
2020-09-06,8.7214
2020-09-07,8.7214
2020-09-08,8.7214
2020-09-09,8.7214
2020-09-10,8.7214
2020-09-11,8.7214
2020-09-12,8.7214
2020-09-13,8.7214
2020-09-14,8.7214
2020-09-15,8.7214
2020-09-16,8.7214
2020-09-17,8.7214
2020-09-18,8.7214
2020-09-19,8.7214
2020-09-20,8.7214
2020-09-21,8.7214
2020-09-22,8.7214
2020-09-23,8.7214
2020-09-24,8.7214
2020-09-25,8.7214
2020-09-26,8.7214
2020-09-27,8.7214
2020-09-28,8.7214
2020-09-29,8.7214
2020-09-30,6.7979
2020-10-01,6.7979
2020-10-02,6.7979
2020-10-03,6.7979
2020-10-04,6.7979
2020-10-05,6.7979
2020-10-06,6.7979
2020-10-07,6.7979
2020-10-08,6.7979
2020-10-09,6.7979
2020-10-10,6.7979
2020-10-11,6.7979
2020-10-12,6.7979
2020-10-13,6.7979
2020-10-14,6.7979
2020-10-15,6.7979
2020-10-16,6.7979
2020-10-17,6.7979
2020-10-18,6.7979
2020-10-19,6.7979
2020-10-20,6.7979
2020-10-21,6.7979
2020-10-22,6.7979
2020-10-23,6.7979
2020-10-24,6.7979
2020-10-25,6.7979
2020-10-26,6.7979
2020-10-27,6.7979
2020-10-28,6.7979
2020-10-29,6.7979
2020-10-30,6.7979
2020-10-31,6.7979
2020-11-01,6.7979
2020-11-02,6.7979
2020-11-03,6.7979
2020-11-04,6.7979
2020-11-05,6.7979
2020-11-06,6.7979
2020-11-07,6.7979
2020-11-08,6.7979
2020-11-09,6.7979
2020-11-10,6.7979
2020-11-11,6.7979
2020-11-12,6.7979
2020-11-13,6.7979
2020-11-14,6.7979
2020-11-15,6.7979
2020-11-16,6.7979
2020-11-17,6.7979
2020-11-18,6.7979
2020-11-19,6.7979
2020-11-20,6.7979
2020-11-21,6.7979
2020-11-22,6.7979
2020-11-23,6.7979
2020-11-24,6.7979
2020-11-25,6.7979
2020-11-26,6.7979
2020-11-27,6.7979
2020-11-28,6.7979
2020-11-29,6.7979
2020-11-30,6.7979
2020-12-01,6.7979
2020-12-02,6.7979
2020-12-03,6.7979
2020-12-04,6.7979
2020-12-05,6.7979
2020-12-06,6.7979
2020-12-07,6.7979
2020-12-08,6.7979
2020-12-09,6.7979
2020-12-10,6.7979
2020-12-11,6.7979
2020-12-12,6.7979
2020-12-13,6.7979
2020-12-14,6.7979
2020-12-15,6.7979
2020-12-16,6.7979
2020-12-17,6.7979
2020-12-18,6.7979
2020-12-19,6.7979
2020-12-20,6.7979
2020-12-21,6.7979
2020-12-22,6.7979
2020-12-23,6.7979
2020-12-24,6.7979
2020-12-25,6.7979
2020-12-26,6.7979
2020-12-27,6.7979
2020-12-28,6.7979
2020-12-29,6.7979
2020-12-30,6.7979
2020-12-31,6.1926
2021-01-01,6.1926
2021-01-02,6.1926
2021-01-03,6.1926
2021-01-04,6.1926
2021-01-05,6.1926
2021-01-06,6.1926
2021-01-07,6.1926
2021-01-08,6.1926
2021-01-09,6.1926
2021-01-10,6.1926
2021-01-11,6.1926
2021-01-12,6.1926
2021-01-13,6.1926
2021-01-14,6.1926
2021-01-15,6.1926
2021-01-16,6.1926
2021-01-17,6.1926
2021-01-18,6.1926
2021-01-19,6.1926
2021-01-20,6.1926
2021-01-21,6.1926
2021-01-22,6.1926
2021-01-23,6.1926
2021-01-24,6.1926
2021-01-25,6.1926
2021-01-26,6.1926
2021-01-27,6.1926
2021-01-28,6.1926
2021-01-29,6.1926
2021-01-30,6.1926
2021-01-31,6.1926
2021-02-01,6.1926
2021-02-02,6.1926
2021-02-03,6.1926
2021-02-04,6.1926
2021-02-05,6.1926
2021-02-06,6.1926
2021-02-07,6.1926
2021-02-08,6.1926
2021-02-09,6.1926
2021-02-10,6.1926
2021-02-11,6.1926
2021-02-12,6.1926
2021-02-13,6.1926
2021-02-14,6.1926
2021-02-15,6.1926
2021-02-16,6.1926
2021-02-17,6.1926
2021-02-18,6.1926
2021-02-19,6.1926
2021-02-20,6.1926
2021-02-21,6.1926
2021-02-22,6.1926
2021-02-23,6.1926
2021-02-24,6.1926
2021-02-25,6.1926
2021-02-26,6.1926
2021-02-27,6.1926
2021-02-28,6.1926
2021-03-01,6.1926
2021-03-02,6.1926
2021-03-03,6.1926
2021-03-04,6.1926
2021-03-05,6.1926
2021-03-06,6.1926
2021-03-07,6.1926
2021-03-08,6.1926
2021-03-09,6.1926
2021-03-10,6.1926
2021-03-11,6.1926
2021-03-12,6.1926
2021-03-13,6.1926
2021-03-14,6.1926
2021-03-15,6.1926
2021-03-16,6.1926
2021-03-17,6.1926
2021-03-18,6.1926
2021-03-19,6.1926
2021-03-20,6.1926
2021-03-21,6.1926
2021-03-22,6.1926
2021-03-23,6.1926
2021-03-24,6.1926
2021-03-25,6.1926
2021-03-26,6.1926
2021-03-27,6.1926
2021-03-28,6.1926
2021-03-29,6.1926
2021-03-30,6.1926
2021-03-31,13.3014
2021-04-01,13.3014
2021-04-02,13.3014
2021-04-03,13.3014
2021-04-04,13.3014
2021-04-05,13.3014
2021-04-06,13.3014
2021-04-07,13.3014
2021-04-08,13.3014
2021-04-09,13.3014
2021-04-10,13.3014
2021-04-11,13.3014
2021-04-12,13.3014
2021-04-13,13.3014
2021-04-14,13.3014
2021-04-15,13.3014
2021-04-16,13.3014
2021-04-17,13.3014
2021-04-18,13.3014
2021-04-19,13.3014
2021-04-20,13.3014
2021-04-21,13.3014
2021-04-22,13.3014
2021-04-23,13.3014
2021-04-24,13.3014
2021-04-25,13.3014
2021-04-26,13.3014
2021-04-27,13.3014
2021-04-28,13.3014
2021-04-29,13.3014
2021-04-30,13.3014
2021-05-01,13.3014
2021-05-02,13.3014
2021-05-03,13.3014
2021-05-04,13.3014
2021-05-05,13.3014
2021-05-06,13.3014
2021-05-07,13.3014
2021-05-08,13.3014
2021-05-09,13.3014
2021-05-10,13.3014
2021-05-11,13.3014
2021-05-12,13.3014
2021-05-13,13.3014
2021-05-14,13.3014
2021-05-15,13.3014
2021-05-16,13.3014
2021-05-17,13.3014
2021-05-18,13.3014
2021-05-19,13.3014
2021-05-20,13.3014
2021-05-21,13.3014
2021-05-22,13.3014
2021-05-23,13.3014
2021-05-24,13.3014
2021-05-25,13.3014
2021-05-26,13.3014
2021-05-27,13.3014
2021-05-28,13.3014
2021-05-29,13.3014
2021-05-30,13.3014
2021-05-31,13.3014
2021-06-01,13.3014
2021-06-02,13.3014
2021-06-03,13.3014
2021-06-04,13.3014
2021-06-05,13.3014
2021-06-06,13.3014
2021-06-07,13.3014
2021-06-08,13.3014
2021-06-09,13.3014
2021-06-10,13.3014
2021-06-11,13.3014
2021-06-12,13.3014
2021-06-13,13.3014
2021-06-14,13.3014
2021-06-15,13.3014
2021-06-16,13.3014
2021-06-17,13.3014
2021-06-18,13.3014
2021-06-19,13.3014
2021-06-20,13.3014
2021-06-21,13.3014
2021-06-22,13.3014
2021-06-23,13.3014
2021-06-24,13.3014
2021-06-25,13.3014
2021-06-26,13.3014
2021-06-27,13.3014
2021-06-28,13.3014
2021-06-29,13.3014
2021-06-30,14.7706
2021-07-01,14.7706
2021-07-02,14.7706
2021-07-03,14.7706
2021-07-04,14.7706
2021-07-05,14.7706
2021-07-06,14.7706
2021-07-07,14.7706
2021-07-08,14.7706
2021-07-09,14.7706
2021-07-10,14.7706
2021-07-11,14.7706
2021-07-12,14.7706
2021-07-13,14.7706
2021-07-14,14.7706
2021-07-15,14.7706
2021-07-16,14.7706
2021-07-17,14.7706
2021-07-18,14.7706
2021-07-19,14.7706
2021-07-20,14.7706
2021-07-21,14.7706
2021-07-22,14.7706
2021-07-23,14.7706
2021-07-24,14.7706
2021-07-25,14.7706
2021-07-26,14.7706
2021-07-27,14.7706
2021-07-28,14.7706
2021-07-29,14.7706
2021-07-30,14.7706
2021-07-31,14.7706
2021-08-01,14.7706
2021-08-02,14.7706
2021-08-03,14.7706
2021-08-04,14.7706
2021-08-05,14.7706
2021-08-06,14.7706
2021-08-07,14.7706
2021-08-08,14.7706
2021-08-09,14.7706
2021-08-10,14.7706
2021-08-11,14.7706
2021-08-12,14.7706
2021-08-13,14.7706
2021-08-14,14.7706
2021-08-15,14.7706
2021-08-16,14.7706
2021-08-17,14.7706
2021-08-18,14.7706
2021-08-19,14.7706
2021-08-20,14.7706
2021-08-21,14.7706
2021-08-22,14.7706
2021-08-23,14.7706
2021-08-24,14.7706
2021-08-25,14.7706
2021-08-26,14.7706
2021-08-27,14.7706
2021-08-28,14.7706
2021-08-29,14.7706
2021-08-30,14.7706
2021-08-31,14.7706
2021-09-01,14.7706
2021-09-02,14.7706
2021-09-03,14.7706
2021-09-04,14.7706
2021-09-05,14.7706
2021-09-06,14.7706
2021-09-07,14.7706
2021-09-08,14.7706
2021-09-09,14.7706
2021-09-10,14.7706
2021-09-11,14.7706
2021-09-12,14.7706
2021-09-13,14.7706
2021-09-14,14.7706
2021-09-15,14.7706
2021-09-16,14.7706
2021-09-17,14.7706
2021-09-18,14.7706
2021-09-19,14.7706
2021-09-20,14.7706
2021-09-21,14.7706
2021-09-22,14.7706
2021-09-23,14.7706
2021-09-24,14.7706
2021-09-25,14.7706
2021-09-26,14.7706
2021-09-27,14.7706
2021-09-28,14.7706
2021-09-29,14.7706
2021-09-30,21.5136
2021-10-01,21.5136
2021-10-02,21.5136
2021-10-03,21.5136
2021-10-04,21.5136
2021-10-05,21.5136
2021-10-06,21.5136
2021-10-07,21.5136
2021-10-08,21.5136
2021-10-09,21.5136
2021-10-10,21.5136
2021-10-11,21.5136
2021-10-12,21.5136
2021-10-13,21.5136
2021-10-14,21.5136
2021-10-15,21.5136
2021-10-16,21.5136
2021-10-17,21.5136
2021-10-18,21.5136
2021-10-19,21.5136
2021-10-20,21.5136
2021-10-21,21.5136
2021-10-22,21.5136
2021-10-23,21.5136
2021-10-24,21.5136
2021-10-25,21.5136
2021-10-26,21.5136
2021-10-27,21.5136
2021-10-28,21.5136
2021-10-29,21.5136
2021-10-30,21.5136
2021-10-31,21.5136
2021-11-01,21.5136
2021-11-02,21.5136
2021-11-03,21.5136
2021-11-04,21.5136
2021-11-05,21.5136
2021-11-06,21.5136
2021-11-07,21.5136
2021-11-08,21.5136
2021-11-09,21.5136
2021-11-10,21.5136
2021-11-11,21.5136
2021-11-12,21.5136
2021-11-13,21.5136
2021-11-14,21.5136
2021-11-15,21.5136
2021-11-16,21.5136
2021-11-17,21.5136
2021-11-18,21.5136
2021-11-19,21.5136
2021-11-20,21.5136
2021-11-21,21.5136
2021-11-22,21.5136
2021-11-23,21.5136
2021-11-24,21.5136
2021-11-25,21.5136
2021-11-26,21.5136
2021-11-27,21.5136
2021-11-28,21.5136
2021-11-29,21.5136
2021-11-30,21.5136
2021-12-01,21.5136
2021-12-02,21.5136
2021-12-03,21.5136
2021-12-04,21.5136
2021-12-05,21.5136
2021-12-06,21.5136
2021-12-07,21.5136
2021-12-08,21.5136
2021-12-09,21.5136
2021-12-10,21.5136
2021-12-11,21.5136
2021-12-12,21.5136
2021-12-13,21.5136
2021-12-14,21.5136
2021-12-15,21.5136
2021-12-16,21.5136
2021-12-17,21.5136
2021-12-18,21.5136
2021-12-19,21.5136
2021-12-20,21.5136
2021-12-21,21.5136
2021-12-22,21.5136
2021-12-23,21.5136
2021-12-24,21.5136
2021-12-25,21.5136
2021-12-26,21.5136
2021-12-27,21.5136
2021-12-28,21.5136
2021-12-29,21.5136
2021-12-30,21.5136
2021-12-31,20.6897
2022-01-01,20.6897
2022-01-02,20.6897
2022-01-03,20.6897
2022-01-04,20.6897
2022-01-05,20.6897
2022-01-06,20.6897
2022-01-07,20.6897
2022-01-08,20.6897
2022-01-09,20.6897
2022-01-10,20.6897
2022-01-11,20.6897
2022-01-12,20.6897
2022-01-13,20.6897
2022-01-14,20.6897
2022-01-15,20.6897
2022-01-16,20.6897
2022-01-17,20.6897
2022-01-18,20.6897
2022-01-19,20.6897
2022-01-20,20.6897
2022-01-21,20.6897
2022-01-22,20.6897
2022-01-23,20.6897
2022-01-24,20.6897
2022-01-25,20.6897
2022-01-26,20.6897
2022-01-27,20.6897
2022-01-28,20.6897
2022-01-29,20.6897
2022-01-30,20.6897
2022-01-31,20.6897
2022-02-01,20.6897
2022-02-02,20.6897
2022-02-03,20.6897
2022-02-04,20.6897
2022-02-05,20.6897
2022-02-06,20.6897
2022-02-07,20.6897
2022-02-08,20.6897
2022-02-09,20.6897
2022-02-10,20.6897
2022-02-11,20.6897
2022-02-12,20.6897
2022-02-13,20.6897
2022-02-14,20.6897
2022-02-15,20.6897
2022-02-16,20.6897
2022-02-17,20.6897
2022-02-18,20.6897
2022-02-19,20.6897
2022-02-20,20.6897
2022-02-21,20.6897
2022-02-22,20.6897
2022-02-23,20.6897
2022-02-24,20.6897
2022-02-25,20.6897
2022-02-26,20.6897
2022-02-27,20.6897
2022-02-28,20.6897
2022-03-01,20.6897
2022-03-02,20.6897
2022-03-03,20.6897
2022-03-04,20.6897
2022-03-05,20.6897
2022-03-06,20.6897
2022-03-07,20.6897
2022-03-08,20.6897
2022-03-09,20.6897
2022-03-10,20.6897
2022-03-11,20.6897
2022-03-12,20.6897
2022-03-13,20.6897
2022-03-14,20.6897
2022-03-15,20.6897
2022-03-16,20.6897
2022-03-17,20.6897
2022-03-18,20.6897
2022-03-19,20.6897
2022-03-20,20.6897
2022-03-21,20.6897
2022-03-22,20.6897
2022-03-23,20.6897
2022-03-24,20.6897
2022-03-25,20.6897
2022-03-26,20.6897
2022-03-27,20.6897
2022-03-28,20.6897
2022-03-29,20.6897
2022-03-30,20.6897
2022-03-31,21.1835
2022-04-01,21.1835
2022-04-02,21.1835
2022-04-03,21.1835
2022-04-04,21.1835
2022-04-05,21.1835
2022-04-06,21.1835
2022-04-07,21.1835
2022-04-08,21.1835
2022-04-09,21.1835
2022-04-10,21.1835
2022-04-11,21.1835
2022-04-12,21.1835
2022-04-13,21.1835
2022-04-14,21.1835
2022-04-15,21.1835
2022-04-16,21.1835
2022-04-17,21.1835
2022-04-18,21.1835
2022-04-19,21.1835
2022-04-20,21.1835
2022-04-21,21.1835
2022-04-22,21.1835
2022-04-23,21.1835
2022-04-24,21.1835
2022-04-25,21.1835
2022-04-26,21.1835
2022-04-27,21.1835
2022-04-28,21.1835
2022-04-29,21.1835
2022-04-30,21.1835
2022-05-01,21.1835
2022-05-02,21.1835
2022-05-03,21.1835
2022-05-04,21.1835
2022-05-05,21.1835
2022-05-06,21.1835
2022-05-07,21.1835
2022-05-08,21.1835
2022-05-09,21.1835
2022-05-10,21.1835
2022-05-11,21.1835
2022-05-12,21.1835
2022-05-13,21.1835
2022-05-14,21.1835
2022-05-15,21.1835
2022-05-16,21.1835
2022-05-17,21.1835
2022-05-18,21.1835
2022-05-19,21.1835
2022-05-20,21.1835
2022-05-21,21.1835
2022-05-22,21.1835
2022-05-23,21.1835
2022-05-24,21.1835
2022-05-25,21.1835
2022-05-26,21.1835
2022-05-27,21.1835
2022-05-28,21.1835
2022-05-29,21.1835
2022-05-30,21.1835
2022-05-31,21.1835
2022-06-01,21.1835
2022-06-02,21.1835
2022-06-03,21.1835
2022-06-04,21.1835
2022-06-05,21.1835
2022-06-06,21.1835
2022-06-07,21.1835
2022-06-08,21.1835
2022-06-09,21.1835
2022-06-10,21.1835
2022-06-11,21.1835
2022-06-12,21.1835
2022-06-13,21.1835
2022-06-14,21.1835
2022-06-15,21.1835
2022-06-16,21.1835
2022-06-17,21.1835
2022-06-18,21.1835
2022-06-19,21.1835
2022-06-20,21.1835
2022-06-21,21.1835
2022-06-22,21.1835
2022-06-23,21.1835
2022-06-24,21.1835
2022-06-25,21.1835
2022-06-26,21.1835
2022-06-27,21.1835
2022-06-28,21.1835
2022-06-29,21.1835
2022-06-30,21.1785
2022-07-01,21.1785
2022-07-02,21.1785
2022-07-03,21.1785
2022-07-04,21.1785
2022-07-05,21.1785
2022-07-06,21.1785
2022-07-07,21.1785
2022-07-08,21.1785
2022-07-09,21.1785
2022-07-10,21.1785
2022-07-11,21.1785
2022-07-12,21.1785
2022-07-13,21.1785
2022-07-14,21.1785
2022-07-15,21.1785
2022-07-16,21.1785
2022-07-17,21.1785
2022-07-18,21.1785
2022-07-19,21.1785
2022-07-20,21.1785
2022-07-21,21.1785
2022-07-22,21.1785
2022-07-23,21.1785
2022-07-24,21.1785
2022-07-25,21.1785
2022-07-26,21.1785
2022-07-27,21.1785
2022-07-28,21.1785
2022-07-29,21.1785
2022-07-30,21.1785
2022-07-31,21.1785
2022-08-01,21.1785
2022-08-02,21.1785
2022-08-03,21.1785
2022-08-04,21.1785
2022-08-05,21.1785
2022-08-06,21.1785
2022-08-07,21.1785
2022-08-08,21.1785
2022-08-09,21.1785
2022-08-10,21.1785
2022-08-11,21.1785
2022-08-12,21.1785
2022-08-13,21.1785
2022-08-14,21.1785
2022-08-15,21.1785
2022-08-16,21.1785
2022-08-17,21.1785
2022-08-18,21.1785
2022-08-19,21.1785
2022-08-20,21.1785
2022-08-21,21.1785
2022-08-22,21.1785
2022-08-23,21.1785
2022-08-24,21.1785
2022-08-25,21.1785
2022-08-26,21.1785
2022-08-27,21.1785
2022-08-28,21.1785
2022-08-29,21.1785
2022-08-30,21.1785
2022-08-31,21.1785
2022-09-01,21.1785
2022-09-02,21.1785
2022-09-03,21.1785
2022-09-04,21.1785
2022-09-05,21.1785
2022-09-06,21.1785
2022-09-07,21.1785
2022-09-08,21.1785
2022-09-09,21.1785
2022-09-10,21.1785
2022-09-11,21.1785
2022-09-12,21.1785
2022-09-13,21.1785
2022-09-14,21.1785
2022-09-15,21.1785
2022-09-16,21.1785
2022-09-17,21.1785
2022-09-18,21.1785
2022-09-19,21.1785
2022-09-20,21.1785
2022-09-21,21.1785
2022-09-22,21.1785
2022-09-23,21.1785
2022-09-24,21.1785
2022-09-25,21.1785
2022-09-26,21.1785
2022-09-27,21.1785
2022-09-28,21.1785
2022-09-29,21.1785
2022-09-30,20.1884
2022-10-01,20.1884
2022-10-02,20.1884
2022-10-03,20.1884
2022-10-04,20.1884
2022-10-05,20.1884
2022-10-06,20.1884
2022-10-07,20.1884
2022-10-08,20.1884
2022-10-09,20.1884
2022-10-10,20.1884
2022-10-11,20.1884
2022-10-12,20.1884
2022-10-13,20.1884
2022-10-14,20.1884
2022-10-15,20.1884
2022-10-16,20.1884
2022-10-17,20.1884
2022-10-18,20.1884
2022-10-19,20.1884
2022-10-20,20.1884
2022-10-21,20.1884
2022-10-22,20.1884
2022-10-23,20.1884
2022-10-24,20.1884
2022-10-25,20.1884
2022-10-26,20.1884
2022-10-27,20.1884
2022-10-28,20.1884
2022-10-29,20.1884
2022-10-30,20.1884
2022-10-31,20.1884
2022-11-01,20.1884
2022-11-02,20.1884
2022-11-03,20.1884
2022-11-04,20.1884
2022-11-05,20.1884
2022-11-06,20.1884
2022-11-07,20.1884
2022-11-08,20.1884
2022-11-09,20.1884
2022-11-10,20.1884
2022-11-11,20.1884
2022-11-12,20.1884
2022-11-13,20.1884
2022-11-14,20.1884
2022-11-15,20.1884
2022-11-16,20.1884
2022-11-17,20.1884
2022-11-18,20.1884
2022-11-19,20.1884
2022-11-20,20.1884
2022-11-21,20.1884
2022-11-22,20.1884
2022-11-23,20.1884
2022-11-24,20.1884
2022-11-25,20.1884
2022-11-26,20.1884
2022-11-27,20.1884
2022-11-28,20.1884
2022-11-29,20.1884
2022-11-30,20.1884
2022-12-01,20.1884
2022-12-02,20.1884
2022-12-03,20.1884
2022-12-04,20.1884
2022-12-05,20.1884
2022-12-06,20.1884
2022-12-07,20.1884
2022-12-08,20.1884
2022-12-09,20.1884
2022-12-10,20.1884
2022-12-11,20.1884
2022-12-12,20.1884
2022-12-13,20.1884
2022-12-14,20.1884
2022-12-15,20.1884
2022-12-16,20.1884
2022-12-17,20.1884
2022-12-18,20.1884
2022-12-19,20.1884
2022-12-20,20.1884
2022-12-21,20.1884
2022-12-22,20.1884
2022-12-23,20.1884
2022-12-24,20.1884
2022-12-25,20.1884
2022-12-26,20.1884
2022-12-27,20.1884
2022-12-28,20.1884
2022-12-29,20.1884
2022-12-30,20.1884
2022-12-31,17.1113
2023-01-01,17.1113
2023-01-02,17.1113
2023-01-03,17.1113
2023-01-04,17.1113
2023-01-05,17.1113
2023-01-06,17.1113
2023-01-07,17.1113
2023-01-08,17.1113
2023-01-09,17.1113
2023-01-10,17.1113
2023-01-11,17.1113
2023-01-12,17.1113
2023-01-13,17.1113
2023-01-14,17.1113
2023-01-15,17.1113
2023-01-16,17.1113
2023-01-17,17.1113
2023-01-18,17.1113
2023-01-19,17.1113
2023-01-20,17.1113
2023-01-21,17.1113
2023-01-22,17.1113
2023-01-23,17.1113
2023-01-24,17.1113
2023-01-25,17.1113
2023-01-26,17.1113
2023-01-27,17.1113
2023-01-28,17.1113
2023-01-29,17.1113
2023-01-30,17.1113
2023-01-31,17.1113
2023-02-01,17.1113
2023-02-02,17.1113
2023-02-03,17.1113
2023-02-04,17.1113
2023-02-05,17.1113
2023-02-06,17.1113
2023-02-07,17.1113
2023-02-08,17.1113
2023-02-09,17.1113
2023-02-10,17.1113
2023-02-11,17.1113
2023-02-12,17.1113
2023-02-13,17.1113
2023-02-14,17.1113
2023-02-15,17.1113
2023-02-16,17.1113
2023-02-17,17.1113
2023-02-18,17.1113
2023-02-19,17.1113
2023-02-20,17.1113
2023-02-21,17.1113
2023-02-22,17.1113
2023-02-23,17.1113
2023-02-24,17.1113
2023-02-25,17.1113
2023-02-26,17.1113
2023-02-27,17.1113
2023-02-28,17.1113
2023-03-01,17.1113
2023-03-02,17.1113
2023-03-03,17.1113
2023-03-04,17.1113
2023-03-05,17.1113
2023-03-06,17.1113
2023-03-07,17.1113
2023-03-08,17.1113
2023-03-09,17.1113
