,ALSN US Equity
2020-08-09,61.3353
2020-08-10,61.3353
2020-08-11,61.3353
2020-08-12,61.3353
2020-08-13,61.3353
2020-08-14,61.3353
2020-08-15,61.3353
2020-08-16,61.3353
2020-08-17,61.3353
2020-08-18,61.3353
2020-08-19,61.3353
2020-08-20,61.3353
2020-08-21,61.3353
2020-08-22,61.3353
2020-08-23,61.3353
2020-08-24,61.3353
2020-08-25,61.3353
2020-08-26,61.3353
2020-08-27,61.3353
2020-08-28,61.3353
2020-08-29,61.3353
2020-08-30,61.3353
2020-08-31,61.3353
2020-09-01,61.3353
2020-09-02,61.3353
2020-09-03,61.3353
2020-09-04,61.3353
2020-09-05,61.3353
2020-09-06,61.3353
2020-09-07,61.3353
2020-09-08,61.3353
2020-09-09,61.3353
2020-09-10,61.3353
2020-09-11,61.3353
2020-09-12,61.3353
2020-09-13,61.3353
2020-09-14,61.3353
2020-09-15,61.3353
2020-09-16,61.3353
2020-09-17,61.3353
2020-09-18,61.3353
2020-09-19,61.3353
2020-09-20,61.3353
2020-09-21,61.3353
2020-09-22,61.3353
2020-09-23,61.3353
2020-09-24,61.3353
2020-09-25,61.3353
2020-09-26,61.3353
2020-09-27,61.3353
2020-09-28,61.3353
2020-09-29,61.3353
2020-09-30,46.4741
2020-10-01,46.4741
2020-10-02,46.4741
2020-10-03,46.4741
2020-10-04,46.4741
2020-10-05,46.4741
2020-10-06,46.4741
2020-10-07,46.4741
2020-10-08,46.4741
2020-10-09,46.4741
2020-10-10,46.4741
2020-10-11,46.4741
2020-10-12,46.4741
2020-10-13,46.4741
2020-10-14,46.4741
2020-10-15,46.4741
2020-10-16,46.4741
2020-10-17,46.4741
2020-10-18,46.4741
2020-10-19,46.4741
2020-10-20,46.4741
2020-10-21,46.4741
2020-10-22,46.4741
2020-10-23,46.4741
2020-10-24,46.4741
2020-10-25,46.4741
2020-10-26,46.4741
2020-10-27,46.4741
2020-10-28,46.4741
2020-10-29,46.4741
2020-10-30,46.4741
2020-10-31,46.4741
2020-11-01,46.4741
2020-11-02,46.4741
2020-11-03,46.4741
2020-11-04,46.4741
2020-11-05,46.4741
2020-11-06,46.4741
2020-11-07,46.4741
2020-11-08,46.4741
2020-11-09,46.4741
2020-11-10,46.4741
2020-11-11,46.4741
2020-11-12,46.4741
2020-11-13,46.4741
2020-11-14,46.4741
2020-11-15,46.4741
2020-11-16,46.4741
2020-11-17,46.4741
2020-11-18,46.4741
2020-11-19,46.4741
2020-11-20,46.4741
2020-11-21,46.4741
2020-11-22,46.4741
2020-11-23,46.4741
2020-11-24,46.4741
2020-11-25,46.4741
2020-11-26,46.4741
2020-11-27,46.4741
2020-11-28,46.4741
2020-11-29,46.4741
2020-11-30,46.4741
2020-12-01,46.4741
2020-12-02,46.4741
2020-12-03,46.4741
2020-12-04,46.4741
2020-12-05,46.4741
2020-12-06,46.4741
2020-12-07,46.4741
2020-12-08,46.4741
2020-12-09,46.4741
2020-12-10,46.4741
2020-12-11,46.4741
2020-12-12,46.4741
2020-12-13,46.4741
2020-12-14,46.4741
2020-12-15,46.4741
2020-12-16,46.4741
2020-12-17,46.4741
2020-12-18,46.4741
2020-12-19,46.4741
2020-12-20,46.4741
2020-12-21,46.4741
2020-12-22,46.4741
2020-12-23,46.4741
2020-12-24,46.4741
2020-12-25,46.4741
2020-12-26,46.4741
2020-12-27,46.4741
2020-12-28,46.4741
2020-12-29,46.4741
2020-12-30,46.4741
2020-12-31,38.907
2021-01-01,38.907
2021-01-02,38.907
2021-01-03,38.907
2021-01-04,38.907
2021-01-05,38.907
2021-01-06,38.907
2021-01-07,38.907
2021-01-08,38.907
2021-01-09,38.907
2021-01-10,38.907
2021-01-11,38.907
2021-01-12,38.907
2021-01-13,38.907
2021-01-14,38.907
2021-01-15,38.907
2021-01-16,38.907
2021-01-17,38.907
2021-01-18,38.907
2021-01-19,38.907
2021-01-20,38.907
2021-01-21,38.907
2021-01-22,38.907
2021-01-23,38.907
2021-01-24,38.907
2021-01-25,38.907
2021-01-26,38.907
2021-01-27,38.907
2021-01-28,38.907
2021-01-29,38.907
2021-01-30,38.907
2021-01-31,38.907
2021-02-01,38.907
2021-02-02,38.907
2021-02-03,38.907
2021-02-04,38.907
2021-02-05,38.907
2021-02-06,38.907
2021-02-07,38.907
2021-02-08,38.907
2021-02-09,38.907
2021-02-10,38.907
2021-02-11,38.907
2021-02-12,38.907
2021-02-13,38.907
2021-02-14,38.907
2021-02-15,38.907
2021-02-16,38.907
2021-02-17,38.907
2021-02-18,38.907
2021-02-19,38.907
2021-02-20,38.907
2021-02-21,38.907
2021-02-22,38.907
2021-02-23,38.907
2021-02-24,38.907
2021-02-25,38.907
2021-02-26,38.907
2021-02-27,38.907
2021-02-28,38.907
2021-03-01,38.907
2021-03-02,38.907
2021-03-03,38.907
2021-03-04,38.907
2021-03-05,38.907
2021-03-06,38.907
2021-03-07,38.907
2021-03-08,38.907
2021-03-09,38.907
2021-03-10,38.907
2021-03-11,38.907
2021-03-12,38.907
2021-03-13,38.907
2021-03-14,38.907
2021-03-15,38.907
2021-03-16,38.907
2021-03-17,38.907
2021-03-18,38.907
2021-03-19,38.907
2021-03-20,38.907
2021-03-21,38.907
2021-03-22,38.907
2021-03-23,38.907
2021-03-24,38.907
2021-03-25,38.907
2021-03-26,38.907
2021-03-27,38.907
2021-03-28,38.907
2021-03-29,38.907
2021-03-30,38.907
2021-03-31,38.4351
2021-04-01,38.4351
2021-04-02,38.4351
2021-04-03,38.4351
2021-04-04,38.4351
2021-04-05,38.4351
2021-04-06,38.4351
2021-04-07,38.4351
2021-04-08,38.4351
2021-04-09,38.4351
2021-04-10,38.4351
2021-04-11,38.4351
2021-04-12,38.4351
2021-04-13,38.4351
2021-04-14,38.4351
2021-04-15,38.4351
2021-04-16,38.4351
2021-04-17,38.4351
2021-04-18,38.4351
2021-04-19,38.4351
2021-04-20,38.4351
2021-04-21,38.4351
2021-04-22,38.4351
2021-04-23,38.4351
2021-04-24,38.4351
2021-04-25,38.4351
2021-04-26,38.4351
2021-04-27,38.4351
2021-04-28,38.4351
2021-04-29,38.4351
2021-04-30,38.4351
2021-05-01,38.4351
2021-05-02,38.4351
2021-05-03,38.4351
2021-05-04,38.4351
2021-05-05,38.4351
2021-05-06,38.4351
2021-05-07,38.4351
2021-05-08,38.4351
2021-05-09,38.4351
2021-05-10,38.4351
2021-05-11,38.4351
2021-05-12,38.4351
2021-05-13,38.4351
2021-05-14,38.4351
2021-05-15,38.4351
2021-05-16,38.4351
2021-05-17,38.4351
2021-05-18,38.4351
2021-05-19,38.4351
2021-05-20,38.4351
2021-05-21,38.4351
2021-05-22,38.4351
2021-05-23,38.4351
2021-05-24,38.4351
2021-05-25,38.4351
2021-05-26,38.4351
2021-05-27,38.4351
2021-05-28,38.4351
2021-05-29,38.4351
2021-05-30,38.4351
2021-05-31,38.4351
2021-06-01,38.4351
2021-06-02,38.4351
2021-06-03,38.4351
2021-06-04,38.4351
2021-06-05,38.4351
2021-06-06,38.4351
2021-06-07,38.4351
2021-06-08,38.4351
2021-06-09,38.4351
2021-06-10,38.4351
2021-06-11,38.4351
2021-06-12,38.4351
2021-06-13,38.4351
2021-06-14,38.4351
2021-06-15,38.4351
2021-06-16,38.4351
2021-06-17,38.4351
2021-06-18,38.4351
2021-06-19,38.4351
2021-06-20,38.4351
2021-06-21,38.4351
2021-06-22,38.4351
2021-06-23,38.4351
2021-06-24,38.4351
2021-06-25,38.4351
2021-06-26,38.4351
2021-06-27,38.4351
2021-06-28,38.4351
2021-06-29,38.4351
2021-06-30,51.4366
2021-07-01,51.4366
2021-07-02,51.4366
2021-07-03,51.4366
2021-07-04,51.4366
2021-07-05,51.4366
2021-07-06,51.4366
2021-07-07,51.4366
2021-07-08,51.4366
2021-07-09,51.4366
2021-07-10,51.4366
2021-07-11,51.4366
2021-07-12,51.4366
2021-07-13,51.4366
2021-07-14,51.4366
2021-07-15,51.4366
2021-07-16,51.4366
2021-07-17,51.4366
2021-07-18,51.4366
2021-07-19,51.4366
2021-07-20,51.4366
2021-07-21,51.4366
2021-07-22,51.4366
2021-07-23,51.4366
2021-07-24,51.4366
2021-07-25,51.4366
2021-07-26,51.4366
2021-07-27,51.4366
2021-07-28,51.4366
2021-07-29,51.4366
2021-07-30,51.4366
2021-07-31,51.4366
2021-08-01,51.4366
2021-08-02,51.4366
2021-08-03,51.4366
2021-08-04,51.4366
2021-08-05,51.4366
2021-08-06,51.4366
2021-08-07,51.4366
2021-08-08,51.4366
2021-08-09,51.4366
2021-08-10,51.4366
2021-08-11,51.4366
2021-08-12,51.4366
2021-08-13,51.4366
2021-08-14,51.4366
2021-08-15,51.4366
2021-08-16,51.4366
2021-08-17,51.4366
2021-08-18,51.4366
2021-08-19,51.4366
2021-08-20,51.4366
2021-08-21,51.4366
2021-08-22,51.4366
2021-08-23,51.4366
2021-08-24,51.4366
2021-08-25,51.4366
2021-08-26,51.4366
2021-08-27,51.4366
2021-08-28,51.4366
2021-08-29,51.4366
2021-08-30,51.4366
2021-08-31,51.4366
2021-09-01,51.4366
2021-09-02,51.4366
2021-09-03,51.4366
2021-09-04,51.4366
2021-09-05,51.4366
2021-09-06,51.4366
2021-09-07,51.4366
2021-09-08,51.4366
2021-09-09,51.4366
2021-09-10,51.4366
2021-09-11,51.4366
2021-09-12,51.4366
2021-09-13,51.4366
2021-09-14,51.4366
2021-09-15,51.4366
2021-09-16,51.4366
2021-09-17,51.4366
2021-09-18,51.4366
2021-09-19,51.4366
2021-09-20,51.4366
2021-09-21,51.4366
2021-09-22,51.4366
2021-09-23,51.4366
2021-09-24,51.4366
2021-09-25,51.4366
2021-09-26,51.4366
2021-09-27,51.4366
2021-09-28,51.4366
2021-09-29,51.4366
2021-09-30,52.8562
2021-10-01,52.8562
2021-10-02,52.8562
2021-10-03,52.8562
2021-10-04,52.8562
2021-10-05,52.8562
2021-10-06,52.8562
2021-10-07,52.8562
2021-10-08,52.8562
2021-10-09,52.8562
2021-10-10,52.8562
2021-10-11,52.8562
2021-10-12,52.8562
2021-10-13,52.8562
2021-10-14,52.8562
2021-10-15,52.8562
2021-10-16,52.8562
2021-10-17,52.8562
2021-10-18,52.8562
2021-10-19,52.8562
2021-10-20,52.8562
2021-10-21,52.8562
2021-10-22,52.8562
2021-10-23,52.8562
2021-10-24,52.8562
2021-10-25,52.8562
2021-10-26,52.8562
2021-10-27,52.8562
2021-10-28,52.8562
2021-10-29,52.8562
2021-10-30,52.8562
2021-10-31,52.8562
2021-11-01,52.8562
2021-11-02,52.8562
2021-11-03,52.8562
2021-11-04,52.8562
2021-11-05,52.8562
2021-11-06,52.8562
2021-11-07,52.8562
2021-11-08,52.8562
2021-11-09,52.8562
2021-11-10,52.8562
2021-11-11,52.8562
2021-11-12,52.8562
2021-11-13,52.8562
2021-11-14,52.8562
2021-11-15,52.8562
2021-11-16,52.8562
2021-11-17,52.8562
2021-11-18,52.8562
2021-11-19,52.8562
2021-11-20,52.8562
2021-11-21,52.8562
2021-11-22,52.8562
2021-11-23,52.8562
2021-11-24,52.8562
2021-11-25,52.8562
2021-11-26,52.8562
2021-11-27,52.8562
2021-11-28,52.8562
2021-11-29,52.8562
2021-11-30,52.8562
2021-12-01,52.8562
2021-12-02,52.8562
2021-12-03,52.8562
2021-12-04,52.8562
2021-12-05,52.8562
2021-12-06,52.8562
2021-12-07,52.8562
2021-12-08,52.8562
2021-12-09,52.8562
2021-12-10,52.8562
2021-12-11,52.8562
2021-12-12,52.8562
2021-12-13,52.8562
2021-12-14,52.8562
2021-12-15,52.8562
2021-12-16,52.8562
2021-12-17,52.8562
2021-12-18,52.8562
2021-12-19,52.8562
2021-12-20,52.8562
2021-12-21,52.8562
2021-12-22,52.8562
2021-12-23,52.8562
2021-12-24,52.8562
2021-12-25,52.8562
2021-12-26,52.8562
2021-12-27,52.8562
2021-12-28,52.8562
2021-12-29,52.8562
2021-12-30,52.8562
2021-12-31,63.5971
2022-01-01,63.5971
2022-01-02,63.5971
2022-01-03,63.5971
2022-01-04,63.5971
2022-01-05,63.5971
2022-01-06,63.5971
2022-01-07,63.5971
2022-01-08,63.5971
2022-01-09,63.5971
2022-01-10,63.5971
2022-01-11,63.5971
2022-01-12,63.5971
2022-01-13,63.5971
2022-01-14,63.5971
2022-01-15,63.5971
2022-01-16,63.5971
2022-01-17,63.5971
2022-01-18,63.5971
2022-01-19,63.5971
2022-01-20,63.5971
2022-01-21,63.5971
2022-01-22,63.5971
2022-01-23,63.5971
2022-01-24,63.5971
2022-01-25,63.5971
2022-01-26,63.5971
2022-01-27,63.5971
2022-01-28,63.5971
2022-01-29,63.5971
2022-01-30,63.5971
2022-01-31,63.5971
2022-02-01,63.5971
2022-02-02,63.5971
2022-02-03,63.5971
2022-02-04,63.5971
2022-02-05,63.5971
2022-02-06,63.5971
2022-02-07,63.5971
2022-02-08,63.5971
2022-02-09,63.5971
2022-02-10,63.5971
2022-02-11,63.5971
2022-02-12,63.5971
2022-02-13,63.5971
2022-02-14,63.5971
2022-02-15,63.5971
2022-02-16,63.5971
2022-02-17,63.5971
2022-02-18,63.5971
2022-02-19,63.5971
2022-02-20,63.5971
2022-02-21,63.5971
2022-02-22,63.5971
2022-02-23,63.5971
2022-02-24,63.5971
2022-02-25,63.5971
2022-02-26,63.5971
2022-02-27,63.5971
2022-02-28,63.5971
2022-03-01,63.5971
2022-03-02,63.5971
2022-03-03,63.5971
2022-03-04,63.5971
2022-03-05,63.5971
2022-03-06,63.5971
2022-03-07,63.5971
2022-03-08,63.5971
2022-03-09,63.5971
2022-03-10,63.5971
2022-03-11,63.5971
2022-03-12,63.5971
2022-03-13,63.5971
2022-03-14,63.5971
2022-03-15,63.5971
2022-03-16,63.5971
2022-03-17,63.5971
2022-03-18,63.5971
2022-03-19,63.5971
2022-03-20,63.5971
2022-03-21,63.5971
2022-03-22,63.5971
2022-03-23,63.5971
2022-03-24,63.5971
2022-03-25,63.5971
2022-03-26,63.5971
2022-03-27,63.5971
2022-03-28,63.5971
2022-03-29,63.5971
2022-03-30,63.5971
2022-03-31,62.5087
2022-04-01,62.5087
2022-04-02,62.5087
2022-04-03,62.5087
2022-04-04,62.5087
2022-04-05,62.5087
2022-04-06,62.5087
2022-04-07,62.5087
2022-04-08,62.5087
2022-04-09,62.5087
2022-04-10,62.5087
2022-04-11,62.5087
2022-04-12,62.5087
2022-04-13,62.5087
2022-04-14,62.5087
2022-04-15,62.5087
2022-04-16,62.5087
2022-04-17,62.5087
2022-04-18,62.5087
2022-04-19,62.5087
2022-04-20,62.5087
2022-04-21,62.5087
2022-04-22,62.5087
2022-04-23,62.5087
2022-04-24,62.5087
2022-04-25,62.5087
2022-04-26,62.5087
2022-04-27,62.5087
2022-04-28,62.5087
2022-04-29,62.5087
2022-04-30,62.5087
2022-05-01,62.5087
2022-05-02,62.5087
2022-05-03,62.5087
2022-05-04,62.5087
2022-05-05,62.5087
2022-05-06,62.5087
2022-05-07,62.5087
2022-05-08,62.5087
2022-05-09,62.5087
2022-05-10,62.5087
2022-05-11,62.5087
2022-05-12,62.5087
2022-05-13,62.5087
2022-05-14,62.5087
2022-05-15,62.5087
2022-05-16,62.5087
2022-05-17,62.5087
2022-05-18,62.5087
2022-05-19,62.5087
2022-05-20,62.5087
2022-05-21,62.5087
2022-05-22,62.5087
2022-05-23,62.5087
2022-05-24,62.5087
2022-05-25,62.5087
2022-05-26,62.5087
2022-05-27,62.5087
2022-05-28,62.5087
2022-05-29,62.5087
2022-05-30,62.5087
2022-05-31,62.5087
2022-06-01,62.5087
2022-06-02,62.5087
2022-06-03,62.5087
2022-06-04,62.5087
2022-06-05,62.5087
2022-06-06,62.5087
2022-06-07,62.5087
2022-06-08,62.5087
2022-06-09,62.5087
2022-06-10,62.5087
2022-06-11,62.5087
2022-06-12,62.5087
2022-06-13,62.5087
2022-06-14,62.5087
2022-06-15,62.5087
2022-06-16,62.5087
2022-06-17,62.5087
2022-06-18,62.5087
2022-06-19,62.5087
2022-06-20,62.5087
2022-06-21,62.5087
2022-06-22,62.5087
2022-06-23,62.5087
2022-06-24,62.5087
2022-06-25,62.5087
2022-06-26,62.5087
2022-06-27,62.5087
2022-06-28,62.5087
2022-06-29,62.5087
2022-06-30,62.5253
2022-07-01,62.5253
2022-07-02,62.5253
2022-07-03,62.5253
2022-07-04,62.5253
2022-07-05,62.5253
2022-07-06,62.5253
2022-07-07,62.5253
2022-07-08,62.5253
2022-07-09,62.5253
2022-07-10,62.5253
2022-07-11,62.5253
2022-07-12,62.5253
2022-07-13,62.5253
2022-07-14,62.5253
2022-07-15,62.5253
2022-07-16,62.5253
2022-07-17,62.5253
2022-07-18,62.5253
2022-07-19,62.5253
2022-07-20,62.5253
2022-07-21,62.5253
2022-07-22,62.5253
2022-07-23,62.5253
2022-07-24,62.5253
2022-07-25,62.5253
2022-07-26,62.5253
2022-07-27,62.5253
2022-07-28,62.5253
2022-07-29,62.5253
2022-07-30,62.5253
2022-07-31,62.5253
2022-08-01,62.5253
2022-08-02,62.5253
2022-08-03,62.5253
2022-08-04,62.5253
2022-08-05,62.5253
2022-08-06,62.5253
2022-08-07,62.5253
2022-08-08,62.5253
2022-08-09,62.5253
2022-08-10,62.5253
2022-08-11,62.5253
2022-08-12,62.5253
2022-08-13,62.5253
2022-08-14,62.5253
2022-08-15,62.5253
2022-08-16,62.5253
2022-08-17,62.5253
2022-08-18,62.5253
2022-08-19,62.5253
2022-08-20,62.5253
2022-08-21,62.5253
2022-08-22,62.5253
2022-08-23,62.5253
2022-08-24,62.5253
2022-08-25,62.5253
2022-08-26,62.5253
2022-08-27,62.5253
2022-08-28,62.5253
2022-08-29,62.5253
2022-08-30,62.5253
2022-08-31,62.5253
2022-09-01,62.5253
2022-09-02,62.5253
2022-09-03,62.5253
2022-09-04,62.5253
2022-09-05,62.5253
2022-09-06,62.5253
2022-09-07,62.5253
2022-09-08,62.5253
2022-09-09,62.5253
2022-09-10,62.5253
2022-09-11,62.5253
2022-09-12,62.5253
2022-09-13,62.5253
2022-09-14,62.5253
2022-09-15,62.5253
2022-09-16,62.5253
2022-09-17,62.5253
2022-09-18,62.5253
2022-09-19,62.5253
2022-09-20,62.5253
2022-09-21,62.5253
2022-09-22,62.5253
2022-09-23,62.5253
2022-09-24,62.5253
2022-09-25,62.5253
2022-09-26,62.5253
2022-09-27,62.5253
2022-09-28,62.5253
2022-09-29,62.5253
2022-09-30,69.1627
2022-10-01,69.1627
2022-10-02,69.1627
2022-10-03,69.1627
2022-10-04,69.1627
2022-10-05,69.1627
2022-10-06,69.1627
2022-10-07,69.1627
2022-10-08,69.1627
2022-10-09,69.1627
2022-10-10,69.1627
2022-10-11,69.1627
2022-10-12,69.1627
2022-10-13,69.1627
2022-10-14,69.1627
2022-10-15,69.1627
2022-10-16,69.1627
2022-10-17,69.1627
2022-10-18,69.1627
2022-10-19,69.1627
2022-10-20,69.1627
2022-10-21,69.1627
2022-10-22,69.1627
2022-10-23,69.1627
2022-10-24,69.1627
2022-10-25,69.1627
2022-10-26,69.1627
2022-10-27,69.1627
2022-10-28,69.1627
2022-10-29,69.1627
2022-10-30,69.1627
2022-10-31,69.1627
2022-11-01,69.1627
2022-11-02,69.1627
2022-11-03,69.1627
2022-11-04,69.1627
2022-11-05,69.1627
2022-11-06,69.1627
2022-11-07,69.1627
2022-11-08,69.1627
2022-11-09,69.1627
2022-11-10,69.1627
2022-11-11,69.1627
2022-11-12,69.1627
2022-11-13,69.1627
2022-11-14,69.1627
2022-11-15,69.1627
2022-11-16,69.1627
2022-11-17,69.1627
2022-11-18,69.1627
2022-11-19,69.1627
2022-11-20,69.1627
2022-11-21,69.1627
2022-11-22,69.1627
2022-11-23,69.1627
2022-11-24,69.1627
2022-11-25,69.1627
2022-11-26,69.1627
2022-11-27,69.1627
2022-11-28,69.1627
2022-11-29,69.1627
2022-11-30,69.1627
2022-12-01,69.1627
2022-12-02,69.1627
2022-12-03,69.1627
2022-12-04,69.1627
2022-12-05,69.1627
2022-12-06,69.1627
2022-12-07,69.1627
2022-12-08,69.1627
2022-12-09,69.1627
2022-12-10,69.1627
2022-12-11,69.1627
2022-12-12,69.1627
2022-12-13,69.1627
2022-12-14,69.1627
2022-12-15,69.1627
2022-12-16,69.1627
2022-12-17,69.1627
2022-12-18,69.1627
2022-12-19,69.1627
2022-12-20,69.1627
2022-12-21,69.1627
2022-12-22,69.1627
2022-12-23,69.1627
2022-12-24,69.1627
2022-12-25,69.1627
2022-12-26,69.1627
2022-12-27,69.1627
2022-12-28,69.1627
2022-12-29,69.1627
2022-12-30,69.1627
2022-12-31,70.4244
2023-01-01,70.4244
2023-01-02,70.4244
2023-01-03,70.4244
2023-01-04,70.4244
2023-01-05,70.4244
2023-01-06,70.4244
2023-01-07,70.4244
2023-01-08,70.4244
2023-01-09,70.4244
2023-01-10,70.4244
2023-01-11,70.4244
2023-01-12,70.4244
2023-01-13,70.4244
2023-01-14,70.4244
2023-01-15,70.4244
2023-01-16,70.4244
2023-01-17,70.4244
2023-01-18,70.4244
2023-01-19,70.4244
2023-01-20,70.4244
2023-01-21,70.4244
2023-01-22,70.4244
2023-01-23,70.4244
2023-01-24,70.4244
2023-01-25,70.4244
2023-01-26,70.4244
2023-01-27,70.4244
2023-01-28,70.4244
2023-01-29,70.4244
2023-01-30,70.4244
2023-01-31,70.4244
2023-02-01,70.4244
2023-02-02,70.4244
2023-02-03,70.4244
2023-02-04,70.4244
2023-02-05,70.4244
2023-02-06,70.4244
2023-02-07,70.4244
2023-02-08,70.4244
2023-02-09,70.4244
2023-02-10,70.4244
2023-02-11,70.4244
2023-02-12,70.4244
2023-02-13,70.4244
2023-02-14,70.4244
2023-02-15,70.4244
2023-02-16,70.4244
2023-02-17,70.4244
2023-02-18,70.4244
2023-02-19,70.4244
2023-02-20,70.4244
2023-02-21,70.4244
2023-02-22,70.4244
2023-02-23,70.4244
2023-02-24,70.4244
2023-02-25,70.4244
2023-02-26,70.4244
2023-02-27,70.4244
2023-02-28,70.4244
2023-03-01,70.4244
2023-03-02,70.4244
2023-03-03,70.4244
2023-03-04,70.4244
2023-03-05,70.4244
2023-03-06,70.4244
2023-03-07,70.4244
2023-03-08,70.4244
2023-03-09,70.4244
2023-03-10,70.4244
2023-03-11,70.4244
2023-03-12,70.4244
2023-03-13,70.4244
2023-03-14,70.4244
2023-03-15,70.4244
2023-03-16,70.4244
