,MED US Equity
2020-11-08,75.4305
2020-11-09,75.4305
2020-11-10,75.4305
2020-11-11,75.4305
2020-11-12,75.4305
2020-11-13,75.4305
2020-11-14,75.4305
2020-11-15,75.4305
2020-11-16,75.4305
2020-11-17,75.4305
2020-11-18,75.4305
2020-11-19,75.4305
2020-11-20,75.4305
2020-11-21,75.4305
2020-11-22,75.4305
2020-11-23,75.4305
2020-11-24,75.4305
2020-11-25,75.4305
2020-11-26,75.4305
2020-11-27,75.4305
2020-11-28,75.4305
2020-11-29,75.4305
2020-11-30,75.4305
2020-12-01,75.4305
2020-12-02,75.4305
2020-12-03,75.4305
2020-12-04,75.4305
2020-12-05,75.4305
2020-12-06,75.4305
2020-12-07,75.4305
2020-12-08,75.4305
2020-12-09,75.4305
2020-12-10,75.4305
2020-12-11,75.4305
2020-12-12,75.4305
2020-12-13,75.4305
2020-12-14,75.4305
2020-12-15,75.4305
2020-12-16,75.4305
2020-12-17,75.4305
2020-12-18,75.4305
2020-12-19,75.4305
2020-12-20,75.4305
2020-12-21,75.4305
2020-12-22,75.4305
2020-12-23,75.4305
2020-12-24,75.4305
2020-12-25,75.4305
2020-12-26,75.4305
2020-12-27,75.4305
2020-12-28,75.4305
2020-12-29,75.4305
2020-12-30,75.4305
2020-12-31,78.495
2021-01-01,78.495
2021-01-02,78.495
2021-01-03,78.495
2021-01-04,78.495
2021-01-05,78.495
2021-01-06,78.495
2021-01-07,78.495
2021-01-08,78.495
2021-01-09,78.495
2021-01-10,78.495
2021-01-11,78.495
2021-01-12,78.495
2021-01-13,78.495
2021-01-14,78.495
2021-01-15,78.495
2021-01-16,78.495
2021-01-17,78.495
2021-01-18,78.495
2021-01-19,78.495
2021-01-20,78.495
2021-01-21,78.495
2021-01-22,78.495
2021-01-23,78.495
2021-01-24,78.495
2021-01-25,78.495
2021-01-26,78.495
2021-01-27,78.495
2021-01-28,78.495
2021-01-29,78.495
2021-01-30,78.495
2021-01-31,78.495
2021-02-01,78.495
2021-02-02,78.495
2021-02-03,78.495
2021-02-04,78.495
2021-02-05,78.495
2021-02-06,78.495
2021-02-07,78.495
2021-02-08,78.495
2021-02-09,78.495
2021-02-10,78.495
2021-02-11,78.495
2021-02-12,78.495
2021-02-13,78.495
2021-02-14,78.495
2021-02-15,78.495
2021-02-16,78.495
2021-02-17,78.495
2021-02-18,78.495
2021-02-19,78.495
2021-02-20,78.495
2021-02-21,78.495
2021-02-22,78.495
2021-02-23,78.495
2021-02-24,78.495
2021-02-25,78.495
2021-02-26,78.495
2021-02-27,78.495
2021-02-28,78.495
2021-03-01,78.495
2021-03-02,78.495
2021-03-03,78.495
2021-03-04,78.495
2021-03-05,78.495
2021-03-06,78.495
2021-03-07,78.495
2021-03-08,78.495
2021-03-09,78.495
2021-03-10,78.495
2021-03-11,78.495
2021-03-12,78.495
2021-03-13,78.495
2021-03-14,78.495
2021-03-15,78.495
2021-03-16,78.495
2021-03-17,78.495
2021-03-18,78.495
2021-03-19,78.495
2021-03-20,78.495
2021-03-21,78.495
2021-03-22,78.495
2021-03-23,78.495
2021-03-24,78.495
2021-03-25,78.495
2021-03-26,78.495
2021-03-27,78.495
2021-03-28,78.495
2021-03-29,78.495
2021-03-30,78.495
2021-03-31,87.8343
2021-04-01,87.8343
2021-04-02,87.8343
2021-04-03,87.8343
2021-04-04,87.8343
2021-04-05,87.8343
2021-04-06,87.8343
2021-04-07,87.8343
2021-04-08,87.8343
2021-04-09,87.8343
2021-04-10,87.8343
2021-04-11,87.8343
2021-04-12,87.8343
2021-04-13,87.8343
2021-04-14,87.8343
2021-04-15,87.8343
2021-04-16,87.8343
2021-04-17,87.8343
2021-04-18,87.8343
2021-04-19,87.8343
2021-04-20,87.8343
2021-04-21,87.8343
2021-04-22,87.8343
2021-04-23,87.8343
2021-04-24,87.8343
2021-04-25,87.8343
2021-04-26,87.8343
2021-04-27,87.8343
2021-04-28,87.8343
2021-04-29,87.8343
2021-04-30,87.8343
2021-05-01,87.8343
2021-05-02,87.8343
2021-05-03,87.8343
2021-05-04,87.8343
2021-05-05,87.8343
2021-05-06,87.8343
2021-05-07,87.8343
2021-05-08,87.8343
2021-05-09,87.8343
2021-05-10,87.8343
2021-05-11,87.8343
2021-05-12,87.8343
2021-05-13,87.8343
2021-05-14,87.8343
2021-05-15,87.8343
2021-05-16,87.8343
2021-05-17,87.8343
2021-05-18,87.8343
2021-05-19,87.8343
2021-05-20,87.8343
2021-05-21,87.8343
2021-05-22,87.8343
2021-05-23,87.8343
2021-05-24,87.8343
2021-05-25,87.8343
2021-05-26,87.8343
2021-05-27,87.8343
2021-05-28,87.8343
2021-05-29,87.8343
2021-05-30,87.8343
2021-05-31,87.8343
2021-06-01,87.8343
2021-06-02,87.8343
2021-06-03,87.8343
2021-06-04,87.8343
2021-06-05,87.8343
2021-06-06,87.8343
2021-06-07,87.8343
2021-06-08,87.8343
2021-06-09,87.8343
2021-06-10,87.8343
2021-06-11,87.8343
2021-06-12,87.8343
2021-06-13,87.8343
2021-06-14,87.8343
2021-06-15,87.8343
2021-06-16,87.8343
2021-06-17,87.8343
2021-06-18,87.8343
2021-06-19,87.8343
2021-06-20,87.8343
2021-06-21,87.8343
2021-06-22,87.8343
2021-06-23,87.8343
2021-06-24,87.8343
2021-06-25,87.8343
2021-06-26,87.8343
2021-06-27,87.8343
2021-06-28,87.8343
2021-06-29,87.8343
2021-06-30,96.6351
2021-07-01,96.6351
2021-07-02,96.6351
2021-07-03,96.6351
2021-07-04,96.6351
2021-07-05,96.6351
2021-07-06,96.6351
2021-07-07,96.6351
2021-07-08,96.6351
2021-07-09,96.6351
2021-07-10,96.6351
2021-07-11,96.6351
2021-07-12,96.6351
2021-07-13,96.6351
2021-07-14,96.6351
2021-07-15,96.6351
2021-07-16,96.6351
2021-07-17,96.6351
2021-07-18,96.6351
2021-07-19,96.6351
2021-07-20,96.6351
2021-07-21,96.6351
2021-07-22,96.6351
2021-07-23,96.6351
2021-07-24,96.6351
2021-07-25,96.6351
2021-07-26,96.6351
2021-07-27,96.6351
2021-07-28,96.6351
2021-07-29,96.6351
2021-07-30,96.6351
2021-07-31,96.6351
2021-08-01,96.6351
2021-08-02,96.6351
2021-08-03,96.6351
2021-08-04,96.6351
2021-08-05,96.6351
2021-08-06,96.6351
2021-08-07,96.6351
2021-08-08,96.6351
2021-08-09,96.6351
2021-08-10,96.6351
2021-08-11,96.6351
2021-08-12,96.6351
2021-08-13,96.6351
2021-08-14,96.6351
2021-08-15,96.6351
2021-08-16,96.6351
2021-08-17,96.6351
2021-08-18,96.6351
2021-08-19,96.6351
2021-08-20,96.6351
2021-08-21,96.6351
2021-08-22,96.6351
2021-08-23,96.6351
2021-08-24,96.6351
2021-08-25,96.6351
2021-08-26,96.6351
2021-08-27,96.6351
2021-08-28,96.6351
2021-08-29,96.6351
2021-08-30,96.6351
2021-08-31,96.6351
2021-09-01,96.6351
2021-09-02,96.6351
2021-09-03,96.6351
2021-09-04,96.6351
2021-09-05,96.6351
2021-09-06,96.6351
2021-09-07,96.6351
2021-09-08,96.6351
2021-09-09,96.6351
2021-09-10,96.6351
2021-09-11,96.6351
2021-09-12,96.6351
2021-09-13,96.6351
2021-09-14,96.6351
2021-09-15,96.6351
2021-09-16,96.6351
2021-09-17,96.6351
2021-09-18,96.6351
2021-09-19,96.6351
2021-09-20,96.6351
2021-09-21,96.6351
2021-09-22,96.6351
2021-09-23,96.6351
2021-09-24,96.6351
2021-09-25,96.6351
2021-09-26,96.6351
2021-09-27,96.6351
2021-09-28,96.6351
2021-09-29,96.6351
2021-09-30,93.978
2021-10-01,93.978
2021-10-02,93.978
2021-10-03,93.978
2021-10-04,93.978
2021-10-05,93.978
2021-10-06,93.978
2021-10-07,93.978
2021-10-08,93.978
2021-10-09,93.978
2021-10-10,93.978
2021-10-11,93.978
2021-10-12,93.978
2021-10-13,93.978
2021-10-14,93.978
2021-10-15,93.978
2021-10-16,93.978
2021-10-17,93.978
2021-10-18,93.978
2021-10-19,93.978
2021-10-20,93.978
2021-10-21,93.978
2021-10-22,93.978
2021-10-23,93.978
2021-10-24,93.978
2021-10-25,93.978
2021-10-26,93.978
2021-10-27,93.978
2021-10-28,93.978
2021-10-29,93.978
2021-10-30,93.978
2021-10-31,93.978
2021-11-01,93.978
2021-11-02,93.978
2021-11-03,93.978
2021-11-04,93.978
2021-11-05,93.978
2021-11-06,93.978
2021-11-07,93.978
2021-11-08,93.978
2021-11-09,93.978
2021-11-10,93.978
2021-11-11,93.978
2021-11-12,93.978
2021-11-13,93.978
2021-11-14,93.978
2021-11-15,93.978
2021-11-16,93.978
2021-11-17,93.978
2021-11-18,93.978
2021-11-19,93.978
2021-11-20,93.978
2021-11-21,93.978
2021-11-22,93.978
2021-11-23,93.978
2021-11-24,93.978
2021-11-25,93.978
2021-11-26,93.978
2021-11-27,93.978
2021-11-28,93.978
2021-11-29,93.978
2021-11-30,93.978
2021-12-01,93.978
2021-12-02,93.978
2021-12-03,93.978
2021-12-04,93.978
2021-12-05,93.978
2021-12-06,93.978
2021-12-07,93.978
2021-12-08,93.978
2021-12-09,93.978
2021-12-10,93.978
2021-12-11,93.978
2021-12-12,93.978
2021-12-13,93.978
2021-12-14,93.978
2021-12-15,93.978
2021-12-16,93.978
2021-12-17,93.978
2021-12-18,93.978
2021-12-19,93.978
2021-12-20,93.978
2021-12-21,93.978
2021-12-22,93.978
2021-12-23,93.978
2021-12-24,93.978
2021-12-25,93.978
2021-12-26,93.978
2021-12-27,93.978
2021-12-28,93.978
2021-12-29,93.978
2021-12-30,93.978
2021-12-31,91.1993
2022-01-01,91.1993
2022-01-02,91.1993
2022-01-03,91.1993
2022-01-04,91.1993
2022-01-05,91.1993
2022-01-06,91.1993
2022-01-07,91.1993
2022-01-08,91.1993
2022-01-09,91.1993
2022-01-10,91.1993
2022-01-11,91.1993
2022-01-12,91.1993
2022-01-13,91.1993
2022-01-14,91.1993
2022-01-15,91.1993
2022-01-16,91.1993
2022-01-17,91.1993
2022-01-18,91.1993
2022-01-19,91.1993
2022-01-20,91.1993
2022-01-21,91.1993
2022-01-22,91.1993
2022-01-23,91.1993
2022-01-24,91.1993
2022-01-25,91.1993
2022-01-26,91.1993
2022-01-27,91.1993
2022-01-28,91.1993
2022-01-29,91.1993
2022-01-30,91.1993
2022-01-31,91.1993
2022-02-01,91.1993
2022-02-02,91.1993
2022-02-03,91.1993
2022-02-04,91.1993
2022-02-05,91.1993
2022-02-06,91.1993
2022-02-07,91.1993
2022-02-08,91.1993
2022-02-09,91.1993
2022-02-10,91.1993
2022-02-11,91.1993
2022-02-12,91.1993
2022-02-13,91.1993
2022-02-14,91.1993
2022-02-15,91.1993
2022-02-16,91.1993
2022-02-17,91.1993
2022-02-18,91.1993
2022-02-19,91.1993
2022-02-20,91.1993
2022-02-21,91.1993
2022-02-22,91.1993
2022-02-23,91.1993
2022-02-24,91.1993
2022-02-25,91.1993
2022-02-26,91.1993
2022-02-27,91.1993
2022-02-28,91.1993
2022-03-01,91.1993
2022-03-02,91.1993
2022-03-03,91.1993
2022-03-04,91.1993
2022-03-05,91.1993
2022-03-06,91.1993
2022-03-07,91.1993
2022-03-08,91.1993
2022-03-09,91.1993
2022-03-10,91.1993
2022-03-11,91.1993
2022-03-12,91.1993
2022-03-13,91.1993
2022-03-14,91.1993
2022-03-15,91.1993
2022-03-16,91.1993
2022-03-17,91.1993
2022-03-18,91.1993
2022-03-19,91.1993
2022-03-20,91.1993
2022-03-21,91.1993
2022-03-22,91.1993
2022-03-23,91.1993
2022-03-24,91.1993
2022-03-25,91.1993
2022-03-26,91.1993
2022-03-27,91.1993
2022-03-28,91.1993
2022-03-29,91.1993
2022-03-30,91.1993
2022-03-31,84.2889
2022-04-01,84.2889
2022-04-02,84.2889
2022-04-03,84.2889
2022-04-04,84.2889
2022-04-05,84.2889
2022-04-06,84.2889
2022-04-07,84.2889
2022-04-08,84.2889
2022-04-09,84.2889
2022-04-10,84.2889
2022-04-11,84.2889
2022-04-12,84.2889
2022-04-13,84.2889
2022-04-14,84.2889
2022-04-15,84.2889
2022-04-16,84.2889
2022-04-17,84.2889
2022-04-18,84.2889
2022-04-19,84.2889
2022-04-20,84.2889
2022-04-21,84.2889
2022-04-22,84.2889
2022-04-23,84.2889
2022-04-24,84.2889
2022-04-25,84.2889
2022-04-26,84.2889
2022-04-27,84.2889
2022-04-28,84.2889
2022-04-29,84.2889
2022-04-30,84.2889
2022-05-01,84.2889
2022-05-02,84.2889
2022-05-03,84.2889
2022-05-04,84.2889
2022-05-05,84.2889
2022-05-06,84.2889
2022-05-07,84.2889
2022-05-08,84.2889
2022-05-09,84.2889
2022-05-10,84.2889
2022-05-11,84.2889
2022-05-12,84.2889
2022-05-13,84.2889
2022-05-14,84.2889
2022-05-15,84.2889
2022-05-16,84.2889
2022-05-17,84.2889
2022-05-18,84.2889
2022-05-19,84.2889
2022-05-20,84.2889
2022-05-21,84.2889
2022-05-22,84.2889
2022-05-23,84.2889
2022-05-24,84.2889
2022-05-25,84.2889
2022-05-26,84.2889
2022-05-27,84.2889
2022-05-28,84.2889
2022-05-29,84.2889
2022-05-30,84.2889
2022-05-31,84.2889
2022-06-01,84.2889
2022-06-02,84.2889
2022-06-03,84.2889
2022-06-04,84.2889
2022-06-05,84.2889
2022-06-06,84.2889
2022-06-07,84.2889
2022-06-08,84.2889
2022-06-09,84.2889
2022-06-10,84.2889
2022-06-11,84.2889
2022-06-12,84.2889
2022-06-13,84.2889
2022-06-14,84.2889
2022-06-15,84.2889
2022-06-16,84.2889
2022-06-17,84.2889
2022-06-18,84.2889
2022-06-19,84.2889
2022-06-20,84.2889
2022-06-21,84.2889
2022-06-22,84.2889
2022-06-23,84.2889
2022-06-24,84.2889
2022-06-25,84.2889
2022-06-26,84.2889
2022-06-27,84.2889
2022-06-28,84.2889
2022-06-29,84.2889
2022-06-30,96.8019
2022-07-01,96.8019
2022-07-02,96.8019
2022-07-03,96.8019
2022-07-04,96.8019
2022-07-05,96.8019
2022-07-06,96.8019
2022-07-07,96.8019
2022-07-08,96.8019
2022-07-09,96.8019
2022-07-10,96.8019
2022-07-11,96.8019
2022-07-12,96.8019
2022-07-13,96.8019
2022-07-14,96.8019
2022-07-15,96.8019
2022-07-16,96.8019
2022-07-17,96.8019
2022-07-18,96.8019
2022-07-19,96.8019
2022-07-20,96.8019
2022-07-21,96.8019
2022-07-22,96.8019
2022-07-23,96.8019
2022-07-24,96.8019
2022-07-25,96.8019
2022-07-26,96.8019
2022-07-27,96.8019
2022-07-28,96.8019
2022-07-29,96.8019
2022-07-30,96.8019
2022-07-31,96.8019
2022-08-01,96.8019
2022-08-02,96.8019
2022-08-03,96.8019
2022-08-04,96.8019
2022-08-05,96.8019
2022-08-06,96.8019
2022-08-07,96.8019
2022-08-08,96.8019
2022-08-09,96.8019
2022-08-10,96.8019
2022-08-11,96.8019
2022-08-12,96.8019
2022-08-13,96.8019
2022-08-14,96.8019
2022-08-15,96.8019
2022-08-16,96.8019
2022-08-17,96.8019
2022-08-18,96.8019
2022-08-19,96.8019
2022-08-20,96.8019
2022-08-21,96.8019
2022-08-22,96.8019
2022-08-23,96.8019
2022-08-24,96.8019
2022-08-25,96.8019
2022-08-26,96.8019
2022-08-27,96.8019
2022-08-28,96.8019
2022-08-29,96.8019
2022-08-30,96.8019
2022-08-31,96.8019
2022-09-01,96.8019
2022-09-02,96.8019
2022-09-03,96.8019
2022-09-04,96.8019
2022-09-05,96.8019
2022-09-06,96.8019
2022-09-07,96.8019
2022-09-08,96.8019
2022-09-09,96.8019
2022-09-10,96.8019
2022-09-11,96.8019
2022-09-12,96.8019
2022-09-13,96.8019
2022-09-14,96.8019
2022-09-15,96.8019
2022-09-16,96.8019
2022-09-17,96.8019
2022-09-18,96.8019
2022-09-19,96.8019
2022-09-20,96.8019
2022-09-21,96.8019
2022-09-22,96.8019
2022-09-23,96.8019
2022-09-24,96.8019
2022-09-25,96.8019
2022-09-26,96.8019
2022-09-27,96.8019
2022-09-28,96.8019
2022-09-29,96.8019
2022-09-30,87.1332
2022-10-01,87.1332
2022-10-02,87.1332
2022-10-03,87.1332
2022-10-04,87.1332
2022-10-05,87.1332
2022-10-06,87.1332
2022-10-07,87.1332
2022-10-08,87.1332
2022-10-09,87.1332
2022-10-10,87.1332
2022-10-11,87.1332
2022-10-12,87.1332
2022-10-13,87.1332
2022-10-14,87.1332
2022-10-15,87.1332
2022-10-16,87.1332
2022-10-17,87.1332
2022-10-18,87.1332
2022-10-19,87.1332
2022-10-20,87.1332
2022-10-21,87.1332
2022-10-22,87.1332
2022-10-23,87.1332
2022-10-24,87.1332
2022-10-25,87.1332
2022-10-26,87.1332
2022-10-27,87.1332
2022-10-28,87.1332
2022-10-29,87.1332
2022-10-30,87.1332
2022-10-31,87.1332
2022-11-01,87.1332
2022-11-02,87.1332
2022-11-03,87.1332
2022-11-04,87.1332
2022-11-05,87.1332
2022-11-06,87.1332
2022-11-07,87.1332
2022-11-08,87.1332
2022-11-09,87.1332
2022-11-10,87.1332
2022-11-11,87.1332
2022-11-12,87.1332
2022-11-13,87.1332
2022-11-14,87.1332
2022-11-15,87.1332
2022-11-16,87.1332
2022-11-17,87.1332
2022-11-18,87.1332
2022-11-19,87.1332
2022-11-20,87.1332
2022-11-21,87.1332
2022-11-22,87.1332
2022-11-23,87.1332
2022-11-24,87.1332
2022-11-25,87.1332
2022-11-26,87.1332
2022-11-27,87.1332
2022-11-28,87.1332
2022-11-29,87.1332
2022-11-30,87.1332
2022-12-01,87.1332
2022-12-02,87.1332
2022-12-03,87.1332
2022-12-04,87.1332
2022-12-05,87.1332
2022-12-06,87.1332
2022-12-07,87.1332
2022-12-08,87.1332
2022-12-09,87.1332
2022-12-10,87.1332
2022-12-11,87.1332
2022-12-12,87.1332
2022-12-13,87.1332
2022-12-14,87.1332
2022-12-15,87.1332
2022-12-16,87.1332
2022-12-17,87.1332
2022-12-18,87.1332
2022-12-19,87.1332
2022-12-20,87.1332
2022-12-21,87.1332
2022-12-22,87.1332
2022-12-23,87.1332
2022-12-24,87.1332
2022-12-25,87.1332
2022-12-26,87.1332
2022-12-27,87.1332
2022-12-28,87.1332
2022-12-29,87.1332
2022-12-30,87.1332
2022-12-31,80.3132
2023-01-01,80.3132
2023-01-02,80.3132
2023-01-03,80.3132
2023-01-04,80.3132
2023-01-05,80.3132
2023-01-06,80.3132
2023-01-07,80.3132
2023-01-08,80.3132
2023-01-09,80.3132
2023-01-10,80.3132
2023-01-11,80.3132
2023-01-12,80.3132
2023-01-13,80.3132
2023-01-14,80.3132
2023-01-15,80.3132
2023-01-16,80.3132
2023-01-17,80.3132
2023-01-18,80.3132
2023-01-19,80.3132
2023-01-20,80.3132
2023-01-21,80.3132
2023-01-22,80.3132
2023-01-23,80.3132
2023-01-24,80.3132
2023-01-25,80.3132
2023-01-26,80.3132
2023-01-27,80.3132
2023-01-28,80.3132
2023-01-29,80.3132
2023-01-30,80.3132
2023-01-31,80.3132
2023-02-01,80.3132
2023-02-02,80.3132
2023-02-03,80.3132
2023-02-04,80.3132
2023-02-05,80.3132
2023-02-06,80.3132
2023-02-07,80.3132
2023-02-08,80.3132
2023-02-09,80.3132
2023-02-10,80.3132
2023-02-11,80.3132
2023-02-12,80.3132
2023-02-13,80.3132
2023-02-14,80.3132
2023-02-15,80.3132
2023-02-16,80.3132
2023-02-17,80.3132
2023-02-18,80.3132
2023-02-19,80.3132
2023-02-20,80.3132
2023-02-21,80.3132
2023-02-22,80.3132
2023-02-23,80.3132
2023-02-24,80.3132
2023-02-25,80.3132
2023-02-26,80.3132
2023-02-27,80.3132
2023-02-28,80.3132
2023-03-01,80.3132
2023-03-02,80.3132
2023-03-03,80.3132
2023-03-04,80.3132
2023-03-05,80.3132
2023-03-06,80.3132
2023-03-07,80.3132
2023-03-08,80.3132
2023-03-09,80.3132
2023-03-10,80.3132
2023-03-11,80.3132
2023-03-12,80.3132
2023-03-13,80.3132
2023-03-14,80.3132
2023-03-15,80.3132
2023-03-16,80.3132
2023-03-17,80.3132
2023-03-18,80.3132
2023-03-19,80.3132
2023-03-20,80.3132
2023-03-21,80.3132
2023-03-22,80.3132
2023-03-23,80.3132
2023-03-24,80.3132
