,AGM US Equity
2020-06-16,15.9395
2020-06-17,15.9395
2020-06-18,15.9395
2020-06-19,15.9395
2020-06-20,15.9395
2020-06-21,15.9395
2020-06-22,15.9395
2020-06-23,15.9395
2020-06-24,15.9395
2020-06-25,15.9395
2020-06-26,15.9395
2020-06-27,15.9395
2020-06-28,15.9395
2020-06-29,15.9395
2020-06-30,17.3745
2020-07-01,17.3745
2020-07-02,17.3745
2020-07-03,17.3745
2020-07-04,17.3745
2020-07-05,17.3745
2020-07-06,17.3745
2020-07-07,17.3745
2020-07-08,17.3745
2020-07-09,17.3745
2020-07-10,17.3745
2020-07-11,17.3745
2020-07-12,17.3745
2020-07-13,17.3745
2020-07-14,17.3745
2020-07-15,17.3745
2020-07-16,17.3745
2020-07-17,17.3745
2020-07-18,17.3745
2020-07-19,17.3745
2020-07-20,17.3745
2020-07-21,17.3745
2020-07-22,17.3745
2020-07-23,17.3745
2020-07-24,17.3745
2020-07-25,17.3745
2020-07-26,17.3745
2020-07-27,17.3745
2020-07-28,17.3745
2020-07-29,17.3745
2020-07-30,17.3745
2020-07-31,17.3745
2020-08-01,17.3745
2020-08-02,17.3745
2020-08-03,17.3745
2020-08-04,17.3745
2020-08-05,17.3745
2020-08-06,17.3745
2020-08-07,17.3745
2020-08-08,17.3745
2020-08-09,17.3745
2020-08-10,17.3745
2020-08-11,17.3745
2020-08-12,17.3745
2020-08-13,17.3745
2020-08-14,17.3745
2020-08-15,17.3745
2020-08-16,17.3745
2020-08-17,17.3745
2020-08-18,17.3745
2020-08-19,17.3745
2020-08-20,17.3745
2020-08-21,17.3745
2020-08-22,17.3745
2020-08-23,17.3745
2020-08-24,17.3745
2020-08-25,17.3745
2020-08-26,17.3745
2020-08-27,17.3745
2020-08-28,17.3745
2020-08-29,17.3745
2020-08-30,17.3745
2020-08-31,17.3745
2020-09-01,17.3745
2020-09-02,17.3745
2020-09-03,17.3745
2020-09-04,17.3745
2020-09-05,17.3745
2020-09-06,17.3745
2020-09-07,17.3745
2020-09-08,17.3745
2020-09-09,17.3745
2020-09-10,17.3745
2020-09-11,17.3745
2020-09-12,17.3745
2020-09-13,17.3745
2020-09-14,17.3745
2020-09-15,17.3745
2020-09-16,17.3745
2020-09-17,17.3745
2020-09-18,17.3745
2020-09-19,17.3745
2020-09-20,17.3745
2020-09-21,17.3745
2020-09-22,17.3745
2020-09-23,17.3745
2020-09-24,17.3745
2020-09-25,17.3745
2020-09-26,17.3745
2020-09-27,17.3745
2020-09-28,17.3745
2020-09-29,17.3745
2020-09-30,18.9746
2020-10-01,18.9746
2020-10-02,18.9746
2020-10-03,18.9746
2020-10-04,18.9746
2020-10-05,18.9746
2020-10-06,18.9746
2020-10-07,18.9746
2020-10-08,18.9746
2020-10-09,18.9746
2020-10-10,18.9746
2020-10-11,18.9746
2020-10-12,18.9746
2020-10-13,18.9746
2020-10-14,18.9746
2020-10-15,18.9746
2020-10-16,18.9746
2020-10-17,18.9746
2020-10-18,18.9746
2020-10-19,18.9746
2020-10-20,18.9746
2020-10-21,18.9746
2020-10-22,18.9746
2020-10-23,18.9746
2020-10-24,18.9746
2020-10-25,18.9746
2020-10-26,18.9746
2020-10-27,18.9746
2020-10-28,18.9746
2020-10-29,18.9746
2020-10-30,18.9746
2020-10-31,18.9746
2020-11-01,18.9746
2020-11-02,18.9746
2020-11-03,18.9746
2020-11-04,18.9746
2020-11-05,18.9746
2020-11-06,18.9746
2020-11-07,18.9746
2020-11-08,18.9746
2020-11-09,18.9746
2020-11-10,18.9746
2020-11-11,18.9746
2020-11-12,18.9746
2020-11-13,18.9746
2020-11-14,18.9746
2020-11-15,18.9746
2020-11-16,18.9746
2020-11-17,18.9746
2020-11-18,18.9746
2020-11-19,18.9746
2020-11-20,18.9746
2020-11-21,18.9746
2020-11-22,18.9746
2020-11-23,18.9746
2020-11-24,18.9746
2020-11-25,18.9746
2020-11-26,18.9746
2020-11-27,18.9746
2020-11-28,18.9746
2020-11-29,18.9746
2020-11-30,18.9746
2020-12-01,18.9746
2020-12-02,18.9746
2020-12-03,18.9746
2020-12-04,18.9746
2020-12-05,18.9746
2020-12-06,18.9746
2020-12-07,18.9746
2020-12-08,18.9746
2020-12-09,18.9746
2020-12-10,18.9746
2020-12-11,18.9746
2020-12-12,18.9746
2020-12-13,18.9746
2020-12-14,18.9746
2020-12-15,18.9746
2020-12-16,18.9746
2020-12-17,18.9746
2020-12-18,18.9746
2020-12-19,18.9746
2020-12-20,18.9746
2020-12-21,18.9746
2020-12-22,18.9746
2020-12-23,18.9746
2020-12-24,18.9746
2020-12-25,18.9746
2020-12-26,18.9746
2020-12-27,18.9746
2020-12-28,18.9746
2020-12-29,18.9746
2020-12-30,18.9746
2020-12-31,15.8923
2021-01-01,15.8923
2021-01-02,15.8923
2021-01-03,15.8923
2021-01-04,15.8923
2021-01-05,15.8923
2021-01-06,15.8923
2021-01-07,15.8923
2021-01-08,15.8923
2021-01-09,15.8923
2021-01-10,15.8923
2021-01-11,15.8923
2021-01-12,15.8923
2021-01-13,15.8923
2021-01-14,15.8923
2021-01-15,15.8923
2021-01-16,15.8923
2021-01-17,15.8923
2021-01-18,15.8923
2021-01-19,15.8923
2021-01-20,15.8923
2021-01-21,15.8923
2021-01-22,15.8923
2021-01-23,15.8923
2021-01-24,15.8923
2021-01-25,15.8923
2021-01-26,15.8923
2021-01-27,15.8923
2021-01-28,15.8923
2021-01-29,15.8923
2021-01-30,15.8923
2021-01-31,15.8923
2021-02-01,15.8923
2021-02-02,15.8923
2021-02-03,15.8923
2021-02-04,15.8923
2021-02-05,15.8923
2021-02-06,15.8923
2021-02-07,15.8923
2021-02-08,15.8923
2021-02-09,15.8923
2021-02-10,15.8923
2021-02-11,15.8923
2021-02-12,15.8923
2021-02-13,15.8923
2021-02-14,15.8923
2021-02-15,15.8923
2021-02-16,15.8923
2021-02-17,15.8923
2021-02-18,15.8923
2021-02-19,15.8923
2021-02-20,15.8923
2021-02-21,15.8923
2021-02-22,15.8923
2021-02-23,15.8923
2021-02-24,15.8923
2021-02-25,15.8923
2021-02-26,15.8923
2021-02-27,15.8923
2021-02-28,15.8923
2021-03-01,15.8923
2021-03-02,15.8923
2021-03-03,15.8923
2021-03-04,15.8923
2021-03-05,15.8923
2021-03-06,15.8923
2021-03-07,15.8923
2021-03-08,15.8923
2021-03-09,15.8923
2021-03-10,15.8923
2021-03-11,15.8923
2021-03-12,15.8923
2021-03-13,15.8923
2021-03-14,15.8923
2021-03-15,15.8923
2021-03-16,15.8923
2021-03-17,15.8923
2021-03-18,15.8923
2021-03-19,15.8923
2021-03-20,15.8923
2021-03-21,15.8923
2021-03-22,15.8923
2021-03-23,15.8923
2021-03-24,15.8923
2021-03-25,15.8923
2021-03-26,15.8923
2021-03-27,15.8923
2021-03-28,15.8923
2021-03-29,15.8923
2021-03-30,15.8923
2021-03-31,18.2674
2021-04-01,18.2674
2021-04-02,18.2674
2021-04-03,18.2674
2021-04-04,18.2674
2021-04-05,18.2674
2021-04-06,18.2674
2021-04-07,18.2674
2021-04-08,18.2674
2021-04-09,18.2674
2021-04-10,18.2674
2021-04-11,18.2674
2021-04-12,18.2674
2021-04-13,18.2674
2021-04-14,18.2674
2021-04-15,18.2674
2021-04-16,18.2674
2021-04-17,18.2674
2021-04-18,18.2674
2021-04-19,18.2674
2021-04-20,18.2674
2021-04-21,18.2674
2021-04-22,18.2674
2021-04-23,18.2674
2021-04-24,18.2674
2021-04-25,18.2674
2021-04-26,18.2674
2021-04-27,18.2674
2021-04-28,18.2674
2021-04-29,18.2674
2021-04-30,18.2674
2021-05-01,18.2674
2021-05-02,18.2674
2021-05-03,18.2674
2021-05-04,18.2674
2021-05-05,18.2674
2021-05-06,18.2674
2021-05-07,18.2674
2021-05-08,18.2674
2021-05-09,18.2674
2021-05-10,18.2674
2021-05-11,18.2674
2021-05-12,18.2674
2021-05-13,18.2674
2021-05-14,18.2674
2021-05-15,18.2674
2021-05-16,18.2674
2021-05-17,18.2674
2021-05-18,18.2674
2021-05-19,18.2674
2021-05-20,18.2674
2021-05-21,18.2674
2021-05-22,18.2674
2021-05-23,18.2674
2021-05-24,18.2674
2021-05-25,18.2674
2021-05-26,18.2674
2021-05-27,18.2674
2021-05-28,18.2674
2021-05-29,18.2674
2021-05-30,18.2674
2021-05-31,18.2674
2021-06-01,18.2674
2021-06-02,18.2674
2021-06-03,18.2674
2021-06-04,18.2674
2021-06-05,18.2674
2021-06-06,18.2674
2021-06-07,18.2674
2021-06-08,18.2674
2021-06-09,18.2674
2021-06-10,18.2674
2021-06-11,18.2674
2021-06-12,18.2674
2021-06-13,18.2674
2021-06-14,18.2674
2021-06-15,18.2674
2021-06-16,18.2674
2021-06-17,18.2674
2021-06-18,18.2674
2021-06-19,18.2674
2021-06-20,18.2674
2021-06-21,18.2674
2021-06-22,18.2674
2021-06-23,18.2674
2021-06-24,18.2674
2021-06-25,18.2674
2021-06-26,18.2674
2021-06-27,18.2674
2021-06-28,18.2674
2021-06-29,18.2674
2021-06-30,15.3008
2021-07-01,15.3008
2021-07-02,15.3008
2021-07-03,15.3008
2021-07-04,15.3008
2021-07-05,15.3008
2021-07-06,15.3008
2021-07-07,15.3008
2021-07-08,15.3008
2021-07-09,15.3008
2021-07-10,15.3008
2021-07-11,15.3008
2021-07-12,15.3008
2021-07-13,15.3008
2021-07-14,15.3008
2021-07-15,15.3008
2021-07-16,15.3008
2021-07-17,15.3008
2021-07-18,15.3008
2021-07-19,15.3008
2021-07-20,15.3008
2021-07-21,15.3008
2021-07-22,15.3008
2021-07-23,15.3008
2021-07-24,15.3008
2021-07-25,15.3008
2021-07-26,15.3008
2021-07-27,15.3008
2021-07-28,15.3008
2021-07-29,15.3008
2021-07-30,15.3008
2021-07-31,15.3008
2021-08-01,15.3008
2021-08-02,15.3008
2021-08-03,15.3008
2021-08-04,15.3008
2021-08-05,15.3008
2021-08-06,15.3008
2021-08-07,15.3008
2021-08-08,15.3008
2021-08-09,15.3008
2021-08-10,15.3008
2021-08-11,15.3008
2021-08-12,15.3008
2021-08-13,15.3008
2021-08-14,15.3008
2021-08-15,15.3008
2021-08-16,15.3008
2021-08-17,15.3008
2021-08-18,15.3008
2021-08-19,15.3008
2021-08-20,15.3008
2021-08-21,15.3008
2021-08-22,15.3008
2021-08-23,15.3008
2021-08-24,15.3008
2021-08-25,15.3008
2021-08-26,15.3008
2021-08-27,15.3008
2021-08-28,15.3008
2021-08-29,15.3008
2021-08-30,15.3008
2021-08-31,15.3008
2021-09-01,15.3008
2021-09-02,15.3008
2021-09-03,15.3008
2021-09-04,15.3008
2021-09-05,15.3008
2021-09-06,15.3008
2021-09-07,15.3008
2021-09-08,15.3008
2021-09-09,15.3008
2021-09-10,15.3008
2021-09-11,15.3008
2021-09-12,15.3008
2021-09-13,15.3008
2021-09-14,15.3008
2021-09-15,15.3008
2021-09-16,15.3008
2021-09-17,15.3008
2021-09-18,15.3008
2021-09-19,15.3008
2021-09-20,15.3008
2021-09-21,15.3008
2021-09-22,15.3008
2021-09-23,15.3008
2021-09-24,15.3008
2021-09-25,15.3008
2021-09-26,15.3008
2021-09-27,15.3008
2021-09-28,15.3008
2021-09-29,15.3008
2021-09-30,18.4284
2021-10-01,18.4284
2021-10-02,18.4284
2021-10-03,18.4284
2021-10-04,18.4284
2021-10-05,18.4284
2021-10-06,18.4284
2021-10-07,18.4284
2021-10-08,18.4284
2021-10-09,18.4284
2021-10-10,18.4284
2021-10-11,18.4284
2021-10-12,18.4284
2021-10-13,18.4284
2021-10-14,18.4284
2021-10-15,18.4284
2021-10-16,18.4284
2021-10-17,18.4284
2021-10-18,18.4284
2021-10-19,18.4284
2021-10-20,18.4284
2021-10-21,18.4284
2021-10-22,18.4284
2021-10-23,18.4284
2021-10-24,18.4284
2021-10-25,18.4284
2021-10-26,18.4284
2021-10-27,18.4284
2021-10-28,18.4284
2021-10-29,18.4284
2021-10-30,18.4284
2021-10-31,18.4284
2021-11-01,18.4284
2021-11-02,18.4284
2021-11-03,18.4284
2021-11-04,18.4284
2021-11-05,18.4284
2021-11-06,18.4284
2021-11-07,18.4284
2021-11-08,18.4284
2021-11-09,18.4284
2021-11-10,18.4284
2021-11-11,18.4284
2021-11-12,18.4284
2021-11-13,18.4284
2021-11-14,18.4284
2021-11-15,18.4284
2021-11-16,18.4284
2021-11-17,18.4284
2021-11-18,18.4284
2021-11-19,18.4284
2021-11-20,18.4284
2021-11-21,18.4284
2021-11-22,18.4284
2021-11-23,18.4284
2021-11-24,18.4284
2021-11-25,18.4284
2021-11-26,18.4284
2021-11-27,18.4284
2021-11-28,18.4284
2021-11-29,18.4284
2021-11-30,18.4284
2021-12-01,18.4284
2021-12-02,18.4284
2021-12-03,18.4284
2021-12-04,18.4284
2021-12-05,18.4284
2021-12-06,18.4284
2021-12-07,18.4284
2021-12-08,18.4284
2021-12-09,18.4284
2021-12-10,18.4284
2021-12-11,18.4284
2021-12-12,18.4284
2021-12-13,18.4284
2021-12-14,18.4284
2021-12-15,18.4284
2021-12-16,18.4284
2021-12-17,18.4284
2021-12-18,18.4284
2021-12-19,18.4284
2021-12-20,18.4284
2021-12-21,18.4284
2021-12-22,18.4284
2021-12-23,18.4284
2021-12-24,18.4284
2021-12-25,18.4284
2021-12-26,18.4284
2021-12-27,18.4284
2021-12-28,18.4284
2021-12-29,18.4284
2021-12-30,18.4284
2021-12-31,17.7094
2022-01-01,17.7094
2022-01-02,17.7094
2022-01-03,17.7094
2022-01-04,17.7094
2022-01-05,17.7094
2022-01-06,17.7094
2022-01-07,17.7094
2022-01-08,17.7094
2022-01-09,17.7094
2022-01-10,17.7094
2022-01-11,17.7094
2022-01-12,17.7094
2022-01-13,17.7094
2022-01-14,17.7094
2022-01-15,17.7094
2022-01-16,17.7094
2022-01-17,17.7094
2022-01-18,17.7094
2022-01-19,17.7094
2022-01-20,17.7094
2022-01-21,17.7094
2022-01-22,17.7094
2022-01-23,17.7094
2022-01-24,17.7094
2022-01-25,17.7094
2022-01-26,17.7094
2022-01-27,17.7094
2022-01-28,17.7094
2022-01-29,17.7094
2022-01-30,17.7094
2022-01-31,17.7094
2022-02-01,17.7094
2022-02-02,17.7094
2022-02-03,17.7094
2022-02-04,17.7094
2022-02-05,17.7094
2022-02-06,17.7094
2022-02-07,17.7094
2022-02-08,17.7094
2022-02-09,17.7094
2022-02-10,17.7094
2022-02-11,17.7094
2022-02-12,17.7094
2022-02-13,17.7094
2022-02-14,17.7094
2022-02-15,17.7094
2022-02-16,17.7094
2022-02-17,17.7094
2022-02-18,17.7094
2022-02-19,17.7094
2022-02-20,17.7094
2022-02-21,17.7094
2022-02-22,17.7094
2022-02-23,17.7094
2022-02-24,17.7094
2022-02-25,17.7094
2022-02-26,17.7094
2022-02-27,17.7094
2022-02-28,17.7094
2022-03-01,17.7094
2022-03-02,17.7094
2022-03-03,17.7094
2022-03-04,17.7094
2022-03-05,17.7094
2022-03-06,17.7094
2022-03-07,17.7094
2022-03-08,17.7094
2022-03-09,17.7094
2022-03-10,17.7094
2022-03-11,17.7094
2022-03-12,17.7094
2022-03-13,17.7094
2022-03-14,17.7094
2022-03-15,17.7094
2022-03-16,17.7094
2022-03-17,17.7094
2022-03-18,17.7094
2022-03-19,17.7094
2022-03-20,17.7094
2022-03-21,17.7094
2022-03-22,17.7094
2022-03-23,17.7094
2022-03-24,17.7094
2022-03-25,17.7094
2022-03-26,17.7094
2022-03-27,17.7094
2022-03-28,17.7094
2022-03-29,17.7094
2022-03-30,17.7094
2022-03-31,18.2617
2022-04-01,18.2617
2022-04-02,18.2617
2022-04-03,18.2617
2022-04-04,18.2617
2022-04-05,18.2617
2022-04-06,18.2617
2022-04-07,18.2617
2022-04-08,18.2617
2022-04-09,18.2617
2022-04-10,18.2617
2022-04-11,18.2617
2022-04-12,18.2617
2022-04-13,18.2617
2022-04-14,18.2617
2022-04-15,18.2617
2022-04-16,18.2617
2022-04-17,18.2617
2022-04-18,18.2617
2022-04-19,18.2617
2022-04-20,18.2617
2022-04-21,18.2617
2022-04-22,18.2617
2022-04-23,18.2617
2022-04-24,18.2617
2022-04-25,18.2617
2022-04-26,18.2617
2022-04-27,18.2617
2022-04-28,18.2617
2022-04-29,18.2617
2022-04-30,18.2617
2022-05-01,18.2617
2022-05-02,18.2617
2022-05-03,18.2617
2022-05-04,18.2617
2022-05-05,18.2617
2022-05-06,18.2617
2022-05-07,18.2617
2022-05-08,18.2617
2022-05-09,18.2617
2022-05-10,18.2617
2022-05-11,18.2617
2022-05-12,18.2617
2022-05-13,18.2617
2022-05-14,18.2617
2022-05-15,18.2617
2022-05-16,18.2617
2022-05-17,18.2617
2022-05-18,18.2617
2022-05-19,18.2617
2022-05-20,18.2617
2022-05-21,18.2617
2022-05-22,18.2617
2022-05-23,18.2617
2022-05-24,18.2617
2022-05-25,18.2617
2022-05-26,18.2617
2022-05-27,18.2617
2022-05-28,18.2617
2022-05-29,18.2617
2022-05-30,18.2617
2022-05-31,18.2617
2022-06-01,18.2617
2022-06-02,18.2617
2022-06-03,18.2617
2022-06-04,18.2617
2022-06-05,18.2617
2022-06-06,18.2617
2022-06-07,18.2617
2022-06-08,18.2617
2022-06-09,18.2617
2022-06-10,18.2617
2022-06-11,18.2617
2022-06-12,18.2617
2022-06-13,18.2617
2022-06-14,18.2617
2022-06-15,18.2617
2022-06-16,18.2617
2022-06-17,18.2617
2022-06-18,18.2617
2022-06-19,18.2617
2022-06-20,18.2617
2022-06-21,18.2617
2022-06-22,18.2617
2022-06-23,18.2617
2022-06-24,18.2617
2022-06-25,18.2617
2022-06-26,18.2617
2022-06-27,18.2617
2022-06-28,18.2617
2022-06-29,18.2617
2022-06-30,16.5829
2022-07-01,16.5829
2022-07-02,16.5829
2022-07-03,16.5829
2022-07-04,16.5829
2022-07-05,16.5829
2022-07-06,16.5829
2022-07-07,16.5829
2022-07-08,16.5829
2022-07-09,16.5829
2022-07-10,16.5829
2022-07-11,16.5829
2022-07-12,16.5829
2022-07-13,16.5829
2022-07-14,16.5829
2022-07-15,16.5829
2022-07-16,16.5829
2022-07-17,16.5829
2022-07-18,16.5829
2022-07-19,16.5829
2022-07-20,16.5829
2022-07-21,16.5829
2022-07-22,16.5829
2022-07-23,16.5829
2022-07-24,16.5829
2022-07-25,16.5829
2022-07-26,16.5829
2022-07-27,16.5829
2022-07-28,16.5829
2022-07-29,16.5829
2022-07-30,16.5829
2022-07-31,16.5829
2022-08-01,16.5829
2022-08-02,16.5829
2022-08-03,16.5829
2022-08-04,16.5829
2022-08-05,16.5829
2022-08-06,16.5829
2022-08-07,16.5829
2022-08-08,16.5829
2022-08-09,16.5829
2022-08-10,16.5829
2022-08-11,16.5829
2022-08-12,16.5829
2022-08-13,16.5829
2022-08-14,16.5829
2022-08-15,16.5829
2022-08-16,16.5829
2022-08-17,16.5829
2022-08-18,16.5829
2022-08-19,16.5829
2022-08-20,16.5829
2022-08-21,16.5829
2022-08-22,16.5829
2022-08-23,16.5829
2022-08-24,16.5829
2022-08-25,16.5829
2022-08-26,16.5829
2022-08-27,16.5829
2022-08-28,16.5829
2022-08-29,16.5829
2022-08-30,16.5829
2022-08-31,16.5829
2022-09-01,16.5829
2022-09-02,16.5829
2022-09-03,16.5829
2022-09-04,16.5829
2022-09-05,16.5829
2022-09-06,16.5829
2022-09-07,16.5829
2022-09-08,16.5829
2022-09-09,16.5829
2022-09-10,16.5829
2022-09-11,16.5829
2022-09-12,16.5829
2022-09-13,16.5829
2022-09-14,16.5829
2022-09-15,16.5829
2022-09-16,16.5829
2022-09-17,16.5829
2022-09-18,16.5829
2022-09-19,16.5829
2022-09-20,16.5829
2022-09-21,16.5829
2022-09-22,16.5829
2022-09-23,16.5829
2022-09-24,16.5829
2022-09-25,16.5829
2022-09-26,16.5829
2022-09-27,16.5829
2022-09-28,16.5829
2022-09-29,16.5829
2022-09-30,19.7559
2022-10-01,19.7559
2022-10-02,19.7559
2022-10-03,19.7559
2022-10-04,19.7559
2022-10-05,19.7559
2022-10-06,19.7559
2022-10-07,19.7559
2022-10-08,19.7559
2022-10-09,19.7559
2022-10-10,19.7559
2022-10-11,19.7559
2022-10-12,19.7559
2022-10-13,19.7559
2022-10-14,19.7559
2022-10-15,19.7559
2022-10-16,19.7559
2022-10-17,19.7559
2022-10-18,19.7559
2022-10-19,19.7559
2022-10-20,19.7559
2022-10-21,19.7559
2022-10-22,19.7559
2022-10-23,19.7559
2022-10-24,19.7559
2022-10-25,19.7559
2022-10-26,19.7559
2022-10-27,19.7559
2022-10-28,19.7559
2022-10-29,19.7559
2022-10-30,19.7559
2022-10-31,19.7559
2022-11-01,19.7559
2022-11-02,19.7559
2022-11-03,19.7559
2022-11-04,19.7559
2022-11-05,19.7559
2022-11-06,19.7559
2022-11-07,19.7559
2022-11-08,19.7559
2022-11-09,19.7559
2022-11-10,19.7559
2022-11-11,19.7559
2022-11-12,19.7559
2022-11-13,19.7559
2022-11-14,19.7559
2022-11-15,19.7559
2022-11-16,19.7559
2022-11-17,19.7559
2022-11-18,19.7559
2022-11-19,19.7559
2022-11-20,19.7559
2022-11-21,19.7559
2022-11-22,19.7559
2022-11-23,19.7559
2022-11-24,19.7559
2022-11-25,19.7559
2022-11-26,19.7559
2022-11-27,19.7559
2022-11-28,19.7559
2022-11-29,19.7559
2022-11-30,19.7559
2022-12-01,19.7559
2022-12-02,19.7559
2022-12-03,19.7559
2022-12-04,19.7559
2022-12-05,19.7559
2022-12-06,19.7559
2022-12-07,19.7559
2022-12-08,19.7559
2022-12-09,19.7559
2022-12-10,19.7559
2022-12-11,19.7559
2022-12-12,19.7559
2022-12-13,19.7559
2022-12-14,19.7559
2022-12-15,19.7559
2022-12-16,19.7559
2022-12-17,19.7559
2022-12-18,19.7559
2022-12-19,19.7559
2022-12-20,19.7559
2022-12-21,19.7559
2022-12-22,19.7559
2022-12-23,19.7559
2022-12-24,19.7559
2022-12-25,19.7559
2022-12-26,19.7559
2022-12-27,19.7559
2022-12-28,19.7559
2022-12-29,19.7559
2022-12-30,19.7559
2022-12-31,20.3813
2023-01-01,20.3813
2023-01-02,20.3813
2023-01-03,20.3813
2023-01-04,20.3813
2023-01-05,20.3813
2023-01-06,20.3813
2023-01-07,20.3813
2023-01-08,20.3813
2023-01-09,20.3813
2023-01-10,20.3813
2023-01-11,20.3813
2023-01-12,20.3813
2023-01-13,20.3813
2023-01-14,20.3813
2023-01-15,20.3813
2023-01-16,20.3813
2023-01-17,20.3813
2023-01-18,20.3813
2023-01-19,20.3813
2023-01-20,20.3813
2023-01-21,20.3813
2023-01-22,20.3813
2023-01-23,20.3813
2023-01-24,20.3813
2023-01-25,20.3813
2023-01-26,20.3813
2023-01-27,20.3813
2023-01-28,20.3813
2023-01-29,20.3813
2023-01-30,20.3813
2023-01-31,20.3813
2023-02-01,20.3813
2023-02-02,20.3813
2023-02-03,20.3813
2023-02-04,20.3813
2023-02-05,20.3813
2023-02-06,20.3813
2023-02-07,20.3813
2023-02-08,20.3813
2023-02-09,20.3813
2023-02-10,20.3813
2023-02-11,20.3813
2023-02-12,20.3813
2023-02-13,20.3813
2023-02-14,20.3813
2023-02-15,20.3813
2023-02-16,20.3813
2023-02-17,20.3813
2023-02-18,20.3813
2023-02-19,20.3813
2023-02-20,20.3813
2023-02-21,20.3813
2023-02-22,20.3813
2023-02-23,20.3813
2023-02-24,20.3813
2023-02-25,20.3813
2023-02-26,20.3813
2023-02-27,20.3813
2023-02-28,20.3813
2023-03-01,20.3813
2023-03-02,20.3813
2023-03-03,20.3813
2023-03-04,20.3813
2023-03-05,20.3813
2023-03-06,20.3813
2023-03-07,20.3813
2023-03-08,20.3813
2023-03-09,20.3813
