,VCTR US Equity
2020-10-03,33.4778
2020-10-04,33.4778
2020-10-05,33.4778
2020-10-06,33.4778
2020-10-07,33.4778
2020-10-08,33.4778
2020-10-09,33.4778
2020-10-10,33.4778
2020-10-11,33.4778
2020-10-12,33.4778
2020-10-13,33.4778
2020-10-14,33.4778
2020-10-15,33.4778
2020-10-16,33.4778
2020-10-17,33.4778
2020-10-18,33.4778
2020-10-19,33.4778
2020-10-20,33.4778
2020-10-21,33.4778
2020-10-22,33.4778
2020-10-23,33.4778
2020-10-24,33.4778
2020-10-25,33.4778
2020-10-26,33.4778
2020-10-27,33.4778
2020-10-28,33.4778
2020-10-29,33.4778
2020-10-30,33.4778
2020-10-31,33.4778
2020-11-01,33.4778
2020-11-02,33.4778
2020-11-03,33.4778
2020-11-04,33.4778
2020-11-05,33.4778
2020-11-06,33.4778
2020-11-07,33.4778
2020-11-08,33.4778
2020-11-09,33.4778
2020-11-10,33.4778
2020-11-11,33.4778
2020-11-12,33.4778
2020-11-13,33.4778
2020-11-14,33.4778
2020-11-15,33.4778
2020-11-16,33.4778
2020-11-17,33.4778
2020-11-18,33.4778
2020-11-19,33.4778
2020-11-20,33.4778
2020-11-21,33.4778
2020-11-22,33.4778
2020-11-23,33.4778
2020-11-24,33.4778
2020-11-25,33.4778
2020-11-26,33.4778
2020-11-27,33.4778
2020-11-28,33.4778
2020-11-29,33.4778
2020-11-30,33.4778
2020-12-01,33.4778
2020-12-02,33.4778
2020-12-03,33.4778
2020-12-04,33.4778
2020-12-05,33.4778
2020-12-06,33.4778
2020-12-07,33.4778
2020-12-08,33.4778
2020-12-09,33.4778
2020-12-10,33.4778
2020-12-11,33.4778
2020-12-12,33.4778
2020-12-13,33.4778
2020-12-14,33.4778
2020-12-15,33.4778
2020-12-16,33.4778
2020-12-17,33.4778
2020-12-18,33.4778
2020-12-19,33.4778
2020-12-20,33.4778
2020-12-21,33.4778
2020-12-22,33.4778
2020-12-23,33.4778
2020-12-24,33.4778
2020-12-25,33.4778
2020-12-26,33.4778
2020-12-27,33.4778
2020-12-28,33.4778
2020-12-29,33.4778
2020-12-30,33.4778
2020-12-31,34.1288
2021-01-01,34.1288
2021-01-02,34.1288
2021-01-03,34.1288
2021-01-04,34.1288
2021-01-05,34.1288
2021-01-06,34.1288
2021-01-07,34.1288
2021-01-08,34.1288
2021-01-09,34.1288
2021-01-10,34.1288
2021-01-11,34.1288
2021-01-12,34.1288
2021-01-13,34.1288
2021-01-14,34.1288
2021-01-15,34.1288
2021-01-16,34.1288
2021-01-17,34.1288
2021-01-18,34.1288
2021-01-19,34.1288
2021-01-20,34.1288
2021-01-21,34.1288
2021-01-22,34.1288
2021-01-23,34.1288
2021-01-24,34.1288
2021-01-25,34.1288
2021-01-26,34.1288
2021-01-27,34.1288
2021-01-28,34.1288
2021-01-29,34.1288
2021-01-30,34.1288
2021-01-31,34.1288
2021-02-01,34.1288
2021-02-02,34.1288
2021-02-03,34.1288
2021-02-04,34.1288
2021-02-05,34.1288
2021-02-06,34.1288
2021-02-07,34.1288
2021-02-08,34.1288
2021-02-09,34.1288
2021-02-10,34.1288
2021-02-11,34.1288
2021-02-12,34.1288
2021-02-13,34.1288
2021-02-14,34.1288
2021-02-15,34.1288
2021-02-16,34.1288
2021-02-17,34.1288
2021-02-18,34.1288
2021-02-19,34.1288
2021-02-20,34.1288
2021-02-21,34.1288
2021-02-22,34.1288
2021-02-23,34.1288
2021-02-24,34.1288
2021-02-25,34.1288
2021-02-26,34.1288
2021-02-27,34.1288
2021-02-28,34.1288
2021-03-01,34.1288
2021-03-02,34.1288
2021-03-03,34.1288
2021-03-04,34.1288
2021-03-05,34.1288
2021-03-06,34.1288
2021-03-07,34.1288
2021-03-08,34.1288
2021-03-09,34.1288
2021-03-10,34.1288
2021-03-11,34.1288
2021-03-12,34.1288
2021-03-13,34.1288
2021-03-14,34.1288
2021-03-15,34.1288
2021-03-16,34.1288
2021-03-17,34.1288
2021-03-18,34.1288
2021-03-19,34.1288
2021-03-20,34.1288
2021-03-21,34.1288
2021-03-22,34.1288
2021-03-23,34.1288
2021-03-24,34.1288
2021-03-25,34.1288
2021-03-26,34.1288
2021-03-27,34.1288
2021-03-28,34.1288
2021-03-29,34.1288
2021-03-30,34.1288
2021-03-31,32.7613
2021-04-01,32.7613
2021-04-02,32.7613
2021-04-03,32.7613
2021-04-04,32.7613
2021-04-05,32.7613
2021-04-06,32.7613
2021-04-07,32.7613
2021-04-08,32.7613
2021-04-09,32.7613
2021-04-10,32.7613
2021-04-11,32.7613
2021-04-12,32.7613
2021-04-13,32.7613
2021-04-14,32.7613
2021-04-15,32.7613
2021-04-16,32.7613
2021-04-17,32.7613
2021-04-18,32.7613
2021-04-19,32.7613
2021-04-20,32.7613
2021-04-21,32.7613
2021-04-22,32.7613
2021-04-23,32.7613
2021-04-24,32.7613
2021-04-25,32.7613
2021-04-26,32.7613
2021-04-27,32.7613
2021-04-28,32.7613
2021-04-29,32.7613
2021-04-30,32.7613
2021-05-01,32.7613
2021-05-02,32.7613
2021-05-03,32.7613
2021-05-04,32.7613
2021-05-05,32.7613
2021-05-06,32.7613
2021-05-07,32.7613
2021-05-08,32.7613
2021-05-09,32.7613
2021-05-10,32.7613
2021-05-11,32.7613
2021-05-12,32.7613
2021-05-13,32.7613
2021-05-14,32.7613
2021-05-15,32.7613
2021-05-16,32.7613
2021-05-17,32.7613
2021-05-18,32.7613
2021-05-19,32.7613
2021-05-20,32.7613
2021-05-21,32.7613
2021-05-22,32.7613
2021-05-23,32.7613
2021-05-24,32.7613
2021-05-25,32.7613
2021-05-26,32.7613
2021-05-27,32.7613
2021-05-28,32.7613
2021-05-29,32.7613
2021-05-30,32.7613
2021-05-31,32.7613
2021-06-01,32.7613
2021-06-02,32.7613
2021-06-03,32.7613
2021-06-04,32.7613
2021-06-05,32.7613
2021-06-06,32.7613
2021-06-07,32.7613
2021-06-08,32.7613
2021-06-09,32.7613
2021-06-10,32.7613
2021-06-11,32.7613
2021-06-12,32.7613
2021-06-13,32.7613
2021-06-14,32.7613
2021-06-15,32.7613
2021-06-16,32.7613
2021-06-17,32.7613
2021-06-18,32.7613
2021-06-19,32.7613
2021-06-20,32.7613
2021-06-21,32.7613
2021-06-22,32.7613
2021-06-23,32.7613
2021-06-24,32.7613
2021-06-25,32.7613
2021-06-26,32.7613
2021-06-27,32.7613
2021-06-28,32.7613
2021-06-29,32.7613
2021-06-30,34.257
2021-07-01,34.257
2021-07-02,34.257
2021-07-03,34.257
2021-07-04,34.257
2021-07-05,34.257
2021-07-06,34.257
2021-07-07,34.257
2021-07-08,34.257
2021-07-09,34.257
2021-07-10,34.257
2021-07-11,34.257
2021-07-12,34.257
2021-07-13,34.257
2021-07-14,34.257
2021-07-15,34.257
2021-07-16,34.257
2021-07-17,34.257
2021-07-18,34.257
2021-07-19,34.257
2021-07-20,34.257
2021-07-21,34.257
2021-07-22,34.257
2021-07-23,34.257
2021-07-24,34.257
2021-07-25,34.257
2021-07-26,34.257
2021-07-27,34.257
2021-07-28,34.257
2021-07-29,34.257
2021-07-30,34.257
2021-07-31,34.257
2021-08-01,34.257
2021-08-02,34.257
2021-08-03,34.257
2021-08-04,34.257
2021-08-05,34.257
2021-08-06,34.257
2021-08-07,34.257
2021-08-08,34.257
2021-08-09,34.257
2021-08-10,34.257
2021-08-11,34.257
2021-08-12,34.257
2021-08-13,34.257
2021-08-14,34.257
2021-08-15,34.257
2021-08-16,34.257
2021-08-17,34.257
2021-08-18,34.257
2021-08-19,34.257
2021-08-20,34.257
2021-08-21,34.257
2021-08-22,34.257
2021-08-23,34.257
2021-08-24,34.257
2021-08-25,34.257
2021-08-26,34.257
2021-08-27,34.257
2021-08-28,34.257
2021-08-29,34.257
2021-08-30,34.257
2021-08-31,34.257
2021-09-01,34.257
2021-09-02,34.257
2021-09-03,34.257
2021-09-04,34.257
2021-09-05,34.257
2021-09-06,34.257
2021-09-07,34.257
2021-09-08,34.257
2021-09-09,34.257
2021-09-10,34.257
2021-09-11,34.257
2021-09-12,34.257
2021-09-13,34.257
2021-09-14,34.257
2021-09-15,34.257
2021-09-16,34.257
2021-09-17,34.257
2021-09-18,34.257
2021-09-19,34.257
2021-09-20,34.257
2021-09-21,34.257
2021-09-22,34.257
2021-09-23,34.257
2021-09-24,34.257
2021-09-25,34.257
2021-09-26,34.257
2021-09-27,34.257
2021-09-28,34.257
2021-09-29,34.257
2021-09-30,34.5126
2021-10-01,34.5126
2021-10-02,34.5126
2021-10-03,34.5126
2021-10-04,34.5126
2021-10-05,34.5126
2021-10-06,34.5126
2021-10-07,34.5126
2021-10-08,34.5126
2021-10-09,34.5126
2021-10-10,34.5126
2021-10-11,34.5126
2021-10-12,34.5126
2021-10-13,34.5126
2021-10-14,34.5126
2021-10-15,34.5126
2021-10-16,34.5126
2021-10-17,34.5126
2021-10-18,34.5126
2021-10-19,34.5126
2021-10-20,34.5126
2021-10-21,34.5126
2021-10-22,34.5126
2021-10-23,34.5126
2021-10-24,34.5126
2021-10-25,34.5126
2021-10-26,34.5126
2021-10-27,34.5126
2021-10-28,34.5126
2021-10-29,34.5126
2021-10-30,34.5126
2021-10-31,34.5126
2021-11-01,34.5126
2021-11-02,34.5126
2021-11-03,34.5126
2021-11-04,34.5126
2021-11-05,34.5126
2021-11-06,34.5126
2021-11-07,34.5126
2021-11-08,34.5126
2021-11-09,34.5126
2021-11-10,34.5126
2021-11-11,34.5126
2021-11-12,34.5126
2021-11-13,34.5126
2021-11-14,34.5126
2021-11-15,34.5126
2021-11-16,34.5126
2021-11-17,34.5126
2021-11-18,34.5126
2021-11-19,34.5126
2021-11-20,34.5126
2021-11-21,34.5126
2021-11-22,34.5126
2021-11-23,34.5126
2021-11-24,34.5126
2021-11-25,34.5126
2021-11-26,34.5126
2021-11-27,34.5126
2021-11-28,34.5126
2021-11-29,34.5126
2021-11-30,34.5126
2021-12-01,34.5126
2021-12-02,34.5126
2021-12-03,34.5126
2021-12-04,34.5126
2021-12-05,34.5126
2021-12-06,34.5126
2021-12-07,34.5126
2021-12-08,34.5126
2021-12-09,34.5126
2021-12-10,34.5126
2021-12-11,34.5126
2021-12-12,34.5126
2021-12-13,34.5126
2021-12-14,34.5126
2021-12-15,34.5126
2021-12-16,34.5126
2021-12-17,34.5126
2021-12-18,34.5126
2021-12-19,34.5126
2021-12-20,34.5126
2021-12-21,34.5126
2021-12-22,34.5126
2021-12-23,34.5126
2021-12-24,34.5126
2021-12-25,34.5126
2021-12-26,34.5126
2021-12-27,34.5126
2021-12-28,34.5126
2021-12-29,34.5126
2021-12-30,34.5126
2021-12-31,34.0024
2022-01-01,34.0024
2022-01-02,34.0024
2022-01-03,34.0024
2022-01-04,34.0024
2022-01-05,34.0024
2022-01-06,34.0024
2022-01-07,34.0024
2022-01-08,34.0024
2022-01-09,34.0024
2022-01-10,34.0024
2022-01-11,34.0024
2022-01-12,34.0024
2022-01-13,34.0024
2022-01-14,34.0024
2022-01-15,34.0024
2022-01-16,34.0024
2022-01-17,34.0024
2022-01-18,34.0024
2022-01-19,34.0024
2022-01-20,34.0024
2022-01-21,34.0024
2022-01-22,34.0024
2022-01-23,34.0024
2022-01-24,34.0024
2022-01-25,34.0024
2022-01-26,34.0024
2022-01-27,34.0024
2022-01-28,34.0024
2022-01-29,34.0024
2022-01-30,34.0024
2022-01-31,34.0024
2022-02-01,34.0024
2022-02-02,34.0024
2022-02-03,34.0024
2022-02-04,34.0024
2022-02-05,34.0024
2022-02-06,34.0024
2022-02-07,34.0024
2022-02-08,34.0024
2022-02-09,34.0024
2022-02-10,34.0024
2022-02-11,34.0024
2022-02-12,34.0024
2022-02-13,34.0024
2022-02-14,34.0024
2022-02-15,34.0024
2022-02-16,34.0024
2022-02-17,34.0024
2022-02-18,34.0024
2022-02-19,34.0024
2022-02-20,34.0024
2022-02-21,34.0024
2022-02-22,34.0024
2022-02-23,34.0024
2022-02-24,34.0024
2022-02-25,34.0024
2022-02-26,34.0024
2022-02-27,34.0024
2022-02-28,34.0024
2022-03-01,34.0024
2022-03-02,34.0024
2022-03-03,34.0024
2022-03-04,34.0024
2022-03-05,34.0024
2022-03-06,34.0024
2022-03-07,34.0024
2022-03-08,34.0024
2022-03-09,34.0024
2022-03-10,34.0024
2022-03-11,34.0024
2022-03-12,34.0024
2022-03-13,34.0024
2022-03-14,34.0024
2022-03-15,34.0024
2022-03-16,34.0024
2022-03-17,34.0024
2022-03-18,34.0024
2022-03-19,34.0024
2022-03-20,34.0024
2022-03-21,34.0024
2022-03-22,34.0024
2022-03-23,34.0024
2022-03-24,34.0024
2022-03-25,34.0024
2022-03-26,34.0024
2022-03-27,34.0024
2022-03-28,34.0024
2022-03-29,34.0024
2022-03-30,34.0024
2022-03-31,32.4791
2022-04-01,32.4791
2022-04-02,32.4791
2022-04-03,32.4791
2022-04-04,32.4791
2022-04-05,32.4791
2022-04-06,32.4791
2022-04-07,32.4791
2022-04-08,32.4791
2022-04-09,32.4791
2022-04-10,32.4791
2022-04-11,32.4791
2022-04-12,32.4791
2022-04-13,32.4791
2022-04-14,32.4791
2022-04-15,32.4791
2022-04-16,32.4791
2022-04-17,32.4791
2022-04-18,32.4791
2022-04-19,32.4791
2022-04-20,32.4791
2022-04-21,32.4791
2022-04-22,32.4791
2022-04-23,32.4791
2022-04-24,32.4791
2022-04-25,32.4791
2022-04-26,32.4791
2022-04-27,32.4791
2022-04-28,32.4791
2022-04-29,32.4791
2022-04-30,32.4791
2022-05-01,32.4791
2022-05-02,32.4791
2022-05-03,32.4791
2022-05-04,32.4791
2022-05-05,32.4791
2022-05-06,32.4791
2022-05-07,32.4791
2022-05-08,32.4791
2022-05-09,32.4791
2022-05-10,32.4791
2022-05-11,32.4791
2022-05-12,32.4791
2022-05-13,32.4791
2022-05-14,32.4791
2022-05-15,32.4791
2022-05-16,32.4791
2022-05-17,32.4791
2022-05-18,32.4791
2022-05-19,32.4791
2022-05-20,32.4791
2022-05-21,32.4791
2022-05-22,32.4791
2022-05-23,32.4791
2022-05-24,32.4791
2022-05-25,32.4791
2022-05-26,32.4791
2022-05-27,32.4791
2022-05-28,32.4791
2022-05-29,32.4791
2022-05-30,32.4791
2022-05-31,32.4791
2022-06-01,32.4791
2022-06-02,32.4791
2022-06-03,32.4791
2022-06-04,32.4791
2022-06-05,32.4791
2022-06-06,32.4791
2022-06-07,32.4791
2022-06-08,32.4791
2022-06-09,32.4791
2022-06-10,32.4791
2022-06-11,32.4791
2022-06-12,32.4791
2022-06-13,32.4791
2022-06-14,32.4791
2022-06-15,32.4791
2022-06-16,32.4791
2022-06-17,32.4791
2022-06-18,32.4791
2022-06-19,32.4791
2022-06-20,32.4791
2022-06-21,32.4791
2022-06-22,32.4791
2022-06-23,32.4791
2022-06-24,32.4791
2022-06-25,32.4791
2022-06-26,32.4791
2022-06-27,32.4791
2022-06-28,32.4791
2022-06-29,32.4791
2022-06-30,31.752
2022-07-01,31.752
2022-07-02,31.752
2022-07-03,31.752
2022-07-04,31.752
2022-07-05,31.752
2022-07-06,31.752
2022-07-07,31.752
2022-07-08,31.752
2022-07-09,31.752
2022-07-10,31.752
2022-07-11,31.752
2022-07-12,31.752
2022-07-13,31.752
2022-07-14,31.752
2022-07-15,31.752
2022-07-16,31.752
2022-07-17,31.752
2022-07-18,31.752
2022-07-19,31.752
2022-07-20,31.752
2022-07-21,31.752
2022-07-22,31.752
2022-07-23,31.752
2022-07-24,31.752
2022-07-25,31.752
2022-07-26,31.752
2022-07-27,31.752
2022-07-28,31.752
2022-07-29,31.752
2022-07-30,31.752
2022-07-31,31.752
2022-08-01,31.752
2022-08-02,31.752
2022-08-03,31.752
2022-08-04,31.752
2022-08-05,31.752
2022-08-06,31.752
2022-08-07,31.752
2022-08-08,31.752
2022-08-09,31.752
2022-08-10,31.752
2022-08-11,31.752
2022-08-12,31.752
2022-08-13,31.752
2022-08-14,31.752
2022-08-15,31.752
2022-08-16,31.752
2022-08-17,31.752
2022-08-18,31.752
2022-08-19,31.752
2022-08-20,31.752
2022-08-21,31.752
2022-08-22,31.752
2022-08-23,31.752
2022-08-24,31.752
2022-08-25,31.752
2022-08-26,31.752
2022-08-27,31.752
2022-08-28,31.752
2022-08-29,31.752
2022-08-30,31.752
2022-08-31,31.752
2022-09-01,31.752
2022-09-02,31.752
2022-09-03,31.752
2022-09-04,31.752
2022-09-05,31.752
2022-09-06,31.752
2022-09-07,31.752
2022-09-08,31.752
2022-09-09,31.752
2022-09-10,31.752
2022-09-11,31.752
2022-09-12,31.752
2022-09-13,31.752
2022-09-14,31.752
2022-09-15,31.752
2022-09-16,31.752
2022-09-17,31.752
2022-09-18,31.752
2022-09-19,31.752
2022-09-20,31.752
2022-09-21,31.752
2022-09-22,31.752
2022-09-23,31.752
2022-09-24,31.752
2022-09-25,31.752
2022-09-26,31.752
2022-09-27,31.752
2022-09-28,31.752
2022-09-29,31.752
2022-09-30,30.2877
2022-10-01,30.2877
2022-10-02,30.2877
2022-10-03,30.2877
2022-10-04,30.2877
2022-10-05,30.2877
2022-10-06,30.2877
2022-10-07,30.2877
2022-10-08,30.2877
2022-10-09,30.2877
2022-10-10,30.2877
2022-10-11,30.2877
2022-10-12,30.2877
2022-10-13,30.2877
2022-10-14,30.2877
2022-10-15,30.2877
2022-10-16,30.2877
2022-10-17,30.2877
2022-10-18,30.2877
2022-10-19,30.2877
2022-10-20,30.2877
2022-10-21,30.2877
2022-10-22,30.2877
2022-10-23,30.2877
2022-10-24,30.2877
2022-10-25,30.2877
2022-10-26,30.2877
2022-10-27,30.2877
2022-10-28,30.2877
2022-10-29,30.2877
2022-10-30,30.2877
2022-10-31,30.2877
2022-11-01,30.2877
2022-11-02,30.2877
2022-11-03,30.2877
2022-11-04,30.2877
2022-11-05,30.2877
2022-11-06,30.2877
2022-11-07,30.2877
2022-11-08,30.2877
2022-11-09,30.2877
2022-11-10,30.2877
2022-11-11,30.2877
2022-11-12,30.2877
2022-11-13,30.2877
2022-11-14,30.2877
2022-11-15,30.2877
2022-11-16,30.2877
2022-11-17,30.2877
2022-11-18,30.2877
2022-11-19,30.2877
2022-11-20,30.2877
2022-11-21,30.2877
2022-11-22,30.2877
2022-11-23,30.2877
2022-11-24,30.2877
2022-11-25,30.2877
2022-11-26,30.2877
2022-11-27,30.2877
2022-11-28,30.2877
2022-11-29,30.2877
2022-11-30,30.2877
2022-12-01,30.2877
2022-12-02,30.2877
2022-12-03,30.2877
2022-12-04,30.2877
2022-12-05,30.2877
2022-12-06,30.2877
2022-12-07,30.2877
2022-12-08,30.2877
2022-12-09,30.2877
2022-12-10,30.2877
2022-12-11,30.2877
2022-12-12,30.2877
2022-12-13,30.2877
2022-12-14,30.2877
2022-12-15,30.2877
2022-12-16,30.2877
2022-12-17,30.2877
2022-12-18,30.2877
2022-12-19,30.2877
2022-12-20,30.2877
2022-12-21,30.2877
2022-12-22,30.2877
2022-12-23,30.2877
2022-12-24,30.2877
2022-12-25,30.2877
2022-12-26,30.2877
2022-12-27,30.2877
2022-12-28,30.2877
2022-12-29,30.2877
2022-12-30,30.2877
2022-12-31,27.6155
2023-01-01,27.6155
2023-01-02,27.6155
2023-01-03,27.6155
2023-01-04,27.6155
2023-01-05,27.6155
2023-01-06,27.6155
2023-01-07,27.6155
2023-01-08,27.6155
2023-01-09,27.6155
2023-01-10,27.6155
2023-01-11,27.6155
2023-01-12,27.6155
2023-01-13,27.6155
2023-01-14,27.6155
2023-01-15,27.6155
2023-01-16,27.6155
2023-01-17,27.6155
2023-01-18,27.6155
2023-01-19,27.6155
2023-01-20,27.6155
2023-01-21,27.6155
2023-01-22,27.6155
2023-01-23,27.6155
2023-01-24,27.6155
2023-01-25,27.6155
2023-01-26,27.6155
2023-01-27,27.6155
2023-01-28,27.6155
2023-01-29,27.6155
2023-01-30,27.6155
2023-01-31,27.6155
2023-02-01,27.6155
2023-02-02,27.6155
2023-02-03,27.6155
2023-02-04,27.6155
2023-02-05,27.6155
2023-02-06,27.6155
2023-02-07,27.6155
2023-02-08,27.6155
2023-02-09,27.6155
2023-02-10,27.6155
2023-02-11,27.6155
2023-02-12,27.6155
2023-02-13,27.6155
2023-02-14,27.6155
2023-02-15,27.6155
2023-02-16,27.6155
2023-02-17,27.6155
2023-02-18,27.6155
2023-02-19,27.6155
2023-02-20,27.6155
2023-02-21,27.6155
2023-02-22,27.6155
2023-02-23,27.6155
2023-02-24,27.6155
2023-02-25,27.6155
2023-02-26,27.6155
2023-02-27,27.6155
2023-02-28,27.6155
2023-03-01,27.6155
2023-03-02,27.6155
2023-03-03,27.6155
2023-03-04,27.6155
2023-03-05,27.6155
2023-03-06,27.6155
2023-03-07,27.6155
2023-03-08,27.6155
2023-03-09,27.6155
2023-03-10,27.6155
2023-03-11,27.6155
2023-03-12,27.6155
2023-03-13,27.6155
2023-03-14,27.6155
2023-03-15,27.6155
2023-03-16,27.6155
2023-03-17,27.6155
2023-03-18,27.6155
2023-03-19,27.6155
2023-03-20,27.6155
2023-03-21,27.6155
2023-03-22,27.6155
2023-03-23,27.6155
2023-03-24,27.6155
2023-03-25,27.6155
2023-03-26,27.6155
2023-03-27,27.6155
2023-03-28,27.6155
2023-03-29,27.6155
2023-03-30,27.6155
2023-03-31,24.9172
