,LGIH US Equity
2020-06-25,26.4379
2020-06-26,26.4379
2020-06-27,26.4379
2020-06-28,26.4379
2020-06-29,26.4379
2020-06-30,25.8735
2020-07-01,25.8735
2020-07-02,25.8735
2020-07-03,25.8735
2020-07-04,25.8735
2020-07-05,25.8735
2020-07-06,25.8735
2020-07-07,25.8735
2020-07-08,25.8735
2020-07-09,25.8735
2020-07-10,25.8735
2020-07-11,25.8735
2020-07-12,25.8735
2020-07-13,25.8735
2020-07-14,25.8735
2020-07-15,25.8735
2020-07-16,25.8735
2020-07-17,25.8735
2020-07-18,25.8735
2020-07-19,25.8735
2020-07-20,25.8735
2020-07-21,25.8735
2020-07-22,25.8735
2020-07-23,25.8735
2020-07-24,25.8735
2020-07-25,25.8735
2020-07-26,25.8735
2020-07-27,25.8735
2020-07-28,25.8735
2020-07-29,25.8735
2020-07-30,25.8735
2020-07-31,25.8735
2020-08-01,25.8735
2020-08-02,25.8735
2020-08-03,25.8735
2020-08-04,25.8735
2020-08-05,25.8735
2020-08-06,25.8735
2020-08-07,25.8735
2020-08-08,25.8735
2020-08-09,25.8735
2020-08-10,25.8735
2020-08-11,25.8735
2020-08-12,25.8735
2020-08-13,25.8735
2020-08-14,25.8735
2020-08-15,25.8735
2020-08-16,25.8735
2020-08-17,25.8735
2020-08-18,25.8735
2020-08-19,25.8735
2020-08-20,25.8735
2020-08-21,25.8735
2020-08-22,25.8735
2020-08-23,25.8735
2020-08-24,25.8735
2020-08-25,25.8735
2020-08-26,25.8735
2020-08-27,25.8735
2020-08-28,25.8735
2020-08-29,25.8735
2020-08-30,25.8735
2020-08-31,25.8735
2020-09-01,25.8735
2020-09-02,25.8735
2020-09-03,25.8735
2020-09-04,25.8735
2020-09-05,25.8735
2020-09-06,25.8735
2020-09-07,25.8735
2020-09-08,25.8735
2020-09-09,25.8735
2020-09-10,25.8735
2020-09-11,25.8735
2020-09-12,25.8735
2020-09-13,25.8735
2020-09-14,25.8735
2020-09-15,25.8735
2020-09-16,25.8735
2020-09-17,25.8735
2020-09-18,25.8735
2020-09-19,25.8735
2020-09-20,25.8735
2020-09-21,25.8735
2020-09-22,25.8735
2020-09-23,25.8735
2020-09-24,25.8735
2020-09-25,25.8735
2020-09-26,25.8735
2020-09-27,25.8735
2020-09-28,25.8735
2020-09-29,25.8735
2020-09-30,28.1985
2020-10-01,28.1985
2020-10-02,28.1985
2020-10-03,28.1985
2020-10-04,28.1985
2020-10-05,28.1985
2020-10-06,28.1985
2020-10-07,28.1985
2020-10-08,28.1985
2020-10-09,28.1985
2020-10-10,28.1985
2020-10-11,28.1985
2020-10-12,28.1985
2020-10-13,28.1985
2020-10-14,28.1985
2020-10-15,28.1985
2020-10-16,28.1985
2020-10-17,28.1985
2020-10-18,28.1985
2020-10-19,28.1985
2020-10-20,28.1985
2020-10-21,28.1985
2020-10-22,28.1985
2020-10-23,28.1985
2020-10-24,28.1985
2020-10-25,28.1985
2020-10-26,28.1985
2020-10-27,28.1985
2020-10-28,28.1985
2020-10-29,28.1985
2020-10-30,28.1985
2020-10-31,28.1985
2020-11-01,28.1985
2020-11-02,28.1985
2020-11-03,28.1985
2020-11-04,28.1985
2020-11-05,28.1985
2020-11-06,28.1985
2020-11-07,28.1985
2020-11-08,28.1985
2020-11-09,28.1985
2020-11-10,28.1985
2020-11-11,28.1985
2020-11-12,28.1985
2020-11-13,28.1985
2020-11-14,28.1985
2020-11-15,28.1985
2020-11-16,28.1985
2020-11-17,28.1985
2020-11-18,28.1985
2020-11-19,28.1985
2020-11-20,28.1985
2020-11-21,28.1985
2020-11-22,28.1985
2020-11-23,28.1985
2020-11-24,28.1985
2020-11-25,28.1985
2020-11-26,28.1985
2020-11-27,28.1985
2020-11-28,28.1985
2020-11-29,28.1985
2020-11-30,28.1985
2020-12-01,28.1985
2020-12-02,28.1985
2020-12-03,28.1985
2020-12-04,28.1985
2020-12-05,28.1985
2020-12-06,28.1985
2020-12-07,28.1985
2020-12-08,28.1985
2020-12-09,28.1985
2020-12-10,28.1985
2020-12-11,28.1985
2020-12-12,28.1985
2020-12-13,28.1985
2020-12-14,28.1985
2020-12-15,28.1985
2020-12-16,28.1985
2020-12-17,28.1985
2020-12-18,28.1985
2020-12-19,28.1985
2020-12-20,28.1985
2020-12-21,28.1985
2020-12-22,28.1985
2020-12-23,28.1985
2020-12-24,28.1985
2020-12-25,28.1985
2020-12-26,28.1985
2020-12-27,28.1985
2020-12-28,28.1985
2020-12-29,28.1985
2020-12-30,28.1985
2020-12-31,32.6474
2021-01-01,32.6474
2021-01-02,32.6474
2021-01-03,32.6474
2021-01-04,32.6474
2021-01-05,32.6474
2021-01-06,32.6474
2021-01-07,32.6474
2021-01-08,32.6474
2021-01-09,32.6474
2021-01-10,32.6474
2021-01-11,32.6474
2021-01-12,32.6474
2021-01-13,32.6474
2021-01-14,32.6474
2021-01-15,32.6474
2021-01-16,32.6474
2021-01-17,32.6474
2021-01-18,32.6474
2021-01-19,32.6474
2021-01-20,32.6474
2021-01-21,32.6474
2021-01-22,32.6474
2021-01-23,32.6474
2021-01-24,32.6474
2021-01-25,32.6474
2021-01-26,32.6474
2021-01-27,32.6474
2021-01-28,32.6474
2021-01-29,32.6474
2021-01-30,32.6474
2021-01-31,32.6474
2021-02-01,32.6474
2021-02-02,32.6474
2021-02-03,32.6474
2021-02-04,32.6474
2021-02-05,32.6474
2021-02-06,32.6474
2021-02-07,32.6474
2021-02-08,32.6474
2021-02-09,32.6474
2021-02-10,32.6474
2021-02-11,32.6474
2021-02-12,32.6474
2021-02-13,32.6474
2021-02-14,32.6474
2021-02-15,32.6474
2021-02-16,32.6474
2021-02-17,32.6474
2021-02-18,32.6474
2021-02-19,32.6474
2021-02-20,32.6474
2021-02-21,32.6474
2021-02-22,32.6474
2021-02-23,32.6474
2021-02-24,32.6474
2021-02-25,32.6474
2021-02-26,32.6474
2021-02-27,32.6474
2021-02-28,32.6474
2021-03-01,32.6474
2021-03-02,32.6474
2021-03-03,32.6474
2021-03-04,32.6474
2021-03-05,32.6474
2021-03-06,32.6474
2021-03-07,32.6474
2021-03-08,32.6474
2021-03-09,32.6474
2021-03-10,32.6474
2021-03-11,32.6474
2021-03-12,32.6474
2021-03-13,32.6474
2021-03-14,32.6474
2021-03-15,32.6474
2021-03-16,32.6474
2021-03-17,32.6474
2021-03-18,32.6474
2021-03-19,32.6474
2021-03-20,32.6474
2021-03-21,32.6474
2021-03-22,32.6474
2021-03-23,32.6474
2021-03-24,32.6474
2021-03-25,32.6474
2021-03-26,32.6474
2021-03-27,32.6474
2021-03-28,32.6474
2021-03-29,32.6474
2021-03-30,32.6474
2021-03-31,36.6381
2021-04-01,36.6381
2021-04-02,36.6381
2021-04-03,36.6381
2021-04-04,36.6381
2021-04-05,36.6381
2021-04-06,36.6381
2021-04-07,36.6381
2021-04-08,36.6381
2021-04-09,36.6381
2021-04-10,36.6381
2021-04-11,36.6381
2021-04-12,36.6381
2021-04-13,36.6381
2021-04-14,36.6381
2021-04-15,36.6381
2021-04-16,36.6381
2021-04-17,36.6381
2021-04-18,36.6381
2021-04-19,36.6381
2021-04-20,36.6381
2021-04-21,36.6381
2021-04-22,36.6381
2021-04-23,36.6381
2021-04-24,36.6381
2021-04-25,36.6381
2021-04-26,36.6381
2021-04-27,36.6381
2021-04-28,36.6381
2021-04-29,36.6381
2021-04-30,36.6381
2021-05-01,36.6381
2021-05-02,36.6381
2021-05-03,36.6381
2021-05-04,36.6381
2021-05-05,36.6381
2021-05-06,36.6381
2021-05-07,36.6381
2021-05-08,36.6381
2021-05-09,36.6381
2021-05-10,36.6381
2021-05-11,36.6381
2021-05-12,36.6381
2021-05-13,36.6381
2021-05-14,36.6381
2021-05-15,36.6381
2021-05-16,36.6381
2021-05-17,36.6381
2021-05-18,36.6381
2021-05-19,36.6381
2021-05-20,36.6381
2021-05-21,36.6381
2021-05-22,36.6381
2021-05-23,36.6381
2021-05-24,36.6381
2021-05-25,36.6381
2021-05-26,36.6381
2021-05-27,36.6381
2021-05-28,36.6381
2021-05-29,36.6381
2021-05-30,36.6381
2021-05-31,36.6381
2021-06-01,36.6381
2021-06-02,36.6381
2021-06-03,36.6381
2021-06-04,36.6381
2021-06-05,36.6381
2021-06-06,36.6381
2021-06-07,36.6381
2021-06-08,36.6381
2021-06-09,36.6381
2021-06-10,36.6381
2021-06-11,36.6381
2021-06-12,36.6381
2021-06-13,36.6381
2021-06-14,36.6381
2021-06-15,36.6381
2021-06-16,36.6381
2021-06-17,36.6381
2021-06-18,36.6381
2021-06-19,36.6381
2021-06-20,36.6381
2021-06-21,36.6381
2021-06-22,36.6381
2021-06-23,36.6381
2021-06-24,36.6381
2021-06-25,36.6381
2021-06-26,36.6381
2021-06-27,36.6381
2021-06-28,36.6381
2021-06-29,36.6381
2021-06-30,40.1983
2021-07-01,40.1983
2021-07-02,40.1983
2021-07-03,40.1983
2021-07-04,40.1983
2021-07-05,40.1983
2021-07-06,40.1983
2021-07-07,40.1983
2021-07-08,40.1983
2021-07-09,40.1983
2021-07-10,40.1983
2021-07-11,40.1983
2021-07-12,40.1983
2021-07-13,40.1983
2021-07-14,40.1983
2021-07-15,40.1983
2021-07-16,40.1983
2021-07-17,40.1983
2021-07-18,40.1983
2021-07-19,40.1983
2021-07-20,40.1983
2021-07-21,40.1983
2021-07-22,40.1983
2021-07-23,40.1983
2021-07-24,40.1983
2021-07-25,40.1983
2021-07-26,40.1983
2021-07-27,40.1983
2021-07-28,40.1983
2021-07-29,40.1983
2021-07-30,40.1983
2021-07-31,40.1983
2021-08-01,40.1983
2021-08-02,40.1983
2021-08-03,40.1983
2021-08-04,40.1983
2021-08-05,40.1983
2021-08-06,40.1983
2021-08-07,40.1983
2021-08-08,40.1983
2021-08-09,40.1983
2021-08-10,40.1983
2021-08-11,40.1983
2021-08-12,40.1983
2021-08-13,40.1983
2021-08-14,40.1983
2021-08-15,40.1983
2021-08-16,40.1983
2021-08-17,40.1983
2021-08-18,40.1983
2021-08-19,40.1983
2021-08-20,40.1983
2021-08-21,40.1983
2021-08-22,40.1983
2021-08-23,40.1983
2021-08-24,40.1983
2021-08-25,40.1983
2021-08-26,40.1983
2021-08-27,40.1983
2021-08-28,40.1983
2021-08-29,40.1983
2021-08-30,40.1983
2021-08-31,40.1983
2021-09-01,40.1983
2021-09-02,40.1983
2021-09-03,40.1983
2021-09-04,40.1983
2021-09-05,40.1983
2021-09-06,40.1983
2021-09-07,40.1983
2021-09-08,40.1983
2021-09-09,40.1983
2021-09-10,40.1983
2021-09-11,40.1983
2021-09-12,40.1983
2021-09-13,40.1983
2021-09-14,40.1983
2021-09-15,40.1983
2021-09-16,40.1983
2021-09-17,40.1983
2021-09-18,40.1983
2021-09-19,40.1983
2021-09-20,40.1983
2021-09-21,40.1983
2021-09-22,40.1983
2021-09-23,40.1983
2021-09-24,40.1983
2021-09-25,40.1983
2021-09-26,40.1983
2021-09-27,40.1983
2021-09-28,40.1983
2021-09-29,40.1983
2021-09-30,38.7295
2021-10-01,38.7295
2021-10-02,38.7295
2021-10-03,38.7295
2021-10-04,38.7295
2021-10-05,38.7295
2021-10-06,38.7295
2021-10-07,38.7295
2021-10-08,38.7295
2021-10-09,38.7295
2021-10-10,38.7295
2021-10-11,38.7295
2021-10-12,38.7295
2021-10-13,38.7295
2021-10-14,38.7295
2021-10-15,38.7295
2021-10-16,38.7295
2021-10-17,38.7295
2021-10-18,38.7295
2021-10-19,38.7295
2021-10-20,38.7295
2021-10-21,38.7295
2021-10-22,38.7295
2021-10-23,38.7295
2021-10-24,38.7295
2021-10-25,38.7295
2021-10-26,38.7295
2021-10-27,38.7295
2021-10-28,38.7295
2021-10-29,38.7295
2021-10-30,38.7295
2021-10-31,38.7295
2021-11-01,38.7295
2021-11-02,38.7295
2021-11-03,38.7295
2021-11-04,38.7295
2021-11-05,38.7295
2021-11-06,38.7295
2021-11-07,38.7295
2021-11-08,38.7295
2021-11-09,38.7295
2021-11-10,38.7295
2021-11-11,38.7295
2021-11-12,38.7295
2021-11-13,38.7295
2021-11-14,38.7295
2021-11-15,38.7295
2021-11-16,38.7295
2021-11-17,38.7295
2021-11-18,38.7295
2021-11-19,38.7295
2021-11-20,38.7295
2021-11-21,38.7295
2021-11-22,38.7295
2021-11-23,38.7295
2021-11-24,38.7295
2021-11-25,38.7295
2021-11-26,38.7295
2021-11-27,38.7295
2021-11-28,38.7295
2021-11-29,38.7295
2021-11-30,38.7295
2021-12-01,38.7295
2021-12-02,38.7295
2021-12-03,38.7295
2021-12-04,38.7295
2021-12-05,38.7295
2021-12-06,38.7295
2021-12-07,38.7295
2021-12-08,38.7295
2021-12-09,38.7295
2021-12-10,38.7295
2021-12-11,38.7295
2021-12-12,38.7295
2021-12-13,38.7295
2021-12-14,38.7295
2021-12-15,38.7295
2021-12-16,38.7295
2021-12-17,38.7295
2021-12-18,38.7295
2021-12-19,38.7295
2021-12-20,38.7295
2021-12-21,38.7295
2021-12-22,38.7295
2021-12-23,38.7295
2021-12-24,38.7295
2021-12-25,38.7295
2021-12-26,38.7295
2021-12-27,38.7295
2021-12-28,38.7295
2021-12-29,38.7295
2021-12-30,38.7295
2021-12-31,33.899
2022-01-01,33.899
2022-01-02,33.899
2022-01-03,33.899
2022-01-04,33.899
2022-01-05,33.899
2022-01-06,33.899
2022-01-07,33.899
2022-01-08,33.899
2022-01-09,33.899
2022-01-10,33.899
2022-01-11,33.899
2022-01-12,33.899
2022-01-13,33.899
2022-01-14,33.899
2022-01-15,33.899
2022-01-16,33.899
2022-01-17,33.899
2022-01-18,33.899
2022-01-19,33.899
2022-01-20,33.899
2022-01-21,33.899
2022-01-22,33.899
2022-01-23,33.899
2022-01-24,33.899
2022-01-25,33.899
2022-01-26,33.899
2022-01-27,33.899
2022-01-28,33.899
2022-01-29,33.899
2022-01-30,33.899
2022-01-31,33.899
2022-02-01,33.899
2022-02-02,33.899
2022-02-03,33.899
2022-02-04,33.899
2022-02-05,33.899
2022-02-06,33.899
2022-02-07,33.899
2022-02-08,33.899
2022-02-09,33.899
2022-02-10,33.899
2022-02-11,33.899
2022-02-12,33.899
2022-02-13,33.899
2022-02-14,33.899
2022-02-15,33.899
2022-02-16,33.899
2022-02-17,33.899
2022-02-18,33.899
2022-02-19,33.899
2022-02-20,33.899
2022-02-21,33.899
2022-02-22,33.899
2022-02-23,33.899
2022-02-24,33.899
2022-02-25,33.899
2022-02-26,33.899
2022-02-27,33.899
2022-02-28,33.899
2022-03-01,33.899
2022-03-02,33.899
2022-03-03,33.899
2022-03-04,33.899
2022-03-05,33.899
2022-03-06,33.899
2022-03-07,33.899
2022-03-08,33.899
2022-03-09,33.899
2022-03-10,33.899
2022-03-11,33.899
2022-03-12,33.899
2022-03-13,33.899
2022-03-14,33.899
2022-03-15,33.899
2022-03-16,33.899
2022-03-17,33.899
2022-03-18,33.899
2022-03-19,33.899
2022-03-20,33.899
2022-03-21,33.899
2022-03-22,33.899
2022-03-23,33.899
2022-03-24,33.899
2022-03-25,33.899
2022-03-26,33.899
2022-03-27,33.899
2022-03-28,33.899
2022-03-29,33.899
2022-03-30,33.899
2022-03-31,30.9438
2022-04-01,30.9438
2022-04-02,30.9438
2022-04-03,30.9438
2022-04-04,30.9438
2022-04-05,30.9438
2022-04-06,30.9438
2022-04-07,30.9438
2022-04-08,30.9438
2022-04-09,30.9438
2022-04-10,30.9438
2022-04-11,30.9438
2022-04-12,30.9438
2022-04-13,30.9438
2022-04-14,30.9438
2022-04-15,30.9438
2022-04-16,30.9438
2022-04-17,30.9438
2022-04-18,30.9438
2022-04-19,30.9438
2022-04-20,30.9438
2022-04-21,30.9438
2022-04-22,30.9438
2022-04-23,30.9438
2022-04-24,30.9438
2022-04-25,30.9438
2022-04-26,30.9438
2022-04-27,30.9438
2022-04-28,30.9438
2022-04-29,30.9438
2022-04-30,30.9438
2022-05-01,30.9438
2022-05-02,30.9438
2022-05-03,30.9438
2022-05-04,30.9438
2022-05-05,30.9438
2022-05-06,30.9438
2022-05-07,30.9438
2022-05-08,30.9438
2022-05-09,30.9438
2022-05-10,30.9438
2022-05-11,30.9438
2022-05-12,30.9438
2022-05-13,30.9438
2022-05-14,30.9438
2022-05-15,30.9438
2022-05-16,30.9438
2022-05-17,30.9438
2022-05-18,30.9438
2022-05-19,30.9438
2022-05-20,30.9438
2022-05-21,30.9438
2022-05-22,30.9438
2022-05-23,30.9438
2022-05-24,30.9438
2022-05-25,30.9438
2022-05-26,30.9438
2022-05-27,30.9438
2022-05-28,30.9438
2022-05-29,30.9438
2022-05-30,30.9438
2022-05-31,30.9438
2022-06-01,30.9438
2022-06-02,30.9438
2022-06-03,30.9438
2022-06-04,30.9438
2022-06-05,30.9438
2022-06-06,30.9438
2022-06-07,30.9438
2022-06-08,30.9438
2022-06-09,30.9438
2022-06-10,30.9438
2022-06-11,30.9438
2022-06-12,30.9438
2022-06-13,30.9438
2022-06-14,30.9438
2022-06-15,30.9438
2022-06-16,30.9438
2022-06-17,30.9438
2022-06-18,30.9438
2022-06-19,30.9438
2022-06-20,30.9438
2022-06-21,30.9438
2022-06-22,30.9438
2022-06-23,30.9438
2022-06-24,30.9438
2022-06-25,30.9438
2022-06-26,30.9438
2022-06-27,30.9438
2022-06-28,30.9438
2022-06-29,30.9438
2022-06-30,29.5619
2022-07-01,29.5619
2022-07-02,29.5619
2022-07-03,29.5619
2022-07-04,29.5619
2022-07-05,29.5619
2022-07-06,29.5619
2022-07-07,29.5619
2022-07-08,29.5619
2022-07-09,29.5619
2022-07-10,29.5619
2022-07-11,29.5619
2022-07-12,29.5619
2022-07-13,29.5619
2022-07-14,29.5619
2022-07-15,29.5619
2022-07-16,29.5619
2022-07-17,29.5619
2022-07-18,29.5619
2022-07-19,29.5619
2022-07-20,29.5619
2022-07-21,29.5619
2022-07-22,29.5619
2022-07-23,29.5619
2022-07-24,29.5619
2022-07-25,29.5619
2022-07-26,29.5619
2022-07-27,29.5619
2022-07-28,29.5619
2022-07-29,29.5619
2022-07-30,29.5619
2022-07-31,29.5619
2022-08-01,29.5619
2022-08-02,29.5619
2022-08-03,29.5619
2022-08-04,29.5619
2022-08-05,29.5619
2022-08-06,29.5619
2022-08-07,29.5619
2022-08-08,29.5619
2022-08-09,29.5619
2022-08-10,29.5619
2022-08-11,29.5619
2022-08-12,29.5619
2022-08-13,29.5619
2022-08-14,29.5619
2022-08-15,29.5619
2022-08-16,29.5619
2022-08-17,29.5619
2022-08-18,29.5619
2022-08-19,29.5619
2022-08-20,29.5619
2022-08-21,29.5619
2022-08-22,29.5619
2022-08-23,29.5619
2022-08-24,29.5619
2022-08-25,29.5619
2022-08-26,29.5619
2022-08-27,29.5619
2022-08-28,29.5619
2022-08-29,29.5619
2022-08-30,29.5619
2022-08-31,29.5619
2022-09-01,29.5619
2022-09-02,29.5619
2022-09-03,29.5619
2022-09-04,29.5619
2022-09-05,29.5619
2022-09-06,29.5619
2022-09-07,29.5619
2022-09-08,29.5619
2022-09-09,29.5619
2022-09-10,29.5619
2022-09-11,29.5619
2022-09-12,29.5619
2022-09-13,29.5619
2022-09-14,29.5619
2022-09-15,29.5619
2022-09-16,29.5619
2022-09-17,29.5619
2022-09-18,29.5619
2022-09-19,29.5619
2022-09-20,29.5619
2022-09-21,29.5619
2022-09-22,29.5619
2022-09-23,29.5619
2022-09-24,29.5619
2022-09-25,29.5619
2022-09-26,29.5619
2022-09-27,29.5619
2022-09-28,29.5619
2022-09-29,29.5619
2022-09-30,27.4406
2022-10-01,27.4406
2022-10-02,27.4406
2022-10-03,27.4406
2022-10-04,27.4406
2022-10-05,27.4406
2022-10-06,27.4406
2022-10-07,27.4406
2022-10-08,27.4406
2022-10-09,27.4406
2022-10-10,27.4406
2022-10-11,27.4406
2022-10-12,27.4406
2022-10-13,27.4406
2022-10-14,27.4406
2022-10-15,27.4406
2022-10-16,27.4406
2022-10-17,27.4406
2022-10-18,27.4406
2022-10-19,27.4406
2022-10-20,27.4406
2022-10-21,27.4406
2022-10-22,27.4406
2022-10-23,27.4406
2022-10-24,27.4406
2022-10-25,27.4406
2022-10-26,27.4406
2022-10-27,27.4406
2022-10-28,27.4406
2022-10-29,27.4406
2022-10-30,27.4406
2022-10-31,27.4406
2022-11-01,27.4406
2022-11-02,27.4406
2022-11-03,27.4406
2022-11-04,27.4406
2022-11-05,27.4406
2022-11-06,27.4406
2022-11-07,27.4406
2022-11-08,27.4406
2022-11-09,27.4406
2022-11-10,27.4406
2022-11-11,27.4406
2022-11-12,27.4406
2022-11-13,27.4406
2022-11-14,27.4406
2022-11-15,27.4406
2022-11-16,27.4406
2022-11-17,27.4406
2022-11-18,27.4406
2022-11-19,27.4406
2022-11-20,27.4406
2022-11-21,27.4406
2022-11-22,27.4406
2022-11-23,27.4406
2022-11-24,27.4406
2022-11-25,27.4406
2022-11-26,27.4406
2022-11-27,27.4406
2022-11-28,27.4406
2022-11-29,27.4406
2022-11-30,27.4406
2022-12-01,27.4406
2022-12-02,27.4406
2022-12-03,27.4406
2022-12-04,27.4406
2022-12-05,27.4406
2022-12-06,27.4406
2022-12-07,27.4406
2022-12-08,27.4406
2022-12-09,27.4406
2022-12-10,27.4406
2022-12-11,27.4406
2022-12-12,27.4406
2022-12-13,27.4406
2022-12-14,27.4406
2022-12-15,27.4406
2022-12-16,27.4406
2022-12-17,27.4406
2022-12-18,27.4406
2022-12-19,27.4406
2022-12-20,27.4406
2022-12-21,27.4406
2022-12-22,27.4406
2022-12-23,27.4406
2022-12-24,27.4406
2022-12-25,27.4406
2022-12-26,27.4406
2022-12-27,27.4406
2022-12-28,27.4406
2022-12-29,27.4406
2022-12-30,27.4406
2022-12-31,21.497
2023-01-01,21.497
2023-01-02,21.497
2023-01-03,21.497
2023-01-04,21.497
2023-01-05,21.497
2023-01-06,21.497
2023-01-07,21.497
2023-01-08,21.497
2023-01-09,21.497
2023-01-10,21.497
2023-01-11,21.497
2023-01-12,21.497
2023-01-13,21.497
2023-01-14,21.497
2023-01-15,21.497
2023-01-16,21.497
2023-01-17,21.497
2023-01-18,21.497
2023-01-19,21.497
2023-01-20,21.497
2023-01-21,21.497
2023-01-22,21.497
2023-01-23,21.497
2023-01-24,21.497
2023-01-25,21.497
2023-01-26,21.497
2023-01-27,21.497
2023-01-28,21.497
2023-01-29,21.497
2023-01-30,21.497
2023-01-31,21.497
2023-02-01,21.497
2023-02-02,21.497
2023-02-03,21.497
2023-02-04,21.497
2023-02-05,21.497
2023-02-06,21.497
2023-02-07,21.497
2023-02-08,21.497
2023-02-09,21.497
2023-02-10,21.497
2023-02-11,21.497
2023-02-12,21.497
2023-02-13,21.497
2023-02-14,21.497
2023-02-15,21.497
2023-02-16,21.497
2023-02-17,21.497
2023-02-18,21.497
2023-02-19,21.497
2023-02-20,21.497
2023-02-21,21.497
2023-02-22,21.497
2023-02-23,21.497
2023-02-24,21.497
2023-02-25,21.497
2023-02-26,21.497
2023-02-27,21.497
2023-02-28,21.497
2023-03-01,21.497
2023-03-02,21.497
2023-03-03,21.497
2023-03-04,21.497
2023-03-05,21.497
2023-03-06,21.497
2023-03-07,21.497
2023-03-08,21.497
2023-03-09,21.497
2023-03-10,21.497
2023-03-11,21.497
2023-03-12,21.497
2023-03-13,21.497
2023-03-14,21.497
2023-03-15,21.497
2023-03-16,21.497
2023-03-17,21.497
2023-03-18,21.497
2023-03-19,21.497
2023-03-20,21.497
2023-03-21,21.497
2023-03-22,21.497
2023-03-23,21.497
