,KO US Equity
,RETURN_COM_EQY
2023-03-19,40.5146
2023-03-20,40.5146
2023-03-21,40.5146
2023-03-22,40.5146
2023-03-23,40.5146
2023-03-24,40.5146
2023-03-25,40.5146
2023-03-26,40.5146
2023-03-27,40.5146
2023-03-28,40.5146
2023-03-29,40.5146
2023-03-30,40.5146
2023-03-31,39.4231
2023-04-01,39.4231
2023-04-02,39.4231
2023-04-03,39.4231
2023-04-04,39.4231
2023-04-05,39.4231
2023-04-06,39.4231
2023-04-07,39.4231
2023-04-08,39.4231
2023-04-09,39.4231
2023-04-10,39.4231
2023-04-11,39.4231
2023-04-12,39.4231
2023-04-13,39.4231
2023-04-14,39.4231
2023-04-15,39.4231
2023-04-16,39.4231
2023-04-17,39.4231
2023-04-18,39.4231
2023-04-19,39.4231
2023-04-20,39.4231
2023-04-21,39.4231
2023-04-22,39.4231
2023-04-23,39.4231
2023-04-24,39.4231
2023-04-25,39.4231
2023-04-26,39.4231
2023-04-27,39.4231
2023-04-28,39.4231
2023-04-29,39.4231
2023-04-30,39.4231
2023-05-01,39.4231
2023-05-02,39.4231
2023-05-03,39.4231
2023-05-04,39.4231
2023-05-05,39.4231
2023-05-06,39.4231
2023-05-07,39.4231
2023-05-08,39.4231
2023-05-09,39.4231
2023-05-10,39.4231
2023-05-11,39.4231
2023-05-12,39.4231
2023-05-13,39.4231
2023-05-14,39.4231
2023-05-15,39.4231
2023-05-16,39.4231
2023-05-17,39.4231
2023-05-18,39.4231
2023-05-19,39.4231
2023-05-20,39.4231
2023-05-21,39.4231
2023-05-22,39.4231
2023-05-23,39.4231
2023-05-24,39.4231
2023-05-25,39.4231
2023-05-26,39.4231
2023-05-27,39.4231
2023-05-28,39.4231
2023-05-29,39.4231
2023-05-30,39.4231
2023-05-31,39.4231
2023-06-01,39.4231
2023-06-02,39.4231
2023-06-03,39.4231
2023-06-04,39.4231
2023-06-05,39.4231
2023-06-06,39.4231
2023-06-07,39.4231
2023-06-08,39.4231
2023-06-09,39.4231
2023-06-10,39.4231
2023-06-11,39.4231
2023-06-12,39.4231
2023-06-13,39.4231
2023-06-14,39.4231
2023-06-15,39.4231
2023-06-16,39.4231
2023-06-17,39.4231
2023-06-18,39.4231
2023-06-19,39.4231
2023-06-20,39.4231
2023-06-21,39.4231
2023-06-22,39.4231
2023-06-23,39.4231
2023-06-24,39.4231
2023-06-25,39.4231
2023-06-26,39.4231
2023-06-27,39.4231
2023-06-28,39.4231
2023-06-29,39.4231
2023-06-30,42.8822
2023-07-01,42.8822
2023-07-02,42.8822
2023-07-03,42.8822
2023-07-04,42.8822
2023-07-05,42.8822
2023-07-06,42.8822
2023-07-07,42.8822
2023-07-08,42.8822
2023-07-09,42.8822
2023-07-10,42.8822
2023-07-11,42.8822
2023-07-12,42.8822
2023-07-13,42.8822
2023-07-14,42.8822
2023-07-15,42.8822
2023-07-16,42.8822
2023-07-17,42.8822
2023-07-18,42.8822
2023-07-19,42.8822
2023-07-20,42.8822
2023-07-21,42.8822
2023-07-22,42.8822
2023-07-23,42.8822
2023-07-24,42.8822
2023-07-25,42.8822
2023-07-26,42.8822
2023-07-27,42.8822
2023-07-28,42.8822
2023-07-29,42.8822
2023-07-30,42.8822
2023-07-31,42.8822
2023-08-01,42.8822
2023-08-02,42.8822
2023-08-03,42.8822
2023-08-04,42.8822
2023-08-05,42.8822
2023-08-06,42.8822
2023-08-07,42.8822
2023-08-08,42.8822
2023-08-09,42.8822
2023-08-10,42.8822
2023-08-11,42.8822
2023-08-12,42.8822
2023-08-13,42.8822
2023-08-14,42.8822
2023-08-15,42.8822
2023-08-16,42.8822
2023-08-17,42.8822
2023-08-18,42.8822
2023-08-19,42.8822
2023-08-20,42.8822
2023-08-21,42.8822
2023-08-22,42.8822
2023-08-23,42.8822
2023-08-24,42.8822
2023-08-25,42.8822
2023-08-26,42.8822
2023-08-27,42.8822
2023-08-28,42.8822
2023-08-29,42.8822
2023-08-30,42.8822
2023-08-31,42.8822
2023-09-01,42.8822
2023-09-02,42.8822
2023-09-03,42.8822
2023-09-04,42.8822
2023-09-05,42.8822
2023-09-06,42.8822
2023-09-07,42.8822
2023-09-08,42.8822
2023-09-09,42.8822
2023-09-10,42.8822
2023-09-11,42.8822
2023-09-12,42.8822
2023-09-13,42.8822
2023-09-14,42.8822
2023-09-15,42.8822
2023-09-16,42.8822
2023-09-17,42.8822
2023-09-18,42.8822
2023-09-19,42.8822
2023-09-20,42.8822
2023-09-21,42.8822
2023-09-22,42.8822
2023-09-23,42.8822
2023-09-24,42.8822
2023-09-25,42.8822
2023-09-26,42.8822
2023-09-27,42.8822
2023-09-28,42.8822
2023-09-29,43.851
2023-09-30,43.851
2023-10-01,43.851
2023-10-02,43.851
2023-10-03,43.851
2023-10-04,43.851
2023-10-05,43.851
2023-10-06,43.851
2023-10-07,43.851
2023-10-08,43.851
2023-10-09,43.851
2023-10-10,43.851
2023-10-11,43.851
2023-10-12,43.851
2023-10-13,43.851
2023-10-14,43.851
2023-10-15,43.851
2023-10-16,43.851
2023-10-17,43.851
2023-10-18,43.851
2023-10-19,43.851
2023-10-20,43.851
2023-10-21,43.851
2023-10-22,43.851
2023-10-23,43.851
2023-10-24,43.851
2023-10-25,43.851
2023-10-26,43.851
2023-10-27,43.851
2023-10-28,43.851
2023-10-29,43.851
2023-10-30,43.851
2023-10-31,43.851
2023-11-01,43.851
2023-11-02,43.851
2023-11-03,43.851
2023-11-04,43.851
2023-11-05,43.851
2023-11-06,43.851
2023-11-07,43.851
2023-11-08,43.851
2023-11-09,43.851
2023-11-10,43.851
2023-11-11,43.851
2023-11-12,43.851
2023-11-13,43.851
2023-11-14,43.851
2023-11-15,43.851
2023-11-16,43.851
2023-11-17,43.851
2023-11-18,43.851
2023-11-19,43.851
2023-11-20,43.851
2023-11-21,43.851
2023-11-22,43.851
2023-11-23,43.851
2023-11-24,43.851
2023-11-25,43.851
2023-11-26,43.851
2023-11-27,43.851
2023-11-28,43.851
2023-11-29,43.851
2023-11-30,43.851
2023-12-01,43.851
2023-12-02,43.851
2023-12-03,43.851
2023-12-04,43.851
2023-12-05,43.851
2023-12-06,43.851
2023-12-07,43.851
2023-12-08,43.851
2023-12-09,43.851
2023-12-10,43.851
2023-12-11,43.851
2023-12-12,43.851
2023-12-13,43.851
2023-12-14,43.851
2023-12-15,43.851
2023-12-16,43.851
2023-12-17,43.851
2023-12-18,43.851
2023-12-19,43.851
2023-12-20,43.851
2023-12-21,43.851
2023-12-22,43.851
2023-12-23,43.851
2023-12-24,43.851
2023-12-25,43.851
2023-12-26,43.851
2023-12-27,43.851
2023-12-28,43.851
2023-12-29,43.851
2023-12-30,43.851
2023-12-31,42.8166
2024-01-01,42.8166
2024-01-02,42.8166
2024-01-03,42.8166
2024-01-04,42.8166
2024-01-05,42.8166
2024-01-06,42.8166
2024-01-07,42.8166
2024-01-08,42.8166
2024-01-09,42.8166
2024-01-10,42.8166
2024-01-11,42.8166
2024-01-12,42.8166
2024-01-13,42.8166
2024-01-14,42.8166
2024-01-15,42.8166
2024-01-16,42.8166
2024-01-17,42.8166
2024-01-18,42.8166
2024-01-19,42.8166
2024-01-20,42.8166
2024-01-21,42.8166
2024-01-22,42.8166
2024-01-23,42.8166
2024-01-24,42.8166
2024-01-25,42.8166
2024-01-26,42.8166
2024-01-27,42.8166
2024-01-28,42.8166
2024-01-29,42.8166
2024-01-30,42.8166
2024-01-31,42.8166
2024-02-01,42.8166
2024-02-02,42.8166
2024-02-03,42.8166
2024-02-04,42.8166
2024-02-05,42.8166
2024-02-06,42.8166
2024-02-07,42.8166
2024-02-08,42.8166
2024-02-09,42.8166
2024-02-10,42.8166
2024-02-11,42.8166
2024-02-12,42.8166
2024-02-13,42.8166
2024-02-14,42.8166
2024-02-15,42.8166
2024-02-16,42.8166
2024-02-17,42.8166
2024-02-18,42.8166
2024-02-19,42.8166
2024-02-20,42.8166
2024-02-21,42.8166
2024-02-22,42.8166
2024-02-23,42.8166
2024-02-24,42.8166
2024-02-25,42.8166
2024-02-26,42.8166
2024-02-27,42.8166
2024-02-28,42.8166
2024-02-29,42.8166
2024-03-01,42.8166
2024-03-02,42.8166
2024-03-03,42.8166
2024-03-04,42.8166
2024-03-05,42.8166
2024-03-06,42.8166
2024-03-07,42.8166
2024-03-08,42.8166
2024-03-09,42.8166
2024-03-10,42.8166
2024-03-11,42.8166
2024-03-12,42.8166
2024-03-13,42.8166
2024-03-14,42.8166
2024-03-15,42.8166
2024-03-16,42.8166
2024-03-17,42.8166
2024-03-18,42.8166
2024-03-19,42.8166
2024-03-20,42.8166
2024-03-21,42.8166
2024-03-22,42.8166
2024-03-23,42.8166
2024-03-24,42.8166
2024-03-25,42.8166
2024-03-26,42.8166
2024-03-27,42.8166
2024-03-28,42.8166
2024-03-29,42.8166
2024-03-30,42.8166
2024-03-31,42.8166
2024-04-01,42.8166
2024-04-02,42.8166
2024-04-03,42.8166
2024-04-04,42.8166
2024-04-05,42.8166
2024-04-06,42.8166
2024-04-07,42.8166
2024-04-08,42.8166
