,TPIC US Equity
2020-05-05,-2.0261
2020-05-06,-2.0261
2020-05-07,-2.0261
2020-05-08,-2.0261
2020-05-09,-2.0261
2020-05-10,-2.0261
2020-05-11,-2.0261
2020-05-12,-2.0261
2020-05-13,-2.0261
2020-05-14,-2.0261
2020-05-15,-2.0261
2020-05-16,-2.0261
2020-05-17,-2.0261
2020-05-18,-2.0261
2020-05-19,-2.0261
2020-05-20,-2.0261
2020-05-21,-2.0261
2020-05-22,-2.0261
2020-05-23,-2.0261
2020-05-24,-2.0261
2020-05-25,-2.0261
2020-05-26,-2.0261
2020-05-27,-2.0261
2020-05-28,-2.0261
2020-05-29,-2.0261
2020-05-30,-2.0261
2020-05-31,-2.0261
2020-06-01,-2.0261
2020-06-02,-2.0261
2020-06-03,-2.0261
2020-06-04,-2.0261
2020-06-05,-2.0261
2020-06-06,-2.0261
2020-06-07,-2.0261
2020-06-08,-2.0261
2020-06-09,-2.0261
2020-06-10,-2.0261
2020-06-11,-2.0261
2020-06-12,-2.0261
2020-06-13,-2.0261
2020-06-14,-2.0261
2020-06-15,-2.0261
2020-06-16,-2.0261
2020-06-17,-2.0261
2020-06-18,-2.0261
2020-06-19,-2.0261
2020-06-20,-2.0261
2020-06-21,-2.0261
2020-06-22,-2.0261
2020-06-23,-2.0261
2020-06-24,-2.0261
2020-06-25,-2.0261
2020-06-26,-2.0261
2020-06-27,-2.0261
2020-06-28,-2.0261
2020-06-29,-2.0261
2020-06-30,-42.2586
2020-07-01,-42.2586
2020-07-02,-42.2586
2020-07-03,-42.2586
2020-07-04,-42.2586
2020-07-05,-42.2586
2020-07-06,-42.2586
2020-07-07,-42.2586
2020-07-08,-42.2586
2020-07-09,-42.2586
2020-07-10,-42.2586
2020-07-11,-42.2586
2020-07-12,-42.2586
2020-07-13,-42.2586
2020-07-14,-42.2586
2020-07-15,-42.2586
2020-07-16,-42.2586
2020-07-17,-42.2586
2020-07-18,-42.2586
2020-07-19,-42.2586
2020-07-20,-42.2586
2020-07-21,-42.2586
2020-07-22,-42.2586
2020-07-23,-42.2586
2020-07-24,-42.2586
2020-07-25,-42.2586
2020-07-26,-42.2586
2020-07-27,-42.2586
2020-07-28,-42.2586
2020-07-29,-42.2586
2020-07-30,-42.2586
2020-07-31,-42.2586
2020-08-01,-42.2586
2020-08-02,-42.2586
2020-08-03,-42.2586
2020-08-04,-42.2586
2020-08-05,-42.2586
2020-08-06,-42.2586
2020-08-07,-42.2586
2020-08-08,-42.2586
2020-08-09,-42.2586
2020-08-10,-42.2586
2020-08-11,-42.2586
2020-08-12,-42.2586
2020-08-13,-42.2586
2020-08-14,-42.2586
2020-08-15,-42.2586
2020-08-16,-42.2586
2020-08-17,-42.2586
2020-08-18,-42.2586
2020-08-19,-42.2586
2020-08-20,-42.2586
2020-08-21,-42.2586
2020-08-22,-42.2586
2020-08-23,-42.2586
2020-08-24,-42.2586
2020-08-25,-42.2586
2020-08-26,-42.2586
2020-08-27,-42.2586
2020-08-28,-42.2586
2020-08-29,-42.2586
2020-08-30,-42.2586
2020-08-31,-42.2586
2020-09-01,-42.2586
2020-09-02,-42.2586
2020-09-03,-42.2586
2020-09-04,-42.2586
2020-09-05,-42.2586
2020-09-06,-42.2586
2020-09-07,-42.2586
2020-09-08,-42.2586
2020-09-09,-42.2586
2020-09-10,-42.2586
2020-09-11,-42.2586
2020-09-12,-42.2586
2020-09-13,-42.2586
2020-09-14,-42.2586
2020-09-15,-42.2586
2020-09-16,-42.2586
2020-09-17,-42.2586
2020-09-18,-42.2586
2020-09-19,-42.2586
2020-09-20,-42.2586
2020-09-21,-42.2586
2020-09-22,-42.2586
2020-09-23,-42.2586
2020-09-24,-42.2586
2020-09-25,-42.2586
2020-09-26,-42.2586
2020-09-27,-42.2586
2020-09-28,-42.2586
2020-09-29,-42.2586
2020-09-30,-12.9365
2020-10-01,-12.9365
2020-10-02,-12.9365
2020-10-03,-12.9365
2020-10-04,-12.9365
2020-10-05,-12.9365
2020-10-06,-12.9365
2020-10-07,-12.9365
2020-10-08,-12.9365
2020-10-09,-12.9365
2020-10-10,-12.9365
2020-10-11,-12.9365
2020-10-12,-12.9365
2020-10-13,-12.9365
2020-10-14,-12.9365
2020-10-15,-12.9365
2020-10-16,-12.9365
2020-10-17,-12.9365
2020-10-18,-12.9365
2020-10-19,-12.9365
2020-10-20,-12.9365
2020-10-21,-12.9365
2020-10-22,-12.9365
2020-10-23,-12.9365
2020-10-24,-12.9365
2020-10-25,-12.9365
2020-10-26,-12.9365
2020-10-27,-12.9365
2020-10-28,-12.9365
2020-10-29,-12.9365
2020-10-30,-12.9365
2020-10-31,-12.9365
2020-11-01,-12.9365
2020-11-02,-12.9365
2020-11-03,-12.9365
2020-11-04,-12.9365
2020-11-05,-12.9365
2020-11-06,-12.9365
2020-11-07,-12.9365
2020-11-08,-12.9365
2020-11-09,-12.9365
2020-11-10,-12.9365
2020-11-11,-12.9365
2020-11-12,-12.9365
2020-11-13,-12.9365
2020-11-14,-12.9365
2020-11-15,-12.9365
2020-11-16,-12.9365
2020-11-17,-12.9365
2020-11-18,-12.9365
2020-11-19,-12.9365
2020-11-20,-12.9365
2020-11-21,-12.9365
2020-11-22,-12.9365
2020-11-23,-12.9365
2020-11-24,-12.9365
2020-11-25,-12.9365
2020-11-26,-12.9365
2020-11-27,-12.9365
2020-11-28,-12.9365
2020-11-29,-12.9365
2020-11-30,-12.9365
2020-12-01,-12.9365
2020-12-02,-12.9365
2020-12-03,-12.9365
2020-12-04,-12.9365
2020-12-05,-12.9365
2020-12-06,-12.9365
2020-12-07,-12.9365
2020-12-08,-12.9365
2020-12-09,-12.9365
2020-12-10,-12.9365
2020-12-11,-12.9365
2020-12-12,-12.9365
2020-12-13,-12.9365
2020-12-14,-12.9365
2020-12-15,-12.9365
2020-12-16,-12.9365
2020-12-17,-12.9365
2020-12-18,-12.9365
2020-12-19,-12.9365
2020-12-20,-12.9365
2020-12-21,-12.9365
2020-12-22,-12.9365
2020-12-23,-12.9365
2020-12-24,-12.9365
2020-12-25,-12.9365
2020-12-26,-12.9365
2020-12-27,-12.9365
2020-12-28,-12.9365
2020-12-29,-12.9365
2020-12-30,-12.9365
2020-12-31,-9.3709
2021-01-01,-9.3709
2021-01-02,-9.3709
2021-01-03,-9.3709
2021-01-04,-9.3709
2021-01-05,-9.3709
2021-01-06,-9.3709
2021-01-07,-9.3709
2021-01-08,-9.3709
2021-01-09,-9.3709
2021-01-10,-9.3709
2021-01-11,-9.3709
2021-01-12,-9.3709
2021-01-13,-9.3709
2021-01-14,-9.3709
2021-01-15,-9.3709
2021-01-16,-9.3709
2021-01-17,-9.3709
2021-01-18,-9.3709
2021-01-19,-9.3709
2021-01-20,-9.3709
2021-01-21,-9.3709
2021-01-22,-9.3709
2021-01-23,-9.3709
2021-01-24,-9.3709
2021-01-25,-9.3709
2021-01-26,-9.3709
2021-01-27,-9.3709
2021-01-28,-9.3709
2021-01-29,-9.3709
2021-01-30,-9.3709
2021-01-31,-9.3709
2021-02-01,-9.3709
2021-02-02,-9.3709
2021-02-03,-9.3709
2021-02-04,-9.3709
2021-02-05,-9.3709
2021-02-06,-9.3709
2021-02-07,-9.3709
2021-02-08,-9.3709
2021-02-09,-9.3709
2021-02-10,-9.3709
2021-02-11,-9.3709
2021-02-12,-9.3709
2021-02-13,-9.3709
2021-02-14,-9.3709
2021-02-15,-9.3709
2021-02-16,-9.3709
2021-02-17,-9.3709
2021-02-18,-9.3709
2021-02-19,-9.3709
2021-02-20,-9.3709
2021-02-21,-9.3709
2021-02-22,-9.3709
2021-02-23,-9.3709
2021-02-24,-9.3709
2021-02-25,-9.3709
2021-02-26,-9.3709
2021-02-27,-9.3709
2021-02-28,-9.3709
2021-03-01,-9.3709
2021-03-02,-9.3709
2021-03-03,-9.3709
2021-03-04,-9.3709
2021-03-05,-9.3709
2021-03-06,-9.3709
2021-03-07,-9.3709
2021-03-08,-9.3709
2021-03-09,-9.3709
2021-03-10,-9.3709
2021-03-11,-9.3709
2021-03-12,-9.3709
2021-03-13,-9.3709
2021-03-14,-9.3709
2021-03-15,-9.3709
2021-03-16,-9.3709
2021-03-17,-9.3709
2021-03-18,-9.3709
2021-03-19,-9.3709
2021-03-20,-9.3709
2021-03-21,-9.3709
2021-03-22,-9.3709
2021-03-23,-9.3709
2021-03-24,-9.3709
2021-03-25,-9.3709
2021-03-26,-9.3709
2021-03-27,-9.3709
2021-03-28,-9.3709
2021-03-29,-9.3709
2021-03-30,-9.3709
2021-03-31,-10.5444
2021-04-01,-10.5444
2021-04-02,-10.5444
2021-04-03,-10.5444
2021-04-04,-10.5444
2021-04-05,-10.5444
2021-04-06,-10.5444
2021-04-07,-10.5444
2021-04-08,-10.5444
2021-04-09,-10.5444
2021-04-10,-10.5444
2021-04-11,-10.5444
2021-04-12,-10.5444
2021-04-13,-10.5444
2021-04-14,-10.5444
2021-04-15,-10.5444
2021-04-16,-10.5444
2021-04-17,-10.5444
2021-04-18,-10.5444
2021-04-19,-10.5444
2021-04-20,-10.5444
2021-04-21,-10.5444
2021-04-22,-10.5444
2021-04-23,-10.5444
2021-04-24,-10.5444
2021-04-25,-10.5444
2021-04-26,-10.5444
2021-04-27,-10.5444
2021-04-28,-10.5444
2021-04-29,-10.5444
2021-04-30,-10.5444
2021-05-01,-10.5444
2021-05-02,-10.5444
2021-05-03,-10.5444
2021-05-04,-10.5444
2021-05-05,-10.5444
2021-05-06,-10.5444
2021-05-07,-10.5444
2021-05-08,-10.5444
2021-05-09,-10.5444
2021-05-10,-10.5444
2021-05-11,-10.5444
2021-05-12,-10.5444
2021-05-13,-10.5444
2021-05-14,-10.5444
2021-05-15,-10.5444
2021-05-16,-10.5444
2021-05-17,-10.5444
2021-05-18,-10.5444
2021-05-19,-10.5444
2021-05-20,-10.5444
2021-05-21,-10.5444
2021-05-22,-10.5444
2021-05-23,-10.5444
2021-05-24,-10.5444
2021-05-25,-10.5444
2021-05-26,-10.5444
2021-05-27,-10.5444
2021-05-28,-10.5444
2021-05-29,-10.5444
2021-05-30,-10.5444
2021-05-31,-10.5444
2021-06-01,-10.5444
2021-06-02,-10.5444
2021-06-03,-10.5444
2021-06-04,-10.5444
2021-06-05,-10.5444
2021-06-06,-10.5444
2021-06-07,-10.5444
2021-06-08,-10.5444
2021-06-09,-10.5444
2021-06-10,-10.5444
2021-06-11,-10.5444
2021-06-12,-10.5444
2021-06-13,-10.5444
2021-06-14,-10.5444
2021-06-15,-10.5444
2021-06-16,-10.5444
2021-06-17,-10.5444
2021-06-18,-10.5444
2021-06-19,-10.5444
2021-06-20,-10.5444
2021-06-21,-10.5444
2021-06-22,-10.5444
2021-06-23,-10.5444
2021-06-24,-10.5444
2021-06-25,-10.5444
2021-06-26,-10.5444
2021-06-27,-10.5444
2021-06-28,-10.5444
2021-06-29,-10.5444
2021-06-30,4.1223
2021-07-01,4.1223
2021-07-02,4.1223
2021-07-03,4.1223
2021-07-04,4.1223
2021-07-05,4.1223
2021-07-06,4.1223
2021-07-07,4.1223
2021-07-08,4.1223
2021-07-09,4.1223
2021-07-10,4.1223
2021-07-11,4.1223
2021-07-12,4.1223
2021-07-13,4.1223
2021-07-14,4.1223
2021-07-15,4.1223
2021-07-16,4.1223
2021-07-17,4.1223
2021-07-18,4.1223
2021-07-19,4.1223
2021-07-20,4.1223
2021-07-21,4.1223
2021-07-22,4.1223
2021-07-23,4.1223
2021-07-24,4.1223
2021-07-25,4.1223
2021-07-26,4.1223
2021-07-27,4.1223
2021-07-28,4.1223
2021-07-29,4.1223
2021-07-30,4.1223
2021-07-31,4.1223
2021-08-01,4.1223
2021-08-02,4.1223
2021-08-03,4.1223
2021-08-04,4.1223
2021-08-05,4.1223
2021-08-06,4.1223
2021-08-07,4.1223
2021-08-08,4.1223
2021-08-09,4.1223
2021-08-10,4.1223
2021-08-11,4.1223
2021-08-12,4.1223
2021-08-13,4.1223
2021-08-14,4.1223
2021-08-15,4.1223
2021-08-16,4.1223
2021-08-17,4.1223
2021-08-18,4.1223
2021-08-19,4.1223
2021-08-20,4.1223
2021-08-21,4.1223
2021-08-22,4.1223
2021-08-23,4.1223
2021-08-24,4.1223
2021-08-25,4.1223
2021-08-26,4.1223
2021-08-27,4.1223
2021-08-28,4.1223
2021-08-29,4.1223
2021-08-30,4.1223
2021-08-31,4.1223
2021-09-01,4.1223
2021-09-02,4.1223
2021-09-03,4.1223
2021-09-04,4.1223
2021-09-05,4.1223
2021-09-06,4.1223
2021-09-07,4.1223
2021-09-08,4.1223
2021-09-09,4.1223
2021-09-10,4.1223
2021-09-11,4.1223
2021-09-12,4.1223
2021-09-13,4.1223
2021-09-14,4.1223
2021-09-15,4.1223
2021-09-16,4.1223
2021-09-17,4.1223
2021-09-18,4.1223
2021-09-19,4.1223
2021-09-20,4.1223
2021-09-21,4.1223
2021-09-22,4.1223
2021-09-23,4.1223
2021-09-24,4.1223
2021-09-25,4.1223
2021-09-26,4.1223
2021-09-27,4.1223
2021-09-28,4.1223
2021-09-29,4.1223
2021-09-30,-42.9335
2021-10-01,-42.9335
2021-10-02,-42.9335
2021-10-03,-42.9335
2021-10-04,-42.9335
2021-10-05,-42.9335
2021-10-06,-42.9335
2021-10-07,-42.9335
2021-10-08,-42.9335
2021-10-09,-42.9335
2021-10-10,-42.9335
2021-10-11,-42.9335
2021-10-12,-42.9335
2021-10-13,-42.9335
2021-10-14,-42.9335
2021-10-15,-42.9335
2021-10-16,-42.9335
2021-10-17,-42.9335
2021-10-18,-42.9335
2021-10-19,-42.9335
2021-10-20,-42.9335
2021-10-21,-42.9335
2021-10-22,-42.9335
2021-10-23,-42.9335
2021-10-24,-42.9335
2021-10-25,-42.9335
2021-10-26,-42.9335
2021-10-27,-42.9335
2021-10-28,-42.9335
2021-10-29,-42.9335
2021-10-30,-42.9335
2021-10-31,-42.9335
2021-11-01,-42.9335
2021-11-02,-42.9335
2021-11-03,-42.9335
2021-11-04,-42.9335
2021-11-05,-42.9335
2021-11-06,-42.9335
2021-11-07,-42.9335
2021-11-08,-42.9335
2021-11-09,-42.9335
2021-11-10,-42.9335
2021-11-11,-42.9335
2021-11-12,-42.9335
2021-11-13,-42.9335
2021-11-14,-42.9335
2021-11-15,-42.9335
2021-11-16,-42.9335
2021-11-17,-42.9335
2021-11-18,-42.9335
2021-11-19,-42.9335
2021-11-20,-42.9335
2021-11-21,-42.9335
2021-11-22,-42.9335
2021-11-23,-42.9335
2021-11-24,-42.9335
2021-11-25,-42.9335
2021-11-26,-42.9335
2021-11-27,-42.9335
2021-11-28,-42.9335
2021-11-29,-42.9335
2021-11-30,-42.9335
2021-12-01,-42.9335
2021-12-02,-42.9335
2021-12-03,-42.9335
2021-12-04,-42.9335
2021-12-05,-42.9335
2021-12-06,-42.9335
2021-12-07,-42.9335
2021-12-08,-42.9335
2021-12-09,-42.9335
2021-12-10,-42.9335
2021-12-11,-42.9335
2021-12-12,-42.9335
2021-12-13,-42.9335
2021-12-14,-42.9335
2021-12-15,-42.9335
2021-12-16,-42.9335
2021-12-17,-42.9335
2021-12-18,-42.9335
2021-12-19,-42.9335
2021-12-20,-42.9335
2021-12-21,-42.9335
2021-12-22,-42.9335
2021-12-23,-42.9335
2021-12-24,-42.9335
2021-12-25,-42.9335
2021-12-26,-42.9335
2021-12-27,-42.9335
2021-12-28,-42.9335
2021-12-29,-42.9335
2021-12-30,-42.9335
2021-12-31,-57.7477
2022-01-01,-57.7477
2022-01-02,-57.7477
2022-01-03,-57.7477
2022-01-04,-57.7477
2022-01-05,-57.7477
2022-01-06,-57.7477
2022-01-07,-57.7477
2022-01-08,-57.7477
2022-01-09,-57.7477
2022-01-10,-57.7477
2022-01-11,-57.7477
2022-01-12,-57.7477
2022-01-13,-57.7477
2022-01-14,-57.7477
2022-01-15,-57.7477
2022-01-16,-57.7477
2022-01-17,-57.7477
2022-01-18,-57.7477
2022-01-19,-57.7477
2022-01-20,-57.7477
2022-01-21,-57.7477
2022-01-22,-57.7477
2022-01-23,-57.7477
2022-01-24,-57.7477
2022-01-25,-57.7477
2022-01-26,-57.7477
2022-01-27,-57.7477
2022-01-28,-57.7477
2022-01-29,-57.7477
2022-01-30,-57.7477
2022-01-31,-57.7477
2022-02-01,-57.7477
2022-02-02,-57.7477
2022-02-03,-57.7477
2022-02-04,-57.7477
2022-02-05,-57.7477
2022-02-06,-57.7477
2022-02-07,-57.7477
2022-02-08,-57.7477
2022-02-09,-57.7477
2022-02-10,-57.7477
2022-02-11,-57.7477
2022-02-12,-57.7477
2022-02-13,-57.7477
2022-02-14,-57.7477
2022-02-15,-57.7477
2022-02-16,-57.7477
2022-02-17,-57.7477
2022-02-18,-57.7477
2022-02-19,-57.7477
2022-02-20,-57.7477
2022-02-21,-57.7477
2022-02-22,-57.7477
2022-02-23,-57.7477
2022-02-24,-57.7477
2022-02-25,-57.7477
2022-02-26,-57.7477
2022-02-27,-57.7477
2022-02-28,-57.7477
2022-03-01,-57.7477
2022-03-02,-57.7477
2022-03-03,-57.7477
2022-03-04,-57.7477
2022-03-05,-57.7477
2022-03-06,-57.7477
2022-03-07,-57.7477
2022-03-08,-57.7477
2022-03-09,-57.7477
2022-03-10,-57.7477
2022-03-11,-57.7477
2022-03-12,-57.7477
2022-03-13,-57.7477
2022-03-14,-57.7477
2022-03-15,-57.7477
2022-03-16,-57.7477
2022-03-17,-57.7477
2022-03-18,-57.7477
2022-03-19,-57.7477
2022-03-20,-57.7477
2022-03-21,-57.7477
2022-03-22,-57.7477
2022-03-23,-57.7477
2022-03-24,-57.7477
2022-03-25,-57.7477
2022-03-26,-57.7477
2022-03-27,-57.7477
2022-03-28,-57.7477
2022-03-29,-57.7477
2022-03-30,-57.7477
2022-03-31,-57.7477
2022-04-01,-57.7477
2022-04-02,-57.7477
2022-04-03,-57.7477
2022-04-04,-57.7477
2022-04-05,-57.7477
2022-04-06,-57.7477
2022-04-07,-57.7477
2022-04-08,-57.7477
2022-04-09,-57.7477
2022-04-10,-57.7477
2022-04-11,-57.7477
2022-04-12,-57.7477
2022-04-13,-57.7477
2022-04-14,-57.7477
2022-04-15,-57.7477
2022-04-16,-57.7477
2022-04-17,-57.7477
2022-04-18,-57.7477
2022-04-19,-57.7477
2022-04-20,-57.7477
2022-04-21,-57.7477
2022-04-22,-57.7477
2022-04-23,-57.7477
2022-04-24,-57.7477
2022-04-25,-57.7477
2022-04-26,-57.7477
2022-04-27,-57.7477
2022-04-28,-57.7477
2022-04-29,-57.7477
2022-04-30,-57.7477
2022-05-01,-57.7477
2022-05-02,-57.7477
2022-05-03,-57.7477
2022-05-04,-57.7477
2022-05-05,-57.7477
2022-05-06,-57.7477
2022-05-07,-57.7477
2022-05-08,-57.7477
2022-05-09,-57.7477
2022-05-10,-57.7477
2022-05-11,-57.7477
2022-05-12,-57.7477
2022-05-13,-57.7477
2022-05-14,-57.7477
2022-05-15,-57.7477
2022-05-16,-57.7477
2022-05-17,-57.7477
2022-05-18,-57.7477
2022-05-19,-57.7477
2022-05-20,-57.7477
2022-05-21,-57.7477
2022-05-22,-57.7477
2022-05-23,-57.7477
2022-05-24,-57.7477
2022-05-25,-57.7477
2022-05-26,-57.7477
2022-05-27,-57.7477
2022-05-28,-57.7477
2022-05-29,-57.7477
2022-05-30,-57.7477
2022-05-31,-57.7477
2022-06-01,-57.7477
2022-06-02,-57.7477
2022-06-03,-57.7477
2022-06-04,-57.7477
2022-06-05,-57.7477
2022-06-06,-57.7477
2022-06-07,-57.7477
2022-06-08,-57.7477
2022-06-09,-57.7477
2022-06-10,-57.7477
2022-06-11,-57.7477
2022-06-12,-57.7477
2022-06-13,-57.7477
2022-06-14,-57.7477
2022-06-15,-57.7477
2022-06-16,-57.7477
2022-06-17,-57.7477
2022-06-18,-57.7477
2022-06-19,-57.7477
2022-06-20,-57.7477
2022-06-21,-57.7477
2022-06-22,-57.7477
2022-06-23,-57.7477
2022-06-24,-57.7477
2022-06-25,-57.7477
2022-06-26,-57.7477
2022-06-27,-57.7477
2022-06-28,-57.7477
2022-06-29,-57.7477
2022-06-30,-57.7477
2022-07-01,-57.7477
2022-07-02,-57.7477
2022-07-03,-57.7477
2022-07-04,-57.7477
2022-07-05,-57.7477
2022-07-06,-57.7477
2022-07-07,-57.7477
2022-07-08,-57.7477
2022-07-09,-57.7477
2022-07-10,-57.7477
2022-07-11,-57.7477
2022-07-12,-57.7477
2022-07-13,-57.7477
2022-07-14,-57.7477
2022-07-15,-57.7477
2022-07-16,-57.7477
2022-07-17,-57.7477
2022-07-18,-57.7477
2022-07-19,-57.7477
2022-07-20,-57.7477
2022-07-21,-57.7477
2022-07-22,-57.7477
2022-07-23,-57.7477
2022-07-24,-57.7477
2022-07-25,-57.7477
2022-07-26,-57.7477
2022-07-27,-57.7477
2022-07-28,-57.7477
2022-07-29,-57.7477
2022-07-30,-57.7477
2022-07-31,-57.7477
2022-08-01,-57.7477
2022-08-02,-57.7477
2022-08-03,-57.7477
2022-08-04,-57.7477
2022-08-05,-57.7477
2022-08-06,-57.7477
2022-08-07,-57.7477
2022-08-08,-57.7477
2022-08-09,-57.7477
2022-08-10,-57.7477
2022-08-11,-57.7477
2022-08-12,-57.7477
2022-08-13,-57.7477
2022-08-14,-57.7477
2022-08-15,-57.7477
2022-08-16,-57.7477
2022-08-17,-57.7477
2022-08-18,-57.7477
2022-08-19,-57.7477
2022-08-20,-57.7477
2022-08-21,-57.7477
2022-08-22,-57.7477
2022-08-23,-57.7477
2022-08-24,-57.7477
2022-08-25,-57.7477
2022-08-26,-57.7477
2022-08-27,-57.7477
2022-08-28,-57.7477
2022-08-29,-57.7477
2022-08-30,-57.7477
2022-08-31,-57.7477
2022-09-01,-57.7477
2022-09-02,-57.7477
2022-09-03,-57.7477
2022-09-04,-57.7477
2022-09-05,-57.7477
2022-09-06,-57.7477
2022-09-07,-57.7477
2022-09-08,-57.7477
2022-09-09,-57.7477
2022-09-10,-57.7477
2022-09-11,-57.7477
2022-09-12,-57.7477
2022-09-13,-57.7477
2022-09-14,-57.7477
2022-09-15,-57.7477
2022-09-16,-57.7477
2022-09-17,-57.7477
2022-09-18,-57.7477
2022-09-19,-57.7477
2022-09-20,-57.7477
2022-09-21,-57.7477
2022-09-22,-57.7477
2022-09-23,-57.7477
2022-09-24,-57.7477
2022-09-25,-57.7477
2022-09-26,-57.7477
2022-09-27,-57.7477
2022-09-28,-57.7477
2022-09-29,-57.7477
2022-09-30,-141.7869
2022-10-01,-141.7869
2022-10-02,-141.7869
2022-10-03,-141.7869
2022-10-04,-141.7869
2022-10-05,-141.7869
2022-10-06,-141.7869
2022-10-07,-141.7869
2022-10-08,-141.7869
2022-10-09,-141.7869
2022-10-10,-141.7869
2022-10-11,-141.7869
2022-10-12,-141.7869
2022-10-13,-141.7869
2022-10-14,-141.7869
2022-10-15,-141.7869
2022-10-16,-141.7869
2022-10-17,-141.7869
2022-10-18,-141.7869
2022-10-19,-141.7869
2022-10-20,-141.7869
2022-10-21,-141.7869
2022-10-22,-141.7869
2022-10-23,-141.7869
2022-10-24,-141.7869
2022-10-25,-141.7869
2022-10-26,-141.7869
2022-10-27,-141.7869
2022-10-28,-141.7869
2022-10-29,-141.7869
2022-10-30,-141.7869
2022-10-31,-141.7869
2022-11-01,-141.7869
2022-11-02,-141.7869
2022-11-03,-141.7869
2022-11-04,-141.7869
2022-11-05,-141.7869
2022-11-06,-141.7869
2022-11-07,-141.7869
2022-11-08,-141.7869
2022-11-09,-141.7869
2022-11-10,-141.7869
2022-11-11,-141.7869
2022-11-12,-141.7869
2022-11-13,-141.7869
2022-11-14,-141.7869
2022-11-15,-141.7869
2022-11-16,-141.7869
2022-11-17,-141.7869
2022-11-18,-141.7869
2022-11-19,-141.7869
2022-11-20,-141.7869
2022-11-21,-141.7869
2022-11-22,-141.7869
2022-11-23,-141.7869
2022-11-24,-141.7869
2022-11-25,-141.7869
2022-11-26,-141.7869
2022-11-27,-141.7869
2022-11-28,-141.7869
2022-11-29,-141.7869
2022-11-30,-141.7869
2022-12-01,-141.7869
2022-12-02,-141.7869
2022-12-03,-141.7869
2022-12-04,-141.7869
2022-12-05,-141.7869
2022-12-06,-141.7869
2022-12-07,-141.7869
2022-12-08,-141.7869
2022-12-09,-141.7869
2022-12-10,-141.7869
2022-12-11,-141.7869
2022-12-12,-141.7869
2022-12-13,-141.7869
2022-12-14,-141.7869
2022-12-15,-141.7869
2022-12-16,-141.7869
