,BAH US Equity
2020-07-01,60.6325
2020-07-02,60.6325
2020-07-03,60.6325
2020-07-04,60.6325
2020-07-05,60.6325
2020-07-06,60.6325
2020-07-07,60.6325
2020-07-08,60.6325
2020-07-09,60.6325
2020-07-10,60.6325
2020-07-11,60.6325
2020-07-12,60.6325
2020-07-13,60.6325
2020-07-14,60.6325
2020-07-15,60.6325
2020-07-16,60.6325
2020-07-17,60.6325
2020-07-18,60.6325
2020-07-19,60.6325
2020-07-20,60.6325
2020-07-21,60.6325
2020-07-22,60.6325
2020-07-23,60.6325
2020-07-24,60.6325
2020-07-25,60.6325
2020-07-26,60.6325
2020-07-27,60.6325
2020-07-28,60.6325
2020-07-29,60.6325
2020-07-30,60.6325
2020-07-31,60.6325
2020-08-01,60.6325
2020-08-02,60.6325
2020-08-03,60.6325
2020-08-04,60.6325
2020-08-05,60.6325
2020-08-06,60.6325
2020-08-07,60.6325
2020-08-08,60.6325
2020-08-09,60.6325
2020-08-10,60.6325
2020-08-11,60.6325
2020-08-12,60.6325
2020-08-13,60.6325
2020-08-14,60.6325
2020-08-15,60.6325
2020-08-16,60.6325
2020-08-17,60.6325
2020-08-18,60.6325
2020-08-19,60.6325
2020-08-20,60.6325
2020-08-21,60.6325
2020-08-22,60.6325
2020-08-23,60.6325
2020-08-24,60.6325
2020-08-25,60.6325
2020-08-26,60.6325
2020-08-27,60.6325
2020-08-28,60.6325
2020-08-29,60.6325
2020-08-30,60.6325
2020-08-31,60.6325
2020-09-01,60.6325
2020-09-02,60.6325
2020-09-03,60.6325
2020-09-04,60.6325
2020-09-05,60.6325
2020-09-06,60.6325
2020-09-07,60.6325
2020-09-08,60.6325
2020-09-09,60.6325
2020-09-10,60.6325
2020-09-11,60.6325
2020-09-12,60.6325
2020-09-13,60.6325
2020-09-14,60.6325
2020-09-15,60.6325
2020-09-16,60.6325
2020-09-17,60.6325
2020-09-18,60.6325
2020-09-19,60.6325
2020-09-20,60.6325
2020-09-21,60.6325
2020-09-22,60.6325
2020-09-23,60.6325
2020-09-24,60.6325
2020-09-25,60.6325
2020-09-26,60.6325
2020-09-27,60.6325
2020-09-28,60.6325
2020-09-29,60.6325
2020-09-30,56.9826
2020-10-01,56.9826
2020-10-02,56.9826
2020-10-03,56.9826
2020-10-04,56.9826
2020-10-05,56.9826
2020-10-06,56.9826
2020-10-07,56.9826
2020-10-08,56.9826
2020-10-09,56.9826
2020-10-10,56.9826
2020-10-11,56.9826
2020-10-12,56.9826
2020-10-13,56.9826
2020-10-14,56.9826
2020-10-15,56.9826
2020-10-16,56.9826
2020-10-17,56.9826
2020-10-18,56.9826
2020-10-19,56.9826
2020-10-20,56.9826
2020-10-21,56.9826
2020-10-22,56.9826
2020-10-23,56.9826
2020-10-24,56.9826
2020-10-25,56.9826
2020-10-26,56.9826
2020-10-27,56.9826
2020-10-28,56.9826
2020-10-29,56.9826
2020-10-30,56.9826
2020-10-31,56.9826
2020-11-01,56.9826
2020-11-02,56.9826
2020-11-03,56.9826
2020-11-04,56.9826
2020-11-05,56.9826
2020-11-06,56.9826
2020-11-07,56.9826
2020-11-08,56.9826
2020-11-09,56.9826
2020-11-10,56.9826
2020-11-11,56.9826
2020-11-12,56.9826
2020-11-13,56.9826
2020-11-14,56.9826
2020-11-15,56.9826
2020-11-16,56.9826
2020-11-17,56.9826
2020-11-18,56.9826
2020-11-19,56.9826
2020-11-20,56.9826
2020-11-21,56.9826
2020-11-22,56.9826
2020-11-23,56.9826
2020-11-24,56.9826
2020-11-25,56.9826
2020-11-26,56.9826
2020-11-27,56.9826
2020-11-28,56.9826
2020-11-29,56.9826
2020-11-30,56.9826
2020-12-01,56.9826
2020-12-02,56.9826
2020-12-03,56.9826
2020-12-04,56.9826
2020-12-05,56.9826
2020-12-06,56.9826
2020-12-07,56.9826
2020-12-08,56.9826
2020-12-09,56.9826
2020-12-10,56.9826
2020-12-11,56.9826
2020-12-12,56.9826
2020-12-13,56.9826
2020-12-14,56.9826
2020-12-15,56.9826
2020-12-16,56.9826
2020-12-17,56.9826
2020-12-18,56.9826
2020-12-19,56.9826
2020-12-20,56.9826
2020-12-21,56.9826
2020-12-22,56.9826
2020-12-23,56.9826
2020-12-24,56.9826
2020-12-25,56.9826
2020-12-26,56.9826
2020-12-27,56.9826
2020-12-28,56.9826
2020-12-29,56.9826
2020-12-30,56.9826
2020-12-31,55.1875
2021-01-01,55.1875
2021-01-02,55.1875
2021-01-03,55.1875
2021-01-04,55.1875
2021-01-05,55.1875
2021-01-06,55.1875
2021-01-07,55.1875
2021-01-08,55.1875
2021-01-09,55.1875
2021-01-10,55.1875
2021-01-11,55.1875
2021-01-12,55.1875
2021-01-13,55.1875
2021-01-14,55.1875
2021-01-15,55.1875
2021-01-16,55.1875
2021-01-17,55.1875
2021-01-18,55.1875
2021-01-19,55.1875
2021-01-20,55.1875
2021-01-21,55.1875
2021-01-22,55.1875
2021-01-23,55.1875
2021-01-24,55.1875
2021-01-25,55.1875
2021-01-26,55.1875
2021-01-27,55.1875
2021-01-28,55.1875
2021-01-29,55.1875
2021-01-30,55.1875
2021-01-31,55.1875
2021-02-01,55.1875
2021-02-02,55.1875
2021-02-03,55.1875
2021-02-04,55.1875
2021-02-05,55.1875
2021-02-06,55.1875
2021-02-07,55.1875
2021-02-08,55.1875
2021-02-09,55.1875
2021-02-10,55.1875
2021-02-11,55.1875
2021-02-12,55.1875
2021-02-13,55.1875
2021-02-14,55.1875
2021-02-15,55.1875
2021-02-16,55.1875
2021-02-17,55.1875
2021-02-18,55.1875
2021-02-19,55.1875
2021-02-20,55.1875
2021-02-21,55.1875
2021-02-22,55.1875
2021-02-23,55.1875
2021-02-24,55.1875
2021-02-25,55.1875
2021-02-26,55.1875
2021-02-27,55.1875
2021-02-28,55.1875
2021-03-01,55.1875
2021-03-02,55.1875
2021-03-03,55.1875
2021-03-04,55.1875
2021-03-05,55.1875
2021-03-06,55.1875
2021-03-07,55.1875
2021-03-08,55.1875
2021-03-09,55.1875
2021-03-10,55.1875
2021-03-11,55.1875
2021-03-12,55.1875
2021-03-13,55.1875
2021-03-14,55.1875
2021-03-15,55.1875
2021-03-16,55.1875
2021-03-17,55.1875
2021-03-18,55.1875
2021-03-19,55.1875
2021-03-20,55.1875
2021-03-21,55.1875
2021-03-22,55.1875
2021-03-23,55.1875
2021-03-24,55.1875
2021-03-25,55.1875
2021-03-26,55.1875
2021-03-27,55.1875
2021-03-28,55.1875
2021-03-29,55.1875
2021-03-30,55.1875
2021-03-31,63.1853
2021-04-01,63.1853
2021-04-02,63.1853
2021-04-03,63.1853
2021-04-04,63.1853
2021-04-05,63.1853
2021-04-06,63.1853
2021-04-07,63.1853
2021-04-08,63.1853
2021-04-09,63.1853
2021-04-10,63.1853
2021-04-11,63.1853
2021-04-12,63.1853
2021-04-13,63.1853
2021-04-14,63.1853
2021-04-15,63.1853
2021-04-16,63.1853
2021-04-17,63.1853
2021-04-18,63.1853
2021-04-19,63.1853
2021-04-20,63.1853
2021-04-21,63.1853
2021-04-22,63.1853
2021-04-23,63.1853
2021-04-24,63.1853
2021-04-25,63.1853
2021-04-26,63.1853
2021-04-27,63.1853
2021-04-28,63.1853
2021-04-29,63.1853
2021-04-30,63.1853
2021-05-01,63.1853
2021-05-02,63.1853
2021-05-03,63.1853
2021-05-04,63.1853
2021-05-05,63.1853
2021-05-06,63.1853
2021-05-07,63.1853
2021-05-08,63.1853
2021-05-09,63.1853
2021-05-10,63.1853
2021-05-11,63.1853
2021-05-12,63.1853
2021-05-13,63.1853
2021-05-14,63.1853
2021-05-15,63.1853
2021-05-16,63.1853
2021-05-17,63.1853
2021-05-18,63.1853
2021-05-19,63.1853
2021-05-20,63.1853
2021-05-21,63.1853
2021-05-22,63.1853
2021-05-23,63.1853
2021-05-24,63.1853
2021-05-25,63.1853
2021-05-26,63.1853
2021-05-27,63.1853
2021-05-28,63.1853
2021-05-29,63.1853
2021-05-30,63.1853
2021-05-31,63.1853
2021-06-01,63.1853
2021-06-02,63.1853
2021-06-03,63.1853
2021-06-04,63.1853
2021-06-05,63.1853
2021-06-06,63.1853
2021-06-07,63.1853
2021-06-08,63.1853
2021-06-09,63.1853
2021-06-10,63.1853
2021-06-11,63.1853
2021-06-12,63.1853
2021-06-13,63.1853
2021-06-14,63.1853
2021-06-15,63.1853
2021-06-16,63.1853
2021-06-17,63.1853
2021-06-18,63.1853
2021-06-19,63.1853
2021-06-20,63.1853
2021-06-21,63.1853
2021-06-22,63.1853
2021-06-23,63.1853
2021-06-24,63.1853
2021-06-25,63.1853
2021-06-26,63.1853
2021-06-27,63.1853
2021-06-28,63.1853
2021-06-29,63.1853
2021-06-30,59.9928
2021-07-01,59.9928
2021-07-02,59.9928
2021-07-03,59.9928
2021-07-04,59.9928
2021-07-05,59.9928
2021-07-06,59.9928
2021-07-07,59.9928
2021-07-08,59.9928
2021-07-09,59.9928
2021-07-10,59.9928
2021-07-11,59.9928
2021-07-12,59.9928
2021-07-13,59.9928
2021-07-14,59.9928
2021-07-15,59.9928
2021-07-16,59.9928
2021-07-17,59.9928
2021-07-18,59.9928
2021-07-19,59.9928
2021-07-20,59.9928
2021-07-21,59.9928
2021-07-22,59.9928
2021-07-23,59.9928
2021-07-24,59.9928
2021-07-25,59.9928
2021-07-26,59.9928
2021-07-27,59.9928
2021-07-28,59.9928
2021-07-29,59.9928
2021-07-30,59.9928
2021-07-31,59.9928
2021-08-01,59.9928
2021-08-02,59.9928
2021-08-03,59.9928
2021-08-04,59.9928
2021-08-05,59.9928
2021-08-06,59.9928
2021-08-07,59.9928
2021-08-08,59.9928
2021-08-09,59.9928
2021-08-10,59.9928
2021-08-11,59.9928
2021-08-12,59.9928
2021-08-13,59.9928
2021-08-14,59.9928
2021-08-15,59.9928
2021-08-16,59.9928
2021-08-17,59.9928
2021-08-18,59.9928
2021-08-19,59.9928
2021-08-20,59.9928
2021-08-21,59.9928
2021-08-22,59.9928
2021-08-23,59.9928
2021-08-24,59.9928
2021-08-25,59.9928
2021-08-26,59.9928
2021-08-27,59.9928
2021-08-28,59.9928
2021-08-29,59.9928
2021-08-30,59.9928
2021-08-31,59.9928
2021-09-01,59.9928
2021-09-02,59.9928
2021-09-03,59.9928
2021-09-04,59.9928
2021-09-05,59.9928
2021-09-06,59.9928
2021-09-07,59.9928
2021-09-08,59.9928
2021-09-09,59.9928
2021-09-10,59.9928
2021-09-11,59.9928
2021-09-12,59.9928
2021-09-13,59.9928
2021-09-14,59.9928
2021-09-15,59.9928
2021-09-16,59.9928
2021-09-17,59.9928
2021-09-18,59.9928
2021-09-19,59.9928
2021-09-20,59.9928
2021-09-21,59.9928
2021-09-22,59.9928
2021-09-23,59.9928
2021-09-24,59.9928
2021-09-25,59.9928
2021-09-26,59.9928
2021-09-27,59.9928
2021-09-28,59.9928
2021-09-29,59.9928
2021-09-30,58.4622
2021-10-01,58.4622
2021-10-02,58.4622
2021-10-03,58.4622
2021-10-04,58.4622
2021-10-05,58.4622
2021-10-06,58.4622
2021-10-07,58.4622
2021-10-08,58.4622
2021-10-09,58.4622
2021-10-10,58.4622
2021-10-11,58.4622
2021-10-12,58.4622
2021-10-13,58.4622
2021-10-14,58.4622
2021-10-15,58.4622
2021-10-16,58.4622
2021-10-17,58.4622
2021-10-18,58.4622
2021-10-19,58.4622
2021-10-20,58.4622
2021-10-21,58.4622
2021-10-22,58.4622
2021-10-23,58.4622
2021-10-24,58.4622
2021-10-25,58.4622
2021-10-26,58.4622
2021-10-27,58.4622
2021-10-28,58.4622
2021-10-29,58.4622
2021-10-30,58.4622
2021-10-31,58.4622
2021-11-01,58.4622
2021-11-02,58.4622
2021-11-03,58.4622
2021-11-04,58.4622
2021-11-05,58.4622
2021-11-06,58.4622
2021-11-07,58.4622
2021-11-08,58.4622
2021-11-09,58.4622
2021-11-10,58.4622
2021-11-11,58.4622
2021-11-12,58.4622
2021-11-13,58.4622
2021-11-14,58.4622
2021-11-15,58.4622
2021-11-16,58.4622
2021-11-17,58.4622
2021-11-18,58.4622
2021-11-19,58.4622
2021-11-20,58.4622
2021-11-21,58.4622
2021-11-22,58.4622
2021-11-23,58.4622
2021-11-24,58.4622
2021-11-25,58.4622
2021-11-26,58.4622
2021-11-27,58.4622
2021-11-28,58.4622
2021-11-29,58.4622
2021-11-30,58.4622
2021-12-01,58.4622
2021-12-02,58.4622
2021-12-03,58.4622
2021-12-04,58.4622
2021-12-05,58.4622
2021-12-06,58.4622
2021-12-07,58.4622
2021-12-08,58.4622
2021-12-09,58.4622
2021-12-10,58.4622
2021-12-11,58.4622
2021-12-12,58.4622
2021-12-13,58.4622
2021-12-14,58.4622
2021-12-15,58.4622
2021-12-16,58.4622
2021-12-17,58.4622
2021-12-18,58.4622
2021-12-19,58.4622
2021-12-20,58.4622
2021-12-21,58.4622
2021-12-22,58.4622
2021-12-23,58.4622
2021-12-24,58.4622
2021-12-25,58.4622
2021-12-26,58.4622
2021-12-27,58.4622
2021-12-28,58.4622
2021-12-29,58.4622
2021-12-30,58.4622
2021-12-31,53.6349
2022-01-01,53.6349
2022-01-02,53.6349
2022-01-03,53.6349
2022-01-04,53.6349
2022-01-05,53.6349
2022-01-06,53.6349
2022-01-07,53.6349
2022-01-08,53.6349
2022-01-09,53.6349
2022-01-10,53.6349
2022-01-11,53.6349
2022-01-12,53.6349
2022-01-13,53.6349
2022-01-14,53.6349
2022-01-15,53.6349
2022-01-16,53.6349
2022-01-17,53.6349
2022-01-18,53.6349
2022-01-19,53.6349
2022-01-20,53.6349
2022-01-21,53.6349
2022-01-22,53.6349
2022-01-23,53.6349
2022-01-24,53.6349
2022-01-25,53.6349
2022-01-26,53.6349
2022-01-27,53.6349
2022-01-28,53.6349
2022-01-29,53.6349
2022-01-30,53.6349
2022-01-31,53.6349
2022-02-01,53.6349
2022-02-02,53.6349
2022-02-03,53.6349
2022-02-04,53.6349
2022-02-05,53.6349
2022-02-06,53.6349
2022-02-07,53.6349
2022-02-08,53.6349
2022-02-09,53.6349
2022-02-10,53.6349
2022-02-11,53.6349
2022-02-12,53.6349
2022-02-13,53.6349
2022-02-14,53.6349
2022-02-15,53.6349
2022-02-16,53.6349
2022-02-17,53.6349
2022-02-18,53.6349
2022-02-19,53.6349
2022-02-20,53.6349
2022-02-21,53.6349
2022-02-22,53.6349
2022-02-23,53.6349
2022-02-24,53.6349
2022-02-25,53.6349
2022-02-26,53.6349
2022-02-27,53.6349
2022-02-28,53.6349
2022-03-01,53.6349
2022-03-02,53.6349
2022-03-03,53.6349
2022-03-04,53.6349
2022-03-05,53.6349
2022-03-06,53.6349
2022-03-07,53.6349
2022-03-08,53.6349
2022-03-09,53.6349
2022-03-10,53.6349
2022-03-11,53.6349
2022-03-12,53.6349
2022-03-13,53.6349
2022-03-14,53.6349
2022-03-15,53.6349
2022-03-16,53.6349
2022-03-17,53.6349
2022-03-18,53.6349
2022-03-19,53.6349
2022-03-20,53.6349
2022-03-21,53.6349
2022-03-22,53.6349
2022-03-23,53.6349
2022-03-24,53.6349
2022-03-25,53.6349
2022-03-26,53.6349
2022-03-27,53.6349
2022-03-28,53.6349
2022-03-29,53.6349
2022-03-30,53.6349
2022-03-31,44.0894
2022-04-01,44.0894
2022-04-02,44.0894
2022-04-03,44.0894
2022-04-04,44.0894
2022-04-05,44.0894
2022-04-06,44.0894
2022-04-07,44.0894
2022-04-08,44.0894
2022-04-09,44.0894
2022-04-10,44.0894
2022-04-11,44.0894
2022-04-12,44.0894
2022-04-13,44.0894
2022-04-14,44.0894
2022-04-15,44.0894
2022-04-16,44.0894
2022-04-17,44.0894
2022-04-18,44.0894
2022-04-19,44.0894
2022-04-20,44.0894
2022-04-21,44.0894
2022-04-22,44.0894
2022-04-23,44.0894
2022-04-24,44.0894
2022-04-25,44.0894
2022-04-26,44.0894
2022-04-27,44.0894
2022-04-28,44.0894
2022-04-29,44.0894
2022-04-30,44.0894
2022-05-01,44.0894
2022-05-02,44.0894
2022-05-03,44.0894
2022-05-04,44.0894
2022-05-05,44.0894
2022-05-06,44.0894
2022-05-07,44.0894
2022-05-08,44.0894
2022-05-09,44.0894
2022-05-10,44.0894
2022-05-11,44.0894
2022-05-12,44.0894
2022-05-13,44.0894
2022-05-14,44.0894
2022-05-15,44.0894
2022-05-16,44.0894
2022-05-17,44.0894
2022-05-18,44.0894
2022-05-19,44.0894
2022-05-20,44.0894
2022-05-21,44.0894
2022-05-22,44.0894
2022-05-23,44.0894
2022-05-24,44.0894
2022-05-25,44.0894
2022-05-26,44.0894
2022-05-27,44.0894
2022-05-28,44.0894
2022-05-29,44.0894
2022-05-30,44.0894
2022-05-31,44.0894
2022-06-01,44.0894
2022-06-02,44.0894
2022-06-03,44.0894
2022-06-04,44.0894
2022-06-05,44.0894
2022-06-06,44.0894
2022-06-07,44.0894
2022-06-08,44.0894
2022-06-09,44.0894
2022-06-10,44.0894
2022-06-11,44.0894
2022-06-12,44.0894
2022-06-13,44.0894
2022-06-14,44.0894
2022-06-15,44.0894
2022-06-16,44.0894
2022-06-17,44.0894
2022-06-18,44.0894
2022-06-19,44.0894
2022-06-20,44.0894
2022-06-21,44.0894
2022-06-22,44.0894
2022-06-23,44.0894
2022-06-24,44.0894
2022-06-25,44.0894
2022-06-26,44.0894
2022-06-27,44.0894
2022-06-28,44.0894
2022-06-29,44.0894
2022-06-30,48.3606
2022-07-01,48.3606
2022-07-02,48.3606
2022-07-03,48.3606
2022-07-04,48.3606
2022-07-05,48.3606
2022-07-06,48.3606
2022-07-07,48.3606
2022-07-08,48.3606
2022-07-09,48.3606
2022-07-10,48.3606
2022-07-11,48.3606
2022-07-12,48.3606
2022-07-13,48.3606
2022-07-14,48.3606
2022-07-15,48.3606
2022-07-16,48.3606
2022-07-17,48.3606
2022-07-18,48.3606
2022-07-19,48.3606
2022-07-20,48.3606
2022-07-21,48.3606
2022-07-22,48.3606
2022-07-23,48.3606
2022-07-24,48.3606
2022-07-25,48.3606
2022-07-26,48.3606
2022-07-27,48.3606
2022-07-28,48.3606
2022-07-29,48.3606
2022-07-30,48.3606
2022-07-31,48.3606
2022-08-01,48.3606
2022-08-02,48.3606
2022-08-03,48.3606
2022-08-04,48.3606
2022-08-05,48.3606
2022-08-06,48.3606
2022-08-07,48.3606
2022-08-08,48.3606
2022-08-09,48.3606
2022-08-10,48.3606
2022-08-11,48.3606
2022-08-12,48.3606
2022-08-13,48.3606
2022-08-14,48.3606
2022-08-15,48.3606
2022-08-16,48.3606
2022-08-17,48.3606
2022-08-18,48.3606
2022-08-19,48.3606
2022-08-20,48.3606
2022-08-21,48.3606
2022-08-22,48.3606
2022-08-23,48.3606
2022-08-24,48.3606
2022-08-25,48.3606
2022-08-26,48.3606
2022-08-27,48.3606
2022-08-28,48.3606
2022-08-29,48.3606
2022-08-30,48.3606
2022-08-31,48.3606
2022-09-01,48.3606
2022-09-02,48.3606
2022-09-03,48.3606
2022-09-04,48.3606
2022-09-05,48.3606
2022-09-06,48.3606
2022-09-07,48.3606
2022-09-08,48.3606
2022-09-09,48.3606
2022-09-10,48.3606
2022-09-11,48.3606
2022-09-12,48.3606
2022-09-13,48.3606
2022-09-14,48.3606
2022-09-15,48.3606
2022-09-16,48.3606
2022-09-17,48.3606
2022-09-18,48.3606
2022-09-19,48.3606
2022-09-20,48.3606
2022-09-21,48.3606
2022-09-22,48.3606
2022-09-23,48.3606
2022-09-24,48.3606
2022-09-25,48.3606
2022-09-26,48.3606
2022-09-27,48.3606
2022-09-28,48.3606
2022-09-29,48.3606
2022-09-30,46.7212
2022-10-01,46.7212
2022-10-02,46.7212
2022-10-03,46.7212
2022-10-04,46.7212
2022-10-05,46.7212
2022-10-06,46.7212
2022-10-07,46.7212
2022-10-08,46.7212
2022-10-09,46.7212
2022-10-10,46.7212
2022-10-11,46.7212
2022-10-12,46.7212
2022-10-13,46.7212
2022-10-14,46.7212
2022-10-15,46.7212
2022-10-16,46.7212
2022-10-17,46.7212
2022-10-18,46.7212
2022-10-19,46.7212
2022-10-20,46.7212
2022-10-21,46.7212
2022-10-22,46.7212
2022-10-23,46.7212
2022-10-24,46.7212
2022-10-25,46.7212
2022-10-26,46.7212
2022-10-27,46.7212
2022-10-28,46.7212
2022-10-29,46.7212
2022-10-30,46.7212
2022-10-31,46.7212
2022-11-01,46.7212
2022-11-02,46.7212
2022-11-03,46.7212
2022-11-04,46.7212
2022-11-05,46.7212
2022-11-06,46.7212
2022-11-07,46.7212
2022-11-08,46.7212
2022-11-09,46.7212
2022-11-10,46.7212
2022-11-11,46.7212
2022-11-12,46.7212
2022-11-13,46.7212
2022-11-14,46.7212
2022-11-15,46.7212
2022-11-16,46.7212
2022-11-17,46.7212
2022-11-18,46.7212
2022-11-19,46.7212
2022-11-20,46.7212
2022-11-21,46.7212
2022-11-22,46.7212
2022-11-23,46.7212
2022-11-24,46.7212
2022-11-25,46.7212
2022-11-26,46.7212
2022-11-27,46.7212
2022-11-28,46.7212
2022-11-29,46.7212
2022-11-30,46.7212
2022-12-01,46.7212
2022-12-02,46.7212
2022-12-03,46.7212
2022-12-04,46.7212
2022-12-05,46.7212
2022-12-06,46.7212
2022-12-07,46.7212
2022-12-08,46.7212
2022-12-09,46.7212
2022-12-10,46.7212
2022-12-11,46.7212
2022-12-12,46.7212
2022-12-13,46.7212
2022-12-14,46.7212
2022-12-15,46.7212
2022-12-16,46.7212
2022-12-17,46.7212
2022-12-18,46.7212
2022-12-19,46.7212
2022-12-20,46.7212
2022-12-21,46.7212
2022-12-22,46.7212
2022-12-23,46.7212
2022-12-24,46.7212
2022-12-25,46.7212
2022-12-26,46.7212
2022-12-27,46.7212
2022-12-28,46.7212
2022-12-29,46.7212
2022-12-30,46.7212
2022-12-31,37.8693
2023-01-01,37.8693
2023-01-02,37.8693
2023-01-03,37.8693
2023-01-04,37.8693
2023-01-05,37.8693
2023-01-06,37.8693
2023-01-07,37.8693
2023-01-08,37.8693
2023-01-09,37.8693
2023-01-10,37.8693
2023-01-11,37.8693
2023-01-12,37.8693
2023-01-13,37.8693
2023-01-14,37.8693
2023-01-15,37.8693
2023-01-16,37.8693
2023-01-17,37.8693
2023-01-18,37.8693
2023-01-19,37.8693
2023-01-20,37.8693
2023-01-21,37.8693
2023-01-22,37.8693
2023-01-23,37.8693
2023-01-24,37.8693
2023-01-25,37.8693
2023-01-26,37.8693
2023-01-27,37.8693
2023-01-28,37.8693
2023-01-29,37.8693
2023-01-30,37.8693
2023-01-31,37.8693
2023-02-01,37.8693
2023-02-02,37.8693
2023-02-03,37.8693
2023-02-04,37.8693
2023-02-05,37.8693
2023-02-06,37.8693
2023-02-07,37.8693
2023-02-08,37.8693
2023-02-09,37.8693
2023-02-10,37.8693
2023-02-11,37.8693
2023-02-12,37.8693
2023-02-13,37.8693
2023-02-14,37.8693
2023-02-15,37.8693
2023-02-16,37.8693
2023-02-17,37.8693
2023-02-18,37.8693
2023-02-19,37.8693
2023-02-20,37.8693
2023-02-21,37.8693
2023-02-22,37.8693
2023-02-23,37.8693
2023-02-24,37.8693
2023-02-25,37.8693
2023-02-26,37.8693
2023-02-27,37.8693
2023-02-28,37.8693
2023-03-01,37.8693
2023-03-02,37.8693
2023-03-03,37.8693
2023-03-04,37.8693
2023-03-05,37.8693
2023-03-06,37.8693
2023-03-07,37.8693
2023-03-08,37.8693
2023-03-09,37.8693
