,HON US Equity
2020-05-14,34.6489
2020-05-15,34.6489
2020-05-16,34.6489
2020-05-17,34.6489
2020-05-18,34.6489
2020-05-19,34.6489
2020-05-20,34.6489
2020-05-21,34.6489
2020-05-22,34.6489
2020-05-23,34.6489
2020-05-24,34.6489
2020-05-25,34.6489
2020-05-26,34.6489
2020-05-27,34.6489
2020-05-28,34.6489
2020-05-29,34.6489
2020-05-30,34.6489
2020-05-31,34.6489
2020-06-01,34.6489
2020-06-02,34.6489
2020-06-03,34.6489
2020-06-04,34.6489
2020-06-05,34.6489
2020-06-06,34.6489
2020-06-07,34.6489
2020-06-08,34.6489
2020-06-09,34.6489
2020-06-10,34.6489
2020-06-11,34.6489
2020-06-12,34.6489
2020-06-13,34.6489
2020-06-14,34.6489
2020-06-15,34.6489
2020-06-16,34.6489
2020-06-17,34.6489
2020-06-18,34.6489
2020-06-19,34.6489
2020-06-20,34.6489
2020-06-21,34.6489
2020-06-22,34.6489
2020-06-23,34.6489
2020-06-24,34.6489
2020-06-25,34.6489
2020-06-26,34.6489
2020-06-27,34.6489
2020-06-28,34.6489
2020-06-29,34.6489
2020-06-30,32.4736
2020-07-01,32.4736
2020-07-02,32.4736
2020-07-03,32.4736
2020-07-04,32.4736
2020-07-05,32.4736
2020-07-06,32.4736
2020-07-07,32.4736
2020-07-08,32.4736
2020-07-09,32.4736
2020-07-10,32.4736
2020-07-11,32.4736
2020-07-12,32.4736
2020-07-13,32.4736
2020-07-14,32.4736
2020-07-15,32.4736
2020-07-16,32.4736
2020-07-17,32.4736
2020-07-18,32.4736
2020-07-19,32.4736
2020-07-20,32.4736
2020-07-21,32.4736
2020-07-22,32.4736
2020-07-23,32.4736
2020-07-24,32.4736
2020-07-25,32.4736
2020-07-26,32.4736
2020-07-27,32.4736
2020-07-28,32.4736
2020-07-29,32.4736
2020-07-30,32.4736
2020-07-31,32.4736
2020-08-01,32.4736
2020-08-02,32.4736
2020-08-03,32.4736
2020-08-04,32.4736
2020-08-05,32.4736
2020-08-06,32.4736
2020-08-07,32.4736
2020-08-08,32.4736
2020-08-09,32.4736
2020-08-10,32.4736
2020-08-11,32.4736
2020-08-12,32.4736
2020-08-13,32.4736
2020-08-14,32.4736
2020-08-15,32.4736
2020-08-16,32.4736
2020-08-17,32.4736
2020-08-18,32.4736
2020-08-19,32.4736
2020-08-20,32.4736
2020-08-21,32.4736
2020-08-22,32.4736
2020-08-23,32.4736
2020-08-24,32.4736
2020-08-25,32.4736
2020-08-26,32.4736
2020-08-27,32.4736
2020-08-28,32.4736
2020-08-29,32.4736
2020-08-30,32.4736
2020-08-31,32.4736
2020-09-01,32.4736
2020-09-02,32.4736
2020-09-03,32.4736
2020-09-04,32.4736
2020-09-05,32.4736
2020-09-06,32.4736
2020-09-07,32.4736
2020-09-08,32.4736
2020-09-09,32.4736
2020-09-10,32.4736
2020-09-11,32.4736
2020-09-12,32.4736
2020-09-13,32.4736
2020-09-14,32.4736
2020-09-15,32.4736
2020-09-16,32.4736
2020-09-17,32.4736
2020-09-18,32.4736
2020-09-19,32.4736
2020-09-20,32.4736
2020-09-21,32.4736
2020-09-22,32.4736
2020-09-23,32.4736
2020-09-24,32.4736
2020-09-25,32.4736
2020-09-26,32.4736
2020-09-27,32.4736
2020-09-28,32.4736
2020-09-29,32.4736
2020-09-30,27.5378
2020-10-01,27.5378
2020-10-02,27.5378
2020-10-03,27.5378
2020-10-04,27.5378
2020-10-05,27.5378
2020-10-06,27.5378
2020-10-07,27.5378
2020-10-08,27.5378
2020-10-09,27.5378
2020-10-10,27.5378
2020-10-11,27.5378
2020-10-12,27.5378
2020-10-13,27.5378
2020-10-14,27.5378
2020-10-15,27.5378
2020-10-16,27.5378
2020-10-17,27.5378
2020-10-18,27.5378
2020-10-19,27.5378
2020-10-20,27.5378
2020-10-21,27.5378
2020-10-22,27.5378
2020-10-23,27.5378
2020-10-24,27.5378
2020-10-25,27.5378
2020-10-26,27.5378
2020-10-27,27.5378
2020-10-28,27.5378
2020-10-29,27.5378
2020-10-30,27.5378
2020-10-31,27.5378
2020-11-01,27.5378
2020-11-02,27.5378
2020-11-03,27.5378
2020-11-04,27.5378
2020-11-05,27.5378
2020-11-06,27.5378
2020-11-07,27.5378
2020-11-08,27.5378
2020-11-09,27.5378
2020-11-10,27.5378
2020-11-11,27.5378
2020-11-12,27.5378
2020-11-13,27.5378
2020-11-14,27.5378
2020-11-15,27.5378
2020-11-16,27.5378
2020-11-17,27.5378
2020-11-18,27.5378
2020-11-19,27.5378
2020-11-20,27.5378
2020-11-21,27.5378
2020-11-22,27.5378
2020-11-23,27.5378
2020-11-24,27.5378
2020-11-25,27.5378
2020-11-26,27.5378
2020-11-27,27.5378
2020-11-28,27.5378
2020-11-29,27.5378
2020-11-30,27.5378
2020-12-01,27.5378
2020-12-02,27.5378
2020-12-03,27.5378
2020-12-04,27.5378
2020-12-05,27.5378
2020-12-06,27.5378
2020-12-07,27.5378
2020-12-08,27.5378
2020-12-09,27.5378
2020-12-10,27.5378
2020-12-11,27.5378
2020-12-12,27.5378
2020-12-13,27.5378
2020-12-14,27.5378
2020-12-15,27.5378
2020-12-16,27.5378
2020-12-17,27.5378
2020-12-18,27.5378
2020-12-19,27.5378
2020-12-20,27.5378
2020-12-21,27.5378
2020-12-22,27.5378
2020-12-23,27.5378
2020-12-24,27.5378
2020-12-25,27.5378
2020-12-26,27.5378
2020-12-27,27.5378
2020-12-28,27.5378
2020-12-29,27.5378
2020-12-30,27.5378
2020-12-31,26.5183
2021-01-01,26.5183
2021-01-02,26.5183
2021-01-03,26.5183
2021-01-04,26.5183
2021-01-05,26.5183
2021-01-06,26.5183
2021-01-07,26.5183
2021-01-08,26.5183
2021-01-09,26.5183
2021-01-10,26.5183
2021-01-11,26.5183
2021-01-12,26.5183
2021-01-13,26.5183
2021-01-14,26.5183
2021-01-15,26.5183
2021-01-16,26.5183
2021-01-17,26.5183
2021-01-18,26.5183
2021-01-19,26.5183
2021-01-20,26.5183
2021-01-21,26.5183
2021-01-22,26.5183
2021-01-23,26.5183
2021-01-24,26.5183
2021-01-25,26.5183
2021-01-26,26.5183
2021-01-27,26.5183
2021-01-28,26.5183
2021-01-29,26.5183
2021-01-30,26.5183
2021-01-31,26.5183
2021-02-01,26.5183
2021-02-02,26.5183
2021-02-03,26.5183
2021-02-04,26.5183
2021-02-05,26.5183
2021-02-06,26.5183
2021-02-07,26.5183
2021-02-08,26.5183
2021-02-09,26.5183
2021-02-10,26.5183
2021-02-11,26.5183
2021-02-12,26.5183
2021-02-13,26.5183
2021-02-14,26.5183
2021-02-15,26.5183
2021-02-16,26.5183
2021-02-17,26.5183
2021-02-18,26.5183
2021-02-19,26.5183
2021-02-20,26.5183
2021-02-21,26.5183
2021-02-22,26.5183
2021-02-23,26.5183
2021-02-24,26.5183
2021-02-25,26.5183
2021-02-26,26.5183
2021-02-27,26.5183
2021-02-28,26.5183
2021-03-01,26.5183
2021-03-02,26.5183
2021-03-03,26.5183
2021-03-04,26.5183
2021-03-05,26.5183
2021-03-06,26.5183
2021-03-07,26.5183
2021-03-08,26.5183
2021-03-09,26.5183
2021-03-10,26.5183
2021-03-11,26.5183
2021-03-12,26.5183
2021-03-13,26.5183
2021-03-14,26.5183
2021-03-15,26.5183
2021-03-16,26.5183
2021-03-17,26.5183
2021-03-18,26.5183
2021-03-19,26.5183
2021-03-20,26.5183
2021-03-21,26.5183
2021-03-22,26.5183
2021-03-23,26.5183
2021-03-24,26.5183
2021-03-25,26.5183
2021-03-26,26.5183
2021-03-27,26.5183
2021-03-28,26.5183
2021-03-29,26.5183
2021-03-30,26.5183
2021-03-31,25.9613
2021-04-01,25.9613
2021-04-02,25.9613
2021-04-03,25.9613
2021-04-04,25.9613
2021-04-05,25.9613
2021-04-06,25.9613
2021-04-07,25.9613
2021-04-08,25.9613
2021-04-09,25.9613
2021-04-10,25.9613
2021-04-11,25.9613
2021-04-12,25.9613
2021-04-13,25.9613
2021-04-14,25.9613
2021-04-15,25.9613
2021-04-16,25.9613
2021-04-17,25.9613
2021-04-18,25.9613
2021-04-19,25.9613
2021-04-20,25.9613
2021-04-21,25.9613
2021-04-22,25.9613
2021-04-23,25.9613
2021-04-24,25.9613
2021-04-25,25.9613
2021-04-26,25.9613
2021-04-27,25.9613
2021-04-28,25.9613
2021-04-29,25.9613
2021-04-30,25.9613
2021-05-01,25.9613
2021-05-02,25.9613
2021-05-03,25.9613
2021-05-04,25.9613
2021-05-05,25.9613
2021-05-06,25.9613
2021-05-07,25.9613
2021-05-08,25.9613
2021-05-09,25.9613
2021-05-10,25.9613
2021-05-11,25.9613
2021-05-12,25.9613
2021-05-13,25.9613
2021-05-14,25.9613
2021-05-15,25.9613
2021-05-16,25.9613
2021-05-17,25.9613
2021-05-18,25.9613
2021-05-19,25.9613
2021-05-20,25.9613
2021-05-21,25.9613
2021-05-22,25.9613
2021-05-23,25.9613
2021-05-24,25.9613
2021-05-25,25.9613
2021-05-26,25.9613
2021-05-27,25.9613
2021-05-28,25.9613
2021-05-29,25.9613
2021-05-30,25.9613
2021-05-31,25.9613
2021-06-01,25.9613
2021-06-02,25.9613
2021-06-03,25.9613
2021-06-04,25.9613
2021-06-05,25.9613
2021-06-06,25.9613
2021-06-07,25.9613
2021-06-08,25.9613
2021-06-09,25.9613
2021-06-10,25.9613
2021-06-11,25.9613
2021-06-12,25.9613
2021-06-13,25.9613
2021-06-14,25.9613
2021-06-15,25.9613
2021-06-16,25.9613
2021-06-17,25.9613
2021-06-18,25.9613
2021-06-19,25.9613
2021-06-20,25.9613
2021-06-21,25.9613
2021-06-22,25.9613
2021-06-23,25.9613
2021-06-24,25.9613
2021-06-25,25.9613
2021-06-26,25.9613
2021-06-27,25.9613
2021-06-28,25.9613
2021-06-29,25.9613
2021-06-30,27.5682
2021-07-01,27.5682
2021-07-02,27.5682
2021-07-03,27.5682
2021-07-04,27.5682
2021-07-05,27.5682
2021-07-06,27.5682
2021-07-07,27.5682
2021-07-08,27.5682
2021-07-09,27.5682
2021-07-10,27.5682
2021-07-11,27.5682
2021-07-12,27.5682
2021-07-13,27.5682
2021-07-14,27.5682
2021-07-15,27.5682
2021-07-16,27.5682
2021-07-17,27.5682
2021-07-18,27.5682
2021-07-19,27.5682
2021-07-20,27.5682
2021-07-21,27.5682
2021-07-22,27.5682
2021-07-23,27.5682
2021-07-24,27.5682
2021-07-25,27.5682
2021-07-26,27.5682
2021-07-27,27.5682
2021-07-28,27.5682
2021-07-29,27.5682
2021-07-30,27.5682
2021-07-31,27.5682
2021-08-01,27.5682
2021-08-02,27.5682
2021-08-03,27.5682
2021-08-04,27.5682
2021-08-05,27.5682
2021-08-06,27.5682
2021-08-07,27.5682
2021-08-08,27.5682
2021-08-09,27.5682
2021-08-10,27.5682
2021-08-11,27.5682
2021-08-12,27.5682
2021-08-13,27.5682
2021-08-14,27.5682
2021-08-15,27.5682
2021-08-16,27.5682
2021-08-17,27.5682
2021-08-18,27.5682
2021-08-19,27.5682
2021-08-20,27.5682
2021-08-21,27.5682
2021-08-22,27.5682
2021-08-23,27.5682
2021-08-24,27.5682
2021-08-25,27.5682
2021-08-26,27.5682
2021-08-27,27.5682
2021-08-28,27.5682
2021-08-29,27.5682
2021-08-30,27.5682
2021-08-31,27.5682
2021-09-01,27.5682
2021-09-02,27.5682
2021-09-03,27.5682
2021-09-04,27.5682
2021-09-05,27.5682
2021-09-06,27.5682
2021-09-07,27.5682
2021-09-08,27.5682
2021-09-09,27.5682
2021-09-10,27.5682
2021-09-11,27.5682
2021-09-12,27.5682
2021-09-13,27.5682
2021-09-14,27.5682
2021-09-15,27.5682
2021-09-16,27.5682
2021-09-17,27.5682
2021-09-18,27.5682
2021-09-19,27.5682
2021-09-20,27.5682
2021-09-21,27.5682
2021-09-22,27.5682
2021-09-23,27.5682
2021-09-24,27.5682
2021-09-25,27.5682
2021-09-26,27.5682
2021-09-27,27.5682
2021-09-28,27.5682
2021-09-29,27.5682
2021-09-30,30.4767
2021-10-01,30.4767
2021-10-02,30.4767
2021-10-03,30.4767
2021-10-04,30.4767
2021-10-05,30.4767
2021-10-06,30.4767
2021-10-07,30.4767
2021-10-08,30.4767
2021-10-09,30.4767
2021-10-10,30.4767
2021-10-11,30.4767
2021-10-12,30.4767
2021-10-13,30.4767
2021-10-14,30.4767
2021-10-15,30.4767
2021-10-16,30.4767
2021-10-17,30.4767
2021-10-18,30.4767
2021-10-19,30.4767
2021-10-20,30.4767
2021-10-21,30.4767
2021-10-22,30.4767
2021-10-23,30.4767
2021-10-24,30.4767
2021-10-25,30.4767
2021-10-26,30.4767
2021-10-27,30.4767
2021-10-28,30.4767
2021-10-29,30.4767
2021-10-30,30.4767
2021-10-31,30.4767
2021-11-01,30.4767
2021-11-02,30.4767
2021-11-03,30.4767
2021-11-04,30.4767
2021-11-05,30.4767
2021-11-06,30.4767
2021-11-07,30.4767
2021-11-08,30.4767
2021-11-09,30.4767
2021-11-10,30.4767
2021-11-11,30.4767
2021-11-12,30.4767
2021-11-13,30.4767
2021-11-14,30.4767
2021-11-15,30.4767
2021-11-16,30.4767
2021-11-17,30.4767
2021-11-18,30.4767
2021-11-19,30.4767
2021-11-20,30.4767
2021-11-21,30.4767
2021-11-22,30.4767
2021-11-23,30.4767
2021-11-24,30.4767
2021-11-25,30.4767
2021-11-26,30.4767
2021-11-27,30.4767
2021-11-28,30.4767
2021-11-29,30.4767
2021-11-30,30.4767
2021-12-01,30.4767
2021-12-02,30.4767
2021-12-03,30.4767
2021-12-04,30.4767
2021-12-05,30.4767
2021-12-06,30.4767
2021-12-07,30.4767
2021-12-08,30.4767
2021-12-09,30.4767
2021-12-10,30.4767
2021-12-11,30.4767
2021-12-12,30.4767
2021-12-13,30.4767
2021-12-14,30.4767
2021-12-15,30.4767
2021-12-16,30.4767
2021-12-17,30.4767
2021-12-18,30.4767
2021-12-19,30.4767
2021-12-20,30.4767
2021-12-21,30.4767
2021-12-22,30.4767
2021-12-23,30.4767
2021-12-24,30.4767
2021-12-25,30.4767
2021-12-26,30.4767
2021-12-27,30.4767
2021-12-28,30.4767
2021-12-29,30.4767
2021-12-30,30.4767
2021-12-31,30.6883
2022-01-01,30.6883
2022-01-02,30.6883
2022-01-03,30.6883
2022-01-04,30.6883
2022-01-05,30.6883
2022-01-06,30.6883
2022-01-07,30.6883
2022-01-08,30.6883
2022-01-09,30.6883
2022-01-10,30.6883
2022-01-11,30.6883
2022-01-12,30.6883
2022-01-13,30.6883
2022-01-14,30.6883
2022-01-15,30.6883
2022-01-16,30.6883
2022-01-17,30.6883
2022-01-18,30.6883
2022-01-19,30.6883
2022-01-20,30.6883
2022-01-21,30.6883
2022-01-22,30.6883
2022-01-23,30.6883
2022-01-24,30.6883
2022-01-25,30.6883
2022-01-26,30.6883
2022-01-27,30.6883
2022-01-28,30.6883
2022-01-29,30.6883
2022-01-30,30.6883
2022-01-31,30.6883
2022-02-01,30.6883
2022-02-02,30.6883
2022-02-03,30.6883
2022-02-04,30.6883
2022-02-05,30.6883
2022-02-06,30.6883
2022-02-07,30.6883
2022-02-08,30.6883
2022-02-09,30.6883
2022-02-10,30.6883
2022-02-11,30.6883
2022-02-12,30.6883
2022-02-13,30.6883
2022-02-14,30.6883
2022-02-15,30.6883
2022-02-16,30.6883
2022-02-17,30.6883
2022-02-18,30.6883
2022-02-19,30.6883
2022-02-20,30.6883
2022-02-21,30.6883
2022-02-22,30.6883
2022-02-23,30.6883
2022-02-24,30.6883
2022-02-25,30.6883
2022-02-26,30.6883
2022-02-27,30.6883
2022-02-28,30.6883
2022-03-01,30.6883
2022-03-02,30.6883
2022-03-03,30.6883
2022-03-04,30.6883
2022-03-05,30.6883
2022-03-06,30.6883
2022-03-07,30.6883
2022-03-08,30.6883
2022-03-09,30.6883
2022-03-10,30.6883
2022-03-11,30.6883
2022-03-12,30.6883
2022-03-13,30.6883
2022-03-14,30.6883
2022-03-15,30.6883
2022-03-16,30.6883
2022-03-17,30.6883
2022-03-18,30.6883
2022-03-19,30.6883
2022-03-20,30.6883
2022-03-21,30.6883
2022-03-22,30.6883
2022-03-23,30.6883
2022-03-24,30.6883
2022-03-25,30.6883
2022-03-26,30.6883
2022-03-27,30.6883
2022-03-28,30.6883
2022-03-29,30.6883
2022-03-30,30.6883
2022-03-31,28.8795
2022-04-01,28.8795
2022-04-02,28.8795
2022-04-03,28.8795
2022-04-04,28.8795
2022-04-05,28.8795
2022-04-06,28.8795
2022-04-07,28.8795
2022-04-08,28.8795
2022-04-09,28.8795
2022-04-10,28.8795
2022-04-11,28.8795
2022-04-12,28.8795
2022-04-13,28.8795
2022-04-14,28.8795
2022-04-15,28.8795
2022-04-16,28.8795
2022-04-17,28.8795
2022-04-18,28.8795
2022-04-19,28.8795
2022-04-20,28.8795
2022-04-21,28.8795
2022-04-22,28.8795
2022-04-23,28.8795
2022-04-24,28.8795
2022-04-25,28.8795
2022-04-26,28.8795
2022-04-27,28.8795
2022-04-28,28.8795
2022-04-29,28.8795
2022-04-30,28.8795
2022-05-01,28.8795
2022-05-02,28.8795
2022-05-03,28.8795
2022-05-04,28.8795
2022-05-05,28.8795
2022-05-06,28.8795
2022-05-07,28.8795
2022-05-08,28.8795
2022-05-09,28.8795
2022-05-10,28.8795
2022-05-11,28.8795
2022-05-12,28.8795
2022-05-13,28.8795
2022-05-14,28.8795
2022-05-15,28.8795
2022-05-16,28.8795
2022-05-17,28.8795
2022-05-18,28.8795
2022-05-19,28.8795
2022-05-20,28.8795
2022-05-21,28.8795
2022-05-22,28.8795
2022-05-23,28.8795
2022-05-24,28.8795
2022-05-25,28.8795
2022-05-26,28.8795
2022-05-27,28.8795
2022-05-28,28.8795
2022-05-29,28.8795
2022-05-30,28.8795
2022-05-31,28.8795
2022-06-01,28.8795
2022-06-02,28.8795
2022-06-03,28.8795
2022-06-04,28.8795
2022-06-05,28.8795
2022-06-06,28.8795
2022-06-07,28.8795
2022-06-08,28.8795
2022-06-09,28.8795
2022-06-10,28.8795
2022-06-11,28.8795
2022-06-12,28.8795
2022-06-13,28.8795
2022-06-14,28.8795
2022-06-15,28.8795
2022-06-16,28.8795
2022-06-17,28.8795
2022-06-18,28.8795
2022-06-19,28.8795
2022-06-20,28.8795
2022-06-21,28.8795
2022-06-22,28.8795
2022-06-23,28.8795
2022-06-24,28.8795
2022-06-25,28.8795
2022-06-26,28.8795
2022-06-27,28.8795
2022-06-28,28.8795
2022-06-29,28.8795
2022-06-30,28.6367
2022-07-01,28.6367
2022-07-02,28.6367
2022-07-03,28.6367
2022-07-04,28.6367
2022-07-05,28.6367
2022-07-06,28.6367
2022-07-07,28.6367
2022-07-08,28.6367
2022-07-09,28.6367
2022-07-10,28.6367
2022-07-11,28.6367
2022-07-12,28.6367
2022-07-13,28.6367
2022-07-14,28.6367
2022-07-15,28.6367
2022-07-16,28.6367
2022-07-17,28.6367
2022-07-18,28.6367
2022-07-19,28.6367
2022-07-20,28.6367
2022-07-21,28.6367
2022-07-22,28.6367
2022-07-23,28.6367
2022-07-24,28.6367
2022-07-25,28.6367
2022-07-26,28.6367
2022-07-27,28.6367
2022-07-28,28.6367
2022-07-29,28.6367
2022-07-30,28.6367
2022-07-31,28.6367
2022-08-01,28.6367
2022-08-02,28.6367
2022-08-03,28.6367
2022-08-04,28.6367
2022-08-05,28.6367
2022-08-06,28.6367
2022-08-07,28.6367
2022-08-08,28.6367
2022-08-09,28.6367
2022-08-10,28.6367
2022-08-11,28.6367
2022-08-12,28.6367
2022-08-13,28.6367
2022-08-14,28.6367
2022-08-15,28.6367
2022-08-16,28.6367
2022-08-17,28.6367
2022-08-18,28.6367
2022-08-19,28.6367
2022-08-20,28.6367
2022-08-21,28.6367
2022-08-22,28.6367
2022-08-23,28.6367
2022-08-24,28.6367
2022-08-25,28.6367
2022-08-26,28.6367
2022-08-27,28.6367
2022-08-28,28.6367
2022-08-29,28.6367
2022-08-30,28.6367
2022-08-31,28.6367
2022-09-01,28.6367
2022-09-02,28.6367
2022-09-03,28.6367
2022-09-04,28.6367
2022-09-05,28.6367
2022-09-06,28.6367
2022-09-07,28.6367
2022-09-08,28.6367
2022-09-09,28.6367
2022-09-10,28.6367
2022-09-11,28.6367
2022-09-12,28.6367
2022-09-13,28.6367
2022-09-14,28.6367
2022-09-15,28.6367
2022-09-16,28.6367
2022-09-17,28.6367
2022-09-18,28.6367
2022-09-19,28.6367
2022-09-20,28.6367
2022-09-21,28.6367
2022-09-22,28.6367
2022-09-23,28.6367
2022-09-24,28.6367
2022-09-25,28.6367
2022-09-26,28.6367
2022-09-27,28.6367
2022-09-28,28.6367
2022-09-29,28.6367
2022-09-30,30.24
2022-10-01,30.24
2022-10-02,30.24
2022-10-03,30.24
2022-10-04,30.24
2022-10-05,30.24
2022-10-06,30.24
2022-10-07,30.24
2022-10-08,30.24
2022-10-09,30.24
2022-10-10,30.24
2022-10-11,30.24
2022-10-12,30.24
2022-10-13,30.24
2022-10-14,30.24
2022-10-15,30.24
2022-10-16,30.24
2022-10-17,30.24
2022-10-18,30.24
2022-10-19,30.24
2022-10-20,30.24
2022-10-21,30.24
2022-10-22,30.24
2022-10-23,30.24
2022-10-24,30.24
2022-10-25,30.24
2022-10-26,30.24
2022-10-27,30.24
2022-10-28,30.24
2022-10-29,30.24
2022-10-30,30.24
2022-10-31,30.24
2022-11-01,30.24
2022-11-02,30.24
2022-11-03,30.24
2022-11-04,30.24
2022-11-05,30.24
2022-11-06,30.24
2022-11-07,30.24
2022-11-08,30.24
2022-11-09,30.24
2022-11-10,30.24
2022-11-11,30.24
2022-11-12,30.24
2022-11-13,30.24
2022-11-14,30.24
2022-11-15,30.24
2022-11-16,30.24
2022-11-17,30.24
2022-11-18,30.24
2022-11-19,30.24
2022-11-20,30.24
2022-11-21,30.24
2022-11-22,30.24
2022-11-23,30.24
2022-11-24,30.24
2022-11-25,30.24
2022-11-26,30.24
2022-11-27,30.24
2022-11-28,30.24
2022-11-29,30.24
2022-11-30,30.24
2022-12-01,30.24
2022-12-02,30.24
2022-12-03,30.24
2022-12-04,30.24
2022-12-05,30.24
2022-12-06,30.24
2022-12-07,30.24
2022-12-08,30.24
2022-12-09,30.24
2022-12-10,30.24
2022-12-11,30.24
2022-12-12,30.24
2022-12-13,30.24
2022-12-14,30.24
2022-12-15,30.24
2022-12-16,30.24
2022-12-17,30.24
2022-12-18,30.24
2022-12-19,30.24
2022-12-20,30.24
2022-12-21,30.24
2022-12-22,30.24
2022-12-23,30.24
2022-12-24,30.24
2022-12-25,30.24
2022-12-26,30.24
2022-12-27,30.24
2022-12-28,30.24
2022-12-29,30.24
2022-12-30,30.24
2022-12-31,28.1631
2023-01-01,28.1631
2023-01-02,28.1631
2023-01-03,28.1631
2023-01-04,28.1631
2023-01-05,28.1631
2023-01-06,28.1631
2023-01-07,28.1631
2023-01-08,28.1631
2023-01-09,28.1631
2023-01-10,28.1631
2023-01-11,28.1631
2023-01-12,28.1631
2023-01-13,28.1631
2023-01-14,28.1631
2023-01-15,28.1631
2023-01-16,28.1631
2023-01-17,28.1631
2023-01-18,28.1631
2023-01-19,28.1631
2023-01-20,28.1631
2023-01-21,28.1631
2023-01-22,28.1631
2023-01-23,28.1631
2023-01-24,28.1631
2023-01-25,28.1631
2023-01-26,28.1631
2023-01-27,28.1631
2023-01-28,28.1631
2023-01-29,28.1631
2023-01-30,28.1631
2023-01-31,28.1631
2023-02-01,28.1631
2023-02-02,28.1631
2023-02-03,28.1631
2023-02-04,28.1631
2023-02-05,28.1631
2023-02-06,28.1631
2023-02-07,28.1631
2023-02-08,28.1631
2023-02-09,28.1631
2023-02-10,28.1631
2023-02-11,28.1631
2023-02-12,28.1631
2023-02-13,28.1631
2023-02-14,28.1631
2023-02-15,28.1631
2023-02-16,28.1631
2023-02-17,28.1631
2023-02-18,28.1631
2023-02-19,28.1631
2023-02-20,28.1631
2023-02-21,28.1631
2023-02-22,28.1631
2023-02-23,28.1631
2023-02-24,28.1631
2023-02-25,28.1631
2023-02-26,28.1631
2023-02-27,28.1631
2023-02-28,28.1631
2023-03-01,28.1631
2023-03-02,28.1631
2023-03-03,28.1631
2023-03-04,28.1631
2023-03-05,28.1631
2023-03-06,28.1631
2023-03-07,28.1631
2023-03-08,28.1631
2023-03-09,28.1631
2023-03-10,28.1631
2023-03-11,28.1631
2023-03-12,28.1631
2023-03-13,28.1631
2023-03-14,28.1631
2023-03-15,28.1631
2023-03-16,28.1631
