,CBRL US Equity
2020-05-14,1.4389
2020-05-15,1.4389
2020-05-16,1.4389
2020-05-17,1.4389
2020-05-18,1.4389
2020-05-19,1.4389
2020-05-20,1.4389
2020-05-21,1.4389
2020-05-22,1.4389
2020-05-23,1.4389
2020-05-24,1.4389
2020-05-25,1.4389
2020-05-26,1.4389
2020-05-27,1.4389
2020-05-28,1.4389
2020-05-29,1.4389
2020-05-30,1.4389
2020-05-31,1.4389
2020-06-01,1.4389
2020-06-02,1.4389
2020-06-03,1.4389
2020-06-04,1.4389
2020-06-05,1.4389
2020-06-06,1.4389
2020-06-07,1.4389
2020-06-08,1.4389
2020-06-09,1.4389
2020-06-10,1.4389
2020-06-11,1.4389
2020-06-12,1.4389
2020-06-13,1.4389
2020-06-14,1.4389
2020-06-15,1.4389
2020-06-16,1.4389
2020-06-17,1.4389
2020-06-18,1.4389
2020-06-19,1.4389
2020-06-20,1.4389
2020-06-21,1.4389
2020-06-22,1.4389
2020-06-23,1.4389
2020-06-24,1.4389
2020-06-25,1.4389
2020-06-26,1.4389
2020-06-27,1.4389
2020-06-28,1.4389
2020-06-29,1.4389
2020-06-30,1.4389
2020-07-01,1.4389
2020-07-02,1.4389
2020-07-03,1.4389
2020-07-04,1.4389
2020-07-05,1.4389
2020-07-06,1.4389
2020-07-07,1.4389
2020-07-08,1.4389
2020-07-09,1.4389
2020-07-10,1.4389
2020-07-11,1.4389
2020-07-12,1.4389
2020-07-13,1.4389
2020-07-14,1.4389
2020-07-15,1.4389
2020-07-16,1.4389
2020-07-17,1.4389
2020-07-18,1.4389
2020-07-19,1.4389
2020-07-20,1.4389
2020-07-21,1.4389
2020-07-22,1.4389
2020-07-23,1.4389
2020-07-24,1.4389
2020-07-25,1.4389
2020-07-26,1.4389
2020-07-27,1.4389
2020-07-28,1.4389
2020-07-29,1.4389
2020-07-30,1.4389
2020-07-31,-6.3484
2020-08-01,-6.3484
2020-08-02,-6.3484
2020-08-03,-6.3484
2020-08-04,-6.3484
2020-08-05,-6.3484
2020-08-06,-6.3484
2020-08-07,-6.3484
2020-08-08,-6.3484
2020-08-09,-6.3484
2020-08-10,-6.3484
2020-08-11,-6.3484
2020-08-12,-6.3484
2020-08-13,-6.3484
2020-08-14,-6.3484
2020-08-15,-6.3484
2020-08-16,-6.3484
2020-08-17,-6.3484
2020-08-18,-6.3484
2020-08-19,-6.3484
2020-08-20,-6.3484
2020-08-21,-6.3484
2020-08-22,-6.3484
2020-08-23,-6.3484
2020-08-24,-6.3484
2020-08-25,-6.3484
2020-08-26,-6.3484
2020-08-27,-6.3484
2020-08-28,-6.3484
2020-08-29,-6.3484
2020-08-30,-6.3484
2020-08-31,-6.3484
2020-09-01,-6.3484
2020-09-02,-6.3484
2020-09-03,-6.3484
2020-09-04,-6.3484
2020-09-05,-6.3484
2020-09-06,-6.3484
2020-09-07,-6.3484
2020-09-08,-6.3484
2020-09-09,-6.3484
2020-09-10,-6.3484
2020-09-11,-6.3484
2020-09-12,-6.3484
2020-09-13,-6.3484
2020-09-14,-6.3484
2020-09-15,-6.3484
2020-09-16,-6.3484
2020-09-17,-6.3484
2020-09-18,-6.3484
2020-09-19,-6.3484
2020-09-20,-6.3484
2020-09-21,-6.3484
2020-09-22,-6.3484
2020-09-23,-6.3484
2020-09-24,-6.3484
2020-09-25,-6.3484
2020-09-26,-6.3484
2020-09-27,-6.3484
2020-09-28,-6.3484
2020-09-29,-6.3484
2020-09-30,-6.3484
2020-10-01,-6.3484
2020-10-02,-6.3484
2020-10-03,-6.3484
2020-10-04,-6.3484
2020-10-05,-6.3484
2020-10-06,-6.3484
2020-10-07,-6.3484
2020-10-08,-6.3484
2020-10-09,-6.3484
2020-10-10,-6.3484
2020-10-11,-6.3484
2020-10-12,-6.3484
2020-10-13,-6.3484
2020-10-14,-6.3484
2020-10-15,-6.3484
2020-10-16,-6.3484
2020-10-17,-6.3484
2020-10-18,-6.3484
2020-10-19,-6.3484
2020-10-20,-6.3484
2020-10-21,-6.3484
2020-10-22,-6.3484
2020-10-23,-6.3484
2020-10-24,-6.3484
2020-10-25,-6.3484
2020-10-26,-6.3484
2020-10-27,-6.3484
2020-10-28,-6.3484
2020-10-29,-6.3484
2020-10-30,15.8648
2020-10-31,15.8648
2020-11-01,15.8648
2020-11-02,15.8648
2020-11-03,15.8648
2020-11-04,15.8648
2020-11-05,15.8648
2020-11-06,15.8648
2020-11-07,15.8648
2020-11-08,15.8648
2020-11-09,15.8648
2020-11-10,15.8648
2020-11-11,15.8648
2020-11-12,15.8648
2020-11-13,15.8648
2020-11-14,15.8648
2020-11-15,15.8648
2020-11-16,15.8648
2020-11-17,15.8648
2020-11-18,15.8648
2020-11-19,15.8648
2020-11-20,15.8648
2020-11-21,15.8648
2020-11-22,15.8648
2020-11-23,15.8648
2020-11-24,15.8648
2020-11-25,15.8648
2020-11-26,15.8648
2020-11-27,15.8648
2020-11-28,15.8648
2020-11-29,15.8648
2020-11-30,15.8648
2020-12-01,15.8648
2020-12-02,15.8648
2020-12-03,15.8648
2020-12-04,15.8648
2020-12-05,15.8648
2020-12-06,15.8648
2020-12-07,15.8648
2020-12-08,15.8648
2020-12-09,15.8648
2020-12-10,15.8648
2020-12-11,15.8648
2020-12-12,15.8648
2020-12-13,15.8648
2020-12-14,15.8648
2020-12-15,15.8648
2020-12-16,15.8648
2020-12-17,15.8648
2020-12-18,15.8648
2020-12-19,15.8648
2020-12-20,15.8648
2020-12-21,15.8648
2020-12-22,15.8648
2020-12-23,15.8648
2020-12-24,15.8648
2020-12-25,15.8648
2020-12-26,15.8648
2020-12-27,15.8648
2020-12-28,15.8648
2020-12-29,15.8648
2020-12-30,15.8648
2020-12-31,15.8648
2021-01-01,15.8648
2021-01-02,15.8648
2021-01-03,15.8648
2021-01-04,15.8648
2021-01-05,15.8648
2021-01-06,15.8648
2021-01-07,15.8648
2021-01-08,15.8648
2021-01-09,15.8648
2021-01-10,15.8648
2021-01-11,15.8648
2021-01-12,15.8648
2021-01-13,15.8648
2021-01-14,15.8648
2021-01-15,15.8648
2021-01-16,15.8648
2021-01-17,15.8648
2021-01-18,15.8648
2021-01-19,15.8648
2021-01-20,15.8648
2021-01-21,15.8648
2021-01-22,15.8648
2021-01-23,15.8648
2021-01-24,15.8648
2021-01-25,15.8648
2021-01-26,15.8648
2021-01-27,15.8648
2021-01-28,15.8648
2021-01-29,7.721
2021-01-30,7.721
2021-01-31,7.721
2021-02-01,7.721
2021-02-02,7.721
2021-02-03,7.721
2021-02-04,7.721
2021-02-05,7.721
2021-02-06,7.721
2021-02-07,7.721
2021-02-08,7.721
2021-02-09,7.721
2021-02-10,7.721
2021-02-11,7.721
2021-02-12,7.721
2021-02-13,7.721
2021-02-14,7.721
2021-02-15,7.721
2021-02-16,7.721
2021-02-17,7.721
2021-02-18,7.721
2021-02-19,7.721
2021-02-20,7.721
2021-02-21,7.721
2021-02-22,7.721
2021-02-23,7.721
2021-02-24,7.721
2021-02-25,7.721
2021-02-26,7.721
2021-02-27,7.721
2021-02-28,7.721
2021-03-01,7.721
2021-03-02,7.721
2021-03-03,7.721
2021-03-04,7.721
2021-03-05,7.721
2021-03-06,7.721
2021-03-07,7.721
2021-03-08,7.721
2021-03-09,7.721
2021-03-10,7.721
2021-03-11,7.721
2021-03-12,7.721
2021-03-13,7.721
2021-03-14,7.721
2021-03-15,7.721
2021-03-16,7.721
2021-03-17,7.721
2021-03-18,7.721
2021-03-19,7.721
2021-03-20,7.721
2021-03-21,7.721
2021-03-22,7.721
2021-03-23,7.721
2021-03-24,7.721
2021-03-25,7.721
2021-03-26,7.721
2021-03-27,7.721
2021-03-28,7.721
2021-03-29,7.721
2021-03-30,7.721
2021-03-31,7.721
2021-04-01,7.721
2021-04-02,7.721
2021-04-03,7.721
2021-04-04,7.721
2021-04-05,7.721
2021-04-06,7.721
2021-04-07,7.721
2021-04-08,7.721
2021-04-09,7.721
2021-04-10,7.721
2021-04-11,7.721
2021-04-12,7.721
2021-04-13,7.721
2021-04-14,7.721
2021-04-15,7.721
2021-04-16,7.721
2021-04-17,7.721
2021-04-18,7.721
2021-04-19,7.721
2021-04-20,7.721
2021-04-21,7.721
2021-04-22,7.721
2021-04-23,7.721
2021-04-24,7.721
2021-04-25,7.721
2021-04-26,7.721
2021-04-27,7.721
2021-04-28,7.721
2021-04-29,7.721
2021-04-30,46.7578
2021-05-01,46.7578
2021-05-02,46.7578
2021-05-03,46.7578
2021-05-04,46.7578
2021-05-05,46.7578
2021-05-06,46.7578
2021-05-07,46.7578
2021-05-08,46.7578
2021-05-09,46.7578
2021-05-10,46.7578
2021-05-11,46.7578
2021-05-12,46.7578
2021-05-13,46.7578
2021-05-14,46.7578
2021-05-15,46.7578
2021-05-16,46.7578
2021-05-17,46.7578
2021-05-18,46.7578
2021-05-19,46.7578
2021-05-20,46.7578
2021-05-21,46.7578
2021-05-22,46.7578
2021-05-23,46.7578
2021-05-24,46.7578
2021-05-25,46.7578
2021-05-26,46.7578
2021-05-27,46.7578
2021-05-28,46.7578
2021-05-29,46.7578
2021-05-30,46.7578
2021-05-31,46.7578
2021-06-01,46.7578
2021-06-02,46.7578
2021-06-03,46.7578
2021-06-04,46.7578
2021-06-05,46.7578
2021-06-06,46.7578
2021-06-07,46.7578
2021-06-08,46.7578
2021-06-09,46.7578
2021-06-10,46.7578
2021-06-11,46.7578
2021-06-12,46.7578
2021-06-13,46.7578
2021-06-14,46.7578
2021-06-15,46.7578
2021-06-16,46.7578
2021-06-17,46.7578
2021-06-18,46.7578
2021-06-19,46.7578
2021-06-20,46.7578
2021-06-21,46.7578
2021-06-22,46.7578
2021-06-23,46.7578
2021-06-24,46.7578
2021-06-25,46.7578
2021-06-26,46.7578
2021-06-27,46.7578
2021-06-28,46.7578
2021-06-29,46.7578
2021-06-30,46.7578
2021-07-01,46.7578
2021-07-02,46.7578
2021-07-03,46.7578
2021-07-04,46.7578
2021-07-05,46.7578
2021-07-06,46.7578
2021-07-07,46.7578
2021-07-08,46.7578
2021-07-09,46.7578
2021-07-10,46.7578
2021-07-11,46.7578
2021-07-12,46.7578
2021-07-13,46.7578
2021-07-14,46.7578
2021-07-15,46.7578
2021-07-16,46.7578
2021-07-17,46.7578
2021-07-18,46.7578
2021-07-19,46.7578
2021-07-20,46.7578
2021-07-21,46.7578
2021-07-22,46.7578
2021-07-23,46.7578
2021-07-24,46.7578
2021-07-25,46.7578
2021-07-26,46.7578
2021-07-27,46.7578
2021-07-28,46.7578
2021-07-29,46.7578
2021-07-30,47.044
2021-07-31,47.044
2021-08-01,47.044
2021-08-02,47.044
2021-08-03,47.044
2021-08-04,47.044
2021-08-05,47.044
2021-08-06,47.044
2021-08-07,47.044
2021-08-08,47.044
2021-08-09,47.044
2021-08-10,47.044
2021-08-11,47.044
2021-08-12,47.044
2021-08-13,47.044
2021-08-14,47.044
2021-08-15,47.044
2021-08-16,47.044
2021-08-17,47.044
2021-08-18,47.044
2021-08-19,47.044
2021-08-20,47.044
2021-08-21,47.044
2021-08-22,47.044
2021-08-23,47.044
2021-08-24,47.044
2021-08-25,47.044
2021-08-26,47.044
2021-08-27,47.044
2021-08-28,47.044
2021-08-29,47.044
2021-08-30,47.044
2021-08-31,47.044
2021-09-01,47.044
2021-09-02,47.044
2021-09-03,47.044
2021-09-04,47.044
2021-09-05,47.044
2021-09-06,47.044
2021-09-07,47.044
2021-09-08,47.044
2021-09-09,47.044
2021-09-10,47.044
2021-09-11,47.044
2021-09-12,47.044
2021-09-13,47.044
2021-09-14,47.044
2021-09-15,47.044
2021-09-16,47.044
2021-09-17,47.044
2021-09-18,47.044
2021-09-19,47.044
2021-09-20,47.044
2021-09-21,47.044
2021-09-22,47.044
2021-09-23,47.044
2021-09-24,47.044
2021-09-25,47.044
2021-09-26,47.044
2021-09-27,47.044
2021-09-28,47.044
2021-09-29,47.044
2021-09-30,47.044
2021-10-01,47.044
2021-10-02,47.044
2021-10-03,47.044
2021-10-04,47.044
2021-10-05,47.044
2021-10-06,47.044
2021-10-07,47.044
2021-10-08,47.044
2021-10-09,47.044
2021-10-10,47.044
2021-10-11,47.044
2021-10-12,47.044
2021-10-13,47.044
2021-10-14,47.044
2021-10-15,47.044
2021-10-16,47.044
2021-10-17,47.044
2021-10-18,47.044
2021-10-19,47.044
2021-10-20,47.044
2021-10-21,47.044
2021-10-22,47.044
2021-10-23,47.044
2021-10-24,47.044
2021-10-25,47.044
2021-10-26,47.044
2021-10-27,47.044
2021-10-28,47.044
2021-10-29,19.2016
2021-10-30,19.2016
2021-10-31,19.2016
2021-11-01,19.2016
2021-11-02,19.2016
2021-11-03,19.2016
2021-11-04,19.2016
2021-11-05,19.2016
2021-11-06,19.2016
2021-11-07,19.2016
2021-11-08,19.2016
2021-11-09,19.2016
2021-11-10,19.2016
2021-11-11,19.2016
2021-11-12,19.2016
2021-11-13,19.2016
2021-11-14,19.2016
2021-11-15,19.2016
2021-11-16,19.2016
2021-11-17,19.2016
2021-11-18,19.2016
2021-11-19,19.2016
2021-11-20,19.2016
2021-11-21,19.2016
2021-11-22,19.2016
2021-11-23,19.2016
2021-11-24,19.2016
2021-11-25,19.2016
2021-11-26,19.2016
2021-11-27,19.2016
2021-11-28,19.2016
2021-11-29,19.2016
2021-11-30,19.2016
2021-12-01,19.2016
2021-12-02,19.2016
2021-12-03,19.2016
2021-12-04,19.2016
2021-12-05,19.2016
2021-12-06,19.2016
2021-12-07,19.2016
2021-12-08,19.2016
2021-12-09,19.2016
2021-12-10,19.2016
2021-12-11,19.2016
2021-12-12,19.2016
2021-12-13,19.2016
2021-12-14,19.2016
2021-12-15,19.2016
2021-12-16,19.2016
2021-12-17,19.2016
2021-12-18,19.2016
2021-12-19,19.2016
2021-12-20,19.2016
2021-12-21,19.2016
2021-12-22,19.2016
2021-12-23,19.2016
2021-12-24,19.2016
2021-12-25,19.2016
2021-12-26,19.2016
2021-12-27,19.2016
2021-12-28,19.2016
2021-12-29,19.2016
2021-12-30,19.2016
2021-12-31,19.2016
2022-01-01,19.2016
2022-01-02,19.2016
2022-01-03,19.2016
2022-01-04,19.2016
2022-01-05,19.2016
2022-01-06,19.2016
2022-01-07,19.2016
2022-01-08,19.2016
2022-01-09,19.2016
2022-01-10,19.2016
2022-01-11,19.2016
2022-01-12,19.2016
2022-01-13,19.2016
2022-01-14,19.2016
2022-01-15,19.2016
2022-01-16,19.2016
2022-01-17,19.2016
2022-01-18,19.2016
2022-01-19,19.2016
2022-01-20,19.2016
2022-01-21,19.2016
2022-01-22,19.2016
2022-01-23,19.2016
2022-01-24,19.2016
2022-01-25,19.2016
2022-01-26,19.2016
2022-01-27,19.2016
2022-01-28,23.2261
2022-01-29,23.2261
2022-01-30,23.2261
2022-01-31,23.2261
2022-02-01,23.2261
2022-02-02,23.2261
2022-02-03,23.2261
2022-02-04,23.2261
2022-02-05,23.2261
2022-02-06,23.2261
2022-02-07,23.2261
2022-02-08,23.2261
2022-02-09,23.2261
2022-02-10,23.2261
2022-02-11,23.2261
2022-02-12,23.2261
2022-02-13,23.2261
2022-02-14,23.2261
2022-02-15,23.2261
2022-02-16,23.2261
2022-02-17,23.2261
2022-02-18,23.2261
2022-02-19,23.2261
2022-02-20,23.2261
2022-02-21,23.2261
2022-02-22,23.2261
2022-02-23,23.2261
2022-02-24,23.2261
2022-02-25,23.2261
2022-02-26,23.2261
2022-02-27,23.2261
2022-02-28,23.2261
2022-03-01,23.2261
2022-03-02,23.2261
2022-03-03,23.2261
2022-03-04,23.2261
2022-03-05,23.2261
2022-03-06,23.2261
2022-03-07,23.2261
2022-03-08,23.2261
2022-03-09,23.2261
2022-03-10,23.2261
2022-03-11,23.2261
2022-03-12,23.2261
2022-03-13,23.2261
2022-03-14,23.2261
2022-03-15,23.2261
2022-03-16,23.2261
2022-03-17,23.2261
2022-03-18,23.2261
2022-03-19,23.2261
2022-03-20,23.2261
2022-03-21,23.2261
2022-03-22,23.2261
2022-03-23,23.2261
2022-03-24,23.2261
2022-03-25,23.2261
2022-03-26,23.2261
2022-03-27,23.2261
2022-03-28,23.2261
2022-03-29,23.2261
2022-03-30,23.2261
2022-03-31,23.2261
2022-04-01,23.2261
2022-04-02,23.2261
2022-04-03,23.2261
2022-04-04,23.2261
2022-04-05,23.2261
2022-04-06,23.2261
2022-04-07,23.2261
2022-04-08,23.2261
2022-04-09,23.2261
2022-04-10,23.2261
2022-04-11,23.2261
2022-04-12,23.2261
2022-04-13,23.2261
2022-04-14,23.2261
2022-04-15,23.2261
2022-04-16,23.2261
2022-04-17,23.2261
2022-04-18,23.2261
2022-04-19,23.2261
2022-04-20,23.2261
2022-04-21,23.2261
2022-04-22,23.2261
2022-04-23,23.2261
2022-04-24,23.2261
2022-04-25,23.2261
2022-04-26,23.2261
2022-04-27,23.2261
2022-04-28,23.2261
2022-04-29,22.251
2022-04-30,22.251
2022-05-01,22.251
2022-05-02,22.251
2022-05-03,22.251
2022-05-04,22.251
2022-05-05,22.251
2022-05-06,22.251
2022-05-07,22.251
2022-05-08,22.251
2022-05-09,22.251
2022-05-10,22.251
2022-05-11,22.251
2022-05-12,22.251
2022-05-13,22.251
2022-05-14,22.251
2022-05-15,22.251
2022-05-16,22.251
2022-05-17,22.251
2022-05-18,22.251
2022-05-19,22.251
2022-05-20,22.251
2022-05-21,22.251
2022-05-22,22.251
2022-05-23,22.251
2022-05-24,22.251
2022-05-25,22.251
2022-05-26,22.251
2022-05-27,22.251
2022-05-28,22.251
2022-05-29,22.251
2022-05-30,22.251
2022-05-31,22.251
2022-06-01,22.251
2022-06-02,22.251
2022-06-03,22.251
2022-06-04,22.251
2022-06-05,22.251
2022-06-06,22.251
2022-06-07,22.251
2022-06-08,22.251
2022-06-09,22.251
2022-06-10,22.251
2022-06-11,22.251
2022-06-12,22.251
2022-06-13,22.251
2022-06-14,22.251
2022-06-15,22.251
2022-06-16,22.251
2022-06-17,22.251
2022-06-18,22.251
2022-06-19,22.251
2022-06-20,22.251
2022-06-21,22.251
2022-06-22,22.251
2022-06-23,22.251
2022-06-24,22.251
2022-06-25,22.251
2022-06-26,22.251
2022-06-27,22.251
2022-06-28,22.251
2022-06-29,22.251
2022-06-30,22.251
2022-07-01,22.251
2022-07-02,22.251
2022-07-03,22.251
2022-07-04,22.251
2022-07-05,22.251
2022-07-06,22.251
2022-07-07,22.251
2022-07-08,22.251
2022-07-09,22.251
2022-07-10,22.251
2022-07-11,22.251
2022-07-12,22.251
2022-07-13,22.251
2022-07-14,22.251
2022-07-15,22.251
2022-07-16,22.251
2022-07-17,22.251
2022-07-18,22.251
2022-07-19,22.251
2022-07-20,22.251
2022-07-21,22.251
2022-07-22,22.251
2022-07-23,22.251
2022-07-24,22.251
2022-07-25,22.251
2022-07-26,22.251
2022-07-27,22.251
2022-07-28,22.251
2022-07-29,22.4455
2022-07-30,22.4455
2022-07-31,22.4455
2022-08-01,22.4455
2022-08-02,22.4455
2022-08-03,22.4455
2022-08-04,22.4455
2022-08-05,22.4455
2022-08-06,22.4455
2022-08-07,22.4455
2022-08-08,22.4455
2022-08-09,22.4455
2022-08-10,22.4455
2022-08-11,22.4455
2022-08-12,22.4455
2022-08-13,22.4455
2022-08-14,22.4455
2022-08-15,22.4455
2022-08-16,22.4455
2022-08-17,22.4455
2022-08-18,22.4455
2022-08-19,22.4455
2022-08-20,22.4455
2022-08-21,22.4455
2022-08-22,22.4455
2022-08-23,22.4455
2022-08-24,22.4455
2022-08-25,22.4455
2022-08-26,22.4455
2022-08-27,22.4455
2022-08-28,22.4455
2022-08-29,22.4455
2022-08-30,22.4455
2022-08-31,22.4455
2022-09-01,22.4455
2022-09-02,22.4455
2022-09-03,22.4455
2022-09-04,22.4455
2022-09-05,22.4455
2022-09-06,22.4455
2022-09-07,22.4455
2022-09-08,22.4455
2022-09-09,22.4455
2022-09-10,22.4455
2022-09-11,22.4455
2022-09-12,22.4455
2022-09-13,22.4455
2022-09-14,22.4455
2022-09-15,22.4455
2022-09-16,22.4455
2022-09-17,22.4455
2022-09-18,22.4455
2022-09-19,22.4455
2022-09-20,22.4455
2022-09-21,22.4455
2022-09-22,22.4455
2022-09-23,22.4455
2022-09-24,22.4455
2022-09-25,22.4455
2022-09-26,22.4455
2022-09-27,22.4455
2022-09-28,22.4455
2022-09-29,22.4455
2022-09-30,22.4455
2022-10-01,22.4455
2022-10-02,22.4455
2022-10-03,22.4455
2022-10-04,22.4455
2022-10-05,22.4455
2022-10-06,22.4455
2022-10-07,22.4455
2022-10-08,22.4455
2022-10-09,22.4455
2022-10-10,22.4455
2022-10-11,22.4455
2022-10-12,22.4455
2022-10-13,22.4455
2022-10-14,22.4455
2022-10-15,22.4455
2022-10-16,22.4455
2022-10-17,22.4455
2022-10-18,22.4455
2022-10-19,22.4455
2022-10-20,22.4455
2022-10-21,22.4455
2022-10-22,22.4455
2022-10-23,22.4455
2022-10-24,22.4455
2022-10-25,22.4455
2022-10-26,22.4455
2022-10-27,22.4455
2022-10-28,20.7093
2022-10-29,20.7093
2022-10-30,20.7093
2022-10-31,20.7093
2022-11-01,20.7093
2022-11-02,20.7093
2022-11-03,20.7093
2022-11-04,20.7093
2022-11-05,20.7093
2022-11-06,20.7093
2022-11-07,20.7093
2022-11-08,20.7093
2022-11-09,20.7093
2022-11-10,20.7093
2022-11-11,20.7093
2022-11-12,20.7093
2022-11-13,20.7093
2022-11-14,20.7093
2022-11-15,20.7093
2022-11-16,20.7093
2022-11-17,20.7093
2022-11-18,20.7093
2022-11-19,20.7093
2022-11-20,20.7093
2022-11-21,20.7093
2022-11-22,20.7093
2022-11-23,20.7093
2022-11-24,20.7093
2022-11-25,20.7093
2022-11-26,20.7093
2022-11-27,20.7093
2022-11-28,20.7093
2022-11-29,20.7093
2022-11-30,20.7093
2022-12-01,20.7093
2022-12-02,20.7093
2022-12-03,20.7093
2022-12-04,20.7093
2022-12-05,20.7093
2022-12-06,20.7093
2022-12-07,20.7093
2022-12-08,20.7093
2022-12-09,20.7093
2022-12-10,20.7093
2022-12-11,20.7093
2022-12-12,20.7093
2022-12-13,20.7093
2022-12-14,20.7093
2022-12-15,20.7093
2022-12-16,20.7093
2022-12-17,20.7093
2022-12-18,20.7093
2022-12-19,20.7093
2022-12-20,20.7093
2022-12-21,20.7093
2022-12-22,20.7093
2022-12-23,20.7093
2022-12-24,20.7093
2022-12-25,20.7093
2022-12-26,20.7093
2022-12-27,20.7093
2022-12-28,20.7093
2022-12-29,20.7093
2022-12-30,20.7093
2022-12-31,20.7093
2023-01-01,20.7093
2023-01-02,20.7093
2023-01-03,20.7093
2023-01-04,20.7093
2023-01-05,20.7093
2023-01-06,20.7093
2023-01-07,20.7093
2023-01-08,20.7093
2023-01-09,20.7093
2023-01-10,20.7093
2023-01-11,20.7093
2023-01-12,20.7093
2023-01-13,20.7093
2023-01-14,20.7093
2023-01-15,20.7093
2023-01-16,20.7093
2023-01-17,20.7093
2023-01-18,20.7093
2023-01-19,20.7093
2023-01-20,20.7093
2023-01-21,20.7093
2023-01-22,20.7093
2023-01-23,20.7093
2023-01-24,20.7093
2023-01-25,20.7093
2023-01-26,20.7093
2023-01-27,19.8974
2023-01-28,19.8974
2023-01-29,19.8974
2023-01-30,19.8974
2023-01-31,19.8974
2023-02-01,19.8974
2023-02-02,19.8974
2023-02-03,19.8974
2023-02-04,19.8974
2023-02-05,19.8974
2023-02-06,19.8974
2023-02-07,19.8974
2023-02-08,19.8974
2023-02-09,19.8974
2023-02-10,19.8974
2023-02-11,19.8974
2023-02-12,19.8974
2023-02-13,19.8974
2023-02-14,19.8974
2023-02-15,19.8974
2023-02-16,19.8974
2023-02-17,19.8974
2023-02-18,19.8974
2023-02-19,19.8974
2023-02-20,19.8974
2023-02-21,19.8974
2023-02-22,19.8974
2023-02-23,19.8974
2023-02-24,19.8974
2023-02-25,19.8974
2023-02-26,19.8974
2023-02-27,19.8974
2023-02-28,19.8974
2023-03-01,19.8974
2023-03-02,19.8974
2023-03-03,19.8974
2023-03-04,19.8974
2023-03-05,19.8974
2023-03-06,19.8974
2023-03-07,19.8974
2023-03-08,19.8974
2023-03-09,19.8974
2023-03-10,19.8974
2023-03-11,19.8974
2023-03-12,19.8974
2023-03-13,19.8974
2023-03-14,19.8974
2023-03-15,19.8974
2023-03-16,19.8974
2023-03-17,19.8974
2023-03-18,19.8974
2023-03-19,19.8974
2023-03-20,19.8974
2023-03-21,19.8974
2023-03-22,19.8974
2023-03-23,19.8974
2023-03-24,19.8974
