,LAUR US Equity
2020-05-18,41.9407
2020-05-19,41.2079
2020-05-20,42.0872
2020-05-21,42.9281
2020-05-22,42.7036
2020-05-23,42.7036
2020-05-24,42.7036
2020-05-25,42.7036
2020-05-26,45.4243
2020-05-27,47.3684
2020-05-28,46.4854
2020-05-29,45.7444
2020-05-30,45.7444
2020-05-31,45.7444
2020-06-01,46.9116
2020-06-02,47.4132
2020-06-03,50.3261
2020-06-04,51.1235
2020-06-05,52.639
2020-06-06,52.639
2020-06-07,52.639
2020-06-08,54.5932
2020-06-09,53.2425
2020-06-10,51.3845
2020-06-11,47.6003
2020-06-12,48.1645
2020-06-13,48.1645
2020-06-14,48.1645
2020-06-15,47.299
2020-06-16,47.9302
2020-06-17,47.7331
2020-06-18,47.0524
2020-06-19,47.4174
2020-06-20,47.4174
2020-06-21,47.4174
2020-06-22,47.5577
2020-06-23,48.0357
2020-06-24,45.7084
2020-06-25,45.9592
2020-06-26,45.5241
2020-06-27,45.5241
2020-06-28,45.5241
2020-06-29,46.6475
2020-06-30,46.9108
2020-07-01,46.6962
2020-07-02,47.9551
2020-07-03,47.9551
2020-07-04,47.9551
2020-07-05,47.9551
2020-07-06,48.8783
2020-07-07,46.1862
2020-07-08,45.185
2020-07-09,43.602
2020-07-10,45.2931
2020-07-11,45.2931
2020-07-12,45.2931
2020-07-13,44.6719
2020-07-14,44.2374
2020-07-15,48.7892
2020-07-16,48.3018
2020-07-17,49.0227
2020-07-18,49.0227
2020-07-19,49.0227
2020-07-20,51.98
2020-07-21,53.6828
2020-07-22,55.4146
2020-07-23,54.7673
2020-07-24,53.3891
2020-07-25,53.3891
2020-07-26,53.3891
2020-07-27,53.2711
2020-07-28,52.314
2020-07-29,61.1758
2020-07-30,59.573
2020-07-31,60.0844
2020-08-01,60.0844
2020-08-02,60.0844
2020-08-03,57.2051
2020-08-04,56.3669
2020-08-05,56.5862
2020-08-06,59.296
2020-08-07,60.022
2020-08-08,60.022
2020-08-09,60.022
2020-08-10,61.7098
2020-08-11,61.5847
2020-08-12,60.1345
2020-08-13,60.0074
2020-08-14,60.1815
2020-08-15,60.1815
2020-08-16,60.1815
2020-08-17,58.5977
2020-08-18,58.1361
2020-08-19,58.6179
2020-08-20,57.3881
2020-08-21,56.8738
2020-08-22,56.8738
2020-08-23,56.8738
2020-08-24,58.0912
2020-08-25,56.2731
2020-08-26,55.3767
2020-08-27,55.4895
2020-08-28,57.2241
2020-08-29,57.2241
2020-08-30,57.2241
2020-08-31,55.1445
2020-09-01,57.9773
2020-09-02,56.9751
2020-09-03,54.4705
2020-09-04,52.9326
2020-09-05,52.9326
2020-09-06,52.9326
2020-09-07,52.9326
2020-09-08,52.8655
2020-09-09,53.8939
2020-09-10,51.8295
2020-09-11,58.0371
2020-09-12,58.0371
2020-09-13,58.0371
2020-09-14,56.9525
2020-09-15,53.6466
2020-09-16,55.6317
2020-09-17,56.4442
2020-09-18,55.3305
2020-09-19,55.3305
2020-09-20,55.3305
2020-09-21,53.0076
2020-09-22,53.2579
2020-09-23,51.1294
2020-09-24,53.2335
2020-09-25,54.4934
2020-09-26,54.4934
2020-09-27,54.4934
2020-09-28,54.8218
2020-09-29,55.0456
2020-09-30,56.4405
2020-10-01,58.0043
2020-10-02,57.2709
2020-10-03,57.2709
2020-10-04,57.2709
2020-10-05,55.5983
2020-10-06,54.8774
2020-10-07,53.7951
2020-10-08,55.8947
2020-10-09,57.4933
2020-10-10,57.4933
2020-10-11,57.4933
2020-10-12,57.9995
2020-10-13,56.0805
2020-10-14,57.3079
2020-10-15,56.9161
2020-10-16,56.6756
2020-10-17,56.6756
2020-10-18,56.6756
2020-10-19,56.8015
2020-10-20,57.6294
2020-10-21,58.203
2020-10-22,57.6646
2020-10-23,57.933
2020-10-24,57.933
2020-10-25,57.933
2020-10-26,54.789
2020-10-27,52.6767
2020-10-28,48.7133
2020-10-29,49.1787
2020-10-30,51.0178
2020-10-31,51.0178
2020-11-01,51.0178
2020-11-02,51.5469
2020-11-03,52.1578
2020-11-04,50.9127
2020-11-05,59.1791
2020-11-06,57.5489
2020-11-07,57.5489
2020-11-08,57.5489
2020-11-09,58.3792
2020-11-10,56.8191
2020-11-11,56.8191
2020-11-12,57.0132
2020-11-13,58.3684
2020-11-14,58.3684
2020-11-15,58.3684
2020-11-16,58.8792
2020-11-17,57.2442
2020-11-18,57.6497
2020-11-19,57.5556
2020-11-20,57.1694
2020-11-21,57.1694
2020-11-22,57.1694
2020-11-23,57.7559
2020-11-24,61.6904
2020-11-25,61.6904
2020-11-26,61.6904
2020-11-27,59.443
2020-11-28,59.443
2020-11-29,59.443
2020-11-30,55.9001
2020-12-01,57.6639
2020-12-02,57.4736
2020-12-03,58.152
2020-12-04,58.9716
2020-12-05,58.9716
2020-12-06,58.9716
2020-12-07,58.152
2020-12-08,58.8908
2020-12-09,59.4828
2020-12-10,61.1468
2020-12-11,62.7302
2020-12-12,62.7302
2020-12-13,62.7302
2020-12-14,61.7121
2020-12-15,63.4181
2020-12-16,61.2172
2020-12-17,60.9367
2020-12-18,60.0262
2020-12-19,60.0262
2020-12-20,60.0262
2020-12-21,59.6803
2020-12-22,58.1775
2020-12-23,58.9991
2020-12-24,58.5234
2020-12-25,58.5234
2020-12-26,58.5234
2020-12-27,58.5234
2020-12-28,59.4534
2020-12-29,56.7031
2020-12-30,55.5473
2020-12-31,53.5162
2021-01-01,53.5162
2021-01-02,53.5162
2021-01-03,53.5162
2021-01-04,50.8449
2021-01-05,50.4283
2021-01-06,51.3561
2021-01-07,50.1162
2021-01-08,51.4346
2021-01-09,51.4346
2021-01-10,51.4346
2021-01-11,50.7136
2021-01-12,50.987
2021-01-13,49.6759
2021-01-14,50.1943
2021-01-15,49.6069
2021-01-16,49.6069
2021-01-17,49.6069
2021-01-18,49.6069
2021-01-19,54.1577
2021-01-20,56.999
2021-01-21,50.471
2021-01-22,45.9568
2021-01-23,45.9568
2021-01-24,45.9568
2021-01-25,42.623
2021-01-26,45.7038
2021-01-27,42.7903
2021-01-28,41.9888
2021-01-29,40.2855
2021-01-30,40.2855
2021-01-31,40.2855
2021-02-01,45.7836
2021-02-02,46.0494
2021-02-03,49.5464
2021-02-04,49.3045
2021-02-05,49.139
2021-02-06,49.139
2021-02-07,49.139
2021-02-08,53.5715
2021-02-09,53.7232
2021-02-10,53.4522
2021-02-11,54.2871
2021-02-12,53.6706
2021-02-13,53.6706
2021-02-14,53.6706
2021-02-15,53.6706
2021-02-16,52.6243
2021-02-17,52.1463
2021-02-18,53.029
2021-02-19,53.9086
2021-02-20,53.9086
2021-02-21,53.9086
2021-02-22,51.4185
2021-02-23,51.4185
2021-02-24,55.5494
2021-02-25,46.2093
2021-02-26,46.2958
2021-02-27,46.2958
2021-02-28,46.2958
2021-03-01,44.8775
2021-03-02,46.657
2021-03-03,42.1522
2021-03-04,46.1054
2021-03-05,48.7275
2021-03-06,48.7275
2021-03-07,48.7275
2021-03-08,47.9468
2021-03-09,47.731
2021-03-10,48.7646
2021-03-11,52.0115
2021-03-12,53.5003
2021-03-13,53.5003
2021-03-14,53.5003
2021-03-15,52.3013
2021-03-16,50.5815
2021-03-17,50.5034
2021-03-18,50.8176
2021-03-19,50.281
2021-03-20,50.281
2021-03-21,50.281
2021-03-22,49.7378
2021-03-23,46.8384
2021-03-24,46.0667
2021-03-25,45.7548
2021-03-26,49.0556
2021-03-27,49.0556
2021-03-28,49.0556
2021-03-29,46.4479
2021-03-30,46.8904
2021-03-31,46.1798
2021-04-01,49.4383
2021-04-02,49.4383
2021-04-03,49.4383
2021-04-04,49.4383
2021-04-05,49.7784
2021-04-06,48.9274
2021-04-07,44.4468
2021-04-08,44.0079
2021-04-09,43.3438
2021-04-10,43.3438
2021-04-11,43.3438
2021-04-12,43.831
2021-04-13,42.398
2021-04-14,42.8052
2021-04-15,45.4008
2021-04-16,46.1782
2021-04-17,46.1782
2021-04-18,46.1782
2021-04-19,43.3075
2021-04-20,41.8137
2021-04-21,41.7392
2021-04-22,37.0314
2021-04-23,40.1679
2021-04-24,40.1679
2021-04-25,40.1679
2021-04-26,39.8368
2021-04-27,37.1743
2021-04-28,38.3913
2021-04-29,36.8527
2021-04-30,51.861
2021-05-01,51.861
2021-05-02,51.861
2021-05-03,50.9285
2021-05-04,50.3598
2021-05-05,49.4525
2021-05-06,51.527
2021-05-07,53.2556
2021-05-08,53.2556
2021-05-09,53.2556
2021-05-10,54.3166
2021-05-11,56.1925
2021-05-12,54.8399
2021-05-13,54.6886
2021-05-14,56.6083
2021-05-15,56.6083
2021-05-16,56.6083
2021-05-17,56.7306
2021-05-18,56.3199
2021-05-19,55.9013
2021-05-20,56.8308
2021-05-21,54.294
2021-05-22,54.294
2021-05-23,54.294
2021-05-24,53.7972
2021-05-25,53.3761
2021-05-26,54.9095
2021-05-27,55.699
2021-05-28,56.2749
2021-05-29,56.2749
2021-05-30,56.2749
2021-05-31,56.2749
2021-06-01,59.9759
2021-06-02,61.9737
2021-06-03,59.3725
2021-06-04,59.9929
2021-06-05,59.9929
2021-06-06,59.9929
2021-06-07,60.1816
2021-06-08,59.6
2021-06-09,58.8159
2021-06-10,60.6244
2021-06-11,60.2191
2021-06-12,60.2191
2021-06-13,60.2191
2021-06-14,60.2191
2021-06-15,60.5017
2021-06-16,59.5177
2021-06-17,57.5802
2021-06-18,54.4237
2021-06-19,54.4237
2021-06-20,54.4237
2021-06-21,55.9546
2021-06-22,53.9801
2021-06-23,54.064
2021-06-24,55.4086
2021-06-25,54.8892
2021-06-26,54.8892
2021-06-27,54.8892
2021-06-28,50.9375
2021-06-29,49.8243
2021-06-30,50.1063
2021-07-01,52.412
2021-07-02,52.6834
2021-07-03,52.6834
2021-07-04,52.6834
2021-07-05,52.6834
2021-07-06,53.326
2021-07-07,53.4195
2021-07-08,49.5203
2021-07-09,50.7914
2021-07-10,50.7914
2021-07-11,50.7914
2021-07-12,52.0408
2021-07-13,50.709
2021-07-14,50.401
2021-07-15,50.1908
2021-07-16,49.235
2021-07-17,49.235
2021-07-18,49.235
2021-07-19,49.4563
2021-07-20,52.1532
2021-07-21,51.248
2021-07-22,48.9412
2021-07-23,49.7216
2021-07-24,49.7216
2021-07-25,49.7216
2021-07-26,49.2764
2021-07-27,48.7124
2021-07-28,52.1143
2021-07-29,54.9965
2021-07-30,52.5428
2021-07-31,52.5428
2021-08-01,52.5428
2021-08-02,53.4633
2021-08-03,55.7332
2021-08-04,54.1878
2021-08-05,58.3258
2021-08-06,59.7467
2021-08-07,59.7467
2021-08-08,59.7467
2021-08-09,56.6886
2021-08-10,56.2306
2021-08-11,56.6832
2021-08-12,59.1314
2021-08-13,62.6417
2021-08-14,62.6417
2021-08-15,62.6417
2021-08-16,60.9566
2021-08-17,57.7429
2021-08-18,56.7481
2021-08-19,54.1734
2021-08-20,56.4718
2021-08-21,56.4718
2021-08-22,56.4718
2021-08-23,57.7701
2021-08-24,59.5638
2021-08-25,59.3936
2021-08-26,57.8545
2021-08-27,58.9151
2021-08-28,58.9151
2021-08-29,58.9151
2021-08-30,58.331
2021-08-31,58.2116
2021-09-01,57.9662
2021-09-02,57.3408
2021-09-03,54.3103
2021-09-04,54.3103
2021-09-05,54.3103
2021-09-06,54.3103
2021-09-07,58.07
2021-09-08,60.0601
2021-09-09,60.624
2021-09-10,64.1406
2021-09-11,64.1406
2021-09-12,64.1406
2021-09-13,65.497
2021-09-14,64.9884
2021-09-15,64.9884
2021-09-16,68.5201
2021-09-17,68.3879
2021-09-18,68.3879
2021-09-19,68.3879
2021-09-20,64.5257
2021-09-21,64.2754
2021-09-22,64.0184
2021-09-23,66.7034
2021-09-24,62.9646
2021-09-25,62.9646
2021-09-26,62.9646
2021-09-27,66.2283
2021-09-28,63.6742
2021-09-29,59.8741
2021-09-30,58.0315
2021-10-01,64.3387
2021-10-02,64.3387
2021-10-03,64.3387
2021-10-04,62.8725
2021-10-05,64.7031
2021-10-06,58.4675
2021-10-07,59.0591
2021-10-08,57.5332
2021-10-09,57.5332
2021-10-10,57.5332
2021-10-11,56.6915
2021-10-12,55.433
2021-10-13,56.3682
2021-10-14,56.7703
2021-10-15,56.3228
2021-10-16,56.3228
2021-10-17,56.3228
2021-10-18,54.8032
2021-10-19,56.3095
2021-10-20,53.8347
2021-10-21,55.9791
2021-10-22,55.7114
2021-10-23,55.7114
2021-10-24,55.7114
2021-10-25,53.8467
2021-10-26,53.0594
2021-10-27,49.4832
2021-10-28,51.2232
2021-10-29,54.8773
2021-10-30,54.8773
2021-10-31,54.8773
2021-11-01,52.0321
2021-11-02,46.3501
2021-11-03,52.5975
2021-11-04,61.534
2021-11-05,65.1238
2021-11-06,65.1238
2021-11-07,65.1238
2021-11-08,66.8102
2021-11-09,65.4997
2021-11-10,63.0475
2021-11-11,58.0613
2021-11-12,57.1446
2021-11-13,57.1446
2021-11-14,57.1446
2021-11-15,55.4246
2021-11-16,56.6328
2021-11-17,56.1696
2021-11-18,53.6285
2021-11-19,54.9829
2021-11-20,54.9829
2021-11-21,54.9829
2021-11-22,54.3443
2021-11-23,55.9326
2021-11-24,55.3633
2021-11-25,55.3633
2021-11-26,52.7706
2021-11-27,52.7706
2021-11-28,52.7706
2021-11-29,50.4989
2021-11-30,46.2235
2021-12-01,44.4223
2021-12-02,47.8687
2021-12-03,47.4235
2021-12-04,47.4235
2021-12-05,47.4235
2021-12-06,50.3681
2021-12-07,50.9822
2021-12-08,53.9303
2021-12-09,50.4758
2021-12-10,50.2487
2021-12-11,50.2487
2021-12-12,50.2487
2021-12-13,52.1348
2021-12-14,52.2907
2021-12-15,53.9959
2021-12-16,55.922
2021-12-17,59.4979
2021-12-18,59.4979
2021-12-19,59.4979
2021-12-20,61.2762
2021-12-21,66.1531
2021-12-22,62.6908
2021-12-23,63.6496
2021-12-24,63.6496
2021-12-25,63.6496
2021-12-26,63.6496
2021-12-27,62.5125
2021-12-28,61.8965
2021-12-29,62.2265
2021-12-30,62.6173
2021-12-31,63.3458
2022-01-01,63.3458
2022-01-02,63.3458
2022-01-03,61.1643
2022-01-04,61.1643
2022-01-05,60.3901
2022-01-06,61.2774
2022-01-07,61.7209
2022-01-08,61.7209
2022-01-09,61.7209
2022-01-10,60.8963
2022-01-11,61.1646
2022-01-12,60.098
2022-01-13,58.5145
2022-01-14,58.9619
2022-01-15,58.9619
2022-01-16,58.9619
2022-01-17,58.9619
2022-01-18,57.3619
2022-01-19,57.5209
2022-01-20,57.7653
2022-01-21,56.6416
2022-01-22,56.6416
2022-01-23,56.6416
2022-01-24,57.4969
2022-01-25,56.8015
2022-01-26,57.1588
2022-01-27,54.1468
2022-01-28,58.8103
2022-01-29,58.8103
2022-01-30,58.8103
2022-01-31,62.9923
2022-02-01,58.7376
2022-02-02,59.5848
2022-02-03,58.3455
2022-02-04,60.4716
2022-02-05,60.4716
2022-02-06,60.4716
2022-02-07,58.3162
2022-02-08,59.3859
2022-02-09,62.9287
2022-02-10,58.4367
2022-02-11,55.7517
2022-02-12,55.7517
2022-02-13,55.7517
2022-02-14,57.2421
2022-02-15,56.8817
2022-02-16,57.708
2022-02-17,54.5537
2022-02-18,53.0122
2022-02-19,53.0122
2022-02-20,53.0122
2022-02-21,53.0122
2022-02-22,52.2485
2022-02-23,51.9902
2022-02-24,50.2764
2022-02-25,47.217
2022-02-26,47.217
2022-02-27,47.217
2022-02-28,43.6053
2022-03-01,47.7406
2022-03-02,47.7406
2022-03-03,48.6275
2022-03-04,47.9389
2022-03-05,47.9389
2022-03-06,47.9389
2022-03-07,49.7386
2022-03-08,51.2445
2022-03-09,52.6352
2022-03-10,54.2116
2022-03-11,54.1228
2022-03-12,54.1228
2022-03-13,54.1228
2022-03-14,52.6085
2022-03-15,57.6552
2022-03-16,57.6552
2022-03-17,56.1915
2022-03-18,55.9162
2022-03-19,55.9162
2022-03-20,55.9162
2022-03-21,57.3572
2022-03-22,57.4292
2022-03-23,58.0157
2022-03-24,59.4601
2022-03-25,60.3767
2022-03-26,60.3767
2022-03-27,60.3767
2022-03-28,59.6257
2022-03-29,57.3083
2022-03-30,51.7303
2022-03-31,48.5798
2022-04-01,49.4184
2022-04-02,49.4184
2022-04-03,49.4184
2022-04-04,47.9619
2022-04-05,46.2388
2022-04-06,44.8009
2022-04-07,45.6294
2022-04-08,46.9117
2022-04-09,46.9117
2022-04-10,46.9117
2022-04-11,46.4263
2022-04-12,47.1802
2022-04-13,49.9144
2022-04-14,51.1356
2022-04-15,51.1356
2022-04-16,51.1356
2022-04-17,51.1356
2022-04-18,51.2234
2022-04-19,46.8643
2022-04-20,48.3202
2022-04-21,47.3144
2022-04-22,45.2829
2022-04-23,45.2829
2022-04-24,45.2829
2022-04-25,47.9639
2022-04-26,47.8803
2022-04-27,48.3464
2022-04-28,47.468
2022-04-29,45.3377
2022-04-30,45.3377
2022-05-01,45.3377
2022-05-02,45.2537
2022-05-03,45.3584
2022-05-04,45.6811
2022-05-05,51.6821
2022-05-06,49.106
2022-05-07,49.106
2022-05-08,49.106
2022-05-09,47.2777
2022-05-10,47.3742
2022-05-11,45.6452
2022-05-12,47.8125
2022-05-13,47.6339
2022-05-14,47.6339
2022-05-15,47.6339
2022-05-16,49.5824
2022-05-17,54.0082
2022-05-18,53.5221
2022-05-19,55.6682
2022-05-20,56.7799
2022-05-21,56.7799
2022-05-22,56.7799
2022-05-23,57.0188
2022-05-24,57.182
2022-05-25,59.9365
2022-05-26,60.5368
2022-05-27,62.7046
2022-05-28,62.7046
2022-05-29,62.7046
2022-05-30,62.7046
2022-05-31,56.4013
2022-06-01,57.0821
2022-06-02,59.4132
2022-06-03,59.4844
2022-06-04,59.4844
2022-06-05,59.4844
2022-06-06,57.6042
2022-06-07,57.6811
2022-06-08,52.2869
2022-06-09,50.9428
2022-06-10,48.5337
2022-06-11,48.5337
2022-06-12,48.5337
2022-06-13,45.1421
2022-06-14,43.8162
2022-06-15,44.0052
2022-06-16,41.9604
2022-06-17,44.5315
2022-06-18,44.5315
2022-06-19,44.5315
2022-06-20,44.5315
2022-06-21,44.9983
2022-06-22,40.4237
2022-06-23,41.8353
2022-06-24,45.4039
2022-06-25,45.4039
2022-06-26,45.4039
2022-06-27,46.424
2022-06-28,45.4002
2022-06-29,44.816
2022-06-30,47.606
2022-07-01,48.8597
2022-07-02,48.8597
2022-07-03,48.8597
2022-07-04,48.8597
2022-07-05,45.9765
2022-07-06,45.9027
2022-07-07,46.2594
2022-07-08,47.1604
2022-07-09,47.1604
2022-07-10,47.1604
2022-07-11,46.7549
2022-07-12,44.6124
2022-07-13,46.2177
2022-07-14,44.0428
2022-07-15,47.5105
2022-07-16,47.5105
2022-07-17,47.5105
2022-07-18,48.2095
2022-07-19,50.8341
2022-07-20,50.9999
2022-07-21,50.2983
2022-07-22,49.2471
2022-07-23,49.2471
2022-07-24,49.2471
2022-07-25,49.9682
2022-07-26,49.8766
2022-07-27,50.7181
2022-07-28,52.1941
2022-07-29,51.1055
2022-07-30,51.1055
2022-07-31,51.1055
2022-08-01,48.4448
2022-08-02,47.9834
2022-08-03,48.0857
2022-08-04,51.8117
2022-08-05,45.4218
2022-08-06,45.4218
2022-08-07,45.4218
2022-08-08,45.4218
2022-08-09,45.9175
2022-08-10,47.5916
2022-08-11,46.3688
2022-08-12,47.2698
2022-08-13,47.2698
2022-08-14,47.2698
2022-08-15,49.136
2022-08-16,48.4821
2022-08-17,47.4553
2022-08-18,47.4553
2022-08-19,47.9911
2022-08-20,47.9911
2022-08-21,47.9911
2022-08-22,47.1946
2022-08-23,46.398
2022-08-24,45.2138
2022-08-25,45.81
2022-08-26,42.4639
2022-08-27,42.4639
2022-08-28,42.4639
2022-08-29,44.5008
2022-08-30,44.6201
2022-08-31,44.743
2022-09-01,44.9955
2022-09-02,43.8553
2022-09-03,43.8553
2022-09-04,43.8553
2022-09-05,43.8553
2022-09-06,44.5164
2022-09-07,46.0924
2022-09-08,45.425
2022-09-09,46.8837
2022-09-10,46.8837
2022-09-11,46.8837
2022-09-12,51.7362
2022-09-13,49.9654
2022-09-14,48.5891
2022-09-15,51.9014
2022-09-16,51.1954
2022-09-17,51.1954
2022-09-18,51.1954
2022-09-19,52.8539
2022-09-20,55.6596
2022-09-21,54.7852
2022-09-22,51.1069
2022-09-23,48.1916
2022-09-24,48.1916
2022-09-25,48.1916
2022-09-26,45.4126
2022-09-27,43.8953
2022-09-28,48.7381
2022-09-29,50.7751
2022-09-30,50.0176
2022-10-01,50.0176
2022-10-02,50.0176
2022-10-03,50.0176
2022-10-04,54.7635
2022-10-05,55.1466
2022-10-06,57.9121
2022-10-07,49.9476
2022-10-08,49.9476
2022-10-09,49.9476
2022-10-10,50.8794
2022-10-11,49.7301
2022-10-12,51.9745
2022-10-13,52.3414
2022-10-14,47.981
2022-10-15,47.981
2022-10-16,47.981
2022-10-17,51.523
2022-10-18,53.0493
2022-10-19,51.5566
2022-10-20,50.817
2022-10-21,52.6611
2022-10-22,52.6611
2022-10-23,52.6611
2022-10-24,53.18
2022-10-25,62.3567
2022-10-26,63.5595
2022-10-27,64.9391
2022-10-28,65.1031
2022-10-29,65.1031
2022-10-30,65.1031
2022-10-31,63.6654
2022-11-01,63.7246
2022-11-02,57.086
2022-11-03,64.2742
2022-11-04,61.8485
2022-11-05,61.8485
2022-11-06,61.8485
2022-11-07,61.6734
2022-11-08,58.2606
2022-11-09,60.5206
2022-11-10,61.1195
2022-11-11,59.0147
2022-11-12,59.0147
2022-11-13,59.0147
2022-11-14,59.3047
2022-11-15,59.5415
2022-11-16,49.3615
2022-11-17,45.1101
2022-11-18,46.1615
2022-11-19,46.1615
2022-11-20,46.1615
2022-11-21,47.7783
2022-11-22,47.9722
2022-11-23,46.2543
2022-11-24,46.2543
2022-11-25,46.9991
2022-11-26,46.9991
2022-11-27,46.9991
2022-11-28,46.6948
2022-11-29,46.446
2022-11-30,48.2986
2022-12-01,47.1309
2022-12-02,46.6769
2022-12-03,46.6769
2022-12-04,46.6769
2022-12-05,46.1514
2022-12-06,46.2297
2022-12-07,45.68
2022-12-08,43.4744
2022-12-09,44.7293
2022-12-10,44.7293
2022-12-11,44.7293
2022-12-12,45.5627
2022-12-13,46.563
2022-12-14,45.6944
2022-12-15,45.2577
2022-12-16,42.1337
2022-12-17,42.1337
2022-12-18,42.1337
2022-12-19,41.0904
2022-12-20,41.8354
2022-12-21,44.2947
2022-12-22,44.3848
2022-12-23,44.3107
2022-12-24,44.3107
2022-12-25,44.3107
2022-12-26,44.3107
2022-12-27,45.2567
2022-12-28,44.3985
2022-12-29,45.5634
2022-12-30,44.2061
2022-12-31,44.2061
2023-01-01,44.2061
2023-01-02,44.2061
2023-01-03,46.2522
2023-01-04,46.0029
2023-01-05,45.6634
2023-01-06,45.5764
2023-01-07,45.5764
2023-01-08,45.5764
2023-01-09,44.3527
2023-01-10,47.3801
2023-01-11,46.5668
2023-01-12,47.9031
2023-01-13,49.1183
2023-01-14,49.1183
2023-01-15,49.1183
2023-01-16,49.1183
2023-01-17,51.5536
2023-01-18,52.3092
2023-01-19,51.3767
2023-01-20,55.0603
2023-01-21,55.0603
2023-01-22,55.0603
2023-01-23,54.2106
2023-01-24,56.1363
2023-01-25,57.318
2023-01-26,57.4873
2023-01-27,57.4873
2023-01-28,57.4873
2023-01-29,57.4873
2023-01-30,56.5277
2023-01-31,57.0835
2023-02-01,59.7454
2023-02-02,58.4944
2023-02-03,59.0269
2023-02-04,59.0269
2023-02-05,59.0269
2023-02-06,52.5205
2023-02-07,52.3075
2023-02-08,50.2012
2023-02-09,50.9168
2023-02-10,50.9168
2023-02-11,50.9168
2023-02-12,50.9168
2023-02-13,52.5835
2023-02-14,51.2337
2023-02-15,51.9776
2023-02-16,52.5128
2023-02-17,53.2672
2023-02-18,53.2672
2023-02-19,53.2672
2023-02-20,53.2672
2023-02-21,50.6512
2023-02-22,48.9553
2023-02-23,62.7886
2023-02-24,62.4623
2023-02-25,62.4623
2023-02-26,62.4623
2023-02-27,61.3627
2023-02-28,61.2512
2023-03-01,57.8772
2023-03-02,59.1536
2023-03-03,60.5362
2023-03-04,60.5362
2023-03-05,60.5362
2023-03-06,59.9835
2023-03-07,59.9835
2023-03-08,60.2939
2023-03-09,58.1927
2023-03-10,56.1678
2023-03-11,56.1678
2023-03-12,56.1678
2023-03-13,54.9588
2023-03-14,57.3747
2023-03-15,56.1507
2023-03-16,56.5862
2023-03-17,54.785
2023-03-18,54.785
