,HON US Equity
2020-05-27,53.744
2020-05-28,53.2656
2020-05-29,52.4635
2020-05-30,52.4635
2020-05-31,52.4635
2020-06-01,52.606
2020-06-02,53.553
2020-06-03,55.6645
2020-06-04,56.707
2020-06-05,58.8422
2020-06-06,58.8422
2020-06-07,58.8422
2020-06-08,59.4298
2020-06-09,56.8202
2020-06-10,54.766
2020-06-11,49.771
2020-06-12,50.2414
2020-06-13,50.2414
2020-06-14,50.2414
2020-06-15,51.1784
2020-06-16,52.2662
2020-06-17,51.8948
2020-06-18,51.8404
2020-06-19,50.4179
2020-06-20,50.4179
2020-06-21,50.4179
2020-06-22,50.2036
2020-06-23,50.1626
2020-06-24,46.9337
2020-06-25,49.0746
2020-06-26,47.0443
2020-06-27,47.0443
2020-06-28,47.0443
2020-06-29,49.5973
2020-06-30,50.2631
2020-07-01,50.02
2020-07-02,50.4895
2020-07-03,50.4895
2020-07-04,50.4895
2020-07-05,50.4895
2020-07-06,51.6259
2020-07-07,50.402
2020-07-08,50.7349
2020-07-09,48.4451
2020-07-10,49.0539
2020-07-11,49.0539
2020-07-12,49.0539
2020-07-13,49.6462
2020-07-14,52.1946
2020-07-15,54.1874
2020-07-16,54.773
2020-07-17,55.7499
2020-07-18,55.7499
2020-07-19,55.7499
2020-07-20,54.7245
2020-07-21,55.4459
2020-07-22,55.346
2020-07-23,54.7475
2020-07-24,51.9099
2020-07-25,51.9099
2020-07-26,51.9099
2020-07-27,52.6944
2020-07-28,53.433
2020-07-29,54.9297
2020-07-30,51.3304
2020-07-31,51.4579
2020-08-01,51.4579
2020-08-02,51.4579
2020-08-03,50.9061
2020-08-04,50.112
2020-08-05,52.3484
2020-08-06,53.4374
2020-08-07,54.9677
2020-08-08,54.9677
2020-08-09,54.9677
2020-08-10,57.4386
2020-08-11,57.9087
2020-08-12,57.7457
2020-08-13,57.5931
2020-08-14,58.3717
2020-08-15,58.3717
2020-08-16,58.3717
2020-08-17,57.1036
2020-08-18,55.9617
2020-08-19,55.5206
2020-08-20,54.9458
2020-08-21,55.8702
2020-08-22,55.8702
2020-08-23,55.8702
2020-08-24,57.1491
2020-08-25,60.4229
2020-08-26,60.8901
2020-08-27,61.3022
2020-08-28,62.7298
2020-08-29,62.7298
2020-08-30,62.7298
2020-08-31,60.0176
2020-09-01,61.4905
2020-09-02,64.0388
2020-09-03,58.5439
2020-09-04,58.7752
2020-09-05,58.7752
2020-09-06,58.7752
2020-09-07,58.7752
2020-09-08,56.7429
2020-09-09,57.6689
2020-09-10,56.4195
2020-09-11,57.8122
2020-09-12,57.8122
2020-09-13,57.8122
2020-09-14,59.0662
2020-09-15,58.9137
2020-09-16,59.9822
2020-09-17,60.1964
2020-09-18,58.6307
2020-09-19,58.6307
2020-09-20,58.6307
2020-09-21,52.3367
2020-09-22,53.2643
2020-09-23,50.2597
2020-09-24,50.2371
2020-09-25,52.2587
2020-09-26,52.2587
2020-09-27,52.2587
2020-09-28,54.4667
2020-09-29,54.3594
2020-09-30,54.4308
2020-10-01,53.6231
2020-10-02,55.055
2020-10-03,55.055
2020-10-04,55.055
2020-10-05,57.2549
2020-10-06,55.5983
2020-10-07,58.7428
2020-10-08,60.1402
2020-10-09,60.5124
2020-10-10,60.5124
2020-10-11,60.5124
2020-10-12,61.1259
2020-10-13,57.5314
2020-10-14,58.7946
2020-10-15,57.9953
2020-10-16,59.486
2020-10-17,59.486
2020-10-18,59.486
2020-10-19,56.4728
2020-10-20,57.6073
2020-10-21,57.2468
2020-10-22,59.8959
2020-10-23,58.6584
2020-10-24,58.6584
2020-10-25,58.6584
2020-10-26,53.9327
2020-10-27,51.2145
2020-10-28,47.1926
2020-10-29,49.7069
2020-10-30,49.9577
2020-10-31,49.9577
2020-11-01,49.9577
2020-11-02,55.6217
2020-11-03,58.7452
2020-11-04,58.517
2020-11-05,60.8115
2020-11-06,61.313
2020-11-07,61.313
2020-11-08,61.313
2020-11-09,66.9367
2020-11-10,68.7785
2020-11-11,66.7063
2020-11-12,65.8478
2020-11-13,67.5087
2020-11-14,67.5087
2020-11-15,67.5087
2020-11-16,69.9844
2020-11-17,67.5232
2020-11-18,64.4864
2020-11-19,65.1058
2020-11-20,64.5847
2020-11-21,64.5847
2020-11-22,64.5847
2020-11-23,65.6051
2020-11-24,66.8721
2020-11-25,66.7108
2020-11-26,66.7108
2020-11-27,67.3812
2020-11-28,67.3812
2020-11-29,67.3812
2020-11-30,63.2027
2020-12-01,64.1576
2020-12-02,64.9015
2020-12-03,64.9933
2020-12-04,66.8148
2020-12-05,66.8148
2020-12-06,66.8148
2020-12-07,65.5646
2020-12-08,65.969
2020-12-09,66.0413
2020-12-10,65.8116
2020-12-11,66.9821
2020-12-12,66.9821
2020-12-13,66.9821
2020-12-14,64.5911
2020-12-15,65.6497
2020-12-16,62.437
2020-12-17,63.2232
2020-12-18,61.6668
2020-12-19,61.6668
2020-12-20,61.6668
2020-12-21,61.9827
2020-12-22,59.7479
2020-12-23,60.8485
2020-12-24,60.4648
2020-12-25,60.4648
2020-12-26,60.4648
2020-12-27,60.4648
2020-12-28,60.6933
2020-12-29,59.9846
2020-12-30,61.042
2020-12-31,62.0399
2021-01-01,62.0399
2021-01-02,62.0399
2021-01-03,62.0399
2021-01-04,57.8774
2021-01-05,58.189
2021-01-06,60.4443
2021-01-07,60.6465
2021-01-08,58.3706
2021-01-09,58.3706
2021-01-10,58.3706
2021-01-11,56.9397
2021-01-12,57.2771
2021-01-13,55.6635
2021-01-14,56.7412
2021-01-15,54.4671
2021-01-16,54.4671
2021-01-17,54.4671
2021-01-18,54.4671
2021-01-19,55.0251
2021-01-20,55.958
2021-01-21,53.4803
2021-01-22,51.036
2021-01-23,51.036
2021-01-24,51.036
2021-01-25,50.7301
2021-01-26,50.0685
2021-01-27,48.7055
2021-01-28,51.5174
2021-01-29,45.898
2021-01-30,45.898
2021-01-31,45.898
2021-02-01,46.0528
2021-02-02,49.6317
2021-02-03,48.9103
2021-02-04,50.0221
2021-02-05,51.767
2021-02-06,51.767
2021-02-07,51.767
2021-02-08,52.4597
2021-02-09,50.9772
2021-02-10,51.086
2021-02-11,51.1021
2021-02-12,52.2282
2021-02-13,52.2282
2021-02-14,52.2282
2021-02-15,52.2282
2021-02-16,52.1121
2021-02-17,50.7299
2021-02-18,52.1121
2021-02-19,52.1464
2021-02-20,52.1464
2021-02-21,52.1464
2021-02-22,52.1995
2021-02-23,53.464
2021-02-24,58.28
2021-02-25,53.208
2021-02-26,51.0942
2021-02-27,51.0942
2021-02-28,51.0942
2021-03-01,54.0869
2021-03-02,54.3557
2021-03-03,54.6835
2021-03-04,51.0908
2021-03-05,53.8934
2021-03-06,53.8934
2021-03-07,53.8934
2021-03-08,54.7192
2021-03-09,54.6379
2021-03-10,58.4053
2021-03-11,58.0197
2021-03-12,59.2946
2021-03-13,59.2946
2021-03-14,59.2946
2021-03-15,60.496
2021-03-16,56.3462
2021-03-17,57.1904
2021-03-18,58.5433
2021-03-19,56.582
2021-03-20,56.582
2021-03-21,56.582
2021-03-22,55.8663
2021-03-23,52.7345
2021-03-24,55.3875
2021-03-25,56.5414
2021-03-26,59.5716
2021-03-27,59.5716
2021-03-28,59.5716
2021-03-29,59.7899
2021-03-30,59.0455
2021-03-31,58.0795
2021-04-01,57.8205
2021-04-02,57.8205
2021-04-03,57.8205
2021-04-04,57.8205
2021-04-05,59.5286
2021-04-06,59.4479
2021-04-07,58.7378
2021-04-08,59.7189
2021-04-09,64.3143
2021-04-10,64.3143
2021-04-11,64.3143
2021-04-12,65.2475
2021-04-13,65.4781
2021-04-14,65.7017
2021-04-15,65.9777
2021-04-16,67.3203
2021-04-17,67.3203
2021-04-18,67.3203
2021-04-19,65.9679
2021-04-20,61.863
2021-04-21,63.8874
2021-04-22,62.5439
2021-04-23,57.7235
2021-04-24,57.7235
2021-04-25,57.7235
2021-04-26,54.9792
2021-04-27,56.0031
2021-04-28,55.9471
2021-04-29,56.7158
2021-04-30,55.8736
2021-05-01,55.8736
2021-05-02,55.8736
2021-05-03,55.9994
2021-05-04,57.7359
2021-05-05,58.3158
2021-05-06,60.1542
2021-05-07,60.2497
2021-05-08,60.2497
2021-05-09,60.2497
2021-05-10,61.8146
2021-05-11,59.7983
2021-05-12,50.9838
2021-05-13,54.4769
2021-05-14,57.028
2021-05-15,57.028
2021-05-16,57.028
2021-05-17,56.2395
2021-05-18,52.7232
2021-05-19,51.914
2021-05-20,52.5246
2021-05-21,53.3342
2021-05-22,53.3342
2021-05-23,53.3342
2021-05-24,54.6792
2021-05-25,53.8233
2021-05-26,54.0018
2021-05-27,58.9914
2021-05-28,58.6529
2021-05-29,58.6529
2021-05-30,58.6529
2021-05-31,58.6529
2021-06-01,59.9984
2021-06-02,57.8873
2021-06-03,56.4554
2021-06-04,57.0618
2021-06-05,57.0618
2021-06-06,57.0618
2021-06-07,55.3178
2021-06-08,56.5153
2021-06-09,54.6449
2021-06-10,53.2237
2021-06-11,52.2592
2021-06-12,52.2592
2021-06-13,52.2592
2021-06-14,50.4816
2021-06-15,49.8963
2021-06-16,46.9466
2021-06-17,44.8374
2021-06-18,42.0913
2021-06-19,42.0913
2021-06-20,42.0913
2021-06-21,45.2922
2021-06-22,44.918
2021-06-23,44.3017
2021-06-24,47.0456
2021-06-25,47.9646
2021-06-26,47.9646
2021-06-27,47.9646
2021-06-28,46.417
2021-06-29,45.7591
2021-06-30,48.7979
2021-07-01,49.8828
2021-07-02,50.4811
2021-07-03,50.4811
2021-07-04,50.4811
2021-07-05,50.4811
2021-07-06,48.1372
2021-07-07,50.0329
2021-07-08,48.8302
2021-07-09,52.965
2021-07-10,52.965
2021-07-11,52.965
2021-07-12,53.4917
2021-07-13,52.6487
2021-07-14,55.4967
2021-07-15,58.9825
2021-07-16,56.721
2021-07-17,56.721
2021-07-18,56.721
2021-07-19,49.1236
2021-07-20,54.9352
2021-07-21,56.1948
2021-07-22,56.7036
2021-07-23,54.2012
2021-07-24,54.2012
2021-07-25,54.2012
2021-07-26,54.1506
2021-07-27,54.8421
2021-07-28,54.9245
2021-07-29,56.4358
2021-07-30,57.0036
2021-07-31,57.0036
2021-08-01,57.0036
2021-08-02,55.8695
2021-08-03,56.0214
2021-08-04,53.4866
2021-08-05,53.6921
2021-08-06,53.5234
2021-08-07,53.5234
2021-08-08,53.5234
2021-08-09,52.2916
2021-08-10,54.9891
2021-08-11,56.5892
2021-08-12,55.4236
2021-08-13,55.2619
2021-08-14,55.2619
2021-08-15,55.2619
2021-08-16,56.7001
2021-08-17,54.6
2021-08-18,51.9655
2021-08-19,51.3815
2021-08-20,51.3555
2021-08-21,51.3555
2021-08-22,51.3555
2021-08-23,52.5218
2021-08-24,53.6072
2021-08-25,53.788
2021-08-26,53.9736
2021-08-27,54.1984
2021-08-28,54.1984
2021-08-29,54.1984
2021-08-30,54.8391
2021-08-31,54.8748
2021-09-01,52.6007
2021-09-02,53.7013
2021-09-03,50.97
2021-09-04,50.97
2021-09-05,50.97
2021-09-06,50.97
2021-09-07,45.9412
2021-09-08,47.3947
2021-09-09,46.1121
2021-09-10,45.6255
2021-09-11,45.6255
2021-09-12,45.6255
2021-09-13,46.8987
2021-09-14,43.9474
2021-09-15,45.5079
2021-09-16,43.7927
2021-09-17,42.8428
2021-09-18,42.8428
2021-09-19,42.8428
2021-09-20,40.6716
2021-09-21,40.0403
2021-09-22,42.4025
2021-09-23,45.2246
2021-09-24,44.7925
2021-09-25,44.7925
2021-09-26,44.7925
2021-09-27,43.7001
2021-09-28,41.3317
2021-09-29,41.2922
2021-09-30,39.2433
2021-10-01,42.9795
2021-10-02,42.9795
2021-10-03,42.9795
2021-10-04,41.8421
2021-10-05,43.465
2021-10-06,44.6709
2021-10-07,46.242
2021-10-08,45.647
2021-10-09,45.647
2021-10-10,45.647
2021-10-11,43.5615
2021-10-12,42.7565
2021-10-13,44.1467
2021-10-14,47.3331
2021-10-15,49.4443
2021-10-16,49.4443
2021-10-17,49.4443
2021-10-18,49.3578
2021-10-19,50.5023
2021-10-20,52.3057
2021-10-21,53.1413
2021-10-22,46.3453
2021-10-23,46.3453
2021-10-24,46.3453
2021-10-25,46.4846
2021-10-26,47.273
2021-10-27,44.9874
2021-10-28,47.761
2021-10-29,47.8988
2021-10-30,47.8988
2021-10-31,47.8988
2021-11-01,49.0317
2021-11-02,50.4303
2021-11-03,51.9655
2021-11-04,51.6469
2021-11-05,54.9382
2021-11-06,54.9382
2021-11-07,54.9382
2021-11-08,54.5829
2021-11-09,56.3696
2021-11-10,54.86
2021-11-11,50.3473
2021-11-12,51.638
2021-11-13,51.638
2021-11-14,51.638
2021-11-15,51.7133
2021-11-16,50.5932
2021-11-17,49.7022
2021-11-18,49.9199
2021-11-19,47.6734
2021-11-20,47.6734
2021-11-21,47.6734
2021-11-22,47.3245
2021-11-23,45.2306
2021-11-24,41.8391
2021-11-25,41.8391
2021-11-26,38.6731
2021-11-27,38.6731
2021-11-28,38.6731
2021-11-29,38.2613
2021-11-30,34.5145
2021-12-01,32.7863
2021-12-02,38.0018
2021-12-03,37.6717
2021-12-04,37.6717
2021-12-05,37.6717
2021-12-06,40.6072
2021-12-07,41.5394
2021-12-08,39.7468
2021-12-09,41.1651
2021-12-10,44.9485
2021-12-11,44.9485
2021-12-12,44.9485
2021-12-13,44.4979
2021-12-14,42.5574
2021-12-15,45.5257
2021-12-16,45.4075
2021-12-17,42.0631
2021-12-18,42.0631
2021-12-19,42.0631
2021-12-20,38.5442
2021-12-21,40.3114
2021-12-22,40.4768
2021-12-23,43.6861
2021-12-24,43.6861
2021-12-25,43.6861
2021-12-26,43.6861
2021-12-27,44.7885
2021-12-28,45.3555
2021-12-29,45.8013
2021-12-30,45.4656
2021-12-31,46.8101
2022-01-01,46.8101
2022-01-02,46.8101
2022-01-03,45.3959
2022-01-04,47.5066
2022-01-05,49.4011
2022-01-06,49.1871
2022-01-07,53.4694
2022-01-08,53.4694
2022-01-09,53.4694
2022-01-10,51.3884
2022-01-11,53.708
2022-01-12,55.2128
2022-01-13,56.1106
2022-01-14,54.4087
2022-01-15,54.4087
2022-01-16,54.4087
2022-01-17,54.4087
2022-01-18,50.7748
2022-01-19,48.4183
2022-01-20,46.9905
2022-01-21,44.1481
2022-01-22,44.1481
2022-01-23,44.1481
2022-01-24,43.683
2022-01-25,42.1631
2022-01-26,41.0297
2022-01-27,41.0297
2022-01-28,42.3759
2022-01-29,42.3759
2022-01-30,42.3759
2022-01-31,44.7984
2022-02-01,45.6152
2022-02-02,47.6737
2022-02-03,37.242
2022-02-04,37.1144
2022-02-05,37.1144
2022-02-06,37.1144
2022-02-07,38.0111
2022-02-08,39.8929
2022-02-09,41.706
2022-02-10,38.8408
2022-02-11,36.318
2022-02-12,36.318
2022-02-13,36.318
2022-02-14,36.1648
2022-02-15,38.6965
2022-02-16,38.4355
2022-02-17,36.044
2022-02-18,34.8109
2022-02-19,34.8109
2022-02-20,34.8109
2022-02-21,34.8109
2022-02-22,35.2117
2022-02-23,33.4315
2022-02-24,37.4173
2022-02-25,42.4985
2022-02-26,42.4985
2022-02-27,42.4985
2022-02-28,43.4079
2022-03-01,40.0238
2022-03-02,42.1773
2022-03-03,42.9826
2022-03-04,42.9311
2022-03-05,42.9311
2022-03-06,42.9311
2022-03-07,40.0236
2022-03-08,40.8725
2022-03-09,42.5548
2022-03-10,41.9602
2022-03-11,40.7591
2022-03-12,40.7591
2022-03-13,40.7591
2022-03-14,41.543
2022-03-15,45.1335
2022-03-16,47.4887
2022-03-17,48.1286
2022-03-18,50.0793
2022-03-19,50.0793
2022-03-20,50.0793
2022-03-21,48.9196
2022-03-22,50.3265
2022-03-23,48.478
2022-03-24,50.1333
2022-03-25,52.2277
2022-03-26,52.2277
2022-03-27,52.2277
2022-03-28,51.7347
2022-03-29,52.0309
2022-03-30,51.2738
2022-03-31,49.8043
2022-04-01,50.8816
2022-04-02,50.8816
2022-04-03,50.8816
2022-04-04,50.9117
2022-04-05,49.0183
2022-04-06,49.0106
2022-04-07,48.2861
2022-04-08,46.3302
2022-04-09,46.3302
2022-04-10,46.3302
2022-04-11,45.6598
2022-04-12,47.1876
2022-04-13,50.4237
2022-04-14,50.699
2022-04-15,50.699
2022-04-16,50.699
2022-04-17,50.699
2022-04-18,48.1605
2022-04-19,52.2289
2022-04-20,51.5276
2022-04-21,51.1968
2022-04-22,47.0493
2022-04-23,47.0493
2022-04-24,47.0493
2022-04-25,48.0254
2022-04-26,45.0306
2022-04-27,44.1252
2022-04-28,47.1009
2022-04-29,49.8778
2022-04-30,49.8778
2022-05-01,49.8778
2022-05-02,52.3021
2022-05-03,52.4225
2022-05-04,58.0953
2022-05-05,52.257
2022-05-06,50.647
2022-05-07,50.647
2022-05-08,50.647
2022-05-09,49.6929
2022-05-10,50.2274
2022-05-11,48.4206
2022-05-12,49.7066
2022-05-13,50.1241
2022-05-14,50.1241
2022-05-15,50.1241
2022-05-16,50.4241
2022-05-17,53.8318
2022-05-18,50.1993
2022-05-19,49.3888
2022-05-20,47.503
2022-05-21,47.503
2022-05-22,47.503
2022-05-23,47.3933
2022-05-24,47.6728
2022-05-25,48.0336
2022-05-26,50.0097
2022-05-27,52.3022
2022-05-28,52.3022
2022-05-29,52.3022
2022-05-30,52.3022
2022-05-31,50.2979
2022-06-01,49.0791
2022-06-02,52.6405
2022-06-03,51.0424
2022-06-04,51.0424
2022-06-05,51.0424
2022-06-06,51.2973
2022-06-07,52.9614
2022-06-08,50.6763
2022-06-09,48.9087
2022-06-10,45.1867
2022-06-11,45.1867
2022-06-12,45.1867
2022-06-13,44.0608
2022-06-14,43.3755
2022-06-15,44.6946
2022-06-16,41.67
2022-06-17,41.5671
2022-06-18,41.5671
2022-06-19,41.5671
2022-06-20,41.5671
2022-06-21,42.2312
2022-06-22,40.5932
2022-06-23,38.8225
2022-06-24,43.2399
2022-06-25,43.2399
2022-06-26,43.2399
2022-06-27,42.2384
2022-06-28,40.9125
2022-06-29,39.4085
2022-06-30,39.9153
2022-07-01,41.0033
2022-07-02,41.0033
2022-07-03,41.0033
2022-07-04,41.0033
2022-07-05,39.2934
2022-07-06,40.2494
2022-07-07,40.7492
2022-07-08,40.4774
2022-07-09,40.4774
2022-07-10,40.4774
2022-07-11,40.1695
2022-07-12,40.8859
2022-07-13,39.1598
2022-07-14,38.3289
2022-07-15,41.4384
2022-07-16,41.4384
2022-07-17,41.4384
2022-07-18,40.2577
2022-07-19,45.6918
2022-07-20,46.5172
2022-07-21,47.9242
2022-07-22,49.0522
2022-07-23,49.0522
2022-07-24,49.0522
2022-07-25,48.8924
2022-07-26,49.0233
2022-07-27,50.8462
2022-07-28,55.7956
2022-07-29,57.1262
2022-07-30,57.1262
2022-07-31,57.1262
2022-08-01,56.7153
2022-08-02,54.2503
2022-08-03,55.8948
2022-08-04,56.5331
2022-08-05,56.3805
2022-08-06,56.3805
2022-08-07,56.3805
2022-08-08,57.5659
2022-08-09,57.65
2022-08-10,59.805
2022-08-11,61.2793
2022-08-12,62.7551
2022-08-13,62.7551
2022-08-14,62.7551
2022-08-15,63.5944
2022-08-16,64.4473
2022-08-17,63.4831
2022-08-18,64.0704
2022-08-19,61.7109
2022-08-20,61.7109
2022-08-21,61.7109
2022-08-22,57.9114
2022-08-23,57.6252
2022-08-24,57.8037
2022-08-25,59.7337
2022-08-26,52.7641
2022-08-27,52.7641
2022-08-28,52.7641
2022-08-29,52.2168
2022-08-30,50.7531
2022-08-31,49.6238
2022-09-01,50.7819
2022-09-02,47.6298
2022-09-03,47.6298
2022-09-04,47.6298
2022-09-05,47.6298
2022-09-06,46.6241
2022-09-07,49.6024
2022-09-08,48.5819
2022-09-09,51.7135
2022-09-10,51.7135
2022-09-11,51.7135
2022-09-12,51.9793
2022-09-13,46.4899
2022-09-14,43.1405
2022-09-15,41.2329
2022-09-16,41.6535
2022-09-17,41.6535
2022-09-18,41.6535
2022-09-19,42.7603
2022-09-20,41.724
2022-09-21,40.0446
2022-09-22,39.4088
2022-09-23,38.2888
2022-09-24,38.2888
2022-09-25,38.2888
2022-09-26,37.5162
2022-09-27,37.5162
2022-09-28,41.1631
2022-09-29,38.8193
2022-09-30,37.0213
2022-10-01,37.0213
2022-10-02,37.0213
2022-10-03,42.423
2022-10-04,46.4539
2022-10-05,46.2069
2022-10-06,44.4262
2022-10-07,42.2204
2022-10-08,42.2204
2022-10-09,42.2204
2022-10-10,42.6102
2022-10-11,44.0183
2022-10-12,43.4887
2022-10-13,47.2534
2022-10-14,45.0427
2022-10-15,45.0427
2022-10-16,45.0427
2022-10-17,47.2131
2022-10-18,49.2573
2022-10-19,48.8439
2022-10-20,47.7117
2022-10-21,51.3867
2022-10-22,51.3867
2022-10-23,51.3867
2022-10-24,54.0308
2022-10-25,55.7065
2022-10-26,56.0799
2022-10-27,59.6133
2022-10-28,63.7114
2022-10-29,63.7114
2022-10-30,63.7114
2022-10-31,62.9984
2022-11-01,62.2696
2022-11-02,60.2097
2022-11-03,62.1407
2022-11-04,63.7472
2022-11-05,63.7472
2022-11-06,63.7472
2022-11-07,64.6093
2022-11-08,65.3158
2022-11-09,63.8979
2022-11-10,66.6187
2022-11-11,64.9206
2022-11-12,64.9206
2022-11-13,64.9206
2022-11-14,65.0409
2022-11-15,66.1219
2022-11-16,64.9001
2022-11-17,65.1378
2022-11-18,65.1474
2022-11-19,65.1474
2022-11-20,65.1474
2022-11-21,66.1242
2022-11-22,67.1562
2022-11-23,67.2266
2022-11-24,67.2266
2022-11-25,67.7699
2022-11-26,67.7699
2022-11-27,67.7699
2022-11-28,63.6705
2022-11-29,64.1682
2022-11-30,65.6196
2022-12-01,63.586
2022-12-02,64.477
2022-12-03,64.477
2022-12-04,64.477
2022-12-05,61.2826
2022-12-06,59.182
2022-12-07,59.3376
2022-12-08,59.2478
2022-12-09,57.6936
2022-12-10,57.6936
2022-12-11,57.6936
2022-12-12,59.5262
2022-12-13,59.8148
2022-12-14,59.5855
2022-12-15,54.4147
2022-12-16,54.9562
2022-12-17,54.9562
2022-12-18,54.9562
2022-12-19,54.6683
2022-12-20,56.1656
2022-12-21,58.6197
2022-12-22,56.1083
2022-12-23,57.1697
2022-12-24,57.1697
2022-12-25,57.1697
2022-12-26,57.1697
2022-12-27,57.8589
2022-12-28,55.4168
2022-12-29,57.1892
2022-12-30,56.7787
2022-12-31,56.7787
2023-01-01,56.7787
2023-01-02,56.7787
2023-01-03,56.7787
2023-01-04,52.9302
2023-01-05,48.485
2023-01-06,52.7587
2023-01-07,52.7587
2023-01-08,52.7587
2023-01-09,53.0367
2023-01-10,53.5106
2023-01-11,54.1958
2023-01-12,56.7251
2023-01-13,57.1442
2023-01-14,57.1442
2023-01-15,57.1442
2023-01-16,57.1442
2023-01-17,53.4311
2023-01-18,47.5765
2023-01-19,45.2797
2023-01-20,46.3059
2023-01-21,46.3059
2023-01-22,46.3059
2023-01-23,48.092
2023-01-24,49.8463
2023-01-25,49.6635
2023-01-26,51.5575
2023-01-27,50.6599
2023-01-28,50.6599
2023-01-29,50.6599
2023-01-30,48.9612
2023-01-31,50.9173
2023-02-01,49.6346
2023-02-02,50.122
2023-02-03,46.7928
2023-02-04,46.7928
2023-02-05,46.7928
2023-02-06,47.8248
2023-02-07,48.9106
2023-02-08,46.6291
2023-02-09,44.6408
2023-02-10,45.6399
2023-02-11,45.6399
2023-02-12,45.6399
2023-02-13,47.8968
2023-02-14,46.2727
2023-02-15,46.8314
2023-02-16,45.2211
2023-02-17,46.8775
2023-02-18,46.8775
2023-02-19,46.8775
2023-02-20,46.8775
2023-02-21,43.7797
2023-02-22,42.9789
2023-02-23,43.4532
2023-02-24,41.5507
2023-02-25,41.5507
2023-02-26,41.5507
2023-02-27,41.9127
2023-02-28,41.2869
2023-03-01,42.5672
2023-03-02,43.9843
2023-03-03,46.0625
2023-03-04,46.0625
2023-03-05,46.0625
2023-03-06,46.2539
2023-03-07,45.1829
2023-03-08,45.1449
2023-03-09,43.1223
2023-03-10,43.5599
2023-03-11,43.5599
2023-03-12,43.5599
2023-03-13,43.3834
2023-03-14,43.2809
2023-03-15,39.6634
2023-03-16,40.741
2023-03-17,37.6705
2023-03-18,37.6705
2023-03-19,37.6705
