,HUBG US Equity
2020-03-25,42.6344
2020-03-26,45.9387
2020-03-27,43.2414
2020-03-28,43.2414
2020-03-29,43.2414
2020-03-30,44.9144
2020-03-31,47.0789
2020-04-01,45.6943
2020-04-02,45.3132
2020-04-03,44.9143
2020-04-04,44.9143
2020-04-05,44.9143
2020-04-06,46.5282
2020-04-07,49.3597
2020-04-08,50.8933
2020-04-09,51.2811
2020-04-10,51.2811
2020-04-11,51.2811
2020-04-12,51.2811
2020-04-13,50.1446
2020-04-14,52.5361
2020-04-15,50.9055
2020-04-16,52.1767
2020-04-17,53.0727
2020-04-18,53.0727
2020-04-19,53.0727
2020-04-20,49.5636
2020-04-21,47.9306
2020-04-22,47.2786
2020-04-23,47.764
2020-04-24,48.4652
2020-04-25,48.4652
2020-04-26,48.4652
2020-04-27,51.4961
2020-04-28,51.8864
2020-04-29,53.7719
2020-04-30,50.6828
2020-05-01,44.0082
2020-05-02,44.0082
2020-05-03,44.0082
2020-05-04,46.4652
2020-05-05,46.2442
2020-05-06,44.7899
2020-05-07,46.5039
2020-05-08,48.2057
2020-05-09,48.2057
2020-05-10,48.2057
2020-05-11,48.9385
2020-05-12,44.9827
2020-05-13,42.8493
2020-05-14,42.3684
2020-05-15,41.5445
2020-05-16,41.5445
2020-05-17,41.5445
2020-05-18,46.4331
2020-05-19,45.9628
2020-05-20,46.8364
2020-05-21,46.8137
2020-05-22,47.8847
2020-05-23,47.8847
2020-05-24,47.8847
2020-05-25,47.8847
2020-05-26,50.4404
2020-05-27,52.6417
2020-05-28,51.7092
2020-05-29,51.2461
2020-05-30,51.2461
2020-05-31,51.2461
2020-06-01,50.1869
2020-06-02,51.6003
2020-06-03,51.6383
2020-06-04,51.9636
2020-06-05,54.4127
2020-06-06,54.4127
2020-06-07,54.4127
2020-06-08,55.1722
2020-06-09,53.4487
2020-06-10,54.0503
2020-06-11,49.4376
2020-06-12,49.7486
2020-06-13,49.7486
2020-06-14,49.7486
2020-06-15,51.2462
2020-06-16,51.8084
2020-06-17,53.5243
2020-06-18,53.8382
2020-06-19,50.9039
2020-06-20,50.9039
2020-06-21,50.9039
2020-06-22,50.6731
2020-06-23,51.4139
2020-06-24,49.2366
2020-06-25,47.6294
2020-06-26,49.1945
2020-06-27,49.1945
2020-06-28,49.1945
2020-06-29,50.1721
2020-06-30,51.8705
2020-07-01,51.1917
2020-07-02,52.1487
2020-07-03,52.1487
2020-07-04,52.1487
2020-07-05,52.1487
2020-07-06,52.475
2020-07-07,54.7525
2020-07-08,55.69
2020-07-09,53.5982
2020-07-10,55.7409
2020-07-11,55.7409
2020-07-12,55.7409
2020-07-13,54.6755
2020-07-14,55.7893
2020-07-15,56.7359
2020-07-16,57.1961
2020-07-17,59.2217
2020-07-18,59.2217
2020-07-19,59.2217
2020-07-20,57.6496
2020-07-21,57.7614
2020-07-22,56.1698
2020-07-23,55.6727
2020-07-24,55.1677
2020-07-25,55.1677
2020-07-26,55.1677
2020-07-27,55.3771
2020-07-28,52.9562
2020-07-29,54.5116
2020-07-30,52.0792
2020-07-31,56.7057
2020-08-01,56.7057
2020-08-02,56.7057
2020-08-03,56.2092
2020-08-04,56.3157
2020-08-05,57.6848
2020-08-06,57.0477
2020-08-07,59.0977
2020-08-08,59.0977
2020-08-09,59.0977
2020-08-10,55.9302
2020-08-11,55.3888
2020-08-12,55.8788
2020-08-13,55.5066
2020-08-14,55.5236
2020-08-15,55.5236
2020-08-16,55.5236
2020-08-17,54.1935
2020-08-18,52.6365
2020-08-19,53.3116
2020-08-20,53.8969
2020-08-21,55.9428
2020-08-22,55.9428
2020-08-23,55.9428
2020-08-24,57.7931
2020-08-25,56.9527
2020-08-26,57.2031
2020-08-27,57.154
2020-08-28,57.3811
2020-08-29,57.3811
2020-08-30,57.3811
2020-08-31,56.1493
2020-09-01,55.9681
2020-09-02,57.8579
2020-09-03,52.0552
2020-09-04,50.6307
2020-09-05,50.6307
2020-09-06,50.6307
2020-09-07,50.6307
2020-09-08,49.1523
2020-09-09,52.0693
2020-09-10,50.1992
2020-09-11,52.0431
2020-09-12,52.0431
2020-09-13,52.0431
2020-09-14,50.3948
2020-09-15,50.9864
2020-09-16,50.5189
2020-09-17,50.8519
2020-09-18,46.7511
2020-09-19,46.7511
2020-09-20,46.7511
2020-09-21,44.1956
2020-09-22,44.2197
2020-09-23,44.4676
2020-09-24,46.7208
2020-09-25,46.3193
2020-09-26,46.3193
2020-09-27,46.3193
2020-09-28,48.7646
2020-09-29,48.6971
2020-09-30,47.9533
2020-10-01,47.5946
2020-10-02,50.4631
2020-10-03,50.4631
2020-10-04,50.4631
2020-10-05,52.3025
2020-10-06,54.1313
2020-10-07,56.0448
2020-10-08,56.4416
2020-10-09,55.8921
2020-10-10,55.8921
2020-10-11,55.8921
2020-10-12,57.4354
2020-10-13,56.3866
2020-10-14,57.6828
2020-10-15,59.1886
2020-10-16,52.8161
2020-10-17,52.8161
2020-10-18,52.8161
2020-10-19,49.0864
2020-10-20,49.4533
2020-10-21,50.3328
2020-10-22,51.437
2020-10-23,52.1251
2020-10-24,52.1251
2020-10-25,52.1251
2020-10-26,50.7851
2020-10-27,48.5839
2020-10-28,44.7658
2020-10-29,44.8683
2020-10-30,46.3606
2020-10-31,46.3606
2020-11-01,46.3606
2020-11-02,45.8296
2020-11-03,49.6804
2020-11-04,48.6645
2020-11-05,48.8612
2020-11-06,49.2883
2020-11-07,49.2883
2020-11-08,49.2883
2020-11-09,46.2777
2020-11-10,52.534
2020-11-11,52.1808
2020-11-12,51.5357
2020-11-13,54.8107
2020-11-14,54.8107
2020-11-15,54.8107
2020-11-16,57.0293
2020-11-17,57.9552
2020-11-18,56.9449
2020-11-19,56.6307
2020-11-20,56.713
2020-11-21,56.713
2020-11-22,56.713
2020-11-23,56.1613
2020-11-24,58.4209
2020-11-25,58.277
2020-11-26,58.277
2020-11-27,57.5731
2020-11-28,57.5731
2020-11-29,57.5731
2020-11-30,55.0781
2020-12-01,55.9631
2020-12-02,55.1277
2020-12-03,55.318
2020-12-04,57.991
2020-12-05,57.991
2020-12-06,57.991
2020-12-07,59.545
2020-12-08,59.7801
2020-12-09,62.4101
2020-12-10,60.0307
2020-12-11,61.6056
2020-12-12,61.6056
2020-12-13,61.6056
2020-12-14,57.0171
2020-12-15,58.4716
2020-12-16,57.9499
2020-12-17,58.6912
2020-12-18,57.6401
2020-12-19,57.6401
2020-12-20,57.6401
2020-12-21,56.2991
2020-12-22,55.6443
2020-12-23,56.3132
2020-12-24,56.0945
2020-12-25,56.0945
2020-12-26,56.0945
2020-12-27,56.0945
2020-12-28,56.9836
2020-12-29,55.561
2020-12-30,55.8461
2020-12-31,56.7591
2021-01-01,56.7591
2021-01-02,56.7591
2021-01-03,56.7591
2021-01-04,51.3598
2021-01-05,54.387
2021-01-06,59.0875
2021-01-07,59.2762
2021-01-08,59.057
2021-01-09,59.057
2021-01-10,59.057
2021-01-11,59.89
2021-01-12,61.0549
2021-01-13,57.4736
2021-01-14,61.5183
2021-01-15,57.7407
2021-01-16,57.7407
2021-01-17,57.7407
2021-01-18,57.7407
2021-01-19,57.3453
2021-01-20,60.6684
2021-01-21,57.7425
2021-01-22,57.3338
2021-01-23,57.3338
2021-01-24,57.3338
2021-01-25,57.7667
2021-01-26,55.6261
2021-01-27,48.3768
2021-01-28,46.007
2021-01-29,42.3495
2021-01-30,42.3495
2021-01-31,42.3495
2021-02-01,46.1669
2021-02-02,49.8653
2021-02-03,48.4464
2021-02-04,51.0405
2021-02-05,53.0498
2021-02-06,53.0498
2021-02-07,53.0498
2021-02-08,54.3252
2021-02-09,55.2215
2021-02-10,50.0973
2021-02-11,47.8197
2021-02-12,49.5182
2021-02-13,49.5182
2021-02-14,49.5182
2021-02-15,49.5182
2021-02-16,47.9723
2021-02-17,47.7471
2021-02-18,46.2439
2021-02-19,50.9784
2021-02-20,50.9784
2021-02-21,50.9784
2021-02-22,51.3903
2021-02-23,49.943
2021-02-24,52.1225
2021-02-25,51.2545
2021-02-26,52.235
2021-02-27,52.235
2021-02-28,52.235
2021-03-01,53.4795
2021-03-02,53.3996
2021-03-03,55.1178
2021-03-04,57.1485
2021-03-05,58.825
2021-03-06,58.825
2021-03-07,58.825
2021-03-08,60.6128
2021-03-09,62.6405
2021-03-10,63.0208
2021-03-11,65.1937
2021-03-12,67.5467
2021-03-13,67.5467
2021-03-14,67.5467
2021-03-15,64.625
2021-03-16,62.6538
2021-03-17,63.9554
2021-03-18,65.2098
2021-03-19,61.5525
2021-03-20,61.5525
2021-03-21,61.5525
2021-03-22,59.6786
2021-03-23,56.4515
2021-03-24,57.0557
2021-03-25,57.8479
2021-03-26,61.7979
2021-03-27,61.7979
2021-03-28,61.7979
2021-03-29,60.9845
2021-03-30,61.8833
2021-03-31,60.5024
2021-04-01,61.2521
2021-04-02,61.2521
2021-04-03,61.2521
2021-04-04,61.2521
2021-04-05,61.9984
2021-04-06,58.3672
2021-04-07,56.4087
2021-04-08,56.9363
2021-04-09,57.8309
2021-04-10,57.8309
2021-04-11,57.8309
2021-04-12,59.2104
2021-04-13,58.6112
2021-04-14,61.0043
2021-04-15,61.4385
2021-04-16,60.9994
2021-04-17,60.9994
2021-04-18,60.9994
2021-04-19,59.0141
2021-04-20,57.8372
2021-04-21,55.6656
2021-04-22,54.0311
2021-04-23,54.3903
2021-04-24,54.3903
2021-04-25,54.3903
2021-04-26,51.4589
2021-04-27,52.0728
2021-04-28,52.4388
2021-04-29,54.6937
2021-04-30,53.4862
2021-05-01,53.4862
2021-05-02,53.4862
2021-05-03,56.8032
2021-05-04,58.317
2021-05-05,60.5376
2021-05-06,59.655
2021-05-07,63.8892
2021-05-08,63.8892
2021-05-09,63.8892
2021-05-10,64.6059
2021-05-11,61.4312
2021-05-12,58.2471
2021-05-13,61.2511
2021-05-14,63.1481
2021-05-15,63.1481
2021-05-16,63.1481
2021-05-17,63.4078
2021-05-18,60.2439
2021-05-19,55.2672
2021-05-20,54.659
2021-05-21,54.4181
2021-05-22,54.4181
2021-05-23,54.4181
2021-05-24,55.1772
2021-05-25,52.3502
2021-05-26,53.5288
2021-05-27,54.1604
2021-05-28,54.359
2021-05-29,54.359
2021-05-30,54.359
2021-05-31,54.359
2021-06-01,55.8213
2021-06-02,52.2327
2021-06-03,52.0761
2021-06-04,49.4349
2021-06-05,49.4349
2021-06-06,49.4349
2021-06-07,49.5545
2021-06-08,49.0236
2021-06-09,47.0877
2021-06-10,46.2014
2021-06-11,48.2538
2021-06-12,48.2538
2021-06-13,48.2538
2021-06-14,50.2012
2021-06-15,51.5677
2021-06-16,50.5683
2021-06-17,46.8298
2021-06-18,44.9915
2021-06-19,44.9915
2021-06-20,44.9915
2021-06-21,48.445
2021-06-22,50.4781
2021-06-23,48.6872
2021-06-24,48.671
2021-06-25,48.7064
2021-06-26,48.7064
2021-06-27,48.7064
2021-06-28,48.689
2021-06-29,48.7268
2021-06-30,48.049
2021-07-01,53.0853
2021-07-02,51.8421
2021-07-03,51.8421
2021-07-04,51.8421
2021-07-05,51.8421
2021-07-06,50.0241
2021-07-07,51.3955
2021-07-08,47.8827
2021-07-09,50.0989
2021-07-10,50.0989
2021-07-11,50.0989
2021-07-12,50.2565
2021-07-13,48.8903
2021-07-14,49.7167
2021-07-15,50.1245
2021-07-16,45.6658
2021-07-17,45.6658
2021-07-18,45.6658
2021-07-19,43.6421
2021-07-20,45.3699
2021-07-21,44.7952
2021-07-22,45.095
2021-07-23,47.569
2021-07-24,47.569
2021-07-25,47.569
2021-07-26,47.0468
2021-07-27,45.6306
2021-07-28,45.3379
2021-07-29,49.1858
2021-07-30,49.993
2021-07-31,49.993
2021-08-01,49.993
2021-08-02,48.6001
2021-08-03,50.9741
2021-08-04,45.0467
2021-08-05,44.3245
2021-08-06,46.4957
2021-08-07,46.4957
2021-08-08,46.4957
2021-08-09,44.7984
2021-08-10,45.8771
2021-08-11,48.5935
2021-08-12,48.6114
2021-08-13,52.2904
2021-08-14,52.2904
2021-08-15,52.2904
2021-08-16,53.102
2021-08-17,51.8253
2021-08-18,50.7435
2021-08-19,48.9637
2021-08-20,52.0311
2021-08-21,52.0311
2021-08-22,52.0311
2021-08-23,52.8059
2021-08-24,51.2747
2021-08-25,52.9059
2021-08-26,52.4008
2021-08-27,56.0208
2021-08-28,56.0208
2021-08-29,56.0208
2021-08-30,56.9981
2021-08-31,56.7373
2021-09-01,56.9255
2021-09-02,58.7068
2021-09-03,56.7233
2021-09-04,56.7233
2021-09-05,56.7233
2021-09-06,56.7233
2021-09-07,55.3646
2021-09-08,55.9108
2021-09-09,50.4876
2021-09-10,52.4801
2021-09-11,52.4801
2021-09-12,52.4801
2021-09-13,52.183
2021-09-14,51.5044
2021-09-15,53.997
2021-09-16,54.8253
2021-09-17,51.6506
2021-09-18,51.6506
2021-09-19,51.6506
2021-09-20,51.9991
2021-09-21,53.2541
2021-09-22,53.2892
2021-09-23,54.508
2021-09-24,54.5258
2021-09-25,54.5258
2021-09-26,54.5258
2021-09-27,56.7479
2021-09-28,53.712
2021-09-29,54.475
2021-09-30,51.3783
2021-10-01,52.2829
2021-10-02,52.2829
2021-10-03,52.2829
2021-10-04,53.7013
2021-10-05,55.0997
2021-10-06,56.0557
2021-10-07,55.9884
2021-10-08,54.6763
2021-10-09,54.6763
2021-10-10,54.6763
2021-10-11,54.1333
2021-10-12,55.962
2021-10-13,55.9145
2021-10-14,57.3213
2021-10-15,58.455
2021-10-16,58.455
2021-10-17,58.455
2021-10-18,59.2498
2021-10-19,59.3229
2021-10-20,61.6222
2021-10-21,63.0459
2021-10-22,66.5362
2021-10-23,66.5362
2021-10-24,66.5362
2021-10-25,67.1203
2021-10-26,66.1533
2021-10-27,64.1294
2021-10-28,66.8001
2021-10-29,65.7485
2021-10-30,65.7485
2021-10-31,65.7485
2021-11-01,69.8564
2021-11-02,66.2139
2021-11-03,69.12
2021-11-04,70.3943
2021-11-05,67.6285
2021-11-06,67.6285
2021-11-07,67.6285
2021-11-08,68.4387
2021-11-09,66.3164
2021-11-10,64.0983
2021-11-11,65.7523
2021-11-12,67.6181
2021-11-13,67.6181
2021-11-14,67.6181
2021-11-15,68.4842
2021-11-16,69.9071
2021-11-17,68.1391
2021-11-18,62.2339
2021-11-19,62.5058
2021-11-20,62.5058
2021-11-21,62.5058
2021-11-22,64.3291
2021-11-23,63.6715
2021-11-24,62.5827
2021-11-25,62.5827
2021-11-26,57.5706
2021-11-27,57.5706
2021-11-28,57.5706
2021-11-29,56.3796
2021-11-30,50.5632
2021-12-01,48.7922
2021-12-02,52.0447
2021-12-03,52.8788
2021-12-04,52.8788
2021-12-05,52.8788
2021-12-06,57.294
2021-12-07,57.5971
2021-12-08,57.4116
2021-12-09,57.4503
2021-12-10,59.1139
2021-12-11,59.1139
2021-12-12,59.1139
2021-12-13,58.5853
2021-12-14,57.4132
2021-12-15,57.4957
2021-12-16,54.1679
2021-12-17,50.123
2021-12-18,50.123
2021-12-19,50.123
2021-12-20,49.1283
2021-12-21,51.2087
2021-12-22,52.1238
2021-12-23,52.7105
2021-12-24,52.7105
2021-12-25,52.7105
2021-12-26,52.7105
2021-12-27,55.2968
2021-12-28,56.3376
2021-12-29,58.6483
2021-12-30,57.2786
2021-12-31,57.387
2022-01-01,57.387
2022-01-02,57.387
2022-01-03,55.8482
2022-01-04,59.5362
2022-01-05,53.4005
2022-01-06,53.7764
2022-01-07,50.2
2022-01-08,50.2
2022-01-09,50.2
2022-01-10,49.2223
2022-01-11,48.9224
2022-01-12,50.5839
2022-01-13,51.5734
2022-01-14,50.557
2022-01-15,50.557
2022-01-16,50.557
2022-01-17,50.557
2022-01-18,48.8518
2022-01-19,48.153
2022-01-20,45.9538
2022-01-21,46.1046
2022-01-22,46.1046
2022-01-23,46.1046
2022-01-24,49.444
2022-01-25,46.115
2022-01-26,44.4986
2022-01-27,41.6643
2022-01-28,44.1449
2022-01-29,44.1449
2022-01-30,44.1449
2022-01-31,44.6856
2022-02-01,45.6619
2022-02-02,46.3524
2022-02-03,45.0442
2022-02-04,42.289
2022-02-05,42.289
2022-02-06,42.289
2022-02-07,42.9698
2022-02-08,45.6086
2022-02-09,51.8296
2022-02-10,50.4385
2022-02-11,50.875
2022-02-12,50.875
2022-02-13,50.875
2022-02-14,50.6587
2022-02-15,51.6928
2022-02-16,52.5109
2022-02-17,50.6004
2022-02-18,51.2173
2022-02-19,51.2173
2022-02-20,51.2173
2022-02-21,51.2173
2022-02-22,49.2335
2022-02-23,47.3785
2022-02-24,50.3422
2022-02-25,54.5445
2022-02-26,54.5445
2022-02-27,54.5445
2022-02-28,57.3085
2022-03-01,56.3832
2022-03-02,57.7475
2022-03-03,58.2943
2022-03-04,58.1122
2022-03-05,58.1122
2022-03-06,58.1122
2022-03-07,54.4198
2022-03-08,49.3249
2022-03-09,51.3498
2022-03-10,52.3967
2022-03-11,48.4706
2022-03-12,48.4706
2022-03-13,48.4706
2022-03-14,48.2847
2022-03-15,47.8669
2022-03-16,53.3465
2022-03-17,52.8949
2022-03-18,53.7292
2022-03-19,53.7292
2022-03-20,53.7292
2022-03-21,52.994
2022-03-22,53.4417
2022-03-23,51.7426
2022-03-24,50.7823
2022-03-25,50.0442
2022-03-26,50.0442
2022-03-27,50.0442
2022-03-28,48.9066
2022-03-29,52.9169
2022-03-30,50.2778
2022-03-31,46.0802
2022-04-01,39.047
2022-04-02,39.047
2022-04-03,39.047
2022-04-04,37.7406
2022-04-05,35.4973
2022-04-06,33.3796
2022-04-07,33.0237
2022-04-08,32.3519
2022-04-09,32.3519
2022-04-10,32.3519
2022-04-11,32.3377
2022-04-12,33.096
2022-04-13,35.518
2022-04-14,34.606
2022-04-15,34.606
2022-04-16,34.606
2022-04-17,34.606
2022-04-18,34.2154
2022-04-19,37.365
2022-04-20,38.0773
2022-04-21,38.2847
2022-04-22,37.1714
2022-04-23,37.1714
2022-04-24,37.1714
2022-04-25,40.6394
2022-04-26,40.0075
2022-04-27,39.6348
2022-04-28,42.4237
2022-04-29,43.2193
2022-04-30,43.2193
2022-05-01,43.2193
2022-05-02,50.1765
2022-05-03,51.4368
2022-05-04,56.159
2022-05-05,53.5866
2022-05-06,53.46
2022-05-07,53.46
2022-05-08,53.46
2022-05-09,52.3658
2022-05-10,51.5529
2022-05-11,50.1382
2022-05-12,51.1087
2022-05-13,50.7522
2022-05-14,50.7522
2022-05-15,50.7522
2022-05-16,48.883
2022-05-17,52.5973
2022-05-18,46.7224
2022-05-19,45.8413
2022-05-20,47.1445
2022-05-21,47.1445
2022-05-22,47.1445
2022-05-23,48.3191
2022-05-24,47.4057
2022-05-25,51.2412
2022-05-26,50.6582
2022-05-27,50.7441
2022-05-28,50.7441
2022-05-29,50.7441
2022-05-30,50.7441
2022-05-31,50.2241
2022-06-01,49.9136
2022-06-02,52.7777
2022-06-03,54.4816
2022-06-04,54.4816
2022-06-05,54.4816
2022-06-06,56.2265
2022-06-07,54.9789
2022-06-08,52.035
2022-06-09,50.8686
2022-06-10,48.947
2022-06-11,48.947
2022-06-12,48.947
2022-06-13,48.079
2022-06-14,49.7025
2022-06-15,50.2008
2022-06-16,46.1931
2022-06-17,43.3598
2022-06-18,43.3598
2022-06-19,43.3598
2022-06-20,43.3598
2022-06-21,45.9555
2022-06-22,44.92
2022-06-23,45.4597
2022-06-24,47.2997
2022-06-25,47.2997
2022-06-26,47.2997
2022-06-27,48.9436
2022-06-28,47.6427
2022-06-29,47.5024
2022-06-30,48.4093
2022-07-01,48.9806
2022-07-02,48.9806
2022-07-03,48.9806
2022-07-04,48.9806
2022-07-05,47.952
2022-07-06,47.2751
2022-07-07,48.5826
2022-07-08,48.1909
2022-07-09,48.1909
2022-07-10,48.1909
2022-07-11,48.4596
2022-07-12,48.1368
2022-07-13,46.1402
2022-07-14,45.6412
2022-07-15,48.039
2022-07-16,48.039
2022-07-17,48.039
2022-07-18,47.5785
2022-07-19,51.9489
2022-07-20,53.0341
2022-07-21,51.3733
2022-07-22,51.9618
2022-07-23,51.9618
2022-07-24,51.9618
2022-07-25,50.9414
2022-07-26,51.1069
2022-07-27,52.7826
2022-07-28,55.0429
2022-07-29,56.0494
2022-07-30,56.0494
2022-07-31,56.0494
2022-08-01,56.4653
2022-08-02,54.3221
2022-08-03,55.2858
2022-08-04,59.7066
2022-08-05,60.6711
2022-08-06,60.6711
2022-08-07,60.6711
2022-08-08,60.8364
2022-08-09,59.7114
2022-08-10,63.3273
2022-08-11,64.8378
2022-08-12,65.5573
2022-08-13,65.5573
2022-08-14,65.5573
2022-08-15,66.1976
2022-08-16,66.5477
2022-08-17,63.0604
2022-08-18,63.8304
2022-08-19,62.8902
2022-08-20,62.8902
2022-08-21,62.8902
2022-08-22,61.2568
2022-08-23,60.5595
2022-08-24,62.1043
2022-08-25,63.7472
2022-08-26,58.1354
2022-08-27,58.1354
2022-08-28,58.1354
2022-08-29,56.1224
2022-08-30,55.1502
2022-08-31,52.4638
2022-09-01,51.0629
2022-09-02,48.9254
2022-09-03,48.9254
2022-09-04,48.9254
2022-09-05,48.9254
2022-09-06,49.3218
2022-09-07,50.8442
2022-09-08,49.0926
2022-09-09,51.0211
2022-09-10,51.0211
2022-09-11,51.0211
2022-09-12,51.7118
2022-09-13,48.1702
2022-09-14,47.4105
2022-09-15,45.9377
2022-09-16,42.0194
2022-09-17,42.0194
2022-09-18,42.0194
2022-09-19,43.5967
2022-09-20,41.8364
2022-09-21,41.6444
2022-09-22,41.54
2022-09-23,38.51
2022-09-24,38.51
2022-09-25,38.51
2022-09-26,38.3616
2022-09-27,41.0642
2022-09-28,43.469
2022-09-29,43.1554
2022-09-30,40.7566
2022-10-01,40.7566
2022-10-02,40.7566
2022-10-03,44.7256
2022-10-04,45.3909
2022-10-05,44.4681
2022-10-06,45.6119
2022-10-07,43.9512
2022-10-08,43.9512
2022-10-09,43.9512
2022-10-10,44.6255
2022-10-11,44.0518
2022-10-12,44.511
2022-10-13,47.3983
2022-10-14,46.2968
2022-10-15,46.2968
2022-10-16,46.2968
2022-10-17,48.5835
2022-10-18,50.5554
2022-10-19,48.187
2022-10-20,44.2829
2022-10-21,46.5382
2022-10-22,46.5382
2022-10-23,46.5382
2022-10-24,48.8086
2022-10-25,50.1419
2022-10-26,51.3328
2022-10-27,51.2616
2022-10-28,54.0676
2022-10-29,54.0676
2022-10-30,54.0676
2022-10-31,54.6383
2022-11-01,56.8567
2022-11-02,52.5991
2022-11-03,52.1363
2022-11-04,53.6697
2022-11-05,53.6697
2022-11-06,53.6697
2022-11-07,55.9564
2022-11-08,55.9412
2022-11-09,52.7833
2022-11-10,58.6947
2022-11-11,60.3758
2022-11-12,60.3758
2022-11-13,60.3758
2022-11-14,60.8958
2022-11-15,62.4077
2022-11-16,57.6384
2022-11-17,55.0107
2022-11-18,55.731
2022-11-19,55.731
2022-11-20,55.731
2022-11-21,55.3457
2022-11-22,55.6193
2022-11-23,56.5664
2022-11-24,56.5664
2022-11-25,56.6443
2022-11-26,56.6443
2022-11-27,56.6443
2022-11-28,56.5543
2022-11-29,56.9783
2022-11-30,58.5813
2022-12-01,56.392
2022-12-02,56.1266
2022-12-03,56.1266
2022-12-04,56.1266
2022-12-05,50.3582
2022-12-06,50.9707
2022-12-07,50.6406
2022-12-08,50.4715
2022-12-09,49.6992
2022-12-10,49.6992
2022-12-11,49.6992
2022-12-12,52.8765
2022-12-13,52.7865
2022-12-14,53.4691
2022-12-15,51.7958
2022-12-16,53.2667
2022-12-17,53.2667
2022-12-18,53.2667
2022-12-19,51.8179
2022-12-20,49.4112
2022-12-21,53.5555
2022-12-22,53.6344
2022-12-23,54.6563
2022-12-24,54.6563
2022-12-25,54.6563
2022-12-26,54.6563
2022-12-27,54.064
2022-12-28,50.815
2022-12-29,52.0718
2022-12-30,50.468
2022-12-31,50.468
2023-01-01,50.468
2023-01-02,50.468
2023-01-03,48.5592
2023-01-04,48.5448
2023-01-05,44.1346
2023-01-06,49.3477
2023-01-07,49.3477
2023-01-08,49.3477
2023-01-09,51.6737
2023-01-10,50.122
2023-01-11,53.3921
2023-01-12,54.7281
2023-01-13,53.2461
2023-01-14,53.2461
2023-01-15,53.2461
2023-01-16,53.2461
2023-01-17,51.7162
2023-01-18,52.1941
2023-01-19,52.4248
2023-01-20,54.7229
2023-01-21,54.7229
2023-01-22,54.7229
2023-01-23,54.5145
2023-01-24,56.1674
2023-01-25,55.1464
2023-01-26,53.6186
2023-01-27,54.9234
2023-01-28,54.9234
2023-01-29,54.9234
2023-01-30,53.2956
2023-01-31,56.7252
2023-02-01,60.048
2023-02-02,63.5425
2023-02-03,67.9908
2023-02-04,67.9908
2023-02-05,67.9908
2023-02-06,67.5157
2023-02-07,69.0254
2023-02-08,66.7974
2023-02-09,63.5068
2023-02-10,62.8942
2023-02-11,62.8942
2023-02-12,62.8942
2023-02-13,63.9646
2023-02-14,65.0166
2023-02-15,64.1456
2023-02-16,62.4446
2023-02-17,63.1887
2023-02-18,63.1887
2023-02-19,63.1887
2023-02-20,63.1887
2023-02-21,58.4271
2023-02-22,58.4271
2023-02-23,59.5502
2023-02-24,58.5822
2023-02-25,58.5822
2023-02-26,58.5822
2023-02-27,57.8242
2023-02-28,55.4978
2023-03-01,55.9287
2023-03-02,57.6371
2023-03-03,57.6587
2023-03-04,57.6587
2023-03-05,57.6587
2023-03-06,55.0284
2023-03-07,52.785
2023-03-08,54.4696
2023-03-09,53.0057
2023-03-10,50.1643
2023-03-11,50.1643
2023-03-12,50.1643
2023-03-13,47.1762
2023-03-14,45.4768
2023-03-15,43.7286
2023-03-16,46.0083
2023-03-17,43.4065
2023-03-18,43.4065
2023-03-19,43.4065
2023-03-20,42.7658
