,AMP US Equity
2020-12-19,56.343
2020-12-20,56.343
2020-12-21,56.1993
2020-12-22,54.8333
2020-12-23,57.0444
2020-12-24,57.7574
2020-12-25,57.7574
2020-12-26,57.7574
2020-12-27,57.7574
2020-12-28,57.9318
2020-12-29,57.1388
2020-12-30,58.6074
2020-12-31,60.4402
2021-01-01,60.4402
2021-01-02,60.4402
2021-01-03,60.4402
2021-01-04,55.1661
2021-01-05,54.2992
2021-01-06,60.5539
2021-01-07,61.7598
2021-01-08,62.4651
2021-01-09,62.4651
2021-01-10,62.4651
2021-01-11,62.4802
2021-01-12,63.9671
2021-01-13,62.6865
2021-01-14,64.6081
2021-01-15,65.2428
2021-01-16,65.2428
2021-01-17,65.2428
2021-01-18,65.2428
2021-01-19,67.3857
2021-01-20,67.4606
2021-01-21,66.3296
2021-01-22,66.1885
2021-01-23,66.1885
2021-01-24,66.1885
2021-01-25,66.0141
2021-01-26,65.6761
2021-01-27,56.968
2021-01-28,59.8847
2021-01-29,53.5391
2021-01-30,53.5391
2021-01-31,53.5391
2021-02-01,55.1985
2021-02-02,57.4482
2021-02-03,55.2663
2021-02-04,58.9833
2021-02-05,59.7951
2021-02-06,59.7951
2021-02-07,59.7951
2021-02-08,60.8263
2021-02-09,61.4401
2021-02-10,61.6199
2021-02-11,61.9461
2021-02-12,63.5175
2021-02-13,63.5175
2021-02-14,63.5175
2021-02-15,63.5175
2021-02-16,64.4651
2021-02-17,63.0205
2021-02-18,59.794
2021-02-19,64.4217
2021-02-20,64.4217
2021-02-21,64.4217
2021-02-22,64.9848
2021-02-23,65.2387
2021-02-24,67.4445
2021-02-25,61.5566
2021-02-26,59.7706
2021-02-27,59.7706
2021-02-28,59.7706
2021-03-01,62.9957
2021-03-02,60.8771
2021-03-03,59.5545
2021-03-04,55.7091
2021-03-05,57.9144
2021-03-06,57.9144
2021-03-07,57.9144
2021-03-08,58.6593
2021-03-09,58.3155
2021-03-10,59.2476
2021-03-11,59.6341
2021-03-12,58.9517
2021-03-13,58.9517
2021-03-14,58.9517
2021-03-15,60.1381
2021-03-16,55.7147
2021-03-17,57.7202
2021-03-18,58.3498
2021-03-19,59.0345
2021-03-20,59.0345
2021-03-21,59.0345
2021-03-22,59.3732
2021-03-23,54.632
2021-03-24,55.071
2021-03-25,57.536
2021-03-26,59.6799
2021-03-27,59.6799
2021-03-28,59.6799
2021-03-29,57.6481
2021-03-30,59.1815
2021-03-31,58.9619
2021-04-01,60.2522
2021-04-02,60.2522
2021-04-03,60.2522
2021-04-04,60.2522
2021-04-05,61.4673
2021-04-06,60.2393
2021-04-07,60.9632
2021-04-08,60.259
2021-04-09,61.9075
2021-04-10,61.9075
2021-04-11,61.9075
2021-04-12,63.9324
2021-04-13,62.2626
2021-04-14,63.7601
2021-04-15,63.9997
2021-04-16,64.5138
2021-04-17,64.5138
2021-04-18,64.5138
2021-04-19,62.9805
2021-04-20,59.8856
2021-04-21,62.0888
2021-04-22,59.0845
2021-04-23,61.7793
2021-04-24,61.7793
2021-04-25,61.7793
2021-04-26,60.6925
2021-04-27,64.2725
2021-04-28,64.306
2021-04-29,65.8596
2021-04-30,64.1885
2021-05-01,64.1885
2021-05-02,64.1885
2021-05-03,63.811
2021-05-04,63.5859
2021-05-05,65.0678
2021-05-06,65.9728
2021-05-07,67.1686
2021-05-08,67.1686
2021-05-09,67.1686
2021-05-10,65.9991
2021-05-11,61.731
2021-05-12,57.0426
2021-05-13,58.4191
2021-05-14,60.3073
2021-05-15,60.3073
2021-05-16,60.3073
2021-05-17,59.5541
2021-05-18,56.8565
2021-05-19,56.5412
2021-05-20,56.7701
2021-05-21,57.5081
2021-05-22,57.5081
2021-05-23,57.5081
2021-05-24,57.7228
2021-05-25,56.9048
2021-05-26,58.0385
2021-05-27,60.2551
2021-05-28,59.9254
2021-05-29,59.9254
2021-05-30,59.9254
2021-05-31,59.9254
2021-06-01,61.0933
2021-06-02,61.2894
2021-06-03,61.8378
2021-06-04,62.6088
2021-06-05,62.6088
2021-06-06,62.6088
2021-06-07,62.1594
2021-06-08,61.3723
2021-06-09,58.7863
2021-06-10,56.1765
2021-06-11,56.8984
2021-06-12,56.8984
2021-06-13,56.8984
2021-06-14,53.9757
2021-06-15,54.1612
2021-06-16,53.1929
2021-06-17,47.4039
2021-06-18,42.7823
2021-06-19,42.7823
2021-06-20,42.7823
2021-06-21,45.8673
2021-06-22,46.8905
2021-06-23,46.9546
2021-06-24,48.4774
2021-06-25,50.4638
2021-06-26,50.4638
2021-06-27,50.4638
2021-06-28,49.1946
2021-06-29,50.2084
2021-06-30,50.6424
2021-07-01,51.9668
2021-07-02,51.919
2021-07-03,51.919
2021-07-04,51.919
2021-07-05,51.919
2021-07-06,49.413
2021-07-07,50.5645
2021-07-08,45.849
2021-07-09,50.6249
2021-07-10,50.6249
2021-07-11,50.6249
2021-07-12,52.1711
2021-07-13,50.9187
2021-07-14,49.2771
2021-07-15,50.4841
2021-07-16,49.23
2021-07-17,49.23
2021-07-18,49.23
2021-07-19,44.4668
2021-07-20,49.0057
2021-07-21,51.8068
2021-07-22,49.5541
2021-07-23,50.6073
2021-07-24,50.6073
2021-07-25,50.6073
2021-07-26,51.7784
2021-07-27,50.8947
2021-07-28,52.2181
2021-07-29,55.7339
2021-07-30,54.7718
2021-07-31,54.7718
2021-08-01,54.7718
2021-08-02,55.1889
2021-08-03,55.8982
2021-08-04,53.3037
2021-08-05,56.2888
2021-08-06,58.5479
2021-08-07,58.5479
2021-08-08,58.5479
2021-08-09,58.5567
2021-08-10,59.8028
2021-08-11,61.0446
2021-08-12,61.6719
2021-08-13,61.2377
2021-08-14,61.2377
2021-08-15,61.2377
2021-08-16,60.6001
2021-08-17,58.8383
2021-08-18,55.7185
2021-08-19,53.4407
2021-08-20,54.0984
2021-08-21,54.0984
2021-08-22,54.0984
2021-08-23,55.8766
2021-08-24,57.4329
2021-08-25,59.5791
2021-08-26,57.8124
2021-08-27,60.712
2021-08-28,60.712
2021-08-29,60.712
2021-08-30,58.3523
2021-08-31,58.412
2021-09-01,57.9951
2021-09-02,58.7967
2021-09-03,57.7056
2021-09-04,57.7056
2021-09-05,57.7056
2021-09-06,57.7056
2021-09-07,56.0082
2021-09-08,55.5102
2021-09-09,55.7576
2021-09-10,53.817
2021-09-11,53.817
2021-09-12,53.817
2021-09-13,55.444
2021-09-14,53.396
2021-09-15,56.0149
2021-09-16,56.001
2021-09-17,54.8066
2021-09-18,54.8066
2021-09-19,54.8066
2021-09-20,46.7701
2021-09-21,45.3113
2021-09-22,48.6321
2021-09-23,53.1389
2021-09-24,54.8732
2021-09-25,54.8732
2021-09-26,54.8732
2021-09-27,57.6287
2021-09-28,54.0752
2021-09-29,53.8409
2021-09-30,50.454
2021-10-01,52.5216
2021-10-02,52.5216
2021-10-03,52.5216
2021-10-04,50.7145
2021-10-05,54.3067
2021-10-06,54.4179
2021-10-07,55.7705
2021-10-08,56.9213
2021-10-09,56.9213
2021-10-10,56.9213
2021-10-11,55.8982
2021-10-12,56.8675
2021-10-13,56.2227
2021-10-14,59.3512
2021-10-15,60.9119
2021-10-16,60.9119
2021-10-17,60.9119
2021-10-18,60.4012
2021-10-19,61.9993
2021-10-20,63.3036
2021-10-21,62.9135
2021-10-22,63.6938
2021-10-23,63.6938
2021-10-24,63.6938
2021-10-25,63.5614
2021-10-26,63.0934
2021-10-27,62.4113
2021-10-28,65.2422
2021-10-29,64.2699
2021-10-30,64.2699
2021-10-31,64.2699
2021-11-01,65.6469
2021-11-02,66.4193
2021-11-03,67.2782
2021-11-04,64.7134
2021-11-05,64.4832
2021-11-06,64.4832
2021-11-07,64.4832
2021-11-08,65.1599
2021-11-09,63.8711
2021-11-10,63.5929
2021-11-11,64.1518
2021-11-12,65.1969
2021-11-13,65.1969
2021-11-14,65.1969
2021-11-15,64.5135
2021-11-16,64.9605
2021-11-17,60.0542
2021-11-18,60.429
2021-11-19,57.7589
2021-11-20,57.7589
2021-11-21,57.7589
2021-11-22,58.6772
2021-11-23,60.0356
2021-11-24,58.8986
2021-11-25,58.8986
2021-11-26,51.7069
2021-11-27,51.7069
2021-11-28,51.7069
2021-11-29,52.8025
2021-11-30,50.3378
2021-12-01,47.725
2021-12-02,53.5295
2021-12-03,50.5411
2021-12-04,50.5411
2021-12-05,50.5411
2021-12-06,52.2414
2021-12-07,55.8645
2021-12-08,55.3177
2021-12-09,53.566
2021-12-10,53.7816
2021-12-11,53.7816
2021-12-12,53.7816
2021-12-13,51.128
2021-12-14,50.8148
2021-12-15,53.7453
2021-12-16,54.6719
2021-12-17,51.6593
2021-12-18,51.6593
2021-12-19,51.6593
2021-12-20,46.5383
2021-12-21,51.4565
2021-12-22,53.2037
2021-12-23,54.6504
2021-12-24,54.6504
2021-12-25,54.6504
2021-12-26,54.6504
2021-12-27,56.6249
2021-12-28,55.7793
2021-12-29,55.6493
2021-12-30,53.9295
2021-12-31,53.7746
2022-01-01,53.7746
2022-01-02,53.7746
2022-01-03,54.8987
2022-01-04,60.2183
2022-01-05,58.5939
2022-01-06,60.1043
2022-01-07,60.1502
2022-01-08,60.1502
2022-01-09,60.1502
2022-01-10,59.7782
2022-01-11,62.39
2022-01-12,63.1185
2022-01-13,62.6097
2022-01-14,63.0509
2022-01-15,63.0509
2022-01-16,63.0509
2022-01-17,63.0509
2022-01-18,57.7993
2022-01-19,54.1345
2022-01-20,52.9885
2022-01-21,48.5999
2022-01-22,48.5999
2022-01-23,48.5999
2022-01-24,49.2851
2022-01-25,48.2616
2022-01-26,48.3802
2022-01-27,50.5981
2022-01-28,48.1533
2022-01-29,48.1533
2022-01-30,48.1533
2022-01-31,50.8711
2022-02-01,52.4425
2022-02-02,54.4736
2022-02-03,50.5571
2022-02-04,52.0883
2022-02-05,52.0883
2022-02-06,52.0883
2022-02-07,53.5606
2022-02-08,54.8453
2022-02-09,56.2551
2022-02-10,55.2615
2022-02-11,50.1432
2022-02-12,50.1432
2022-02-13,50.1432
2022-02-14,48.9414
2022-02-15,51.8903
2022-02-16,53.2319
2022-02-17,48.3362
2022-02-18,48.781
2022-02-19,48.781
2022-02-20,48.781
2022-02-21,48.781
2022-02-22,47.6256
2022-02-23,45.5625
2022-02-24,44.8061
2022-02-25,50.0364
2022-02-26,50.0364
2022-02-27,50.0364
2022-02-28,48.9696
2022-03-01,42.4586
2022-03-02,46.318
2022-03-03,46.4894
2022-03-04,43.905
2022-03-05,43.905
2022-03-06,43.905
2022-03-07,39.6632
2022-03-08,38.8363
2022-03-09,43.3784
2022-03-10,42.8816
2022-03-11,42.7104
2022-03-12,42.7104
2022-03-13,42.7104
2022-03-14,43.315
2022-03-15,45.3796
2022-03-16,50.0543
2022-03-17,51.6175
2022-03-18,51.8815
2022-03-19,51.8815
2022-03-20,51.8815
2022-03-21,51.262
2022-03-22,53.7639
2022-03-23,52.3717
2022-03-24,54.7724
2022-03-25,55.5601
2022-03-26,55.5601
2022-03-27,55.5601
2022-03-28,54.3717
2022-03-29,54.6898
2022-03-30,54.1252
2022-03-31,50.7025
2022-04-01,49.7646
2022-04-02,49.7646
2022-04-03,49.7646
2022-04-04,49.8037
2022-04-05,50.1413
2022-04-06,48.0619
2022-04-07,47.1093
2022-04-08,48.4449
2022-04-09,48.4449
2022-04-10,48.4449
2022-04-11,47.6855
2022-04-12,46.7479
2022-04-13,48.5299
2022-04-14,47.8364
2022-04-15,47.8364
2022-04-16,47.8364
2022-04-17,47.8364
2022-04-18,47.7206
2022-04-19,50.44
2022-04-20,51.5965
2022-04-21,48.2817
2022-04-22,44.5133
2022-04-23,44.5133
2022-04-24,44.5133
2022-04-25,44.8502
2022-04-26,40.1474
2022-04-27,40.797
2022-04-28,43.3637
2022-04-29,41.3118
2022-04-30,41.3118
2022-05-01,41.3118
2022-05-02,42.5696
2022-05-03,43.8006
2022-05-04,47.8317
2022-05-05,44.1567
2022-05-06,43.3866
2022-05-07,43.3866
2022-05-08,43.3866
2022-05-09,41.5556
2022-05-10,41.4905
2022-05-11,40.7046
2022-05-12,39.2989
2022-05-13,43.2634
2022-05-14,43.2634
2022-05-15,43.2634
2022-05-16,42.9768
2022-05-17,45.9701
2022-05-18,43.4337
2022-05-19,41.8635
2022-05-20,42.6111
2022-05-21,42.6111
2022-05-22,42.6111
2022-05-23,45.0692
2022-05-24,44.3948
2022-05-25,45.9972
2022-05-26,48.9861
2022-05-27,50.2901
2022-05-28,50.2901
2022-05-29,50.2901
2022-05-30,50.2901
2022-05-31,49.5903
2022-06-01,47.784
2022-06-02,49.4724
2022-06-03,48.1454
2022-06-04,48.1454
2022-06-05,48.1454
2022-06-06,49.1165
2022-06-07,50.0349
2022-06-08,48.4407
2022-06-09,46.4234
2022-06-10,42.4281
2022-06-11,42.4281
2022-06-12,42.4281
2022-06-13,39.6343
2022-06-14,40.6006
2022-06-15,41.8308
2022-06-16,39.1542
2022-06-17,39.0355
2022-06-18,39.0355
2022-06-19,39.0355
2022-06-20,39.0355
2022-06-21,41.7755
2022-06-22,41.3932
2022-06-23,40.9894
2022-06-24,44.5043
2022-06-25,44.5043
2022-06-26,44.5043
2022-06-27,43.9312
2022-06-28,42.9671
2022-06-29,41.9354
2022-06-30,41.3024
2022-07-01,41.4167
2022-07-02,41.4167
2022-07-03,41.4167
2022-07-04,41.4167
2022-07-05,40.6651
2022-07-06,40.1717
2022-07-07,42.1335
2022-07-08,41.6109
2022-07-09,41.6109
2022-07-10,41.6109
2022-07-11,40.0943
2022-07-12,40.2042
2022-07-13,39.1292
2022-07-14,37.7142
2022-07-15,40.9575
2022-07-16,40.9575
2022-07-17,40.9575
2022-07-18,40.9116
2022-07-19,44.3082
2022-07-20,45.9162
2022-07-21,47.2368
2022-07-22,47.1361
2022-07-23,47.1361
2022-07-24,47.1361
2022-07-25,47.5411
2022-07-26,45.8861
2022-07-27,51.7114
2022-07-28,53.8017
2022-07-29,56.1717
2022-07-30,56.1717
2022-07-31,56.1717
2022-08-01,54.8377
2022-08-02,53.8726
2022-08-03,55.8257
2022-08-04,55.9619
2022-08-05,55.8894
2022-08-06,55.8894
2022-08-07,55.8894
2022-08-08,56.2718
2022-08-09,56.6918
2022-08-10,59.8591
2022-08-11,60.6157
2022-08-12,62.3885
2022-08-13,62.3885
2022-08-14,62.3885
2022-08-15,61.0141
2022-08-16,61.8497
2022-08-17,61.3943
2022-08-18,62.548
2022-08-19,59.0318
2022-08-20,59.0318
2022-08-21,59.0318
2022-08-22,55.5036
2022-08-23,55.6275
2022-08-24,55.7731
2022-08-25,57.8852
2022-08-26,53.9146
2022-08-27,53.9146
2022-08-28,53.9146
2022-08-29,52.3544
2022-08-30,51.227
2022-08-31,51.0556
2022-09-01,51.5344
2022-09-02,51.1978
2022-09-03,51.1978
2022-09-04,51.1978
2022-09-05,51.1978
2022-09-06,51.2282
2022-09-07,54.7118
2022-09-08,56.8017
2022-09-09,58.3509
2022-09-10,58.3509
2022-09-11,58.3509
2022-09-12,59.2813
2022-09-13,53.832
2022-09-14,53.9233
2022-09-15,53.6444
2022-09-16,51.352
2022-09-17,51.352
2022-09-18,51.352
2022-09-19,53.7157
2022-09-20,52.3726
2022-09-21,50.0964
2022-09-22,47.894
2022-09-23,45.1797
2022-09-24,45.1797
2022-09-25,45.1797
2022-09-26,43.6695
2022-09-27,43.4406
2022-09-28,46.5687
2022-09-29,44.5404
2022-09-30,43.8295
2022-10-01,43.8295
2022-10-02,43.8295
2022-10-03,48.3362
2022-10-04,53.9228
2022-10-05,53.3719
2022-10-06,52.8764
2022-10-07,51.6193
2022-10-08,51.6193
2022-10-09,51.6193
2022-10-10,52.0066
2022-10-11,49.4065
2022-10-12,48.3139
2022-10-13,52.5574
2022-10-14,46.6557
2022-10-15,46.6557
2022-10-16,46.6557
2022-10-17,49.8343
2022-10-18,50.3213
2022-10-19,48.905
2022-10-20,46.8136
2022-10-21,49.9562
2022-10-22,49.9562
2022-10-23,49.9562
2022-10-24,51.4576
2022-10-25,53.5129
2022-10-26,57.5212
2022-10-27,59.4346
2022-10-28,62.269
2022-10-29,62.269
2022-10-30,62.269
2022-10-31,61.1584
2022-11-01,62.2987
2022-11-02,60.3379
2022-11-03,60.0273
2022-11-04,61.7589
2022-11-05,61.7589
2022-11-06,61.7589
2022-11-07,62.7082
2022-11-08,63.2368
2022-11-09,61.1839
2022-11-10,64.9063
2022-11-11,64.7511
2022-11-12,64.7511
2022-11-13,64.7511
2022-11-14,60.7629
2022-11-15,61.4277
2022-11-16,60.4312
2022-11-17,60.6392
2022-11-18,62.3558
2022-11-19,62.3558
2022-11-20,62.3558
2022-11-21,61.1865
2022-11-22,62.3333
2022-11-23,62.8555
2022-11-24,62.8555
2022-11-25,62.777
2022-11-26,62.777
2022-11-27,62.777
2022-11-28,60.0585
2022-11-29,59.5498
2022-11-30,61.5324
2022-12-01,61.1093
2022-12-02,60.7913
2022-12-03,60.7913
2022-12-04,60.7913
2022-12-05,57.0994
2022-12-06,57.287
2022-12-07,57.3483
2022-12-08,57.6904
2022-12-09,56.8039
2022-12-10,56.8039
2022-12-11,56.8039
2022-12-12,58.3945
2022-12-13,57.8669
2022-12-14,56.585
2022-12-15,53.4097
2022-12-16,52.4536
2022-12-17,52.4536
2022-12-18,52.4536
2022-12-19,50.2145
2022-12-20,50.784
2022-12-21,52.6845
2022-12-22,50.614
2022-12-23,50.7511
2022-12-24,50.7511
2022-12-25,50.7511
2022-12-26,50.7511
2022-12-27,50.8036
2022-12-28,49.1971
2022-12-29,52.3396
2022-12-30,51.937
2022-12-31,51.937
2023-01-01,51.937
2023-01-02,51.937
2023-01-03,51.6267
2023-01-04,52.5438
2023-01-05,50.6942
2023-01-06,55.5994
2023-01-07,55.5994
2023-01-08,55.5994
2023-01-09,55.572
2023-01-10,54.896
2023-01-11,58.5706
2023-01-12,58.9698
2023-01-13,59.6549
2023-01-14,59.6549
2023-01-15,59.6549
2023-01-16,59.6549
2023-01-17,60.7019
2023-01-18,56.7324
2023-01-19,54.4397
2023-01-20,57.9615
2023-01-21,57.9615
2023-01-22,57.9615
2023-01-23,59.6516
2023-01-24,60.4216
2023-01-25,61.0474
2023-01-26,62.3791
2023-01-27,60.9374
2023-01-28,60.9374
2023-01-29,60.9374
2023-01-30,60.4457
2023-01-31,62.5486
2023-02-01,63.8646
2023-02-02,60.4655
2023-02-03,62.405
2023-02-04,62.405
2023-02-05,62.405
2023-02-06,60.9196
2023-02-07,61.6275
2023-02-08,61.3128
2023-02-09,59.7052
2023-02-10,60.2044
2023-02-11,60.2044
2023-02-12,60.2044
2023-02-13,62.045
2023-02-14,60.7018
2023-02-15,59.4475
2023-02-16,59.0183
2023-02-17,59.7463
2023-02-18,59.7463
2023-02-19,59.7463
2023-02-20,59.7463
2023-02-21,54.287
2023-02-22,53.7603
2023-02-23,53.6423
2023-02-24,53.9353
2023-02-25,53.9353
2023-02-26,53.9353
2023-02-27,53.9568
2023-02-28,55.2659
2023-03-01,55.4476
2023-03-02,54.1532
2023-03-03,55.9471
2023-03-04,55.9471
2023-03-05,55.9471
2023-03-06,55.2808
2023-03-07,51.8225
2023-03-08,51.6887
2023-03-09,42.3768
2023-03-10,37.8314
2023-03-11,37.8314
2023-03-12,37.8314
2023-03-13,33.7643
2023-03-14,38.7219
2023-03-15,35.1778
2023-03-16,37.0863
2023-03-17,35.5024
2023-03-18,35.5024
2023-03-19,35.5024
