,ETR US Equity
,RSI_30D
2020-04-27,48.3261
2020-04-28,47.5855
2020-04-29,46.9994
2020-04-30,45.7037
2020-05-01,44.8393
2020-05-02,44.8393
2020-05-03,44.8393
2020-05-04,45.8496
2020-05-05,46.5773
2020-05-06,45.0787
2020-05-07,45.1366
2020-05-08,46.4465
2020-05-09,46.4465
2020-05-10,46.4465
2020-05-11,47.1516
2020-05-12,47.0351
2020-05-13,46.0247
2020-05-14,46.5464
2020-05-15,46.5721
2020-05-16,46.5721
2020-05-17,46.5721
2020-05-18,49.3719
2020-05-19,47.706
2020-05-20,48.3552
