,DRI US Equity
2020-07-14,48.4727
2020-07-15,52.964
2020-07-16,51.1533
2020-07-17,51.7294
2020-07-18,51.7294
2020-07-19,51.7294
2020-07-20,49.3644
2020-07-21,50.2486
2020-07-22,51.6138
2020-07-23,50.6851
2020-07-24,52.4761
2020-07-25,52.4761
2020-07-26,52.4761
2020-07-27,50.7247
2020-07-28,50.319
2020-07-29,52.5414
2020-07-30,52.3074
2020-07-31,50.1943
2020-08-01,50.1943
2020-08-02,50.1943
2020-08-03,49.1025
2020-08-04,50.6692
2020-08-05,50.0841
2020-08-06,50.6813
2020-08-07,52.7136
2020-08-08,52.7136
2020-08-09,52.7136
2020-08-10,54.5747
2020-08-11,56.4483
2020-08-12,56.7734
2020-08-13,56.7258
2020-08-14,56.2573
2020-08-15,56.2573
2020-08-16,56.2573
2020-08-17,56.0876
2020-08-18,55.007
2020-08-19,52.1328
2020-08-20,53.0249
2020-08-21,54.5419
2020-08-22,54.5419
2020-08-23,54.5419
2020-08-24,54.6849
2020-08-25,54.4037
2020-08-26,54.5112
2020-08-27,57.1505
2020-08-28,60.3691
2020-08-29,60.3691
2020-08-30,60.3691
2020-08-31,56.9274
2020-09-01,57.2984
2020-09-02,59.7196
2020-09-03,58.4118
2020-09-04,58.5515
2020-09-05,58.5515
2020-09-06,58.5515
2020-09-07,58.5515
2020-09-08,58.3712
2020-09-09,57.7504
2020-09-10,58.8977
2020-09-11,55.3244
2020-09-12,55.3244
2020-09-13,55.3244
2020-09-14,59.2315
2020-09-15,60.545
2020-09-16,60.0811
2020-09-17,58.5531
2020-09-18,56.729
2020-09-19,56.729
2020-09-20,56.729
2020-09-21,54.4019
2020-09-22,56.2662
2020-09-23,56.283
2020-09-24,61.8302
2020-09-25,61.6752
2020-09-26,61.6752
2020-09-27,61.6752
2020-09-28,63.9528
2020-09-29,64.0952
2020-09-30,64.0239
2020-10-01,66.6725
2020-10-02,65.8608
2020-10-03,65.8608
2020-10-04,65.8608
2020-10-05,65.2475
2020-10-06,62.295
2020-10-07,62.4451
2020-10-08,64.016
2020-10-09,62.3273
2020-10-10,62.3273
2020-10-11,62.3273
2020-10-12,60.1772
2020-10-13,58.5582
2020-10-14,58.9391
2020-10-15,59.6734
2020-10-16,58.2486
2020-10-17,58.2486
2020-10-18,58.2486
2020-10-19,55.5615
2020-10-20,57.0822
2020-10-21,56.333
2020-10-22,58.1932
2020-10-23,57.8461
2020-10-24,57.8461
2020-10-25,57.8461
2020-10-26,53.1738
2020-10-27,53.587
2020-10-28,47.9651
2020-10-29,50.185
2020-10-30,49.628
2020-10-31,49.628
2020-11-01,49.628
2020-11-02,49.5509
2020-11-03,50.797
2020-11-04,54.0493
2020-11-05,58.0968
2020-11-06,58.5564
2020-11-07,58.5564
2020-11-08,58.5564
2020-11-09,69.2674
2020-11-10,62.7167
2020-11-11,57.793
2020-11-12,57.2223
2020-11-13,57.9366
2020-11-14,57.9366
2020-11-15,57.9366
2020-11-16,59.3042
2020-11-17,58.0881
2020-11-18,59.0026
2020-11-19,58.7099
2020-11-20,57.6014
2020-11-21,57.6014
2020-11-22,57.6014
2020-11-23,58.2834
2020-11-24,60.5383
2020-11-25,58.1258
2020-11-26,58.1258
2020-11-27,57.6063
2020-11-28,57.6063
2020-11-29,57.6063
2020-11-30,55.9877
2020-12-01,57.5715
2020-12-02,56.8356
2020-12-03,58.7924
2020-12-04,59.9975
2020-12-05,59.9975
2020-12-06,59.9975
2020-12-07,57.6767
2020-12-08,57.2777
2020-12-09,58.9886
2020-12-10,59.6295
2020-12-11,57.2326
2020-12-12,57.2326
2020-12-13,57.2326
2020-12-14,57.0495
2020-12-15,58.3113
2020-12-16,59.6277
2020-12-17,60.9468
2020-12-18,58.6571
2020-12-19,58.6571
2020-12-20,58.6571
2020-12-21,59.1476
2020-12-22,60.8666
2020-12-23,60.8082
2020-12-24,59.1547
2020-12-25,59.1547
2020-12-26,59.1547
2020-12-27,59.1547
2020-12-28,59.0074
2020-12-29,59.5767
2020-12-30,58.5408
2020-12-31,59.6685
2021-01-01,59.6685
2021-01-02,59.6685
2021-01-03,59.6685
2021-01-04,56.7397
2021-01-05,58.1133
2021-01-06,60.0869
2021-01-07,62.3361
2021-01-08,62.5912
2021-01-09,62.5912
2021-01-10,62.5912
2021-01-11,63.1781
2021-01-12,64.489
2021-01-13,61.7742
2021-01-14,59.9151
2021-01-15,57.848
2021-01-16,57.848
2021-01-17,57.848
2021-01-18,57.848
2021-01-19,59.9966
2021-01-20,60.2996
2021-01-21,60.5804
2021-01-22,57.4489
2021-01-23,57.4489
2021-01-24,57.4489
2021-01-25,55.4778
2021-01-26,54.1006
2021-01-27,48.4258
2021-01-28,53.6145
2021-01-29,52.0809
2021-01-30,52.0809
2021-01-31,52.0809
2021-02-01,53.865
2021-02-02,56.2266
2021-02-03,57.9761
2021-02-04,59.8963
2021-02-05,61.783
2021-02-06,61.783
2021-02-07,61.783
2021-02-08,60.2587
2021-02-09,59.4512
2021-02-10,59.1091
2021-02-11,59.0536
2021-02-12,58.6075
2021-02-13,58.6075
2021-02-14,58.6075
2021-02-15,58.6075
2021-02-16,58.9352
2021-02-17,58.279
2021-02-18,59.4881
2021-02-19,62.1615
2021-02-20,62.1615
2021-02-21,62.1615
2021-02-22,62.7856
2021-02-23,62.0478
2021-02-24,64.8186
2021-02-25,61.9106
2021-02-26,62.7379
2021-02-27,62.7379
2021-02-28,62.7379
2021-03-01,63.7724
2021-03-02,63.7074
2021-03-03,62.6837
2021-03-04,61.164
2021-03-05,63.7904
2021-03-06,63.7904
2021-03-07,63.7904
2021-03-08,65.2246
2021-03-09,61.293
2021-03-10,63.015
2021-03-11,61.9345
2021-03-12,64.5513
2021-03-13,64.5513
2021-03-14,64.5513
2021-03-15,65.0237
2021-03-16,59.3999
2021-03-17,59.8474
2021-03-18,58.642
2021-03-19,58.4707
2021-03-20,58.4707
2021-03-21,58.4707
2021-03-22,55.6222
2021-03-23,55.6296
2021-03-24,53.0718
2021-03-25,60.399
2021-03-26,62.6431
2021-03-27,62.6431
2021-03-28,62.6431
2021-03-29,58.2414
2021-03-30,59.0062
2021-03-31,56.5689
2021-04-01,57.9048
2021-04-02,57.9048
2021-04-03,57.9048
2021-04-04,57.9048
2021-04-05,57.7677
2021-04-06,57.9795
2021-04-07,58.768
2021-04-08,59.3041
2021-04-09,56.9789
2021-04-10,56.9789
2021-04-11,56.9789
2021-04-12,57.3653
2021-04-13,56.7928
2021-04-14,57.5462
2021-04-15,56.6361
2021-04-16,58.809
2021-04-17,58.809
2021-04-18,58.809
2021-04-19,58.4542
2021-04-20,55.6209
2021-04-21,55.584
2021-04-22,57.1931
2021-04-23,56.1175
2021-04-24,56.1175
2021-04-25,56.1175
2021-04-26,54.3887
2021-04-27,54.798
2021-04-28,55.7539
2021-04-29,57.5572
2021-04-30,57.9345
2021-05-01,57.9345
2021-05-02,57.9345
2021-05-03,55.77
2021-05-04,54.905
2021-05-05,53.3911
2021-05-06,52.9144
2021-05-07,53.4783
2021-05-08,53.4783
2021-05-09,53.4783
2021-05-10,51.7582
2021-05-11,48.6274
2021-05-12,43.9664
2021-05-13,45.9962
2021-05-14,50.8547
2021-05-15,50.8547
2021-05-16,50.8547
2021-05-17,50.4311
2021-05-18,50.9552
2021-05-19,51.2304
2021-05-20,52.2358
2021-05-21,51.8924
2021-05-22,51.8924
2021-05-23,51.8924
2021-05-24,52.4316
2021-05-25,51.5059
2021-05-26,52.5952
2021-05-27,52.8387
2021-05-28,54.1233
2021-05-29,54.1233
2021-05-30,54.1233
2021-05-31,54.1233
2021-06-01,48.2661
2021-06-02,47.58
2021-06-03,45.7051
2021-06-04,45.4429
2021-06-05,45.4429
2021-06-06,45.4429
2021-06-07,48.6329
2021-06-08,51.8513
2021-06-09,49.9031
2021-06-10,48.3129
2021-06-11,50.3563
2021-06-12,50.3563
2021-06-13,50.3563
2021-06-14,48.8994
2021-06-15,48.1916
2021-06-16,47.9643
2021-06-17,44.053
2021-06-18,42.6227
2021-06-19,42.6227
2021-06-20,42.6227
2021-06-21,45.9619
2021-06-22,48.002
2021-06-23,47.8727
2021-06-24,51.8097
2021-06-25,55.1987
2021-06-26,55.1987
2021-06-27,55.1987
2021-06-28,53.1213
2021-06-29,54.6405
2021-06-30,56.2774
2021-07-01,57.8372
2021-07-02,57.798
2021-07-03,57.798
2021-07-04,57.798
2021-07-05,57.798
2021-07-06,58.3448
2021-07-07,58.2511
2021-07-08,54.4638
2021-07-09,57.9639
2021-07-10,57.9639
2021-07-11,57.9639
2021-07-12,58.9302
2021-07-13,56.4324
2021-07-14,56.3936
2021-07-15,53.9482
2021-07-16,51.184
2021-07-17,51.184
2021-07-18,51.184
2021-07-19,45.7214
2021-07-20,51.2093
2021-07-21,53.3745
2021-07-22,52.7555
2021-07-23,52.9811
2021-07-24,52.9811
2021-07-25,52.9811
2021-07-26,54.9495
2021-07-27,56.391
2021-07-28,55.2813
2021-07-29,56.6489
2021-07-30,53.0522
2021-07-31,53.0522
2021-08-01,53.0522
2021-08-02,54.3146
2021-08-03,53.5977
2021-08-04,53.2424
2021-08-05,51.6529
2021-08-06,51.8302
2021-08-07,51.8302
2021-08-08,51.8302
2021-08-09,46.8327
2021-08-10,48.4152
2021-08-11,49.1005
2021-08-12,49.7904
2021-08-13,49.8147
2021-08-14,49.8147
2021-08-15,49.8147
2021-08-16,48.3873
2021-08-17,46.036
2021-08-18,45.9149
2021-08-19,45.7206
2021-08-20,48.0415
2021-08-21,48.0415
2021-08-22,48.0415
2021-08-23,50.579
2021-08-24,53.4399
2021-08-25,56.5412
2021-08-26,55.047
2021-08-27,58.1667
2021-08-28,58.1667
2021-08-29,58.1667
2021-08-30,55.381
2021-08-31,55.9219
2021-09-01,56.2782
2021-09-02,55.7314
2021-09-03,53.518
2021-09-04,53.518
2021-09-05,53.518
2021-09-06,53.518
2021-09-07,53.0835
2021-09-08,52.8351
2021-09-09,53.5658
2021-09-10,53.9551
2021-09-11,53.9551
2021-09-12,53.9551
2021-09-13,54.732
2021-09-14,53.7542
2021-09-15,54.0885
2021-09-16,55.1966
2021-09-17,54.2825
2021-09-18,54.2825
2021-09-19,54.2825
2021-09-20,53.5029
2021-09-21,51.2593
2021-09-22,54.6942
2021-09-23,61.4634
2021-09-24,60.6465
2021-09-25,60.6465
2021-09-26,60.6465
2021-09-27,61.3832
2021-09-28,57.4353
2021-09-29,55.387
2021-09-30,53.3989
2021-10-01,56.6678
2021-10-02,56.6678
2021-10-03,56.6678
2021-10-04,56.2677
2021-10-05,57.1568
2021-10-06,57.5637
2021-10-07,57.1273
2021-10-08,55.9116
2021-10-09,55.9116
2021-10-10,55.9116
2021-10-11,54.3617
2021-10-12,53.574
2021-10-13,51.0969
2021-10-14,51.9823
2021-10-15,50.6394
2021-10-16,50.6394
2021-10-17,50.6394
2021-10-18,50.3104
2021-10-19,48.1819
2021-10-20,45.327
2021-10-21,47.6813
2021-10-22,47.4898
2021-10-23,47.4898
2021-10-24,47.4898
2021-10-25,45.8278
2021-10-26,48.0419
2021-10-27,46.1345
2021-10-28,47.5195
2021-10-29,46.8093
2021-10-30,46.8093
2021-10-31,46.8093
2021-11-01,50.477
2021-11-02,46.7232
2021-11-03,48.1117
2021-11-04,48.9359
2021-11-05,55.6611
2021-11-06,55.6611
2021-11-07,55.6611
2021-11-08,54.6854
2021-11-09,56.2921
2021-11-10,52.8824
2021-11-11,52.3883
2021-11-12,51.6689
2021-11-13,51.6689
2021-11-14,51.6689
2021-11-15,49.5409
2021-11-16,48.6854
2021-11-17,49.0119
2021-11-18,48.1118
2021-11-19,45.8839
2021-11-20,45.8839
2021-11-21,45.8839
2021-11-22,49.1743
2021-11-23,50.4363
2021-11-24,50.4191
2021-11-25,50.4191
2021-11-26,44.3151
2021-11-27,44.3151
2021-11-28,44.3151
2021-11-29,45.3638
2021-11-30,42.7278
2021-12-01,41.8733
2021-12-02,47.2763
2021-12-03,46.7835
2021-12-04,46.7835
2021-12-05,46.7835
2021-12-06,50.0823
2021-12-07,51.1627
2021-12-08,52.9562
2021-12-09,52.0615
2021-12-10,53.7013
2021-12-11,53.7013
2021-12-12,53.7013
2021-12-13,50.5862
2021-12-14,51.5552
2021-12-15,51.4773
2021-12-16,49.992
2021-12-17,44.8486
2021-12-18,44.8486
2021-12-19,44.8486
2021-12-20,43.7204
2021-12-21,47.4665
2021-12-22,49.0717
2021-12-23,51.627
2021-12-24,51.627
2021-12-25,51.627
2021-12-26,51.627
2021-12-27,52.5497
2021-12-28,51.9159
2021-12-29,51.6535
2021-12-30,51.8763
2021-12-31,52.8266
2022-01-01,52.8266
2022-01-02,52.8266
2022-01-03,51.3376
2022-01-04,53.3978
2022-01-05,52.0479
2022-01-06,50.0795
2022-01-07,49.5658
2022-01-08,49.5658
2022-01-09,49.5658
2022-01-10,50.6139
2022-01-11,49.1101
2022-01-12,47.8964
2022-01-13,48.8498
2022-01-14,47.5127
2022-01-15,47.5127
2022-01-16,47.5127
2022-01-17,47.5127
2022-01-18,44.7733
2022-01-19,44.1853
2022-01-20,42.3865
2022-01-21,41.5225
2022-01-22,41.5225
2022-01-23,41.5225
2022-01-24,43.2551
2022-01-25,44.1162
2022-01-26,43.7016
2022-01-27,42.5067
2022-01-28,45.5665
2022-01-29,45.5665
2022-01-30,45.5665
2022-01-31,46.8174
2022-02-01,46.8267
2022-02-02,47.7498
2022-02-03,45.8321
2022-02-04,45.2252
2022-02-05,45.2252
2022-02-06,45.2252
2022-02-07,47.4253
2022-02-08,48.3019
2022-02-09,53.3346
2022-02-10,53.4664
2022-02-11,51.1772
2022-02-12,51.1772
2022-02-13,51.1772
2022-02-14,50.2863
2022-02-15,53.9033
2022-02-16,54.8347
2022-02-17,49.5178
2022-02-18,51.0615
2022-02-19,51.0615
2022-02-20,51.0615
2022-02-21,51.0615
2022-02-22,50.3536
2022-02-23,46.5026
2022-02-24,48.6149
2022-02-25,51.381
2022-02-26,51.381
2022-02-27,51.381
2022-02-28,51.4887
2022-03-01,47.3554
2022-03-02,47.8269
2022-03-03,42.814
2022-03-04,42.1285
2022-03-05,42.1285
2022-03-06,42.1285
2022-03-07,34.6861
2022-03-08,38.5626
2022-03-09,42.7427
2022-03-10,43.963
2022-03-11,43.2414
2022-03-12,43.2414
2022-03-13,43.2414
2022-03-14,40.8086
2022-03-15,40.9443
2022-03-16,44.6106
2022-03-17,45.1161
2022-03-18,47.2078
2022-03-19,47.2078
2022-03-20,47.2078
2022-03-21,45.8203
2022-03-22,46.3661
2022-03-23,45.7498
2022-03-24,46.7582
2022-03-25,45.2101
2022-03-26,45.2101
2022-03-27,45.2101
2022-03-28,45.5829
2022-03-29,48.4041
2022-03-30,46.7292
2022-03-31,47.6249
2022-04-01,45.8445
2022-04-02,45.8445
2022-04-03,45.8445
2022-04-04,46.7174
2022-04-05,45.614
2022-04-06,44.9745
2022-04-07,44.1039
2022-04-08,44.448
2022-04-09,44.448
2022-04-10,44.448
2022-04-11,44.5384
2022-04-12,47.7365
2022-04-13,48.5347
2022-04-14,48.439
2022-04-15,48.439
2022-04-16,48.439
2022-04-17,48.439
2022-04-18,49.3838
2022-04-19,51.5152
2022-04-20,52.4017
2022-04-21,53.4829
2022-04-22,50.2424
2022-04-23,50.2424
2022-04-24,50.2424
2022-04-25,53.2465
2022-04-26,48.3404
2022-04-27,47.7975
2022-04-28,50.1366
2022-04-29,48.604
2022-04-30,48.604
2022-05-01,48.604
2022-05-02,49.3931
2022-05-03,47.8656
2022-05-04,48.5016
2022-05-05,45.7404
2022-05-06,47.748
2022-05-07,47.748
2022-05-08,47.748
2022-05-09,44.4688
2022-05-10,45.8488
2022-05-11,42.5545
2022-05-12,44.5945
2022-05-13,47.4094
2022-05-14,47.4094
2022-05-15,47.4094
2022-05-16,46.351
2022-05-17,48.2122
2022-05-18,42.6641
2022-05-19,41.2174
2022-05-20,41.0024
2022-05-21,41.0024
2022-05-22,41.0024
2022-05-23,41.1234
2022-05-24,40.248
2022-05-25,44.2529
2022-05-26,47.6263
2022-05-27,48.2456
2022-05-28,48.2456
2022-05-29,48.2456
2022-05-30,48.2456
2022-05-31,47.6081
2022-06-01,46.9478
2022-06-02,48.9665
2022-06-03,48.2582
2022-06-04,48.2582
2022-06-05,48.2582
2022-06-06,48.3565
2022-06-07,47.6801
2022-06-08,47.3208
2022-06-09,46.689
2022-06-10,44.3454
2022-06-11,44.3454
2022-06-12,44.3454
2022-06-13,40.9282
2022-06-14,40.7846
2022-06-15,42.8746
2022-06-16,40.1356
2022-06-17,42.0544
2022-06-18,42.0544
2022-06-19,42.0544
2022-06-20,42.0544
2022-06-21,41.761
2022-06-22,42.9307
2022-06-23,43.3287
2022-06-24,46.7012
2022-06-25,46.7012
2022-06-26,46.7012
2022-06-27,48.3038
2022-06-28,43.9041
2022-06-29,43.1715
2022-06-30,42.7219
2022-07-01,43.7164
2022-07-02,43.7164
2022-07-03,43.7164
2022-07-04,43.7164
2022-07-05,46.9398
2022-07-06,45.7666
2022-07-07,47.1326
2022-07-08,46.7901
2022-07-09,46.7901
2022-07-10,46.7901
2022-07-11,45.8662
2022-07-12,46.1862
2022-07-13,46.5797
2022-07-14,46.475
2022-07-15,47.2895
2022-07-16,47.2895
2022-07-17,47.2895
2022-07-18,46.767
2022-07-19,50.0213
2022-07-20,51.4106
2022-07-21,51.2372
2022-07-22,50.9352
2022-07-23,50.9352
2022-07-24,50.9352
2022-07-25,48.6909
2022-07-26,45.7153
2022-07-27,51.0754
2022-07-28,54.786
2022-07-29,53.0826
2022-07-30,53.0826
2022-07-31,53.0826
2022-08-01,53.2696
2022-08-02,52.7593
2022-08-03,54.7656
2022-08-04,53.8215
2022-08-05,51.9515
2022-08-06,51.9515
2022-08-07,51.9515
2022-08-08,53.2944
2022-08-09,53.6372
2022-08-10,56.6297
2022-08-11,56.8761
2022-08-12,58.0592
2022-08-13,58.0592
2022-08-14,58.0592
2022-08-15,58.2707
2022-08-16,59.7679
2022-08-17,58.1051
2022-08-18,57.7726
2022-08-19,54.5434
2022-08-20,54.5434
2022-08-21,54.5434
2022-08-22,52.7593
2022-08-23,52.6025
2022-08-24,53.2033
2022-08-25,55.6369
2022-08-26,50.4468
2022-08-27,50.4468
2022-08-28,50.4468
2022-08-29,50.2164
2022-08-30,49.0829
2022-08-31,49.3784
2022-09-01,51.3437
2022-09-02,50.6473
2022-09-03,50.6473
2022-09-04,50.6473
2022-09-05,50.6473
2022-09-06,48.8787
2022-09-07,53.0655
2022-09-08,54.9653
2022-09-09,55.4146
2022-09-10,55.4146
2022-09-11,55.4146
2022-09-12,57.4514
2022-09-13,52.7953
2022-09-14,54.0164
2022-09-15,54.1168
2022-09-16,53.4208
2022-09-17,53.4208
2022-09-18,53.4208
2022-09-19,55.6624
2022-09-20,55.8321
2022-09-21,54.3928
2022-09-22,49.19
2022-09-23,46.7614
2022-09-24,46.7614
2022-09-25,46.7614
2022-09-26,45.8207
2022-09-27,47.9518
2022-09-28,51.3391
2022-09-29,52.5731
2022-09-30,50.1084
2022-10-01,50.1084
2022-10-02,50.1084
2022-10-03,49.3819
2022-10-04,54.4899
2022-10-05,55.0956
2022-10-06,53.1001
2022-10-07,50.0879
2022-10-08,50.0879
2022-10-09,50.0879
2022-10-10,50.8281
2022-10-11,52.2195
2022-10-12,53.4859
2022-10-13,55.4014
2022-10-14,52.9461
2022-10-15,52.9461
2022-10-16,52.9461
2022-10-17,54.3095
2022-10-18,55.355
2022-10-19,54.9733
2022-10-20,54.2955
2022-10-21,55.106
2022-10-22,55.106
2022-10-23,55.106
2022-10-24,55.6141
2022-10-25,57.07
2022-10-26,58.8762
2022-10-27,60.3711
2022-10-28,61.5233
2022-10-29,61.5233
2022-10-30,61.5233
2022-10-31,61.9461
2022-11-01,61.8379
2022-11-02,58.3306
2022-11-03,58.085
2022-11-04,59.4609
2022-11-05,59.4609
2022-11-06,59.4609
2022-11-07,57.8841
2022-11-08,58.1139
2022-11-09,57.583
2022-11-10,61.771
2022-11-11,57.4622
2022-11-12,57.4622
2022-11-13,57.4622
2022-11-14,58.4473
2022-11-15,58.8574
2022-11-16,60.5056
2022-11-17,60.9364
2022-11-18,61.6962
2022-11-19,61.6962
2022-11-20,61.6962
2022-11-21,61.1991
2022-11-22,62.1246
2022-11-23,62.3694
2022-11-24,62.3694
2022-11-25,62.4137
2022-11-26,62.4137
2022-11-27,62.4137
2022-11-28,60.4846
2022-11-29,58.2771
2022-11-30,59.9283
2022-12-01,58.3514
2022-12-02,58.1506
2022-12-03,58.1506
2022-12-04,58.1506
2022-12-05,55.8803
2022-12-06,55.1002
2022-12-07,54.35
2022-12-08,55.8427
2022-12-09,54.4265
2022-12-10,54.4265
2022-12-11,54.4265
2022-12-12,56.2624
2022-12-13,56.7691
2022-12-14,55.4403
2022-12-15,54.1177
2022-12-16,50.7187
2022-12-17,50.7187
2022-12-18,50.7187
2022-12-19,49.1542
2022-12-20,50.5366
2022-12-21,49.2602
2022-12-22,47.9328
2022-12-23,49.6641
2022-12-24,49.6641
2022-12-25,49.6641
2022-12-26,49.6641
2022-12-27,48.4656
2022-12-28,49.6985
2022-12-29,51.1102
2022-12-30,49.1292
2022-12-31,49.1292
2023-01-01,49.1292
2023-01-02,49.1292
2023-01-03,50.9606
2023-01-04,54.175
2023-01-05,55.4254
2023-01-06,57.9312
2023-01-07,57.9312
2023-01-08,57.9312
2023-01-09,59.9717
2023-01-10,61.7903
2023-01-11,60.935
2023-01-12,59.7045
2023-01-13,60.6562
2023-01-14,60.6562
2023-01-15,60.6562
2023-01-16,60.6562
2023-01-17,59.6102
2023-01-18,56.3888
2023-01-19,55.0625
2023-01-20,56.9737
2023-01-21,56.9737
2023-01-22,56.9737
2023-01-23,57.6479
2023-01-24,55.0219
2023-01-25,56.7523
2023-01-26,58.1585
2023-01-27,56.9857
2023-01-28,56.9857
2023-01-29,56.9857
2023-01-30,55.1906
2023-01-31,56.2236
2023-02-01,55.0851
2023-02-02,55.957
2023-02-03,55.3113
2023-02-04,55.3113
2023-02-05,55.3113
2023-02-06,57.7047
2023-02-07,57.4362
2023-02-08,55.9021
2023-02-09,54.9827
2023-02-10,53.9973
2023-02-11,53.9973
2023-02-12,53.9973
2023-02-13,54.9233
2023-02-14,52.8691
2023-02-15,53.2826
2023-02-16,52.0675
2023-02-17,52.4786
2023-02-18,52.4786
2023-02-19,52.4786
2023-02-20,52.4786
2023-02-21,54.6139
2023-02-22,55.8682
2023-02-23,54.9433
2023-02-24,49.8608
2023-02-25,49.8608
2023-02-26,49.8608
2023-02-27,47.6015
2023-02-28,48.0207
2023-03-01,48.893
2023-03-02,53.1904
2023-03-03,53.4226
2023-03-04,53.4226
2023-03-05,53.4226
2023-03-06,54.508
2023-03-07,52.1556
2023-03-08,51.1065
2023-03-09,49.7228
2023-03-10,48.8406
2023-03-11,48.8406
2023-03-12,48.8406
2023-03-13,51.486
2023-03-14,53.3836
2023-03-15,53.6003
2023-03-16,56.6131
2023-03-17,54.0174
2023-03-18,54.0174
2023-03-19,54.0174
2023-03-20,56.3863
