,VSH US Equity
2020-10-26,54.736
2020-10-27,52.1524
2020-10-28,47.7053
2020-10-29,49.2508
2020-10-30,48.5849
2020-10-31,48.5849
2020-11-01,48.5849
2020-11-02,49.984
2020-11-03,52.6011
2020-11-04,50.2542
2020-11-05,54.5891
2020-11-06,55.1226
2020-11-07,55.1226
2020-11-08,55.1226
2020-11-09,57.203
2020-11-10,57.1459
2020-11-11,58.0129
2020-11-12,55.0736
2020-11-13,57.2694
2020-11-14,57.2694
2020-11-15,57.2694
2020-11-16,59.9048
2020-11-17,58.0252
2020-11-18,56.5242
2020-11-19,57.0352
2020-11-20,56.5766
2020-11-21,56.5766
2020-11-22,56.5766
2020-11-23,58.804
2020-11-24,61.106
2020-11-25,60.0291
2020-11-26,60.0291
2020-11-27,60.3504
2020-11-28,60.3504
2020-11-29,60.3504
2020-11-30,60.4736
2020-12-01,61.3842
2020-12-02,61.3842
2020-12-03,61.247
2020-12-04,64.2262
2020-12-05,64.2262
2020-12-06,64.2262
2020-12-07,62.838
2020-12-08,62.9209
2020-12-09,60.2112
2020-12-10,58.6953
2020-12-11,57.8912
2020-12-12,57.8912
2020-12-13,57.8912
2020-12-14,56.6206
2020-12-15,59.7025
2020-12-16,59.9782
2020-12-17,62.1232
2020-12-18,60.3796
2020-12-19,60.3796
2020-12-20,60.3796
2020-12-21,60.3096
2020-12-22,60.4992
2020-12-23,62.1813
2020-12-24,62.5025
2020-12-25,62.5025
2020-12-26,62.5025
2020-12-27,62.5025
2020-12-28,63.4654
2020-12-29,60.7745
2020-12-30,62.4227
2020-12-31,62.5622
2021-01-01,62.5622
2021-01-02,62.5622
2021-01-03,62.5622
2021-01-04,63.4053
2021-01-05,65.8372
2021-01-06,69.5653
2021-01-07,70.7124
2021-01-08,68.8953
2021-01-09,68.8953
2021-01-10,68.8953
2021-01-11,70.0047
2021-01-12,69.6034
2021-01-13,68.9492
2021-01-14,70.2508
2021-01-15,65.886
2021-01-16,65.886
2021-01-17,65.886
2021-01-18,65.886
2021-01-19,69.5511
2021-01-20,68.2982
2021-01-21,66.1238
2021-01-22,66.3821
2021-01-23,66.3821
2021-01-24,66.3821
2021-01-25,66.3821
2021-01-26,63.9227
2021-01-27,55.9895
2021-01-28,57.5098
2021-01-29,55.1895
2021-01-30,55.1895
2021-01-31,55.1895
2021-02-01,59.3465
2021-02-02,60.6564
2021-02-03,61.1139
2021-02-04,61.953
2021-02-05,62.2593
2021-02-06,62.2593
2021-02-07,62.2593
2021-02-08,65.7211
2021-02-09,61.5655
2021-02-10,57.2256
2021-02-11,59.1258
2021-02-12,60.2017
2021-02-13,60.2017
2021-02-14,60.2017
2021-02-15,60.2017
2021-02-16,60.0382
2021-02-17,58.3977
2021-02-18,57.6375
2021-02-19,59.6556
2021-02-20,59.6556
2021-02-21,59.6556
2021-02-22,61.5158
2021-02-23,59.946
2021-02-24,63.4284
2021-02-25,57.0752
2021-02-26,57.9467
2021-02-27,57.9467
2021-02-28,57.9467
2021-03-01,60.564
2021-03-02,55.4982
2021-03-03,53.8345
2021-03-04,51.3656
2021-03-05,54.27
2021-03-06,54.27
2021-03-07,54.27
2021-03-08,54.1894
2021-03-09,57.6415
2021-03-10,57.5146
2021-03-11,58.4914
2021-03-12,58.4018
2021-03-13,58.4018
2021-03-14,58.4018
2021-03-15,58.8582
2021-03-16,59.3053
2021-03-17,60.5537
2021-03-18,56.5402
2021-03-19,56.6451
2021-03-20,56.6451
2021-03-21,56.6451
2021-03-22,56.7172
2021-03-23,52.728
2021-03-24,51.4933
2021-03-25,52.8711
2021-03-26,56.5887
2021-03-27,56.5887
2021-03-28,56.5887
2021-03-29,52.9064
2021-03-30,53.3038
2021-03-31,54.1409
2021-04-01,56.8217
2021-04-02,56.8217
2021-04-03,56.8217
2021-04-04,56.8217
2021-04-05,58.9495
2021-04-06,59.5432
2021-04-07,58.3036
2021-04-08,58.5022
2021-04-09,58.6381
2021-04-10,58.6381
2021-04-11,58.6381
2021-04-12,57.8059
2021-04-13,56.0161
2021-04-14,56.5799
2021-04-15,59.5481
2021-04-16,59.0451
2021-04-17,59.0451
2021-04-18,59.0451
2021-04-19,58.9935
2021-04-20,56.0566
2021-04-21,58.0317
2021-04-22,56.1119
2021-04-23,58.1325
2021-04-24,58.1325
2021-04-25,58.1325
2021-04-26,58.277
2021-04-27,57.9665
2021-04-28,57.5437
2021-04-29,57.1127
2021-04-30,51.0772
2021-05-01,51.0772
2021-05-02,51.0772
2021-05-03,48.9709
2021-05-04,46.4918
2021-05-05,48.384
2021-05-06,49.0058
2021-05-07,51.3447
2021-05-08,51.3447
2021-05-09,51.3447
2021-05-10,47.2358
2021-05-11,46.922
2021-05-12,43.0049
2021-05-13,45.6611
2021-05-14,48.0409
2021-05-15,48.0409
2021-05-16,48.0409
2021-05-17,48.1234
2021-05-18,46.8915
2021-05-19,48.2198
2021-05-20,49.2782
2021-05-21,49.9136
2021-05-22,49.9136
2021-05-23,49.9136
2021-05-24,50.8061
2021-05-25,48.4661
2021-05-26,49.3438
2021-05-27,49.9173
2021-05-28,50.0972
2021-05-29,50.0972
2021-05-30,50.0972
2021-05-31,50.0972
2021-06-01,49.0941
2021-06-02,48.1868
2021-06-03,48.049
2021-06-04,49.5899
2021-06-05,49.5899
2021-06-06,49.5899
2021-06-07,47.3855
2021-06-08,47.5906
2021-06-09,46.6039
2021-06-10,45.671
2021-06-11,46.3378
2021-06-12,46.3378
2021-06-13,46.3378
2021-06-14,45.6139
2021-06-15,45.5648
2021-06-16,45.4131
2021-06-17,42.5444
2021-06-18,38.5406
2021-06-19,38.5406
2021-06-20,38.5406
2021-06-21,38.7969
2021-06-22,38.383
2021-06-23,38.3407
2021-06-24,41.2231
2021-06-25,42.5161
2021-06-26,42.5161
2021-06-27,42.5161
2021-06-28,43.7326
2021-06-29,45.673
2021-06-30,46.1686
2021-07-01,45.5772
2021-07-02,45.1421
2021-07-03,45.1421
2021-07-04,45.1421
2021-07-05,45.1421
2021-07-06,44.0016
2021-07-07,43.7294
2021-07-08,42.2169
2021-07-09,44.213
2021-07-10,44.213
2021-07-11,44.213
2021-07-12,45.3978
2021-07-13,44.7615
2021-07-14,43.5
2021-07-15,42.2135
2021-07-16,39.6302
2021-07-17,39.6302
2021-07-18,39.6302
2021-07-19,37.6366
2021-07-20,41.7752
2021-07-21,45.3902
2021-07-22,43.5264
2021-07-23,44.1198
2021-07-24,44.1198
2021-07-25,44.1198
2021-07-26,45.1142
2021-07-27,42.1165
2021-07-28,45.109
2021-07-29,47.2553
2021-07-30,47.9174
2021-07-31,47.9174
2021-08-01,47.9174
2021-08-02,46.5437
2021-08-03,47.7825
2021-08-04,47.1607
2021-08-05,48.2377
2021-08-06,50.3912
2021-08-07,50.3912
2021-08-08,50.3912
2021-08-09,49.5983
2021-08-10,50.3444
2021-08-11,52.8132
2021-08-12,51.3948
2021-08-13,51.33
2021-08-14,51.33
2021-08-15,51.33
2021-08-16,51.9568
2021-08-17,49.3904
2021-08-18,47.4626
2021-08-19,44.1289
2021-08-20,45.6937
2021-08-21,45.6937
2021-08-22,45.6937
2021-08-23,47.0282
2021-08-24,47.1625
2021-08-25,47.6432
2021-08-26,46.335
2021-08-27,51.6342
2021-08-28,51.6342
2021-08-29,51.6342
2021-08-30,51.3106
2021-08-31,47.7223
2021-09-01,46.4477
2021-09-02,46.3313
2021-09-03,44.4865
2021-09-04,44.4865
2021-09-05,44.4865
2021-09-06,44.4865
2021-09-07,42.7794
2021-09-08,41.4523
2021-09-09,42.2344
2021-09-10,42.1235
2021-09-11,42.1235
2021-09-12,42.1235
2021-09-13,44.5337
2021-09-14,42.5298
2021-09-15,45.086
2021-09-16,44.2712
2021-09-17,41.2421
2021-09-18,41.2421
2021-09-19,41.2421
2021-09-20,39.3192
2021-09-21,38.2984
2021-09-22,40.7243
2021-09-23,43.0409
2021-09-24,44.5131
2021-09-25,44.5131
2021-09-26,44.5131
2021-09-27,46.5546
2021-09-28,44.2528
2021-09-29,42.4521
2021-09-30,41.4765
2021-10-01,44.1329
2021-10-02,44.1329
2021-10-03,44.1329
2021-10-04,43.0685
2021-10-05,42.7485
2021-10-06,42.8948
2021-10-07,44.5084
2021-10-08,42.8571
2021-10-09,42.8571
2021-10-10,42.8571
2021-10-11,40.2972
2021-10-12,37.5424
2021-10-13,38.6088
2021-10-14,40.7033
2021-10-15,40.1966
2021-10-16,40.1966
2021-10-17,40.1966
2021-10-18,39.6856
2021-10-19,39.3748
2021-10-20,39.9424
2021-10-21,41.8723
2021-10-22,40.5795
2021-10-23,40.5795
2021-10-24,40.5795
2021-10-25,42.107
2021-10-26,41.0722
2021-10-27,39.1377
2021-10-28,41.4995
2021-10-29,41.045
2021-10-30,41.045
2021-10-31,41.045
2021-11-01,47.8413
2021-11-02,50.4124
2021-11-03,49.3431
2021-11-04,47.4445
2021-11-05,50.0728
2021-11-06,50.0728
2021-11-07,50.0728
2021-11-08,50.5718
2021-11-09,49.7995
2021-11-10,51.4609
2021-11-11,52.0917
2021-11-12,53.5287
2021-11-13,53.5287
2021-11-14,53.5287
2021-11-15,53.313
2021-11-16,57.5066
2021-11-17,56.4719
2021-11-18,56.099
2021-11-19,56.6323
2021-11-20,56.6323
2021-11-21,56.6323
2021-11-22,57.9247
2021-11-23,58.3334
2021-11-24,58.9231
2021-11-25,58.9231
2021-11-26,49.7463
2021-11-27,49.7463
2021-11-28,49.7463
2021-11-29,50.2551
2021-11-30,47.5175
2021-12-01,48.3119
2021-12-02,50.2591
2021-12-03,49.0485
2021-12-04,49.0485
2021-12-05,49.0485
2021-12-06,51.2335
2021-12-07,54.332
2021-12-08,54.0587
2021-12-09,51.2578
2021-12-10,51.9325
2021-12-11,51.9325
2021-12-12,51.9325
2021-12-13,49.7312
2021-12-14,47.9979
2021-12-15,49.8076
2021-12-16,47.1982
2021-12-17,46.5528
2021-12-18,46.5528
2021-12-19,46.5528
2021-12-20,46.0788
2021-12-21,50.8665
2021-12-22,51.7057
2021-12-23,53.0105
2021-12-24,53.0105
2021-12-25,53.0105
2021-12-26,53.0105
2021-12-27,55.8169
2021-12-28,56.6735
2021-12-29,60.3513
2021-12-30,55.3587
2021-12-31,55.7573
2022-01-01,55.7573
2022-01-02,55.7573
2022-01-03,57.3809
2022-01-04,58.1985
2022-01-05,54.9285
2022-01-06,55.3357
2022-01-07,51.9946
2022-01-08,51.9946
2022-01-09,51.9946
2022-01-10,51.0098
2022-01-11,52.0055
2022-01-12,52.7778
2022-01-13,53.3326
2022-01-14,56.6519
2022-01-15,56.6519
2022-01-16,56.6519
2022-01-17,56.6519
2022-01-18,52.7692
2022-01-19,49.9049
2022-01-20,47.3999
2022-01-21,46.8424
2022-01-22,46.8424
2022-01-23,46.8424
2022-01-24,47.7099
2022-01-25,44.3647
2022-01-26,46.2275
2022-01-27,44.0349
2022-01-28,44.0349
2022-01-29,44.0349
2022-01-30,44.0349
2022-01-31,48.7304
2022-02-01,47.8793
2022-02-02,49.8514
2022-02-03,46.5518
2022-02-04,46.9315
2022-02-05,46.9315
2022-02-06,46.9315
2022-02-07,48.2885
2022-02-08,46.8508
2022-02-09,47.1316
2022-02-10,44.186
2022-02-11,44.5971
2022-02-12,44.5971
2022-02-13,44.5971
2022-02-14,44.9565
2022-02-15,48.4723
2022-02-16,48.3675
2022-02-17,46.3962
2022-02-18,46.3448
2022-02-19,46.3448
2022-02-20,46.3448
2022-02-21,46.3448
2022-02-22,44.1672
2022-02-23,41.1442
2022-02-24,43.7191
2022-02-25,44.9645
2022-02-26,44.9645
2022-02-27,44.9645
2022-02-28,43.0859
2022-03-01,39.6184
2022-03-02,44.8866
2022-03-03,44.1159
2022-03-04,42.0417
2022-03-05,42.0417
2022-03-06,42.0417
2022-03-07,39.1475
2022-03-08,39.9355
2022-03-09,42.9383
2022-03-10,42.8979
2022-03-11,43.393
2022-03-12,43.393
2022-03-13,43.393
2022-03-14,42.7539
2022-03-15,44.392
2022-03-16,49.0937
2022-03-17,50.3953
2022-03-18,52.0397
2022-03-19,52.0397
2022-03-20,52.0397
2022-03-21,52.8255
2022-03-22,53.0129
2022-03-23,50.0319
2022-03-24,52.5991
2022-03-25,53.0611
2022-03-26,53.0611
2022-03-27,53.0611
2022-03-28,51.7565
2022-03-29,53.5976
2022-03-30,50.5286
2022-03-31,48.563
2022-04-01,46.6402
2022-04-02,46.6402
2022-04-03,46.6402
2022-04-04,46.7441
2022-04-05,44.2491
2022-04-06,42.8957
2022-04-07,42.3927
2022-04-08,40.9441
2022-04-09,40.9441
2022-04-10,40.9441
2022-04-11,39.8572
2022-04-12,41.9246
2022-04-13,44.6787
2022-04-14,43.4181
2022-04-15,43.4181
2022-04-16,43.4181
2022-04-17,43.4181
2022-04-18,44.3699
2022-04-19,46.1878
2022-04-20,47.2151
2022-04-21,47.3247
2022-04-22,45.5644
2022-04-23,45.5644
2022-04-24,45.5644
2022-04-25,47.0362
2022-04-26,44.3187
2022-04-27,44.7819
2022-04-28,49.5073
2022-04-29,47.1561
2022-04-30,47.1561
2022-05-01,47.1561
2022-05-02,48.8485
2022-05-03,50.6329
2022-05-04,53.4336
2022-05-05,49.4213
2022-05-06,49.0996
2022-05-07,49.0996
2022-05-08,49.0996
2022-05-09,48.1275
2022-05-10,50.262
2022-05-11,48.9825
2022-05-12,49.1313
2022-05-13,51.6601
2022-05-14,51.6601
2022-05-15,51.6601
2022-05-16,51.1042
2022-05-17,55.9622
2022-05-18,52.5901
2022-05-19,52.0179
2022-05-20,51.3913
2022-05-21,51.3913
2022-05-22,51.3913
2022-05-23,52.3057
2022-05-24,51.0151
2022-05-25,51.726
2022-05-26,53.5395
2022-05-27,54.888
2022-05-28,54.888
2022-05-29,54.888
2022-05-30,54.888
2022-05-31,55.2464
2022-06-01,54.7961
2022-06-02,56.4927
2022-06-03,54.8243
2022-06-04,54.8243
2022-06-05,54.8243
2022-06-06,55.3883
2022-06-07,55.4363
2022-06-08,53.0187
2022-06-09,51.0526
2022-06-10,48.4505
2022-06-11,48.4505
2022-06-12,48.4505
2022-06-13,44.9667
2022-06-14,45.4737
2022-06-15,46.4379
2022-06-16,41.3397
2022-06-17,42.3167
2022-06-18,42.3167
2022-06-19,42.3167
2022-06-20,42.3167
2022-06-21,43.5187
2022-06-22,42.6432
2022-06-23,41.4779
2022-06-24,43.7172
2022-06-25,43.7172
2022-06-26,43.7172
2022-06-27,46.3973
2022-06-28,45.6017
2022-06-29,44.3522
2022-06-30,43.755
2022-07-01,41.8708
2022-07-02,41.8708
2022-07-03,41.8708
2022-07-04,41.8708
2022-07-05,41.3446
2022-07-06,41.0775
2022-07-07,44.6523
2022-07-08,47.113
2022-07-09,47.113
2022-07-10,47.113
2022-07-11,48.112
2022-07-12,48.4478
2022-07-13,49.8468
2022-07-14,49.7351
2022-07-15,53.0034
2022-07-16,53.0034
2022-07-17,53.0034
2022-07-18,50.1369
2022-07-19,53.7869
2022-07-20,54.5047
2022-07-21,55.3183
2022-07-22,52.4636
2022-07-23,52.4636
2022-07-24,52.4636
2022-07-25,52.2961
2022-07-26,52.4532
2022-07-27,55.9532
2022-07-28,57.3453
2022-07-29,58.826
2022-07-30,58.826
2022-07-31,58.826
2022-08-01,58.3183
2022-08-02,59.0944
2022-08-03,59.778
2022-08-04,60.5955
2022-08-05,58.0202
2022-08-06,58.0202
2022-08-07,58.0202
2022-08-08,56.8366
2022-08-09,51.9627
2022-08-10,56.2335
2022-08-11,56.461
2022-08-12,58.809
2022-08-13,58.809
2022-08-14,58.809
2022-08-15,58.5624
2022-08-16,58.1213
2022-08-17,57.0417
2022-08-18,59.8125
2022-08-19,58.5948
2022-08-20,58.5948
2022-08-21,58.5948
2022-08-22,54.9977
2022-08-23,54.5282
2022-08-24,54.5783
2022-08-25,56.4179
2022-08-26,51.5711
2022-08-27,51.5711
2022-08-28,51.5711
2022-08-29,50.8631
2022-08-30,49.5109
2022-08-31,48.7072
2022-09-01,47.0735
2022-09-02,46.1945
2022-09-03,46.1945
2022-09-04,46.1945
2022-09-05,46.1945
2022-09-06,44.1862
2022-09-07,45.5931
2022-09-08,47.5077
2022-09-09,49.1282
2022-09-10,49.1282
2022-09-11,49.1282
2022-09-12,50.2627
2022-09-13,46.6069
2022-09-14,46.6069
2022-09-15,44.96
2022-09-16,45.2104
2022-09-17,45.2104
2022-09-18,45.2104
2022-09-19,46.4081
2022-09-20,45.0671
2022-09-21,44.8526
2022-09-22,43.5134
2022-09-23,42.311
2022-09-24,42.311
2022-09-25,42.311
2022-09-26,41.7917
2022-09-27,41.5804
2022-09-28,44.8936
2022-09-29,42.6627
2022-09-30,41.1161
2022-10-01,41.1161
2022-10-02,41.1161
2022-10-03,45.7292
2022-10-04,50.5072
2022-10-05,51.4355
2022-10-06,51.8204
2022-10-07,48.2066
2022-10-08,48.2066
2022-10-09,48.2066
2022-10-10,45.8302
2022-10-11,44.4504
2022-10-12,44.2045
2022-10-13,48.6146
2022-10-14,46.3411
2022-10-15,46.3411
2022-10-16,46.3411
2022-10-17,49.0783
2022-10-18,51.9199
2022-10-19,52.0681
2022-10-20,51.9577
2022-10-21,56.3199
2022-10-22,56.3199
2022-10-23,56.3199
2022-10-24,56.5887
2022-10-25,57.8414
2022-10-26,57.2313
2022-10-27,56.1889
2022-10-28,59.133
2022-10-29,59.133
2022-10-30,59.133
2022-10-31,58.0161
2022-11-01,60.1775
2022-11-02,52.4658
2022-11-03,52.7382
2022-11-04,56.8717
2022-11-05,56.8717
2022-11-06,56.8717
2022-11-07,58.3105
2022-11-08,59.1114
2022-11-09,56.7484
2022-11-10,59.9829
2022-11-11,60.4454
2022-11-12,60.4454
2022-11-13,60.4454
2022-11-14,58.8223
2022-11-15,61.2277
2022-11-16,59.8248
2022-11-17,60.8943
2022-11-18,61.7029
2022-11-19,61.7029
2022-11-20,61.7029
2022-11-21,60.0281
2022-11-22,60.5451
2022-11-23,60.372
2022-11-24,60.372
2022-11-25,59.262
2022-11-26,59.262
2022-11-27,59.262
2022-11-28,56.6531
2022-11-29,57.332
2022-11-30,61.2201
2022-12-01,61.4038
2022-12-02,61.1043
2022-12-03,61.1043
2022-12-04,61.1043
2022-12-05,57.1263
2022-12-06,55.1352
2022-12-07,55.4391
2022-12-08,56.3568
2022-12-09,55.4567
2022-12-10,55.4567
2022-12-11,55.4567
2022-12-12,57.0533
2022-12-13,58.1314
2022-12-14,55.8124
2022-12-15,51.953
2022-12-16,52.0007
2022-12-17,52.0007
2022-12-18,52.0007
2022-12-19,50.1969
2022-12-20,50.4003
2022-12-21,52.022
2022-12-22,50.115
2022-12-23,50.7377
2022-12-24,50.7377
2022-12-25,50.7377
2022-12-26,50.7377
2022-12-27,50.7907
2022-12-28,48.7835
2022-12-29,52.2645
2022-12-30,51.7136
2022-12-31,51.7136
2023-01-01,51.7136
2023-01-02,51.7136
2023-01-03,51.2111
2023-01-04,52.1727
2023-01-05,51.1302
2023-01-06,54.9581
2023-01-07,54.9581
2023-01-08,54.9581
2023-01-09,55.446
2023-01-10,56.8481
2023-01-11,55.9067
2023-01-12,56.8914
2023-01-13,58.3352
2023-01-14,58.3352
2023-01-15,58.3352
2023-01-16,58.3352
2023-01-17,57.6692
2023-01-18,54.2718
2023-01-19,51.8284
2023-01-20,53.2103
2023-01-21,53.2103
2023-01-22,53.2103
2023-01-23,55.3021
2023-01-24,56.9062
2023-01-25,57.003
2023-01-26,57.4965
2023-01-27,55.8389
2023-01-28,55.8389
2023-01-29,55.8389
2023-01-30,54.2846
2023-01-31,56.0764
2023-02-01,58.9178
2023-02-02,62.4291
2023-02-03,62.0229
2023-02-04,62.0229
2023-02-05,62.0229
2023-02-06,59.9384
2023-02-07,60.4266
2023-02-08,45.2361
2023-02-09,44.2542
2023-02-10,43.9777
2023-02-11,43.9777
2023-02-12,43.9777
2023-02-13,45.0434
2023-02-14,45.1974
2023-02-15,48.1069
2023-02-16,48.0614
2023-02-17,47.184
2023-02-18,47.184
2023-02-19,47.184
2023-02-20,47.184
2023-02-21,45.2071
2023-02-22,46.1617
2023-02-23,46.8009
2023-02-24,46.2331
2023-02-25,46.2331
2023-02-26,46.2331
2023-02-27,47.0091
2023-02-28,46.8094
2023-03-01,48.0088
2023-03-02,49.1387
2023-03-03,49.592
2023-03-04,49.592
2023-03-05,49.592
2023-03-06,48.3657
2023-03-07,47.2128
2023-03-08,49.9736
2023-03-09,49.181
2023-03-10,47.9997
2023-03-11,47.9997
2023-03-12,47.9997
2023-03-13,47.0532
2023-03-14,51.3712
2023-03-15,47.4743
2023-03-16,49.9933
2023-03-17,46.8599
2023-03-18,46.8599
2023-03-19,46.8599
2023-03-20,49.5506
