,KO US Equity
2020-05-02,45.5169
2020-05-03,45.5169
2020-05-04,44.9076
2020-05-05,45.3355
2020-05-06,44.4428
2020-05-07,44.2349
2020-05-08,46.8256
2020-05-09,46.8256
2020-05-10,46.8256
2020-05-11,45.9913
2020-05-12,44.9448
2020-05-13,43.6879
2020-05-14,43.3459
2020-05-15,42.7118
2020-05-16,42.7118
2020-05-17,42.7118
2020-05-18,45.894
2020-05-19,45.2403
2020-05-20,47.6615
2020-05-21,46.5265
2020-05-22,46.3047
2020-05-23,46.3047
2020-05-24,46.3047
2020-05-25,46.3047
2020-05-26,48.2375
2020-05-27,49.3757
2020-05-28,50.0152
2020-05-29,49.2817
2020-05-30,49.2817
2020-05-31,49.2817
2020-06-01,49.8569
2020-06-02,49.6877
2020-06-03,51.577
2020-06-04,51.6146
2020-06-05,53.7859
2020-06-06,53.7859
2020-06-07,53.7859
2020-06-08,55.1386
2020-06-09,53.3324
2020-06-10,52.5365
2020-06-11,46.6938
2020-06-12,47.6217
2020-06-13,47.6217
2020-06-14,47.6217
2020-06-15,48.9898
2020-06-16,49.8987
2020-06-17,49.5296
2020-06-18,50.3494
2020-06-19,48.4244
2020-06-20,48.4244
2020-06-21,48.4244
2020-06-22,47.8777
2020-06-23,47.6789
2020-06-24,45.7336
2020-06-25,46.3738
2020-06-26,43.7789
2020-06-27,43.7789
2020-06-28,43.7789
2020-06-29,45.6078
2020-06-30,46.3393
2020-07-01,46.6639
2020-07-02,46.8066
2020-07-03,46.8066
2020-07-04,46.8066
2020-07-05,46.8066
2020-07-06,47.6516
2020-07-07,47.6069
2020-07-08,47.2856
2020-07-09,44.7003
2020-07-10,47.8531
2020-07-11,47.8531
2020-07-12,47.8531
2020-07-13,48.1
2020-07-14,49.6293
2020-07-15,50.9086
2020-07-16,50.2854
2020-07-17,51.9172
2020-07-18,51.9172
2020-07-19,51.9172
2020-07-20,50.1385
2020-07-21,52.7236
2020-07-22,55.5492
2020-07-23,55.0177
2020-07-24,55.4804
2020-07-25,55.4804
2020-07-26,55.4804
2020-07-27,55.4523
2020-07-28,54.5942
2020-07-29,54.1321
2020-07-30,53.1717
2020-07-31,51.8735
2020-08-01,51.8735
2020-08-02,51.8735
2020-08-03,49.2738
2020-08-04,50.3419
2020-08-05,51.7697
2020-08-06,52.4633
2020-08-07,53.318
2020-08-08,53.318
2020-08-09,53.318
2020-08-10,53.0712
2020-08-11,53.6538
2020-08-12,55.0287
2020-08-13,54.8604
2020-08-14,55.0595
2020-08-15,55.0595
2020-08-16,55.0595
2020-08-17,54.2112
2020-08-18,54.841
2020-08-19,51.1988
2020-08-20,51.1319
2020-08-21,50.8911
2020-08-22,50.8911
2020-08-23,50.8911
2020-08-24,53.1415
2020-08-25,52.9233
2020-08-26,53.7418
2020-08-27,53.9736
2020-08-28,58.8495
2020-08-29,58.8495
2020-08-30,58.8495
2020-08-31,57.6646
2020-09-01,56.0686
2020-09-02,61.6171
2020-09-03,58.9742
2020-09-04,60.3615
2020-09-05,60.3615
2020-09-06,60.3615
2020-09-07,60.3615
2020-09-08,56.0548
2020-09-09,57.0345
2020-09-10,56.3843
2020-09-11,59.0768
2020-09-12,59.0768
2020-09-13,59.0768
2020-09-14,59.2254
2020-09-15,60.0752
2020-09-16,59.1008
2020-09-17,58.1994
2020-09-18,57.8193
2020-09-19,57.8193
2020-09-20,57.8193
2020-09-21,52.9538
2020-09-22,54.6099
2020-09-23,49.98
2020-09-24,51.4198
2020-09-25,51.4788
2020-09-26,51.4788
2020-09-27,51.4788
2020-09-28,53.1269
2020-09-29,51.9534
2020-09-30,53.2877
2020-10-01,52.6491
2020-10-02,53.1988
2020-10-03,53.1988
2020-10-04,53.1988
2020-10-05,53.2611
2020-10-06,51.6933
2020-10-07,53.6808
2020-10-08,56.376
2020-10-09,57.3738
2020-10-10,57.3738
2020-10-11,57.3738
2020-10-12,58.1657
2020-10-13,54.8881
2020-10-14,54.5228
2020-10-15,54.0391
2020-10-16,54.1685
2020-10-17,54.1685
2020-10-18,54.1685
2020-10-19,52.598
2020-10-20,54.6863
2020-10-21,53.6768
2020-10-22,55.9113
2020-10-23,55.2717
2020-10-24,55.2717
2020-10-25,55.2717
2020-10-26,52.4773
2020-10-27,52.82
2020-10-28,46.1419
2020-10-29,46.3589
2020-10-30,46.5075
2020-10-31,46.5075
2020-11-01,46.5075
2020-11-02,48.5713
2020-11-03,51.1146
2020-11-04,50.4779
2020-11-05,51.417
2020-11-06,51.4523
2020-11-07,51.4523
2020-11-08,51.4523
2020-11-09,60.6691
2020-11-10,63.8754
2020-11-11,62.3829
2020-11-12,60.3058
2020-11-13,61.3339
2020-11-14,61.3339
2020-11-15,61.3339
2020-11-16,62.2533
2020-11-17,61.6092
2020-11-18,57.7209
2020-11-19,59.0211
2020-11-20,57.4055
2020-11-21,57.4055
2020-11-22,57.4055
2020-11-23,57.4317
2020-11-24,58.8461
2020-11-25,57.7795
2020-11-26,57.7795
2020-11-27,56.933
2020-11-28,56.933
2020-11-29,56.933
2020-11-30,54.4382
2020-12-01,55.7182
2020-12-02,55.922
2020-12-03,57.8432
2020-12-04,60.6748
2020-12-05,60.6748
2020-12-06,60.6748
2020-12-07,57.4655
2020-12-08,57.9735
2020-12-09,58.3795
2020-12-10,57.3104
2020-12-11,58.1597
2020-12-12,58.1597
2020-12-13,58.1597
2020-12-14,57.8422
2020-12-15,59.4726
2020-12-16,56.3857
2020-12-17,57.0072
2020-12-18,58.3804
2020-12-19,58.3804
2020-12-20,58.3804
2020-12-21,54.7977
2020-12-22,54.6113
2020-12-23,55.611
2020-12-24,56.7203
2020-12-25,56.7203
2020-12-26,56.7203
2020-12-27,56.7203
2020-12-28,58.8481
2020-12-29,58.7237
2020-12-30,59.6361
2020-12-31,60.7929
2021-01-01,60.7929
2021-01-02,60.7929
2021-01-03,60.7929
2021-01-04,52.6722
2021-01-05,50.7179
2021-01-06,45.6979
2021-01-07,44.1721
2021-01-08,47.7795
2021-01-09,47.7795
2021-01-10,47.7795
2021-01-11,45.3953
2021-01-12,45.1569
2021-01-13,45.3219
2021-01-14,42.8414
2021-01-15,41.5023
2021-01-16,41.5023
2021-01-17,41.5023
2021-01-18,41.5023
2021-01-19,41.0267
2021-01-20,41.6456
2021-01-21,42.6348
2021-01-22,41.398
2021-01-23,41.398
2021-01-24,41.398
2021-01-25,42.4861
2021-01-26,44.3654
2021-01-27,42.2378
2021-01-28,44.4846
2021-01-29,41.7735
2021-01-30,41.7735
2021-01-31,41.7735
2021-02-01,42.9602
2021-02-02,44.6575
2021-02-03,44.1199
2021-02-04,44.9853
2021-02-05,47.2392
2021-02-06,47.2392
2021-02-07,47.2392
2021-02-08,48.1661
2021-02-09,47.4633
2021-02-10,47.1399
2021-02-11,49.6255
2021-02-12,50.9547
2021-02-13,50.9547
2021-02-14,50.9547
2021-02-15,50.9547
2021-02-16,49.4996
2021-02-17,49.0169
2021-02-18,51.2644
2021-02-19,48.9618
2021-02-20,48.9618
2021-02-21,48.9618
2021-02-22,50.7642
2021-02-23,50.4453
2021-02-24,51.0463
2021-02-25,49.0898
2021-02-26,45.1758
2021-02-27,45.1758
2021-02-28,45.1758
2021-03-01,48.4545
2021-03-02,49.146
2021-03-03,48.7402
2021-03-04,48.6018
2021-03-05,51.6214
2021-03-06,51.6214
2021-03-07,51.6214
2021-03-08,54.3932
2021-03-09,51.5875
2021-03-10,53.4351
2021-03-11,51.473
2021-03-12,51.1234
2021-03-13,51.1234
2021-03-14,51.1234
2021-03-15,53.3212
2021-03-16,53.9289
2021-03-17,53.9942
2021-03-18,51.469
2021-03-19,52.2957
2021-03-20,52.2957
2021-03-21,52.2957
2021-03-22,52.9521
2021-03-23,54.2876
2021-03-24,54.7308
2021-03-25,56.412
2021-03-26,59.5798
2021-03-27,59.5798
2021-03-28,59.5798
2021-03-29,61.8571
2021-03-30,58.8909
2021-03-31,57.1101
2021-04-01,56.3095
2021-04-02,56.3095
2021-04-03,56.3095
2021-04-04,56.3095
2021-04-05,57.2397
2021-04-06,58.4002
2021-04-07,58.675
2021-04-08,57.9708
2021-04-09,58.1656
2021-04-10,58.1656
2021-04-11,58.1656
2021-04-12,58.7262
2021-04-13,57.5068
2021-04-14,57.4594
2021-04-15,58.3486
2021-04-16,59.5724
2021-04-17,59.5724
2021-04-18,59.5724
2021-04-19,60.6656
2021-04-20,61.2415
2021-04-21,62.7037
2021-04-22,61.7723
2021-04-23,61.8757
2021-04-24,61.8757
2021-04-25,61.8757
2021-04-26,57.5299
2021-04-27,57.1201
2021-04-28,57.1595
2021-04-29,59.7287
2021-04-30,58.2193
2021-05-01,58.2193
2021-05-02,58.2193
2021-05-03,60.0828
2021-05-04,58.255
2021-05-05,57.5098
2021-05-06,59.5733
2021-05-07,59.4075
2021-05-08,59.4075
2021-05-09,59.4075
2021-05-10,60.9082
2021-05-11,57.6557
2021-05-12,56.1829
2021-05-13,58.044
2021-05-14,58.8896
2021-05-15,58.8896
2021-05-16,58.8896
2021-05-17,58.3916
2021-05-18,56.737
2021-05-19,55.81
2021-05-20,57.8229
2021-05-21,57.6531
2021-05-22,57.6531
2021-05-23,57.6531
2021-05-24,58.4111
2021-05-25,58.3511
2021-05-26,59.3873
2021-05-27,61.2965
2021-05-28,60.0273
2021-05-29,60.0273
2021-05-30,60.0273
2021-05-31,60.0273
2021-06-01,59.963
2021-06-02,60.9147
2021-06-03,61.5169
2021-06-04,63.9775
2021-06-05,63.9775
2021-06-06,63.9775
2021-06-07,62.5973
2021-06-08,59.9869
2021-06-09,58.8797
2021-06-10,60.7742
2021-06-11,61.8318
2021-06-12,61.8318
2021-06-13,61.8318
2021-06-14,60.539
2021-06-15,59.5891
2021-06-16,54.8809
2021-06-17,56.2345
2021-06-18,49.7305
2021-06-19,49.7305
2021-06-20,49.7305
2021-06-21,52.568
2021-06-22,53.4887
2021-06-23,51.2258
2021-06-24,52.5014
2021-06-25,52.1357
2021-06-26,52.1357
2021-06-27,52.1357
2021-06-28,51.8157
2021-06-29,49.7112
2021-06-30,50.998
2021-07-01,50.2007
2021-07-02,51.3546
2021-07-03,51.3546
2021-07-04,51.3546
2021-07-05,51.3546
2021-07-06,49.7292
2021-07-07,52.0326
2021-07-08,50.989
2021-07-09,52.6938
2021-07-10,52.6938
2021-07-11,52.6938
2021-07-12,52.7968
2021-07-13,55.5015
2021-07-14,60.8327
2021-07-15,61.5249
2021-07-16,61.2759
2021-07-17,61.2759
2021-07-18,61.2759
2021-07-19,57.2612
2021-07-20,57.6892
2021-07-21,60.6262
2021-07-22,60.1463
2021-07-23,62.2338
2021-07-24,62.2338
2021-07-25,62.2338
2021-07-26,62.4223
2021-07-27,63.1828
2021-07-28,59.9211
2021-07-29,61.1577
2021-07-30,61.032
2021-07-31,61.032
2021-08-01,61.032
2021-08-02,60.0742
2021-08-03,60.2463
2021-08-04,55.2
2021-08-05,57.0168
2021-08-06,57.6388
2021-08-07,57.6388
2021-08-08,57.6388
2021-08-09,57.6841
2021-08-10,58.374
2021-08-11,57.9181
2021-08-12,58.4457
2021-08-13,60.2723
2021-08-14,60.2723
2021-08-15,60.2723
2021-08-16,61.3975
2021-08-17,59.9913
2021-08-18,54.9168
2021-08-19,56.6668
2021-08-20,55.3095
2021-08-21,55.3095
2021-08-22,55.3095
2021-08-23,54.091
2021-08-24,51.5645
2021-08-25,51.8889
2021-08-26,48.8965
2021-08-27,49.5215
2021-08-28,49.5215
2021-08-29,49.5215
2021-08-30,52.4219
2021-08-31,53.1055
2021-09-01,55.0584
2021-09-02,55.4623
2021-09-03,55.2056
2021-09-04,55.2056
2021-09-05,55.2056
2021-09-06,55.2056
2021-09-07,48.991
2021-09-08,52.8741
2021-09-09,49.9377
2021-09-10,48.689
2021-09-11,48.689
2021-09-12,48.689
2021-09-13,51.0203
2021-09-14,51.2213
2021-09-15,52.1848
2021-09-16,49.3706
2021-09-17,45.055
2021-09-18,45.055
2021-09-19,45.055
2021-09-20,43.4156
2021-09-21,43.3726
2021-09-22,43.8326
2021-09-23,43.4221
2021-09-24,42.7321
2021-09-25,42.7321
2021-09-26,42.7321
2021-09-27,41.46
2021-09-28,37.463
2021-09-29,39.455
2021-09-30,37.5598
2021-10-01,40.8584
2021-10-02,40.8584
2021-10-03,40.8584
2021-10-04,40.7369
2021-10-05,41.2785
2021-10-06,44.9235
2021-10-07,45.8615
2021-10-08,47.1755
2021-10-09,47.1755
2021-10-10,47.1755
2021-10-11,47.7765
2021-10-12,47.7765
2021-10-13,47.8342
2021-10-14,49.9521
2021-10-15,49.2257
2021-10-16,49.2257
2021-10-17,49.2257
2021-10-18,46.3306
2021-10-19,47.5711
2021-10-20,50.288
2021-10-21,48.7631
2021-10-22,49.3307
2021-10-23,49.3307
2021-10-24,49.3307
2021-10-25,48.1175
2021-10-26,49.5186
2021-10-27,55.0165
2021-10-28,57.3938
2021-10-29,58.8224
2021-10-30,58.8224
2021-10-31,58.8224
2021-11-01,57.6113
2021-11-02,57.185
2021-11-03,58.0565
2021-11-04,59.4496
2021-11-05,60.5003
2021-11-06,60.5003
2021-11-07,60.5003
2021-11-08,57.2399
2021-11-09,57.9749
2021-11-10,59.0224
2021-11-11,59.114
2021-11-12,58.238
2021-11-13,58.238
2021-11-14,58.238
2021-11-15,58.2872
2021-11-16,55.5783
2021-11-17,53.5818
2021-11-18,50.5519
2021-11-19,48.9485
2021-11-20,48.9485
2021-11-21,48.9485
2021-11-22,50.9046
2021-11-23,53.1443
2021-11-24,50.5272
2021-11-25,50.5272
2021-11-26,42.3724
2021-11-27,42.3724
2021-11-28,42.3724
2021-11-29,46.8125
2021-11-30,40.3003
2021-12-01,39.798
2021-12-02,43.5358
2021-12-03,45.666
2021-12-04,45.666
2021-12-05,45.666
2021-12-06,51.2157
2021-12-07,52.319
2021-12-08,51.476
2021-12-09,50.9103
2021-12-10,55.9856
2021-12-11,55.9856
2021-12-12,55.9856
2021-12-13,60.4
2021-12-14,60.5107
2021-12-15,61.2395
2021-12-16,62.849
2021-12-17,58.9035
2021-12-18,58.9035
2021-12-19,58.9035
2021-12-20,58.1239
2021-12-21,58.8066
2021-12-22,60.0089
2021-12-23,60.1264
2021-12-24,60.1264
2021-12-25,60.1264
2021-12-26,60.1264
2021-12-27,61.3875
2021-12-28,62.0517
2021-12-29,62.2561
2021-12-30,61.4249
2021-12-31,62.727
2022-01-01,62.727
2022-01-02,62.727
2022-01-03,62.9975
2022-01-04,65.8196
2022-01-05,67.1294
2022-01-06,65.4684
2022-01-07,64.7434
2022-01-08,64.7434
2022-01-09,64.7434
2022-01-10,65.0295
2022-01-11,65.0882
2022-01-12,65.3585
2022-01-13,66.4341
2022-01-14,67.84
2022-01-15,67.84
2022-01-16,67.84
2022-01-17,67.84
2022-01-18,65.0225
2022-01-19,65.3266
2022-01-20,63.8904
2022-01-21,62.193
2022-01-22,62.193
2022-01-23,62.193
2022-01-24,59.5213
2022-01-25,58.775
2022-01-26,57.6009
2022-01-27,57.7991
2022-01-28,62.1546
2022-01-29,62.1546
2022-01-30,62.1546
2022-01-31,62.7232
2022-02-01,60.2448
2022-02-02,62.3643
2022-02-03,63.751
2022-02-04,60.2781
2022-02-05,60.2781
2022-02-06,60.2781
2022-02-07,62.3663
2022-02-08,63.6034
2022-02-09,58.8042
2022-02-10,59.9125
2022-02-11,55.0051
2022-02-12,55.0051
2022-02-13,55.0051
2022-02-14,56.3291
2022-02-15,57.0993
2022-02-16,57.054
2022-02-17,60.9591
2022-02-18,62.1837
2022-02-19,62.1837
2022-02-20,62.1837
2022-02-21,62.1837
2022-02-22,60.9592
2022-02-23,57.8327
2022-02-24,53.3981
2022-02-25,60.2328
2022-02-26,60.2328
2022-02-27,60.2328
2022-02-28,57.9412
2022-03-01,56.9491
2022-03-02,58.2102
2022-03-03,58.32
2022-03-04,58.6014
2022-03-05,58.6014
2022-03-06,58.6014
2022-03-07,53.0782
2022-03-08,45.8219
2022-03-09,46.7554
2022-03-10,43.9362
2022-03-11,44.0654
2022-03-12,44.0654
2022-03-13,44.0654
2022-03-14,47.4136
2022-03-15,50.5344
2022-03-16,50.079
2022-03-17,51.8468
2022-03-18,51.8748
2022-03-19,51.8748
2022-03-20,51.8748
2022-03-21,53.2247
2022-03-22,53.8385
2022-03-23,52.5415
2022-03-24,54.1967
2022-03-25,55.7119
2022-03-26,55.7119
2022-03-27,55.7119
2022-03-28,56.7611
2022-03-29,57.4035
2022-03-30,57.5395
2022-03-31,56.7524
2022-04-01,59.1473
2022-04-02,59.1473
2022-04-03,59.1473
2022-04-04,57.8894
2022-04-05,57.6205
2022-04-06,59.3773
2022-04-07,60.2962
2022-04-08,61.334
2022-04-09,61.334
2022-04-10,61.334
2022-04-11,61.2491
2022-04-12,63.2246
2022-04-13,63.6591
2022-04-14,64.4012
2022-04-15,64.4012
2022-04-16,64.4012
2022-04-17,64.4012
2022-04-18,61.7905
2022-04-19,63.4552
2022-04-20,65.6426
2022-04-21,66.23
2022-04-22,62.0182
2022-04-23,62.0182
2022-04-24,62.0182
2022-04-25,63.733
2022-04-26,60.1116
2022-04-27,61.4114
2022-04-28,62.9541
2022-04-29,57.0383
2022-04-30,57.0383
2022-05-01,57.0383
2022-05-02,53.2082
2022-05-03,52.0947
2022-05-04,57.1226
2022-05-05,55.5153
2022-05-06,56.0807
2022-05-07,56.0807
2022-05-08,56.0807
2022-05-09,55.667
2022-05-10,53.7729
2022-05-11,54.5724
2022-05-12,55.1078
2022-05-13,58.1921
2022-05-14,58.1921
2022-05-15,58.1921
2022-05-16,58.7732
2022-05-17,58.1461
2022-05-18,45.3962
2022-05-19,42.8495
2022-05-20,45.4356
2022-05-21,45.4356
2022-05-22,45.4356
2022-05-23,49.9316
2022-05-24,52.4333
2022-05-25,52.5391
2022-05-26,53.0359
2022-05-27,53.8614
2022-05-28,53.8614
2022-05-29,53.8614
2022-05-30,53.8614
2022-05-31,50.7072
2022-06-01,49.9851
2022-06-02,51.506
2022-06-03,49.7054
2022-06-04,49.7054
2022-06-05,49.7054
2022-06-06,49.47
2022-06-07,50.3936
2022-06-08,49.5068
2022-06-09,46.9207
2022-06-10,46.0307
2022-06-11,46.0307
2022-06-12,46.0307
2022-06-13,45.8691
2022-06-14,42.1885
2022-06-15,43.4258
2022-06-16,42.1532
2022-06-17,43.1866
2022-06-18,43.1866
2022-06-19,43.1866
2022-06-20,43.1866
2022-06-21,46.664
2022-06-22,47.8344
2022-06-23,49.6871
2022-06-24,52.4625
2022-06-25,52.4625
2022-06-26,52.4625
2022-06-27,52.1291
2022-06-28,50.5197
2022-06-29,51.6233
2022-06-30,52.0657
2022-07-01,55.5035
2022-07-02,55.5035
2022-07-03,55.5035
2022-07-04,55.5035
2022-07-05,52.5842
2022-07-06,52.8871
2022-07-07,51.576
2022-07-08,52.1406
2022-07-09,52.1406
2022-07-10,52.1406
2022-07-11,51.5994
2022-07-12,50.8621
2022-07-13,50.0672
2022-07-14,49.5152
2022-07-15,50.4201
2022-07-16,50.4201
2022-07-17,50.4201
2022-07-18,48.0533
2022-07-19,50.5398
2022-07-20,47.7711
2022-07-21,47.406
2022-07-22,48.0805
2022-07-23,48.0805
2022-07-24,48.0805
2022-07-25,49.8172
2022-07-26,52.6053
2022-07-27,52.0191
2022-07-28,54.7573
2022-07-29,55.0354
2022-07-30,55.0354
2022-07-31,55.0354
2022-08-01,55.9271
2022-08-02,53.1839
2022-08-03,53.9277
2022-08-04,53.1477
2022-08-05,52.2411
2022-08-06,52.2411
2022-08-07,52.2411
2022-08-08,50.9693
2022-08-09,51.2091
2022-08-10,52.9924
2022-08-11,51.5943
2022-08-12,53.0255
2022-08-13,53.0255
2022-08-14,53.0255
2022-08-15,55.3039
2022-08-16,56.7418
2022-08-17,56.2123
2022-08-18,57.1499
2022-08-19,56.9643
2022-08-20,56.9643
2022-08-21,56.9643
2022-08-22,53.4796
2022-08-23,53.6911
2022-08-24,53.9694
2022-08-25,54.9345
2022-08-26,49.5286
2022-08-27,49.5286
2022-08-28,49.5286
2022-08-29,48.3302
2022-08-30,46.5516
2022-08-31,45.245
2022-09-01,46.2732
2022-09-02,43.7804
2022-09-03,43.7804
2022-09-04,43.7804
2022-09-05,43.7804
2022-09-06,43.8907
2022-09-07,47.8777
2022-09-08,47.2931
2022-09-09,47.9847
2022-09-10,47.9847
2022-09-11,47.9847
2022-09-12,48.6124
2022-09-13,42.6129
2022-09-14,43.745
2022-09-15,41.5559
2022-09-16,41.5928
2022-09-17,41.5928
2022-09-18,41.5928
2022-09-19,43.2593
2022-09-20,43.0054
2022-09-21,41.6023
2022-09-22,41.2128
2022-09-23,39.4133
2022-09-24,39.4133
2022-09-25,39.4133
2022-09-26,37.5379
2022-09-27,34.1108
2022-09-28,36.5248
2022-09-29,35.6027
2022-09-30,34.3976
2022-10-01,34.3976
2022-10-02,34.3976
2022-10-03,36.9274
2022-10-04,37.4424
2022-10-05,36.1733
2022-10-06,33.5383
2022-10-07,32.4863
2022-10-08,32.4863
2022-10-09,32.4863
2022-10-10,32.2448
2022-10-11,32.6333
2022-10-12,35.4414
2022-10-13,38.3804
2022-10-14,36.2964
2022-10-15,36.2964
2022-10-16,36.2964
2022-10-17,39.0285
2022-10-18,41.7581
2022-10-19,40.5561
2022-10-20,38.4565
2022-10-21,41.5849
2022-10-22,41.5849
2022-10-23,41.5849
2022-10-24,46.7116
2022-10-25,50.559
2022-10-26,51.709
2022-10-27,52.076
2022-10-28,55.1716
2022-10-29,55.1716
2022-10-30,55.1716
2022-10-31,52.5726
2022-11-01,51.9879
2022-11-02,49.7268
2022-11-03,49.646
2022-11-04,50.9638
2022-11-05,50.9638
2022-11-06,50.9638
2022-11-07,51.5918
2022-11-08,51.8966
2022-11-09,49.4656
2022-11-10,55.008
2022-11-11,56.0479
2022-11-12,56.0479
2022-11-13,56.0479
2022-11-14,54.3068
2022-11-15,54.0126
2022-11-16,53.6817
2022-11-17,54.1833
2022-11-18,55.3161
2022-11-19,55.3161
2022-11-20,55.3161
2022-11-21,57.6823
2022-11-22,58.3379
2022-11-23,59.0189
2022-11-24,59.0189
2022-11-25,59.1669
2022-11-26,59.1669
2022-11-27,59.1669
2022-11-28,59.1923
2022-11-29,58.3659
2022-11-30,62.2811
2022-12-01,62.6971
2022-12-02,63.976
2022-12-03,63.976
2022-12-04,63.976
2022-12-05,60.5988
2022-12-06,60.4862
2022-12-07,60.7377
2022-12-08,61.4237
2022-12-09,58.787
2022-12-10,58.787
2022-12-11,58.787
2022-12-12,60.936
2022-12-13,60.9867
2022-12-14,60.9867
2022-12-15,57.4737
2022-12-16,56.106
2022-12-17,56.106
2022-12-18,56.106
2022-12-19,56.3744
2022-12-20,56.177
2022-12-21,59.1661
2022-12-22,57.3239
2022-12-23,58.7116
2022-12-24,58.7116
2022-12-25,58.7116
2022-12-26,58.7116
2022-12-27,59.8101
2022-12-28,57.2255
2022-12-29,58.3315
2022-12-30,56.9682
2022-12-31,56.9682
2023-01-01,56.9682
2023-01-02,56.9682
2023-01-03,54.4142
2023-01-04,54.2998
2023-01-05,51.6046
2023-01-06,55.4197
2023-01-07,55.4197
2023-01-08,55.4197
2023-01-09,52.596
2023-01-10,50.9638
2023-01-11,50.5581
2023-01-12,47.9266
2023-01-13,48.6864
2023-01-14,48.6864
2023-01-15,48.6864
2023-01-16,48.6864
2023-01-17,49.5517
2023-01-18,43.8322
2023-01-19,43.5818
2023-01-20,44.8849
2023-01-21,44.8849
2023-01-22,44.8849
2023-01-23,45.4282
2023-01-24,46.5901
2023-01-25,47.9515
2023-01-26,47.5555
2023-01-27,46.4963
2023-01-28,46.4963
2023-01-29,46.4963
2023-01-30,47.068
2023-01-31,49.5939
2023-02-01,49.6304
2023-02-02,46.0054
2023-02-03,44.5624
2023-02-04,44.5624
2023-02-05,44.5624
2023-02-06,45.889
2023-02-07,45.5573
2023-02-08,44.3954
2023-02-09,44.0632
2023-02-10,44.0632
2023-02-11,44.0632
2023-02-12,44.0632
2023-02-13,48.133
2023-02-14,44.6681
2023-02-15,44.6681
2023-02-16,43.4422
2023-02-17,47.0959
2023-02-18,47.0959
2023-02-19,47.0959
2023-02-20,47.0959
2023-02-21,46.0028
2023-02-22,46.7223
2023-02-23,47.1674
2023-02-24,46.2588
2023-02-25,46.2588
2023-02-26,46.2588
2023-02-27,46.1852
2023-02-28,45.0359
2023-03-01,42.7294
2023-03-02,46.4809
2023-03-03,45.4776
2023-03-04,45.4776
2023-03-05,45.4776
2023-03-06,49.2046
2023-03-07,47.9155
2023-03-08,48.0362
2023-03-09,45.9083
2023-03-10,45.0191
2023-03-11,45.0191
2023-03-12,45.0191
2023-03-13,47.5418
2023-03-14,48.4392
2023-03-15,50.0465
2023-03-16,51.3506
2023-03-17,50.2002
2023-03-18,50.2002
2023-03-19,50.2002
