,SC US Equity
2020-04-26,40.6935
2020-04-27,41.8879
2020-04-28,44.6772
2020-04-29,49.5809
2020-04-30,46.93
2020-05-01,45.8021
2020-05-02,45.8021
2020-05-03,45.8021
2020-05-04,46.0908
2020-05-05,46.112
2020-05-06,45.9624
2020-05-07,46.8544
2020-05-08,48.2006
2020-05-09,48.2006
2020-05-10,48.2006
2020-05-11,46.7906
2020-05-12,45.0139
2020-05-13,43.2944
2020-05-14,46.6535
2020-05-15,45.9926
2020-05-16,45.9926
2020-05-17,45.9926
2020-05-18,48.6905
2020-05-19,48.5056
2020-05-20,49.1713
2020-05-21,48.6508
2020-05-22,48.3859
2020-05-23,48.3859
2020-05-24,48.3859
2020-05-25,48.3859
2020-05-26,51.2032
2020-05-27,53.9314
2020-05-28,52.2676
2020-05-29,50.563
2020-05-30,50.563
2020-05-31,50.563
2020-06-01,53.4525
2020-06-02,53.1961
2020-06-03,55.0026
2020-06-04,56.7862
2020-06-05,59.646
2020-06-06,59.646
2020-06-07,59.646
2020-06-08,60.4297
2020-06-09,57.9494
2020-06-10,55.5198
2020-06-11,52.0131
2020-06-12,53.7084
2020-06-13,53.7084
2020-06-14,53.7084
2020-06-15,53.7852
2020-06-16,54.4495
2020-06-17,54.0946
2020-06-18,53.8526
2020-06-19,53.1635
2020-06-20,53.1635
2020-06-21,53.1635
2020-06-22,53.3839
2020-06-23,53.3061
2020-06-24,51.2945
2020-06-25,53.0566
2020-06-26,51.5392
2020-06-27,51.5392
2020-06-28,51.5392
2020-06-29,52.8858
2020-06-30,51.7378
2020-07-01,50.0024
2020-07-02,50.4073
2020-07-03,50.4073
2020-07-04,50.4073
2020-07-05,50.4073
2020-07-06,53.2238
2020-07-07,50.1493
2020-07-08,51.3604
2020-07-09,48.8323
2020-07-10,49.3828
2020-07-11,49.3828
2020-07-12,49.3828
2020-07-13,50.5829
2020-07-14,50.1219
2020-07-15,51.0198
2020-07-16,51.51
2020-07-17,50.0111
2020-07-18,50.0111
2020-07-19,50.0111
2020-07-20,49.6309
2020-07-21,50.8191
2020-07-22,51.7232
2020-07-23,51.3386
2020-07-24,50.7975
2020-07-25,50.7975
2020-07-26,50.7975
2020-07-27,50.0398
2020-07-28,51.1258
2020-07-29,48.4046
2020-07-30,47.5608
2020-07-31,51.5108
2020-08-01,51.5108
2020-08-02,51.5108
2020-08-03,52.4166
2020-08-04,51.6678
2020-08-05,54.1253
2020-08-06,53.3512
2020-08-07,53.0568
2020-08-08,53.0568
2020-08-09,53.0568
2020-08-10,54.1331
2020-08-11,50.9948
2020-08-12,50.9626
2020-08-13,49.6008
2020-08-14,49.9303
2020-08-15,49.9303
2020-08-16,49.9303
2020-08-17,49.2311
2020-08-18,48.1352
2020-08-19,48.0346
2020-08-20,47.2183
2020-08-21,47.4875
2020-08-22,47.4875
2020-08-23,47.4875
2020-08-24,49.5783
2020-08-25,48.418
2020-08-26,47.7319
2020-08-27,49.6734
2020-08-28,50.5476
2020-08-29,50.5476
2020-08-30,50.5476
2020-08-31,48.0691
2020-09-01,47.6298
2020-09-02,49.4612
2020-09-03,49.7379
2020-09-04,51.4658
2020-09-05,51.4658
2020-09-06,51.4658
2020-09-07,51.4658
2020-09-08,48.897
2020-09-09,48.897
2020-09-10,47.9899
2020-09-11,49.1772
2020-09-12,49.1772
2020-09-13,49.1772
2020-09-14,48.8067
2020-09-15,48.3462
2020-09-16,52.7869
2020-09-17,53.4893
2020-09-18,52.326
2020-09-19,52.326
2020-09-20,52.326
2020-09-21,48.1974
2020-09-22,47.7642
2020-09-23,45.4954
2020-09-24,45.1569
2020-09-25,45.7599
2020-09-26,45.7599
2020-09-27,45.7599
2020-09-28,48.5935
2020-09-29,49.0307
2020-09-30,52.6548
2020-10-01,54.2035
2020-10-02,56.6602
2020-10-03,56.6602
2020-10-04,56.6602
2020-10-05,58.5484
2020-10-06,55.9357
2020-10-07,56.4297
2020-10-08,57.6233
2020-10-09,58.3864
2020-10-10,58.3864
2020-10-11,58.3864
2020-10-12,59.0793
2020-10-13,59.1146
2020-10-14,59.1146
2020-10-15,58.2561
2020-10-16,60.5874
2020-10-17,60.5874
2020-10-18,60.5874
2020-10-19,60.8744
2020-10-20,61.491
2020-10-21,60.5618
2020-10-22,62.4335
2020-10-23,63.0384
2020-10-24,63.0384
2020-10-25,63.0384
2020-10-26,59.6486
2020-10-27,60.1077
2020-10-28,60.1468
2020-10-29,59.3645
2020-10-30,56.6106
2020-10-31,56.6106
2020-11-01,56.6106
2020-11-02,60.0756
2020-11-03,62.0665
2020-11-04,58.7549
2020-11-05,59.2505
2020-11-06,58.3577
2020-11-07,58.3577
2020-11-08,58.3577
2020-11-09,63.0707
2020-11-10,63.1694
2020-11-11,62.4212
2020-11-12,60.2079
2020-11-13,62.8298
2020-11-14,62.8298
2020-11-15,62.8298
2020-11-16,65.6114
2020-11-17,64.9896
2020-11-18,63.5176
2020-11-19,62.0089
2020-11-20,58.6465
2020-11-21,58.6465
2020-11-22,58.6465
2020-11-23,61.2675
2020-11-24,62.8999
2020-11-25,61.4808
2020-11-26,61.4808
2020-11-27,59.3765
2020-11-28,59.3765
2020-11-29,59.3765
2020-11-30,55.5844
2020-12-01,59.1384
2020-12-02,60.521
2020-12-03,58.7451
2020-12-04,58.7451
2020-12-05,58.7451
2020-12-06,58.7451
2020-12-07,58.1208
2020-12-08,57.2493
2020-12-09,56.7116
2020-12-10,57.9736
2020-12-11,53.8205
2020-12-12,53.8205
2020-12-13,53.8205
2020-12-14,52.4794
2020-12-15,55.82
2020-12-16,50.8222
2020-12-17,49.5872
2020-12-18,47.7491
2020-12-19,47.7491
2020-12-20,47.7491
2020-12-21,49.258
2020-12-22,47.9023
2020-12-23,50.8562
2020-12-24,49.4443
2020-12-25,49.4443
2020-12-26,49.4443
2020-12-27,49.4443
2020-12-28,50.2552
2020-12-29,49.7442
2020-12-30,51.6229
2020-12-31,52.4655
2021-01-01,52.4655
2021-01-02,52.4655
2021-01-03,52.4655
2021-01-04,49.3534
2021-01-05,50.6894
2021-01-06,53.2415
2021-01-07,50.8398
2021-01-08,48.5731
2021-01-09,48.5731
2021-01-10,48.5731
2021-01-11,49.5428
2021-01-12,51.9067
2021-01-13,52.9917
2021-01-14,56.7898
2021-01-15,57.5436
2021-01-16,57.5436
2021-01-17,57.5436
2021-01-18,57.5436
2021-01-19,59.7238
2021-01-20,58.5149
2021-01-21,55.6042
2021-01-22,55.7344
2021-01-23,55.7344
2021-01-24,55.7344
2021-01-25,54.7382
2021-01-26,55.2212
2021-01-27,51.1855
2021-01-28,54.3277
2021-01-29,50.2465
2021-01-30,50.2465
2021-01-31,50.2465
2021-02-01,52.4121
2021-02-02,55.234
2021-02-03,56.8345
2021-02-04,61.4488
2021-02-05,61.1827
2021-02-06,61.1827
2021-02-07,61.1827
2021-02-08,61.3312
2021-02-09,60.1803
2021-02-10,60.1401
2021-02-11,60.6573
2021-02-12,59.5631
2021-02-13,59.5631
2021-02-14,59.5631
2021-02-15,59.5631
2021-02-16,61.339
2021-02-17,62.4065
2021-02-18,60.6735
2021-02-19,60.6299
2021-02-20,60.6299
2021-02-21,60.6299
2021-02-22,60.2275
2021-02-23,59.7715
2021-02-24,58.7138
2021-02-25,53.987
2021-02-26,54.9422
2021-02-27,54.9422
2021-02-28,54.9422
2021-03-01,56.1528
2021-03-02,56.9179
2021-03-03,58.2608
2021-03-04,59.7793
2021-03-05,57.6983
2021-03-06,57.6983
2021-03-07,57.6983
2021-03-08,59.5961
2021-03-09,57.0373
2021-03-10,59.4589
2021-03-11,61.06
2021-03-12,61.1178
2021-03-13,61.1178
2021-03-14,61.1178
2021-03-15,61.4432
2021-03-16,59.6588
2021-03-17,61.1337
2021-03-18,60.5139
2021-03-19,57.235
2021-03-20,57.235
2021-03-21,57.235
2021-03-22,57.7355
2021-03-23,55.4529
2021-03-24,54.7938
2021-03-25,57.0807
2021-03-26,58.8973
2021-03-27,58.8973
2021-03-28,58.8973
2021-03-29,58.1895
2021-03-30,58.8041
2021-03-31,58.9082
2021-04-01,59.4385
2021-04-02,59.4385
2021-04-03,59.4385
2021-04-04,59.4385
2021-04-05,61.3315
2021-04-06,61.0635
2021-04-07,64.5563
2021-04-08,64.9148
2021-04-09,65.218
2021-04-10,65.218
2021-04-11,65.218
2021-04-12,68.5374
2021-04-13,65.9443
2021-04-14,66.6932
2021-04-15,68.4477
2021-04-16,69.7226
2021-04-17,69.7226
2021-04-18,69.7226
2021-04-19,69.8954
2021-04-20,66.0004
2021-04-21,67.1109
2021-04-22,64.6598
2021-04-23,67.1176
2021-04-24,67.1176
2021-04-25,67.1176
2021-04-26,68.0276
2021-04-27,69.7818
2021-04-28,67.9331
2021-04-29,71.3838
2021-04-30,71.9117
2021-05-01,71.9117
2021-05-02,71.9117
2021-05-03,72.4377
2021-05-04,72.6819
2021-05-05,73.8219
2021-05-06,74.0965
2021-05-07,76.1778
2021-05-08,76.1778
2021-05-09,76.1778
2021-05-10,74.7357
2021-05-11,71.7628
2021-05-12,67.8058
2021-05-13,69.8765
2021-05-14,71.9421
2021-05-15,71.9421
2021-05-16,71.9421
2021-05-17,72.6146
2021-05-18,71.3372
2021-05-19,73.7108
2021-05-20,70.2582
2021-05-21,71.0542
2021-05-22,71.0542
2021-05-23,71.0542
2021-05-24,71.8702
2021-05-25,68.5102
2021-05-26,69.0959
2021-05-27,70.1458
2021-05-28,70.0993
2021-05-29,70.0993
2021-05-30,70.0993
2021-05-31,70.0993
2021-06-01,71.5428
2021-06-02,71.1586
2021-06-03,69.1421
2021-06-04,69.8985
2021-06-05,69.8985
2021-06-06,69.8985
2021-06-07,70.109
2021-06-08,70.1953
2021-06-09,69.2648
2021-06-10,67.1668
2021-06-11,68.0459
2021-06-12,68.0459
2021-06-13,68.0459
2021-06-14,62.9146
2021-06-15,64.6821
2021-06-16,62.5944
2021-06-17,57.0838
2021-06-18,53.7354
2021-06-19,53.7354
2021-06-20,53.7354
2021-06-21,57.6857
2021-06-22,56.7899
2021-06-23,57.1205
2021-06-24,58.7005
2021-06-25,59.7584
2021-06-26,59.7584
2021-06-27,59.7584
2021-06-28,56.3608
2021-06-29,53.0035
2021-06-30,54.7943
2021-07-01,55.1033
2021-07-02,64.5224
2021-07-03,64.5224
2021-07-04,64.5224
2021-07-05,64.5224
2021-07-06,62.9349
2021-07-07,63.6102
2021-07-08,63.708
2021-07-09,64.5355
2021-07-10,64.5355
2021-07-11,64.5355
2021-07-12,64.7139
2021-07-13,63.1799
2021-07-14,62.9227
2021-07-15,63.1884
2021-07-16,62.5317
2021-07-17,62.5317
2021-07-18,62.5317
2021-07-19,62.0217
2021-07-20,62.6519
2021-07-21,63.1146
2021-07-22,63.3371
2021-07-23,63.2494
2021-07-24,63.2494
2021-07-25,63.2494
2021-07-26,63.0236
2021-07-27,63.1867
2021-07-28,63.4646
2021-07-29,63.7758
2021-07-30,63.6229
2021-07-31,63.6229
2021-08-01,63.6229
2021-08-02,62.4866
2021-08-03,64.7373
2021-08-04,63.3913
2021-08-05,63.6619
2021-08-06,64.8622
2021-08-07,64.8622
2021-08-08,64.8622
2021-08-09,64.4219
2021-08-10,65.3347
2021-08-11,66.1141
2021-08-12,66.7973
2021-08-13,65.0283
2021-08-14,65.0283
2021-08-15,65.0283
2021-08-16,61.8108
2021-08-17,62.2514
2021-08-18,61.685
2021-08-19,60.1011
2021-08-20,60.4016
2021-08-21,60.4016
2021-08-22,60.4016
2021-08-23,60.6317
2021-08-24,61.8545
2021-08-25,61.607
2021-08-26,61.4798
2021-08-27,62.0073
2021-08-28,62.0073
2021-08-29,62.0073
2021-08-30,61.7382
2021-08-31,62.0365
2021-09-01,57.7765
2021-09-02,58.5584
2021-09-03,58.3611
2021-09-04,58.3611
2021-09-05,58.3611
2021-09-06,58.3611
2021-09-07,58.7446
2021-09-08,59.1821
2021-09-09,59.11
2021-09-10,59.1615
2021-09-11,59.1615
2021-09-12,59.1615
2021-09-13,59.7378
2021-09-14,59.1102
2021-09-15,59.03
2021-09-16,58.9473
2021-09-17,58.9473
2021-09-18,58.9473
2021-09-19,58.9473
2021-09-20,58.9473
2021-09-21,59.0109
2021-09-22,59.1418
2021-09-23,59.609
2021-09-24,59.6772
2021-09-25,59.6772
2021-09-26,59.6772
2021-09-27,59.7474
2021-09-28,59.4261
2021-09-29,59.7988
2021-09-30,60.9132
2021-10-01,59.7706
2021-10-02,59.7706
2021-10-03,59.7706
2021-10-04,59.5395
2021-10-05,60.4876
2021-10-06,59.6442
2021-10-07,59.8098
2021-10-08,59.8098
2021-10-09,59.8098
2021-10-10,59.8098
2021-10-11,59.1602
2021-10-12,59.1602
2021-10-13,59.722
2021-10-14,59.9122
2021-10-15,59.1895
2021-10-16,59.1895
2021-10-17,59.1895
2021-10-18,63.31
2021-10-19,57.6864
2021-10-20,59.0309
2021-10-21,57.6415
2021-10-22,57.0105
2021-10-23,57.0105
2021-10-24,57.0105
2021-10-25,57.9626
2021-10-26,57.4362
2021-10-27,57.4362
2021-10-28,57.8459
2021-10-29,57.1348
2021-10-30,57.1348
2021-10-31,57.1348
2021-11-01,56.8457
2021-11-02,57.2928
2021-11-03,56.2379
2021-11-04,56.3566
2021-11-05,57.1978
2021-11-06,57.1978
2021-11-07,57.1978
2021-11-08,56.7132
2021-11-09,57.9419
2021-11-10,58.3092
2021-11-11,58.4343
2021-11-12,57.7173
2021-11-13,57.7173
2021-11-14,57.7173
2021-11-15,58.5074
2021-11-16,59.8023
2021-11-17,60.1879
2021-11-18,55.9326
2021-11-19,58.0661
2021-11-20,58.0661
2021-11-21,58.0661
2021-11-22,60.4202
2021-11-23,63.1251
2021-11-24,63.3411
2021-11-25,63.3411
2021-11-26,60.0492
2021-11-27,60.0492
2021-11-28,60.0492
2021-11-29,57.6392
2021-11-30,56.3034
2021-12-01,57.6979
2021-12-02,56.6773
2021-12-03,63.3784
2021-12-04,63.3784
2021-12-05,63.3784
2021-12-06,57.6862
2021-12-07,61.8962
2021-12-08,57.8374
2021-12-09,57.4477
2021-12-10,59.7837
2021-12-11,59.7837
2021-12-12,59.7837
2021-12-13,51.9892
2021-12-14,52.0872
2021-12-15,55.5563
2021-12-16,53.1875
2021-12-17,51.2358
2021-12-18,51.2358
2021-12-19,51.2358
2021-12-20,53.289
2021-12-21,53.7468
2021-12-22,55.6362
2021-12-23,56.1654
2021-12-24,56.1654
2021-12-25,56.1654
2021-12-26,56.1654
2021-12-27,55.7071
2021-12-28,56.4425
2021-12-29,59.0781
2021-12-30,56.2608
2021-12-31,52.7885
2022-01-01,52.7885
2022-01-02,52.7885
2022-01-03,52.6834
2022-01-04,52.3598
2022-01-05,48.8428
2022-01-06,52.3487
2022-01-07,50.7496
2022-01-08,50.7496
2022-01-09,50.7496
2022-01-10,49.6706
2022-01-11,48.9849
2022-01-12,49.5
2022-01-13,48.8872
2022-01-14,48.9961
2022-01-15,48.9961
2022-01-16,48.9961
2022-01-17,48.9961
2022-01-18,47.8368
2022-01-19,48.0679
2022-01-20,47.6312
2022-01-21,47.5196
2022-01-22,47.5196
2022-01-23,47.5196
2022-01-24,49.3613
2022-01-25,48.1949
2022-01-26,48.6965
2022-01-27,48.4538
2022-01-28,48.5864
2022-01-29,48.5864
2022-01-30,48.5864
2022-01-31,48.5864
2022-02-01,48.5864
2022-02-02,48.5864
2022-02-03,48.5864
2022-02-04,48.5864
2022-02-05,48.5864
2022-02-06,48.5864
2022-02-07,48.5864
2022-02-08,48.5864
2022-02-09,48.5864
2022-02-10,48.5864
2022-02-11,48.5864
2022-02-12,48.5864
2022-02-13,48.5864
2022-02-14,48.5864
2022-02-15,48.5864
2022-02-16,48.5864
2022-02-17,48.5864
2022-02-18,48.5864
2022-02-19,48.5864
2022-02-20,48.5864
2022-02-21,48.5864
2022-02-22,48.5864
2022-02-23,48.5864
2022-02-24,48.5864
2022-02-25,48.5864
2022-02-26,48.5864
2022-02-27,48.5864
2022-02-28,48.5864
2022-03-01,48.5864
2022-03-02,48.5864
2022-03-03,48.5864
2022-03-04,48.5864
2022-03-05,48.5864
2022-03-06,48.5864
2022-03-07,48.5864
2022-03-08,48.5864
2022-03-09,48.5864
2022-03-10,48.5864
2022-03-11,48.5864
2022-03-12,48.5864
2022-03-13,48.5864
2022-03-14,48.5864
2022-03-15,48.5864
2022-03-16,48.5864
2022-03-17,48.5864
2022-03-18,48.5864
2022-03-19,48.5864
2022-03-20,48.5864
2022-03-21,48.5864
2022-03-22,48.5864
2022-03-23,48.5864
2022-03-24,48.5864
2022-03-25,48.5864
2022-03-26,48.5864
2022-03-27,48.5864
2022-03-28,48.5864
2022-03-29,48.5864
2022-03-30,48.5864
2022-03-31,48.5864
2022-04-01,48.5864
2022-04-02,48.5864
2022-04-03,48.5864
2022-04-04,48.5864
2022-04-05,48.5864
2022-04-06,48.5864
2022-04-07,48.5864
2022-04-08,48.5864
2022-04-09,48.5864
2022-04-10,48.5864
2022-04-11,48.5864
2022-04-12,48.5864
2022-04-13,48.5864
2022-04-14,48.5864
2022-04-15,48.5864
2022-04-16,48.5864
2022-04-17,48.5864
2022-04-18,48.5864
2022-04-19,48.5864
2022-04-20,48.5864
2022-04-21,48.5864
2022-04-22,48.5864
2022-04-23,48.5864
2022-04-24,48.5864
2022-04-25,48.5864
2022-04-26,48.5864
2022-04-27,48.5864
2022-04-28,48.5864
2022-04-29,48.5864
2022-04-30,48.5864
2022-05-01,48.5864
2022-05-02,48.5864
2022-05-03,48.5864
2022-05-04,48.5864
2022-05-05,48.5864
2022-05-06,48.5864
2022-05-07,48.5864
2022-05-08,48.5864
2022-05-09,48.5864
2022-05-10,48.5864
2022-05-11,48.5864
2022-05-12,48.5864
2022-05-13,48.5864
2022-05-14,48.5864
2022-05-15,48.5864
2022-05-16,48.5864
2022-05-17,48.5864
2022-05-18,48.5864
2022-05-19,48.5864
2022-05-20,48.5864
2022-05-21,48.5864
2022-05-22,48.5864
2022-05-23,48.5864
2022-05-24,48.5864
2022-05-25,48.5864
2022-05-26,48.5864
2022-05-27,48.5864
2022-05-28,48.5864
2022-05-29,48.5864
2022-05-30,48.5864
2022-05-31,48.5864
2022-06-01,48.5864
2022-06-02,48.5864
2022-06-03,48.5864
2022-06-04,48.5864
2022-06-05,48.5864
2022-06-06,48.5864
2022-06-07,48.5864
2022-06-08,48.5864
2022-06-09,48.5864
2022-06-10,48.5864
2022-06-11,48.5864
2022-06-12,48.5864
2022-06-13,48.5864
2022-06-14,48.5864
2022-06-15,48.5864
2022-06-16,48.5864
2022-06-17,48.5864
2022-06-18,48.5864
2022-06-19,48.5864
2022-06-20,48.5864
2022-06-21,48.5864
2022-06-22,48.5864
2022-06-23,48.5864
2022-06-24,48.5864
2022-06-25,48.5864
2022-06-26,48.5864
2022-06-27,48.5864
2022-06-28,48.5864
2022-06-29,48.5864
2022-06-30,48.5864
2022-07-01,48.5864
2022-07-02,48.5864
2022-07-03,48.5864
2022-07-04,48.5864
2022-07-05,48.5864
2022-07-06,48.5864
2022-07-07,48.5864
2022-07-08,48.5864
2022-07-09,48.5864
2022-07-10,48.5864
2022-07-11,48.5864
2022-07-12,48.5864
2022-07-13,48.5864
2022-07-14,48.5864
2022-07-15,48.5864
2022-07-16,48.5864
2022-07-17,48.5864
2022-07-18,48.5864
2022-07-19,48.5864
2022-07-20,48.5864
2022-07-21,48.5864
2022-07-22,48.5864
2022-07-23,48.5864
2022-07-24,48.5864
2022-07-25,48.5864
2022-07-26,48.5864
2022-07-27,48.5864
2022-07-28,48.5864
2022-07-29,48.5864
2022-07-30,48.5864
2022-07-31,48.5864
2022-08-01,48.5864
2022-08-02,48.5864
2022-08-03,48.5864
2022-08-04,48.5864
2022-08-05,48.5864
2022-08-06,48.5864
2022-08-07,48.5864
2022-08-08,48.5864
2022-08-09,48.5864
2022-08-10,48.5864
2022-08-11,48.5864
2022-08-12,48.5864
2022-08-13,48.5864
2022-08-14,48.5864
2022-08-15,48.5864
2022-08-16,48.5864
2022-08-17,48.5864
2022-08-18,48.5864
2022-08-19,48.5864
2022-08-20,48.5864
2022-08-21,48.5864
2022-08-22,48.5864
2022-08-23,48.5864
2022-08-24,48.5864
2022-08-25,48.5864
2022-08-26,48.5864
2022-08-27,48.5864
2022-08-28,48.5864
2022-08-29,48.5864
2022-08-30,48.5864
2022-08-31,48.5864
2022-09-01,48.5864
2022-09-02,48.5864
2022-09-03,48.5864
2022-09-04,48.5864
2022-09-05,48.5864
2022-09-06,48.5864
2022-09-07,48.5864
2022-09-08,48.5864
2022-09-09,48.5864
2022-09-10,48.5864
2022-09-11,48.5864
2022-09-12,48.5864
2022-09-13,48.5864
2022-09-14,48.5864
2022-09-15,48.5864
2022-09-16,48.5864
2022-09-17,48.5864
2022-09-18,48.5864
2022-09-19,48.5864
2022-09-20,48.5864
2022-09-21,48.5864
2022-09-22,48.5864
2022-09-23,48.5864
2022-09-24,48.5864
2022-09-25,48.5864
2022-09-26,48.5864
2022-09-27,48.5864
2022-09-28,48.5864
2022-09-29,48.5864
2022-09-30,48.5864
2022-10-01,48.5864
2022-10-02,48.5864
2022-10-03,48.5864
2022-10-04,48.5864
2022-10-05,48.5864
2022-10-06,48.5864
2022-10-07,48.5864
2022-10-08,48.5864
2022-10-09,48.5864
2022-10-10,48.5864
2022-10-11,48.5864
2022-10-12,48.5864
2022-10-13,48.5864
2022-10-14,48.5864
2022-10-15,48.5864
2022-10-16,48.5864
2022-10-17,48.5864
2022-10-18,48.5864
2022-10-19,48.5864
2022-10-20,48.5864
2022-10-21,48.5864
2022-10-22,48.5864
2022-10-23,48.5864
2022-10-24,48.5864
2022-10-25,48.5864
2022-10-26,48.5864
2022-10-27,48.5864
2022-10-28,48.5864
2022-10-29,48.5864
2022-10-30,48.5864
2022-10-31,48.5864
2022-11-01,48.5864
2022-11-02,48.5864
2022-11-03,48.5864
2022-11-04,48.5864
2022-11-05,48.5864
2022-11-06,48.5864
2022-11-07,48.5864
2022-11-08,48.5864
2022-11-09,48.5864
2022-11-10,48.5864
2022-11-11,48.5864
2022-11-12,48.5864
2022-11-13,48.5864
2022-11-14,48.5864
2022-11-15,48.5864
2022-11-16,48.5864
2022-11-17,48.5864
2022-11-18,48.5864
2022-11-19,48.5864
2022-11-20,48.5864
2022-11-21,48.5864
2022-11-22,48.5864
2022-11-23,48.5864
2022-11-24,48.5864
2022-11-25,48.5864
2022-11-26,48.5864
2022-11-27,48.5864
2022-11-28,48.5864
2022-11-29,48.5864
2022-11-30,48.5864
2022-12-01,48.5864
2022-12-02,48.5864
2022-12-03,48.5864
2022-12-04,48.5864
2022-12-05,48.5864
2022-12-06,48.5864
2022-12-07,48.5864
2022-12-08,48.5864
2022-12-09,48.5864
2022-12-10,48.5864
2022-12-11,48.5864
2022-12-12,48.5864
2022-12-13,48.5864
2022-12-14,48.5864
2022-12-15,48.5864
2022-12-16,48.5864
2022-12-17,48.5864
2022-12-18,48.5864
2022-12-19,48.5864
2022-12-20,48.5864
2022-12-21,48.5864
2022-12-22,48.5864
2022-12-23,48.5864
2022-12-24,48.5864
2022-12-25,48.5864
2022-12-26,48.5864
2022-12-27,48.5864
2022-12-28,48.5864
2022-12-29,48.5864
2022-12-30,48.5864
2022-12-31,48.5864
2023-01-01,48.5864
2023-01-02,48.5864
2023-01-03,48.5864
2023-01-04,48.5864
2023-01-05,48.5864
2023-01-06,48.5864
2023-01-07,48.5864
2023-01-08,48.5864
2023-01-09,48.5864
2023-01-10,48.5864
2023-01-11,48.5864
2023-01-12,48.5864
2023-01-13,48.5864
2023-01-14,48.5864
2023-01-15,48.5864
2023-01-16,48.5864
2023-01-17,48.5864
2023-01-18,48.5864
2023-01-19,48.5864
2023-01-20,48.5864
2023-01-21,48.5864
2023-01-22,48.5864
2023-01-23,48.5864
2023-01-24,48.5864
2023-01-25,48.5864
2023-01-26,48.5864
2023-01-27,48.5864
2023-01-28,48.5864
2023-01-29,48.5864
2023-01-30,48.5864
2023-01-31,48.5864
2023-02-01,48.5864
2023-02-02,48.5864
2023-02-03,48.5864
2023-02-04,48.5864
2023-02-05,48.5864
2023-02-06,48.5864
2023-02-07,48.5864
2023-02-08,48.5864
2023-02-09,48.5864
2023-02-10,48.5864
2023-02-11,48.5864
2023-02-12,48.5864
2023-02-13,48.5864
2023-02-14,48.5864
2023-02-15,48.5864
2023-02-16,48.5864
2023-02-17,48.5864
2023-02-18,48.5864
2023-02-19,48.5864
2023-02-20,48.5864
2023-02-21,48.5864
2023-02-22,48.5864
2023-02-23,48.5864
2023-02-24,48.5864
2023-02-25,48.5864
2023-02-26,48.5864
2023-02-27,48.5864
2023-02-28,48.5864
2023-03-01,48.5864
2023-03-02,48.5864
2023-03-03,48.5864
2023-03-04,48.5864
2023-03-05,48.5864
2023-03-06,48.5864
2023-03-07,48.5864
2023-03-08,48.5864
2023-03-09,48.5864
2023-03-10,48.5864
2023-03-11,48.5864
2023-03-12,48.5864
2023-03-13,48.5864
