,LAZ US Equity
2020-03-31,35.6339
2020-04-01,34.5224
2020-04-02,35.3643
2020-04-03,34.9731
2020-04-04,34.9731
2020-04-05,34.9731
2020-04-06,36.7531
2020-04-07,39.8952
2020-04-08,42.5489
2020-04-09,42.9287
2020-04-10,42.9287
2020-04-11,42.9287
2020-04-12,42.9287
2020-04-13,41.622
2020-04-14,42.5886
2020-04-15,41.1906
2020-04-16,42.5934
2020-04-17,45.6254
2020-04-18,45.6254
2020-04-19,45.6254
2020-04-20,45.4968
2020-04-21,44.5304
2020-04-22,43.6009
2020-04-23,43.4997
2020-04-24,40.4101
2020-04-25,40.4101
2020-04-26,40.4101
2020-04-27,41.5464
2020-04-28,43.9992
2020-04-29,47.1184
2020-04-30,46.6652
2020-05-01,43.5054
2020-05-02,43.5054
2020-05-03,43.5054
2020-05-04,43.1603
2020-05-05,42.823
2020-05-06,42.4937
2020-05-07,44.9862
2020-05-08,47.3185
2020-05-09,47.3185
2020-05-10,47.3185
2020-05-11,47.3367
2020-05-12,45.3294
2020-05-13,44.0667
2020-05-14,44.3439
2020-05-15,45.8702
2020-05-16,45.8702
2020-05-17,45.8702
2020-05-18,47.288
2020-05-19,45.2234
2020-05-20,46.1722
2020-05-21,46.2324
2020-05-22,46.2945
2020-05-23,46.2945
2020-05-24,46.2945
2020-05-25,46.2945
2020-05-26,48.7069
2020-05-27,51.8897
2020-05-28,50.2761
2020-05-29,48.8359
2020-05-30,48.8359
2020-05-31,48.8359
2020-06-01,50.3826
2020-06-02,51.5972
2020-06-03,55.8149
2020-06-04,56.5502
2020-06-05,58.8015
2020-06-06,58.8015
2020-06-07,58.8015
2020-06-08,59.2651
2020-06-09,57.9379
2020-06-10,52.586
2020-06-11,49.1839
2020-06-12,50.4655
2020-06-13,50.4655
2020-06-14,50.4655
2020-06-15,51.0277
2020-06-16,52.5309
2020-06-17,52.9672
2020-06-18,53.4944
2020-06-19,53.0774
2020-06-20,53.0774
2020-06-21,53.0774
2020-06-22,52.1563
2020-06-23,51.4337
2020-06-24,49.4264
2020-06-25,49.4465
2020-06-26,47.4277
2020-06-27,47.4277
2020-06-28,47.4277
2020-06-29,48.7392
2020-06-30,50.3066
2020-07-01,49.3935
2020-07-02,50.7298
2020-07-03,50.7298
2020-07-04,50.7298
2020-07-05,50.7298
2020-07-06,51.4037
2020-07-07,49.2902
2020-07-08,49.8449
2020-07-09,47.6667
2020-07-10,49.6189
2020-07-11,49.6189
2020-07-12,49.6189
2020-07-13,49.7051
2020-07-14,50.2558
2020-07-15,51.8904
2020-07-16,51.6563
2020-07-17,50.0445
2020-07-18,50.0445
2020-07-19,50.0445
2020-07-20,49.0802
2020-07-21,51.4973
2020-07-22,49.2625
2020-07-23,50.3426
2020-07-24,48.7439
2020-07-25,48.7439
2020-07-26,48.7439
2020-07-27,49.4789
2020-07-28,49.2433
2020-07-29,50.4397
2020-07-30,48.1627
2020-07-31,51.9864
2020-08-01,51.9864
2020-08-02,51.9864
2020-08-03,54.5145
2020-08-04,54.5145
2020-08-05,56.0264
2020-08-06,55.9196
2020-08-07,57.2882
2020-08-08,57.2882
2020-08-09,57.2882
2020-08-10,58.8573
2020-08-11,59.2446
2020-08-12,59.2142
2020-08-13,59.1829
2020-08-14,58.8604
2020-08-15,58.8604
2020-08-16,58.8604
2020-08-17,58.3996
2020-08-18,56.6305
2020-08-19,56.0773
2020-08-20,54.8704
2020-08-21,54.673
2020-08-22,54.673
2020-08-23,54.673
2020-08-24,56.5849
2020-08-25,56.5154
2020-08-26,55.8417
2020-08-27,56.0414
2020-08-28,57.0743
2020-08-29,57.0743
2020-08-30,57.0743
2020-08-31,56.4643
2020-09-01,57.7772
2020-09-02,59.1644
2020-09-03,56.537
2020-09-04,55.5842
2020-09-05,55.5842
2020-09-06,55.5842
2020-09-07,55.5842
2020-09-08,53.4234
2020-09-09,55.6087
2020-09-10,52.7937
2020-09-11,57.5529
2020-09-12,57.5529
2020-09-13,57.5529
2020-09-14,60.1651
2020-09-15,59.2667
2020-09-16,60.4162
2020-09-17,61.4459
2020-09-18,61.8989
2020-09-19,61.8989
2020-09-20,61.8989
2020-09-21,54.9082
2020-09-22,55.1975
2020-09-23,52.4442
2020-09-24,51.9818
2020-09-25,50.3586
2020-09-26,50.3586
2020-09-27,50.3586
2020-09-28,52.7763
2020-09-29,54.1779
2020-09-30,55.5949
2020-10-01,55.7285
2020-10-02,58.9009
2020-10-03,58.9009
2020-10-04,58.9009
2020-10-05,59.5537
2020-10-06,59.1577
2020-10-07,60.2756
2020-10-08,63.5551
2020-10-09,63.8359
2020-10-10,63.8359
2020-10-11,63.8359
2020-10-12,65.3239
2020-10-13,63.1356
2020-10-14,63.4907
2020-10-15,64.3999
2020-10-16,63.3648
2020-10-17,63.3648
2020-10-18,63.3648
2020-10-19,62.0162
2020-10-20,62.2363
2020-10-21,59.845
2020-10-22,59.6474
2020-10-23,58.9628
2020-10-24,58.9628
2020-10-25,58.9628
2020-10-26,54.5787
2020-10-27,54.7301
2020-10-28,50.3548
2020-10-29,52.2358
2020-10-30,50.7441
2020-10-31,50.7441
2020-11-01,50.7441
2020-11-02,55.2399
2020-11-03,57.0172
2020-11-04,57.0172
2020-11-05,60.751
2020-11-06,55.6834
2020-11-07,55.6834
2020-11-08,55.6834
2020-11-09,58.745
2020-11-10,58.5503
2020-11-11,59.946
2020-11-12,56.7999
2020-11-13,58.4734
2020-11-14,58.4734
2020-11-15,58.4734
2020-11-16,59.8802
2020-11-17,58.8329
2020-11-18,57.2155
2020-11-19,56.0987
2020-11-20,57.1855
2020-11-21,57.1855
2020-11-22,57.1855
2020-11-23,58.1596
2020-11-24,60.7248
2020-11-25,61.1686
2020-11-26,61.1686
2020-11-27,58.8969
2020-11-28,58.8969
2020-11-29,58.8969
2020-11-30,56.8453
2020-12-01,59.6369
2020-12-02,60.7408
2020-12-03,63.6987
2020-12-04,64.3546
2020-12-05,64.3546
2020-12-06,64.3546
2020-12-07,63.3446
2020-12-08,64.7838
2020-12-09,63.825
2020-12-10,62.4441
2020-12-11,62.8281
2020-12-12,62.8281
2020-12-13,62.8281
2020-12-14,63.002
2020-12-15,63.5316
2020-12-16,63.9541
2020-12-17,63.2755
2020-12-18,61.4119
2020-12-19,61.4119
2020-12-20,61.4119
2020-12-21,59.7841
2020-12-22,58.8241
2020-12-23,60.7539
2020-12-24,62.9623
2020-12-25,62.9623
2020-12-26,62.9623
2020-12-27,62.9623
2020-12-28,64.2431
2020-12-29,62.9561
2020-12-30,63.4298
2020-12-31,64.048
2021-01-01,64.048
2021-01-02,64.048
2021-01-03,64.048
2021-01-04,61.4047
2021-01-05,62.1619
2021-01-06,66.9083
2021-01-07,68.9603
2021-01-08,69.1799
2021-01-09,69.1799
2021-01-10,69.1799
2021-01-11,68.9695
2021-01-12,68.1972
2021-01-13,68.9369
2021-01-14,71.512
2021-01-15,66.5825
2021-01-16,66.5825
2021-01-17,66.5825
2021-01-18,66.5825
2021-01-19,65.6463
2021-01-20,61.9657
2021-01-21,58.1459
2021-01-22,58.5271
2021-01-23,58.5271
2021-01-24,58.5271
2021-01-25,56.1465
2021-01-26,54.958
2021-01-27,48.2482
2021-01-28,52.0614
2021-01-29,51.3213
2021-01-30,51.3213
2021-01-31,51.3213
2021-02-01,52.6154
2021-02-02,51.6591
2021-02-03,53.5072
2021-02-04,54.5279
2021-02-05,53.8869
2021-02-06,53.8869
2021-02-07,53.8869
2021-02-08,51.8242
2021-02-09,49.614
2021-02-10,49.372
2021-02-11,51.8555
2021-02-12,52.6649
2021-02-13,52.6649
2021-02-14,52.6649
2021-02-15,52.6649
2021-02-16,56.0891
2021-02-17,55.8486
2021-02-18,52.5212
2021-02-19,51.2084
2021-02-20,51.2084
2021-02-21,51.2084
2021-02-22,50.8726
2021-02-23,49.8302
2021-02-24,48.2813
2021-02-25,47.5442
2021-02-26,44.5475
2021-02-27,44.5475
2021-02-28,44.5475
2021-03-01,49.7602
2021-03-02,50.2624
2021-03-03,50.4512
2021-03-04,47.2947
2021-03-05,48.5538
2021-03-06,48.5538
2021-03-07,48.5538
2021-03-08,47.7152
2021-03-09,51.8301
2021-03-10,54.148
2021-03-11,56.213
2021-03-12,57.8494
2021-03-13,57.8494
2021-03-14,57.8494
2021-03-15,59.073
2021-03-16,58.7687
2021-03-17,60.149
2021-03-18,57.5137
2021-03-19,54.7441
2021-03-20,54.7441
2021-03-21,54.7441
2021-03-22,54.4614
2021-03-23,50.7737
2021-03-24,52.7451
2021-03-25,54.4011
2021-03-26,55.5583
2021-03-27,55.5583
2021-03-28,55.5583
2021-03-29,54.3825
2021-03-30,55.7436
2021-03-31,54.629
2021-04-01,57.5555
2021-04-02,57.5555
2021-04-03,57.5555
2021-04-04,57.5555
2021-04-05,57.7074
2021-04-06,57.2831
2021-04-07,60.5218
2021-04-08,61.1474
2021-04-09,60.7299
2021-04-10,60.7299
2021-04-11,60.7299
2021-04-12,60.7938
2021-04-13,54.4126
2021-04-14,57.0879
2021-04-15,56.8865
2021-04-16,55.8953
2021-04-17,55.8953
2021-04-18,55.8953
2021-04-19,58.4503
2021-04-20,56.2421
2021-04-21,57.6574
2021-04-22,55.5142
2021-04-23,57.6631
2021-04-24,57.6631
2021-04-25,57.6631
2021-04-26,56.3546
2021-04-27,56.2112
2021-04-28,56.6223
2021-04-29,57.4039
2021-04-30,53.1231
2021-05-01,53.1231
2021-05-02,53.1231
2021-05-03,53.2947
2021-05-04,52.951
2021-05-05,55.6159
2021-05-06,58.2864
2021-05-07,58.1007
2021-05-08,58.1007
2021-05-09,58.1007
2021-05-10,56.157
2021-05-11,52.684
2021-05-12,49.5659
2021-05-13,53.8958
2021-05-14,56.3989
2021-05-15,56.3989
2021-05-16,56.3989
2021-05-17,57.5205
2021-05-18,53.6043
2021-05-19,54.4749
2021-05-20,53.3385
2021-05-21,55.0002
2021-05-22,55.0002
2021-05-23,55.0002
2021-05-24,56.3372
2021-05-25,53.6328
2021-05-26,53.6074
2021-05-27,54.9298
2021-05-28,56.1999
2021-05-29,56.1999
2021-05-30,56.1999
2021-05-31,56.1999
2021-06-01,58.2621
2021-06-02,56.9311
2021-06-03,56.2389
2021-06-04,56.3925
2021-06-05,56.3925
2021-06-06,56.3925
2021-06-07,55.4153
2021-06-08,55.4622
2021-06-09,54.7758
2021-06-10,52.2456
2021-06-11,53.5469
2021-06-12,53.5469
2021-06-13,53.5469
2021-06-14,51.4155
2021-06-15,51.522
2021-06-16,50.4079
2021-06-17,46.7604
2021-06-18,45.1453
2021-06-19,45.1453
2021-06-20,45.1453
2021-06-21,48.4069
2021-06-22,47.1952
2021-06-23,48.2286
2021-06-24,49.3915
2021-06-25,52.1452
2021-06-26,52.1452
2021-06-27,52.1452
2021-06-28,47.3993
2021-06-29,49.1087
2021-06-30,50.2243
2021-07-01,53.0093
2021-07-02,53.408
2021-07-03,53.408
2021-07-04,53.408
2021-07-05,53.408
2021-07-06,51.6482
2021-07-07,52.6508
2021-07-08,50.0829
2021-07-09,51.8432
2021-07-10,51.8432
2021-07-11,51.8432
2021-07-12,53.3067
2021-07-13,51.8114
2021-07-14,48.8736
2021-07-15,47.976
2021-07-16,45.9243
2021-07-17,45.9243
2021-07-18,45.9243
2021-07-19,44.4769
2021-07-20,47.801
2021-07-21,49.623
2021-07-22,47.351
2021-07-23,47.4537
2021-07-24,47.4537
2021-07-25,47.4537
2021-07-26,47.5066
2021-07-27,45.3563
2021-07-28,48.584
2021-07-29,51.8403
2021-07-30,54.9248
2021-07-31,54.9248
2021-08-01,54.9248
2021-08-02,57.4821
2021-08-03,54.2955
2021-08-04,54.8018
2021-08-05,55.6754
2021-08-06,56.3316
2021-08-07,56.3316
2021-08-08,56.3316
2021-08-09,57.0712
2021-08-10,57.113
2021-08-11,57.519
2021-08-12,57.7585
2021-08-13,58.2674
2021-08-14,58.2674
2021-08-15,58.2674
2021-08-16,55.9336
2021-08-17,55.4857
2021-08-18,52.7477
2021-08-19,49.6218
2021-08-20,51.3446
2021-08-21,51.3446
2021-08-22,51.3446
2021-08-23,51.7775
2021-08-24,53.5866
2021-08-25,56.8434
2021-08-26,55.2395
2021-08-27,56.8802
2021-08-28,56.8802
2021-08-29,56.8802
2021-08-30,55.2166
2021-08-31,53.0845
2021-09-01,54.9315
2021-09-02,56.2181
2021-09-03,55.1047
2021-09-04,55.1047
2021-09-05,55.1047
2021-09-06,55.1047
2021-09-07,54.5601
2021-09-08,52.6342
2021-09-09,53.0377
2021-09-10,53.776
2021-09-11,53.776
2021-09-12,53.776
2021-09-13,53.9053
2021-09-14,50.0808
2021-09-15,51.5621
2021-09-16,51.1623
2021-09-17,51.4405
2021-09-18,51.4405
2021-09-19,51.4405
2021-09-20,48.7406
2021-09-21,46.5879
2021-09-22,48.5847
2021-09-23,51.1147
2021-09-24,49.5622
2021-09-25,49.5622
2021-09-26,49.5622
2021-09-27,51.337
2021-09-28,47.8781
2021-09-29,49.4354
2021-09-30,47.8526
2021-10-01,52.6827
2021-10-02,52.6827
2021-10-03,52.6827
2021-10-04,53.8356
2021-10-05,54.7663
2021-10-06,53.8399
2021-10-07,55.1711
2021-10-08,55.83
2021-10-09,55.83
2021-10-10,55.83
2021-10-11,55.0822
2021-10-12,55.3052
2021-10-13,56.5206
2021-10-14,57.1358
2021-10-15,58.2837
2021-10-16,58.2837
2021-10-17,58.2837
2021-10-18,60.0273
2021-10-19,61.0292
2021-10-20,62.2311
2021-10-21,63.103
2021-10-22,63.103
2021-10-23,63.103
2021-10-24,63.103
2021-10-25,64.674
2021-10-26,61.6565
2021-10-27,57.754
2021-10-28,60.9712
2021-10-29,51.0699
2021-10-30,51.0699
2021-10-31,51.0699
2021-11-01,50.3388
2021-11-02,48.4493
2021-11-03,50.3996
2021-11-04,49.9839
2021-11-05,49.6318
2021-11-06,49.6318
2021-11-07,49.6318
2021-11-08,48.5698
2021-11-09,47.8883
2021-11-10,47.9163
2021-11-11,51.0198
2021-11-12,49.5723
2021-11-13,49.5723
2021-11-14,49.5723
2021-11-15,47.5564
2021-11-16,47.3775
2021-11-17,45.3845
2021-11-18,44.3583
2021-11-19,45.8071
2021-11-20,45.8071
2021-11-21,45.8071
2021-11-22,45.6533
2021-11-23,46.09
2021-11-24,44.7355
2021-11-25,44.7355
2021-11-26,40.5095
2021-11-27,40.5095
2021-11-28,40.5095
2021-11-29,42.4381
2021-11-30,38.0562
2021-12-01,37.6077
2021-12-02,42.5137
2021-12-03,40.6843
2021-12-04,40.6843
2021-12-05,40.6843
2021-12-06,42.5798
2021-12-07,46.2418
2021-12-08,44.0412
2021-12-09,43.6449
2021-12-10,42.7033
2021-12-11,42.7033
2021-12-12,42.7033
2021-12-13,41.7104
2021-12-14,42.1453
2021-12-15,42.0803
2021-12-16,42.356
2021-12-17,40.6864
2021-12-18,40.6864
2021-12-19,40.6864
2021-12-20,39.1741
2021-12-21,42.6525
2021-12-22,43.5764
2021-12-23,45.9865
2021-12-24,45.9865
2021-12-25,45.9865
2021-12-26,45.9865
2021-12-27,49.1537
2021-12-28,47.8875
2021-12-29,47.5644
2021-12-30,46.7364
2021-12-31,45.3504
2022-01-01,45.3504
2022-01-02,45.3504
2022-01-03,48.8265
2022-01-04,50.9853
2022-01-05,48.1499
2022-01-06,51.1367
2022-01-07,51.6931
2022-01-08,51.6931
2022-01-09,51.6931
2022-01-10,51.2209
2022-01-11,52.6381
2022-01-12,48.8994
2022-01-13,49.1827
2022-01-14,47.4273
2022-01-15,47.4273
2022-01-16,47.4273
2022-01-17,47.4273
2022-01-18,44.4891
2022-01-19,41.8295
2022-01-20,43.2772
2022-01-21,42.2521
2022-01-22,42.2521
2022-01-23,42.2521
2022-01-24,41.9793
2022-01-25,41.2791
2022-01-26,42.0666
2022-01-27,42.9494
2022-01-28,44.8674
2022-01-29,44.8674
2022-01-30,44.8674
2022-01-31,47.8969
2022-02-01,49.4283
2022-02-02,46.2923
2022-02-03,45.8891
2022-02-04,42.5306
2022-02-05,42.5306
2022-02-06,42.5306
2022-02-07,41.4563
2022-02-08,42.3717
2022-02-09,44.3742
2022-02-10,41.6611
2022-02-11,39.099
2022-02-12,39.099
2022-02-13,39.099
2022-02-14,37.5679
2022-02-15,37.4938
2022-02-16,37.2469
2022-02-17,34.5822
2022-02-18,34.0171
2022-02-19,34.0171
2022-02-20,34.0171
2022-02-21,34.0171
2022-02-22,32.7262
2022-02-23,31.8177
2022-02-24,30.9759
2022-02-25,33.9111
2022-02-26,33.9111
2022-02-27,33.9111
2022-02-28,33.2311
2022-03-01,32.1799
2022-03-02,36.1594
2022-03-03,35.69
2022-03-04,33.6726
2022-03-05,33.6726
2022-03-06,33.6726
2022-03-07,32.3987
2022-03-08,31.1784
2022-03-09,35.2535
2022-03-10,34.0773
2022-03-11,33.4592
2022-03-12,33.4592
2022-03-13,33.4592
2022-03-14,33.2458
2022-03-15,36.3163
2022-03-16,41.014
2022-03-17,39.866
2022-03-18,43.0017
2022-03-19,43.0017
2022-03-20,43.0017
2022-03-21,42.6186
2022-03-22,44.6072
2022-03-23,42.0025
2022-03-24,43.7801
2022-03-25,43.39
2022-03-26,43.39
2022-03-27,43.39
2022-03-28,44.5732
2022-03-29,47.781
2022-03-30,45.9965
2022-03-31,43.0788
2022-04-01,44.961
2022-04-02,44.961
2022-04-03,44.961
2022-04-04,45.5151
2022-04-05,43.9546
2022-04-06,42.8008
2022-04-07,41.8635
2022-04-08,42.4186
2022-04-09,42.4186
2022-04-10,42.4186
2022-04-11,43.0097
2022-04-12,41.7637
2022-04-13,42.5804
2022-04-14,41.3174
2022-04-15,41.3174
2022-04-16,41.3174
2022-04-17,41.3174
2022-04-18,44.1631
2022-04-19,48.5362
2022-04-20,48.8359
2022-04-21,47.2928
2022-04-22,45.2887
2022-04-23,45.2887
2022-04-24,45.2887
2022-04-25,46.4622
2022-04-26,43.4392
2022-04-27,43.4944
2022-04-28,45.3137
2022-04-29,42.3634
2022-04-30,42.3634
2022-05-01,42.3634
2022-05-02,45.0966
2022-05-03,45.6456
2022-05-04,47.2058
2022-05-05,45.9328
2022-05-06,44.213
2022-05-07,44.213
2022-05-08,44.213
2022-05-09,44.4088
2022-05-10,44.9228
2022-05-11,42.57
2022-05-12,42.3713
2022-05-13,43.164
2022-05-14,43.164
2022-05-15,43.164
2022-05-16,43.6268
2022-05-17,48.4337
2022-05-18,45.805
2022-05-19,46.252
2022-05-20,48.1065
2022-05-21,48.1065
2022-05-22,48.1065
2022-05-23,48.0297
2022-05-24,47.6626
2022-05-25,50.1944
2022-05-26,50.6879
2022-05-27,53.143
2022-05-28,53.143
2022-05-29,53.143
2022-05-30,53.143
2022-05-31,52.2365
2022-06-01,51.5325
2022-06-02,54.4436
2022-06-03,51.7263
2022-06-04,51.7263
2022-06-05,51.7263
2022-06-06,53.8283
2022-06-07,54.9662
2022-06-08,52.4932
2022-06-09,50.8504
2022-06-10,46.0722
2022-06-11,46.0722
2022-06-12,46.0722
2022-06-13,42.9777
2022-06-14,43.427
2022-06-15,45.3478
2022-06-16,42.4723
2022-06-17,42.0574
2022-06-18,42.0574
2022-06-19,42.0574
2022-06-20,42.0574
2022-06-21,43.5407
2022-06-22,43.015
2022-06-23,45.3202
2022-06-24,50.0905
2022-06-25,50.0905
2022-06-26,50.0905
2022-06-27,48.2771
2022-06-28,48.7012
2022-06-29,47.7715
2022-06-30,46.3629
2022-07-01,46.4445
2022-07-02,46.4445
2022-07-03,46.4445
2022-07-04,46.4445
2022-07-05,48.8358
2022-07-06,48.6842
2022-07-07,52.1898
2022-07-08,52.2391
2022-07-09,52.2391
2022-07-10,52.2391
2022-07-11,48.6353
2022-07-12,49.4655
2022-07-13,47.1966
2022-07-14,45.8717
2022-07-15,49.5598
2022-07-16,49.5598
2022-07-17,49.5598
2022-07-18,48.0933
2022-07-19,51.8842
2022-07-20,53.3871
2022-07-21,53.5663
2022-07-22,53.2487
2022-07-23,53.2487
2022-07-24,53.2487
2022-07-25,51.8702
2022-07-26,50.4162
2022-07-27,51.862
2022-07-28,56.3561
2022-07-29,58.5402
2022-07-30,58.5402
2022-07-31,58.5402
2022-08-01,58.8558
2022-08-02,58.8558
2022-08-03,60.5237
2022-08-04,59.1782
2022-08-05,57.8599
2022-08-06,57.8599
2022-08-07,57.8599
2022-08-08,58.5545
2022-08-09,57.5727
2022-08-10,60.9196
2022-08-11,61.4178
2022-08-12,62.5248
2022-08-13,62.5248
2022-08-14,62.5248
2022-08-15,60.6601
2022-08-16,61.0332
2022-08-17,59.9869
2022-08-18,60.0754
2022-08-19,57.0718
2022-08-20,57.0718
2022-08-21,57.0718
2022-08-22,54.3232
2022-08-23,55.2157
2022-08-24,55.3661
2022-08-25,58.038
2022-08-26,52.6171
2022-08-27,52.6171
2022-08-28,52.6171
2022-08-29,51.3694
2022-08-30,51.0158
2022-08-31,51.2561
2022-09-01,50.7978
2022-09-02,49.5655
2022-09-03,49.5655
2022-09-04,49.5655
2022-09-05,49.5655
2022-09-06,49.9452
2022-09-07,52.5064
2022-09-08,54.0208
2022-09-09,55.966
2022-09-10,55.966
2022-09-11,55.966
2022-09-12,56.9459
2022-09-13,50.9872
2022-09-14,51.6741
2022-09-15,52.857
2022-09-16,49.5919
2022-09-17,49.5919
2022-09-18,49.5919
2022-09-19,52.2767
2022-09-20,49.6475
2022-09-21,48.6253
2022-09-22,47.6113
2022-09-23,43.3555
2022-09-24,43.3555
2022-09-25,43.3555
2022-09-26,42.2396
2022-09-27,40.2016
2022-09-28,42.2962
2022-09-29,40.6003
2022-09-30,40.5598
2022-10-01,40.5598
2022-10-02,40.5598
2022-10-03,42.2885
2022-10-04,47.8112
2022-10-05,46.7673
2022-10-06,44.641
2022-10-07,43.3585
2022-10-08,43.3585
2022-10-09,43.3585
2022-10-10,42.8781
2022-10-11,42.1636
2022-10-12,40.9995
2022-10-13,45.1143
2022-10-14,43.3894
2022-10-15,43.3894
2022-10-16,43.3894
2022-10-17,46.025
2022-10-18,47.5655
2022-10-19,46.3321
2022-10-20,45.7519
2022-10-21,49.5475
2022-10-22,49.5475
2022-10-23,49.5475
2022-10-24,50.145
2022-10-25,50.145
2022-10-26,54.1002
2022-10-27,56.1535
2022-10-28,58.8619
2022-10-29,58.8619
2022-10-30,58.8619
2022-10-31,56.6582
2022-11-01,56.1405
2022-11-02,54.4922
2022-11-03,50.5797
2022-11-04,51.0995
2022-11-05,51.0995
2022-11-06,51.0995
2022-11-07,52.5803
2022-11-08,52.3072
2022-11-09,50.6736
2022-11-10,57.426
2022-11-11,58.7598
2022-11-12,58.7598
2022-11-13,58.7598
2022-11-14,58.6827
2022-11-15,58.4447
2022-11-16,55.8166
2022-11-17,53.6662
2022-11-18,53.0585
2022-11-19,53.0585
2022-11-20,53.0585
2022-11-21,52.9345
2022-11-22,53.3853
2022-11-23,53.8427
2022-11-24,53.8427
2022-11-25,53.3284
2022-11-26,53.3284
2022-11-27,53.3284
2022-11-28,51.8719
2022-11-29,52.5179
2022-11-30,52.8702
2022-12-01,53.6329
2022-12-02,53.1583
2022-12-03,53.1583
2022-12-04,53.1583
2022-12-05,47.4319
2022-12-06,45.9985
2022-12-07,50.1457
2022-12-08,50.8667
2022-12-09,50.7881
2022-12-10,50.7881
2022-12-11,50.7881
2022-12-12,55.2475
2022-12-13,57.0765
2022-12-14,57.4993
2022-12-15,51.0724
2022-12-16,50.226
2022-12-17,50.226
2022-12-18,50.226
2022-12-19,49.035
2022-12-20,49.8075
2022-12-21,52.2414
2022-12-22,48.8926
2022-12-23,49.4124
2022-12-24,49.4124
2022-12-25,49.4124
2022-12-26,49.4124
2022-12-27,48.5533
2022-12-28,47.2891
2022-12-29,48.6227
2022-12-30,47.3143
2022-12-31,47.3143
2023-01-01,47.3143
2023-01-02,47.3143
2023-01-03,48.1899
2023-01-04,50.3973
2023-01-05,49.7248
2023-01-06,52.0533
2023-01-07,52.0533
2023-01-08,52.0533
2023-01-09,52.4609
2023-01-10,53.5892
2023-01-11,55.959
2023-01-12,55.5318
2023-01-13,56.8053
2023-01-14,56.8053
2023-01-15,56.8053
2023-01-16,56.8053
2023-01-17,57.5906
2023-01-18,57.5597
2023-01-19,57.21
2023-01-20,59.7614
2023-01-21,59.7614
2023-01-22,59.7614
2023-01-23,60.072
2023-01-24,58.2125
2023-01-25,59.0095
2023-01-26,60.7843
2023-01-27,61.2296
2023-01-28,61.2296
2023-01-29,61.2296
2023-01-30,59.415
2023-01-31,58.4163
2023-02-01,60.9455
2023-02-02,59.8643
2023-02-03,58.3783
2023-02-04,58.3783
2023-02-05,58.3783
2023-02-06,54.0527
2023-02-07,53.0513
2023-02-08,51.4381
2023-02-09,50.1526
2023-02-10,51.7333
2023-02-11,51.7333
2023-02-12,51.7333
2023-02-13,53.0494
2023-02-14,51.6845
2023-02-15,51.7429
2023-02-16,49.6335
2023-02-17,51.119
2023-02-18,51.119
2023-02-19,51.119
2023-02-20,51.119
2023-02-21,46.9394
2023-02-22,47.4676
2023-02-23,49.1912
2023-02-24,48.6603
2023-02-25,48.6603
2023-02-26,48.6603
2023-02-27,49.9638
2023-02-28,50.398
2023-03-01,53.0762
2023-03-02,52.2563
2023-03-03,52.3173
2023-03-04,52.3173
2023-03-05,52.3173
2023-03-06,51.0037
2023-03-07,48.9498
2023-03-08,50.169
2023-03-09,45.7963
2023-03-10,41.4808
2023-03-11,41.4808
2023-03-12,41.4808
2023-03-13,38.928
2023-03-14,38.998
2023-03-15,37.4445
2023-03-16,40.6252
2023-03-17,39.0671
2023-03-18,39.0671
2023-03-19,39.0671
