,WRB US Equity
2023-03-18,37.2939
2023-03-19,37.2939
2023-03-20,38.9808
2023-03-21,40.9112
2023-03-22,38.647
2023-03-23,37.0664
2023-03-24,37.214
2023-03-25,37.214
2023-03-26,37.214
2023-03-27,39.9804
2023-03-28,40.5979
2023-03-29,41.9291
2023-03-30,41.9531
2023-03-31,42.592
2023-04-01,42.592
2023-04-02,42.592
2023-04-03,44.0142
2023-04-04,43.1935
2023-04-05,43.7986
2023-04-06,44.9361
2023-04-07,44.9361
2023-04-08,44.9361
2023-04-09,44.9361
2023-04-10,44.7073
2023-04-11,44.997
2023-04-12,44.4278
2023-04-13,44.0288
2023-04-14,41.5017
2023-04-15,41.5017
2023-04-16,41.5017
2023-04-17,44.3576
2023-04-18,45.5439
2023-04-19,45.2942
2023-04-20,46.7497
2023-04-21,35.8709
2023-04-22,35.8709
2023-04-23,35.8709
2023-04-24,36.8086
2023-04-25,36.426
2023-04-26,36.0078
2023-04-27,37.2228
2023-04-28,40.212
2023-04-29,40.212
2023-04-30,40.212
2023-05-01,42.2687
2023-05-02,39.9353
2023-05-03,39.4274
2023-05-04,39.1868
2023-05-05,41.0217
2023-05-06,41.0217
2023-05-07,41.0217
2023-05-08,41.1814
2023-05-09,41.8329
2023-05-10,41.9438
2023-05-11,41.7175
2023-05-12,41.8355
2023-05-13,41.8355
2023-05-14,41.8355
2023-05-15,42.1385
2023-05-16,40.4806
2023-05-17,38.7579
2023-05-18,39.1131
2023-05-19,39.4763
2023-05-20,39.4763
2023-05-21,39.4763
2023-05-22,41.826
2023-05-23,40.4497
2023-05-24,38.4133
2023-05-25,36.9741
2023-05-26,37.1457
2023-05-27,37.1457
2023-05-28,37.1457
2023-05-29,37.1457
2023-05-30,39.4639
2023-05-31,37.0718
2023-06-01,41.0269
2023-06-02,43.2469
2023-06-03,43.2469
2023-06-04,43.2469
2023-06-05,42.7297
2023-06-06,43.1274
2023-06-07,43.5949
2023-06-08,42.6283
2023-06-09,42.361
2023-06-10,42.361
2023-06-11,42.361
2023-06-12,42.2614
2023-06-13,42.2614
2023-06-14,40.6988
2023-06-15,46.8926
2023-06-16,49.4754
2023-06-17,49.4754
2023-06-18,49.4754
2023-06-19,49.4754
2023-06-20,47.234
2023-06-21,48.5131
2023-06-22,47.379
2023-06-23,46.9725
2023-06-24,46.9725
2023-06-25,46.9725
2023-06-26,48.3477
2023-06-27,48.5624
2023-06-28,46.8087
2023-06-29,49.8783
2023-06-30,51.1611
2023-07-01,51.1611
2023-07-02,51.1611
2023-07-03,51.5113
2023-07-04,51.5113
2023-07-05,51.5113
2023-07-06,51.1191
2023-07-07,52.063
2023-07-08,52.063
2023-07-09,52.063
2023-07-10,50.8111
2023-07-11,52.0992
2023-07-12,51.1637
2023-07-13,48.9412
2023-07-14,48.8415
2023-07-15,48.8415
2023-07-16,48.8415
2023-07-17,54.0132
2023-07-18,54.1032
2023-07-19,54.319
2023-07-20,57.3145
2023-07-21,57.0463
2023-07-22,57.0463
2023-07-23,57.0463
2023-07-24,56.0768
2023-07-25,53.8792
2023-07-26,56.9766
2023-07-27,58.9957
2023-07-28,58.5286
2023-07-29,58.5286
2023-07-30,58.5286
2023-07-31,55.8962
2023-08-01,55.8962
2023-08-02,58.6643
2023-08-03,57.4596
2023-08-04,55.7778
2023-08-05,55.7778
2023-08-06,55.7778
2023-08-07,58.916
2023-08-08,57.6576
2023-08-09,57.8832
2023-08-10,59.4478
2023-08-11,61.1027
2023-08-12,61.1027
2023-08-13,61.1027
2023-08-14,60.5257
2023-08-15,56.3574
2023-08-16,55.9065
2023-08-17,53.0524
2023-08-18,53.3681
2023-08-19,53.3681
2023-08-20,53.3681
2023-08-21,51.0932
2023-08-22,49.1298
2023-08-23,50.0204
2023-08-24,49.435
2023-08-25,49.8635
2023-08-26,49.8635
2023-08-27,49.8635
2023-08-28,51.1134
2023-08-29,52.7498
2023-08-30,52.4024
2023-08-31,53.1124
2023-09-01,55.0876
2023-09-02,55.0876
2023-09-03,55.0876
2023-09-04,55.0876
2023-09-05,52.3652
2023-09-06,51.5131
2023-09-07,52.4231
2023-09-08,52.971
2023-09-09,52.971
2023-09-10,52.971
2023-09-11,54.0297
2023-09-12,57.6045
2023-09-13,57.1231
2023-09-14,61.4823
2023-09-15,59.3998
2023-09-16,59.3998
2023-09-17,59.3998
2023-09-18,61.8766
2023-09-19,62.9536
2023-09-20,63.5512
2023-09-21,61.2408
2023-09-22,62.3139
2023-09-23,62.3139
2023-09-24,62.3139
2023-09-25,62.3139
2023-09-26,60.1217
2023-09-27,59.7592
2023-09-28,61.8698
2023-09-29,55.242
2023-09-30,55.242
2023-10-01,55.242
2023-10-02,53.1053
2023-10-03,51.3744
2023-10-04,54.5958
2023-10-05,56.8782
2023-10-06,55.6901
2023-10-07,55.6901
2023-10-08,55.6901
2023-10-09,55.2055
2023-10-10,53.0386
2023-10-11,55.9206
2023-10-12,53.4557
2023-10-13,54.6251
2023-10-14,54.6251
2023-10-15,54.6251
2023-10-16,57.9073
2023-10-17,60.6269
2023-10-18,57.5971
2023-10-19,54.2948
2023-10-20,51.3698
2023-10-21,51.3698
2023-10-22,51.3698
2023-10-23,50.2326
2023-10-24,59.4483
2023-10-25,60.0417
2023-10-26,60.0114
2023-10-27,55.0435
2023-10-28,55.0435
2023-10-29,55.0435
2023-10-30,57.9377
2023-10-31,59.3215
2023-11-01,60.2922
2023-11-02,59.944
2023-11-03,60.0831
2023-11-04,60.0831
2023-11-05,60.0831
2023-11-06,60.7082
2023-11-07,60.9328
2023-11-08,59.6503
2023-11-09,58.1005
2023-11-10,59.7348
2023-11-11,59.7348
2023-11-12,59.7348
2023-11-13,61.0721
2023-11-14,60.0568
2023-11-15,60.2113
2023-11-16,62.8253
2023-11-17,63.7076
2023-11-18,63.7076
2023-11-19,63.7076
2023-11-20,61.7771
2023-11-21,64.7197
2023-11-22,64.4785
2023-11-23,64.4785
2023-11-24,65.9059
2023-11-25,65.9059
2023-11-26,65.9059
2023-11-27,65.7979
2023-11-28,63.4675
2023-11-29,61.4582
2023-11-30,65.3339
2023-12-01,66.5806
2023-12-02,66.5806
2023-12-03,66.5806
2023-12-04,67.2498
2023-12-05,65.714
2023-12-06,61.9235
2023-12-07,58.3502
2023-12-08,59.2444
2023-12-09,59.2444
2023-12-10,59.2444
2023-12-11,61.864
2023-12-12,63.0285
2023-12-13,61.487
2023-12-14,56.8286
2023-12-15,55.9012
2023-12-16,55.9012
2023-12-17,55.9012
2023-12-18,56.9696
2023-12-19,55.3871
2023-12-20,53.137
2023-12-21,54.1688
2023-12-22,55.1895
2023-12-23,55.1895
2023-12-24,55.1895
2023-12-25,55.1895
2023-12-26,54.8804
2023-12-27,54.7363
2023-12-28,55.6284
2023-12-29,56.35
2023-12-30,56.35
2023-12-31,56.35
2024-01-01,56.35
2024-01-02,59.5905
2024-01-03,60.4611
2024-01-04,61.7301
2024-01-05,64.0581
2024-01-06,64.0581
2024-01-07,64.0581
2024-01-08,58.6322
2024-01-09,57.5374
2024-01-10,56.8725
2024-01-11,58.7588
2024-01-12,58.5481
2024-01-13,58.5481
2024-01-14,58.5481
2024-01-15,58.5481
2024-01-16,59.5973
2024-01-17,60.5048
2024-01-18,61.845
2024-01-19,63.6884
2024-01-20,63.6884
2024-01-21,63.6884
2024-01-22,66.7956
2024-01-23,65.8027
2024-01-24,67.3267
2024-01-25,74.5274
2024-01-26,69.4219
2024-01-27,69.4219
2024-01-28,69.4219
2024-01-29,68.6649
2024-01-30,69.2107
2024-01-31,69.5227
2024-02-01,65.1517
2024-02-02,65.9679
2024-02-03,65.9679
2024-02-04,65.9679
2024-02-05,66.666
2024-02-06,64.2853
2024-02-07,63.8875
2024-02-08,62.6576
2024-02-09,63.6031
2024-02-10,63.6031
2024-02-11,63.6031
2024-02-12,63.9649
2024-02-13,64.3317
2024-02-14,65.8633
2024-02-15,66.3964
2024-02-16,66.9156
2024-02-17,66.9156
2024-02-18,66.9156
2024-02-19,66.9156
2024-02-20,64.9907
2024-02-21,67.307
2024-02-22,70.3265
2024-02-23,69.1415
2024-02-24,69.1415
2024-02-25,69.1415
2024-02-26,68.7223
2024-02-27,67.8409
2024-02-28,66.8619
2024-02-29,63.996
2024-03-01,61.7127
2024-03-02,61.7127
2024-03-03,61.7127
2024-03-04,63.2717
2024-03-05,63.997
2024-03-06,65.1146
2024-03-07,63.4895
2024-03-08,63.8459
2024-03-09,63.8459
2024-03-10,63.8459
2024-03-11,64.7609
2024-03-12,65.9017
2024-03-13,65.4569
2024-03-14,64.6191
2024-03-15,65.1165
2024-03-16,65.1165
2024-03-17,65.1165
2024-03-18,63.4039
2024-03-19,65.2408
2024-03-20,65.8724
2024-03-21,64.066
2024-03-22,64.8236
2024-03-23,64.8236
2024-03-24,64.8236
2024-03-25,65.7173
2024-03-26,65.0889
2024-03-27,67.959
2024-03-28,68.4041
2024-03-29,68.4041
2024-03-30,68.4041
2024-03-31,68.4041
2024-04-01,65.1118
2024-04-02,64.3363
2024-04-03,63.5868
2024-04-04,62.1236
2024-04-05,63.4392
2024-04-06,63.4392
2024-04-07,63.4392
2024-04-08,61.9998
