,BERY US Equity
2020-04-13,49.5539
2020-04-14,49.8363
2020-04-15,47.4495
2020-04-16,48.3491
2020-04-17,50.3645
2020-04-18,50.3645
2020-04-19,50.3645
2020-04-20,49.6562
2020-04-21,48.8844
2020-04-22,49.521
2020-04-23,49.3145
2020-04-24,50.0438
2020-04-25,50.0438
2020-04-26,50.0438
2020-04-27,52.4869
2020-04-28,55.2708
2020-04-29,56.166
2020-04-30,54.5526
2020-05-01,56.3262
2020-05-02,56.3262
2020-05-03,56.3262
2020-05-04,57.3345
2020-05-05,57.6436
2020-05-06,56.7543
2020-05-07,58.0779
2020-05-08,60.0914
2020-05-09,60.0914
2020-05-10,60.0914
2020-05-11,57.0794
2020-05-12,54.5274
2020-05-13,49.1619
2020-05-14,52.4249
2020-05-15,52.7373
2020-05-16,52.7373
2020-05-17,52.7373
2020-05-18,55.5249
2020-05-19,53.5453
2020-05-20,53.698
2020-05-21,53.1557
2020-05-22,53.2445
2020-05-23,53.2445
2020-05-24,53.2445
2020-05-25,53.2445
2020-05-26,56.8811
2020-05-27,59.6849
2020-05-28,58.9382
2020-05-29,58.5772
2020-05-30,58.5772
2020-05-31,58.5772
2020-06-01,59.4759
2020-06-02,58.1339
2020-06-03,59.0369
2020-06-04,59.646
2020-06-05,61.3397
2020-06-06,61.3397
2020-06-07,61.3397
2020-06-08,63.459
2020-06-09,59.9798
2020-06-10,55.6755
2020-06-11,51.6086
2020-06-12,52.8735
2020-06-13,52.8735
2020-06-14,52.8735
2020-06-15,53.7704
2020-06-16,54.8609
2020-06-17,53.3813
2020-06-18,53.3813
2020-06-19,54.1438
2020-06-20,54.1438
2020-06-21,54.1438
2020-06-22,52.404
2020-06-23,51.3696
2020-06-24,50.3896
2020-06-25,49.8323
2020-06-26,48.542
2020-06-27,48.542
2020-06-28,48.542
2020-06-29,53.062
2020-06-30,53.9605
2020-07-01,53.7337
2020-07-02,54.998
2020-07-03,54.998
2020-07-04,54.998
2020-07-05,54.998
2020-07-06,55.2839
2020-07-07,54.344
2020-07-08,53.0017
2020-07-09,51.4674
2020-07-10,52.3006
2020-07-11,52.3006
2020-07-12,52.3006
2020-07-13,53.133
2020-07-14,54.7017
2020-07-15,56.404
2020-07-16,58.0206
2020-07-17,58.3099
2020-07-18,58.3099
2020-07-19,58.3099
2020-07-20,58.0268
2020-07-21,58.0916
2020-07-22,58.175
2020-07-23,59.2986
2020-07-24,58.932
2020-07-25,58.932
2020-07-26,58.932
2020-07-27,59.9565
2020-07-28,57.3421
2020-07-29,58.3696
2020-07-30,57.1902
2020-07-31,61.378
2020-08-01,61.378
2020-08-02,61.378
2020-08-03,64.0652
2020-08-04,64.6052
2020-08-05,65.6724
2020-08-06,65.2549
2020-08-07,66.5342
2020-08-08,66.5342
2020-08-09,66.5342
2020-08-10,66.5889
2020-08-11,66.7716
2020-08-12,67.2982
2020-08-13,67.4137
2020-08-14,67.2908
2020-08-15,67.2908
2020-08-16,67.2908
2020-08-17,66.8494
2020-08-18,66.7523
2020-08-19,66.7856
2020-08-20,66.476
2020-08-21,61.4961
2020-08-22,61.4961
2020-08-23,61.4961
2020-08-24,60.6305
2020-08-25,60.2857
2020-08-26,58.2602
2020-08-27,57.9195
2020-08-28,60.196
2020-08-29,60.196
2020-08-30,60.196
2020-08-31,57.2977
2020-09-01,60.5773
2020-09-02,62.5843
2020-09-03,58.1092
2020-09-04,58.9516
2020-09-05,58.9516
2020-09-06,58.9516
2020-09-07,58.9516
2020-09-08,54.3504
2020-09-09,57.2129
2020-09-10,56.1577
2020-09-11,55.5521
2020-09-12,55.5521
2020-09-13,55.5521
2020-09-14,56.4826
2020-09-15,53.9672
2020-09-16,52.981
2020-09-17,52.5834
2020-09-18,48.4461
2020-09-19,48.4461
2020-09-20,48.4461
2020-09-21,45.9593
2020-09-22,45.9838
2020-09-23,44.643
2020-09-24,45.4401
2020-09-25,44.7519
2020-09-26,44.7519
2020-09-27,44.7519
2020-09-28,47.0588
2020-09-29,45.6197
2020-09-30,47.2873
2020-10-01,49.8103
2020-10-02,51.2629
2020-10-03,51.2629
2020-10-04,51.2629
2020-10-05,51.7752
2020-10-06,51.6221
2020-10-07,50.4643
2020-10-08,51.4653
2020-10-09,49.6741
2020-10-10,49.6741
2020-10-11,49.6741
2020-10-12,48.584
2020-10-13,50.9903
2020-10-14,51.6448
2020-10-15,52.2286
2020-10-16,52.2546
2020-10-17,52.2546
2020-10-18,52.2546
2020-10-19,49.9279
2020-10-20,50.8819
2020-10-21,50.1199
2020-10-22,51.0193
2020-10-23,52.3525
2020-10-24,52.3525
2020-10-25,52.3525
2020-10-26,46.465
2020-10-27,43.8438
2020-10-28,41.9472
2020-10-29,43.3619
2020-10-30,43.0005
2020-10-31,43.0005
2020-11-01,43.0005
2020-11-02,45.072
2020-11-03,49.1671
2020-11-04,46.7856
2020-11-05,52.1173
2020-11-06,52.6747
2020-11-07,52.6747
2020-11-08,52.6747
2020-11-09,53.7878
2020-11-10,57.2992
2020-11-11,57.6733
2020-11-12,57.6183
2020-11-13,59.3995
2020-11-14,59.3995
2020-11-15,59.3995
2020-11-16,60.5181
2020-11-17,61.5939
2020-11-18,58.1165
2020-11-19,61.2407
2020-11-20,58.1507
2020-11-21,58.1507
2020-11-22,58.1507
2020-11-23,58.5644
2020-11-24,58.9651
2020-11-25,57.6203
2020-11-26,57.6203
2020-11-27,56.7461
2020-11-28,56.7461
2020-11-29,56.7461
2020-11-30,55.0712
2020-12-01,59.2275
2020-12-02,57.0897
2020-12-03,55.3792
2020-12-04,57.7999
2020-12-05,57.7999
2020-12-06,57.7999
2020-12-07,56.1975
2020-12-08,54.4381
2020-12-09,55.4143
2020-12-10,53.4639
2020-12-11,53.3901
2020-12-12,53.3901
2020-12-13,53.3901
2020-12-14,52.7621
2020-12-15,55.6545
2020-12-16,55.6545
2020-12-17,55.7627
2020-12-18,55.1504
2020-12-19,55.1504
2020-12-20,55.1504
2020-12-21,54.4754
2020-12-22,53.4047
2020-12-23,56.6301
2020-12-24,58.388
2020-12-25,58.388
2020-12-26,58.388
2020-12-27,58.388
2020-12-28,56.8474
2020-12-29,56.354
2020-12-30,58.9349
2020-12-31,59.0192
2021-01-01,59.0192
2021-01-02,59.0192
2021-01-03,59.0192
2021-01-04,58.0336
2021-01-05,57.9086
2021-01-06,59.3799
2021-01-07,54.6383
2021-01-08,51.3738
2021-01-09,51.3738
2021-01-10,51.3738
2021-01-11,52.7134
2021-01-12,52.55
2021-01-13,51.4234
2021-01-14,51.3124
2021-01-15,49.1183
2021-01-16,49.1183
2021-01-17,49.1183
2021-01-18,49.1183
2021-01-19,45.5893
2021-01-20,48.1493
2021-01-21,50.233
2021-01-22,47.4702
2021-01-23,47.4702
2021-01-24,47.4702
2021-01-25,45.3068
2021-01-26,43.9403
2021-01-27,41.0099
2021-01-28,42.1069
2021-01-29,41.6752
2021-01-30,41.6752
2021-01-31,41.6752
2021-02-01,43.529
2021-02-02,46.6844
2021-02-03,48.1447
2021-02-04,49.6464
2021-02-05,59.5447
2021-02-06,59.5447
2021-02-07,59.5447
2021-02-08,63.1675
2021-02-09,63.9426
2021-02-10,61.4611
2021-02-11,58.955
2021-02-12,60.483
2021-02-13,60.483
2021-02-14,60.483
2021-02-15,60.483
2021-02-16,58.3932
2021-02-17,58.0998
2021-02-18,55.4394
2021-02-19,56.115
2021-02-20,56.115
2021-02-21,56.115
2021-02-22,54.2814
2021-02-23,54.7728
2021-02-24,54.4365
2021-02-25,53.5968
2021-02-26,51.9828
2021-02-27,51.9828
2021-02-28,51.9828
2021-03-01,55.8071
2021-03-02,55.8253
2021-03-03,57.3865
2021-03-04,56.3328
2021-03-05,58.0705
2021-03-06,58.0705
2021-03-07,58.0705
2021-03-08,59.1734
2021-03-09,58.995
2021-03-10,60.6767
2021-03-11,57.1175
2021-03-12,57.5559
2021-03-13,57.5559
2021-03-14,57.5559
2021-03-15,57.2783
2021-03-16,55.491
2021-03-17,56.1882
2021-03-18,56.1622
2021-03-19,55.5243
2021-03-20,55.5243
2021-03-21,55.5243
2021-03-22,59.1813
2021-03-23,61.742
2021-03-24,60.9998
2021-03-25,61.0536
2021-03-26,62.0469
2021-03-27,62.0469
2021-03-28,62.0469
2021-03-29,62.7789
2021-03-30,61.4921
2021-03-31,59.7822
2021-04-01,60.0989
2021-04-02,60.0989
2021-04-03,60.0989
2021-04-04,60.0989
2021-04-05,61.7536
2021-04-06,62.249
2021-04-07,61.2391
2021-04-08,58.9213
2021-04-09,61.5507
2021-04-10,61.5507
2021-04-11,61.5507
2021-04-12,61.3956
2021-04-13,59.8351
2021-04-14,56.676
2021-04-15,60.0897
2021-04-16,59.6213
2021-04-17,59.6213
2021-04-18,59.6213
2021-04-19,59.6822
2021-04-20,59.0977
2021-04-21,60.2426
2021-04-22,57.5574
2021-04-23,57.9364
2021-04-24,57.9364
2021-04-25,57.9364
2021-04-26,55.6678
2021-04-27,55.3094
2021-04-28,56.2564
2021-04-29,59.4264
2021-04-30,59.9236
2021-05-01,59.9236
2021-05-02,59.9236
2021-05-03,60.6394
2021-05-04,64.4241
2021-05-05,65.1717
2021-05-06,67.4013
2021-05-07,68.1853
2021-05-08,68.1853
2021-05-09,68.1853
2021-05-10,67.9037
2021-05-11,67.9892
2021-05-12,64.6417
2021-05-13,68.0519
2021-05-14,68.3087
2021-05-15,68.3087
2021-05-16,68.3087
2021-05-17,70.3288
2021-05-18,66.8943
2021-05-19,66.9924
2021-05-20,67.1434
2021-05-21,68.4065
2021-05-22,68.4065
2021-05-23,68.4065
2021-05-24,65.4935
2021-05-25,61.7492
2021-05-26,61.1924
2021-05-27,61.1924
2021-05-28,61.234
2021-05-29,61.234
2021-05-30,61.234
2021-05-31,61.234
2021-06-01,62.36
2021-06-02,60.3129
2021-06-03,60.8791
2021-06-04,61.4912
2021-06-05,61.4912
2021-06-06,61.4912
2021-06-07,56.5546
2021-06-08,55.1
2021-06-09,54.1691
2021-06-10,53.2682
2021-06-11,55.6345
2021-06-12,55.6345
2021-06-13,55.6345
2021-06-14,54.5589
2021-06-15,52.0602
2021-06-16,51.6234
2021-06-17,48.0639
2021-06-18,45.0748
2021-06-19,45.0748
2021-06-20,45.0748
2021-06-21,47.9453
2021-06-22,48.9466
2021-06-23,46.8311
2021-06-24,49.0806
2021-06-25,52.8361
2021-06-26,52.8361
2021-06-27,52.8361
2021-06-28,51.357
2021-06-29,50.5101
2021-06-30,50.5867
2021-07-01,51.2376
2021-07-02,52.5816
2021-07-03,52.5816
2021-07-04,52.5816
2021-07-05,52.5816
2021-07-06,50.6648
2021-07-07,54.2874
2021-07-08,50.5779
2021-07-09,52.84
2021-07-10,52.84
2021-07-11,52.84
2021-07-12,52.6301
2021-07-13,50.7535
2021-07-14,51.7667
2021-07-15,50.1526
2021-07-16,49.4072
2021-07-17,49.4072
2021-07-18,49.4072
2021-07-19,46.568
2021-07-20,47.6504
2021-07-21,47.2298
2021-07-22,45.7074
2021-07-23,46.5695
2021-07-24,46.5695
2021-07-25,46.5695
2021-07-26,48.4874
2021-07-27,47.7572
2021-07-28,46.8705
2021-07-29,48.0445
2021-07-30,48.2515
2021-07-31,48.2515
2021-08-01,48.2515
2021-08-02,49.0022
2021-08-03,51.1151
2021-08-04,46.7718
2021-08-05,44.997
2021-08-06,47.9177
2021-08-07,47.9177
2021-08-08,47.9177
2021-08-09,51.2891
2021-08-10,51.6743
2021-08-11,51.9625
2021-08-12,52.6792
2021-08-13,51.6171
2021-08-14,51.6171
2021-08-15,51.6171
2021-08-16,51.9235
2021-08-17,49.2264
2021-08-18,49.5505
2021-08-19,46.9035
2021-08-20,47.337
2021-08-21,47.337
2021-08-22,47.337
2021-08-23,47.6213
2021-08-24,48.8592
2021-08-25,56.7488
2021-08-26,54.6507
2021-08-27,54.7496
2021-08-28,54.7496
2021-08-29,54.7496
2021-08-30,56.2784
2021-08-31,55.9316
2021-09-01,58.0931
2021-09-02,59.4793
2021-09-03,58.5773
2021-09-04,58.5773
2021-09-05,58.5773
2021-09-06,58.5773
2021-09-07,50.4569
2021-09-08,49.9143
2021-09-09,47.0243
2021-09-10,46.425
2021-09-11,46.425
2021-09-12,46.425
2021-09-13,45.702
2021-09-14,44.9062
2021-09-15,45.9101
2021-09-16,43.5901
2021-09-17,39.8967
2021-09-18,39.8967
2021-09-19,39.8967
2021-09-20,39.1499
2021-09-21,38.0738
2021-09-22,42.4946
2021-09-23,46.2975
2021-09-24,44.9574
2021-09-25,44.9574
2021-09-26,44.9574
2021-09-27,45.1191
2021-09-28,43.9183
2021-09-29,43.8736
2021-09-30,41.6568
2021-10-01,42.898
2021-10-02,42.898
2021-10-03,42.898
2021-10-04,43.0472
2021-10-05,45.2948
2021-10-06,44.2026
2021-10-07,44.2932
2021-10-08,41.2224
2021-10-09,41.2224
2021-10-10,41.2224
2021-10-11,40.5447
2021-10-12,40.9979
2021-10-13,41.2955
2021-10-14,45.7606
2021-10-15,50.7543
2021-10-16,50.7543
2021-10-17,50.7543
2021-10-18,50.9585
2021-10-19,53.9925
2021-10-20,56.6327
2021-10-21,55.8115
2021-10-22,58.3941
2021-10-23,58.3941
2021-10-24,58.3941
2021-10-25,58.6026
2021-10-26,58.7737
2021-10-27,57.5139
2021-10-28,59.17
2021-10-29,53.7118
2021-10-30,53.7118
2021-10-31,53.7118
2021-11-01,55.8304
2021-11-02,58.2839
2021-11-03,60.3498
2021-11-04,56.7623
2021-11-05,58.0521
2021-11-06,58.0521
2021-11-07,58.0521
2021-11-08,55.5832
2021-11-09,56.3514
2021-11-10,55.7477
2021-11-11,56.461
2021-11-12,58.6894
2021-11-13,58.6894
2021-11-14,58.6894
2021-11-15,57.964
2021-11-16,59.9155
2021-11-17,61.3951
2021-11-18,50.0498
2021-11-19,49.9683
2021-11-20,49.9683
2021-11-21,49.9683
2021-11-22,52.0282
2021-11-23,50.1236
2021-11-24,49.1821
2021-11-25,49.1821
2021-11-26,51.8467
2021-11-27,51.8467
2021-11-28,51.8467
2021-11-29,60.2966
2021-11-30,55.2971
2021-12-01,55.327
2021-12-02,57.3931
2021-12-03,56.562
2021-12-04,56.562
2021-12-05,56.562
2021-12-06,57.5817
2021-12-07,59.2869
2021-12-08,59.358
2021-12-09,58.6385
2021-12-10,59.1507
2021-12-11,59.1507
2021-12-12,59.1507
2021-12-13,56.3683
2021-12-14,54.5448
2021-12-15,54.9801
2021-12-16,55.2528
2021-12-17,52.5755
2021-12-18,52.5755
2021-12-19,52.5755
2021-12-20,50.3431
2021-12-21,53.8999
2021-12-22,54.4183
2021-12-23,54.8418
2021-12-24,54.8418
2021-12-25,54.8418
2021-12-26,54.8418
2021-12-27,56.9918
2021-12-28,59.0697
2021-12-29,60.513
2021-12-30,59.2126
2021-12-31,59.8778
2022-01-01,59.8778
2022-01-02,59.8778
2022-01-03,57.8589
2022-01-04,58.6202
2022-01-05,58.1224
2022-01-06,58.4377
2022-01-07,58.1754
2022-01-08,58.1754
2022-01-09,58.1754
2022-01-10,55.6382
2022-01-11,56.0967
2022-01-12,57.1773
2022-01-13,57.9574
2022-01-14,55.8758
2022-01-15,55.8758
2022-01-16,55.8758
2022-01-17,55.8758
2022-01-18,54.892
2022-01-19,56.9023
2022-01-20,53.8074
2022-01-21,48.2717
2022-01-22,48.2717
2022-01-23,48.2717
2022-01-24,46.8886
2022-01-25,45.6098
2022-01-26,42.9117
2022-01-27,44.8585
2022-01-28,44.7183
2022-01-29,44.7183
2022-01-30,44.7183
2022-01-31,45.5763
2022-02-01,45.6657
2022-02-02,45.3763
2022-02-03,38.8701
2022-02-04,36.1018
2022-02-05,36.1018
2022-02-06,36.1018
2022-02-07,39.0933
2022-02-08,38.922
2022-02-09,39.5841
2022-02-10,39.1002
2022-02-11,37.9166
2022-02-12,37.9166
2022-02-13,37.9166
2022-02-14,38.8379
2022-02-15,41.6433
2022-02-16,41.1997
2022-02-17,40.4568
2022-02-18,39.9271
2022-02-19,39.9271
2022-02-20,39.9271
2022-02-21,39.9271
2022-02-22,38.6037
2022-02-23,37.539
2022-02-24,36.5128
2022-02-25,41.3155
2022-02-26,41.3155
2022-02-27,41.3155
2022-02-28,38.8783
2022-03-01,35.4046
2022-03-02,36.5724
2022-03-03,36.9095
2022-03-04,34.4221
2022-03-05,34.4221
2022-03-06,34.4221
2022-03-07,30.1598
2022-03-08,31.8906
2022-03-09,37.8546
2022-03-10,37.9763
2022-03-11,37.8358
2022-03-12,37.8358
2022-03-13,37.8358
2022-03-14,41.0366
2022-03-15,41.2972
2022-03-16,42.884
2022-03-17,44.4185
2022-03-18,45.1417
2022-03-19,45.1417
2022-03-20,45.1417
2022-03-21,43.6336
2022-03-22,45.0529
2022-03-23,41.9589
2022-03-24,41.723
2022-03-25,43.2699
2022-03-26,43.2699
2022-03-27,43.2699
2022-03-28,42.5992
2022-03-29,47.5654
2022-03-30,44.6545
2022-03-31,43.2055
2022-04-01,45.8751
2022-04-02,45.8751
2022-04-03,45.8751
2022-04-04,43.9602
2022-04-05,42.8836
2022-04-06,42.2978
2022-04-07,40.6986
2022-04-08,41.836
2022-04-09,41.836
2022-04-10,41.836
2022-04-11,43.2389
2022-04-12,42.3023
2022-04-13,43.3896
2022-04-14,43.3739
2022-04-15,43.3739
2022-04-16,43.3739
2022-04-17,43.3739
2022-04-18,41.2197
2022-04-19,46.2679
2022-04-20,48.0702
2022-04-21,48.0702
2022-04-22,45.4132
2022-04-23,45.4132
2022-04-24,45.4132
2022-04-25,44.8468
2022-04-26,42.3001
2022-04-27,44.3436
2022-04-28,46.7052
2022-04-29,44.4762
2022-04-30,44.4762
2022-05-01,44.4762
2022-05-02,45.5696
2022-05-03,47.015
2022-05-04,50.5084
2022-05-05,47.4176
2022-05-06,49.7931
2022-05-07,49.7931
2022-05-08,49.7931
2022-05-09,44.4494
2022-05-10,43.2772
2022-05-11,41.12
2022-05-12,40.891
2022-05-13,42.8821
2022-05-14,42.8821
2022-05-15,42.8821
2022-05-16,43.0547
2022-05-17,46.8734
2022-05-18,43.6603
2022-05-19,45.1119
2022-05-20,45.0327
2022-05-21,45.0327
2022-05-22,45.0327
2022-05-23,47.5701
2022-05-24,48.0507
2022-05-25,48.6477
2022-05-26,50.5355
2022-05-27,51.9436
2022-05-28,51.9436
2022-05-29,51.9436
2022-05-30,51.9436
2022-05-31,50.7201
2022-06-01,50.0392
2022-06-02,52.3771
2022-06-03,52.2772
2022-06-04,52.2772
2022-06-05,52.2772
2022-06-06,53.8846
2022-06-07,53.6378
2022-06-08,52.4309
2022-06-09,51.3758
2022-06-10,48.2299
2022-06-11,48.2299
2022-06-12,48.2299
2022-06-13,44.1671
2022-06-14,43.8313
2022-06-15,44.5939
2022-06-16,39.8619
2022-06-17,41.4902
2022-06-18,41.4902
2022-06-19,41.4902
2022-06-20,41.4902
2022-06-21,41.906
2022-06-22,42.2751
2022-06-23,45.0038
2022-06-24,50.2847
2022-06-25,50.2847
2022-06-26,50.2847
2022-06-27,50.5691
2022-06-28,48.7909
2022-06-29,47.022
2022-06-30,46.5744
2022-07-01,47.8821
2022-07-02,47.8821
2022-07-03,47.8821
2022-07-04,47.8821
2022-07-05,46.5106
2022-07-06,46.3911
2022-07-07,46.4623
2022-07-08,43.9143
2022-07-09,43.9143
2022-07-10,43.9143
2022-07-11,43.5924
2022-07-12,44.5105
2022-07-13,44.293
2022-07-14,43.9281
2022-07-15,44.0111
2022-07-16,44.0111
2022-07-17,44.0111
2022-07-18,44.9797
2022-07-19,48.3741
2022-07-20,50.0345
2022-07-21,52.047
2022-07-22,51.4866
2022-07-23,51.4866
2022-07-24,51.4866
2022-07-25,51.5052
2022-07-26,50.9586
2022-07-27,52.6712
2022-07-28,53.109
2022-07-29,53.5534
2022-07-30,53.5534
2022-07-31,53.5534
2022-08-01,53.6325
2022-08-02,47.6163
2022-08-03,46.6913
2022-08-04,49.4291
2022-08-05,48.4158
2022-08-06,48.4158
2022-08-07,48.4158
2022-08-08,50.5534
2022-08-09,50.0875
2022-08-10,55.575
2022-08-11,55.2168
2022-08-12,56.9722
2022-08-13,56.9722
2022-08-14,56.9722
2022-08-15,58.0037
2022-08-16,59.2549
2022-08-17,56.0022
2022-08-18,55.4665
2022-08-19,53.7641
2022-08-20,53.7641
2022-08-21,53.7641
2022-08-22,50.2912
2022-08-23,51.9519
2022-08-24,51.4775
2022-08-25,52.7605
2022-08-26,47.8821
2022-08-27,47.8821
2022-08-28,47.8821
2022-08-29,48.3245
2022-08-30,46.9098
2022-08-31,45.4294
2022-09-01,44.776
2022-09-02,44.8623
2022-09-03,44.8623
2022-09-04,44.8623
2022-09-05,44.8623
2022-09-06,43.5758
2022-09-07,48.1872
2022-09-08,49.5506
2022-09-09,52.6788
2022-09-10,52.6788
2022-09-11,52.6788
2022-09-12,53.5378
2022-09-13,48.3997
2022-09-14,44.9668
2022-09-15,45.4367
2022-09-16,42.6208
2022-09-17,42.6208
2022-09-18,42.6208
2022-09-19,44.0592
2022-09-20,41.3162
2022-09-21,39.6153
2022-09-22,37.5774
2022-09-23,37.2732
2022-09-24,37.2732
2022-09-25,37.2732
2022-09-26,35.9601
2022-09-27,35.4855
2022-09-28,38.9053
2022-09-29,37.8425
2022-09-30,37.5018
2022-10-01,37.5018
2022-10-02,37.5018
2022-10-03,39.7062
2022-10-04,42.6665
2022-10-05,42.4795
2022-10-06,41.68
2022-10-07,39.3011
2022-10-08,39.3011
2022-10-09,39.3011
2022-10-10,39.2875
2022-10-11,39.4389
2022-10-12,38.3508
2022-10-13,40.9551
2022-10-14,40.101
2022-10-15,40.101
2022-10-16,40.101
2022-10-17,42.3526
2022-10-18,43.7483
2022-10-19,42.355
2022-10-20,40.4324
2022-10-21,43.1442
2022-10-22,43.1442
2022-10-23,43.1442
2022-10-24,42.4927
2022-10-25,43.4394
2022-10-26,43.1131
2022-10-27,41.7976
2022-10-28,45.5729
2022-10-29,45.5729
2022-10-30,45.5729
2022-10-31,44.0133
2022-11-01,44.9055
2022-11-02,42.6024
2022-11-03,42.3
2022-11-04,45.8574
2022-11-05,45.8574
2022-11-06,45.8574
2022-11-07,47.5879
2022-11-08,47.9399
2022-11-09,47.518
2022-11-10,53.5492
2022-11-11,53.7337
2022-11-12,53.7337
2022-11-13,53.7337
2022-11-14,51.7433
2022-11-15,54.9448
2022-11-16,55.0256
2022-11-17,57.6498
2022-11-18,57.6081
2022-11-19,57.6081
2022-11-20,57.6081
2022-11-21,56.5932
2022-11-22,59.0499
2022-11-23,60.7237
2022-11-24,60.7237
2022-11-25,61.1239
2022-11-26,61.1239
2022-11-27,61.1239
2022-11-28,59.8398
2022-11-29,60.65
2022-11-30,63.0859
2022-12-01,65.6239
2022-12-02,66.0186
2022-12-03,66.0186
2022-12-04,66.0186
2022-12-05,65.9451
2022-12-06,66.736
2022-12-07,64.9492
2022-12-08,64.6717
2022-12-09,63.0996
2022-12-10,63.0996
2022-12-11,63.0996
2022-12-12,64.4687
2022-12-13,65.4594
2022-12-14,64.4126
2022-12-15,61.2464
2022-12-16,60.5323
2022-12-17,60.5323
2022-12-18,60.5323
2022-12-19,58.6066
2022-12-20,58.3151
2022-12-21,59.2072
2022-12-22,57.9987
2022-12-23,59.7005
2022-12-24,59.7005
2022-12-25,59.7005
2022-12-26,59.7005
2022-12-27,61.338
2022-12-28,57.8533
2022-12-29,59.969
2022-12-30,59.4014
2022-12-31,59.4014
2023-01-01,59.4014
2023-01-02,59.4014
2023-01-03,59.4532
2023-01-04,61.2593
2023-01-05,59.3501
2023-01-06,60.5864
2023-01-07,60.5864
2023-01-08,60.5864
2023-01-09,60.7408
2023-01-10,60.4686
2023-01-11,61.011
2023-01-12,60.8957
2023-01-13,60.3065
2023-01-14,60.3065
2023-01-15,60.3065
2023-01-16,60.3065
2023-01-17,58.4064
2023-01-18,55.538
2023-01-19,52.8777
2023-01-20,54.104
2023-01-21,54.104
2023-01-22,54.104
2023-01-23,55.1362
2023-01-24,52.8097
2023-01-25,50.792
2023-01-26,53.3851
2023-01-27,54.622
2023-01-28,54.622
2023-01-29,54.622
2023-01-30,54.7744
2023-01-31,58.4467
2023-02-01,58.3366
2023-02-02,64.7005
2023-02-03,61.8227
2023-02-04,61.8227
2023-02-05,61.8227
2023-02-06,59.5114
2023-02-07,59.312
2023-02-08,55.3311
2023-02-09,54.8493
2023-02-10,56.3653
2023-02-11,56.3653
2023-02-12,56.3653
2023-02-13,57.7775
2023-02-14,57.922
2023-02-15,58.7972
2023-02-16,56.1783
2023-02-17,56.8474
2023-02-18,56.8474
2023-02-19,56.8474
2023-02-20,56.8474
2023-02-21,53.1754
2023-02-22,52.5556
2023-02-23,52.8504
2023-02-24,53.0873
2023-02-25,53.0873
2023-02-26,53.0873
2023-02-27,54.2123
2023-02-28,55.2624
2023-03-01,57.9689
2023-03-02,58.0479
2023-03-03,58.8869
2023-03-04,58.8869
2023-03-05,58.8869
2023-03-06,53.5099
2023-03-07,52.2282
2023-03-08,50.3451
2023-03-09,47.5518
2023-03-10,44.2463
2023-03-11,44.2463
2023-03-12,44.2463
2023-03-13,42.4948
2023-03-14,44.3612
2023-03-15,40.6561
2023-03-16,42.5788
2023-03-17,39.6272
2023-03-18,39.6272
2023-03-19,39.6272
2023-03-20,42.6435
