,PFSI US Equity
2020-06-24,66.1029
2020-06-25,67.2779
2020-06-26,66.0035
2020-06-27,66.0035
2020-06-28,66.0035
2020-06-29,62.5514
2020-06-30,63.8552
2020-07-01,63.6558
2020-07-02,60.738
2020-07-03,60.738
2020-07-04,60.738
2020-07-05,60.738
2020-07-06,61.58
2020-07-07,58.7142
2020-07-08,59.3769
2020-07-09,59.3048
2020-07-10,60.7659
2020-07-11,60.7659
2020-07-12,60.7659
2020-07-13,58.8979
2020-07-14,59.018
2020-07-15,62.3044
2020-07-16,62.733
2020-07-17,64.2927
2020-07-18,64.2927
2020-07-19,64.2927
2020-07-20,64.4849
2020-07-21,64.5911
2020-07-22,65.4906
2020-07-23,64.941
2020-07-24,62.4857
2020-07-25,62.4857
2020-07-26,62.4857
2020-07-27,64.8665
2020-07-28,66.1779
2020-07-29,67.8966
2020-07-30,70.0876
2020-07-31,68.5224
2020-08-01,68.5224
2020-08-02,68.5224
2020-08-03,69.1699
2020-08-04,69.6859
2020-08-05,70.7251
2020-08-06,71.3568
2020-08-07,72.6039
2020-08-08,72.6039
2020-08-09,72.6039
2020-08-10,73.1048
2020-08-11,73.4896
2020-08-12,74.3077
2020-08-13,61.3666
2020-08-14,63.2635
2020-08-15,63.2635
2020-08-16,63.2635
2020-08-17,63.3468
2020-08-18,60.6195
2020-08-19,60.7108
2020-08-20,60.1339
2020-08-21,61.0278
2020-08-22,61.0278
2020-08-23,61.0278
2020-08-24,64.4847
2020-08-25,62.272
2020-08-26,63.0079
2020-08-27,63.0955
2020-08-28,66.1629
2020-08-29,66.1629
2020-08-30,66.1629
2020-08-31,65.4029
2020-09-01,66.885
2020-09-02,66.1585
2020-09-03,59.9299
2020-09-04,58.9763
2020-09-05,58.9763
2020-09-06,58.9763
2020-09-07,58.9763
2020-09-08,59.0859
2020-09-09,62.5743
2020-09-10,62.5043
2020-09-11,63.7096
2020-09-12,63.7096
2020-09-13,63.7096
2020-09-14,68.4332
2020-09-15,68.2907
2020-09-16,68.773
2020-09-17,67.6832
2020-09-18,69.3178
2020-09-19,69.3178
2020-09-20,69.3178
2020-09-21,64.8787
2020-09-22,62.2541
2020-09-23,62.6222
2020-09-24,60.6345
2020-09-25,61.291
2020-09-26,61.291
2020-09-27,61.291
2020-09-28,64.7577
2020-09-29,64.4236
2020-09-30,63.9008
2020-10-01,64.6871
2020-10-02,66.2219
2020-10-03,66.2219
2020-10-04,66.2219
2020-10-05,66.7566
2020-10-06,63.7211
2020-10-07,64.9076
2020-10-08,66.3314
2020-10-09,70.7138
2020-10-10,70.7138
2020-10-11,70.7138
2020-10-12,71.3812
2020-10-13,71.9218
2020-10-14,70.9417
2020-10-15,71.5578
2020-10-16,69.5717
2020-10-17,69.5717
2020-10-18,69.5717
2020-10-19,64.3654
2020-10-20,60.9155
2020-10-21,54.8669
2020-10-22,52.2322
2020-10-23,54.0313
2020-10-24,54.0313
2020-10-25,54.0313
2020-10-26,48.8485
2020-10-27,47.0929
2020-10-28,44.7771
2020-10-29,44.52
2020-10-30,43.8748
2020-10-31,43.8748
2020-11-01,43.8748
2020-11-02,44.3879
2020-11-03,46.5672
2020-11-04,50.8682
2020-11-05,52.5392
2020-11-06,49.8922
2020-11-07,49.8922
2020-11-08,49.8922
2020-11-09,45.7969
2020-11-10,50.4438
2020-11-11,51.6817
2020-11-12,52.1925
2020-11-13,51.4836
2020-11-14,51.4836
2020-11-15,51.4836
2020-11-16,52.6781
2020-11-17,51.581
2020-11-18,51.3081
2020-11-19,52.7186
2020-11-20,51.4319
2020-11-21,51.4319
2020-11-22,51.4319
2020-11-23,52.7558
2020-11-24,52.7953
2020-11-25,52.6737
2020-11-26,52.6737
2020-11-27,53.2034
2020-11-28,53.2034
2020-11-29,53.2034
2020-11-30,53.4586
2020-12-01,55.3347
2020-12-02,57.3393
2020-12-03,56.0132
2020-12-04,54.2434
2020-12-05,54.2434
2020-12-06,54.2434
2020-12-07,53.3304
2020-12-08,53.6969
2020-12-09,54.3203
2020-12-10,55.2987
2020-12-11,55.7297
2020-12-12,55.7297
2020-12-13,55.7297
2020-12-14,55.6149
2020-12-15,59.3792
2020-12-16,61.5139
2020-12-17,62.6222
2020-12-18,61.4027
2020-12-19,61.4027
2020-12-20,61.4027
2020-12-21,63.7173
2020-12-22,67.2947
2020-12-23,65.0756
2020-12-24,59.4613
2020-12-25,59.4613
2020-12-26,59.4613
2020-12-27,59.4613
2020-12-28,57.5237
2020-12-29,56.054
2020-12-30,58.4209
2020-12-31,58.9691
2021-01-01,58.9691
2021-01-02,58.9691
2021-01-03,58.9691
2021-01-04,53.645
2021-01-05,52.6387
2021-01-06,47.9831
2021-01-07,48.5613
2021-01-08,47.1736
2021-01-09,47.1736
2021-01-10,47.1736
2021-01-11,46.5728
2021-01-12,47.9166
2021-01-13,47.4698
2021-01-14,47.5145
2021-01-15,46.2269
2021-01-16,46.2269
2021-01-17,46.2269
2021-01-18,46.2269
2021-01-19,47.9324
2021-01-20,52.0562
2021-01-21,53.0477
2021-01-22,50.7185
2021-01-23,50.7185
2021-01-24,50.7185
2021-01-25,52.5266
2021-01-26,50.7709
2021-01-27,47.6247
2021-01-28,50.6027
2021-01-29,48.4493
2021-01-30,48.4493
2021-01-31,48.4493
2021-02-01,51.7915
2021-02-02,54.5501
2021-02-03,54.2264
2021-02-04,55.7869
2021-02-05,56.2122
2021-02-06,56.2122
2021-02-07,56.2122
2021-02-08,55.9339
2021-02-09,52.7895
2021-02-10,53.7152
2021-02-11,55.8093
2021-02-12,56.4314
2021-02-13,56.4314
2021-02-14,56.4314
2021-02-15,56.4314
2021-02-16,56.9538
2021-02-17,56.8129
2021-02-18,53.8127
2021-02-19,54.2589
2021-02-20,54.2589
2021-02-21,54.2589
2021-02-22,50.915
2021-02-23,51.5064
2021-02-24,52.1035
2021-02-25,47.3354
2021-02-26,47.8461
2021-02-27,47.8461
2021-02-28,47.8461
2021-03-01,50.9749
2021-03-02,51.7978
2021-03-03,49.0531
2021-03-04,45.951
2021-03-05,51.0839
2021-03-06,51.0839
2021-03-07,51.0839
2021-03-08,51.1677
2021-03-09,55.161
2021-03-10,55.4926
2021-03-11,55.9814
2021-03-12,55.6163
2021-03-13,55.6163
2021-03-14,55.6163
2021-03-15,56.397
2021-03-16,54.4721
2021-03-17,55.9013
2021-03-18,54.3794
2021-03-19,50.4022
2021-03-20,50.4022
2021-03-21,50.4022
2021-03-22,52.0039
2021-03-23,49.8308
2021-03-24,50.0329
2021-03-25,53.0187
2021-03-26,53.8143
2021-03-27,53.8143
2021-03-28,53.8143
2021-03-29,55.8613
2021-03-30,55.9958
2021-03-31,55.7322
2021-04-01,53.9802
2021-04-02,53.9802
2021-04-03,53.9802
2021-04-04,53.9802
2021-04-05,50.2998
2021-04-06,46.5653
2021-04-07,46.7518
2021-04-08,45.7259
2021-04-09,45.1486
2021-04-10,45.1486
2021-04-11,45.1486
2021-04-12,44.9808
2021-04-13,44.3473
2021-04-14,46.1137
2021-04-15,46.9767
2021-04-16,46.1721
2021-04-17,46.1721
2021-04-18,46.1721
2021-04-19,46.1186
2021-04-20,44.0686
2021-04-21,45.4601
2021-04-22,45.0289
2021-04-23,45.8426
2021-04-24,45.8426
2021-04-25,45.8426
2021-04-26,47.6741
2021-04-27,49.0429
2021-04-28,47.1013
2021-04-29,48.4078
2021-04-30,48.6185
2021-05-01,48.6185
2021-05-02,48.6185
2021-05-03,47.5673
2021-05-04,47.995
2021-05-05,48.4473
2021-05-06,44.6891
2021-05-07,43.8634
2021-05-08,43.8634
2021-05-09,43.8634
2021-05-10,45.8078
2021-05-11,45.7618
2021-05-12,43.5035
2021-05-13,47.4223
2021-05-14,50.1743
2021-05-15,50.1743
2021-05-16,50.1743
2021-05-17,51.5485
2021-05-18,50.9701
2021-05-19,51.911
2021-05-20,51.9595
2021-05-21,53.5271
2021-05-22,53.5271
2021-05-23,53.5271
2021-05-24,54.4776
2021-05-25,51.0906
2021-05-26,51.8807
2021-05-27,53.3271
2021-05-28,53.5704
2021-05-29,53.5704
2021-05-30,53.5704
2021-05-31,53.5704
2021-06-01,53.7201
2021-06-02,49.0305
2021-06-03,48.2369
2021-06-04,50.4437
2021-06-05,50.4437
2021-06-06,50.4437
2021-06-07,52.3275
2021-06-08,53.4072
2021-06-09,51.3474
2021-06-10,50.4917
2021-06-11,52.3898
2021-06-12,52.3898
2021-06-13,52.3898
2021-06-14,52.018
2021-06-15,52.0708
2021-06-16,52.5566
2021-06-17,55.0029
2021-06-18,52.6941
2021-06-19,52.6941
2021-06-20,52.6941
2021-06-21,53.8444
2021-06-22,53.6807
2021-06-23,54.591
2021-06-24,54.4174
2021-06-25,55.0457
2021-06-26,55.0457
2021-06-27,55.0457
2021-06-28,54.3618
2021-06-29,53.6719
2021-06-30,50.2421
2021-07-01,47.3337
2021-07-02,47.0423
2021-07-03,47.0423
2021-07-04,47.0423
2021-07-05,47.0423
2021-07-06,46.9426
2021-07-07,48.3904
2021-07-08,47.7792
2021-07-09,48.3378
2021-07-10,48.3378
2021-07-11,48.3378
2021-07-12,47.5271
2021-07-13,44.6186
2021-07-14,44.5983
2021-07-15,45.6979
2021-07-16,45.0313
2021-07-17,45.0313
2021-07-18,45.0313
2021-07-19,43.1615
2021-07-20,44.6313
2021-07-21,47.6605
2021-07-22,47.1227
2021-07-23,48.8639
2021-07-24,48.8639
2021-07-25,48.8639
2021-07-26,47.6353
2021-07-27,47.9926
2021-07-28,50.7727
2021-07-29,53.5479
2021-07-30,54.9169
2021-07-31,54.9169
2021-08-01,54.9169
2021-08-02,58.3064
2021-08-03,54.5203
2021-08-04,53.7264
2021-08-05,55.2385
2021-08-06,65.0185
2021-08-07,65.0185
2021-08-08,65.0185
2021-08-09,60.7762
2021-08-10,60.3666
2021-08-11,60.256
2021-08-12,59.1577
2021-08-13,59.8702
2021-08-14,59.8702
2021-08-15,59.8702
2021-08-16,60.7178
2021-08-17,60.3105
2021-08-18,59.653
2021-08-19,56.8735
2021-08-20,57.452
2021-08-21,57.452
2021-08-22,57.452
2021-08-23,56.3154
2021-08-24,56.7396
2021-08-25,57.7725
2021-08-26,56.7218
2021-08-27,58.2552
2021-08-28,58.2552
2021-08-29,58.2552
2021-08-30,56.8326
2021-08-31,56.5519
2021-09-01,55.1686
2021-09-02,55.7287
2021-09-03,55.2002
2021-09-04,55.2002
2021-09-05,55.2002
2021-09-06,55.2002
2021-09-07,51.7242
2021-09-08,50.6406
2021-09-09,50.4705
2021-09-10,49.7784
2021-09-11,49.7784
2021-09-12,49.7784
2021-09-13,53.0822
2021-09-14,51.938
2021-09-15,52.7343
2021-09-16,51.136
2021-09-17,51.0843
2021-09-18,51.0843
2021-09-19,51.0843
2021-09-20,50.5297
2021-09-21,47.6742
2021-09-22,47.8918
2021-09-23,48.3363
2021-09-24,46.2693
2021-09-25,46.2693
2021-09-26,46.2693
2021-09-27,45.1595
2021-09-28,40.9996
2021-09-29,41.3338
2021-09-30,43.3264
2021-10-01,44.5081
2021-10-02,44.5081
2021-10-03,44.5081
2021-10-04,44.0097
2021-10-05,45.4539
2021-10-06,47.2995
2021-10-07,47.7063
2021-10-08,47.855
2021-10-09,47.855
2021-10-10,47.855
2021-10-11,49.8324
2021-10-12,52.1307
2021-10-13,57.7258
2021-10-14,59.0867
2021-10-15,56.9493
2021-10-16,56.9493
2021-10-17,56.9493
2021-10-18,57.175
2021-10-19,59.2945
2021-10-20,59.4244
2021-10-21,59.6242
2021-10-22,56.5205
2021-10-23,56.5205
2021-10-24,56.5205
2021-10-25,54.8459
2021-10-26,47.2607
2021-10-27,46.0706
2021-10-28,45.2322
2021-10-29,44.8217
2021-10-30,44.8217
2021-10-31,44.8217
2021-11-01,50.5477
2021-11-02,52.2784
2021-11-03,52.1777
2021-11-04,51.1828
2021-11-05,56.3686
2021-11-06,56.3686
2021-11-07,56.3686
2021-11-08,57.885
2021-11-09,54.9351
2021-11-10,53.5602
2021-11-11,53.3382
2021-11-12,51.9725
2021-11-13,51.9725
2021-11-14,51.9725
2021-11-15,46.8914
2021-11-16,47.3177
2021-11-17,46.8851
2021-11-18,46.5331
2021-11-19,49.684
2021-11-20,49.684
2021-11-21,49.684
2021-11-22,51.8894
2021-11-23,51.8167
2021-11-24,53.5873
2021-11-25,53.5873
2021-11-26,51.7929
2021-11-27,51.7929
2021-11-28,51.7929
2021-11-29,51.6438
2021-11-30,47.7351
2021-12-01,51.5088
2021-12-02,58.1264
2021-12-03,56.6738
2021-12-04,56.6738
2021-12-05,56.6738
2021-12-06,58.5125
2021-12-07,58.3465
2021-12-08,59.1851
2021-12-09,58.9096
2021-12-10,58.2721
2021-12-11,58.2721
2021-12-12,58.2721
2021-12-13,57.297
2021-12-14,54.8484
2021-12-15,54.5286
2021-12-16,55.0293
2021-12-17,55.7642
2021-12-18,55.7642
2021-12-19,55.7642
2021-12-20,53.3917
2021-12-21,56.6285
2021-12-22,58.0392
2021-12-23,59.0582
2021-12-24,59.0582
2021-12-25,59.0582
2021-12-26,59.0582
2021-12-27,59.2855
2021-12-28,57.7919
2021-12-29,58.2154
2021-12-30,59.8429
2021-12-31,57.6066
2022-01-01,57.6066
2022-01-02,57.6066
2022-01-03,58.2602
2022-01-04,56.4048
2022-01-05,53.2422
2022-01-06,53.8051
2022-01-07,51.967
2022-01-08,51.967
2022-01-09,51.967
2022-01-10,50.5089
2022-01-11,51.7877
2022-01-12,54.5174
2022-01-13,55.8853
2022-01-14,54.1212
2022-01-15,54.1212
2022-01-16,54.1212
2022-01-17,54.1212
2022-01-18,52.4853
2022-01-19,50.3847
2022-01-20,46.1533
2022-01-21,44.9156
2022-01-22,44.9156
2022-01-23,44.9156
2022-01-24,45.9824
2022-01-25,46.5181
2022-01-26,44.3719
2022-01-27,38.4254
2022-01-28,39.213
2022-01-29,39.213
2022-01-30,39.213
2022-01-31,41.7562
2022-02-01,38.8359
2022-02-02,36.793
2022-02-03,35.4064
2022-02-04,36.6797
2022-02-05,36.6797
2022-02-06,36.6797
2022-02-07,36.0201
2022-02-08,41.3057
2022-02-09,40.3347
2022-02-10,39.9141
2022-02-11,42.4454
2022-02-12,42.4454
2022-02-13,42.4454
2022-02-14,41.9437
2022-02-15,43.6543
2022-02-16,43.507
2022-02-17,41.67
2022-02-18,40.159
2022-02-19,40.159
2022-02-20,40.159
2022-02-21,40.159
2022-02-22,38.0121
2022-02-23,36.5463
2022-02-24,36.4851
2022-02-25,40.5819
2022-02-26,40.5819
2022-02-27,40.5819
2022-02-28,39.1049
2022-03-01,39.6102
2022-03-02,42.6381
2022-03-03,42.1757
2022-03-04,42.646
2022-03-05,42.646
2022-03-06,42.646
2022-03-07,40.1735
2022-03-08,37.3981
2022-03-09,38.1434
2022-03-10,36.8446
2022-03-11,36.7354
2022-03-12,36.7354
2022-03-13,36.7354
2022-03-14,34.8296
2022-03-15,35.3845
2022-03-16,39.2628
2022-03-17,38.2633
2022-03-18,38.7393
2022-03-19,38.7393
2022-03-20,38.7393
2022-03-21,37.429
2022-03-22,39.8533
2022-03-23,39.8357
2022-03-24,39.1931
2022-03-25,36.8368
2022-03-26,36.8368
2022-03-27,36.8368
2022-03-28,38.7417
2022-03-29,40.9576
2022-03-30,39.2754
2022-03-31,37.4339
2022-04-01,37.2205
2022-04-02,37.2205
2022-04-03,37.2205
2022-04-04,36.2024
2022-04-05,33.4967
2022-04-06,30.2823
2022-04-07,29.014
2022-04-08,29.0714
2022-04-09,29.0714
2022-04-10,29.0714
2022-04-11,29.3671
2022-04-12,28.2818
2022-04-13,34.5767
2022-04-14,33.3076
2022-04-15,33.3076
2022-04-16,33.3076
2022-04-17,33.3076
2022-04-18,32.8957
2022-04-19,35.4786
2022-04-20,39.4085
2022-04-21,39.8641
2022-04-22,37.213
2022-04-23,37.213
2022-04-24,37.213
2022-04-25,40.7504
2022-04-26,36.6737
2022-04-27,36.9907
2022-04-28,42.1869
2022-04-29,40.7008
2022-04-30,40.7008
2022-05-01,40.7008
2022-05-02,40.3755
2022-05-03,43.2913
2022-05-04,45.3224
2022-05-05,41.7295
2022-05-06,41.8077
2022-05-07,41.8077
2022-05-08,41.8077
2022-05-09,40.5682
2022-05-10,39.3609
2022-05-11,37.078
2022-05-12,37.4617
2022-05-13,39.3536
2022-05-14,39.3536
2022-05-15,39.3536
2022-05-16,39.0639
2022-05-17,42.5044
2022-05-18,41.4623
2022-05-19,41.3736
2022-05-20,43.8974
2022-05-21,43.8974
2022-05-22,43.8974
2022-05-23,47.2661
2022-05-24,47.5639
2022-05-25,45.3612
2022-05-26,49.0158
2022-05-27,49.1043
2022-05-28,49.1043
2022-05-29,49.1043
2022-05-30,49.1043
2022-05-31,46.9949
2022-06-01,46.8617
2022-06-02,49.7022
2022-06-03,46.8903
2022-06-04,46.8903
2022-06-05,46.8903
2022-06-06,47.7869
2022-06-07,48.3028
2022-06-08,47.8141
2022-06-09,47.7962
2022-06-10,42.9334
2022-06-11,42.9334
2022-06-12,42.9334
2022-06-13,38.6941
2022-06-14,37.0916
2022-06-15,36.8956
2022-06-16,34.3921
2022-06-17,37.2459
2022-06-18,37.2459
2022-06-19,37.2459
2022-06-20,37.2459
2022-06-21,39.2084
2022-06-22,39.5049
2022-06-23,41.0323
2022-06-24,42.8544
2022-06-25,42.8544
2022-06-26,42.8544
2022-06-27,43.6779
2022-06-28,42.643
2022-06-29,42.6132
2022-06-30,42.6961
2022-07-01,46.4973
2022-07-02,46.4973
2022-07-03,46.4973
2022-07-04,46.4973
2022-07-05,47.9267
2022-07-06,46.737
2022-07-07,48.911
2022-07-08,49.6984
2022-07-09,49.6984
2022-07-10,49.6984
2022-07-11,48.5289
2022-07-12,50.8658
2022-07-13,51.3516
2022-07-14,49.8962
2022-07-15,50.9057
2022-07-16,50.9057
2022-07-17,50.9057
2022-07-18,51.5969
2022-07-19,54.6328
2022-07-20,56.2524
2022-07-21,57.9649
2022-07-22,58.0601
2022-07-23,58.0601
2022-07-24,58.0601
2022-07-25,58.5299
2022-07-26,57.5865
2022-07-27,60.7767
2022-07-28,62.3161
2022-07-29,61.7668
2022-07-30,61.7668
2022-07-31,61.7668
2022-08-01,61.8576
2022-08-02,56.7491
2022-08-03,63.1341
2022-08-04,60.8625
2022-08-05,59.6206
2022-08-06,59.6206
2022-08-07,59.6206
2022-08-08,61.5499
2022-08-09,61.2991
2022-08-10,63.3337
2022-08-11,62.4947
2022-08-12,63.2564
2022-08-13,63.2564
2022-08-14,63.2564
2022-08-15,64.3395
2022-08-16,64.9679
2022-08-17,61.5143
2022-08-18,61.0997
2022-08-19,57.8119
2022-08-20,57.8119
2022-08-21,57.8119
2022-08-22,54.0644
2022-08-23,54.7406
2022-08-24,54.0326
2022-08-25,56.4126
2022-08-26,53.4009
2022-08-27,53.4009
2022-08-28,53.4009
2022-08-29,52.4356
2022-08-30,52.1595
2022-08-31,50.975
2022-09-01,48.1306
2022-09-02,48.1863
2022-09-03,48.1863
2022-09-04,48.1863
2022-09-05,48.1863
2022-09-06,47.5521
2022-09-07,49.2972
2022-09-08,50.3306
2022-09-09,54.242
2022-09-10,54.242
2022-09-11,54.242
2022-09-12,54.8848
2022-09-13,50.9195
2022-09-14,53.2595
2022-09-15,52.5742
2022-09-16,51.6087
2022-09-17,51.6087
2022-09-18,51.6087
2022-09-19,52.2885
2022-09-20,48.1941
2022-09-21,48.1087
2022-09-22,44.5006
2022-09-23,42.6585
2022-09-24,42.6585
2022-09-25,42.6585
2022-09-26,38.7222
2022-09-27,38.247
2022-09-28,39.2415
2022-09-29,37.7773
2022-09-30,36.0094
2022-10-01,36.0094
2022-10-02,36.0094
2022-10-03,39.732
2022-10-04,44.4484
2022-10-05,44.1335
2022-10-06,42.6918
2022-10-07,42.4616
2022-10-08,42.4616
2022-10-09,42.4616
2022-10-10,39.6035
2022-10-11,41.3485
2022-10-12,42.3565
2022-10-13,42.3155
2022-10-14,41.0138
2022-10-15,41.0138
2022-10-16,41.0138
2022-10-17,42.7773
2022-10-18,45.6287
2022-10-19,43.5561
2022-10-20,42.3404
2022-10-21,44.8728
2022-10-22,44.8728
2022-10-23,44.8728
2022-10-24,46.5553
2022-10-25,49.7295
2022-10-26,47.5173
2022-10-27,47.5337
2022-10-28,58.2841
2022-10-29,58.2841
2022-10-30,58.2841
2022-10-31,55.5335
2022-11-01,54.2242
2022-11-02,52.7964
2022-11-03,51.1042
2022-11-04,52.8199
2022-11-05,52.8199
2022-11-06,52.8199
2022-11-07,52.8451
2022-11-08,53.2451
2022-11-09,51.9941
2022-11-10,58.4886
2022-11-11,59.5684
2022-11-12,59.5684
2022-11-13,59.5684
2022-11-14,58.1981
2022-11-15,58.3072
2022-11-16,57.6692
2022-11-17,55.6861
2022-11-18,55.6554
2022-11-19,55.6554
2022-11-20,55.6554
2022-11-21,55.8066
2022-11-22,57.6967
2022-11-23,58.9048
2022-11-24,58.9048
2022-11-25,59.3801
2022-11-26,59.3801
2022-11-27,59.3801
2022-11-28,58.299
2022-11-29,59.1186
2022-11-30,61.3004
2022-12-01,60.2283
2022-12-02,60.3742
2022-12-03,60.3742
2022-12-04,60.3742
2022-12-05,56.6166
2022-12-06,58.524
2022-12-07,58.5993
2022-12-08,59.7952
2022-12-09,57.7955
2022-12-10,57.7955
2022-12-11,57.7955
2022-12-12,56.6202
2022-12-13,58.0379
2022-12-14,57.091
2022-12-15,52.5695
2022-12-16,52.9621
2022-12-17,52.9621
2022-12-18,52.9621
2022-12-19,51.6195
2022-12-20,52.1853
2022-12-21,54.6187
2022-12-22,52.5116
2022-12-23,53.7087
2022-12-24,53.7087
2022-12-25,53.7087
2022-12-26,53.7087
2022-12-27,53.5364
2022-12-28,51.354
2022-12-29,54.1912
2022-12-30,53.1842
2022-12-31,53.1842
2023-01-01,53.1842
2023-01-02,53.1842
2023-01-03,54.7756
2023-01-04,56.0909
2023-01-05,55.8899
2023-01-06,56.0971
2023-01-07,56.0971
2023-01-08,56.0971
2023-01-09,57.0803
2023-01-10,58.2526
2023-01-11,61.6647
2023-01-12,62.7276
2023-01-13,61.8304
2023-01-14,61.8304
2023-01-15,61.8304
2023-01-16,61.8304
2023-01-17,63.2225
2023-01-18,62.0728
2023-01-19,59.8623
2023-01-20,62.6771
2023-01-21,62.6771
2023-01-22,62.6771
2023-01-23,63.6729
2023-01-24,60.7683
2023-01-25,60.8982
2023-01-26,62.9185
2023-01-27,63.0675
2023-01-28,63.0675
2023-01-29,63.0675
2023-01-30,63.0457
2023-01-31,64.8821
2023-02-01,66.6884
2023-02-02,70.3644
2023-02-03,58.683
2023-02-04,58.683
2023-02-05,58.683
2023-02-06,56.1564
2023-02-07,58.0259
2023-02-08,58.7362
2023-02-09,57.2333
2023-02-10,56.609
2023-02-11,56.609
2023-02-12,56.609
2023-02-13,57.4518
2023-02-14,57.6463
2023-02-15,58.08
2023-02-16,55.8163
2023-02-17,54.4883
2023-02-18,54.4883
2023-02-19,54.4883
2023-02-20,54.4883
2023-02-21,50.3286
2023-02-22,49.27
2023-02-23,50.4928
2023-02-24,48.9384
2023-02-25,48.9384
2023-02-26,48.9384
2023-02-27,48.8802
2023-02-28,48.5369
2023-03-01,50.0363
2023-03-02,50.6006
2023-03-03,52.4521
2023-03-04,52.4521
2023-03-05,52.4521
2023-03-06,51.1304
2023-03-07,48.7025
2023-03-08,50.2673
2023-03-09,47.041
2023-03-10,44.7001
2023-03-11,44.7001
2023-03-12,44.7001
2023-03-13,44.5499
2023-03-14,44.4796
2023-03-15,42.7231
2023-03-16,45.4975
2023-03-17,43.7923
