,BKNG US Equity
2020-09-05,60.7063
2020-09-06,60.7063
2020-09-07,60.7063
2020-09-08,58.689
2020-09-09,57.1462
2020-09-10,53.2996
2020-09-11,51.152
2020-09-12,51.152
2020-09-13,51.152
2020-09-14,51.2046
2020-09-15,51.3583
2020-09-16,52.6179
2020-09-17,51.2594
2020-09-18,47.6641
2020-09-19,47.6641
2020-09-20,47.6641
2020-09-21,43.1144
2020-09-22,44.5943
2020-09-23,42.7047
2020-09-24,43.5474
2020-09-25,44.054
2020-09-26,44.054
2020-09-27,44.054
2020-09-28,46.9685
2020-09-29,45.3949
2020-09-30,47.8786
2020-10-01,49.8983
2020-10-02,47.9769
2020-10-03,47.9769
2020-10-04,47.9769
2020-10-05,47.7458
2020-10-06,47.939
2020-10-07,51.0872
2020-10-08,52.8842
2020-10-09,54.5604
2020-10-10,54.5604
2020-10-11,54.5604
2020-10-12,56.0678
2020-10-13,51.8642
2020-10-14,48.9936
2020-10-15,47.287
2020-10-16,45.4479
2020-10-17,45.4479
2020-10-18,45.4479
2020-10-19,44.6684
2020-10-20,45.877
2020-10-21,47.7907
2020-10-22,52.9037
2020-10-23,54.5181
2020-10-24,54.5181
2020-10-25,54.5181
2020-10-26,50.3158
2020-10-27,47.6753
2020-10-28,43.4388
2020-10-29,44.8189
2020-10-30,44.4734
2020-10-31,44.4734
2020-11-01,44.4734
2020-11-02,43.6493
2020-11-03,47.2518
2020-11-04,49.4845
2020-11-05,52.1203
2020-11-06,52.8351
2020-11-07,52.8351
2020-11-08,52.8351
2020-11-09,64.6592
2020-11-10,59.5439
2020-11-11,59.2194
2020-11-12,57.5956
2020-11-13,60.3242
2020-11-14,60.3242
2020-11-15,60.3242
2020-11-16,61.923
2020-11-17,60.6591
2020-11-18,59.0479
2020-11-19,57.5957
2020-11-20,56.8134
2020-11-21,56.8134
2020-11-22,56.8134
2020-11-23,57.6974
2020-11-24,60.2944
2020-11-25,58.5316
2020-11-26,58.5316
2020-11-27,58.0389
2020-11-28,58.0389
2020-11-29,58.0389
2020-11-30,56.9595
2020-12-01,57.7719
2020-12-02,58.6308
2020-12-03,59.2373
2020-12-04,60.1792
2020-12-05,60.1792
2020-12-06,60.1792
2020-12-07,60.3045
2020-12-08,58.1771
2020-12-09,58.9054
2020-12-10,58.7895
2020-12-11,57.9643
2020-12-12,57.9643
2020-12-13,57.9643
2020-12-14,56.7437
2020-12-15,58.007
2020-12-16,58.0332
2020-12-17,58.6269
2020-12-18,57.8345
2020-12-19,57.8345
2020-12-20,57.8345
2020-12-21,56.0461
2020-12-22,55.1828
2020-12-23,57.3072
2020-12-24,56.5851
2020-12-25,56.5851
2020-12-26,56.5851
2020-12-27,56.5851
2020-12-28,58.719
2020-12-29,60.6362
2020-12-30,61.4116
2020-12-31,62.2639
2021-01-01,62.2639
2021-01-02,62.2639
2021-01-03,62.2639
2021-01-04,58.4311
2021-01-05,59.4123
2021-01-06,61.8123
2021-01-07,61.2083
2021-01-08,62.7829
2021-01-09,62.7829
2021-01-10,62.7829
2021-01-11,59.1897
2021-01-12,57.7748
2021-01-13,56.9879
2021-01-14,56.9953
2021-01-15,53.4499
2021-01-16,53.4499
2021-01-17,53.4499
2021-01-18,53.4499
2021-01-19,55.4329
2021-01-20,55.2667
2021-01-21,52.5355
2021-01-22,50.2933
2021-01-23,50.2933
2021-01-24,50.2933
2021-01-25,47.9759
2021-01-26,46.3462
2021-01-27,42.259
2021-01-28,49.3101
2021-01-29,45.8009
2021-01-30,45.8009
2021-01-31,45.8009
2021-02-01,47.7766
2021-02-02,50.796
2021-02-03,49.2945
2021-02-04,51.455
2021-02-05,51.9679
2021-02-06,51.9679
2021-02-07,51.9679
2021-02-08,52.0899
2021-02-09,51.4749
2021-02-10,53.711
2021-02-11,54.3847
2021-02-12,53.9816
2021-02-13,53.9816
2021-02-14,53.9816
2021-02-15,53.9816
2021-02-16,55.3075
2021-02-17,57.1925
2021-02-18,58.1502
2021-02-19,59.3527
2021-02-20,59.3527
2021-02-21,59.3527
2021-02-22,61.322
2021-02-23,61.6375
2021-02-24,64.3451
2021-02-25,56.0597
2021-02-26,57.8818
2021-02-27,57.8818
2021-02-28,57.8818
2021-03-01,57.5244
2021-03-02,55.8201
2021-03-03,55.4998
2021-03-04,53.0684
2021-03-05,56.1985
2021-03-06,56.1985
2021-03-07,56.1985
2021-03-08,58.2233
2021-03-09,58.1353
2021-03-10,58.22
2021-03-11,57.8725
2021-03-12,59.2246
2021-03-13,59.2246
2021-03-14,59.2246
2021-03-15,60.518
2021-03-16,58.3792
2021-03-17,60.5688
2021-03-18,55.2726
2021-03-19,52.8094
2021-03-20,52.8094
2021-03-21,52.8094
2021-03-22,50.6087
2021-03-23,49.9574
2021-03-24,49.4789
2021-03-25,52.042
2021-03-26,54.0332
2021-03-27,54.0332
2021-03-28,54.0332
2021-03-29,55.0175
2021-03-30,54.3056
2021-03-31,54.0836
2021-04-01,56.0215
2021-04-02,56.0215
2021-04-03,56.0215
2021-04-04,56.0215
2021-04-05,56.9753
2021-04-06,57.4336
2021-04-07,56.8783
2021-04-08,57.5271
2021-04-09,58.3517
2021-04-10,58.3517
2021-04-11,58.3517
2021-04-12,56.2523
2021-04-13,56.0104
2021-04-14,57.972
2021-04-15,56.8681
2021-04-16,58.5654
2021-04-17,58.5654
2021-04-18,58.5654
2021-04-19,57.4572
2021-04-20,51.9902
2021-04-21,52.5252
2021-04-22,52.0221
2021-04-23,54.083
2021-04-24,54.083
2021-04-25,54.083
2021-04-26,56.5879
2021-04-27,56.8168
2021-04-28,58.3918
2021-04-29,58.1951
2021-04-30,56.3043
2021-05-01,56.3043
2021-05-02,56.3043
2021-05-03,54.9643
2021-05-04,52.0885
2021-05-05,49.9708
2021-05-06,47.3785
2021-05-07,49.5834
2021-05-08,49.5834
2021-05-09,49.5834
2021-05-10,46.8606
2021-05-11,46.2277
2021-05-12,43.2704
2021-05-13,44.9615
2021-05-14,48.3801
2021-05-15,48.3801
2021-05-16,48.3801
2021-05-17,46.0461
2021-05-18,45.6038
2021-05-19,48.21
2021-05-20,49.7473
2021-05-21,49.216
2021-05-22,49.216
2021-05-23,49.216
2021-05-24,51.5441
2021-05-25,51.1274
2021-05-26,51.4698
2021-05-27,50.9055
2021-05-28,52.0958
2021-05-29,52.0958
2021-05-30,52.0958
2021-05-31,52.0958
2021-06-01,50.521
2021-06-02,50.0337
2021-06-03,48.9906
2021-06-04,49.961
2021-06-05,49.961
2021-06-06,49.961
2021-06-07,49.126
2021-06-08,49.392
2021-06-09,49.9275
2021-06-10,50.4732
2021-06-11,49.3968
2021-06-12,49.3968
2021-06-13,49.3968
2021-06-14,49.4341
2021-06-15,49.2617
2021-06-16,49.0475
2021-06-17,48.7986
2021-06-18,45.8728
2021-06-19,45.8728
2021-06-20,45.8728
2021-06-21,47.1772
2021-06-22,46.4878
2021-06-23,46.2226
2021-06-24,46.2196
2021-06-25,48.6251
2021-06-26,48.6251
2021-06-27,48.6251
2021-06-28,44.1764
2021-06-29,42.4888
2021-06-30,43.5843
2021-07-01,45.0769
2021-07-02,46.9871
2021-07-03,46.9871
2021-07-04,46.9871
2021-07-05,46.9871
2021-07-06,46.0364
2021-07-07,43.0181
2021-07-08,42.8689
2021-07-09,45.0191
2021-07-10,45.0191
2021-07-11,45.0191
2021-07-12,45.6329
2021-07-13,44.7406
2021-07-14,44.0634
2021-07-15,43.6454
2021-07-16,42.2314
2021-07-17,42.2314
2021-07-18,42.2314
2021-07-19,38.2239
2021-07-20,42.7992
2021-07-21,46.9132
2021-07-22,46.9368
2021-07-23,47.4554
2021-07-24,47.4554
2021-07-25,47.4554
2021-07-26,49.2252
2021-07-27,50.1811
2021-07-28,48.9586
2021-07-29,48.2249
2021-07-30,46.0754
2021-07-31,46.0754
2021-08-01,46.0754
2021-08-02,45.6484
2021-08-03,43.8314
2021-08-04,40.9716
2021-08-05,48.8299
2021-08-06,47.5045
2021-08-07,47.5045
2021-08-08,47.5045
2021-08-09,46.1831
2021-08-10,48.6846
2021-08-11,48.6709
2021-08-12,48.2744
2021-08-13,48.9005
2021-08-14,48.9005
2021-08-15,48.9005
2021-08-16,44.9208
2021-08-17,44.0204
2021-08-18,42.6669
2021-08-19,42.1472
2021-08-20,42.0904
2021-08-21,42.0904
2021-08-22,42.0904
2021-08-23,46.2779
2021-08-24,51.7973
2021-08-25,53.3841
2021-08-26,54.0477
2021-08-27,55.4921
2021-08-28,55.4921
2021-08-29,55.4921
2021-08-30,53.7983
2021-08-31,54.9242
2021-09-01,54.1276
2021-09-02,54.8468
2021-09-03,55.0605
2021-09-04,55.0605
2021-09-05,55.0605
2021-09-06,55.0605
2021-09-07,56.8663
2021-09-08,55.3412
2021-09-09,55.4897
2021-09-10,54.5332
2021-09-11,54.5332
2021-09-12,54.5332
2021-09-13,55.5236
2021-09-14,55.8988
2021-09-15,58.5178
2021-09-16,56.2555
2021-09-17,54.8646
2021-09-18,54.8646
2021-09-19,54.8646
2021-09-20,55.7508
2021-09-21,54.6587
2021-09-22,59.0734
2021-09-23,62.3437
2021-09-24,63.041
2021-09-25,63.041
2021-09-26,63.041
2021-09-27,61.9303
2021-09-28,58.7689
2021-09-29,55.1163
2021-09-30,54.8626
2021-10-01,58.9225
2021-10-02,58.9225
2021-10-03,58.9225
2021-10-04,59.0919
2021-10-05,57.2722
2021-10-06,58.052
2021-10-07,59.0655
2021-10-08,59.3279
2021-10-09,59.3279
2021-10-10,59.3279
2021-10-11,58.8223
2021-10-12,58.621
2021-10-13,58.4554
2021-10-14,60.2591
2021-10-15,62.3721
2021-10-16,62.3721
2021-10-17,62.3721
2021-10-18,59.556
2021-10-19,56.7015
2021-10-20,51.5347
2021-10-21,53.0461
2021-10-22,52.0162
2021-10-23,52.0162
2021-10-24,52.0162
2021-10-25,53.0643
2021-10-26,54.7357
2021-10-27,53.7513
2021-10-28,53.8478
2021-10-29,53.2326
2021-10-30,53.2326
2021-10-31,53.2326
2021-11-01,57.1176
2021-11-02,54.6727
2021-11-03,53.4516
2021-11-04,53.549
2021-11-05,62.3755
2021-11-06,62.3755
2021-11-07,62.3755
2021-11-08,63.2059
2021-11-09,63.5382
2021-11-10,58.4067
2021-11-11,53.2581
2021-11-12,51.8314
2021-11-13,51.8314
2021-11-14,51.8314
2021-11-15,49.4957
2021-11-16,48.3042
2021-11-17,47.6337
2021-11-18,48.1461
2021-11-19,46.3857
2021-11-20,46.3857
2021-11-21,46.3857
2021-11-22,44.3865
2021-11-23,46.8207
2021-11-24,45.9687
2021-11-25,45.9687
2021-11-26,39.1179
2021-11-27,39.1179
2021-11-28,39.1179
2021-11-29,40.5643
2021-11-30,37.7523
2021-12-01,36.6112
2021-12-02,42.0665
2021-12-03,40.1099
2021-12-04,40.1099
2021-12-05,40.1099
2021-12-06,45.278
2021-12-07,46.0358
2021-12-08,48.6141
2021-12-09,47.1307
2021-12-10,45.9849
2021-12-11,45.9849
2021-12-12,45.9849
2021-12-13,42.9808
2021-12-14,42.1742
2021-12-15,42.422
2021-12-16,43.9954
2021-12-17,46.0087
2021-12-18,46.0087
2021-12-19,46.0087
2021-12-20,45.9445
2021-12-21,52.2653
2021-12-22,52.9693
2021-12-23,53.5914
2021-12-24,53.5914
2021-12-25,53.5914
2021-12-26,53.5914
2021-12-27,53.261
2021-12-28,52.9294
2021-12-29,52.8296
2021-12-30,53.2889
2021-12-31,53.4271
2022-01-01,53.4271
2022-01-02,53.4271
2022-01-03,55.9587
2022-01-04,56.0981
2022-01-05,53.5214
2022-01-06,54.2237
2022-01-07,54.4207
2022-01-08,54.4207
2022-01-09,54.4207
2022-01-10,53.9942
2022-01-11,55.8758
2022-01-12,54.1028
2022-01-13,55.1146
2022-01-14,54.677
2022-01-15,54.677
2022-01-16,54.677
2022-01-17,54.677
2022-01-18,51.183
2022-01-19,50.8246
2022-01-20,53.5001
2022-01-21,49.2016
2022-01-22,49.2016
2022-01-23,49.2016
2022-01-24,49.3818
2022-01-25,48.4084
2022-01-26,50.4492
2022-01-27,49.9103
2022-01-28,52.4601
2022-01-29,52.4601
2022-01-30,52.4601
2022-01-31,54.406
2022-02-01,54.8272
2022-02-02,53.5015
2022-02-03,53.3144
2022-02-04,53.577
2022-02-05,53.577
2022-02-06,53.577
2022-02-07,55.4975
2022-02-08,58.1043
2022-02-09,61.5256
2022-02-10,61.5787
2022-02-11,55.9658
2022-02-12,55.9658
2022-02-13,55.9658
2022-02-14,56.6166
2022-02-15,60.105
2022-02-16,62.4796
2022-02-17,58.2989
2022-02-18,57.9178
2022-02-19,57.9178
2022-02-20,57.9178
2022-02-21,57.9178
2022-02-22,53.2296
2022-02-23,51.12
2022-02-24,44.5248
2022-02-25,44.0693
2022-02-26,44.0693
2022-02-27,44.0693
2022-02-28,40.6033
2022-03-01,37.7816
2022-03-02,41.6135
2022-03-03,39.9061
2022-03-04,36.9222
2022-03-05,36.9222
2022-03-06,36.9222
2022-03-07,33.2342
2022-03-08,36.4558
2022-03-09,41.2922
2022-03-10,41.1703
2022-03-11,40.854
2022-03-12,40.854
2022-03-13,40.854
2022-03-14,40.4215
2022-03-15,43.2779
2022-03-16,47.2637
2022-03-17,46.1309
2022-03-18,46.9327
2022-03-19,46.9327
2022-03-20,46.9327
2022-03-21,46.228
2022-03-22,47.5543
2022-03-23,46.3245
2022-03-24,49.5911
2022-03-25,49.1654
2022-03-26,49.1654
2022-03-27,49.1654
2022-03-28,50.0763
2022-03-29,52.9473
2022-03-30,51.5312
2022-03-31,52.1478
2022-04-01,52.737
2022-04-02,52.737
2022-04-03,52.737
2022-04-04,52.9578
2022-04-05,50.3359
2022-04-06,47.9171
2022-04-07,47.638
2022-04-08,46.2123
2022-04-09,46.2123
2022-04-10,46.2123
2022-04-11,46.2773
2022-04-12,46.7303
2022-04-13,49.5758
2022-04-14,48.4595
2022-04-15,48.4595
2022-04-16,48.4595
2022-04-17,48.4595
2022-04-18,47.516
2022-04-19,48.9875
2022-04-20,49.442
2022-04-21,48.9883
2022-04-22,48.0579
2022-04-23,48.0579
2022-04-24,48.0579
2022-04-25,49.3166
2022-04-26,46.2165
2022-04-27,49.9587
2022-04-28,52.0121
2022-04-29,48.2695
2022-04-30,48.2695
2022-05-01,48.2695
2022-05-02,47.6952
2022-05-03,44.9286
2022-05-04,44.8482
2022-05-05,47.4168
2022-05-06,48.2287
2022-05-07,48.2287
2022-05-08,48.2287
2022-05-09,42.9801
2022-05-10,43.7742
2022-05-11,44.7837
2022-05-12,44.2065
2022-05-13,46.046
2022-05-14,46.046
2022-05-15,46.046
2022-05-16,44.3167
2022-05-17,47.9562
2022-05-18,45.0429
2022-05-19,46.8825
2022-05-20,47.3126
2022-05-21,47.3126
2022-05-22,47.3126
2022-05-23,47.0211
2022-05-24,45.2566
2022-05-25,48.6773
2022-05-26,51.0945
2022-05-27,52.4804
2022-05-28,52.4804
2022-05-29,52.4804
2022-05-30,52.4804
2022-05-31,51.716
2022-06-01,51.5432
2022-06-02,55.654
2022-06-03,54.353
2022-06-04,54.353
2022-06-05,54.353
2022-06-06,54.6962
2022-06-07,53.9412
2022-06-08,54.543
2022-06-09,52.0367
2022-06-10,46.4231
2022-06-11,46.4231
2022-06-12,46.4231
2022-06-13,42.9405
2022-06-14,42.2153
2022-06-15,42.9935
2022-06-16,39.7565
2022-06-17,41.9162
2022-06-18,41.9162
2022-06-19,41.9162
2022-06-20,41.9162
2022-06-21,42.9773
2022-06-22,41.7467
2022-06-23,40.3664
2022-06-24,43.7385
2022-06-25,43.7385
2022-06-26,43.7385
2022-06-27,42.8299
2022-06-28,41.3539
2022-06-29,40.6498
2022-06-30,39.1443
2022-07-01,39.8576
2022-07-02,39.8576
2022-07-03,39.8576
2022-07-04,39.8576
2022-07-05,40.6153
2022-07-06,39.6557
2022-07-07,41.018
2022-07-08,40.5737
2022-07-09,40.5737
2022-07-10,40.5737
2022-07-11,39.368
2022-07-12,39.931
2022-07-13,39.9249
2022-07-14,38.1507
2022-07-15,39.226
2022-07-16,39.226
2022-07-17,39.226
2022-07-18,40.9559
2022-07-19,44.8352
2022-07-20,44.8352
2022-07-21,44.659
2022-07-22,44.0103
2022-07-23,44.0103
2022-07-24,44.0103
2022-07-25,45.0581
2022-07-26,43.7307
2022-07-27,47.1213
2022-07-28,48.5087
2022-07-29,49.3931
2022-07-30,49.3931
2022-07-31,49.3931
2022-08-01,48.2989
2022-08-02,50.2488
2022-08-03,50.6438
2022-08-04,49.8701
2022-08-05,48.9734
2022-08-06,48.9734
2022-08-07,48.9734
2022-08-08,50.2538
2022-08-09,50.3128
2022-08-10,53.0294
2022-08-11,54.5779
2022-08-12,56.6873
2022-08-13,56.6873
2022-08-14,56.6873
2022-08-15,57.0042
2022-08-16,57.7896
2022-08-17,56.7125
2022-08-18,57.2851
2022-08-19,54.4299
2022-08-20,54.4299
2022-08-21,54.4299
2022-08-22,49.3963
2022-08-23,50.2364
2022-08-24,50.1565
2022-08-25,50.9157
2022-08-26,46.8208
2022-08-27,46.8208
2022-08-28,46.8208
2022-08-29,46.3348
2022-08-30,45.6013
2022-08-31,45.4228
2022-09-01,44.4739
2022-09-02,43.8797
2022-09-03,43.8797
2022-09-04,43.8797
2022-09-05,43.8797
2022-09-06,42.9423
2022-09-07,45.9273
2022-09-08,47.5807
2022-09-09,51.041
2022-09-10,51.041
2022-09-11,51.041
2022-09-12,52.4391
2022-09-13,48.3468
2022-09-14,50.3642
2022-09-15,49.9049
2022-09-16,46.5785
2022-09-17,46.5785
2022-09-18,46.5785
2022-09-19,47.7685
2022-09-20,47.5062
2022-09-21,43.9735
2022-09-22,40.9564
2022-09-23,39.3136
2022-09-24,39.3136
2022-09-25,39.3136
2022-09-26,39.2934
2022-09-27,39.2904
2022-09-28,42.2101
2022-09-29,40.5344
2022-09-30,39.3318
2022-10-01,39.3318
2022-10-02,39.3318
2022-10-03,41.1389
2022-10-04,44.9437
2022-10-05,43.7627
2022-10-06,43.1467
2022-10-07,42.2563
2022-10-08,42.2563
2022-10-09,42.2563
2022-10-10,41.7546
2022-10-11,40.4359
2022-10-12,42.5328
2022-10-13,43.3631
2022-10-14,42.5299
2022-10-15,42.5299
2022-10-16,42.5299
2022-10-17,46.3263
2022-10-18,47.5582
2022-10-19,47.4671
2022-10-20,47.5545
2022-10-21,49.9103
2022-10-22,49.9103
2022-10-23,49.9103
2022-10-24,49.248
2022-10-25,52.288
2022-10-26,51.1794
2022-10-27,50.3293
2022-10-28,52.0878
2022-10-29,52.0878
2022-10-30,52.0878
2022-10-31,51.9756
2022-11-01,52.9148
2022-11-02,47.5679
2022-11-03,49.8086
2022-11-04,51.9814
2022-11-05,51.9814
2022-11-06,51.9814
2022-11-07,50.1103
2022-11-08,51.2453
2022-11-09,51.5433
2022-11-10,55.0061
2022-11-11,57.6907
2022-11-12,57.6907
2022-11-13,57.6907
2022-11-14,55.8723
2022-11-15,56.747
2022-11-16,57.2073
2022-11-17,53.5819
2022-11-18,53.5588
2022-11-19,53.5588
2022-11-20,53.5588
2022-11-21,52.5446
2022-11-22,53.7423
2022-11-23,54.7096
2022-11-24,54.7096
2022-11-25,55.3617
2022-11-26,55.3617
2022-11-27,55.3617
2022-11-28,55.3735
2022-11-29,56.788
2022-11-30,59.361
2022-12-01,58.2572
2022-12-02,59.2853
2022-12-03,59.2853
2022-12-04,59.2853
2022-12-05,57.5979
2022-12-06,56.7697
2022-12-07,52.0858
2022-12-08,54.5572
2022-12-09,54.9586
2022-12-10,54.9586
2022-12-11,54.9586
2022-12-12,57.4877
2022-12-13,55.7519
2022-12-14,53.6161
2022-12-15,51.5684
2022-12-16,50.2575
2022-12-17,50.2575
2022-12-18,50.2575
2022-12-19,49.9137
2022-12-20,51.228
2022-12-21,51.8265
2022-12-22,49.8886
2022-12-23,51.7841
2022-12-24,51.7841
2022-12-25,51.7841
2022-12-26,51.7841
2022-12-27,53.0594
2022-12-28,51.0025
2022-12-29,53.1318
2022-12-30,53.6805
2022-12-31,53.6805
2023-01-01,53.6805
2023-01-02,53.6805
2023-01-03,54.4735
2023-01-04,57.9177
2023-01-05,59.3216
2023-01-06,60.6715
2023-01-07,60.6715
2023-01-08,60.6715
2023-01-09,61.7863
2023-01-10,62.2622
2023-01-11,62.4113
2023-01-12,63.6415
2023-01-13,65.2806
2023-01-14,65.2806
2023-01-15,65.2806
2023-01-16,65.2806
2023-01-17,66.4287
2023-01-18,63.9152
2023-01-19,64.6138
2023-01-20,65.6623
2023-01-21,65.6623
2023-01-22,65.6623
2023-01-23,67.6298
2023-01-24,67.6552
2023-01-25,66.8269
2023-01-26,68.2295
2023-01-27,69.337
2023-01-28,69.337
2023-01-29,69.337
2023-01-30,67.3332
2023-01-31,67.1233
2023-02-01,67.5464
2023-02-02,67.8752
2023-02-03,67.8894
2023-02-04,67.8894
2023-02-05,67.8894
2023-02-06,68.4578
2023-02-07,69.113
2023-02-08,64.1469
2023-02-09,64.6144
2023-02-10,58.3573
2023-02-11,58.3573
2023-02-12,58.3573
2023-02-13,61.6279
2023-02-14,63.5335
2023-02-15,65.2273
2023-02-16,63.6553
2023-02-17,61.6093
2023-02-18,61.6093
2023-02-19,61.6093
2023-02-20,61.6093
2023-02-21,59.2992
2023-02-22,59.3519
2023-02-23,59.3376
2023-02-24,60.5026
2023-02-25,60.5026
2023-02-26,60.5026
2023-02-27,63.3684
2023-02-28,63.485
2023-03-01,64.6156
2023-03-02,65.6079
2023-03-03,67.196
2023-03-04,67.196
2023-03-05,67.196
2023-03-06,66.6745
2023-03-07,64.1242
2023-03-08,64.2867
2023-03-09,58.9012
2023-03-10,57.3052
2023-03-11,57.3052
2023-03-12,57.3052
2023-03-13,54.7417
2023-03-14,56.5244
2023-03-15,53.0073
2023-03-16,54.1951
2023-03-17,54.2416
2023-03-18,54.2416
2023-03-19,54.2416
